pred_index,base_index,tag,strategy,prune_mode,prior_view,component_scope,target_scope,top_n,risk_positive_pool,reverted_cells,mean_reverted_risk,max_reverted_risk,changed_cells_vs_e95,changed_rows_vs_e95,changed_cells_vs_e154,changed_cells_vs_e144,l1_vs_e95,l1_vs_e154,cos_vs_e154_axis,cos_vs_e144_axis,target_share_Q1,target_share_Q2,target_share_Q3,target_share_S1,target_share_S2,target_share_S3,target_share_S4,expected_delta_global,expected_delta_subject,expected_delta_nearest_hard085,expected_delta_focus_mean,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,e72_adverse_exposure_e101_plausible,e72_adverse_exposure_tail_equal,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,tail_equal_law_cosine,tail_equal_law_resid_ratio,tail_equal_delta95_l1,tail_equal_delta101_l1,e101_active_delta95_l1,q2s3_delta95_l1,e101_plausible_delta95_l1,e95rel_rmse_tail_equal,transfer_shrinkage_risk_index,gate_cos95_resid025,gate_active_q2s3_not_more_than_e101,gate_e72_not_more_than_e95,gate_material_vs_e95,gate_strict_veto,gate_strict_actionable,post101_beat_e95_rate_broad,post101_beat_e95_rate_e101_order,post101_beat_e95_rate_e101_sensor,post101_beat_e95_rate_tight,post101_mean_vs_e95_broad,post101_mean_vs_e95_e101_order,post101_mean_vs_e95_e101_sensor,post101_mean_vs_e95_tight,post101_n_scenarios_broad,post101_n_scenarios_e101_order,post101_n_scenarios_e101_sensor,post101_n_scenarios_tight,post101_p95_vs_e95_broad,post101_p95_vs_e95_e101_order,post101_p95_vs_e95_e101_sensor,post101_p95_vs_e95_tight,tail_pass_tol1e12,all_sets_mean_beat,relaxed_structural_tol1e12,e72_plausible_gap_vs_e95,post101_ok,budget_ok,local_material,submit_relaxed,all_four_health,beats_e144_local,e155_submit,health_class,focus_expected_delta_vs_e154,local_delta_vs_e154,local_delta_vs_e155,public_free_safer_than_e154,local_not_worse_than_e155,beats_e154_local,beats_e154_readable,e161_control_grade,e161_submit,materialized_submission
308,0,e161_e74265f0,risk_prune,to_e144,nearest_hard085,added,S2,13,19,13,0.0025757128498268833,0.007174654366835687,294,139,13,281,3.538879479410458,0.01087902847466185,0.9999173912920202,0.9837146862755491,0.23294047412260596,1.3814474452712386e-15,0.3554164752536159,1.2776313220305448e-14,0.136154214807969,0.15210026324204706,0.12338857257374797,-4.573408125563538e-05,-1.9189608047393938e-05,-2.3853433018874518e-05,-2.9592374107301277e-05,-3.836684317870542e-05,-1.2159451950766176e-05,1.1102230246251565e-16,-3.1961086242482395e-05,-2.6723386678528804e-05,-1.48588282067319e-05,-4.139395783020472e-05,-7.568831837834189e-06,1.1102230246251565e-16,-4.174548546320711e-05,-2.1861373357134894e-06,1.1102230246251565e-16,-4.174548546320711e-05,-3.1961086242482395e-05,3,1,1044,-0.000176977953221763,-1.091319470458707e-06,-2.2734127159529383e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007443112766316387,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035652951826657506,1.5308633941963323e-05,0.0015544751999902137,0.0013124316941025504,0.0020222168453774042,0.026844358892442632,0.9722377442590677,0.24150684409835113,0.000392325316071237,0.0003923253160712333,0.00027155835074103575,0.001076529000800428,0.00041558824671067277,0.002482898047809584,-0.9701124193075311,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.362278733793082e-05,-1.7006458765891733e-05,-1.7006458765891733e-05,-3.582914047954939e-05,3452.0,57.0,57.0,2790.0,-8.56101824436386e-06,-4.653580799152998e-06,-4.653580799152998e-06,-8.940875487135456e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,2.451839058193978e-07,-1.4022910610478334e-09,-1.7969614372059795e-06,False,True,True,False,False,False,False
308,0,e161_e74265f0,risk_prune,to_e144,nearest_hard085,adjustment,S2,13,13,13,0.0025757128498268833,0.007174654366835687,294,139,13,281,3.538879479410458,0.01087902847466185,0.9999173912920202,0.9837146862755491,0.23294047412260596,1.3814474452712386e-15,0.3554164752536159,1.2776313220305448e-14,0.136154214807969,0.15210026324204706,0.12338857257374797,-4.573408125563538e-05,-1.9189608047393938e-05,-2.3853433018874518e-05,-2.9592374107301277e-05,-3.836684317870542e-05,-1.2159451950766176e-05,1.1102230246251565e-16,-3.1961086242482395e-05,-2.6723386678528804e-05,-1.48588282067319e-05,-4.139395783020472e-05,-7.568831837834189e-06,1.1102230246251565e-16,-4.174548546320711e-05,-2.1861373357134894e-06,1.1102230246251565e-16,-4.174548546320711e-05,-3.1961086242482395e-05,3,1,1128,-0.000176977953221763,-1.091319470458707e-06,-2.2734127159529383e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007443112766316387,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.0035652951826657506,1.5308633941963323e-05,0.0015544751999902137,0.0013124316941025504,0.0020222168453774042,0.026844358892442632,0.9722377442590677,0.24150684409835113,0.000392325316071237,0.0003923253160712333,0.00027155835074103575,0.001076529000800428,0.00041558824671067277,0.002482898047809584,-0.9701124193075311,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.362278733793082e-05,-1.7006458765891733e-05,-1.7006458765891733e-05,-3.582914047954939e-05,3452.0,57.0,57.0,2790.0,-8.56101824436386e-06,-4.653580799152998e-06,-4.653580799152998e-06,-8.940875487135456e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,2.451839058193978e-07,-1.4022910610478334e-09,-1.7969614372059795e-06,False,True,True,False,False,False,False
414,0,e161_482927c2,risk_prune,to_e144,focus_mean,all,S2,1,23,1,0.0023612089454013896,0.0023612089454013896,294,139,1,293,3.5320496596245574,0.001167501060334739,0.9999896767338754,0.983588159417067,0.2333909042162952,1.3841187092692363e-15,0.3561037335622039,1.2801018398667007e-14,0.1344838218055392,0.15239437501493805,0.12362716540100957,-4.573728831848105e-05,-1.9118283708821832e-05,-2.4404887177845194e-05,-2.9753486401716025e-05,-3.836666316336945e-05,-1.2159271935430205e-05,1.1102230246251565e-16,-3.1947533217224766e-05,-2.6709833653271176e-05,-1.4848756924257245e-05,-4.140833976029601e-05,-7.5832137679254785e-06,1.1102230246251565e-16,-4.174411651247656e-05,-2.184768384982938e-06,1.1102230246251565e-16,-4.174411651247656e-05,-3.1947533217224766e-05,3,1,1266,-0.00017647345977638842,-1.6249868771689435e-06,-2.2749944014882617e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.0074418785860049606,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564085135929172,1.5298795408165133e-05,0.0015544751999902137,0.0013124316941025504,0.0020183140912140326,0.026844358892442632,0.9723948008922026,0.2408444090860886,0.0003914559868818597,0.00039145598688185594,0.00027155835074103575,0.001076529000800428,0.00041463439114546486,0.002476087646204246,-0.970269475940666,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.363570307592309e-05,-1.7012661331899676e-05,-1.7012661331899676e-05,-3.584443451974178e-05,3452.0,57.0,57.0,2790.0,-8.59855736636991e-06,-4.6535173048997714e-06,-4.6535173048997714e-06,-8.948023009870864e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,8.407161140464988e-08,-1.2222757250768268e-09,-1.7967814218700084e-06,False,True,True,False,False,False,False
414,0,e161_482927c2,risk_prune,to_e144,focus_mean,inherited,S2,1,13,1,0.0023612089454013896,0.0023612089454013896,294,139,1,293,3.5320496596245574,0.001167501060334739,0.9999896767338754,0.983588159417067,0.2333909042162952,1.3841187092692363e-15,0.3561037335622039,1.2801018398667007e-14,0.1344838218055392,0.15239437501493805,0.12362716540100957,-4.573728831848105e-05,-1.9118283708821832e-05,-2.4404887177845194e-05,-2.9753486401716025e-05,-3.836666316336945e-05,-1.2159271935430205e-05,1.1102230246251565e-16,-3.1947533217224766e-05,-2.6709833653271176e-05,-1.4848756924257245e-05,-4.140833976029601e-05,-7.5832137679254785e-06,1.1102230246251565e-16,-4.174411651247656e-05,-2.184768384982938e-06,1.1102230246251565e-16,-4.174411651247656e-05,-3.1947533217224766e-05,3,1,1348,-0.00017647345977638842,-1.6249868771689435e-06,-2.2749944014882617e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.0074418785860049606,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564085135929172,1.5298795408165133e-05,0.0015544751999902137,0.0013124316941025504,0.0020183140912140326,0.026844358892442632,0.9723948008922026,0.2408444090860886,0.0003914559868818597,0.00039145598688185594,0.00027155835074103575,0.001076529000800428,0.00041463439114546486,0.002476087646204246,-0.970269475940666,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.363570307592309e-05,-1.7012661331899676e-05,-1.7012661331899676e-05,-3.584443451974178e-05,3452.0,57.0,57.0,2790.0,-8.59855736636991e-06,-4.6535173048997714e-06,-4.6535173048997714e-06,-8.948023009870864e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,8.407161140464988e-08,-1.2222757250768268e-09,-1.7967814218700084e-06,False,True,True,False,False,False,False
414,0,e161_482927c2,risk_prune,to_e144,focus_mean,added,S2,1,23,1,0.0023612089454013896,0.0023612089454013896,294,139,1,293,3.5320496596245574,0.001167501060334739,0.9999896767338754,0.983588159417067,0.2333909042162952,1.3841187092692363e-15,0.3561037335622039,1.2801018398667007e-14,0.1344838218055392,0.15239437501493805,0.12362716540100957,-4.573728831848105e-05,-1.9118283708821832e-05,-2.4404887177845194e-05,-2.9753486401716025e-05,-3.836666316336945e-05,-1.2159271935430205e-05,1.1102230246251565e-16,-3.1947533217224766e-05,-2.6709833653271176e-05,-1.4848756924257245e-05,-4.140833976029601e-05,-7.5832137679254785e-06,1.1102230246251565e-16,-4.174411651247656e-05,-2.184768384982938e-06,1.1102230246251565e-16,-4.174411651247656e-05,-3.1947533217224766e-05,3,1,1432,-0.00017647345977638842,-1.6249868771689435e-06,-2.2749944014882617e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.0074418785860049606,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564085135929172,1.5298795408165133e-05,0.0015544751999902137,0.0013124316941025504,0.0020183140912140326,0.026844358892442632,0.9723948008922026,0.2408444090860886,0.0003914559868818597,0.00039145598688185594,0.00027155835074103575,0.001076529000800428,0.00041463439114546486,0.002476087646204246,-0.970269475940666,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.363570307592309e-05,-1.7012661331899676e-05,-1.7012661331899676e-05,-3.584443451974178e-05,3452.0,57.0,57.0,2790.0,-8.59855736636991e-06,-4.6535173048997714e-06,-4.6535173048997714e-06,-8.948023009870864e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,8.407161140464988e-08,-1.2222757250768268e-09,-1.7967814218700084e-06,False,True,True,False,False,False,False
414,0,e161_482927c2,risk_prune,to_e144,focus_mean,adjustment,S2,1,13,1,0.0023612089454013896,0.0023612089454013896,294,139,1,293,3.5320496596245574,0.001167501060334739,0.9999896767338754,0.983588159417067,0.2333909042162952,1.3841187092692363e-15,0.3561037335622039,1.2801018398667007e-14,0.1344838218055392,0.15239437501493805,0.12362716540100957,-4.573728831848105e-05,-1.9118283708821832e-05,-2.4404887177845194e-05,-2.9753486401716025e-05,-3.836666316336945e-05,-1.2159271935430205e-05,1.1102230246251565e-16,-3.1947533217224766e-05,-2.6709833653271176e-05,-1.4848756924257245e-05,-4.140833976029601e-05,-7.5832137679254785e-06,1.1102230246251565e-16,-4.174411651247656e-05,-2.184768384982938e-06,1.1102230246251565e-16,-4.174411651247656e-05,-3.1947533217224766e-05,3,1,1514,-0.00017647345977638842,-1.6249868771689435e-06,-2.2749944014882617e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.0074418785860049606,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564085135929172,1.5298795408165133e-05,0.0015544751999902137,0.0013124316941025504,0.0020183140912140326,0.026844358892442632,0.9723948008922026,0.2408444090860886,0.0003914559868818597,0.00039145598688185594,0.00027155835074103575,0.001076529000800428,0.00041463439114546486,0.002476087646204246,-0.970269475940666,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.363570307592309e-05,-1.7012661331899676e-05,-1.7012661331899676e-05,-3.584443451974178e-05,3452.0,57.0,57.0,2790.0,-8.59855736636991e-06,-4.6535173048997714e-06,-4.6535173048997714e-06,-8.948023009870864e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,8.407161140464988e-08,-1.2222757250768268e-09,-1.7967814218700084e-06,False,True,True,False,False,False,False
88,0,e161_4bdefd16,risk_prune,to_e144,global,all,S4,3,12,3,0.005568384355353729,0.007897021620971594,294,139,3,291,3.5336967292336148,0.002814570669391878,0.9999778416597075,0.9836124756467878,0.2332821198200042,1.3834735662261152e-15,0.3559377522451401,1.2795051794856612e-14,0.1340907475316378,0.1523233434118008,0.12436603699140295,-4.5499213656562026e-05,-1.9068500759035926e-05,-2.3599423514205804e-05,-2.9389045976601252e-05,-3.836648473043436e-05,-1.215909350249511e-05,1.1102230246251565e-16,-3.1947150093025733e-05,-2.6709450529072143e-05,-1.4819853605407829e-05,-4.1406484146744305e-05,-7.581358154373774e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-2.186471823928393e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-3.1947150093025733e-05,3,1,90,-0.0001766707885930641,-1.2275579938103576e-06,-2.2496966809060215e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007442819768638707,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564756603983315,1.5301788739880322e-05,0.0015544751999902137,0.0013124316941025504,0.0020192552738477797,0.026844358892442632,0.9723121725971332,0.2412177659370767,0.0003919458680336049,0.00039194586803360115,0.00027155835074103575,0.001076529000800428,0.00041495238417379066,0.002479926075710936,-0.9701868476455966,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.3635326937980254e-05,-1.7014103851765207e-05,-1.7014103851765207e-05,-3.584427033513939e-05,3452.0,57.0,57.0,2790.0,-8.59843419309346e-06,-4.653454368784336e-06,-4.653454368784336e-06,-8.947867143173587e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,4.485120365194227e-07,-1.0438427899828184e-09,-1.7966029889349144e-06,False,True,True,False,False,False,False
88,0,e161_4bdefd16,risk_prune,to_e144,global,inherited,S4,3,7,3,0.005568384355353729,0.007897021620971594,294,139,3,291,3.5336967292336148,0.002814570669391878,0.9999778416597075,0.9836124756467878,0.2332821198200042,1.3834735662261152e-15,0.3559377522451401,1.2795051794856612e-14,0.1340907475316378,0.1523233434118008,0.12436603699140295,-4.5499213656562026e-05,-1.9068500759035926e-05,-2.3599423514205804e-05,-2.9389045976601252e-05,-3.836648473043436e-05,-1.215909350249511e-05,1.1102230246251565e-16,-3.1947150093025733e-05,-2.6709450529072143e-05,-1.4819853605407829e-05,-4.1406484146744305e-05,-7.581358154373774e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-2.186471823928393e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-3.1947150093025733e-05,3,1,170,-0.0001766707885930641,-1.2275579938103576e-06,-2.2496966809060215e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007442819768638707,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564756603983315,1.5301788739880322e-05,0.0015544751999902137,0.0013124316941025504,0.0020192552738477797,0.026844358892442632,0.9723121725971332,0.2412177659370767,0.0003919458680336049,0.00039194586803360115,0.00027155835074103575,0.001076529000800428,0.00041495238417379066,0.002479926075710936,-0.9701868476455966,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.3635326937980254e-05,-1.7014103851765207e-05,-1.7014103851765207e-05,-3.584427033513939e-05,3452.0,57.0,57.0,2790.0,-8.59843419309346e-06,-4.653454368784336e-06,-4.653454368784336e-06,-8.947867143173587e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,4.485120365194227e-07,-1.0438427899828184e-09,-1.7966029889349144e-06,False,True,True,False,False,False,False
88,0,e161_4bdefd16,risk_prune,to_e144,global,added,S4,3,12,3,0.005568384355353729,0.007897021620971594,294,139,3,291,3.5336967292336148,0.002814570669391878,0.9999778416597075,0.9836124756467878,0.2332821198200042,1.3834735662261152e-15,0.3559377522451401,1.2795051794856612e-14,0.1340907475316378,0.1523233434118008,0.12436603699140295,-4.5499213656562026e-05,-1.9068500759035926e-05,-2.3599423514205804e-05,-2.9389045976601252e-05,-3.836648473043436e-05,-1.215909350249511e-05,1.1102230246251565e-16,-3.1947150093025733e-05,-2.6709450529072143e-05,-1.4819853605407829e-05,-4.1406484146744305e-05,-7.581358154373774e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-2.186471823928393e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-3.1947150093025733e-05,3,1,258,-0.0001766707885930641,-1.2275579938103576e-06,-2.2496966809060215e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007442819768638707,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564756603983315,1.5301788739880322e-05,0.0015544751999902137,0.0013124316941025504,0.0020192552738477797,0.026844358892442632,0.9723121725971332,0.2412177659370767,0.0003919458680336049,0.00039194586803360115,0.00027155835074103575,0.001076529000800428,0.00041495238417379066,0.002479926075710936,-0.9701868476455966,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.3635326937980254e-05,-1.7014103851765207e-05,-1.7014103851765207e-05,-3.584427033513939e-05,3452.0,57.0,57.0,2790.0,-8.59843419309346e-06,-4.653454368784336e-06,-4.653454368784336e-06,-8.947867143173587e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,4.485120365194227e-07,-1.0438427899828184e-09,-1.7966029889349144e-06,False,True,True,False,False,False,False
88,0,e161_4bdefd16,risk_prune,to_e144,global,adjustment,S4,3,7,3,0.005568384355353729,0.007897021620971594,294,139,3,291,3.5336967292336148,0.002814570669391878,0.9999778416597075,0.9836124756467878,0.2332821198200042,1.3834735662261152e-15,0.3559377522451401,1.2795051794856612e-14,0.1340907475316378,0.1523233434118008,0.12436603699140295,-4.5499213656562026e-05,-1.9068500759035926e-05,-2.3599423514205804e-05,-2.9389045976601252e-05,-3.836648473043436e-05,-1.215909350249511e-05,1.1102230246251565e-16,-3.1947150093025733e-05,-2.6709450529072143e-05,-1.4819853605407829e-05,-4.1406484146744305e-05,-7.581358154373774e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-2.186471823928393e-06,1.1102230246251565e-16,-4.1745819951422014e-05,-3.1947150093025733e-05,3,1,338,-0.0001766707885930641,-1.2275579938103576e-06,-2.2496966809060215e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007442819768638707,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003564756603983315,1.5301788739880322e-05,0.0015544751999902137,0.0013124316941025504,0.0020192552738477797,0.026844358892442632,0.9723121725971332,0.2412177659370767,0.0003919458680336049,0.00039194586803360115,0.00027155835074103575,0.001076529000800428,0.00041495238417379066,0.002479926075710936,-0.9701868476455966,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.3635326937980254e-05,-1.7014103851765207e-05,-1.7014103851765207e-05,-3.584427033513939e-05,3452.0,57.0,57.0,2790.0,-8.59843419309346e-06,-4.653454368784336e-06,-4.653454368784336e-06,-8.947867143173587e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,4.485120365194227e-07,-1.0438427899828184e-09,-1.7966029889349144e-06,False,True,True,False,False,False,False
164,0,e161_3baf18c3,risk_prune,to_e144,subject,all,Q3,3,45,3,0.002492122427738029,0.0030712353149698257,294,139,3,291,3.531298970815728,0.0022948951935153066,0.9999826318074966,0.9835894608562307,0.23344051880325759,1.3844129472914845e-15,0.3562974683166434,1.2803739658275134e-14,0.1341817953928673,0.15242677123876328,0.12365344624845434,-4.586335588766037e-05,-1.9063479833845123e-05,-2.4070425154455266e-05,-2.9665753625320252e-05,-3.836638573451179e-05,-1.215899450657254e-05,1.1102230246251565e-16,-3.192871108803619e-05,-2.6691011524082597e-05,-1.4848756924257245e-05,-4.141491816622711e-05,-7.58979217385658e-06,1.1102230246251565e-16,-4.1755527949272064e-05,-2.1961798217784434e-06,1.1102230246251565e-16,-4.1755527949272064e-05,-3.192871108803619e-05,3,1,454,-0.00017612347394480032,-2.30511671395206e-06,-2.26984251479323e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007441449620971344,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003563512636185027,1.529783055967612e-05,0.0015544751999902137,0.0013124316941025504,0.002017885126180416,0.026844358892442632,0.9718872080524008,0.24314154179951558,0.0003944767131103412,0.00039447671311033754,0.00027155835074103575,0.001076529000800428,0.0004175178819822892,0.002499704145980976,-0.9697618831008642,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.364116887659176e-05,-1.7033461431324625e-05,-1.7033461431324625e-05,-3.585096447057815e-05,3452.0,57.0,57.0,2790.0,-8.598365855641453e-06,-4.653419451358317e-06,-4.653419451358317e-06,-8.967884235458567e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,1.7180438780042297e-07,-9.448468674122523e-10,-1.7965039930123439e-06,False,True,True,False,False,False,False
164,0,e161_3baf18c3,risk_prune,to_e144,subject,inherited,Q3,3,26,3,0.002492122427738029,0.0030712353149698257,294,139,3,291,3.531298970815728,0.0022948951935153066,0.9999826318074966,0.9835894608562307,0.23344051880325759,1.3844129472914845e-15,0.3562974683166434,1.2803739658275134e-14,0.1341817953928673,0.15242677123876328,0.12365344624845434,-4.586335588766037e-05,-1.9063479833845123e-05,-2.4070425154455266e-05,-2.9665753625320252e-05,-3.836638573451179e-05,-1.215899450657254e-05,1.1102230246251565e-16,-3.192871108803619e-05,-2.6691011524082597e-05,-1.4848756924257245e-05,-4.141491816622711e-05,-7.58979217385658e-06,1.1102230246251565e-16,-4.1755527949272064e-05,-2.1961798217784434e-06,1.1102230246251565e-16,-4.1755527949272064e-05,-3.192871108803619e-05,3,1,542,-0.00017612347394480032,-2.30511671395206e-06,-2.26984251479323e-05,0.0,7.926584947531845e-05,3.9632924737659225e-05,2.5089841761262923e-05,0.0008951467365868957,0.2222222222222222,0.9166666666666666,True,0.007441449620971344,0.005390982444780259,True,True,True,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,0.0008386316956898595,0.002632193091441634,0.36055289287662706,0.003563512636185027,1.529783055967612e-05,0.0015544751999902137,0.0013124316941025504,0.002017885126180416,0.026844358892442632,0.9718872080524008,0.24314154179951558,0.0003944767131103412,0.00039447671311033754,0.00027155835074103575,0.001076529000800428,0.0004175178819822892,0.002499704145980976,-0.9697618831008642,True,True,True,True,True,True,0.9979721900347625,1.0,1.0,0.9985663082437276,-4.364116887659176e-05,-1.7033461431324625e-05,-1.7033461431324625e-05,-3.585096447057815e-05,3452.0,57.0,57.0,2790.0,-8.598365855641453e-06,-4.653419451358317e-06,-4.653419451358317e-06,-8.967884235458567e-06,True,True,True,-2.859820270717907e-06,True,True,True,False,True,True,True,all_four,1.7180438780042297e-07,-9.448468674122523e-10,-1.7965039930123439e-06,False,True,True,False,False,False,False
