feature_block,task,heldout_experiment,n_valid,positive_rate,auc,average_precision,pred_mean,mae,spearman
shape_signature,null_strict_rate,e287,3,,,,0.28616687978906136,0.2702938639160455,0.8660254037844387
shape_signature,null_strict_rate,e289,28,,,,0.6872878088583106,0.3091722206691522,0.7248975488654463
shape_signature,null_strict_rate,e290,48,,,,0.45575458626098003,0.42193552785149624,0.6742495765637576
shape_signature,null_strict_rate,e291,40,,,,0.5332783051672197,0.2603835548646785,0.8569807172672769
shape_signature,null_strict_rate,e292,56,,,,0.3702955343605304,0.3633168624394839,0.6292926453687195
shape_signature,null_strict_rate,e293,64,,,,0.7188137917554209,0.21856189284890015,0.8881533357971801
shape_signature,null_strict_rate,e297,39,,,,0.5759866511786825,0.3580119983480636,0.5725953067134
shape_signature,null_strict_rate,e299,71,,,,0.7777801060112778,0.30656693681465075,0.7971934129762722
shape_signature,null_strict_rate,e300,120,,,,0.4763671509415908,0.4149852094550879,0.8597313275257412
shape_signature,null_strict_rate,e301,1,,,,0.4940037550983101,0.3299412550983101,
shape_signature,null_strict_rate,e303,12,,,,0.5184218427813457,0.18867233160840535,0.89245092632551
shape_signature,null_strict_rate,e305,14,,,,0.6008324650740677,0.13361054301625416,0.7966223078983367
shape_signature,null_strict_rate,e306,20,,,,0.5652498812156035,0.15506261878439637,0.7730974772274724
shape_signature,null_strict_rate,e307,22,,,,0.8712945149322227,0.12915496225744977,
shape_signature,null_strict_rate,e310,42,,,,0.3797348296187459,0.3274111138414075,0.2080999887907361
shape_signature,null_strict_rate,e311,37,,,,0.2834990848537614,0.40340472116600046,-0.16310676744333982
shape_signature,null_strict_rate,__global_oof__,1383,,,,0.30998514141076544,0.22766851148225073,0.7508550337000475
shape_signature,readiness_distance,e279,66,,,,1.5029234328120842,1.0086785543727697,-0.35789078937916835
shape_signature,readiness_distance,e284,9,,,,1.6902471553923337,0.48395396848576144,0.5833333333333334
shape_signature,readiness_distance,e285,158,,,,1.8154108157534414,0.8329860713023465,0.017413620259249512
shape_signature,readiness_distance,e286,533,,,,1.362320861558544,0.8631585189563067,0.06957649092480554
shape_signature,readiness_distance,e287,3,,,,1.795476719306645,0.6029362066212163,-0.5
shape_signature,readiness_distance,e289,28,,,,1.5204782499379021,0.6049571465159096,-0.16340495568378247
shape_signature,readiness_distance,e290,48,,,,1.8185517327900076,0.4991789312510014,0.2904656683179078
shape_signature,readiness_distance,e291,40,,,,1.2745792336451616,0.6559286458425697,-0.5173821394986793
shape_signature,readiness_distance,e292,56,,,,1.4481538893824866,0.6575887906931014,-0.11508676037614923
shape_signature,readiness_distance,e293,64,,,,1.26064104045948,0.17518321611881424,0.5716269703985807
shape_signature,readiness_distance,e297,39,,,,1.112327346252581,0.3219344245970657,-0.09372469635627532
shape_signature,readiness_distance,e299,71,,,,1.3475704909586053,0.4306223729050074,0.044694841821484275
shape_signature,readiness_distance,e300,120,,,,1.288919493460107,0.26620240090833847,0.6591211873972141
shape_signature,readiness_distance,e301,1,,,,1.2063167750267216,0.6336605250267217,
shape_signature,readiness_distance,e303,12,,,,1.237169867701838,0.5798782010351713,-0.2937062937062937
shape_signature,readiness_distance,e305,14,,,,1.2278401676013921,0.5190348323986079,0.2513795448739935
shape_signature,readiness_distance,e306,20,,,,1.2306966123299556,0.1819537853056959,0.1023325808878856
shape_signature,readiness_distance,e307,22,,,,1.2252969804912455,0.6937839205623694,0.10225990332597776
shape_signature,readiness_distance,e310,42,,,,1.3256761458606734,0.5072655375134962,0.19759996696183452
shape_signature,readiness_distance,e311,37,,,,1.3583289510078183,0.5608196538675065,-0.012435371439678496
shape_signature,readiness_distance,__global_oof__,1383,,,,1.4170975996937434,0.6727954511957022,0.03104002879410819
shape_signature,actual_p90,e279,66,,,,-0.0004678161020842287,0.0008268967766056658,0.10594229153131496
shape_signature,actual_p90,e284,9,,,,-4.7372721673985185e-05,0.00015315796814310904,0.7666666666666667
shape_signature,actual_p90,e285,158,,,,8.900145755616867e-06,1.8704064849439653e-05,-0.6386114740955855
shape_signature,actual_p90,e286,533,,,,1.632676217256715e-05,1.340074625285477e-05,-0.22998068986155124
shape_signature,actual_p90,e287,3,,,,-1.8894975033541376e-05,5.064435475887548e-05,1.0
shape_signature,actual_p90,e289,28,,,,-0.00019262032011178933,0.00029698255595240585,0.7520525451559934
shape_signature,actual_p90,e290,48,,,,-7.175340816982312e-05,7.894533003754753e-05,0.6378636561007383
shape_signature,actual_p90,e291,40,,,,-9.600077736418896e-05,0.00019297267786027916,0.8245778611632272
shape_signature,actual_p90,e292,56,,,,-2.5316178163301013e-05,7.754250859082158e-05,0.6425933524825606
shape_signature,actual_p90,e293,64,,,,-0.00012820056618001067,1.197338227989707e-05,0.9921225583365774
shape_signature,actual_p90,e297,39,,,,-0.00011230854466265203,8.995975013116784e-05,0.6362348178137651
shape_signature,actual_p90,e299,71,,,,-0.0001493069677563149,0.00010518055065187691,0.48030248410879833
shape_signature,actual_p90,e300,120,,,,-6.131453228075299e-05,6.62330930048938e-06,0.9741670898809819
shape_signature,actual_p90,e301,1,,,,-5.0048924084256183e-05,1.258526679077433e-06,
shape_signature,actual_p90,e303,12,,,,-5.761125708392867e-05,9.314515927897956e-06,0.9090909090909092
shape_signature,actual_p90,e305,14,,,,-8.08905310145214e-05,9.939664491606073e-06,0.9428571428571428
shape_signature,actual_p90,e306,20,,,,-7.206422233341692e-05,3.8089977173100487e-06,0.8943212366185492
shape_signature,actual_p90,e307,22,,,,-0.00015391806795655974,1.7775486488587074e-05,0.6928289102202146
shape_signature,actual_p90,e310,42,,,,-1.3047527647520453e-05,0.00012817755999012652,-0.2249594813614262
shape_signature,actual_p90,e311,37,,,,9.548060950338673e-05,0.00041509271728223273,-0.8818925649235148
shape_signature,actual_p90,__global_oof__,1383,,,,-5.0329529698976554e-05,8.992640398169107e-05,0.4354061144601941
human_plus_shape,null_common,e279,66,0.24242424242424243,0.50875,0.237032718319008,0.2529798868486879,,
human_plus_shape,null_common,e284,9,0.0,,,0.029472624607840774,,
human_plus_shape,null_common,e285,158,0.0,,,0.05158642177323081,,
human_plus_shape,null_common,e286,533,0.0,,,0.06758393784277932,,
human_plus_shape,null_common,e287,3,0.0,,,0.7061216028354279,,
human_plus_shape,null_common,e289,28,0.42857142857142855,0.9010416666666666,0.8408110408110409,0.602863827990288,,
human_plus_shape,null_common,e290,48,0.7083333333333334,0.8361344537815125,0.9367441025663084,0.7368415491026061,,
human_plus_shape,null_common,e291,40,0.45,0.9974747474747475,0.9970760233918128,0.3976863078939471,,
human_plus_shape,null_common,e292,56,0.2857142857142857,0.9,0.7673806754129644,0.42090041750609763,,
human_plus_shape,null_common,e293,64,0.75,0.7890625,0.9401216557595838,0.7796136173201254,,
human_plus_shape,null_common,e297,39,0.5128205128205128,0.7210526315789474,0.7658543152820254,0.4122077379911583,,
human_plus_shape,null_common,e299,71,0.6619718309859155,1.0,1.0000000000000002,0.8560366752264145,,
human_plus_shape,null_common,e300,120,0.7,0.7232142857142857,0.8218597737653545,0.7010757571032885,,
human_plus_shape,null_common,e301,1,0.0,,,0.518691616443814,,
human_plus_shape,null_common,e303,12,0.9166666666666666,0.7272727272727273,0.9750688705234161,0.8099432864378534,,
human_plus_shape,null_common,e305,14,1.0,,,0.9861715051854677,,
human_plus_shape,null_common,e306,20,1.0,,,0.613372709270467,,
human_plus_shape,null_common,e307,22,1.0,,,0.8486055962648487,,
human_plus_shape,null_common,e310,42,0.5714285714285714,0.6365740740740741,0.6483736906067962,0.6462446061584641,,
human_plus_shape,null_common,e311,37,0.7567567567567568,0.2579365079365079,0.6482846547601742,0.7598131981420121,,
human_plus_shape,null_common,__global_oof__,1383,0.2993492407809111,0.9063554737938907,0.6958759808210545,0.3442482002980249,,
human_plus_shape,null_rare,e279,66,0.696969696969697,0.5728260869565217,0.8048451085555762,0.6645839308062661,,
human_plus_shape,null_rare,e284,9,1.0,,,0.9861382987062911,,
human_plus_shape,null_rare,e285,158,1.0,,,0.9402504932477342,,
human_plus_shape,null_rare,e286,533,1.0,,,0.9324239726211412,,
human_plus_shape,null_rare,e287,3,1.0,,,0.2955997654392524,,
human_plus_shape,null_rare,e289,28,0.5357142857142857,0.8923076923076924,0.9383574879227052,0.3820289132635584,,
human_plus_shape,null_rare,e290,48,0.25,0.8472222222222222,0.6780182622052322,0.29617816231682087,,
human_plus_shape,null_rare,e291,40,0.55,0.9949494949494949,0.9959575997125405,0.5889355365913446,,
human_plus_shape,null_rare,e292,56,0.6785714285714286,0.902046783625731,0.9599684149451951,0.5444974312492141,,
human_plus_shape,null_rare,e293,64,0.21875,0.8600000000000001,0.4847656453885903,0.24236184688221651,,
human_plus_shape,null_rare,e297,39,0.4358974358974359,0.622994652406417,0.5963998677620969,0.3590356965874563,,
human_plus_shape,null_rare,e299,71,0.29577464788732394,0.9857142857142857,0.947716375839994,0.10128228544023339,,
human_plus_shape,null_rare,e300,120,0.25,0.678888888888889,0.5087984666987705,0.17155231953346634,,
human_plus_shape,null_rare,e301,1,0.0,,,0.41085947588989935,,
human_plus_shape,null_rare,e303,12,0.0,,,0.17190104978446064,,
human_plus_shape,null_rare,e305,14,0.0,,,0.00507665285802613,,
human_plus_shape,null_rare,e306,20,0.0,,,0.15360837059457882,,
human_plus_shape,null_rare,e307,22,0.0,,,0.04664256304912659,,
human_plus_shape,null_rare,e310,42,0.21428571428571427,0.7340067340067341,0.7154107243966037,0.2855325789209358,,
human_plus_shape,null_rare,e311,37,0.08108108108108109,0.2990196078431373,0.07430555555555556,0.15688587614912372,,
human_plus_shape,null_rare,__global_oof__,1383,0.6724511930585684,0.9228358138099646,0.9681733506100623,0.6217352447262656,,
human_plus_shape,visible_null_common,e279,66,0.19696969696969696,0.5587808417997098,0.21317515598384193,0.2452932683278445,,
human_plus_shape,visible_null_common,e284,9,0.0,,,0.027680712244906962,,
human_plus_shape,visible_null_common,e285,158,0.0,,,0.048088875408590866,,
human_plus_shape,visible_null_common,e286,533,0.0,,,0.07845493619264543,,
human_plus_shape,visible_null_common,e287,3,0.0,,,0.7403662061392033,,
human_plus_shape,visible_null_common,e289,28,0.42857142857142855,0.8958333333333334,0.8248617123617125,0.5874085486481305,,
human_plus_shape,visible_null_common,e290,48,0.6875,0.8262626262626263,0.9278714707562414,0.7373296908145687,,
human_plus_shape,visible_null_common,e291,40,0.45,0.9949494949494949,0.9944444444444445,0.3929396217225977,,
human_plus_shape,visible_null_common,e292,56,0.2857142857142857,0.8984375,0.7876211918491329,0.4087916641257321,,
human_plus_shape,visible_null_common,e293,64,0.75,0.8151041666666667,0.9458109899380764,0.7817724189174793,,
human_plus_shape,visible_null_common,e297,39,0.5128205128205128,0.7421052631578947,0.7867616427008255,0.37495608836033795,,
human_plus_shape,visible_null_common,e299,71,0.6619718309859155,1.0,1.0000000000000002,0.8580924857888733,,
human_plus_shape,visible_null_common,e300,120,0.6916666666666667,0.7043308368609573,0.8054786456257715,0.6663468448996277,,
human_plus_shape,visible_null_common,e301,1,0.0,,,0.5351433951440981,,
human_plus_shape,visible_null_common,e303,12,0.9166666666666666,0.7272727272727273,0.9750688705234161,0.8446584686182278,,
human_plus_shape,visible_null_common,e305,14,1.0,,,0.980012609151778,,
human_plus_shape,visible_null_common,e306,20,1.0,,,0.6302013340399063,,
human_plus_shape,visible_null_common,e307,22,1.0,,,0.7683900371759379,,
human_plus_shape,visible_null_common,e310,42,0.5476190476190477,0.6796338672768879,0.6578120719253442,0.6482409572097739,,
human_plus_shape,visible_null_common,e311,37,0.7567567567567568,0.1388888888888889,0.6174395540424475,0.7538565711321287,,
human_plus_shape,visible_null_common,__global_oof__,1383,0.2950108459869848,0.9046656611362495,0.6898821056538201,0.34207146720208365,,
human_plus_shape,action_cliff,e279,66,0.19696969696969696,0.5703918722786647,0.21915451625433796,0.2682485852225119,,
human_plus_shape,action_cliff,e284,9,0.0,,,0.02971804782134297,,
human_plus_shape,action_cliff,e285,158,0.0,,,0.04682939813536008,,
human_plus_shape,action_cliff,e286,533,0.0,,,0.0719191292238283,,
human_plus_shape,action_cliff,e287,3,0.0,,,0.7110112295538613,,
human_plus_shape,action_cliff,e289,28,0.42857142857142855,0.8958333333333334,0.8248617123617125,0.5825363884090621,,
human_plus_shape,action_cliff,e290,48,0.6875,0.8525252525252525,0.9410017300724103,0.7097011555922297,,
human_plus_shape,action_cliff,e291,40,0.45,0.9974747474747475,0.9970760233918128,0.40625878057357684,,
human_plus_shape,action_cliff,e292,56,0.32142857142857145,0.8903508771929824,0.7625247826572216,0.42527125386394155,,
human_plus_shape,action_cliff,e293,64,0.75,0.8541666666666667,0.9607345627566976,0.7946230969747556,,
human_plus_shape,action_cliff,e297,39,0.5128205128205128,0.7421052631578948,0.7876944855606633,0.3742334359067806,,
human_plus_shape,action_cliff,e299,71,0.6901408450704225,0.9833024118738405,0.993219082504797,0.8715851591175631,,
human_plus_shape,action_cliff,e300,120,0.7166666666666667,0.6662106703146375,0.8078328653216089,0.7775904880475523,,
human_plus_shape,action_cliff,e301,1,0.0,,,0.6500726374166533,,
human_plus_shape,action_cliff,e303,12,1.0,,,0.8709245630703704,,
human_plus_shape,action_cliff,e305,14,1.0,,,0.9824090809312377,,
human_plus_shape,action_cliff,e306,20,1.0,,,0.6409700340061166,,
human_plus_shape,action_cliff,e307,22,1.0,,,0.6971610793838289,,
human_plus_shape,action_cliff,e310,42,0.5476190476190477,0.6819221967963387,0.6565842038747942,0.6506449011250298,,
human_plus_shape,action_cliff,e311,37,0.7567567567567568,0.15873015873015872,0.6281286829328702,0.7568235306679307,,
human_plus_shape,action_cliff,__global_oof__,1383,0.3007953723788865,0.9117711399252246,0.710758063729955,0.35087841056707386,,
human_plus_shape,safe_invisible,e279,66,0.696969696969697,0.5793478260869565,0.8139862158702929,0.6608287012759269,,
human_plus_shape,safe_invisible,e284,9,1.0,,,0.9865803187364465,,
human_plus_shape,safe_invisible,e285,158,1.0,,,0.9415027877062677,,
human_plus_shape,safe_invisible,e286,533,1.0,,,0.9354905963918332,,
human_plus_shape,safe_invisible,e287,3,1.0,,,0.29942298824546437,,
human_plus_shape,safe_invisible,e289,28,0.5357142857142857,0.8923076923076924,0.9383574879227052,0.383788184212865,,
human_plus_shape,safe_invisible,e290,48,0.25,0.8541666666666666,0.6846463520376563,0.30638559239532354,,
human_plus_shape,safe_invisible,e291,40,0.55,0.9949494949494949,0.9959575997125405,0.5894692745914754,,
human_plus_shape,safe_invisible,e292,56,0.6785714285714286,0.9049707602339182,0.961794671763712,0.5423741488162097,,
human_plus_shape,safe_invisible,e293,64,0.21875,0.8400000000000001,0.45462543721942217,0.22623134848432747,,
human_plus_shape,safe_invisible,e297,39,0.4358974358974359,0.6176470588235293,0.5968610306709013,0.36420579102877265,,
human_plus_shape,safe_invisible,e299,71,0.28169014084507044,0.9705882352941176,0.890204389263987,0.09934003282871341,,
human_plus_shape,safe_invisible,e300,120,0.24166666666666667,0.6506252368321334,0.4622749483707517,0.14319795340885952,,
human_plus_shape,safe_invisible,e301,1,0.0,,,0.31193153963666576,,
human_plus_shape,safe_invisible,e303,12,0.0,,,0.16695744071452648,,
human_plus_shape,safe_invisible,e305,14,0.0,,,0.004689195915386025,,
human_plus_shape,safe_invisible,e306,20,0.0,,,0.1641519577675482,,
human_plus_shape,safe_invisible,e307,22,0.0,,,0.05073708749729103,,
human_plus_shape,safe_invisible,e310,42,0.21428571428571427,0.7340067340067341,0.7154107243966037,0.2827410834333088,,
human_plus_shape,safe_invisible,e311,37,0.08108108108108109,0.2990196078431373,0.07430555555555556,0.1597724966306569,,
human_plus_shape,safe_invisible,__global_oof__,1383,0.6710050614605929,0.923738868889731,0.9685197823762264,0.6201425717904464,,
human_plus_shape,strict_health,e279,66,0.0,,,0.03041529310267263,,
human_plus_shape,strict_health,e284,9,0.0,,,4.5852924807676325e-07,,
human_plus_shape,strict_health,e285,158,0.0,,,0.0003437727093553242,,
human_plus_shape,strict_health,e286,533,0.0,,,0.006953990179045308,,
human_plus_shape,strict_health,e287,3,0.0,,,0.00018893473442080377,,
human_plus_shape,strict_health,e289,28,0.0,,,1.1088366164620853e-07,,
human_plus_shape,strict_health,e290,48,0.0,,,4.82849050734052e-10,,
human_plus_shape,strict_health,e291,40,0.0,,,8.7796845693206e-08,,
human_plus_shape,strict_health,e292,56,0.0,,,0.0885021085140906,,
human_plus_shape,strict_health,e293,64,0.0,,,0.3120647115753636,,
human_plus_shape,strict_health,e297,39,0.0,,,3.513915971754354e-10,,
human_plus_shape,strict_health,e299,71,0.0,,,0.030856812759989114,,
human_plus_shape,strict_health,e301,1,0.0,,,0.9896887714976356,,
human_plus_shape,strict_health,e303,12,0.0,,,0.03743527930072122,,
human_plus_shape,strict_health,e305,14,0.0,,,1.0094216563329245e-09,,
human_plus_shape,strict_health,e306,20,0.0,,,2.399849213457889e-10,,
human_plus_shape,strict_health,e307,22,0.0,,,1.2776944268114933e-06,,
human_plus_shape,strict_health,e310,42,0.0,,,5.660206958813662e-06,,
human_plus_shape,strict_health,e311,37,0.0,,,1.4613374344236405e-10,,
human_plus_shape,strict_health,__global_oof__,1263,0.0,,,0.027178979486726543,,
human_plus_shape,null_strict_rate,e279,66,,,,0.6530091165753639,0.7207757560493554,0.0541069042024099
human_plus_shape,null_strict_rate,e284,9,,,,0.1087626703462369,0.1087626703462369,
human_plus_shape,null_strict_rate,e285,158,,,,-0.03486664798674027,0.14222468444507358,
human_plus_shape,null_strict_rate,e286,533,,,,-0.004305927996233592,0.1734096603584553,
human_plus_shape,null_strict_rate,e287,3,,,,0.43258709187790106,0.41671407600488525,0.8660254037844387
human_plus_shape,null_strict_rate,e289,28,,,,0.6227486221791311,0.26200820554360993,0.6979246168146391
human_plus_shape,null_strict_rate,e290,48,,,,0.5007873812865417,0.4085975379713143,0.4686246343107328
human_plus_shape,null_strict_rate,e291,40,,,,0.31297442043542134,0.19477069894843876,0.8509441235355827
human_plus_shape,null_strict_rate,e292,56,,,,0.28682503984107083,0.3424866932554883,0.6187008799506787
human_plus_shape,null_strict_rate,e293,64,,,,0.6682208861302101,0.26176790084969453,0.8138732864794611
human_plus_shape,null_strict_rate,e297,39,,,,0.4314205016025978,0.3817964761698058,0.24508458119862003
human_plus_shape,null_strict_rate,e299,71,,,,0.7366707753028384,0.2672548534301427,0.8303276081195573
human_plus_shape,null_strict_rate,e300,120,,,,0.4706668138481472,0.42325514355932364,0.5089010063675027
human_plus_shape,null_strict_rate,e301,1,,,,0.3856114774117732,0.2215489774117732,
human_plus_shape,null_strict_rate,e303,12,,,,0.5497094443010013,0.16549957498885035,0.5432309986329192
human_plus_shape,null_strict_rate,e305,14,,,,0.7817879219027708,0.0639294725417152,0.028199019748613687
human_plus_shape,null_strict_rate,e306,20,,,,0.5041120635207578,0.22339558747882507,0.18829064692335076
human_plus_shape,null_strict_rate,e307,22,,,,0.8185145696955473,0.09507330619327879,
human_plus_shape,null_strict_rate,e310,42,,,,0.4868912371052711,0.3059034048495922,0.2171549724802064
human_plus_shape,null_strict_rate,e311,37,,,,0.5087710651007864,0.29583561057869795,-0.1578511728385713
human_plus_shape,null_strict_rate,__global_oof__,1383,,,,0.2612386331451606,0.2555914036524243,0.7115604745584005
human_plus_shape,readiness_distance,e279,66,,,,1.703554582765906,1.1149041891590872,-0.30665317213767257
human_plus_shape,readiness_distance,e284,9,,,,1.524916885719248,0.46009298568550794,0.6833333333333333
human_plus_shape,readiness_distance,e285,158,,,,1.051066384747323,0.37398932867021967,0.6815499597632344
human_plus_shape,readiness_distance,e286,533,,,,1.6531262682604821,0.48999271047069615,0.7196068992812154
human_plus_shape,readiness_distance,e287,3,,,,2.1519583008025984,0.4175064643797808,0.5
human_plus_shape,readiness_distance,e289,28,,,,1.4627623519596693,0.4567265484291643,0.33255782438156734
human_plus_shape,readiness_distance,e290,48,,,,1.7580023823814035,0.4971650557283027,0.16743212798643103
human_plus_shape,readiness_distance,e291,40,,,,1.4839217977882568,0.38325181872429387,0.5129720994993253
human_plus_shape,readiness_distance,e292,56,,,,1.480694813400992,0.5477852243096943,0.390631680718213
human_plus_shape,readiness_distance,e293,64,,,,0.9230543447325079,0.30274895500308596,0.1987714596014553
human_plus_shape,readiness_distance,e297,39,,,,1.068678520816768,0.3553540120945019,0.17530364372469637
human_plus_shape,readiness_distance,e299,71,,,,1.3118308798486762,0.3667712931575421,0.2960235748138953
human_plus_shape,readiness_distance,e300,120,,,,0.690781549169888,0.4445887797284242,-0.464806692748623
human_plus_shape,readiness_distance,e301,1,,,,0.7792538305043886,0.2065975805043886,
human_plus_shape,readiness_distance,e303,12,,,,0.9276838531875796,0.270392186520913,-0.3846153846153847
human_plus_shape,readiness_distance,e305,14,,,,1.5510815046159945,0.3006167954235503,-0.33296764277169316
human_plus_shape,readiness_distance,e306,20,,,,1.662926020566509,0.36329921468647863,0.39338099810891614
human_plus_shape,readiness_distance,e307,22,,,,1.5589629205425224,0.3662462382416958,0.7231639572223841
human_plus_shape,readiness_distance,e310,42,,,,1.0456115347683994,0.40128915676310567,0.38546993965390286
human_plus_shape,readiness_distance,e311,37,,,,1.1081519572586835,0.3676583679595862,-0.21877923819951114
human_plus_shape,readiness_distance,__global_oof__,1383,,,,1.381275554736352,0.4685168274494871,0.6643198105948324
human_plus_shape,actual_p90,e279,66,,,,-0.0003039241974766254,0.0007514277946618517,-0.052449159701746795
human_plus_shape,actual_p90,e284,9,,,,6.86714107950654e-06,9.891810538961733e-05,-0.3
human_plus_shape,actual_p90,e285,158,,,,8.827045693897493e-06,6.800569919977591e-05,0.12080004989663182
human_plus_shape,actual_p90,e286,533,,,,-5.765011178953175e-06,8.301234172221321e-05,0.14726124288946116
human_plus_shape,actual_p90,e287,3,,,,-2.7072720478626938e-05,8.560411552469905e-05,-1.0
human_plus_shape,actual_p90,e289,28,,,,-0.00012598531959777832,0.00022809720887544748,0.789272030651341
human_plus_shape,actual_p90,e290,48,,,,-4.195734932117083e-05,7.64117518196268e-05,0.7921189752496743
human_plus_shape,actual_p90,e291,40,,,,6.14255887925666e-05,7.988334977369706e-05,0.9258911819887431
human_plus_shape,actual_p90,e292,56,,,,4.236225686986528e-05,5.7567063032211855e-05,0.8461222814936398
human_plus_shape,actual_p90,e293,64,,,,-8.527222920320682e-05,5.0496290007632816e-05,0.9319883670338226
human_plus_shape,actual_p90,e297,39,,,,-0.00010573057562287065,0.00010534626692504673,0.5570850202429151
human_plus_shape,actual_p90,e299,71,,,,-0.00014280362752888104,0.0001094887049738314,0.4504229579547792
human_plus_shape,actual_p90,e300,120,,,,-9.687434280154676e-05,3.0923107050671755e-05,0.6308802439083676
human_plus_shape,actual_p90,e301,1,,,,-5.109047464335473e-05,2.1697611997888557e-07,
human_plus_shape,actual_p90,e303,12,,,,-6.261033257222058e-05,6.6596322298466845e-06,0.7622377622377624
human_plus_shape,actual_p90,e305,14,,,,-9.383340466056232e-05,2.590689478386568e-05,-0.06813186813186813
human_plus_shape,actual_p90,e306,20,,,,-6.41433821286874e-05,8.549439583083976e-05,0.3924812030075188
human_plus_shape,actual_p90,e307,22,,,,-0.00014672460114974556,1.0156742512686467e-05,0.7752682100508189
human_plus_shape,actual_p90,e310,42,,,,-0.000199336290867452,0.00011991571655681893,0.2674230145867098
human_plus_shape,actual_p90,e311,37,,,,-4.97013410803767e-05,0.0003234324914926799,-0.9214988734732599
human_plus_shape,actual_p90,__global_oof__,1383,,,,-5.108574048281201e-05,0.00011598678908389379,0.5394572021671171
geometry_only,null_common,e279,66,0.24242424242424243,0.97625,0.9630055147058824,0.20419915062249075,,
geometry_only,null_common,e284,9,0.0,,,0.010940734001978059,,
geometry_only,null_common,e285,158,0.0,,,0.018322652606826206,,
geometry_only,null_common,e286,533,0.0,,,0.02194939420545564,,
geometry_only,null_common,e287,3,0.0,,,0.13671545950514016,,
geometry_only,null_common,e289,28,0.42857142857142855,1.0,1.0,0.11011944977288882,,
geometry_only,null_common,e290,48,0.7083333333333334,1.0,1.0,0.7530756146926167,,
geometry_only,null_common,e291,40,0.45,1.0,1.0,0.45781371228718715,,
geometry_only,null_common,e292,56,0.2857142857142857,0.98125,0.9524527759821877,0.32267505317878026,,
geometry_only,null_common,e293,64,0.75,1.0,1.0,0.7591459367888929,,
geometry_only,null_common,e297,39,0.5128205128205128,1.0,1.0000000000000002,0.6210077487532886,,
geometry_only,null_common,e299,71,0.6619718309859155,0.9946808510638298,0.9974207555362573,0.7457204211300893,,
geometry_only,null_common,e300,120,0.7,0.8878968253968254,0.884951313050207,0.9313337180744055,,
geometry_only,null_common,e301,1,0.0,,,0.3616222816268729,,
geometry_only,null_common,e303,12,0.9166666666666666,0.45454545454545453,0.9406172110717566,0.9883702467322211,,
geometry_only,null_common,e305,14,1.0,,,0.9405041778513442,,
geometry_only,null_common,e306,20,1.0,,,0.8921304807301199,,
geometry_only,null_common,e307,22,1.0,,,0.9992471525347547,,
geometry_only,null_common,e310,42,0.5714285714285714,0.9884259259259259,0.992816091954023,0.5644879867779767,,
geometry_only,null_common,e311,37,0.7567567567567568,1.0,0.9999999999999999,0.8320706377455594,,
geometry_only,null_common,__global_oof__,1383,0.2993492407809111,0.9827328337895036,0.9605918354480376,0.3336328320219683,,
geometry_only,null_rare,e279,66,0.696969696969697,0.9347826086956521,0.9641146331290769,0.7600398176022723,,
geometry_only,null_rare,e284,9,1.0,,,0.9780673851457254,,
geometry_only,null_rare,e285,158,1.0,,,0.9660218043571759,,
geometry_only,null_rare,e286,533,1.0,,,0.9644984503099888,,
geometry_only,null_rare,e287,3,1.0,,,0.6679588641909255,,
geometry_only,null_rare,e289,28,0.5357142857142857,0.9435897435897437,0.9268402893402893,0.46975634106693936,,
geometry_only,null_rare,e290,48,0.25,1.0,1.0,0.2266361549096593,,
geometry_only,null_rare,e291,40,0.55,1.0,1.0,0.5279076039791514,,
geometry_only,null_rare,e292,56,0.6785714285714286,1.0,1.0,0.6509147358861381,,
geometry_only,null_rare,e293,64,0.21875,1.0,0.9999999999999998,0.2707569765790271,,
geometry_only,null_rare,e297,39,0.4358974358974359,0.9786096256684491,0.9729987454218014,0.29041069591843194,,
geometry_only,null_rare,e299,71,0.29577464788732394,0.9990476190476191,0.9978354978354982,0.23062801944118635,,
geometry_only,null_rare,e300,120,0.25,0.9377777777777777,0.823041992676327,0.049052028261499576,,
geometry_only,null_rare,e301,1,0.0,,,0.4190200399590241,,
geometry_only,null_rare,e303,12,0.0,,,0.010126120283813095,,
geometry_only,null_rare,e305,14,0.0,,,0.03435445898245657,,
geometry_only,null_rare,e306,20,0.0,,,0.041394480640176,,
geometry_only,null_rare,e307,22,0.0,,,0.002115115098891541,,
geometry_only,null_rare,e310,42,0.21428571428571427,0.9326599326599326,0.6942780984447652,0.4060416530277887,,
geometry_only,null_rare,e311,37,0.08108108108108109,0.946078431372549,0.7777777777777777,0.09406778411284857,,
geometry_only,null_rare,__global_oof__,1383,0.6724511930585684,0.9796660257779677,0.9846420514125072,0.6381944644870872,,
geometry_only,visible_null_common,e279,66,0.19696969696969696,1.0,1.0,0.2062700101815473,,
geometry_only,visible_null_common,e284,9,0.0,,,0.0053621668669825975,,
geometry_only,visible_null_common,e285,158,0.0,,,0.009122280399878337,,
geometry_only,visible_null_common,e286,533,0.0,,,0.013555763490238388,,
geometry_only,visible_null_common,e287,3,0.0,,,0.053603085325698206,,
geometry_only,visible_null_common,e289,28,0.42857142857142855,1.0,1.0,0.09101874789200044,,
geometry_only,visible_null_common,e290,48,0.6875,1.0,1.0,0.7072154119354198,,
geometry_only,visible_null_common,e291,40,0.45,1.0,1.0,0.45137783238340684,,
geometry_only,visible_null_common,e292,56,0.2857142857142857,0.9796875,0.9472082961972668,0.29978221721860343,,
