pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,mean_gain_vs_e101,p95_gain_vs_e101,beat_gap_vs_e101,dominates_e101,beats_mean_p95_loses_beat,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate
148,0,e104_e95_q2s3_tail_graft_45b57d5b,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.215,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.553561628837464e-05,-2.553561628837464e-05,-3.16279202178249e-05,-2.4593772874892394e-06,-2.4593772874892394e-06,-1.0485783818126038e-05,-3.396855128290355e-05,-3.396855128290355e-05,-3.16279202178249e-05,-4.017892029462011e-05,-4.017892029462011e-05,-3.16279202178249e-05,-4.017892029462011e-05,-2.4593772874892394e-06,3,3,151,-0.0001252644940050951,-6.527944781109518e-05,-0.0001622180935423323,-6.0655941758358534e-05,-0.00035187699458963384,-0.0002062664681739962,-0.0003352905406231451,3.523988525508606e-05,0.75,0.9722222222222222,True,0.005300101162332797,0.0034483553294678976,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007115984043638593,0.0021564166814011655,0.3480563223557736,0.002624434291824055,9.766902533297024e-06,0.0002481772607359974,39,True,True,0.9742178447276941,1.0,0.9715378079864061,0.9727598566308244,-2.8965174322903563e-05,-3.9063061850159016e-05,-2.497324851271227e-05,-2.63412144520865e-05,-1.3654474322855032e-05,-2.375236185011049e-05,-9.662548512663744e-06,-1.1030514452037976e-05,-1.0599977940371494e-06,-1.1700084089023982e-05,-8.798343065518731e-07,-8.923149751064494e-07,True,2.55081742774169e-06,5.040809981840932e-07,-0.009269988412514474,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
248,0,e104_e95_q2s3_tail_graft_334dea15,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.215,40.0,40.0,40.0,40.0,25.0,0.625,-2.5534039472918657e-05,-2.5534039472918657e-05,-3.16279202178249e-05,-2.4731056764704107e-06,-2.4731056764704107e-06,-1.0514038322417818e-05,-3.396058679705494e-05,-3.396058679705494e-05,-3.16279202178249e-05,-4.01684259451196e-05,-4.01684259451196e-05,-3.16279202178249e-05,-4.01684259451196e-05,-2.4731056764704107e-06,3,3,252,-0.00012286120024335156,-6.331919762780913e-05,-0.00016215596804397547,-6.0221063269666475e-05,-0.00035187699458963384,-0.00020604902892965016,-0.00033515326837291784,3.523988525508606e-05,0.75,0.9722222222222222,True,0.0052976707224759645,0.0034398487899689866,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007111282146902961,0.0021540574544011977,0.3480563223557736,0.002623964102150492,9.760242931003987e-06,0.0002506077005928291,40,True,True,0.9745075318655851,1.0,0.9715378079864061,0.9727598566308244,-2.8995153646891304e-05,-3.918147195405908e-05,-2.5002627948721933e-05,-2.6371576290649792e-05,-1.368445364684278e-05,-2.3870771954010555e-05,-9.691927948673406e-06,-1.106087629060127e-05,-1.0812693320261662e-06,-1.1695013939449047e-05,-8.950498530044027e-07,-9.052639560751232e-07,True,2.520838103753942e-06,4.828094601950764e-07,-0.008980301274623459,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
374,0,e104_e95_q2s3_tail_graft_0f6f1078,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.345,31.0,29.0,31.0,29.0,31.0,1.0,-2.553244784830877e-05,-2.553244784830877e-05,-3.108131193996222e-05,-2.7909956341609643e-06,-2.7909956341609643e-06,-1.1969083690388516e-05,-3.396011672895938e-05,-3.396011672895938e-05,-3.108131193996222e-05,-3.984623118180597e-05,-3.984623118180597e-05,-3.108131193996222e-05,-3.984623118180597e-05,-2.7909956341609643e-06,3,3,379,-0.0001283256814010869,-5.3574318903626406e-05,-0.00015855879596884948,-5.2783966253355796e-05,-0.00033413388708049274,-0.00019345892666692427,-0.00029307491780684847,2.7585592101464922e-05,0.7222222222222222,0.9444444444444444,True,0.005284668966448296,0.0033943426438721434,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007166935239735025,0.002213263959061854,0.3480563223557736,0.002629529411433698,1.0040365296102417e-05,0.0002636094566204993,31,True,True,0.8870220162224797,0.9918478260869565,0.8623619371282922,0.8724014336917563,-2.5628763341625904e-05,-3.5343727694864656e-05,-2.2882131573739417e-05,-2.3851853446104812e-05,-1.0318063341577377e-05,-2.0033027694816122e-05,-7.5714315736908936e-06,-8.541153446056285e-06,1.010161770418306e-06,-3.959512265265141e-06,1.1973642487119272e-06,1.0963704500205695e-06,False,5.8872284090193456e-06,2.5742405626395487e-06,-0.09646581691772893,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
480,0,e104_e95_q2s3_tail_graft_6d458a88,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.375,19.0,19.0,19.0,19.0,0.0,0.0,-2.5530793438810484e-05,-2.5530793438810484e-05,-3.208898133044702e-05,-2.8231737916328825e-06,-2.8231737916328825e-06,-9.224501830606968e-06,-3.375444769859737e-05,-3.375444769859737e-05,-3.208898133044702e-05,-4.0014758826312224e-05,-4.0014758826312224e-05,-3.208898133044702e-05,-4.0014758826312224e-05,-2.8231737916328825e-06,3,3,486,-0.0001095804280064061,-6.076635760066118e-05,-0.00016712935956475494,-4.6650631763400785e-05,-0.0004002611667418554,-0.0002234558992526281,-0.00039836586791740664,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005372277325915496,0.0037009719020073416,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007225809427731984,0.002196119494318185,0.3480563223557736,0.002635416830233394,1.021772472952377e-05,0.0001760010971533051,19,True,True,0.854287369640788,0.970108695652174,0.8279524214103653,0.839426523297491,-2.7806655815532445e-05,-3.601489507650442e-05,-2.4062744908013332e-05,-2.533502761673e-05,-1.249595581548392e-05,-2.0704195076455898e-05,-8.752044907964807e-06,-1.0024327616681474e-05,1.1975628096739518e-06,-1.6565690257981743e-06,1.3132311477061724e-06,1.2798508195004622e-06,False,3.7093359351128026e-06,2.7616416018951944e-06,-0.1292004634994206,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
49,0,e104_e95_q2s3_tail_graft_5db25b63,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.215,50.0,48.0,50.0,48.0,31.0,0.62,-2.5524544954746986e-05,-2.5524544954746986e-05,-3.1616434825743056e-05,-2.46335164155731e-06,-2.46335164155731e-06,-1.0501762965908767e-05,-3.395652498305868e-05,-3.395652498305868e-05,-3.1616434825743056e-05,-4.015375823962497e-05,-4.015375823962497e-05,-3.1616434825743056e-05,-4.015375823962497e-05,-2.46335164155731e-06,3,3,50,-0.0001181614166791023,-5.8449342663746684e-05,-0.0001603736362177921,-4.7744740486882487e-05,-0.00035187699458963384,-0.00019981086753825816,-0.00032965819987657567,3.523988525508606e-05,0.75,0.9722222222222222,True,0.005283092770343208,0.0033888259575043413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007057363044559763,0.002137902288178065,0.3480563223557736,0.002618572191916172,9.724759568881607e-06,0.0002651856527255847,50,True,True,0.9834878331402086,1.0,0.9817332200509771,0.9824372759856631,-2.9379182801665895e-05,-4.042468230237727e-05,-2.5390163853511938e-05,-2.6767737402634895e-05,-1.4068482801617368e-05,-2.5113982302328744e-05,-1.0079463853463409e-05,-1.1457037402586366e-05,-1.3773182170456441e-06,-1.3078581087615689e-05,-1.2526707092347497e-06,-1.2522465256010634e-06,True,2.136808948979354e-06,1.867605751755985e-07,0.0,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
375,0,e104_e95_q2s3_tail_graft_3a8a6f65,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.35,31.0,29.0,31.0,29.0,31.0,1.0,-2.5518180711836536e-05,-2.5518180711836536e-05,-3.106014418918779e-05,-2.751370556386412e-06,-2.751370556386412e-06,-1.1967796318845814e-05,-3.395778826142948e-05,-3.395778826142948e-05,-3.106014418918779e-05,-3.984538331769372e-05,-3.984538331769372e-05,-3.106014418918779e-05,-3.984538331769372e-05,-2.751370556386412e-06,3,3,380,-0.00012827236261218623,-5.361507468226723e-05,-0.00015831558878387497,-5.266926799360472e-05,-0.0003325461350453113,-0.000192607701519458,-0.0002912655570113495,2.730571078340319e-05,0.7222222222222222,0.9444444444444444,True,0.005280848539540753,0.0033809711496957423,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.00071565121327436,0.0022085155556972494,0.3480563223557736,0.0026284871007345553,1.002426264713045e-05,0.0002674298835280426,31,True,True,0.8864426419466975,0.9918478260869565,0.8615123194562447,0.8716845878136201,-2.576161789010701e-05,-3.560730819190203e-05,-2.2979771459646163e-05,-2.3962010892748114e-05,-1.0450917890058482e-05,-2.0296608191853508e-05,-7.669071459597638e-06,-8.651310892699585e-06,1.0349945908637912e-06,-3.995687062817989e-06,1.2320136013526748e-06,1.1195458263656648e-06,False,5.75437386053824e-06,2.5990733830850336e-06,-0.09704519119351107,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
481,0,e104_e95_q2s3_tail_graft_43b0ad93,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.38,19.0,19.0,19.0,19.0,0.0,0.0,-2.5517738919234034e-05,-2.5517738919234034e-05,-3.208706632351621e-05,-2.7872187317035113e-06,-2.7872187317035113e-06,-9.187278152467115e-06,-3.375028074814601e-05,-3.375028074814601e-05,-3.208706632351621e-05,-4.001571727774156e-05,-4.001571727774156e-05,-3.208706632351621e-05,-4.001571727774156e-05,-2.7872187317035113e-06,3,3,487,-0.00010919073275977853,-6.089989855961875e-05,-0.00016702003492921613,-4.646309573347329e-05,-0.00039968343032249776,-0.00022307326302798552,-0.0003981154097330015,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.0053699306446201205,0.003692758517473532,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007217003640540313,0.002191523082020835,0.3480563223557736,0.002634536251514227,1.0205123291629444e-05,0.0001783477784486792,19,True,True,0.854287369640788,0.970108695652174,0.8279524214103653,0.839426523297491,-2.7958052540978166e-05,-3.626665709601338e-05,-2.4168435753802e-05,-2.5456271944131627e-05,-1.2647352540929637e-05,-2.0955957095964845e-05,-8.85773575375347e-06,-1.0145571944083101e-05,1.2206690145627482e-06,-1.6682227801437606e-06,1.3398436004245927e-06,1.304544718662649e-06,False,3.5579392096670856e-06,2.7847478067839906e-06,-0.1292004634994206,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
149,0,e104_e95_q2s3_tail_graft_5b6c3860,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.22,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.551497443747941e-05,-2.551497443747941e-05,-3.1612306567896375e-05,-2.390107949112874e-06,-2.390107949112874e-06,-1.0450951477780634e-05,-3.3966796970763546e-05,-3.3966796970763546e-05,-3.1612306567896375e-05,-4.018801839256181e-05,-4.018801839256181e-05,-3.1612306567896375e-05,-4.018801839256181e-05,-2.390107949112874e-06,3,3,152,-0.00012513095020846854,-6.561919512104719e-05,-0.00016191506699594904,-6.0655941758358534e-05,-0.0003497558087647151,-0.00020520587526153683,-0.0003333842916643003,3.49320315894707e-05,0.75,0.9722222222222222,True,0.005294329598129635,0.0034281548547568314,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000709805231932587,0.002147464326087131,0.3480563223557736,0.0026226411193927828,9.732567597572786e-06,0.0002539488249391593,39,True,True,0.9742178447276941,1.0,0.9715378079864061,0.9727598566308244,-2.926391775586052e-05,-3.9585358858023166e-05,-2.5184347624332655e-05,-2.6582389427261282e-05,-1.3953217755811992e-05,-2.4274658857974636e-05,-9.873647624284126e-06,-1.1271689427212758e-05,-1.0797454499892515e-06,-1.1955173392517914e-05,-8.930514845724684e-07,-9.060209612618438e-07,True,2.2520739947847306e-06,4.843333422319911e-07,-0.009269988412514474,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
249,0,e104_e95_q2s3_tail_graft_9599bb3a,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.22,40.0,40.0,40.0,40.0,25.0,0.625,-2.551333920741694e-05,-2.551333920741694e-05,-3.1612306567896375e-05,-2.404119065491095e-06,-2.404119065491095e-06,-1.047978813106809e-05,-3.395863288724321e-05,-3.395863288724321e-05,-3.1612306567896375e-05,-4.017726566929447e-05,-4.017726566929447e-05,-3.1612306567896375e-05,-4.017726566929447e-05,-2.404119065491095e-06,3,3,253,-0.00012267173999764292,-6.361333854154605e-05,-0.00016185147753575158,-6.021081553722607e-05,-0.0003497558087647151,-0.0002049833121509706,-0.0003332437846500464,3.49320315894707e-05,0.75,0.9722222222222222,True,0.005291842636415668,0.0034194504887579457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000709324126798197,0.0021450503295944497,0.3480563223557736,0.002622160014258393,9.725772303552133e-06,0.00025643578665312665,40,True,True,0.9742178447276941,1.0,0.9711129991503823,0.9724014336917562,-2.929451500215242e-05,-3.9706393801931815e-05,-2.52143526292081e-05,-2.661339244607898e-05,-1.3983815002103897e-05,-2.4395693801883294e-05,-9.903652629159573e-06,-1.1302692446030458e-05,-1.1016772048595513e-06,-1.1949915414499825e-05,-9.089888841725016e-07,-9.217978553592481e-07,True,2.2214767484928255e-06,4.6240158736169127e-07,-0.009269988412514474,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
482,0,e104_e95_q2s3_tail_graft_d03b44c4,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.385,19.0,19.0,19.0,19.0,0.0,0.0,-2.5504576396606637e-05,-2.5504576396606637e-05,-3.208509329588605e-05,-2.7511647988642807e-06,-2.7511647988642807e-06,-9.149999293800448e-06,-3.374600023742236e-05,-3.374600023742236e-05,-3.208509329588605e-05,-4.001656415342225e-05,-4.001656415342225e-05,-3.208509329588605e-05,-4.001656415342225e-05,-2.7511647988642807e-06,3,3,488,-0.00010880090044115831,-6.103333798368471e-05,-0.0001669106087587302,-4.6275538706258557e-05,-0.00039910500415654693,-0.00022269027143140274,-0.0003978647311163941,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.00536758396332474,0.003684545132939699,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000720819886869697,0.0021869272798874196,0.3480563223557736,0.0026336557743298922,1.019262338856775e-05,0.00018069445974406006,19,True,True,0.8539976825028969,0.970108695652174,0.8275276125743416,0.8390681003584229,-2.8109042161247954e-05,-3.651776919747423e-05,-2.4273832212567315e-05,-2.5577184154503095e-05,-1.2798342161199427e-05,-2.1207069197425712e-05,-8.963132212518791e-06,-1.026648415445457e-05,1.2439663824130928e-06,-1.6795973279376711e-06,1.3708376454829637e-06,1.329442916147242e-06,False,3.4069495893972954e-06,2.808045174634335e-06,-0.12949015063731173,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
376,0,e104_e95_q2s3_tail_graft_05ff1ebd,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.355,31.0,29.0,31.0,29.0,31.0,1.0,-2.5503784904734594e-05,-2.5503784904734594e-05,-3.10387807592738e-05,-2.711626648665977e-06,-2.711626648665977e-06,-1.1966426371579075e-05,-3.395533507388748e-05,-3.395533507388748e-05,-3.10387807592738e-05,-3.98443929915393e-05,-3.98443929915393e-05,-3.10387807592738e-05,-3.98443929915393e-05,-2.711626648665977e-06,3,3,381,-0.00012818355186772768,-5.365570611826076e-05,-0.00015807225725625318,-5.255455226371719e-05,-0.0003309575300821932,-0.0001917560411729552,-0.0002894556189348559,2.7026903035298755e-05,0.7222222222222222,0.9444444444444444,True,0.005277028112633208,0.0033675996555193374,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007146090269178256,0.0022037678491186948,0.3480563223557736,0.0026274449143780213,1.0008284340765807e-05,0.0002712503104355868,31,True,True,0.8858632676709154,0.9918478260869565,0.8606627017841971,0.8709677419354839,-2.589399396061017e-05,-3.587012142067129e-05,-2.307706456763947e-05,-2.4071777495426375e-05,-1.058329396056164e-05,-2.0559421420622764e-05,-7.766364567590946e-06,-8.761077495377846e-06,1.0611329446433147e-06,-4.0312535571704635e-06,1.2647390194968915e-06,1.1429302138374008e-06,False,5.621997790035082e-06,2.6252117368645573e-06,-0.09762456546929321,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
50,0,e104_e95_q2s3_tail_graft_8f696672,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.22,50.0,48.0,50.0,48.0,31.0,0.62,-2.550351361951808e-05,-2.550351361951808e-05,-3.160032741711394e-05,-2.3940311320025387e-06,-2.3940311320025387e-06,-1.0467171560613053e-05,-3.395436532183105e-05,-3.395436532183105e-05,-3.160032741711394e-05,-4.0162144404609634e-05,-4.0162144404609634e-05,-3.160032741711394e-05,-4.0162144404609634e-05,-2.3940311320025387e-06,3,3,51,-0.00011786252164721622,-5.86301292890834e-05,-0.0001600275942849616,-4.7443632781390965e-05,-0.0003497558087647151,-0.00019859972077305305,-0.00032762048286960794,3.49320315894707e-05,0.75,0.9722222222222222,True,0.00527692566214029,0.003367241078794123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007038069251499835,0.0021285197766021465,0.3480563223557736,0.0026166428126101794,9.689565594331302e-06,0.0002713527609285042,50,True,True,0.9834878331402086,1.0,0.9817332200509771,0.9824372759856631,-2.9687072547815597e-05,-4.0977864298631455e-05,-2.5610607671240462e-05,-2.7018436669373926e-05,-1.4376372547767071e-05,-2.566716429858293e-05,-1.0299907671191933e-05,-1.17077366693254e-05,-1.405732548361029e-06,-1.3364934622050432e-05,-1.275026157443905e-06,-1.2746531607977163e-06,True,1.8289192028296514e-06,1.583462438602136e-07,0.0,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
150,0,e104_e95_q2s3_tail_graft_91e6daf5,e95_q2s3_tail_graft,e95,mixmin,active_s3_all,S3,0.225,39.0,39.0,39.0,39.0,25.0,0.6410256410256411,-2.5494104246681637e-05,-2.5494104246681637e-05,-3.1596447350734636e-05,-2.3206270985953736e-06,-2.3206270985953736e-06,-1.0415986879674932e-05,-3.396481168149723e-05,-3.396481168149723e-05,-3.1596447350734636e-05,-4.0196873959841284e-05,-4.0196873959841284e-05,-3.1596447350734636e-05,-4.0196873959841284e-05,-2.3206270985953736e-06,3,3,153,-0.0001249602998721011,-6.595872150660931e-05,-0.00016161181952514814,-6.0655941758358534e-05,-0.00034763307646926145,-0.00020414450911381,-0.00033147726415274633,3.462525589971561e-05,0.75,0.9722222222222222,True,0.005288558033926477,0.003407954380045776,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007080122804256861,0.002138513262797451,0.3480563223557736,0.0026208481678858817,9.698453586218926e-06,0.0002597203891423179,39,True,True,0.973928157589803,1.0,0.9711129991503823,0.9724014336917562,-2.9561805840189317e-05,-4.010628736150778e-05,-2.53948275457773e-05,-2.682286617956398e-05,-1.4251105840140791e-05,-2.4795587361459253e-05,-1.008412754572877e-05,-1.1512166179515452e-05,-1.0992700336728493e-06,-1.220948912134919e-05,-9.059391071363219e-07,-9.194064249844184e-07,True,1.9541859104559314e-06,4.6480875854839326e-07,-0.0095596755504056,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
250,0,e104_e95_q2s3_tail_graft_56196397,e95_q2s3_tail_graft,e95,mixmin,active_topgap40,Q2+S3,0.225,40.0,40.0,40.0,40.0,25.0,0.625,-2.5492409615024414e-05,-2.5492409615024414e-05,-3.1596447350734636e-05,-2.3349192838084676e-06,-2.3349192838084676e-06,-1.0445402278680405e-05,-3.39564473478271e-05,-3.39564473478271e-05,-3.1596447350734636e-05,-4.018586221321563e-05,-4.018586221321563e-05,-3.1596447350734636e-05,-4.018586221321563e-05,-2.3349192838084676e-06,3,3,254,-0.00012244517203573445,-6.390725765959004e-05,-0.00016154676523202904,-6.0200561706746925e-05,-0.00034763307646926145,-0.00020391681908800419,-0.0003313335204495773,3.462525589971561e-05,0.75,0.9722222222222222,True,0.005286014550355374,0.003399052187546916,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007075202607016187,0.0021360445011831433,0.3480563223557736,0.0026203561481618143,9.691523471620213e-06,0.00026226387271342073,40,True,True,0.9742178447276941,1.0,0.9711129991503823,0.9724014336917562,-2.9593017410605732e-05,-4.022994129525377e-05,-2.5425455501655218e-05,-2.6854507432364333e-05,-1.428231741055721e-05,-2.491924129520524e-05,-1.0114755501606691e-05,-1.1543807432315806e-05,-1.121869561545056e-06,-1.220404014129009e-05,-9.226151041818592e-07,-9.375856361361691e-07,True,1.922974340039512e-06,4.422092306761866e-07,-0.009269988412514474,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
483,0,e104_e95_q2s3_tail_graft_78660732,e95_q2s3_tail_graft,e95,mixmin,active_interior,Q2+S3,0.39,19.0,19.0,19.0,19.0,0.0,0.0,-2.549130587703452e-05,-2.549130587703452e-05,-3.208306226609725e-05,-2.7150119971119935e-06,-2.7150119971119935e-06,-9.112665265043063e-06,-3.374160617231059e-05,-3.374160617231059e-05,-3.208306226609725e-05,-4.001729946168098e-05,-4.001729946168098e-05,-3.208306226609725e-05,-4.001729946168098e-05,-2.7150119971119935e-06,3,3,489,-0.00010841093105747878,-6.116667587807711e-05,-0.0001668010810585152,-4.608796068250598e-05,-0.00039852588827909985,-0.00022230692448080291,-0.00039761383207801977,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005365237282029366,0.0036763317484058886,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007199395112150867,0.00218233208788024,0.3480563223557736,0.0026327753986752824,1.0180225015230448e-05,0.0001830411410394345,19,True,True,0.8537079953650057,0.970108695652174,0.8271028037383178,0.8387096774193549,-2.8259624697956584e-05,-3.676823141596855e-05,-2.4378934300108948e-05,-2.5697764265597428e-05,-1.2948924697908055e-05,-2.145753141592002e-05,-9.06823430006042e-06,-1.0387064265548904e-05,1.267454902417102e-06,-1.69069268625331e-06,1.398852985984816e-06,1.3545454004037212e-06,False,3.2563670526886676e-06,2.8315336946383447e-06,-0.12977983777520286,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
377,0,e104_e95_q2s3_tail_graft_b5f55f8c,e95_q2s3_tail_graft,e95,mixmin,active_edge,Q2+S3,0.36,31.0,29.0,31.0,29.0,31.0,1.0,-2.5489260442768114e-05,-2.5489260442768114e-05,-3.1017221710283316e-05,-2.671763918993264e-06,-2.671763918993264e-06,-1.1964973852141014e-05,-3.395275718254265e-05,-3.395275718254265e-05,-3.1017221710283316e-05,-3.984326022676843e-05,-3.984326022676843e-05,-3.1017221710283316e-05,-3.984326022676843e-05,-2.671763918993264e-06,3,3,382,-0.0001280945732805183,-5.369621322637297e-05,-0.00015782880140083333,-5.243981906374873e-05,-0.00032936807229382026,-0.0001909039456787845,-0.0002876451036722313,2.6749168687249052e-05,0.7222222222222222,0.9444444444444444,True,0.005273207685725664,0.0033542281613429285,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007135669648891642,0.002199020839228337,0.3480563223557736,0.00262640285234936,9.992430362274863e-06,0.00027507073734313217,31,True,True,0.8852838933951332,0.9918478260869565,0.8602378929481733,0.8706093189964158,-2.6025891610441313e-05,-3.613216747319091e-05,-2.3174010939404688e-05,-2.418115330108318e-05,-1.0715191610392785e-05,-2.0821467473142386e-05,-7.86331093935616e-06,-8.870453301034648e-06,1.0874151995368907e-06,-4.065371159902134e-06,1.2946337142255886e-06,1.1665235868270188e-06,False,5.490100140203938e-06,2.6514939917581333e-06,-0.09820393974507535,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
51,0,e104_e95_q2s3_tail_graft_8699c712,e95_q2s3_tail_graft,e95,mixmin,active_all,Q2+S3,0.225,50.0,48.0,50.0,48.0,31.0,0.62,-2.548224794662879e-05,-2.548224794662879e-05,-3.1583964140713405e-05,-2.324492587413296e-06,-2.324492587413296e-06,-1.0432441961860661e-05,-3.395196897360009e-05,-3.395196897360009e-05,-3.1583964140713405e-05,-4.0170282278539915e-05,-4.0170282278539915e-05,-3.1583964140713405e-05,-4.0170282278539915e-05,-2.324492587413296e-06,3,3,52,-0.00011755253236859775,-5.8810689490429446e-05,-0.00015968132592825146,-4.714248658022058e-05,-0.00034763307646926145,-0.000197387781524741,-0.0003255819653453756,3.462525589971561e-05,0.75,0.9722222222222222,True,0.005270758553937374,0.0033456562000839137,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007018777722677447,0.0021191385757254907,0.3480563223557736,0.002614713659727941,9.654598043534558e-06,0.000277519869131421,50,True,True,0.9834878331402086,1.0,0.9817332200509771,0.9824372759856631,-2.9994085055787704e-05,-4.1529642324742604e-05,-2.58304163515729e-05,-2.7268419773877165e-05,-1.4683385055739179e-05,-2.6218942324694074e-05,-1.051971635152437e-05,-1.195771977382864e-05,-1.4351236807598156e-06,-1.3650478547884641e-05,-1.2970733364504941e-06,-1.296754303351871e-06,True,1.5219066948575435e-06,1.2895511146142698e-07,0.0,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086
