role,file,hidden_block_id,n_rows,mean_abs_logit_move,posterior_ce_delta_vs_mixmin,posterior_direction_agreement,posterior_mean_abs_shift,raw05_mean_abs_shift_vs_stage2,move_abs_Q1,posterior_ce_delta_Q1,move_abs_Q2,posterior_ce_delta_Q2,move_abs_Q3,posterior_ce_delta_Q3,move_abs_S1,posterior_ce_delta_S1,move_abs_S2,posterior_ce_delta_S2,move_abs_S3,posterior_ce_delta_S3,move_abs_S4,posterior_ce_delta_S4
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id01_b4,13,0.005406376798561052,-0.0003879663749862902,0.677580580515863,0.0939035425466894,0.0072914045049461,0.0,0.0,1.6439840941564819e-16,0.0,0.0,0.0,0.010125380404087374,-0.0025472485757172068,0.016870502111771782,9.431635832171445e-05,0.010848755074068043,-0.0002628324075085389,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id02_b2,16,0.006314664025861132,-0.00024636662525348053,0.8787039870998157,0.0567088343616631,0.0063470532987304,7.632783294297951e-17,1.3877787807814457e-17,6.938893903907228e-17,0.0,6.938893903907228e-17,0.0,0.018884339148375697,-0.0011791964326963306,0.016128716257108752,-0.0002248852502611167,0.009189592775543265,-0.00032048469381693034,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id02_b4,16,0.006779501533200598,-0.0002570720495930614,0.6922231770967765,0.0695193383059009,0.0048919516460677,0.0,0.0,1.5959455978986625e-16,6.938893903907228e-18,4.85722573273506e-17,0.0,0.02250424384836865,-0.0010339923021543945,0.012017895897229958,-0.00024099986236499928,0.012934370986805319,-0.0005245121826320497,5.551115123125783e-17,6.938893903907228e-18
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id03_b2,11,0.003178531039689722,-0.00013393552952669006,0.6762212862550282,0.0740440825026434,0.0069767550191783,0.0,0.0,8.074349270001139e-17,1.0092936587501423e-17,2.220446049250313e-16,-1.0092936587501423e-17,0.013825234332072878,-0.0014487568434454958,0.008424482945754428,0.0005112081367586754,2.837061393892978e-16,-1.0092936587501423e-17,1.6148698540002277e-16,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id03_b4,10,0.004822978271655952,-0.0001826408667218774,0.4008206375851044,0.0715297756478173,0.0083441305661244,4.4408920985006264e-17,-1.1102230246251566e-17,2.997602166487923e-16,-3.3306690738754695e-17,3.3306690738754695e-17,-1.1102230246251566e-17,0.012050835009645466,-0.0015707181705368778,0.01794404973990612,0.00018401191044912225,0.003765963152039592,0.00010822019303465824,1.1102230246251565e-16,1.1102230246251566e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b2,1,0.005753455140234097,-0.0001796216012877843,0.5069912208986107,0.0877737762708789,0.0106237831622173,0.0,0.0,0.0,0.0,0.0,0.0,0.020418658721528704,-0.0025759204522074475,0.019855527260109973,0.0013185692431929574,0.0,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b4,5,0.0017361011700885393,-7.87047459361867e-05,0.6241639352818402,0.1072704608830465,0.0091988457297533,8.881784197001253e-17,0.0,1.7763568394002506e-16,0.0,0.0,0.0,0.005928353870396874,-0.0007934605749789769,0.006224354320222547,0.0002425273534256478,8.743006318923108e-17,2.2204460492503132e-17,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b6,8,0.006419970404281904,-0.00018478089308901987,0.6160505250628274,0.0856085606008713,0.006836846595585,1.249000902703301e-16,2.7755575615628914e-17,1.0408340855860843e-16,0.0,0.0,0.0,0.01771461807036801,-0.0016676931105109663,0.006790673473669212,0.0002838600415499687,0.020434501285935828,9.036681733784468e-05,4.683753385137379e-17,-1.3877787807814457e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b8,6,0.006266878213755172,-0.00045015799582403697,0.8885321788317654,0.0946845647104709,0.0064104825851556,0.0,0.0,0.0,0.0,0.0,0.0,0.020843809825205225,-0.0025750829709775733,0.01813445085098307,-0.0010477857305972542,0.004889886820097768,0.0004717627308065871,1.4224732503009818e-16,-1.850371707708594e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b10,1,0.002911194188177868,-0.00027023490256145824,0.9968174656875572,0.0839241936560549,0.006662886824269,0.0,0.0,0.0,0.0,0.0,0.0,0.020313504489486656,-0.001894548883441649,6.485482775842044e-05,2.9045655114412483e-06,0.0,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b12,3,0.006475670165943102,0.000357546381508043,0.25992767096711655,0.0679891846728175,0.0084366106473485,0.0,0.0,0.0,0.0,0.0,0.0,0.01289558527367074,0.0005183153294058366,0.0159235906807013,1.4785631694103074e-05,0.016510515207229532,0.0019697237094563613,1.4802973661668753e-16,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id04_b14,3,0.004359417675010961,-0.00017981226316543796,0.235702347317869,0.0875258865227083,0.0090869939321463,1.4802973661668753e-16,0.0,0.0,0.0,0.0,0.0,0.007169732743268727,-0.001777149358717774,0.014938246598337387,0.00015819356429769282,0.008407944383470466,0.00036026995226201564,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id05_b2,7,0.0020305524131498083,-0.0001322813762520533,0.9944862792801802,0.0921710030206654,0.0104481831156207,5.551115123125783e-17,0.0,3.568574007723718e-17,-1.586032892321652e-17,0.0,0.0,0.0039117056011612845,-0.0002815312757582828,0.010302161290886505,-0.0006444383580060307,7.61295788314393e-16,-4.3615904538845435e-17,1.586032892321652e-17,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id05_b4,5,0.0062569437919708475,-0.0003040859098144848,0.3329582244721909,0.0943979060729235,0.0064008509942203,0.0,0.0,2.1094237467877973e-16,-2.2204460492503132e-17,0.0,0.0,0.014583106269177753,-0.004073010842709413,0.01784422115736615,0.0011943914454016547,0.01137127911725182,0.0007500180286063862,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id05_b6,2,0.009604241091978136,0.0002175833999250825,0.30999084833596013,0.0991531159782096,0.004615888383903,0.0,0.0,0.0,0.0,4.440892098500626e-16,-1.6653345369377348e-16,0.015113859692695575,-0.0018239993507793428,0.016472498655481893,0.0009972588669908966,0.035643329295669046,0.0023498242832641902,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id05_b8,2,0.00502934550735105,-0.0005231318438445222,0.9968977114542653,0.0900759704264946,0.0089767911619437,0.0,0.0,5.967448757360216e-16,0.0,2.220446049250313e-16,-5.551115123125783e-17,0.012819146550059002,-0.000920528088455691,0.0223862720013962,-0.0027413948184558945,1.3322676295501878e-15,-1.3877787807814457e-17,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id05_b10,5,0.0012751053793792339,-0.00025269935100225493,0.9671405240327595,0.0968049477399378,0.0087711034203175,0.0,0.0,1.3322676295501878e-16,2.2204460492503132e-17,0.0,0.0,0.00761310905655091,-0.001711604455080784,0.001312628599102883,-5.729100193502257e-05,7.105427357601002e-16,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id06_b2,8,0.007879392866815734,-0.0001608257368639903,0.5366862806554816,0.0653751396716745,0.0033387560629875,8.326672684688674e-17,2.7755575615628914e-17,8.326672684688674e-17,-1.3877787807814457e-17,6.938893903907228e-17,0.0,0.01979217488391117,-0.0015052354886072802,0.01876962505697022,-5.188580361428774e-05,0.016593950126828183,0.00043134113417363923,3.3306690738754696e-16,-1.734723475976807e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id06_b4,5,0.006308745297229449,-0.00022061764793875933,1.0,0.0468646619876852,0.0038818726734202,4.4408920985006264e-17,2.2204460492503132e-17,0.0,0.0,0.0,0.0,0.022857932355890398,-0.0008052848300640708,0.0213032847247157,-0.0007390387055072667,0.0,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id06_b6,1,0.01760416768588437,0.00021701241070475847,0.2130728302367421,0.0392688688548068,0.0036085952872445,0.0,0.0,0.0,0.0,0.0,0.0,0.02535987091981795,0.00029650138038456175,0.026256788829555067,-0.0005403043276618891,0.07161251405181757,0.0017628898222106365,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id06_b8,4,0.011355043444287132,-8.90727724837655e-05,0.35662643959317497,0.0586944132002457,0.0028909298262768,6.106226635438361e-16,-2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.024269486792973916,-0.001134023907868098,0.022990617637934974,-0.0005965427238929441,0.032225199679100425,0.0011070572243747114,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id06_b10,6,0.0085474983455304,7.148699899156761e-05,0.4030343278209088,0.0537043449841075,0.0042195347692011,2.9605947323337506e-16,0.0,0.0,0.0,0.0,0.0,0.018590523332662905,0.0002444673915091844,0.021779528182414392,-0.00021066659841939098,0.01946243690363499,0.00046660819985117064,2.220446049250313e-16,9.25185853854297e-18
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id07_b2,15,0.004545033132887026,1.7957075783709658e-05,0.4194395065322076,0.0821446475779251,0.0087918701329071,9.992007221626409e-17,1.4802973661668754e-17,1.3322676295501878e-16,0.0,1.4432899320127036e-16,2.960594732333751e-17,0.018224763382386426,0.0004624992213057714,0.01006293406205592,-0.00042509288973398746,0.003527534485766437,8.829319891414666e-05,2.2204460492503132e-17,-7.401486830834377e-18
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id07_b4,15,0.003989749235817863,-4.15974038475999e-05,0.4620629443958978,0.0818273182061079,0.0072053618397077,2.960594732333751e-17,0.0,1.5173048003210473e-16,-7.401486830834377e-18,0.0,0.0,0.015246375867798093,-0.0009656431940380461,0.00870058129432265,0.00061842434684376,0.003981287488604098,5.603702026110158e-05,2.2204460492503132e-17,-7.401486830834377e-18
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b2,2,0.00357882327934914,-7.610666765043137e-05,0.8226717228395167,0.0705607059555437,0.0071260883710044,0.0,0.0,0.0,0.0,0.0,0.0,0.004637877638559065,0.0004177248049782034,0.020413885316884914,-0.0009504714785312229,0.0,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b4,6,0.005120153355660755,-0.0004816286113410768,0.6111816620924475,0.1035214394608866,0.0099943397064749,3.700743415417188e-17,-1.850371707708594e-17,0.0,0.0,0.0,0.0,0.015623893531495917,-0.003248061740696917,0.015635486558073786,-0.00013858736510282318,0.004581693400055542,1.5248826412221176e-05,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b6,2,0.005294699473733689,-0.0006674596420642363,0.7805650031784651,0.082431078978696,0.0062063235807116,1.3322676295501878e-15,2.7755575615628914e-17,2.220446049250313e-16,0.0,0.0,0.0,0.021328277353117486,-0.003966338752996901,0.015734618963016533,-0.0007058787414527812,2.498001805406602e-16,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b8,1,0.0036208714624639577,3.286600845676351e-05,0.6207812486303873,0.1116540682529143,0.0059023665082679,0.0,0.0,0.0,0.0,0.0,0.0,0.00961171648405812,0.0006021765941492396,0.015734383753189585,-0.00037211453495189506,0.0,0.0,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b10,4,0.004774758564768025,-0.0005069532175026989,0.8090986944007716,0.091933207406135,0.0082352660755119,1.1102230246251565e-16,0.0,2.7755575615628914e-16,-2.7755575615628914e-17,8.326672684688674e-17,0.0,0.01699359603312619,-0.0031495529223391494,0.010043019184697813,3.76119805315378e-05,0.006386694735551701,-0.0004367315807112526,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b12,2,0.007736355290208128,-0.0012819315039155185,0.7603386364641974,0.1473808025188276,0.0102838228843672,0.0,0.0,0.0,0.0,0.0,0.0,0.018712603591201804,-0.0050169975703923675,0.022463145236714194,-0.0042715614371392485,0.012978738203540896,0.00031503848012298663,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id08_b14,2,0.003723994695533986,-0.00023359286614023565,0.9999999999999813,0.0961669412102413,0.0064958271482754,1.942890293094024e-16,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.01217702897563738,-0.0012017447322131836,0.013890933893100036,-0.000433405330768577,0.0,0.0,6.938893903907228e-17,1.1102230246251565e-16
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id09_b2,14,0.004668880113193863,-0.00011680312583108004,0.5552531980298818,0.088857066490264,0.0079635051228517,1.7446361815538174e-16,3.9650822308041306e-17,1.030921380009074e-16,7.93016446160826e-18,2.973811673103098e-17,0.0,0.012815849262074899,-0.0009359915227882662,0.019866311530281715,0.00011836964197066622,1.189524669241239e-16,-7.93016446160826e-18,0.0,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id09_b4,13,0.005649754538038482,-0.0003758031844402988,0.8551723624207411,0.0858496010420479,0.0091073990335443,0.0,0.0,9.821203679376384e-17,-1.708035422500241e-17,5.764619550938313e-17,8.540177112501205e-18,0.0166246278796372,-0.0012363570092643029,0.017235631688970635,-0.0006826911730785901,0.005688022197661342,-0.0007115741087391897,3.416070845000482e-17,0.0
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id10_b2,11,0.003855326660322742,-0.0004043921103337985,0.8962398374769256,0.0859231228295801,0.0093759192958821,1.5139404881252134e-17,2.0185873175002847e-17,1.2363847319689242e-16,2.0185873175002847e-17,0.0,0.0,0.01310436265747637,-0.0029131068829754843,0.00719037034471763,0.00017810990858240834,0.006692553620064923,-9.574779794353405e-05,1.312081756375185e-16,-2.0185873175002847e-17
min_contam_e89,submission_e89_e72decontam_00d7807f.csv,id10_b4,11,0.006496155531239793,-0.0002794999902807814,0.647840122121184,0.1072575836720002,0.0102612927997426,5.2987917084382473e-17,2.0185873175002847e-17,4.5418214643756407e-17,0.0,4.0371746350005693e-17,1.0092936587501423e-17,0.010659650994832208,-0.0014332535788982102,0.025427127534895354,-0.0006774702478566324,0.009386310188950848,0.0001542238947893424,0.0,0.0
