preset,method,blocks,weighted_logloss,delta_vs_subject_mean,rate_rmse_weighted,rate_mae_weighted,count_mae_mean,rate_r2_weighted
rt,rt:same:knn_resid_k8:blend0p05,369,0.6153866492438008,0.00238487566723089,0.2528990905946714,0.1941863364001471,0.8951516482836049,0.27893612584822713
rt_bc,rt_bc:same:knn_resid_k8:blend0p05,369,0.6154148538357612,0.0024130802591912914,0.2529347546884827,0.1941121471593359,0.8948096539784022,0.27873274114766455
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_full_a24:blend0p35,369,0.6154756034281859,0.0024738298516159274,0.21840016354478137,0.15951399988170878,0.7353206336010474,0.4622441782051867
rt,rt:same:knn_z_k16:blend0p35,369,0.6154784999871108,0.0024767264105408637,0.2523647029487124,0.19291451789636707,0.8892888751808141,0.2819801899269936
rt,rt:strict:knn_z_k8:blend0p2,369,0.6158062086497422,0.0028044350731722956,0.2539822204096855,0.1975957852110762,0.9108683757291076,0.2727464772769673
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k8:blend0p2,369,0.6158136623663769,0.002811888789806982,0.25376489475229463,0.19762943389960855,0.9110234879762447,0.27399052679949243
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8:blend0p05,369,0.6160652338085257,0.0030634602319558057,0.25314282841658486,0.19447705915264896,0.89649180926465,0.27754556940359487
rt,rt:local:ridge_resid_a12:blend0p05,369,0.6162268861811385,0.003225112604568592,0.2544363830679894,0.19598434752750912,0.9034400410414444,0.27014325016355845
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_z_k16:blend0p5,369,0.6163361981593853,0.0033344245828154095,0.2531556974583667,0.20081225880313383,0.9256955344827391,0.27747211259160753
rt,rt:strict:knn_full_k8:blend0p35,369,0.6164187400792656,0.0034169665026956286,0.2524096253122957,0.1946929654773756,0.8974870847615608,0.2817245438925696
rt_bc,rt_bc:same:knn_z_k8:blend0p2,369,0.6165162953338491,0.0035145217572791765,0.2515281340969566,0.19258044830457452,0.8877488958430388,0.28673265657149294
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12:blend0p05,369,0.6166573879562259,0.0036556143796560026,0.25489917556460984,0.19699692898154386,0.9081077945734584,0.2674857732014504
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_z_k16:blend0p5,369,0.61686347665136,0.003861703074790057,0.2516168448949453,0.19669486044375908,0.9067153322895238,0.28622944707166176
rt_bc,rt_bc:same:knn_z_k16:blend0p35,369,0.6171055795010286,0.004103805924458692,0.2518269134278313,0.19303589204320473,0.8898483803942854,0.28503713163829536
rt_bc,rt_bc:local:knn_resid_k8:blend0p2,369,0.6171136831652946,0.004111909588724649,0.2551796615152609,0.1974231019256813,0.9100723479013113,0.26587279826089605
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_resid_k8:blend0p1,369,0.6172597064654697,0.004257932888899751,0.2554790426160828,0.19852825326922924,0.9151668260459594,0.2641492068466106
rt_bc,rt_bc:local:knn_z_k16:blend0p35,369,0.6174129349124073,0.00441116133583741,0.2539676027877833,0.1965949863675567,0.9062549371577612,0.2728301871609615
rt_bc,rt_bc:local:ridge_resid_a12:blend0p05,369,0.6176047398598233,0.004602966283253407,0.25563385468913724,0.19700612441231985,0.908150183266548,0.2632571328739074
rt,rt:local:knn_resid_k8:blend0p2,369,0.6177501812241112,0.004748407647541253,0.25593867888492644,0.19832077150009209,0.9142103856955465,0.2614990641087781
rt_bc,rt_bc:local:knn_z_k8:blend0p2,369,0.6179009880648509,0.004899214488281012,0.25217033530112914,0.1939886073345368,0.894240165517743,0.2830857809727543
rt,rt:same:knn_resid_k8:blend0p1,369,0.618482800079164,0.005481026502594077,0.25480105874242914,0.19538296075894315,0.9006677947180549,0.26804958934837997
rt_bc,rt_bc:same:knn_resid_k8:blend0p1,369,0.618724405861677,0.005722632285107054,0.25491858582622134,0.19508753664359535,0.8993059616009641,0.2673742088223373
rt,rt:same:knn_z_k16:blend0p5,369,0.6192363427069018,0.006234569130331824,0.2548378804918184,0.19500081572080874,0.898906199298362,0.2678380231787746
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k16:blend0p35,369,0.619318419365383,0.00631664578881308,0.25740801981623307,0.20393445656509337,0.9400881046537232,0.25299527360315965
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_resid_k8:blend0p2,369,0.6193619738037333,0.006360200227163326,0.25682366990667166,0.19880513933358804,0.9164432032694668,0.2563830209993859
rt,rt:local:knn_z_k8:blend0p35,369,0.6194354964347301,0.006433722858160129,0.2545414620343954,0.19657280816053427,0.9061527010327067,0.2695402827066131
rt,rt:same:knn_z_k8:blend0p35,369,0.6196686801521193,0.006666906575549358,0.25321343548147407,0.19294511652166216,0.8894299273803448,0.27714249655230916
rt_bc,rt_bc:strict:knn_resid_k8:blend0p2,369,0.6197883872802119,0.006786613703641975,0.2573962735355457,0.20211067278974218,0.9316809062746649,0.2530634480679156
rt,rt:same:ridge_full_a24:blend0p35,369,0.6198742733853402,0.006872499808770249,0.21937928759510564,0.15418668092939095,0.7107629925769485,0.4574116734165302
rt,rt:strict:ridge_resid_a12:blend0p05,369,0.620033663965893,0.007031890389323059,0.25785036369104053,0.20075038042491886,0.9254102902514556,0.2504256809202521
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8:blend0p1,369,0.6201285173896613,0.0071267438130914185,0.2553648916100971,0.19591612797059463,0.903125565522985,0.2648066333170426
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_full_k8:blend0p5,369,0.6205568200974559,0.007555046520886011,0.2438483235713007,0.1860455114612797,0.8576244308824845,0.3296235478411944
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_z_k8:blend0p5,369,0.6208431941491642,0.007841420572594293,0.25260247163050287,0.19888554522935528,0.9168138548377597,0.28062656918674567
rt,rt:local:ridge_resid_a12:blend0p1,369,0.620845466209195,0.007843692632625077,0.25836222555246924,0.1992253493537516,0.9183802689721718,0.2474467490843092
rt,rt:local:knn_z_k16:blend0p5,369,0.6208680480701447,0.007866274493574799,0.2580101888104391,0.20096278323616418,0.9263894154057326,0.2494961655858734
rt,rt:strict:knn_z_k16:blend0p35,369,0.6215414143521624,0.008539640775592439,0.2589073577245411,0.20353659432985152,0.938254056788828,0.24426769470040766
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12:blend0p1,369,0.6221602870871035,0.009158513510533539,0.2599270638462356,0.2015802955492833,0.9292359965564524,0.23830307154631847
rt_bc,rt_bc:same:knn_z_k16:blend0p5,369,0.6222765265248762,0.009274752948306264,0.25458870128571914,0.19558303189210127,0.9015900738440767,0.2692691318156313
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12:blend0p05,369,0.6223605781478756,0.009358804571305668,0.25989886384130256,0.20243468598118472,0.9331745280596077,0.2384683386149009
rt_bc,rt_bc:local:knn_full_k8:blend0p5,369,0.6224060945002801,0.00940432092371013,0.24471459162184966,0.18800418019495324,0.8666534160206385,0.32485208003579513
rt_bc,rt_bc:strict:knn_z_k16:blend0p35,369,0.6224985655231255,0.009496791946555616,0.25958545334897715,0.20362354603370655,0.9386548829358667,0.24030388420221938
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_z_k8:blend0p5,369,0.6227691670154626,0.009767393438892658,0.25150338301135833,0.19449000943071043,0.8965515068879092,0.28687302474562293
rt_bc,rt_bc:same:knn_z_k8:blend0p35,369,0.6231659344972371,0.010164160920667187,0.2539720984313584,0.19420855109075105,0.8952540525890721,0.27280444273375604
rt_bc,rt_bc:strict:knn_z_k8:blend0p2,369,0.6235838093172883,0.010582035740718365,0.25748339139624743,0.1995708712327842,0.9199730405608832,0.2525577490103357
rt,rt:strict:ridge_zctx_a12:blend0p2,369,0.6238335454702318,0.010831771893661912,0.25140465377479093,0.18919132137823905,0.8721258473289557,0.28743279982097825
rt_bc,rt_bc:strict:ridge_resid_a12:blend0p05,369,0.6240496010666673,0.011047827490097362,0.2614612173674655,0.20393891204491427,0.9401086433289951,0.2292850911018839
rt,rt:same:ridge_resid_a12:blend0p05,369,0.6240500817352431,0.011048308158673192,0.25956167607157843,0.1983320639342394,0.9142624410627133,0.24044304976614905
rt_bc,rt_bc:strict:knn_full_k8:blend0p35,369,0.6240997263727847,0.011097952796214727,0.2564677491186399,0.19764662355303048,0.9111027280859211,0.2584426858643085
rt_bc,rt_bc:local:ridge_resid_a12:blend0p1,369,0.6242977401054293,0.011295966528859336,0.26132599449553995,0.20134448744051275,0.9281489786891931,0.23008208374644146
rt_bc,rt_bc:strict:ridge_zctx_a12:blend0p2,369,0.6246966928175082,0.01169491924093824,0.2474941401716402,0.18932584724137608,0.8727459787468309,0.30942787533454896
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_full_k8:blend0p35,369,0.624819127695659,0.011817354119089019,0.25432182106389495,0.1964058871405592,0.9053832358430655,0.270800349805161
rt_bc,rt_bc:same:ridge_resid_a12:blend0p05,369,0.6253569838662648,0.012355210289694885,0.26057573760982017,0.19930734824158794,0.918758263845369,0.23449654724848856
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12:blend0p05,369,0.6254709362840786,0.01246916270750864,0.2607406300495017,0.19955835186487336,0.9199153293283189,0.23352741887977735
rt_bc,rt_bc:local:knn_z_k16:blend0p5,369,0.6256816793755418,0.012679905798971824,0.260174449669677,0.20269163306441262,0.9343589914432684,0.23685249006611286
rt,rt:strict:knn_resid_k8:blend0p2,369,0.6259854536108999,0.012983680034329925,0.26150499811865624,0.20503274899959084,0.9451509649005528,0.22902696255009203
rt,rt:same:knn_z_k8:blend0p5,369,0.6264353354607752,0.013433561884205303,0.2565011837225273,0.19534429333667402,0.9004895473324729,0.258249325948562
rt,rt:same:knn_resid_k8:blend0p2,369,0.6264710146695556,0.01346924109298564,0.2593410648344801,0.19854529871513807,0.9152454013941732,0.2417336531426455
rt_bc,rt_bc:same:knn_resid_k8:blend0p2,369,0.6275269525832992,0.014525179006729227,0.25954399748850965,0.19790782384828415,0.9123067977396512,0.2405465121382585
rt_bc,rt_bc:local:knn_z_k8:blend0p35,369,0.6277884379435101,0.014786664366940205,0.2566589010998794,0.19796769128072383,0.9125827720013858,0.25733687060843113
rt,rt:local:knn_z_k8:blend0p5,369,0.6287633371587079,0.015761563582137983,0.26069191320616875,0.20235038557107066,0.9327859237300578,0.23381380797324036
rt,rt:strict:knn_z_k8:blend0p35,369,0.6290411109231044,0.01603933734653451,0.2645315398393005,0.20836530189267893,0.9605132209199104,0.21107789970494495
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k8:blend0p35,369,0.6291811940768061,0.01617942050023613,0.26292607510270766,0.20813368102737956,0.9594455052237743,0.22062491327467681
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_resid_k8:blend0p2,369,0.629639362737212,0.016637589160642063,0.264550441356404,0.20740981924128146,0.9561086789415169,0.21096515430357032
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8:blend0p2,369,0.6307073464687128,0.017705572892142918,0.26061144854698837,0.1999444567135346,0.921695178508733,0.23428671406017532
rt,rt:local:knn_resid_k8:blend0p35,369,0.6307553794078214,0.017753605831251518,0.2662863850502863,0.20949375691536787,0.9657151233415737,0.20057610323906927
rt_bc,rt_bc:local:knn_resid_k8:blend0p35,369,0.6308236249405518,0.017821851363981844,0.2652789964703425,0.20789657283075783,0.9583524942686154,0.20661326642503208
rt,rt:same:knn_full_k8,369,0.6314497116311043,0.018447938054534374,0.23939694712026266,0.1819808121016276,0.8388871582245758,0.3538751892890364
rt,rt:strict:knn_full_k8:blend0p5,369,0.6321613964478983,0.01915962287132833,0.2625609452774869,0.20447380402395016,0.9425743648908917,0.22278807258391609
rt_bc,rt_bc:same:knn_z_k8:blend0p5,369,0.6326984145107918,0.019696640934221854,0.2584398100705757,0.19775024121356768,0.9115803802283974,0.24699470739950258
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_resid_k8:blend0p35,369,0.6332151189640741,0.02021334538750419,0.2670521902871434,0.20794427450126754,0.9585723873351114,0.195971411828617
rt,rt:strict:ridge_full_a24:blend0p2,369,0.6334555344362109,0.020453760859641013,0.2601206673555059,0.19560942970000186,0.9017117613000085,0.2371679676003121
rt,rt:local:ridge_resid_a12:blend0p2,369,0.6341237967425102,0.02112202316594025,0.26755774799557025,0.20688034710942585,0.9536679415532071,0.19292431000654364
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k16:blend0p5,369,0.6343068947093197,0.021305121132749738,0.2696488599321587,0.216908818575491,0.999896749043117,0.18025952477428664
rt_bc,rt_bc:local:ridge_full_a24:blend0p35,369,0.6344401477268764,0.021438374150306472,0.22710918904014102,0.16491508622148277,0.7602183242892744,0.4185014778340852
rt,rt:strict:ridge_resid_a12:blend0p1,369,0.6348396040295706,0.021837830453000695,0.2702386341073592,0.21243127606616813,0.9792563701586775,0.17666974156558812
rt_bc,rt_bc:same:ridge_full_a24:blend0p35,369,0.6353888393152076,0.02238706573863769,0.22501161920383653,0.15871293860174313,0.7316279364812062,0.4291932606116454
rt_bc,rt_bc:strict:ridge_full_a24:blend0p2,369,0.6378323624197513,0.024830588843181345,0.2618661623894101,0.19838609465697044,0.9145115095162785,0.22689591190935088
rt,rt:same:ridge_resid_a12:blend0p1,369,0.6381813027927032,0.025179529216133312,0.26833320457847665,0.20332514990841194,0.9372793495778013,0.18823927204374435
rt,rt:strict:knn_z_k16:blend0p5,369,0.6382536387557146,0.025251865179144684,0.272488673176921,0.21673156172876773,0.9990796382130996,0.16290237312280942
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_zctx_a12:blend0p2,369,0.6387954513620322,0.025793677785462266,0.25742455251443236,0.19587844471115087,0.9029518548879882,0.25289931388668085
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12:blend0p2,369,0.638811862019633,0.025810088443063095,0.27281993512176256,0.21209565206076256,0.9777092253532711,0.16086583237912766
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_full_k8,369,0.6392205187772996,0.026218745200729643,0.23834427285585122,0.18078877477381503,0.8333921568841715,0.3595449655609292
rt_bc,rt_bc:strict:knn_z_k16:blend0p5,369,0.6410269773351802,0.028025203758610284,0.2742658896626887,0.21759666923347037,1.003067572807949,0.1519473839786375
rt_bc,rt_bc:same:ridge_resid_a12:blend0p1,369,0.6411666013387343,0.028164827762164335,0.2704060225136344,0.20540618381597728,0.946872408322432,0.17564946833551165
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12:blend0p1,369,0.6413906045715859,0.02838883099501599,0.2708156711007143,0.205797955080783,0.9486783782992196,0.17314989513580592
rt,rt:local:ridge_full_a24:blend0p5,369,0.6414430215750411,0.028441247998471142,0.21729586364722367,0.15807421212939593,0.7286835632306301,0.4676685548088869
rt_bc,rt_bc:local:ridge_zctx_a12:blend0p5,369,0.6416242924765293,0.02862251889995937,0.20557473258949285,0.1471710457820071,0.6784226256780326,0.5235485309935907
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12:blend0p1,369,0.6417197788196605,0.02871800524309054,0.27581370842547664,0.2165710088756205,0.9983395287193232,0.14234840928082526
rt,rt:same:knn_resid_k8:blend0p35,369,0.6422745536424427,0.02927278006587275,0.2679224421415778,0.20559209715071294,0.9477294234508473,0.19072264417043117
rt_bc,rt_bc:local:knn_z_k8:blend0p5,369,0.6424491857236156,0.029447412147045715,0.26463339277702197,0.20486385393364617,0.9443723998404666,0.2104702632544222
rt_bc,rt_bc:strict:knn_resid_k8:blend0p35,369,0.6424997362214829,0.029497962644913,0.2738131892881643,0.2194449208451348,1.0115875619446457,0.15474464684924671
rt,rt:same:knn_z_k16,369,0.643557455175842,0.030555681599272022,0.2718238359480474,0.20984253985384282,0.967322927618934,0.16698221045971273
rt_bc,rt_bc:local:ridge_resid_a12:blend0p2,369,0.6438447823518072,0.03084300877523727,0.274710440892125,0.2113613017624147,0.9743240495877166,0.14919597824514363
rt_bc,rt_bc:strict:knn_full_k8:blend0p5,369,0.6445634264646654,0.031561652888095426,0.26856929814475133,0.2081094845447769,0.9593339653405573,0.1868101846669612
rt_bc,rt_bc:same:knn_resid_k8:blend0p35,369,0.6450798199206004,0.03207804634403044,0.2679976172323296,0.20439754603932161,0.9422228341812633,0.1902684378468813
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_zctx_a12:blend0p5,369,0.6456198698660354,0.03261809628946544,0.20507800279609564,0.14799261091658725,0.682209840566707,0.5258482465960488
rt_bc,rt_bc:strict:ridge_resid_a12:blend0p1,369,0.6465366246496599,0.033534851073089955,0.2795291178585437,0.22046136475697617,1.0162731204650857,0.11908640946871285
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_full_k8:blend0p5,369,0.6466866038386164,0.033684830262046495,0.2654696959204162,0.20535793076047565,0.9466499735056072,0.20547218253016097
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_z_k16,369,0.6476511098919417,0.034649336315371815,0.2727983531243418,0.21626655879596982,0.9969360881082514,0.16099859009062523
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_full_a24:blend0p35,369,0.6477397736542134,0.034738000077643494,0.23156942081054607,0.1637745658521857,0.7549608035625147,0.3954369208754621
rt_bc,rt_bc:strict:knn_z_k8:blend0p35,369,0.6478320779785336,0.03483030440196366,0.2698095282935935,0.2111545887588425,0.9733711530590544,0.1792823606420919
rt,rt:same:ridge_zctx_a12:blend0p35,369,0.6479099001777328,0.034908126601162826,0.23160543197864744,0.15917599099888652,0.7337624950924281,0.3952488760516608
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_full_a24:blend0p2,369,0.648199604373732,0.0351978307971621,0.2719512610439917,0.20458283677159403,0.9430769792641776,0.16620102619620925
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8:blend0p35,369,0.65153443701933,0.03853266344276007,0.2704737599880475,0.20838483859174775,0.9606032803375689,0.1752364123207547
rt,rt:local:knn_resid_k8:blend0p5,369,0.651818366480643,0.03881659290407302,0.2818933336199051,0.22428377310619868,1.0338934906602817,0.10412212047404934
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k8:blend0p5,369,0.6519673679021809,0.038965594325610975,0.27837247677668564,0.22323097202474682,1.0290403344555403,0.1263614500239132
rt,rt:strict:knn_z_k8:blend0p5,369,0.6525824579795463,0.03958068440297635,0.2824887430828623,0.22498289104643154,1.0371162538481842,0.1003336130011272
rt_bc,rt_bc:local:knn_resid_k8:blend0p5,369,0.6532859306973788,0.040284157120808906,0.28092929128317984,0.2226945038214174,1.0265673468840943,0.11023923844829964
rt_bc,rt_bc:same:knn_z_k16,369,0.6541815531572518,0.04117977958068186,0.27467545657646797,0.21305045026122943,0.9821106121798139,0.14941266386577334
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_resid_k8:blend0p5,369,0.6548936359385922,0.04189186236202225,0.28222716069165665,0.22113993467265475,1.0194011622715053,0.10199900980358967
rt,rt:strict:knn_resid_k8:blend0p35,369,0.6556015914791226,0.04259981790255263,0.278716267438248,0.22217042941652898,1.0241514917005847,0.12420222620794308
rt_bc,rt_bc:same:knn_full_k8,369,0.656505122338701,0.04350334876213102,0.2420391070697474,0.18364955935267133,0.8465796760403631,0.3395342724167383
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_full_a24:blend0p5,369,0.6597733832848262,0.04677160970825622,0.2172312515367108,0.1582517575884694,0.7295020044931881,0.4679850812624342
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_resid_k8:blend0p35,369,0.6615670572496988,0.048565283673128845,0.28330886641379605,0.22462971304308857,1.0354881893937498,0.09510219433743394
rt,rt:same:knn_resid_k8:blend0p5,369,0.6622040987427807,0.049202325166210814,0.27850665240475797,0.21513569836501173,0.9917230973411518,0.12551905890256332
rt,rt:local:ridge_resid_a12:blend0p35,369,0.6628062481731085,0.049804474596538584,0.28292098975615204,0.22066270946143926,1.0172012704441955,0.09757827969548438
rt,rt:same:knn_z_k8,369,0.6637732603804919,0.05077148680392196,0.2771641800544657,0.21018637440653604,0.9689079210447642,0.1339291781353128
rt,rt:local:knn_full_k8,369,0.6641870396808718,0.05118526610430185,0.2674395504961647,0.20847431265277683,0.9610157339359711,0.19363722718566867
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_zctx_a12:blend0p35,369,0.6645088860448584,0.05150711246828843,0.23437981883782158,0.16360300153100732,0.7541699338868387,0.38067354620384397
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_z_k16,369,0.6653790002449398,0.05237722666836986,0.2905571634830656,0.23445732573108202,1.0807910869066955,0.04820728461490109
rt_bc,rt_bc:same:ridge_zctx_a12:blend0p35,369,0.6657549641489212,0.05275319057235128,0.23666366643295197,0.16437588822464475,0.7577327530355574,0.36854503975760566
rt,rt:local:knn_z_k16,369,0.6663652059591472,0.053363432382577236,0.29267741928912655,0.23024603044848682,1.0613780427991222,0.034265745199170916
rt_bc,rt_bc:same:knn_resid_k8:blend0p5,369,0.667028540491375,0.054026766914805124,0.2782877722720301,0.2130185806207039,0.981963700910074,0.12689303894228243
rt,rt:same:ridge_full_a24:blend0p5,369,0.6710973732946536,0.058095599718083646,0.21867953705101753,0.15320734461290145,0.7062484910204481,0.4608675233917767
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_z_k8,369,0.6715454957321881,0.058543722155618205,0.2784972609870646,0.2181067456074426,1.0054189004830891,0.12557803399162903
rt,rt:same:ridge_resid_a12:blend0p2,369,0.6732259358636539,0.06022416228708394,0.28353881618994264,0.21248868736337712,0.9795210222360555,0.09363266395698477
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12:blend0p35,369,0.676009962507946,0.06300818893137605,0.2936077346896135,0.22982559844026335,1.059439953785604,0.02811654957171761
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_full_k8,369,0.6764621191415615,0.06346034556499158,0.26881967541496904,0.207380302646476,0.9559726146386334,0.18529326405160473
rt_bc_nb_sg,rt_bc_nb_sg:same:knn_resid_k8:blend0p5,369,0.6774858562423586,0.06448408266578864,0.28274194557061455,0.21961819051572323,1.0123862928651635,0.0987200983840596
rt_bc,rt_bc:strict:knn_resid_k8:blend0p5,369,0.680488056920986,0.06748628334441609,0.2993618679837448,0.24276782207074707,1.1191004480822244,-0.010350736846443054
rt_bc,rt_bc:same:ridge_resid_a12:blend0p2,369,0.6805312295588796,0.06752945598230964,0.2876086295991348,0.21612961964047067,0.996304832001194,0.06742659137069995
rt_bc_nb_sg,rt_bc_nb_sg:local:knn_z_k8,369,0.6808597769300087,0.06785800335343872,0.29113779211173924,0.2320472121026094,1.0696810509120287,0.04439949499659945
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_resid_a12:blend0p2,369,0.6809885368398303,0.06798676326326036,0.2884679251793093,0.21685002625283586,0.9996257307752676,0.06184572041107472
rt_bc,rt_bc:local:knn_full_k8,369,0.6809987791600822,0.0679970055835123,0.2676747306779739,0.2080430137627549,0.9590275512478215,0.19221840991704886
rt_bc,rt_bc:local:knn_z_k16,369,0.6819537790959367,0.06895200551936675,0.2996011675605673,0.2357426668826137,1.086716196117414,-0.011966661675532064
rt_bc,rt_bc:same:knn_z_k8,369,0.6836196396022887,0.07061786602571873,0.28507279317496625,0.21901422399114187,1.0096021544957512,0.08379903610824824
rt_bc,rt_bc:strict:knn_z_k8:blend0p5,369,0.6839182939388293,0.07091652036225937,0.2885213019549919,0.22861847497295015,1.0538754090216482,0.06149850480025787
rt_bc,rt_bc:local:ridge_resid_a12:blend0p35,369,0.6855521670234985,0.0725503934469286,0.29378538018682104,0.2282517027114578,1.0521846783528175,0.026940129954756364
rt,rt:strict:ridge_resid_a12:blend0p2,369,0.6869532692164318,0.07395149563986192,0.30358271577049506,0.2371660946654548,1.093277851018804,-0.03904243751687497
rt,rt:local:knn_z_k8,369,0.6879081163010949,0.07490634272452501,0.298757030389537,0.2317345129041299,1.068239583875135,-0.006272189536700168
rt_bc,rt_bc:local:ridge_full_a24:blend0p5,369,0.6910667206989223,0.07806494712235235,0.2266997164708681,0.16505560637844105,0.7608660879396428,0.4205964440800277
rt_bc,rt_bc:same:ridge_full_a24:blend0p5,369,0.6955837735696524,0.08258199999308247,0.22483150701507346,0.15827786335943098,0.7296223457300595,0.4301067076980558
rt,rt:local:ridge_resid_a12:blend0p5,369,0.7005809882181944,0.08757921464162444,0.3012894568911383,0.23772827830070511,1.095869380459348,-0.023403908827856146
rt_bc,rt_bc:strict:ridge_zctx_a12:blend0p35,369,0.700619021953484,0.08761724837691409,0.2599532095928351,0.1972245478225449,0.9091570619136823,0.2381498275077647
rt,rt:strict:knn_resid_k8:blend0p5,369,0.7006315413921291,0.0876297678155592,0.3041191800750507,0.2456303869714987,1.1322961740881283,-0.04271788840101487
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_resid_k8:blend0p5,369,0.7081579838658394,0.09515621028926946,0.3087450562277696,0.24635152402057386,1.1356204399972791,-0.07468014858454208
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_resid_a12:blend0p2,369,0.7094581001364857,0.09645632655991576,0.3176262647198351,0.2473415168564248,1.140184065508885,-0.13739683904709565
rt,rt:strict:ridge_zctx_a12:blend0p35,369,0.7101795733280606,0.09717779975149066,0.2707094008376184,0.2001547857110737,0.9226647438876329,0.17379869317220142
rt_bc_nb_sg,rt_bc_nb_sg:same:ridge_full_a24:blend0p5,369,0.7162855172131913,0.1032837436366214,0.23305797135100872,0.16399624876570226,0.7559827077248227,0.3876395606721652
rt,rt:strict:ridge_full_a24:blend0p35,369,0.723785219479251,0.11078344590268108,0.2837578328701767,0.21047823037421806,0.9702533058713958,0.09223189466528514
rt_bc,rt_bc:local:knn_z_k8,369,0.7239283619076433,0.11092658833107338,0.30880724322087394,0.24016334713062623,1.1070944538460576,-0.07511311329867687
rt,rt:same:ridge_zctx_a12:blend0p5,369,0.7241281838640907,0.1111264102875208,0.2338767795200959,0.1604836214563244,0.7397903525669588,0.38332916075206136
rt_bc,rt_bc:strict:ridge_resid_a12:blend0p2,369,0.7243512626593718,0.11134948908280184,0.32500593280296697,0.2536444777691706,1.169239178009104,-0.1908629397748436
rt_bc_nb_sg,rt_bc_nb_sg:local:ridge_resid_a12:blend0p5,369,0.7246660229128136,0.11166424933624364,0.3155032964358798,0.2497829055478938,1.1514382719159004,-0.12224325717185613
rt_bc,rt_bc:strict:ridge_full_a24:blend0p35,369,0.7319213893475341,0.11891961577096422,0.28542536114327705,0.2135301229762747,0.9843217864028272,0.08153138467371013
rt_bc_nb_sg,rt_bc_nb_sg:strict:ridge_zctx_a12:blend0p35,369,0.7350939626715515,0.12209218909498154,0.2743170995820417,0.20723834549378356,0.9553182267884168,0.1516306638750099
rt,rt:same:ridge_resid_a12:blend0p35,369,0.7353170827372318,0.12231530916066191,0.299206891763499,0.22336071040533098,1.0296383967465257,-0.00930491354605456
rt_bc,rt_bc:local:ridge_resid_a12:blend0p5,369,0.7380748396108908,0.1250730660343209,0.3131046318497965,0.24699049244603297,1.138565928592689,-0.10524405340327925
rt,rt:strict:knn_full_k8,369,0.7423250858945883,0.1293233123180184,0.32527877363913593,0.258607711462132,1.1921184747888527,-0.19286322586275184
rt_bc_nb_sg,rt_bc_nb_sg:strict:knn_z_k16,369,0.7450595066041161,0.1320577330275462,0.3454813794945736,0.2818128140557931,1.2990883379645095,-0.34563877327555614
rt_bc,rt_bc:same:ridge_resid_a12:blend0p35,369,0.7506973269137587,0.13769555333718875,0.30552624480875656,0.22890982140580526,1.055218445017005,-0.05238887094523159
