name,file,combo_weighted_mean_score,combo_p50_score,combo_p90_score,combo_worst_score,combo_weighted_delta_vs_a2c8,combo_weighted_win_vs_a2c8,combo_p50_delta_vs_a2c8,combo_p90_delta_vs_a2c8,combo_worst_delta_vs_a2c8,combo_weighted_delta_vs_b01_ladder,combo_weighted_win_vs_b01_ladder,combo_p50_delta_vs_b01_ladder,combo_p90_delta_vs_b01_ladder,combo_worst_delta_vs_b01_ladder,combo_weighted_delta_vs_898_ladder,combo_weighted_win_vs_898_ladder,combo_p50_delta_vs_898_ladder,combo_p90_delta_vs_898_ladder,combo_worst_delta_vs_898_ladder,combo_weighted_delta_vs_blockorth_3a28,combo_weighted_win_vs_blockorth_3a28,combo_p50_delta_vs_blockorth_3a28,combo_p90_delta_vs_blockorth_3a28,combo_worst_delta_vs_blockorth_3a28,combo_weighted_delta_vs_direns_c4af,combo_weighted_win_vs_direns_c4af,combo_p50_delta_vs_direns_c4af,combo_p90_delta_vs_direns_c4af,combo_worst_delta_vs_direns_c4af,is_generated
mixmin_09a2ad973c,submission_mixmin_2dfb01c8.csv,0.5776032582365835,0.577949497813287,0.5780197362533632,0.5780752573520682,-0.0001809022397787282,0.4652483607335006,0.0002802668327950882,0.00031770592093567,0.0003601644763278067,-1.0353923462235345e-05,0.9511167633479646,-1.0222157911091065e-05,-4.622129521113047e-06,2.0429391092147142e-05,-8.456858488847192e-06,0.5423111143676362,-4.7799788214963264e-05,5.2138149497667434e-05,9.144806476646394e-05,-1.5926302698495866e-05,0.4870552114342368,7.952126410692983e-07,1.2248855344484302e-05,2.3953553054845145e-05,8.870462884581136e-07,0.4426451983399584,1.2350865990828908e-05,1.709732080223958e-05,2.2096535421844976e-05,True
mixmin_5b83400be2,submission_mixmin_192af98e.csv,0.5776058025923061,0.5779450436860912,0.5780114419399648,0.57806462418891,-0.00017835788405618373,0.4652483607335006,0.0002758007493006698,0.0003095672442766776,0.000351783606284517,-7.809567739690878e-06,0.6632133025316869,-1.32679038472049e-05,5.086081671688123e-06,3.1959391537661475e-05,-5.912502766302727e-06,0.5384483699359119,-5.3583787442583346e-05,6.907389329395349e-05,0.00011058267016927914,-1.33819469759514e-05,0.7122154250454329,-5.236949255582601e-06,4.493353865681017e-06,1.744668103631497e-05,3.4314020110025806e-06,0.34986190017086977,6.5398076838363295e-06,9.0364473465432e-06,1.6744888236441824e-05,True
mixmin_02d7b6ee35,submission_mixmin_43a99684.csv,0.5776044701530921,0.5779478604586136,0.5780152064573596,0.5780701254492164,-0.00017969032327021722,0.4652483607335006,0.00027693309192547075,0.00031370775394859673,0.0003561756866992116,-9.142006953724383e-06,0.9345208517433793,-9.817743990225836e-06,-2.2176943995226342e-06,2.671796807973692e-05,-7.244941980336231e-06,0.5384483699359119,-5.0506869734440765e-05,5.990810820325225e-05,9.874200419579537e-05,-1.4714386189984905e-05,0.5652696016493824,-2.63640621095237e-06,9.078903915771264e-06,2.1727416799510735e-05,2.0989627969690754e-06,0.4386002688224129,1.0236655623214364e-05,1.26626245533501e-05,1.639117498242193e-05,True
mixmin_7d50ee24c9,submission_mixmin_615da9a7.csv,0.5776019513762505,0.5779537567959983,0.5780257610504476,0.5780800249724696,-0.00018220910011194482,0.4652483607335006,0.0002848225565283889,0.00032376234383768576,0.00036184461409316526,-1.1660783795451997e-05,0.9286071104266355,-7.196345168001053e-06,-4.926366400751877e-07,1.1308740161308783e-05,-9.763718822063844e-06,0.5423111143676362,-4.349178981088997e-05,4.071630492685936e-05,6.150829186868378e-05,-1.7233163031712515e-05,0.4757077526454969,4.923143124724305e-06,1.8317968737851487e-05,3.156595805897666e-05,-4.198140447585376e-07,0.4615516300640882,1.808837351435777e-05,2.2495442538184423e-05,2.7960734397147746e-05,True
mixmin_7b3e32d8d0,submission_mixmin_7f9cb635.csv,0.5776021044806465,0.5779546443408018,0.5780253797276725,0.5780798149374837,-0.0001820559957157419,0.4652483607335006,0.000284048645467605,0.000323309593307226,0.00036266914018368013,-1.1507679399249077e-05,0.9205697010403662,-7.084623110914972e-06,-5.007305510725416e-07,8.748137881653406e-06,-9.610614425860926e-06,0.5423111143676362,-4.328740455250557e-05,4.129113957126232e-05,6.493209659330645e-05,-1.70800586355096e-05,0.4737314074783793,4.966902552805408e-06,1.799544720766194e-05,3.1671048526416e-05,-2.667096485556186e-07,0.4615516300640882,1.7998699989988085e-05,2.221981942951423e-05,2.5772003355406525e-05,True
mixmin_2b961e8766,submission_mixmin_44700d01.csv,0.5776025329147565,0.5779541469738968,0.578025203609897,0.5780788957209422,-0.0001816275616058562,0.4652483607335006,0.0002841512251043968,0.0003228032446879382,0.00036174042005843177,-1.107924528936336e-05,0.9458531026274319,-7.417624837913195e-06,-1.080274254938729e-06,8.357242854528657e-06,-9.182180315975206e-06,0.5423111143676362,-4.346742908412082e-05,4.2790989918701964e-05,6.568819609453769e-05,-1.665162452562388e-05,0.4737314074783793,4.683078892231407e-06,1.767428893086214e-05,3.0927027839133814e-05,1.6172446133009814e-07,0.4615516300640882,1.781737023113374e-05,2.162173630271269e-05,2.6069533844097492e-05,True
mixmin_8e19bbc75e,submission_mixmin_39e83a94.csv,0.57760303570211,0.5779532463318863,0.5780244080457895,0.5780773682188223,-0.00018112477425221872,0.4652483607335006,0.0002841499759254285,0.0003219046851204465,0.00036023186955969067,-1.0576457935725825e-05,0.9693512057471689,-7.589417355818543e-06,-2.132562135585001e-06,7.3912476283855e-06,-8.679392962337672e-06,0.5423111143676362,-4.396317832989011e-05,4.531098364673484e-05,6.761720598591481e-05,-1.6148837171986345e-05,0.4757077526454969,3.936130239967639e-06,1.6858011933693874e-05,2.9634369014264195e-05,6.645118149676333e-07,0.4615516300640882,1.727946462207598e-05,2.0767518533748586e-05,2.579079997855338e-05,True
mixmin_fa179a0b90,submission_mixmin_73350121.csv,0.5776025799318222,0.5779544176493571,0.5780255640065883,0.5780792818423437,-0.00018158054454013155,0.4652483607335006,0.0002845239430983385,0.00032317905100028786,0.0003620975770353141,-1.10322282236387e-05,0.9371097509540853,-7.188463317930882e-06,-7.366242917861143e-07,8.7770415707622e-06,-9.135163250250549e-06,0.5423111143676362,-4.315277800381878e-05,4.241822445553099e-05,6.502863068957865e-05,-1.6604607459899225e-05,0.4737314074783793,5.029499202224841e-06,1.806834344725646e-05,3.128673926244829e-05,2.0874152705475688e-07,0.4615516300640882,1.813362883276737e-05,2.199123560187033e-05,2.656954436885961e-05,True
mixmin_ea8a716147,submission_mixmin_4976e6c1.csv,0.5776034233224178,0.5779526685255553,0.578023684528359,0.5780763766014507,-0.00018073715394454547,0.4652483607335006,0.00028420182121469866,0.00032134082542314805,0.0003592460268682096,-1.0188837628052627e-05,0.9773739125421498,-7.649910287899075e-06,-2.835730705002263e-06,6.7857567938034435e-06,-8.291772654664476e-06,0.5423111143676362,-4.441301565332047e-05,4.705520903244904e-05,6.898171893832128e-05,-1.576121686431315e-05,0.4757077526454969,3.4316140129497796e-06,1.63069824903328e-05,2.8800607720480542e-05,1.0521321226408299e-06,0.4615516300640882,1.6657987088386506e-05,2.0242831122896376e-05,2.566377186297153e-05,True
mixmin_f14cb57a85,submission_mixmin_68d20cf3.csv,0.5776014294336509,0.5779570537959097,0.5780273118384422,0.5780837811052992,-0.0001827310427114559,0.4652483607335006,0.00028511142597392947,0.00032639021971192506,0.0003665193173181258,-1.2182726394963063e-05,0.7963886602935415,-5.759485365024099e-06,2.2727914887887835e-06,1.1484703339115221e-05,-1.028566142157491e-05,0.5423111143676362,-4.1167267655684014e-05,3.637637625709622e-05,6.145813013436197e-05,-1.7755105631223585e-05,0.46570838925321417,7.14825048309109e-06,2.0614671656329322e-05,3.508348644731818e-05,-9.417566442696058e-07,0.4615516300640882,1.929585037085957e-05,2.4853708412754375e-05,2.8403307929636412e-05,True
mixmin_5a055b4cef,submission_mixmin_60cbf0ab.csv,0.5776050447577389,0.5779507480431033,0.5780177532006896,0.5780720579236274,-0.00017911571862337623,0.4652483607335006,0.00027951393063485597,0.0003161934528705543,0.0003576551963466734,-8.567402306883355e-06,0.9574697554841862,-8.697466626926177e-06,-3.1819179689617554e-06,2.029066858888484e-05,-6.6703373334952e-06,0.5384483699359119,-4.83376301034788e-05,5.82021838897839e-05,9.290980307818941e-05,-1.4139781543143876e-05,0.5044311649540455,-5.758852726601006e-07,1.1051333087963739e-05,2.3902021892840963e-05,2.6735674438101043e-06,0.4576888856323639,1.2622516792073333e-05,1.4820164416118331e-05,1.7870684629883726e-05,True
mixmin_6967be99df,submission_mixmin_560c6e19.csv,0.5776053457527144,0.5779502979947034,0.5780171815141412,0.5780715206373943,-0.00017881472364780554,0.4652483607335006,0.0002801516476267363,0.00031565921589963653,0.0003572344436086894,-8.266407331312662e-06,0.949307697050562,-8.819294884742369e-06,-3.406323074015864e-06,2.09074322778946e-05,-6.369342357924509e-06,0.5384483699359119,-4.864953492456081e-05,5.989874753288593e-05,9.674213595944892e-05,-1.3838786567573182e-05,0.5149051780595579,-8.302782400493314e-07,1.0458858073825184e-05,2.2412005159289095e-05,2.974562419380797e-06,0.44245672686758963,1.1775943114855636e-05,1.4453422735333426e-05,1.7449931891899695e-05,True
mixmin_9293504e2a,submission_mixmin_b6490421.csv,0.5776048493582119,0.5779498697550819,0.5780179864714814,0.5780740382313971,-0.00017931111815045397,0.4652483607335006,0.0002792784284471985,0.0003165686709738817,0.00035921060469190635,-8.762801833961157e-06,0.9514164983151986,-8.896447316150398e-06,-3.3490366046086125e-06,2.4475319950756358e-05,-6.865736860573004e-06,0.5384483699359119,-4.801798599715058e-05,5.671416466151582e-05,9.740771074984167e-05,-1.4335181070221677e-05,0.4936666148219281,5.089846477623894e-07,1.1345161918585589e-05,2.3861574309114175e-05,2.478167916732302e-06,0.4462461447144105,1.2601113210917478e-05,1.559701195182441e-05,1.942609297511666e-05,True
mixmin_59ea8716c4,submission_mixmin_e5016763.csv,0.5776052583620331,0.5779504329947115,0.5780175575562442,0.5780721372264563,-0.00017890211432916578,0.4652483607335006,0.000279329410795226,0.0003159448987129634,0.00035799609528885945,-8.353798012672925e-06,0.949307697050562,-8.5550591133744e-06,-3.041381832801146e-06,2.2115534910938095e-05,-6.456733039284772e-06,0.5384483699359119,-4.8436005538388116e-05,5.90433564195205e-05,9.551749344316462e-05,-1.3926177248933447e-05,0.5087555955568339,-6.937927961586465e-07,1.1022441007479955e-05,2.356923941615463e-05,2.8871717380205328e-06,0.4500053568708644,1.2524053401269891e-05,1.4767520407694688e-05,1.8211583572069756e-05,True
mixmin_546f89d72f,submission_mixmin_266ece51.csv,0.5776045755955412,0.5779514073898705,0.5780192273479979,0.578074775026959,-0.00017958488082102126,0.4652483607335006,0.00028106693351744413,0.0003184491930811972,0.00036110354662888255,-9.036564504528442e-06,0.9514591340254328,-8.900339776615883e-06,-3.898150904714068e-06,2.0278220218106213e-05,-7.139499531140289e-06,0.5384483699359119,-4.7018075501087935e-05,5.5107835977264165e-05,9.243824428217806e-05,-1.4608943740788962e-05,0.4828313849901627,1.2555667625591127e-06,1.2465663686622719e-05,2.5293321693098392e-05,2.2044052461650166e-06,0.4462289732879866,1.3284068140606564e-05,1.71499334463672e-05,2.131903491209286e-05,True
mixmin_403dfc1f76,submission_mixmin_a4786c2f.csv,0.5776054192655573,0.577951157987486,0.578018292875145,0.5780718798268276,-0.00017874121080497992,0.4652483607335006,0.0002809858586190206,0.0003166088711158295,0.0003577874985845053,-8.192894488487046e-06,0.9515395646866402,-8.434561562520315e-06,-3.827528381585343e-06,1.7459387919638303e-05,-6.295829515098895e-06,0.5384483699359119,-4.8207975932967884e-05,5.917914356335217e-05,9.249692149837507e-05,-1.3765273724747568e-05,0.5044311649540455,-1.1270273247987461e-07,1.1241653043916906e-05,2.372828038943453e-05,3.048075262206411e-06,0.453899467785543,1.2797496193872604e-05,1.534944956027573e-05,1.800298686771562e-05,True
mixmin_f49595c5e0,submission_mixmin_3e80b690.csv,0.5776090937165705,0.5779451361216886,0.5780123228854829,0.5780668815418293,-0.0001750667597917255,0.4652483607335006,0.00027823940982372785,0.0003102050979659765,0.00034756125597290577,-4.518443475232673e-06,0.5869768490913441,-1.1176168296156419e-05,1.0023476141886388e-05,4.21764785241141e-05,-2.6213785018445213e-06,0.5386143836982238,-5.0745419766665244e-05,7.41508134505825e-05,0.00012778150273540234,-1.0090822711493193e-05,0.613379238952788,-1.9810683498479696e-06,3.676739542379792e-06,1.1036007875997456e-05,6.722526275460784e-06,0.13340227009848266,7.50525189124975e-06,1.2367376564403898e-05,3.681044459113991e-05,True
mixmin_3f0805f798,submission_mixmin_d72c4ebf.csv,0.5776043908411648,0.5779525556906925,0.5780243525519501,0.5780759145828831,-0.00017976963519746462,0.4652483607335006,0.0002855739597514485,0.0003220165918262907,0.0003586870113241325,-9.221318880971747e-06,0.9810143973818516,-7.06787329817523e-06,-2.8187726811333686e-06,7.12920644063697e-06,-7.324253907583592e-06,0.5423111143676362,-4.3714074961735904e-05,4.909798677970668e-05,6.961752444345493e-05,-1.479369811723227e-05,0.4757077526454969,3.763683183777289e-06,1.6481756228259314e-05,2.8533423991117246e-05,2.0196508697217126e-06,0.4615516300640882,1.6538405090517943e-05,2.0708958511113192e-05,2.7129152692539904e-05,True
mixmin_4935365721,submission_mixmin_dd3b7400.csv,0.5776062294842108,0.577949162795641,0.5780170692999747,0.5780740566515303,-0.00017793099215159726,0.4652483607335006,0.00028085514574649473,0.0003158213993432746,0.0003575962693598278,-7.382675835104403e-06,0.9182327434458026,-8.028522750086746e-06,-1.19411828709309e-06,2.8212832174023816e-05,-5.485610861716249e-06,0.5347516392664995,-4.7779675885539774e-05,6.0612482815739424e-05,0.0001089792985675686,-1.2955055071364926e-05,0.4890458646677024,9.126162097139456e-07,1.0054777502341158e-05,2.1071021262919487e-05,3.8582939155890555e-06,0.4141894578860171,1.1726350773618388e-05,1.5501230518077946e-05,3.01920404357503e-05,True
mixmin_8efb0b5f3d,submission_mixmin_5fe273dd.csv,0.5776034448821628,0.5779555597575171,0.5780275865783496,0.5780806875903199,-0.00018071559419948987,0.4652483607335006,0.00028722051276227603,0.0003252304513101656,0.0003633077563307552,-1.0167277882997055e-05,0.846941788574244,-5.409916106868806e-06,8.015108854397823e-07,1.0951201932729582e-05,-8.270212909608904e-06,0.5423111143676362,-4.1248691029061035e-05,4.217919104853122e-05,6.22308848363673e-05,-1.5739657119257577e-05,0.4737314074783793,6.573632847839406e-06,1.994978919839241e-05,3.271677642802118e-05,1.073691867696403e-06,0.4615516300640882,1.9951626474702517e-05,2.4011429340435357e-05,2.996475108085761e-05,True
mixmin_3cb000b051,submission_mixmin_cc61c4aa.csv,0.5776073843479959,0.5779486216858851,0.5780156943077533,0.5780720148778298,-0.00017677612836633055,0.4652483607335006,0.0002794939559844778,0.00031446911671717537,0.00035441607892572335,-6.227812049837739e-06,0.8203911693369541,-8.02783925006494e-06,1.9713668272526343e-06,2.8860673271902115e-05,-4.330747076449588e-06,0.5347516392664995,-4.886059691022737e-05,6.500097011270712e-05,0.00011397835620430286,-1.1800191286098261e-05,0.5064687797893928,-4.53699152187391e-07,8.350281317823916e-06,1.789083082881504e-05,5.01315770085572e-06,0.38799680738498316,1.0273003262362448e-05,1.4143151905556683e-05,2.9168688529868092e-05,True
mixmin_592b2215b8,submission_mixmin_166075ff.csv,0.5776044066471372,0.5779549423407637,0.5780271390907694,0.5780821069146598,-0.00017975382922511522,0.4652483607335006,0.00028789634626681833,0.00032415172607391796,0.0003603401556597774,-9.20551290862235e-06,0.8923398031893224,-5.987187099432134e-06,2.633188083134286e-07,1.3390682351510641e-05,-7.308447935234198e-06,0.5423111143676362,-4.1421033525382376e-05,4.5015952259155144e-05,7.137992469918863e-05,-1.4777892144882874e-05,0.4652483607335006,7.1678453750223525e-06,1.8442958781066236e-05,2.863354395343798e-05,2.0354568420711078e-06,0.4475098234193171,1.8125900376731133e-05,2.3537267020254e-05,3.241464171277464e-05,True
mixmin_0f4738e90e,submission_mixmin_d5858759.csv,0.5776034301270964,0.5779563635667523,0.5780285231760536,0.5780818945817587,-0.00018073034926593067,0.4652483607335006,0.0002880119604284307,0.0003263026534323643,0.0003644487412000075,-1.0182032949437858e-05,0.7745993378248153,-4.686952316409326e-06,1.805442673141755e-06,1.2090008731702184e-05,-8.284967976049705e-06,0.5423111143676362,-4.050100038721638e-05,4.08253985992321e-05,6.037675615777616e-05,-1.575441218569838e-05,0.4652483607335006,7.4811911066063885e-06,2.0876123588674686e-05,3.380838618127768e-05,1.0589368012556012e-06,0.4615516300640882,2.0794265753501847e-05,2.5033023465237392e-05,3.110612576828764e-05,True
mixmin_dab29e6ba6,submission_mixmin_5272d9bf.csv,0.5776051675118177,0.5779542308614564,0.5780219077583202,0.5780767636287958,-0.0001789929645446328,0.4652483607335006,0.00028396127571572727,0.0003206919713152782,0.00036217750326228426,-8.444648228139966e-06,0.9534189850508771,-7.72321798727686e-06,-2.882693914570582e-06,1.3258634029789107e-05,-6.547583254751813e-06,0.5384483699359119,-4.4616767217756144e-05,5.310746510525155e-05,8.606147393330765e-05,-1.4017027464400488e-05,0.4742630953558766,3.4614376937505032e-06,1.503663414137435e-05,2.75894992378678e-05,2.796321522553492e-06,0.4576888856323639,1.6107539726473163e-05,1.9124611495557886e-05,2.239914944612842e-05,True
mixmin_a4658a4a94,submission_mixmin_4f2e212b.csv,0.5776090361182628,0.5779482264972596,0.5780164418485783,0.5780720030767867,-0.00017512435809949287,0.4652483607335006,0.00028171092810723566,0.00031402584634960775,0.00035205261616022554,-4.576041783000012e-06,0.7115396075396143,-7.585275134327049e-06,5.5759315007453125e-06,3.875134082198528e-05,-2.6789768096118595e-06,0.5386143836982238,-4.7097108995250576e-05,6.880741962483653e-05,0.00012223769559049913,-1.0148421019260533e-05,0.4743459547104046,1.2249550291887346e-06,7.713883606097482e-06,1.5527368063317226e-05,6.664927967693446e-06,0.3064798224433598,1.008019743276023e-05,1.537379622762458e-05,3.986718775284004e-05,True
mixmin_ab84a8eba8,submission_mixmin_02c869ee.csv,0.5776096264812228,0.5779474776900523,0.5780146123891835,0.578068590569945,-0.00017453399513949944,0.4652483607335006,0.00028012466173892074,0.0003120874243056626,0.0003502414360057049,-3.985678823006612e-06,0.5952597629755584,-9.414484485326113e-06,8.627623929583953e-06,3.7655023303662105e-05,-2.0886138496184577e-06,0.5386143836982238,-4.890667988344255e-05,7.296559707674676e-05,0.00012326004751495034,-9.558058059267133e-06,0.5189910856409379,-5.635030483770765e-07,5.961370196512656e-06,1.3716187908796584e-05,7.255290927686848e-06,0.16135546537084094,9.295140987797268e-06,1.3565383154778843e-05,3.412171166283784e-05,True
mixmin_49cfa2f6b9,submission_mixmin_6dbddab7.csv,0.5776075758267937,0.5779506681297767,0.5780184683222188,0.5780731848323832,-0.00017658464956867736,0.4652483607335006,0.0002821664019982961,0.0003161599565832951,0.00035708212622642677,-6.036333252184526e-06,0.8995185714337068,-6.995840848726963e-06,3.763263633906726e-08,2.3472060901141845e-05,-4.139268278796373e-06,0.5347516392664995,-4.729226281985355e-05,6.351777366873954e-05,0.00010659404404655959,-1.1608712488445048e-05,0.4829337456130678,1.5406549111677743e-06,1.0615181220959192e-05,2.0620186582664957e-05,5.204636498508933e-06,0.41047460555187576,1.2643576019488734e-05,1.584247020652198e-05,2.534805481246849e-05,True
mixmin_15ca4dd5a3,submission_mixmin_c1681340.csv,0.5776070484707551,0.5779539973551958,0.5780224513329173,0.5780763092638559,-0.0001771120056073506,0.4652483607335006,0.00028527675579164633,0.00031891369197137114,0.00035917085198811094,-6.563689290857744e-06,0.94222722513182,-7.021490505284975e-06,-2.9121629725459286e-06,1.5105339720378197e-05,-4.666624317469592e-06,0.5423111143676362,-4.410230579998675e-05,5.758819231314195e-05,9.632282890414956e-05,-1.2136068527118266e-05,0.469868663046655,4.191997193486155e-06,1.3387285818555719e-05,2.346796318408728e-05,4.6772804598357145e-06,0.42920377580959956,1.5321248369190284e-05,1.891731517789097e-05,2.4702810139665132e-05,True
mixmin_b9777c87d9,submission_mixmin_864909ae.csv,0.5776064066887635,0.5779523160006822,0.5780197470099248,0.5780748563930771,-0.00017775378759883343,0.4652483607335006,0.0002818569006819427,0.0003183232154871943,0.0003618445103481527,-7.2054712823406255e-06,0.9388917840525246,-7.191890311730731e-06,-2.5418655650623646e-06,2.412817674946055e-05,-5.308406308952472e-06,0.5384483699359119,-4.626855588402559e-05,5.9028699804563423e-05,9.807012508655788e-05,-1.2777850518601146e-05,0.4829337456130678,1.3526536584151927e-06,1.302148669534203e-05,2.5968100504591973e-05,4.035498468352834e-06,0.4386002688224129,1.4244554060862109e-05,1.7206305396033628e-05,2.2059998631362987e-05,True
mixmin_bfbee760e9,submission_mixmin_a9713f6b.csv,0.5776040820887935,0.5779577504628289,0.578030517212327,0.5780837696047529,-0.0001800783875686803,0.4652483607335006,0.0002904561534145531,0.0003288240002552456,0.00036613876569302484,-9.530071252187454e-06,0.5990010067098929,-2.7293776883041687e-06,3.7664979823937017e-06,1.4429255596581925e-05,-7.633006278799302e-06,0.5423111143676362,-3.856087467468683e-05,3.97943124017973e-05,5.739562672779641e-05,-1.5102450488447974e-05,0.4652483607335006,9.701183671051439e-06,2.2849263567820195e-05,3.561070176494319e-05,1.7108984985060042e-06,0.4615516300640882,2.250500692036334e-05,2.721139096690314e-05,3.426726649968792e-05,True
mixmin_5640794c6d,submission_mixmin_79ffea07.csv,0.5776058892898415,0.5779520584147695,0.5780203439233429,0.5780773779851207,-0.0001782711865208391,0.4652483607335006,0.00028157139027007314,0.0003194933199973663,0.000364043034323025,-7.722870204346244e-06,0.9283753754151614,-7.544131540285304e-06,-1.1694742006096956e-06,3.107825004255993e-05,-5.8258052309580916e-06,0.5384483699359119,-4.557631688495434e-05,5.6390567635168043e-05,9.731202846374742e-05,-1.3295249440606768e-05,0.4783606094599141,1.716020694196953e-06,1.4452300161908285e-05,2.8427839982025915e-05,3.5180995463472133e-06,0.4461660702521115,1.4811391476854396e-05,1.8527934274885297e-05,2.425852260623529e-05,True
mixmin_ce344e96bf,submission_mixmin_ad29249e.csv,0.5776075399860726,0.5779484857085297,0.5780181237058714,0.5780751601302316,-0.00017662049028964623,0.4652483607335006,0.0002803251844310947,0.0003166572147601807,0.0003604131139636202,-6.072173973153416e-06,0.8496430814696916,-7.510101543982667e-06,1.7496849114802242e-06,4.0736694713050525e-05,-4.175108999765265e-06,0.5347516392664995,-4.7485142647962775e-05,6.437279749172683e-05,0.00012025407969895596,-1.1644553209413938e-05,0.4850858816759667,6.733169295645666e-07,1.0338876352576078e-05,2.3887865866711877e-05,5.168795777540043e-06,0.3983000737325493,1.1193529542374847e-05,1.6695173437605568e-05,4.2491277832290564e-05,True
mixmin_b3ba40b4b4,submission_mixmin_6abfe01b.csv,0.5776052528792728,0.5779547379894465,0.5780225797046,0.5780819817498168,-0.0001789075970894247,0.4652483607335006,0.0002826834148164788,0.00032195292777793973,0.0003670775009867455,-8.359280772931884e-06,0.895524281199676,-7.19032073127677e-06,6.447763314376687e-07,2.7506121033304964e-05,-6.462215799543732e-06,0.5347516392664995,-4.342553602170556e-05,5.106710414269975e-05,9.686068864045438e-05,-1.3931660009192406e-05,0.4722239904993557,4.304169011939676e-06,1.664138589863029e-05,3.0552252889837206e-05,2.8816889777615733e-06,0.4387473853959667,1.633997040692132e-05,2.1223809650416925e-05,2.855275014601588e-05,True
mixmin_60ea93b16e,submission_mixmin_1de85ab3.csv,0.577604356459317,0.577957003227057,0.5780285655082757,0.5780840434285361,-0.0001798040170452651,0.4652483607335006,0.00028826700185388823,0.00032679747807685245,0.0003695863504751262,-9.255700728772249e-06,0.7408379684126609,-3.4766134602293164e-06,2.619436520999768e-06,1.1193419211075195e-05,-7.358635755384096e-06,0.5459634407807437,-4.0071412531261785e-05,4.36889511801002e-05,7.44311868352554e-05,-1.4828079965032769e-05,0.46570838925321417,8.364315554199475e-06,2.1111397769946194e-05,3.3746112099386494e-05,1.985269021921209e-06,0.4615516300640882,2.0164958564716784e-05,2.560601844803223e-05,3.134331399556878e-05,True
mixmin_fed6a6c77a,submission_mixmin_5c268bba.csv,0.5776050155108936,0.5779525538346627,0.5780218118800139,0.5780800960449974,-0.00017914496546863305,0.4652483607335006,0.000281132279237769,0.00032088733140245296,0.0003688238383250386,-8.596649152140208e-06,0.8973381760273631,-8.056185580486519e-06,7.691290526690153e-08,3.551981921190439e-05,-6.699584178752055e-06,0.5581216211522471,-4.5105391050012246e-05,5.3928369632164465e-05,0.00010013368570627179,-1.416902838840073e-05,0.47064910294575873,2.190388050049563e-06,1.5598818989643785e-05,3.229859022813031e-05,2.644320598553251e-06,0.425387291911898,1.440422246567723e-05,2.0599985875118945e-05,3.3914353882558146e-05,True
mixmin_bb67ef2092,submission_mixmin_40f8543b.csv,0.5776060874476863,0.5779547836268709,0.5780231842673885,0.5780792530754282,-0.00017807302867609508,0.4652483607335006,0.00028426568451966894,0.00032149597063674316,0.0003641369018345664,-7.524712359602219e-06,0.9224223782256328,-6.592763302852845e-06,-6.938693575264665e-07,1.9217907887059127e-05,-5.6276473862140646e-06,0.5384483699359119,-4.338295033695853e-05,5.358683642322914e-05,9.011440651818248e-05,-1.3097091595862737e-05,0.47638426429279646,4.773565561277948e-06,1.6485197770865767e-05,2.915443542672591e-05,3.7162573910912394e-06,0.4576888856323639,1.7451083125151344e-05,2.0565993852361686e-05,2.435239011777668e-05,True
mixmin_e99c0e6099,submission_mixmin_fc5d8e1e.csv,0.5776063858746479,0.5779545705219119,0.5780227684397659,0.5780783247103771,-0.00017777460171440008,0.4652483607335006,0.00028400309263765244,0.000320924398149202,0.00036341021511354654,-7.2262853979072265e-06,0.9372000963831337,-6.784525774270352e-06,-1.359702795115579e-06,1.9371905559228964e-05,-5.329220424519073e-06,0.5384483699359119,-4.38865496854568e-05,5.508695349257012e-05,9.153957310559235e-05,-1.2798664634167747e-05,0.47638426429279646,4.460569786424173e-06,1.5925083114683126e-05,2.8360755150558248e-05,4.014684352786233e-06,0.4576888856323639,1.7139926978310267e-05,2.0045232724129778e-05,2.3625703396756847e-05,True
mixmin_9b87851bb7,submission_mixmin_9a029688.csv,0.5776067655765652,0.5779553398725089,0.5780222740800829,0.5780765651305415,-0.0001773948997970853,0.4652483607335006,0.0002842262216724567,0.00032042289210688034,0.00036283325152197676,-6.846583480592457e-06,0.9505565723576976,-6.6843418058404325e-06,-2.2679096082572965e-06,1.5977355244611857e-05,-4.949518507204303e-06,0.5384483699359119,-4.400969765749885e-05,5.7104428149941994e-05,9.035922091449322e-05,-1.2418962716852979e-05,0.472286750188759,3.870728167828869e-06,1.5367919326453756e-05,2.796385585135397e-05,4.394386270101002e-06,0.453899467785543,1.6674621378899178e-05,1.9260381308288836e-05,2.304873980518707e-05,True
mixmin_f2238066d1,submission_mixmin_73867e98.csv,0.577604123582749,0.5779586591148961,0.5780284595263805,0.5780869479174253,-0.00018003689361321355,0.4652483607335006,0.00028713055794571396,0.0003277511530233035,0.0003732372341542778,-9.488577296720672e-06,0.6788976754226783,-3.4391841591461855e-06,3.957031960588205e-06,1.46240498404282e-05,-7.591512323332521e-06,0.5543613214156659,-3.9778525443290235e-05,4.196206298986548e-05,7.812283276420473e-05,-1.5060956532981194e-05,0.4635864250421653,8.27462036639551e-06,2.2319007958238046e-05,3.671198605736947e-05,1.752392453972784e-06,0.4576888856323639,2.094500109077233e-05,2.6355521236753887e-05,3.345272243748809e-05,True
