support_variant,gate,slice,n_rows,accuracy,auc,logloss,support_use_rate
shape_support_drop_global,support_with_exact_e95e101_veto,all,264,0.8106060606060606,0.8525596877869606,0.6651761800954749,0.9848484848484849
shape_support_drop_global,support_with_exact_e95e101_veto,frontier,60,0.9666666666666667,0.9988888888888889,0.19026499879372205,0.9333333333333333
shape_support_drop_global,support_with_exact_e95e101_veto,micro,32,0.9375,0.92578125,0.32862894256434133,0.875
shape_support_drop_global,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.19712165279676602,0.8571428571428571
shape_support_drop_global,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_global,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.21091594116619872,1.0
shape_support_drop_global,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8992194674012857,0.44356363676594296,0.045454545454545456
shape_support_drop_global,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.285753289726779,0.2
shape_support_drop_global,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.47951575825883685,0.375
shape_support_drop_global,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.3155719260669065,0.42857142857142855
shape_support_drop_global,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_global,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.21091594116619872,1.0
shape_support_drop_global,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8992194674012857,0.44356363676594296,0.045454545454545456
shape_support_drop_global,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.285753289726779,0.2
shape_support_drop_global,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.47951575825883685,0.375
shape_support_drop_global,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.3155719260669065,0.42857142857142855
shape_support_drop_global,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_global,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.21091594116619872,1.0
shape_support_drop_nearest,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_nearest,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_nearest,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_nearest,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_nearest,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_nearest,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_nearest,support_only,all,264,0.7954545454545454,0.8346533516988063,0.7149772005371211,1.0
shape_support_drop_nearest,support_only,frontier,60,0.8666666666666667,0.8666666666666667,0.5174490874791576,1.0
shape_support_drop_nearest,support_only,micro,32,0.8125,0.67578125,0.9957765624403472,1.0
shape_support_drop_nearest,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.901161638882276,1.0
shape_support_drop_nearest,support_only,exact_e95_e101,4,0.0,0.0,5.247783018360044,1.0
shape_support_drop_nearest,support_only,e72_frontier_neighbor,12,1.0,1.0,0.19954491734656302,1.0
shape_support_drop_nearest,support_with_exact_e95e101_veto,all,264,0.8106060606060606,0.8540518824609734,0.6395702021314131,0.9848484848484849
shape_support_drop_nearest,support_with_exact_e95e101_veto,frontier,60,0.9333333333333333,0.9955555555555555,0.18565829449404272,0.9333333333333333
shape_support_drop_nearest,support_with_exact_e95e101_veto,micro,32,0.9375,0.89453125,0.37366882559325676,0.875
shape_support_drop_nearest,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.19018136819988682,0.8571428571428571
shape_support_drop_nearest,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_nearest,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.19954491734656302,1.0
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8992194674012856,0.44304677204686865,0.045454545454545456
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.28347908496285185,0.2
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.4752516243264735,0.375
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.31069863014420535,0.42857142857142855
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_nearest,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.19954491734656302,1.0
shape_support_drop_nearest,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8992194674012856,0.44304677204686865,0.045454545454545456
shape_support_drop_nearest,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.28347908496285185,0.2
shape_support_drop_nearest,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.4752516243264735,0.375
shape_support_drop_nearest,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.31069863014420535,0.42857142857142855
shape_support_drop_nearest,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_nearest,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.19954491734656302,1.0
shape_support_drop_prior_split,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_prior_split,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_prior_split,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_prior_split,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_prior_split,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_prior_split,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_prior_split,support_only,all,264,0.8257575757575758,0.8692033976124887,0.6143618181900007,1.0
shape_support_drop_prior_split,support_only,frontier,60,0.7666666666666667,0.8366666666666667,0.6281108986805679,1.0
shape_support_drop_prior_split,support_only,micro,32,0.625,0.6328125,1.1683322966965748,1.0
shape_support_drop_prior_split,support_only,e95_edge,28,0.6428571428571429,0.6887755102040816,1.0868232625743883,1.0
shape_support_drop_prior_split,support_only,exact_e95_e101,4,0.0,0.0,5.5437413613079,1.0
shape_support_drop_prior_split,support_only,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.42016228663355015,1.0
shape_support_drop_prior_split,support_with_exact_e95e101_veto,all,264,0.8409090909090909,0.8902089072543617,0.5344706024669011,0.9848484848484849
shape_support_drop_prior_split,support_with_exact_e95e101_veto,frontier,60,0.8333333333333334,0.9655555555555556,0.2765895494989293,0.9333333333333333
shape_support_drop_prior_split,support_with_exact_e95e101_veto,micro,32,0.75,0.8515625,0.5092297669810025,0.875
shape_support_drop_prior_split,support_with_exact_e95e101_veto,e95_edge,28,0.7857142857142857,0.9540816326530612,0.33356322861373433,0.8571428571428571
shape_support_drop_prior_split,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_prior_split,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.42016228663355015,1.0
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,all,264,0.803030303030303,0.8955463728191,0.45307483428718626,0.045454545454545456
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,frontier,60,0.8666666666666667,0.9422222222222222,0.3276025588202493,0.2
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,micro,32,0.8125,0.81640625,0.5579831378090937,0.375
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,e95_edge,28,0.8571428571428571,0.9183673469387754,0.4052489312672,0.42857142857142855
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_prior_split,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.42016228663355015,1.0
shape_support_drop_prior_split,support_on_e72_or_shape_exact,all,264,0.803030303030303,0.8955463728191,0.45307483428718626,0.045454545454545456
shape_support_drop_prior_split,support_on_e72_or_shape_exact,frontier,60,0.8666666666666667,0.9422222222222222,0.3276025588202493,0.2
shape_support_drop_prior_split,support_on_e72_or_shape_exact,micro,32,0.8125,0.81640625,0.5579831378090937,0.375
shape_support_drop_prior_split,support_on_e72_or_shape_exact,e95_edge,28,0.8571428571428571,0.9183673469387754,0.4052489312672,0.42857142857142855
shape_support_drop_prior_split,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_prior_split,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,0.6666666666666666,0.888888888888889,0.42016228663355015,1.0
shape_support_drop_subject,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_subject,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_subject,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_subject,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_subject,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_subject,shape_only,e72_frontier_neighbor,12,0.5,0.41666666666666663,1.3783572184054034,0.0
shape_support_drop_subject,support_only,all,264,0.803030303030303,0.8410238751147842,0.6820626358143164,1.0
shape_support_drop_subject,support_only,frontier,60,0.9,0.8788888888888889,0.446054502364903,1.0
shape_support_drop_subject,support_only,micro,32,0.8125,0.70703125,0.8359578886587589,1.0
shape_support_drop_subject,support_only,e95_edge,28,0.8571428571428571,0.7346938775510204,0.7445535409267858,1.0
shape_support_drop_subject,support_only,exact_e95_e101,4,0.0,0.0,4.118489046027659,1.0
shape_support_drop_subject,support_only,e72_frontier_neighbor,12,1.0,1.0,0.19567437933168785,1.0
shape_support_drop_subject,support_with_exact_e95e101_veto,all,264,0.8181818181818182,0.8565197428833793,0.6237661521409172,0.9848484848484849
shape_support_drop_subject,support_with_exact_e95e101_veto,frontier,60,0.9666666666666667,0.9988888888888889,0.18954997420194714,0.9333333333333333
shape_support_drop_subject,support_with_exact_e95e101_veto,micro,32,0.9375,0.91015625,0.35501189835321656,0.875
shape_support_drop_subject,support_with_exact_e95e101_veto,e95_edge,28,1.0,1.0,0.19490098057759458,0.8571428571428571
shape_support_drop_subject,support_with_exact_e95e101_veto,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_subject,support_with_exact_e95e101_veto,e72_frontier_neighbor,12,1.0,1.0,0.19567437933168785,1.0
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,all,264,0.8181818181818182,0.8992194674012857,0.44287083850073794,0.045454545454545456
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,frontier,60,0.9333333333333333,0.9622222222222222,0.28270497735987676,0.2
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,micro,32,0.9375,0.90234375,0.4738001725708953,0.375
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,e95_edge,28,1.0,1.0,0.3090398281378303,0.42857142857142855
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_subject,support_only_on_e72_frontier_neighbors,e72_frontier_neighbor,12,1.0,1.0,0.19567437933168785,1.0
shape_support_drop_subject,support_on_e72_or_shape_exact,all,264,0.8181818181818182,0.8992194674012857,0.44287083850073794,0.045454545454545456
shape_support_drop_subject,support_on_e72_or_shape_exact,frontier,60,0.9333333333333333,0.9622222222222222,0.28270497735987676,0.2
shape_support_drop_subject,support_on_e72_or_shape_exact,micro,32,0.9375,0.90234375,0.4738001725708953,0.375
shape_support_drop_subject,support_on_e72_or_shape_exact,e95_edge,28,1.0,1.0,0.3090398281378303,0.42857142857142855
shape_support_drop_subject,support_on_e72_or_shape_exact,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
shape_support_drop_subject,support_on_e72_or_shape_exact,e72_frontier_neighbor,12,1.0,1.0,0.19567437933168785,1.0
shape_support_drop_top1,shape_only,all,264,0.7954545454545454,0.8805670339761249,0.496629149367725,0.0
shape_support_drop_top1,shape_only,frontier,60,0.8333333333333334,0.8322222222222222,0.51924154517462,0.0
shape_support_drop_top1,shape_only,micro,32,0.75,0.609375,0.9173062372235385,0.0
shape_support_drop_top1,shape_only,e95_edge,28,0.7857142857142857,0.6785714285714286,0.8159039020265654,0.0
shape_support_drop_top1,shape_only,exact_e95_e101,4,1.0,1.0,0.2709211235833212,0.0
