candidate_id,family,status,pair_kind,candidate_file,base_file,note,moved_cells,moved_rows,targets_moved,expected_focus,expected_global,expected_subject,expected_nearest_hard085,hard_delta_focus,support_delta,adverse_delta,total_swing,top1_swing,top5_swing,top10_swing,top25_swing,support_prob_focus_mean,support_prob_focus_swing_weighted,mean_abs_prob_delta,mean_abs_logit_delta,max_abs_logit_delta,adverse_over_e216_miss,cells_for_2e6_guard,cells_for_e95_edge,cells_to_flip_expected_focus,top1_over_abs_expected,top5_over_abs_expected,top1_swing_share,top5_swing_share,support_tail_gate,q3_scale,s4_mode,local_delta,q3_local_target_delta,subject_half_delta,subject_half_win_rate,geometry_delta,geometry_win_rate,geometry_vs_ungated_delta,keep_abs_share_oof,anchor,anchor_scale,e222_tail_survival_score,e222_decision,q3_top1_over_abs_expected,q3_adverse_delta,q3_expected_focus,s4_top1_over_abs_expected,s4_expected_focus,s4_adverse_delta,e224_gate,e224_score,submission_file
e224_q3s0p625_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p625_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.0006143349664045673,-0.0007714088236376465,-0.0005558904017595711,-0.0005157056738164841,-0.00010710977496637876,-0.005206869811422885,0.0033896478695944685,0.008596517681017355,9.833848841696186e-05,0.00044966692689683304,0.0008516052861599145,0.0018504603480107957,0.47935511523238455,0.46576799869097507,0.00885908124701578,0.04249690944005754,0.17209235472968332,3.406068525958069,1,1,8,0.16007307705842275,0.731957240735516,0.011439339982294317,0.05230803257576935,False,0.625,closer,-0.0010988926737589555,-0.004262113094773756,-0.0011049536290268904,0.9769230769230769,-0.0005055815328925406,0.875,0.0005526745166707231,0.5537323364373504,e95,0.5,0.6174885661427623,expected_good_but_low_support,0.8608039823538474,0.002213768021605142,-0.00011424028052014545,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,True,0.6510616826735467,submission_e224_e224_q3s0p625_s4closer_e95_a0p5_a4fe2c72.csv
e224_q3s0p625_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p625_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.0006143349664045673,-0.0007714088236376465,-0.0005558904017595711,-0.0005157056738164841,-0.00010710977496637876,-0.005206869811422885,0.0033896478695944685,0.008596517681017355,9.833848841696186e-05,0.00044966692689683304,0.0008516052861599145,0.0018504603480107957,0.47935511523238455,0.46576799869097507,0.00885908124701578,0.04249690944005754,0.17209235472968332,3.406068525958069,1,1,8,0.16007307705842275,0.731957240735516,0.011439339982294317,0.05230803257576935,False,0.625,closer,-0.0010988926737589555,-0.004262113094773756,-0.0011049536290268904,0.9769230769230769,-0.0005055815328925406,0.875,0.0005526745166707231,0.5537323364373504,e95,0.5,0.6174885661427623,expected_good_but_low_support,0.8608039823538474,0.002213768021605142,-0.00011424028052014545,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,False,0.6510616826735467,submission_e224_e224_q3s0p625_s4closer_e95_a0p5_a4fe2c72.csv
e224_q3s0p625_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p625_s4closer_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,355,250,"Q3,S4",-0.0006233515948739912,-0.000777547833765741,-0.0005545737643669484,-0.0005379331864892843,-0.000135223325155534,-0.005234983361612043,0.003400774569514351,0.008635757931126392,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599141,0.0018504603480107948,0.4794508285228098,0.4659841320799344,0.008869919357514787,0.042570637688651235,0.17209235472968332,3.417249127558266,1,1,8,0.15775765912147977,0.7213696581424996,0.011387360461148917,0.052070348715550586,False,0.625,closer,-0.0010988926737589555,-0.004262113094773756,-0.0011049536290268904,0.9769230769230769,-0.0005055815328925406,0.875,0.0005526745166707231,0.5537323364373504,e154,0.5,0.626548421289978,expected_good_but_low_support,0.8751204894745688,0.0022156369320114368,-0.00011237137011385173,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,True,0.658207189934968,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv
e224_q3s0p625_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p625_s4closer_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,534,250,"Q1,Q3,S2,S3,S4",-0.000653189152887112,-0.0008234724773873036,-0.0005737022397259037,-0.0005623927415481286,-0.00010751191264863275,-0.006097784317003044,0.004094069336865551,0.010191853653868595,9.833848841696186e-05,0.00046479810168551883,0.0008602911490491254,0.0018689173662154107,0.48075845479241264,0.46578950708841,0.006863621774112076,0.03340026946492518,0.17209235472968332,4.113902460628187,1,1,8,0.1505513188366698,0.7115827010156244,0.00964873434771454,0.04560486418573054,False,0.625,closer,-0.0010988926737589555,-0.004262113094773756,-0.0011049536290268904,0.9769230769230769,-0.0005055815328925406,0.875,0.0005526745166707231,0.5537323364373504,e154,0.5,0.6562901030744799,expected_good_but_low_support,0.8751204894745688,0.0022156369320114368,-0.00011237137011385173,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,False,0.6717576845236175,submission_e224_e224_q3s0p625_s4closer_e154_a0p5_10aed60b.csv
e224_q3s0p625_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p625_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006212775495270539,-0.0007754737884188036,-0.0005524997190200112,-0.0005358591411423468,-0.0001324948794395756,-0.005291397617630736,0.0034611584433990065,0.008752556061029744,9.833848841696186e-05,0.00044966692689683304,0.0008516052861599145,0.0018504603480107957,0.4794554305184288,0.466427859982854,0.008934089585776525,0.042784841080452655,0.17209235472968332,3.477925522342174,1,1,8,0.15828431027617496,0.7237778465343564,0.01123540229063009,0.05137549805581359,False,0.625,toward,-0.0011018130787268099,-0.004262113094773756,-0.001112409287869656,0.9961538461538462,-0.0005447653925644419,0.875,0.0005134906569988218,0.5691848118083712,e95,0.5,0.6245631215236247,expected_good_but_low_support,0.8608039823538474,0.002213768021605142,-0.00011424028052014545,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,True,0.6574782922467726,submission_e224_e224_q3s0p625_s4toward_e95_a0p5_9c52abe2.csv
e224_q3s0p625_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p625_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006212775495270539,-0.0007754737884188036,-0.0005524997190200112,-0.0005358591411423468,-0.0001324948794395756,-0.005291397617630736,0.0034611584433990065,0.008752556061029744,9.833848841696186e-05,0.00044966692689683304,0.0008516052861599145,0.0018504603480107957,0.4794554305184288,0.466427859982854,0.008934089585776525,0.042784841080452655,0.17209235472968332,3.477925522342174,1,1,8,0.15828431027617496,0.7237778465343564,0.01123540229063009,0.05137549805581359,False,0.625,toward,-0.0011018130787268099,-0.004262113094773756,-0.001112409287869656,0.9961538461538462,-0.0005447653925644419,0.875,0.0005134906569988218,0.5691848118083712,e95,0.5,0.6245631215236247,expected_good_but_low_support,0.8608039823538474,0.002213768021605142,-0.00011424028052014545,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,False,0.6574782922467726,submission_e224_e224_q3s0p625_s4toward_e95_a0p5_9c52abe2.csv
e224_q3s0p625_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p625_s4toward_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006185917853969486,-0.0007727880242886983,-0.0005498139548899058,-0.0005331733770122416,-0.00012980911530946994,-0.005288711853500633,0.0034638442075291126,0.008752556061029745,9.833848841696186e-05,0.00044966692689683293,0.0008516052861599141,0.0018504603480107948,0.4794554305184288,0.4664278599828539,0.008937199239472046,0.042784841080452676,0.17209235472968332,3.4806242972661887,1,1,8,0.15897153945207715,0.7269203010969228,0.011235402290630088,0.05137549805581357,False,0.625,toward,-0.0011018130787268099,-0.004262113094773756,-0.001112409287869656,0.9961538461538462,-0.0005447653925644419,0.875,0.0005134906569988218,0.5691848118083712,e154,0.5,0.6218773573935193,expected_good_but_low_support,0.8751204894745688,0.0022156369320114368,-0.00011237137011385173,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,True,0.6546227324513542,submission_e224_e224_q3s0p625_s4toward_e154_a0p5_5b0439db.csv
e224_q3s0p625_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p625_s4toward_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,537,250,"Q1,Q3,S2,S3,S4",-0.0006484293434100692,-0.000818712667910261,-0.000568942430248861,-0.0005576329320710859,-0.00010209770280256877,-0.006151512808891635,0.004157138974880312,0.010308651783771947,9.833848841696186e-05,0.00046479810168551883,0.0008602911490491254,0.0018689173662154107,0.4807542176148014,0.46616845918254685,0.006919683395137973,0.03359430283352125,0.17209235472968332,4.17727763033611,1,1,8,0.1516564440156315,0.716806089066174,0.009539413153111638,0.045088156185196966,False,0.625,toward,-0.0011018130787268099,-0.004262113094773756,-0.001112409287869656,0.9961538461538462,-0.0005447653925644419,0.875,0.0005134906569988218,0.5691848118083712,e154,0.5,0.6515743964314105,expected_good_but_low_support,0.8751204894745688,0.0022156369320114368,-0.00011237137011385173,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,False,0.6656342475672175,submission_e224_e224_q3s0p625_s4toward_e154_a0p5_5b0439db.csv
e224_q3s0p75_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p75_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.0006283262434158764,-0.0007980525119894377,-0.00057233809512869,-0.0005145881231295016,-4.213368963445098e-05,-0.005777485272296346,0.00384125825300822,0.009618743525304566,0.00011800618610035448,0.0005352310065476063,0.0009744625250967316,0.0020496833148346562,0.47935511523238455,0.46467446446261,0.009977973147984261,0.047550285788935005,0.2065108256756203,3.8598666702253275,1,1,7,0.18781037293431746,0.8518361474730695,0.012268357690368707,0.055644586544962356,False,0.75,closer,-0.0011834095631464425,-0.004853731320486054,-0.0011890063504061922,0.9653846153846154,-0.0005561385446014172,0.875,0.0005021175049618465,0.6146834053738496,e95,0.5,0.6312611363083984,expected_good_but_low_support,0.9202585414390533,0.002665378405018893,-0.00012823155753145462,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,False,0.6687943988188296,
e224_q3s0p75_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p75_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.0006283262434158764,-0.0007980525119894377,-0.00057233809512869,-0.0005145881231295016,-4.213368963445098e-05,-0.005777485272296346,0.00384125825300822,0.009618743525304566,0.00011800618610035448,0.0005352310065476063,0.0009744625250967316,0.0020496833148346562,0.47935511523238455,0.46467446446261,0.009977973147984261,0.047550285788935005,0.2065108256756203,3.8598666702253275,1,1,7,0.18781037293431746,0.8518361474730695,0.012268357690368707,0.055644586544962356,False,0.75,closer,-0.0011834095631464425,-0.004853731320486054,-0.0011890063504061922,0.9653846153846154,-0.0005561385446014172,0.875,0.0005021175049618465,0.6146834053738496,e95,0.5,0.6312611363083984,expected_good_but_low_support,0.9202585414390533,0.002665378405018893,-0.00012823155753145462,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,False,0.6687943988188296,
e224_q3s0p75_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p75_s4closer_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,355,250,"Q3,S4",-0.0006369678404733209,-0.0008038164907055527,-0.000570646426324088,-0.0005364406043903219,-6.987220841162574e-05,-0.005805223791073524,0.003852759984340082,0.009657983775413605,0.00011800618610035448,0.0005352310065476059,0.0009744625250967309,0.002049683314834656,0.4794508285228098,0.4648721647517086,0.009985967106567357,0.0476097791745741,0.2065108256756203,3.8714241200226622,1,1,7,0.1852623925450709,0.8402794812213503,0.012218511528334064,0.0554185033847486,False,0.75,closer,-0.0011834095631464425,-0.004853731320486054,-0.0011890063504061922,0.9653846153846154,-0.0005561385446014172,0.875,0.0005021175049618465,0.6146834053738496,e154,0.5,0.6399422734236626,expected_good_but_low_support,0.9366490938998548,0.002667622346837168,-0.0001259876157131814,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,False,0.6750734900382256,
e224_q3s0p75_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p75_s4closer_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,534,250,"Q1,Q3,S2,S3,S4",-0.0006668053984864417,-0.0008497411343271155,-0.0005897749016830433,-0.0005609001594491661,-4.216079590472444e-05,-0.006655216527637221,0.004533246532863977,0.011188463060501199,0.00011800618610035448,0.0005253772834512764,0.0009851593753983194,0.0020718842389703235,0.4816063532526707,0.4647691021752793,0.007588022665848195,0.036666311527859735,0.2065108256756203,4.555207186711053,1,1,7,0.17697245158514405,0.7879019645668915,0.010547131045813925,0.04695705572877331,False,0.75,closer,-0.0011834095631464425,-0.004853731320486054,-0.0011890063504061922,0.9653846153846154,-0.0005561385446014172,0.875,0.0005021175049618465,0.6146834053738496,e154,0.5,0.6694816153281421,expected_good_but_low_support,0.9366490938998548,0.002667622346837168,-0.0001259876157131814,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,False,0.6731901867643152,
e224_q3s0p75_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p75_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.000635268826538363,-0.0008021174767705948,-0.0005689474123891302,-0.0005347415904553641,-6.751879410764783e-05,-0.005862013078504198,0.003912768826812758,0.009774781905316955,0.00011800618610035448,0.0005352310065476063,0.0009744625250967316,0.0020496833148346562,0.4794554305184288,0.4652827753504386,0.010040479901259324,0.04778175512375606,0.2065108256756203,3.931723666609432,1,1,7,0.1857578731564412,0.8425267921048923,0.012072513457938685,0.054756311878065476,False,0.75,toward,-0.001186329968114297,-0.004853731320486054,-0.0011964620092489579,0.9807692307692307,-0.0005953224042733046,0.875,0.00046293364528995906,0.6301358807448703,e95,0.5,0.6383253816084506,expected_good_but_low_support,0.9202585414390533,0.002665378405018893,-0.00012823155753145462,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,False,0.6723376978388614,
e224_q3s0p75_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p75_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.000635268826538363,-0.0008021174767705948,-0.0005689474123891302,-0.0005347415904553641,-6.751879410764783e-05,-0.005862013078504198,0.003912768826812758,0.009774781905316955,0.00011800618610035448,0.0005352310065476063,0.0009744625250967316,0.0020496833148346562,0.4794554305184288,0.4652827753504386,0.010040479901259324,0.04778175512375606,0.2065108256756203,3.931723666609432,1,1,7,0.1857578731564412,0.8425267921048923,0.012072513457938685,0.054756311878065476,False,0.75,toward,-0.001186329968114297,-0.004853731320486054,-0.0011964620092489579,0.9807692307692307,-0.0005953224042733046,0.875,0.00046293364528995906,0.6301358807448703,e95,0.5,0.6383253816084506,expected_good_but_low_support,0.9202585414390533,0.002665378405018893,-0.00012823155753145462,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,False,0.6723376978388614,
e224_q3s0p75_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p75_s4toward_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006322080309962782,-0.0007990566812285103,-0.0005658866168470454,-0.0005316807949132792,-6.445799856556183e-05,-0.005858952282962114,0.003915829622354844,0.009774781905316958,0.00011800618610035448,0.0005352310065476059,0.0009744625250967309,0.002049683314834656,0.4794554305184288,0.46528277535043855,0.010043894633085628,0.04778175512375607,0.2065108256756203,3.9347992897305852,1,1,7,0.18665720825215074,0.8466058327417179,0.012072513457938682,0.05475631187806542,False,0.75,toward,-0.001186329968114297,-0.004853731320486054,-0.0011964620092489579,0.9807692307692307,-0.0005953224042733046,0.875,0.00046293364528995906,0.6301358807448703,e154,0.5,0.6352645860663659,expected_good_but_low_support,0.9366490938998548,0.002667622346837168,-0.0001259876157131814,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,False,0.6689579677079738,
e224_q3s0p75_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p75_s4toward_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,537,250,"Q1,Q3,S2,S3,S4",-0.000662045589009399,-0.0008449813248500729,-0.0005850150922060006,-0.0005561403499721234,-3.6746586058660426e-05,-0.006708945019525812,0.004596316170878739,0.01130526119040455,0.00011800618610035448,0.0005253772834512764,0.0009851593753983194,0.0020718842389703235,0.48159737921215295,0.4651251900620592,0.007640037354518024,0.03684209885141148,0.2065108256756203,4.618582356418976,1,1,7,0.1782448037708762,0.7935666246751742,0.01043816539157126,0.0464719279460076,False,0.75,toward,-0.001186329968114297,-0.004853731320486054,-0.0011964620092489579,0.9807692307692307,-0.0005953224042733046,0.875,0.00046293364528995906,0.6301358807448703,e154,0.5,0.6647613358436014,expected_good_but_low_support,0.9366490938998548,0.002667622346837168,-0.0001259876157131814,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,False,0.6670610337560758,
e224_q3s0p875_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p875_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.000639346044041386,-0.0008217247239554297,-0.00058581431211201,-0.0005104990960567183,2.5813872083279016e-05,-0.006345129256784005,0.004295840112807767,0.010640969369591774,0.00013767388378374695,0.0006244361743055406,0.001132994504056357,0.0022837218573472655,0.47935511523238455,0.46379103119610654,0.011098682804009502,0.05260366213781244,0.24092929662155704,4.316650685763779,1,1,6,0.2153354745319032,0.9766794995060918,0.012938096051396548,0.05868226405105198,False,0.875,closer,-0.001255466329190158,-0.005358128682791841,-0.0012607032594499485,0.9615384615384616,-0.0005942279772874065,0.875,0.0004640280722758572,0.6756344743103487,e95,0.5,0.6419459249377255,expected_good_but_low_support,0.9886717487420182,0.003119960264818441,-0.00013925135815696425,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,False,0.6656673802750325,
e224_q3s0p875_s4closer_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p875_s4closer_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,354,250,"Q3,S4",-0.000639346044041386,-0.0008217247239554297,-0.00058581431211201,-0.0005104990960567183,2.5813872083279016e-05,-0.006345129256784005,0.004295840112807767,0.010640969369591774,0.00013767388378374695,0.0006244361743055406,0.001132994504056357,0.0022837218573472655,0.47935511523238455,0.46379103119610654,0.011098682804009502,0.05260366213781244,0.24092929662155704,4.316650685763779,1,1,6,0.2153354745319032,0.9766794995060918,0.012938096051396548,0.05868226405105198,False,0.875,closer,-0.001255466329190158,-0.005358128682791841,-0.0012607032594499485,0.9615384615384616,-0.0005942279772874065,0.875,0.0004640280722758572,0.6756344743103487,e95,0.5,0.6419459249377255,expected_good_but_low_support,0.9886717487420182,0.003119960264818441,-0.00013925135815696425,0.1689857248047206,-0.0005000946858844218,0.0011758798479893264,False,0.6656673802750325,
e224_q3s0p875_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p875_s4closer_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,355,250,"Q3,S4",-0.0006476121871408396,-0.0008271132487135536,-0.0005837471893494168,-0.0005319761233595484,-1.5491927359066835e-06,-0.006372492321603191,0.004307717298097621,0.010680209619700813,0.00013767388378374695,0.0006244361743055405,0.0011329945040563568,0.0022837218573472646,0.4794508285228098,0.46397305499489594,0.011103821571902433,0.052648920660496965,0.24092929662155704,4.328585408351228,1,1,6,0.21258692550485664,0.9642131304884495,0.012890560081310804,0.058466659039509844,False,0.875,closer,-0.001255466329190158,-0.005358128682791841,-0.0012607032594499485,0.9615384615384616,-0.0005942279772874065,0.875,0.0004640280722758572,0.6756344743103487,e154,0.5,0.6502425054356431,expected_good_but_low_support,1.007625751580319,0.0031225796605947073,-0.0001366319623807002,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,False,0.671505860334139,
e224_q3s0p875_s4closer_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p875_s4closer_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,534,250,"Q1,Q3,S2,S3,S4",-0.0006774497451539603,-0.0008730378923351164,-0.0006028756647083721,-0.0005564356784183927,2.616221977099452e-05,-0.007211224841590341,0.004976943630044969,0.01218816847163531,0.00013767388378374695,0.0006111604479870749,0.0011292717485874466,0.002306411376558989,0.4824542517129287,0.4639247798681166,0.008315441379590522,0.03994249967296216,0.24092929662155704,5.001053709980722,1,1,6,0.2032237590589964,0.9021487606408055,0.01129569911214683,0.050143747964215196,False,0.875,closer,-0.001255466329190158,-0.005358128682791841,-0.0012607032594499485,0.9615384615384616,-0.0005942279772874065,0.875,0.0004640280722758572,0.6756344743103487,e154,0.5,0.6797341742725933,expected_good_but_low_support,1.007625751580319,0.0031225796605947073,-0.0001366319623807002,0.16538577986034095,-0.0005109802247601395,0.0011851376375029141,False,0.6700866625857029,
e224_q3s0p875_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p875_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006462886271638728,-0.000825789688736587,-0.0005824236293724501,-0.0005306525633825808,4.2876761008220376e-07,-0.006429657062991857,0.004367350686612305,0.01079700774960416,0.00013767388378374695,0.0006244361743055406,0.001132994504056357,0.0022837218573472655,0.4794554305184288,0.46435451655204996,0.011148667661686519,0.052778669167059464,0.24092929662155704,4.388507682147885,1,1,6,0.21302229065658368,0.9661877805985417,0.012751114658484369,0.057834187840462896,False,0.875,toward,-0.0012583867341580124,-0.005358128682791841,-0.0012681589182927167,0.9769230769230769,-0.0006334118369592939,0.875,0.00042484421260396976,0.6910869496813695,e95,0.5,0.6489652766332088,expected_good_but_low_support,0.9886717487420182,0.003119960264818441,-0.00013925135815696425,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,False,0.6691994729120929,
e224_q3s0p875_s4toward_e95_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p875_s4toward_e95_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.0006462886271638728,-0.000825789688736587,-0.0005824236293724501,-0.0005306525633825808,4.2876761008220376e-07,-0.006429657062991857,0.004367350686612305,0.01079700774960416,0.00013767388378374695,0.0006244361743055406,0.001132994504056357,0.0022837218573472655,0.4794554305184288,0.46435451655204996,0.011148667661686519,0.052778669167059464,0.24092929662155704,4.388507682147885,1,1,6,0.21302229065658368,0.9661877805985417,0.012751114658484369,0.057834187840462896,False,0.875,toward,-0.0012583867341580124,-0.005358128682791841,-0.0012681589182927167,0.9769230769230769,-0.0006334118369592939,0.875,0.00042484421260396976,0.6910869496813695,e95,0.5,0.6489652766332088,expected_good_but_low_support,0.9886717487420182,0.003119960264818441,-0.00013925135815696425,0.16667189599432908,-0.0005070372690069084,0.0012473904217938643,False,0.6691994729120929,
e224_q3s0p875_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,graft_vs_anchor,e224_q3s0p875_s4toward_e154_a0p5,submission_e154_s3repair_9f2e2e73.csv,Q3 scale sweep with E211 S4 dependency-gated body.,358,250,"Q3,S4",-0.000642852377663797,-0.000822353439236511,-0.0005789873798723742,-0.0005272163138825058,3.865017110157371e-06,-0.0064262208134917825,0.004370786936112383,0.010797007749604164,0.00013767388378374695,0.0006244361743055405,0.0011329945040563568,0.0022837218573472646,0.4794554305184288,0.46435451655205,0.011152381602901138,0.052778669167059464,0.24092929662155704,4.39196057805915,1,1,6,0.21416096224777206,0.9713523602025348,0.012751114658484365,0.05783418784046287,False,0.875,toward,-0.0012583867341580124,-0.005358128682791841,-0.0012681589182927167,0.9769230769230769,-0.0006334118369592939,0.875,0.00042484421260396976,0.6910869496813695,e154,0.5,0.6455273006851774,expected_good_but_low_support,1.007625751580319,0.0031225796605947073,-0.0001366319623807002,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,False,0.6653830507434932,
e224_q3s0p875_s4toward_e154_a0p5,e224_q3_scale_pareto,generated,actual_vs_e95,e224_q3s0p875_s4toward_e154_a0p5,submission_e95_hardtail_541e3973.csv,Q3 scale sweep with E211 S4 dependency-gated body.,537,250,"Q1,Q3,S2,S3,S4",-0.0006726899356769176,-0.0008682780828580738,-0.0005981158552313295,-0.00055167586894135,3.157642961705849e-05,-0.007264953333478932,0.00504001326805973,0.012304966601538663,0.00013767388378374695,0.0006111604479870749,0.0011292717485874466,0.002306411376558989,0.4824405408095045,0.46425995199550635,0.008363392276563469,0.04009998426944629,0.24092929662155704,5.064428879688645,1,1,6,0.2046617267214022,0.9085321714707585,0.011188480898967384,0.049667786006883825,False,0.875,toward,-0.0012583867341580124,-0.005358128682791841,-0.0012681589182927167,0.9769230769230769,-0.0006334118369592939,0.875,0.00042484421260396976,0.6910869496813695,e154,0.5,0.6750097116361745,expected_good_but_low_support,1.007625751580319,0.0031225796605947073,-0.0001366319623807002,0.16694084318568533,-0.0005062204152830968,0.0012482072755176754,False,0.663952280637616,
