pred_index,filter,n_scenarios,tag,strategy,source,mask_name,alpha,local_delta,mean_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
26,broad,3452,e143_top_tension_5_485d6dfe,active_q2s3_repair,,top_tension_5,,-3.656959527997827e-05,-5.2747043368751354e-05,-2.5334192147497215e-05,-2.204678379502754e-05,-3.743634336870283e-05,-1.0023492147448686e-05,-6.736083794979014e-06,0.996234067207416
26,tight,2790,e143_top_tension_5_485d6dfe,active_q2s3_repair,,top_tension_5,,-3.656959527997827e-05,-4.5954457025742264e-05,-2.5151437200798022e-05,-2.251231227073747e-05,-3.064375702569374e-05,-9.840737200749497e-06,-7.2016122706889415e-06,0.996415770609319
26,e101_order,57,e143_top_tension_5_485d6dfe,active_q2s3_repair,,top_tension_5,,-3.656959527997827e-05,-2.9349405240011096e-05,-1.9824218111933115e-05,-1.8965613091237973e-05,-1.4038705239962566e-05,-4.513518111884588e-06,-3.654913091189448e-06,1.0
26,e101_sensor,57,e143_top_tension_5_485d6dfe,active_q2s3_repair,,top_tension_5,,-3.656959527997827e-05,-2.9349405240011096e-05,-1.9824218111933115e-05,-1.8965613091237973e-05,-1.4038705239962566e-05,-4.513518111884588e-06,-3.654913091189448e-06,1.0
27,broad,3452,e143_top_tension_5_91275b67,active_q2s3_repair,,top_tension_5,,-3.665452037526773e-05,-5.1547769853786886e-05,-2.4922298098165492e-05,-2.18343220015696e-05,-3.623706985373835e-05,-9.611598098116965e-06,-6.523622001521075e-06,0.9953650057937428
27,tight,2790,e143_top_tension_5_91275b67,active_q2s3_repair,,top_tension_5,,-3.665452037526773e-05,-4.4965539572906606e-05,-2.4753706635252582e-05,-2.2082255243988058e-05,-2.965483957285808e-05,-9.443006635204057e-06,-6.7715552439395315e-06,0.9956989247311828
27,e101_order,57,e143_top_tension_5_91275b67,active_q2s3_repair,,top_tension_5,,-3.665452037526773e-05,-2.9444453910020954e-05,-1.985189708426717e-05,-1.8995567514156607e-05,-1.4133753909972428e-05,-4.541197084218644e-06,-3.6848675141080786e-06,1.0
27,e101_sensor,57,e143_top_tension_5_91275b67,active_q2s3_repair,,top_tension_5,,-3.665452037526773e-05,-2.9444453910020954e-05,-1.985189708426717e-05,-1.8995567514156607e-05,-1.4133753909972428e-05,-4.541197084218644e-06,-3.6848675141080786e-06,1.0
28,broad,3452,e143_top_tension_5_43801754,active_q2s3_repair,,top_tension_5,,-3.6726683639964897e-05,-5.0300832796925126e-05,-2.4486229640755026e-05,-2.119244064679553e-05,-3.49901327968766e-05,-9.1755296407065e-06,-5.881740646747005e-06,0.9936268829663963
28,tight,2790,e143_top_tension_5_43801754,active_q2s3_repair,,top_tension_5,,-3.6726683639964897e-05,-4.393768693545892e-05,-2.428996549327038e-05,-2.1448271224166616e-05,-2.8626986935410394e-05,-8.97926549322185e-06,-6.1375712241180875e-06,0.9942652329749104
28,e101_order,57,e143_top_tension_5_43801754,active_q2s3_repair,,top_tension_5,,-3.6726683639964897e-05,-2.952521946359092e-05,-1.9875416692932667e-05,-1.9021020637789386e-05,-1.4214519463542395e-05,-4.564716692884141e-06,-3.7103206377408583e-06,1.0
28,e101_sensor,57,e143_top_tension_5_43801754,active_q2s3_repair,,top_tension_5,,-3.6726683639964897e-05,-2.952521946359092e-05,-1.9875416692932667e-05,-1.9021020637789386e-05,-1.4214519463542395e-05,-4.564716692884141e-06,-3.7103206377408583e-06,1.0
29,broad,3452,e143_top_tension_5_e214108a,active_q2s3_repair,,top_tension_5,,-3.679719171567619e-05,-4.9045982691874294e-05,-2.4121978072401114e-05,-2.0393477445133877e-05,-3.373528269182577e-05,-8.811278072352585e-06,-5.08277744508535e-06,0.9907300115874855
29,tight,2790,e143_top_tension_5_e214108a,active_q2s3_repair,,top_tension_5,,-3.679719171567619e-05,-4.2903326739463514e-05,-2.3886692440084564e-05,-2.0690544649091242e-05,-2.7592626739414984e-05,-8.575992440036036e-06,-5.379844649042716e-06,0.9906810035842294
29,e101_order,57,e143_top_tension_5_e214108a,active_q2s3_repair,,top_tension_5,,-3.679719171567619e-05,-2.9604132519837385e-05,-1.9898396838792836e-05,-1.904588995011499e-05,-1.429343251978886e-05,-4.587696838744311e-06,-3.735189950066461e-06,1.0
29,e101_sensor,57,e143_top_tension_5_e214108a,active_q2s3_repair,,top_tension_5,,-3.679719171567619e-05,-2.9604132519837385e-05,-1.9898396838792836e-05,-1.904588995011499e-05,-1.429343251978886e-05,-4.587696838744311e-06,-3.735189950066461e-06,1.0
30,broad,3452,e143_top_tension_8_3c44ae78,active_q2s3_repair,,top_tension_8,,-3.6369605379116265e-05,-5.20313303919535e-05,-2.520122842337437e-05,-2.1958724201027637e-05,-3.672063039190497e-05,-9.890528423325843e-06,-6.648024200979111e-06,0.9956546929316339
30,tight,2790,e143_top_tension_8_3c44ae78,active_q2s3_repair,,top_tension_8,,-3.6369605379116265e-05,-4.537059115101109e-05,-2.4927305809770363e-05,-2.2345858403049777e-05,-3.0059891150962564e-05,-9.616605809721836e-06,-7.0351584030012485e-06,0.9956989247311828
30,e101_order,57,e143_top_tension_8_3c44ae78,active_q2s3_repair,,top_tension_8,,-3.6369605379116265e-05,-2.9125575357600613e-05,-1.9759036967135064e-05,-1.889507349337874e-05,-1.381487535755209e-05,-4.4483369670865365e-06,-3.5843734933302114e-06,1.0
30,e101_sensor,57,e143_top_tension_8_3c44ae78,active_q2s3_repair,,top_tension_8,,-3.6369605379116265e-05,-2.9125575357600613e-05,-1.9759036967135064e-05,-1.889507349337874e-05,-1.381487535755209e-05,-4.4483369670865365e-06,-3.5843734933302114e-06,1.0
31,broad,3452,e143_top_tension_8_d2922725,active_q2s3_repair,,top_tension_8,,-3.6508565284920635e-05,-5.102543371710768e-05,-2.4763762662195123e-05,-2.1729666612387528e-05,-3.571473371705915e-05,-9.453062662146596e-06,-6.418966612339001e-06,0.9950753186558516
31,tight,2790,e143_top_tension_8_d2922725,active_q2s3_repair,,top_tension_8,,-3.6508565284920635e-05,-4.453942707357709e-05,-2.4620821840599302e-05,-2.199846999920077e-05,-2.9228727073528563e-05,-9.310121840550773e-06,-6.687769999152243e-06,0.9953405017921146
31,e101_order,57,e143_top_tension_8_d2922725,active_q2s3_repair,,top_tension_8,,-3.6508565284920635e-05,-2.9281100107809998e-05,-1.980432708279749e-05,-1.8944086847711873e-05,-1.3970400107761472e-05,-4.493627082748965e-06,-3.6333868476633454e-06,1.0
31,e101_sensor,57,e143_top_tension_8_d2922725,active_q2s3_repair,,top_tension_8,,-3.6508565284920635e-05,-2.9281100107809998e-05,-1.980432708279749e-05,-1.8944086847711873e-05,-1.3970400107761472e-05,-4.493627082748965e-06,-3.6333868476633454e-06,1.0
32,broad,3452,e143_top_tension_8_c891e72e,active_q2s3_repair,,top_tension_8,,-3.6634140561875306e-05,-4.996964466384415e-05,-2.4396496474557037e-05,-2.109572452509009e-05,-3.4658944663795626e-05,-9.085796474508509e-06,-5.785024525041562e-06,0.9930475086906141
32,tight,2790,e143_top_tension_8_c891e72e,active_q2s3_repair,,top_tension_8,,-3.6634140561875306e-05,-4.366750956647079e-05,-2.4204167990459946e-05,-2.139301488791172e-05,-2.8356809566422262e-05,-8.89346799041142e-06,-6.082314887863193e-06,0.9935483870967742
32,e101_order,57,e143_top_tension_8_c891e72e,active_q2s3_repair,,top_tension_8,,-3.6634140561875306e-05,-2.9421644702078393e-05,-1.9845254851024575e-05,-1.8988379231973598e-05,-1.4110944702029868e-05,-4.534554850976049e-06,-3.6776792319250715e-06,1.0
32,e101_sensor,57,e143_top_tension_8_c891e72e,active_q2s3_repair,,top_tension_8,,-3.6634140561875306e-05,-2.9421644702078393e-05,-1.9845254851024575e-05,-1.8988379231973598e-05,-1.4110944702029868e-05,-4.534554850976049e-06,-3.6776792319250715e-06,1.0
33,broad,3452,e143_top_tension_8_5e62b641,active_q2s3_repair,,top_tension_8,,-3.675281966020183e-05,-4.888718639379468e-05,-2.4052271255068977e-05,-2.0372180227776633e-05,-3.357648639374616e-05,-8.741571255020452e-06,-5.061480227728106e-06,0.9904403244495944
33,tight,2790,e143_top_tension_8_5e62b641,active_q2s3_repair,,top_tension_8,,-3.675281966020183e-05,-4.2773783553175155e-05,-2.3828569028066145e-05,-2.065041439260411e-05,-2.7463083553126624e-05,-8.517869028017618e-06,-5.339714392555584e-06,0.9903225806451613
33,e101_order,57,e143_top_tension_8_5e62b641,active_q2s3_repair,,top_tension_8,,-3.675281966020183e-05,-2.9554471052351634e-05,-1.9883935001668086e-05,-1.9030239225074082e-05,-1.4243771052303107e-05,-4.573235001619559e-06,-3.7195392250255554e-06,1.0
33,e101_sensor,57,e143_top_tension_8_5e62b641,active_q2s3_repair,,top_tension_8,,-3.675281966020183e-05,-2.9554471052351634e-05,-1.9883935001668086e-05,-1.9030239225074082e-05,-1.4243771052303107e-05,-4.573235001619559e-06,-3.7195392250255554e-06,1.0
34,broad,3452,e143_top_tension_13_74114011,active_q2s3_repair,,top_tension_13,,-3.61204011756211e-05,-5.1139491946385524e-05,-2.4995160803059924e-05,-2.1759037886121736e-05,-3.5828791946336996e-05,-9.684460803011397e-06,-6.448337886073209e-06,0.9956546929316339
34,tight,2790,e143_top_tension_13_74114011,active_q2s3_repair,,top_tension_13,,-3.61204011756211e-05,-4.464304526177747e-05,-2.4718230442020093e-05,-2.2132528450012357e-05,-2.933234526172895e-05,-9.407530441971568e-06,-6.821828449963831e-06,0.9956989247311828
34,e101_order,57,e143_top_tension_13_74114011,active_q2s3_repair,,top_tension_13,,-3.61204011756211e-05,-2.8846664535983636e-05,-1.9677815789454152e-05,-1.880717523339855e-05,-1.353596453593511e-05,-4.367115789405624e-06,-3.4964752333500242e-06,1.0
34,e101_sensor,57,e143_top_tension_13_74114011,active_q2s3_repair,,top_tension_13,,-3.61204011756211e-05,-2.8846664535983636e-05,-1.9677815789454152e-05,-1.880717523339855e-05,-1.353596453593511e-05,-4.367115789405624e-06,-3.4964752333500242e-06,1.0
35,broad,3452,e143_top_tension_13_617713bd,active_q2s3_repair,,top_tension_13,,-3.633979148320865e-05,-5.042143521764283e-05,-2.467230262786274e-05,-2.160610349098246e-05,-3.51107352175943e-05,-9.361602627814216e-06,-6.295403490933933e-06,0.9947856315179606
35,tight,2790,e143_top_tension_13_617713bd,active_q2s3_repair,,top_tension_13,,-3.633979148320865e-05,-4.404669587593392e-05,-2.441608343863217e-05,-2.1890914494858094e-05,-2.8735995875885394e-05,-9.105383438583644e-06,-6.580214494809567e-06,0.9949820788530466
35,e101_order,57,e143_top_tension_13_617713bd,active_q2s3_repair,,top_tension_13,,-3.633979148320865e-05,-2.909220746859004e-05,-1.97493199571372e-05,-1.8884557661234838e-05,-1.378150746854151e-05,-4.438619957088673e-06,-3.5738576611863107e-06,1.0
35,e101_sensor,57,e143_top_tension_13_617713bd,active_q2s3_repair,,top_tension_13,,-3.633979148320865e-05,-2.909220746859004e-05,-1.97493199571372e-05,-1.8884557661234838e-05,-1.378150746854151e-05,-4.438619957088673e-06,-3.5738576611863107e-06,1.0
36,broad,3452,e143_top_tension_13_197ff435,active_q2s3_repair,,top_tension_13,,-3.65428143583868e-05,-4.9642811415381734e-05,-2.4280140184398816e-05,-2.100870210202734e-05,-3.433211141533322e-05,-8.96944018435029e-06,-5.698002101978815e-06,0.9927578215527231
36,tight,2790,e143_top_tension_13_197ff435,active_q2s3_repair,,top_tension_13,,-3.65428143583868e-05,-4.3400884834642525e-05,-2.4120076123581278e-05,-2.1327376126530828e-05,-2.8090184834593994e-05,-8.80937612353275e-06,-6.016676126482301e-06,0.9931899641577061
36,e101_order,57,e143_top_tension_13_197ff435,active_q2s3_repair,,top_tension_13,,-3.65428143583868e-05,-2.9319431873831966e-05,-1.9815489615541272e-05,-1.8956167037056143e-05,-1.400873187378344e-05,-4.504789615492744e-06,-3.6454670370076147e-06,1.0
36,e101_sensor,57,e143_top_tension_13_197ff435,active_q2s3_repair,,top_tension_13,,-3.65428143583868e-05,-2.9319431873831966e-05,-1.9815489615541272e-05,-1.8956167037056143e-05,-1.400873187378344e-05,-4.504789615492744e-06,-3.6454670370076147e-06,1.0
37,broad,3452,e143_top_tension_13_e2143cb2,active_q2s3_repair,,top_tension_13,,-3.6716249343315965e-05,-4.87563105333237e-05,-2.401217992148726e-05,-2.034429226403785e-05,-3.344561053327517e-05,-8.701479921438734e-06,-5.033592263989325e-06,0.9901506373117034
37,tight,2790,e143_top_tension_13_e2143cb2,active_q2s3_repair,,top_tension_13,,-3.6716249343315965e-05,-4.266701736165384e-05,-2.379624693138772e-05,-2.0629668507411227e-05,-2.7356317361605315e-05,-8.48554693133919e-06,-5.3189685073627e-06,0.9899641577060931
37,e101_order,57,e143_top_tension_13_e2143cb2,active_q2s3_repair,,top_tension_13,,-3.6716249343315965e-05,-2.9513541336936035e-05,-1.9872015924204808e-05,-1.9017340296500215e-05,-1.4202841336887501e-05,-4.56131592415628e-06,-3.7066402964516874e-06,1.0
37,e101_sensor,57,e143_top_tension_13_e2143cb2,active_q2s3_repair,,top_tension_13,,-3.6716249343315965e-05,-2.9513541336936035e-05,-1.9872015924204808e-05,-1.9017340296500215e-05,-1.4202841336887501e-05,-4.56131592415628e-06,-3.7066402964516874e-06,1.0
38,broad,3452,e143_top_tension_21_73020281,active_q2s3_repair,,top_tension_21,,-3.567731670361951e-05,-4.955380534390065e-05,-2.45940331853882e-05,-2.1509592273987375e-05,-3.424310534385213e-05,-9.28333318533967e-06,-6.198892273938848e-06,0.9953650057937428
38,tight,2790,e143_top_tension_21_73020281,active_q2s3_repair,,top_tension_21,,-3.567731670361951e-05,-4.334947042769868e-05,-2.4312020587376605e-05,-2.174021167508248e-05,-2.8038770427650155e-05,-9.001320587328078e-06,-6.4295116750339534e-06,0.9953405017921146
38,e101_order,57,e143_top_tension_21_73020281,active_q2s3_repair,,top_tension_21,,-3.567731670361951e-05,-2.8350761768701125e-05,-1.945720069054071e-05,-1.8650892339422666e-05,-1.30400617686526e-05,-4.146500690492185e-06,-3.3401923393741396e-06,1.0
38,e101_sensor,57,e143_top_tension_21_73020281,active_q2s3_repair,,top_tension_21,,-3.567731670361951e-05,-2.8350761768701125e-05,-1.945720069054071e-05,-1.8650892339422666e-05,-1.30400617686526e-05,-4.146500690492185e-06,-3.3401923393741396e-06,1.0
39,broad,3452,e143_top_tension_21_0ca1da42,active_q2s3_repair,,top_tension_21,,-3.60500600878888e-05,-4.9384560262845754e-05,-2.4402837711547114e-05,-2.1429369513670483e-05,-3.4073860262797227e-05,-9.092137711498585e-06,-6.1186695136219545e-06,0.9947856315179606
39,tight,2790,e143_top_tension_21_0ca1da42,active_q2s3_repair,,top_tension_21,,-3.60500600878888e-05,-4.320083179061579e-05,-2.4147005025844037e-05,-2.167697608366264e-05,-2.789013179056726e-05,-8.836305025795512e-06,-6.3662760836141125e-06,0.9949820788530466
39,e101_order,57,e143_top_tension_21_0ca1da42,active_q2s3_repair,,top_tension_21,,-3.60500600878888e-05,-2.8767938373673027e-05,-1.965767443051035e-05,-1.878236482037154e-05,-1.3457238373624503e-05,-4.346974430461821e-06,-3.471664820323013e-06,1.0
39,e101_sensor,57,e143_top_tension_21_0ca1da42,active_q2s3_repair,,top_tension_21,,-3.60500600878888e-05,-2.8767938373673027e-05,-1.965767443051035e-05,-1.878236482037154e-05,-1.3457238373624503e-05,-4.346974430461821e-06,-3.471664820323013e-06,1.0
40,broad,3452,e143_top_tension_21_b824dfa4,active_q2s3_repair,,top_tension_21,,-3.638313103881963e-05,-4.9071345438851045e-05,-2.4071201891147474e-05,-2.08333962334206e-05,-3.376064543880252e-05,-8.760501891098948e-06,-5.522696233372074e-06,0.992468134414832
40,tight,2790,e143_top_tension_21_b824dfa4,active_q2s3_repair,,top_tension_21,,-3.638313103881963e-05,-4.2934693088673326e-05,-2.396717021628954e-05,-2.1210596281520198e-05,-2.7623993088624806e-05,-8.656470216241012e-06,-5.899896281471671e-06,0.992831541218638
40,e101_order,57,e143_top_tension_21_b824dfa4,active_q2s3_repair,,top_tension_21,,-3.638313103881963e-05,-2.9140713356108934e-05,-1.9763445279653915e-05,-1.8899844207260507e-05,-1.3830013356060405e-05,-4.45274527960539e-06,-3.5891442072119798e-06,1.0
40,e101_sensor,57,e143_top_tension_21_b824dfa4,active_q2s3_repair,,top_tension_21,,-3.638313103881963e-05,-2.9140713356108934e-05,-1.9763445279653915e-05,-1.8899844207260507e-05,-1.3830013356060405e-05,-4.45274527960539e-06,-3.5891442072119798e-06,1.0
41,broad,3452,e143_top_tension_21_8332cee7,active_q2s3_repair,,top_tension_21,,-3.664716345541663e-05,-4.8509069716312285e-05,-2.394126281346857e-05,-2.027481726090196e-05,-3.319836971626375e-05,-8.630562813420042e-06,-4.964117260853432e-06,0.9901506373117034
41,tight,2790,e143_top_tension_21_8332cee7,active_q2s3_repair,,top_tension_21,,-3.664716345541663e-05,-4.246532271509388e-05,-2.3740462417254322e-05,-2.0577403626202444e-05,-2.7154622715045345e-05,-8.429762417205796e-06,-5.266703626153917e-06,0.9899641577060931
41,e101_order,57,e143_top_tension_21_8332cee7,active_q2s3_repair,,top_tension_21,,-3.664716345541663e-05,-2.94362200017182e-05,-1.9849499300899036e-05,-1.899297261228635e-05,-1.4125520001669673e-05,-4.538799300850508e-06,-3.682272612237824e-06,1.0
41,e101_sensor,57,e143_top_tension_21_8332cee7,active_q2s3_repair,,top_tension_21,,-3.664716345541663e-05,-2.94362200017182e-05,-1.9849499300899036e-05,-1.899297261228635e-05,-1.4125520001669673e-05,-4.538799300850508e-06,-3.682272612237824e-06,1.0
42,broad,3452,e143_top_tension_34_79703811,active_q2s3_repair,,top_tension_34,,-3.469923152588095e-05,-4.605348732232142e-05,-2.3559478394805265e-05,-2.0746449483166098e-05,-3.0742787322272886e-05,-8.248778394756738e-06,-5.435749483117572e-06,0.9947856315179606
42,tight,2790,e143_top_tension_34_79703811,active_q2s3_repair,,top_tension_34,,-3.469923152588095e-05,-4.0493973448098896e-05,-2.3367792765031425e-05,-2.1023194929757647e-05,-2.5183273448050372e-05,-8.057092764982896e-06,-5.712494929709119e-06,0.9946236559139785
42,e101_order,57,e143_top_tension_34_79703811,active_q2s3_repair,,top_tension_34,,-3.469923152588095e-05,-2.7256083040540188e-05,-1.8971271925251005e-05,-1.8305906243562935e-05,-1.194538304049166e-05,-3.6605719252024776e-06,-2.9952062435144082e-06,1.0
42,e101_sensor,57,e143_top_tension_34_79703811,active_q2s3_repair,,top_tension_34,,-3.469923152588095e-05,-2.7256083040540188e-05,-1.8971271925251005e-05,-1.8305906243562935e-05,-1.194538304049166e-05,-3.6605719252024776e-06,-2.9952062435144082e-06,1.0
43,broad,3452,e143_top_tension_34_de8f6df4,active_q2s3_repair,,top_tension_34,,-3.539433414934123e-05,-4.70378839485989e-05,-2.3725897663979144e-05,-2.0923437292913522e-05,-3.172718394855038e-05,-8.415197663930616e-06,-5.612737292864995e-06,0.9942062572421785
43,tight,2790,e143_top_tension_34_de8f6df4,active_q2s3_repair,,top_tension_34,,-3.539433414934123e-05,-4.128645512937545e-05,-2.3452263497456278e-05,-2.1210489808922146e-05,-2.5975755129326928e-05,-8.14156349740775e-06,-5.899789808873621e-06,0.9942652329749104
43,e101_order,57,e143_top_tension_34_de8f6df4,active_q2s3_repair,,top_tension_34,,-3.539433414934123e-05,-2.8034046016679087e-05,-1.9295394670361832e-05,-1.8551079921425908e-05,-1.2723346016630563e-05,-3.984694670313307e-06,-3.2403799213773797e-06,1.0
43,e101_sensor,57,e143_top_tension_34_de8f6df4,active_q2s3_repair,,top_tension_34,,-3.539433414934123e-05,-2.8034046016679087e-05,-1.9295394670361832e-05,-1.8551079921425908e-05,-1.2723346016630563e-05,-3.984694670313307e-06,-3.2403799213773797e-06,1.0
44,broad,3452,e143_top_tension_34_8c475b6d,active_q2s3_repair,,top_tension_34,,-3.5991385918920926e-05,-4.7669389316565694e-05,-2.368076051376132e-05,-2.0503590443578555e-05,-3.235868931651717e-05,-8.370060513712794e-06,-5.192890443530028e-06,0.9918887601390498
44,tight,2790,e143_top_tension_34_8c475b6d,active_q2s3_repair,,top_tension_34,,-3.5991385918920926e-05,-4.1791002301711326e-05,-2.3538124328017862e-05,-2.0889041173209837e-05,-2.6480302301662795e-05,-8.227424327969335e-06,-5.578341173161309e-06,0.9921146953405018
44,e101_order,57,e143_top_tension_34_8c475b6d,active_q2s3_repair,,top_tension_34,,-3.5991385918920926e-05,-2.8702269895994877e-05,-1.9641921316875564e-05,-1.8761669513929166e-05,-1.3391569895946351e-05,-4.331221316827038e-06,-3.4509695138806393e-06,1.0
44,e101_sensor,57,e143_top_tension_34_8c475b6d,active_q2s3_repair,,top_tension_34,,-3.5991385918920926e-05,-2.8702269895994877e-05,-1.9641921316875564e-05,-1.8761669513929166e-05,-1.3391569895946351e-05,-4.331221316827038e-06,-3.4509695138806393e-06,1.0
45,broad,3452,e143_top_tension_34_2b1d2f7e,active_q2s3_repair,,top_tension_34,,-3.647570539655476e-05,-4.7895464943395844e-05,-2.3756265777613816e-05,-2.0184106544909677e-05,-3.258476494334731e-05,-8.445565777565289e-06,-4.8734065448611486e-06,0.9895712630359212
45,tight,2790,e143_top_tension_34_2b1d2f7e,active_q2s3_repair,,top_tension_34,,-3.647570539655476e-05,-4.196475489099075e-05,-2.3534678158916205e-05,-2.0432094298388102e-05,-2.665405489094222e-05,-8.223978158867678e-06,-5.1213942983395764e-06,0.989247311827957
45,e101_order,57,e143_top_tension_34_2b1d2f7e,active_q2s3_repair,,top_tension_34,,-3.647570539655476e-05,-2.924432312598615e-05,-1.9793617316292324e-05,-1.8932496645901492e-05,-1.3933623125937622e-05,-4.482917316243796e-06,-3.6217966458529645e-06,1.0
45,e101_sensor,57,e143_top_tension_34_2b1d2f7e,active_q2s3_repair,,top_tension_34,,-3.647570539655476e-05,-2.924432312598615e-05,-1.9793617316292324e-05,-1.8932496645901492e-05,-1.3933623125937622e-05,-4.482917316243796e-06,-3.6217966458529645e-06,1.0
46,broad,3452,e143_top_tension_55_2c9b6d50,active_q2s3_repair,,top_tension_55,,-3.3518110248542676e-05,-4.141537442432197e-05,-2.1818394196439976e-05,-1.9466465225896113e-05,-2.6104674424273446e-05,-6.507694196391448e-06,-4.155765225847585e-06,0.9942062572421785
46,tight,2790,e143_top_tension_55_2c9b6d50,active_q2s3_repair,,top_tension_55,,-3.3518110248542676e-05,-3.656916556910708e-05,-2.1688766244203775e-05,-1.976465215834398e-05,-2.1258465569058554e-05,-6.378066244155247e-06,-4.453952158295452e-06,0.9939068100358422
46,e101_order,57,e143_top_tension_55_2c9b6d50,active_q2s3_repair,,top_tension_55,,-3.3518110248542676e-05,-2.415699197335743e-05,-1.764934120300475e-05,-1.6498761138505325e-05,-8.8462919733089e-06,-2.338641202956224e-06,-1.1880611384567993e-06,1.0
46,e101_sensor,57,e143_top_tension_55_2c9b6d50,active_q2s3_repair,,top_tension_55,,-3.3518110248542676e-05,-2.415699197335743e-05,-1.764934120300475e-05,-1.6498761138505325e-05,-8.8462919733089e-06,-2.338641202956224e-06,-1.1880611384567993e-06,1.0
47,broad,3452,e143_top_tension_55_4e106ed5,active_q2s3_repair,,top_tension_55,,-3.453571688738499e-05,-4.365746950402275e-05,-2.2521060304042152e-05,-2.006502729780041e-05,-2.8346769503974232e-05,-7.210360303993626e-06,-4.75432729775188e-06,0.9939165701042874
47,tight,2790,e143_top_tension_55_4e106ed5,active_q2s3_repair,,top_tension_55,,-3.453571688738499e-05,-3.842318993667824e-05,-2.234708642747786e-05,-2.0315315926544614e-05,-2.311248993662971e-05,-7.036386427429332e-06,-5.004615926496088e-06,0.9939068100358422
47,e101_order,57,e143_top_tension_55_4e106ed5,active_q2s3_repair,,top_tension_55,,-3.453571688738499e-05,-2.5742193097634723e-05,-1.8394592735801942e-05,-1.7763799608805722e-05,-1.0431493097586194e-05,-3.0838927357534166e-06,-2.453099608757194e-06,1.0
47,e101_sensor,57,e143_top_tension_55_4e106ed5,active_q2s3_repair,,top_tension_55,,-3.453571688738499e-05,-2.5742193097634723e-05,-1.8394592735801942e-05,-1.7763799608805722e-05,-1.0431493097586194e-05,-3.0838927357534166e-06,-2.453099608757194e-06,1.0
48,broad,3452,e143_top_tension_55_b08cb982,active_q2s3_repair,,top_tension_55,,-3.550409713914959e-05,-4.572090797134475e-05,-2.3109736117778585e-05,-2.0079830876696166e-05,-3.041020797129623e-05,-7.799036117730058e-06,-4.769130876647639e-06,0.992468134414832
48,tight,2790,e143_top_tension_55_b08cb982,active_q2s3_repair,,top_tension_55,,-3.550409713914959e-05,-4.0131247177826885e-05,-2.286637658180948e-05,-2.054427740040309e-05,-2.4820547177778354e-05,-7.555676581760952e-06,-5.233577400354561e-06,0.9924731182795699
48,e101_order,57,e143_top_tension_55_b08cb982,active_q2s3_repair,,top_tension_55,,-3.550409713914959e-05,-2.7270968315158994e-05,-1.9242464979063123e-05,-1.8589795062178197e-05,-1.196026831511047e-05,-3.931764979014595e-06,-3.2790950621296695e-06,1.0
48,e101_sensor,57,e143_top_tension_55_b08cb982,active_q2s3_repair,,top_tension_55,,-3.550409713914959e-05,-2.7270968315158994e-05,-1.9242464979063123e-05,-1.8589795062178197e-05,-1.196026831511047e-05,-3.931764979014595e-06,-3.2790950621296695e-06,1.0
49,broad,3452,e143_top_tension_55_3973a9eb,active_q2s3_repair,,top_tension_55,,-3.6257946937956476e-05,-4.7014111279269125e-05,-2.3471539953881855e-05,-2.0026368877727867e-05,-3.17034112792206e-05,-8.160839953833327e-06,-4.715668877679338e-06,0.9889918887601391
49,tight,2790,e143_top_tension_55_3973a9eb,active_q2s3_repair,,top_tension_55,,-3.6257946937956476e-05,-4.121073795579951e-05,-2.330670025399252e-05,-2.0229133853462726e-05,-2.5900037955750985e-05,-7.996000253943992e-06,-4.918433853414199e-06,0.9888888888888889
49,e101_order,57,e143_top_tension_55_3973a9eb,active_q2s3_repair,,top_tension_55,,-3.6257946937956476e-05,-2.8558309036676373e-05,-1.981331846189399e-05,-1.885568979698681e-05,-1.3247609036627846e-05,-4.502618461845462e-06,-3.544989796938285e-06,1.0
49,e101_sensor,57,e143_top_tension_55_3973a9eb,active_q2s3_repair,,top_tension_55,,-3.6257946937956476e-05,-2.8558309036676373e-05,-1.981331846189399e-05,-1.885568979698681e-05,-1.3247609036627846e-05,-4.502618461845462e-06,-3.544989796938285e-06,1.0
50,broad,3452,e143_top_q2s3_weighted_1_210be628,active_q2s3_repair,,top_q2s3_weighted_1,,-3.682817693739793e-05,-4.7647703452389045e-05,-2.3595730228146275e-05,-1.934990245535405e-05,-3.233700345234051e-05,-8.285030228097748e-06,-4.039202455305524e-06,0.985225955967555
50,tight,2790,e143_top_q2s3_weighted_1_210be628,active_q2s3_repair,,top_q2s3_weighted_1,,-3.682817693739793e-05,-4.175190726312104e-05,-2.332032966156732e-05,-1.957179710522992e-05,-2.6441207263072512e-05,-8.009629661518793e-06,-4.261097105181394e-06,0.9842293906810036
50,e101_order,57,e143_top_q2s3_weighted_1_210be628,active_q2s3_repair,,top_q2s3_weighted_1,,-3.682817693739793e-05,-2.9638811363641725e-05,-1.990849560985547e-05,-1.9056818927380388e-05,-1.4328111363593198e-05,-4.597795609806943e-06,-3.74611892733186e-06,1.0
50,e101_sensor,57,e143_top_q2s3_weighted_1_210be628,active_q2s3_repair,,top_q2s3_weighted_1,,-3.682817693739793e-05,-2.9638811363641725e-05,-1.990849560985547e-05,-1.9056818927380388e-05,-1.4328111363593198e-05,-4.597795609806943e-06,-3.74611892733186e-06,1.0
