basename,actual__min_prob,actual__max_prob,actual__mean_prob,actual__prob_span,actual__mean_abs_move_vs_stage2,actual__mean_abs_move_vs_raw05,actual__mean_abs_move_vs_a2c8,actual__rms_move_vs_a2c8,actual__max_abs_move_vs_a2c8,actual__move_abs_a2c8_Q1,actual__mean_prob_Q1,actual__move_abs_a2c8_Q2,actual__mean_prob_Q2,actual__move_abs_a2c8_Q3,actual__mean_prob_Q3,actual__move_abs_a2c8_S1,actual__mean_prob_S1,actual__move_abs_a2c8_S2,actual__mean_prob_S2,actual__move_abs_a2c8_S3,actual__mean_prob_S3,actual__move_abs_a2c8_S4,actual__mean_prob_S4,actual__proj_a2c8,actual__cos_a2c8,actual__proj_raw05,actual__cos_raw05,actual__proj_final9,actual__cos_final9,actual__proj_ordinal,actual__cos_ordinal,actual__proj_q2_bad,actual__cos_q2_bad,actual__proj_resid_bad,actual__cos_resid_bad,actual__proj_lejepa_bad,actual__cos_lejepa_bad,actual__bad_axis_abs_load,actual__bad_axis_positive_load,actual__good_axis_load,actual__good_span_residual_ratio,actual__bad_to_good_load_ratio,actual__raw05_a2c8_compat_energy,policy,recipe,group_key,base_variant,meta_source_count,meta_weight,meta_nonzero_rows,meta_nonzero_cells,meta_mean_abs_delta,meta_max_abs_delta,meta_l1_delta,meta_signed_delta_sum,meta_q_abs_share,meta_s_abs_share,meta_abs_Q1,meta_abs_Q2,meta_abs_Q3,meta_abs_S1,meta_abs_S2,meta_abs_S3,meta_abs_S4,mix_actual,mix_row,mix_subject,mix_dateblock,mix_actual_share,mix_row_share,mix_subject_share,mix_dateblock_share,previously_null_evaluated,old_strict_promote,old_info_sensor,actual_p90,actual_mean,actual_beats_current_rate,incremental_bad_axis_vs_current,pred_target_worst_placement_dominance,pred_null_strict_rate,pred_target_adversarial_health,pred_row_p90_dominance,pred_subject_p90_dominance,pred_dateblock_p90_dominance,pred_worst_placement_dominance,pred_adversarial_health,pred_ready_score,source_path,parent_basename,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__a544cae8.csv,0.0681101766719186,0.9797766514642752,0.5944987768847485,0.9116664747923566,0.06592553494294849,0.04866364943207671,0.045542937805299444,0.05925553710782728,0.32172160285093665,0.055306797585811834,0.49595340997532344,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.03786669542288274,0.6606551268666029,0.03301601284580745,0.6346331809966811,0.05789815512880918,0.6478650817177196,0.04142229484797425,0.5654989620215859,1.069317706969285,0.7252729205518107,1.116615260398245,0.6842714197944438,0.161266474627984,0.4390658685273915,0.16910166014679212,0.3680575490567402,-0.01264962033049761,-0.017676056916156237,-0.0897027662770709,-0.14899013389198976,0.014709949862592457,0.026622642609720536,0.20161316654355704,0.09926077993598852,2.1859329673675303,0.6728263981029308,0.09223209012402751,0.07435613914311419,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,unique_q90_centered,18.0,0.75,18.0,19.0,0.0019692136599483434,0.2653537506218816,3.446123904909601,1.471146816412857,0.4141529426053034,0.5858470573946966,1.42722235580079,0.0,0.0,0.7368964159839552,0.0,1.2820051331248559,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,0.0002273898970251324,0.00011522792458494883,0.058823529411764705,0.002052901721132261,0.6121038580855203,0.9193790460147505,-0.3072751879292308,0.98801418869989,0.9099219791947455,0.6658767652788385,0.6121038580855203,-0.3072751879292308,-0.537119949432918,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__a544cae8.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__9c6f4d84.csv,0.0681101766719186,0.9797766514642752,0.5945524330576629,0.9116664747923566,0.0665797652100765,0.04931787969920473,0.04619716807242746,0.061534335743963886,0.4063678522290553,0.05720976072687955,0.496227501685481,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.038834003974211315,0.6608325495730021,0.03301601284580745,0.6346331809966811,0.059607495306308975,0.6477891605115649,0.04142229484797425,0.5654989620215859,1.0714219314360998,0.7128396708519604,1.119194453093742,0.6727706179218463,0.15967210551569755,0.4264334488628432,0.16842697899882741,0.35959706832518257,-0.01264962033049761,-0.017338918939981608,-0.09067166874728257,-0.14772701005675432,0.014732764748521606,0.02615536883621329,0.2022675433257155,0.09894625424793531,2.190616384529842,0.6867633066641138,0.09233362110399501,0.0753885347410812,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,unique_q90_centered,18.0,1.0,18.0,19.0,0.0026234439270763576,0.35,4.591026872383626,1.9577240877213005,0.41449618875345773,0.5855038112465423,1.9029631410677201,0.0,0.0,0.9787235538160981,0.0,1.7093401774998078,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,0.0003124446296211841,0.000159368879973209,0.058823529411764705,0.002707278503290722,0.5739388662023115,0.8893428063270203,-0.3154039401247094,0.9356018819029477,0.9076823047968039,0.7182083079015655,0.5739388662023115,-0.3154039401247094,-0.537739641706464,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__9c6f4d84.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__d34d21e7.csv,0.0681101766719186,0.9797766514642752,0.5945927555100461,0.9116664747923566,0.06710510511809525,0.04984321960722349,0.04672250798044623,0.06355784870715521,0.4066201949915583,0.059112723867947276,0.49650397712433564,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.039462727528027416,0.6609264635473908,0.03301601284580745,0.6346331809966811,0.06075318796755651,0.6477010282650033,0.04142229484797425,0.5654989620215859,1.0742563289055689,0.7023532415516429,1.1225021085022782,0.6630785416468543,0.15804517776988075,0.41478190421003563,0.16749192064123045,0.35141046222857764,-0.01264962033049761,-0.017038774581075757,-0.09120584213269682,-0.14602502794438518,0.014243989133258217,0.024849895647917005,0.2018454119170679,0.09798994945387345,2.196758437407847,0.6981226058378334,0.09188329876787008,0.07620500463751402,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,unique_q90_centered,18.0,1.25,18.0,19.0,0.0031487838350951207,0.35,5.510371711416461,2.362025322048031,0.43167758019053776,0.5683224198094623,2.37870392633465,0.0,0.0,1.1359044422701228,0.0,1.9957633428116885,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,0.00041558417476968493,0.00023192003447697443,0.0,0.002285147094643114,0.5732515517285477,0.9017866126276625,-0.32853506089911544,0.8989724312565969,0.9568599758846611,0.7513172305601407,0.5732515517285477,-0.32853506089911544,-0.5539817140560306,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__d34d21e7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__1348ff5f.csv,0.0681101766719186,0.9797766514642752,0.594633652860061,0.9116664747923566,0.06745145890857747,0.050189573397705696,0.047068861770928436,0.06500545294647289,0.41397132431152295,0.060805608427485426,0.4967513852684084,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.0399663117198361,0.661005791011987,0.03301601284580745,0.6346331809966811,0.060981195749585104,0.6476605741064386,0.04142229484797425,0.5654989620215859,1.0751742556208537,0.6945862436498809,1.1233079902612453,0.6556564033042934,0.15721732741279212,0.40769802889638773,0.1670307416913847,0.34627160889187125,-0.01264962033049761,-0.016835964760966556,-0.09130520821312432,-0.1444441116410931,0.014014065261862394,0.024157763317236403,0.2014842646511767,0.09752943610755475,2.198482245882099,0.7060600039484662,0.09164698279320786,0.07674653902678297,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,unique_q90_centered,18.0,1.5,18.0,19.0,0.0034951376255773292,0.35,6.116490844760326,2.7457002112080224,0.458093560071205,0.5419064399287951,2.80192506621919,0.0,0.0,1.261800490222297,0.0,2.05276528831884,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,0.000513970723926687,0.00030595025879399436,0.0,0.00192399982875191,0.5825088263110886,0.914161966248597,-0.331653139937509,0.8836999825978052,0.993660965428559,0.7700221034693876,0.5825088263110886,-0.331653139937509,-0.5601936314996578,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____unique_q90_centered__1348ff5f.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,0.1363636363636363,-0.0010768453906677,0.8,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_871f9b78.csv,0.0681101766719186,0.9797766514642752,0.5943919544610812,0.9116664747923566,0.06622370255065142,0.04906849093762418,0.046001803730614084,0.05981845179306328,0.2543067681057509,0.05466552917799279,0.49458152280393475,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.036743121627880425,0.660358294644059,0.03301601284580745,0.6346331809966811,0.06287505880883303,0.6487860441459816,0.04142229484797425,0.5654989620215859,1.0742852190281824,0.7237156694301415,1.119544448365545,0.681427810614825,0.168877774562192,0.45667974965223146,0.17155201775233223,0.3708662904083404,-0.01264962033049761,-0.017556545348151778,-0.08780347072375175,-0.14484950945953454,0.014405102667294532,0.025894647227209362,0.20063420259771,0.10018111154346064,2.1938296673937274,0.6729692078355308,0.09145386512372669,0.07490832736066007,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,0.5,29.0,32.0,0.0026593803478756244,0.1789545497639277,4.6539156087823415,1.1737684287413719,0.18058029062277248,0.8194197093772276,0.8404054331677723,0.0,0.0,0.5946634049369944,0.0,3.218846770677575,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00018377276267703393,-0.00030372870510590256,1.0,0.001073937775285222,0.6919230500411147,0.7602309756340115,-0.06830792559289728,1.0876588904673996,0.874295026390876,0.7518129318266427,0.6919230500411147,-0.06830792559289728,-0.25836566950139983,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_871f9b78.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_adfd26f8.csv,0.0681101766719186,0.9797766514642752,0.5944158318527046,0.9116664747923566,0.06747582646487897,0.05039818111156199,0.04733149390455191,0.06378619605774087,0.32055494193519984,0.056346340044328355,0.49428975180053536,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.03793244843775443,0.6604815965788093,0.03301601284580745,0.6346331809966811,0.06931275235018818,0.6491216549559953,0.04142229484797425,0.5654989620215859,1.0799218715075534,0.7030728658587381,1.1248719388135135,0.6616696602292941,0.17031584741254738,0.4450962564489467,0.1717727488821226,0.35886856689109103,-0.01264962033049761,-0.01696675104579936,-0.08831377994843886,-0.14079701385450477,0.014321396765354771,0.02487932781793089,0.20117117148535255,0.10020777120641607,2.2047938103210667,0.695089046677442,0.0912426234382502,0.07693266201720987,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,0.75,29.0,32.0,0.003989070521813436,0.26843182464589155,6.980873413173514,1.760652643112058,0.18058029062277245,0.8194197093772274,1.2606081497516586,0.0,0.0,0.8919951074054917,0.0,4.828270156016363,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0002742178391446491,-0.0004856498505682573,1.0,0.0016109066629277635,0.7537173134252322,0.6770153595163715,0.07670195390886027,1.1142449361130717,0.9018290933960458,0.8497259702033493,0.7537173134252322,0.07670195390886027,-0.09255188597023234,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_adfd26f8.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_3bd91821.csv,0.0681101766719186,0.9797766514642752,0.5944370413578337,0.9116664747923566,0.06879652025023303,0.051723351800055314,0.048656664593045226,0.06892339645750688,0.3956501666666681,0.05802715091066389,0.4939928298695741,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.03912177524762843,0.6606077986455732,0.03301601284580745,0.6346331809966811,0.0757188094934319,0.6494408413560954,0.04142229484797425,0.5654989620215859,1.0856143835902152,0.6769672686600291,1.1302509294057916,0.6367912586532749,0.17177952354179282,0.42998604175754745,0.17201662928178293,0.3442196589252865,-0.01264962033049761,-0.01625110025285297,-0.08880731488546538,-0.13561189718723368,0.014237690863415024,0.023690646194490093,0.2017029407202695,0.10024600550430648,2.215865312996007,0.7213489797338382,0.09102671513753971,0.07899221831576356,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.0,29.0,32.0,0.005314241210306759,0.35,9.299922118036829,2.3554459570105992,0.18073386475739175,0.8192661352426082,1.6808108663355446,0.0,0.0,1.1893268098739889,0.0,6.4297844418272945,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00036498982135842076,-0.0006691143000712503,1.0,0.002142675897844726,0.8124845619652652,0.5837575102118515,0.22872705175341332,1.1301735551106915,0.9322171220648727,0.9581676357071854,0.8124845619652652,0.22872705175341332,0.08278767420045077,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_3bd91821.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_5d32d4f0.csv,0.0681101766719186,0.9797766514642752,0.5944372976383283,0.9116664747923566,0.06980174887091525,0.05272858042073754,0.04966189321372745,0.07337504546010384,0.4530512895940979,0.05958104926321543,0.49372041173680214,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.03990973899812597,0.6606622976203417,0.03301601284580745,0.6346331809966811,0.08041354773515841,0.6496605544775617,0.04142229484797425,0.5654989620215859,1.0919760054971648,0.6559693741916938,1.1366923909385702,0.6169408945942414,0.17294405653850564,0.41702970525609107,0.17235542850298413,0.3322527535856034,-0.01264962033049761,-0.015655291380116607,-0.08905100339298828,-0.13099847970784226,0.01397683295386383,0.022403945535019353,0.2018551709288418,0.1001545472053559,2.2286683964357348,0.741276774832696,0.09057209729410291,0.08055083835780173,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.25,29.0,32.0,0.0063194698309889845,0.35,11.059072204230723,2.741413987378814,0.1871120303999652,0.8128879696000347,2.0692854544734294,0.0,0.0,1.3863177474983797,0.0,7.6034690022589135,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0004294090642766572,-0.0008073805903380364,1.0,0.0022949061064170273,0.8593854869495298,0.5111542420332911,0.34823124491623836,1.1419735924182746,0.9569797924489243,1.0471165882769085,0.8593854869495298,0.34823124491623836,0.22044268440791587,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_5d32d4f0.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_d0d2d90f.csv,0.0681101766719186,0.9797766514642752,0.5944379509031827,0.9116664747923566,0.06988227903992628,0.05280911058974856,0.04974242338273848,0.07375841339108655,0.47181042044685273,0.05970390744532171,0.4936998005479172,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.03996446800813247,0.6606573911691803,0.03301601284580745,0.6346331809966811,0.08079967172612276,0.6496906449715885,0.04142229484797425,0.5654989620215859,1.0929713300443145,0.6543725878980328,1.137668801350615,0.6154068338256141,0.17315386236818703,0.4161399331545799,0.17247382558652097,0.3313696117284441,-0.01264962033049761,-0.01560296072463577,-0.08919144263763533,-0.1307664960689107,0.013974960977804346,0.02232606565254126,0.20205293673919777,0.10021187377106483,2.23064013139493,0.7427204882416972,0.09058069645786537,0.08067695770721198,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.5,29.0,32.0,0.006399999999999999,0.35,11.199999999999996,2.7999999999999994,0.18750000000000008,0.8125,2.1,0.0,0.0,1.4,0.0,7.699999999999997,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00043182522222812506,-0.0008166257508744397,1.0,0.0024926719167729927,0.8638050024431482,0.49785862042898765,0.3659463820141603,1.1479493927485236,0.9544414760445166,1.0585850413881341,0.8638050024431482,0.3659463820141603,0.24148172690691358,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k32_d0d2d90f.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_b1a17569.csv,0.0681101766719186,0.9797766514642752,0.5942746345392438,0.9116664747923566,0.06732246291309141,0.05023117037563777,0.04722124316932977,0.0621534096177249,0.2543067681057509,0.055763027741049444,0.4943459391871536,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04180074000463681,0.6597704423382837,0.03301601284580745,0.6346331809966811,0.06525601794002978,0.6487882406156763,0.04142229484797425,0.5654989620215859,1.0808260251943547,0.712599417340253,1.1269410050208362,0.6713067111015397,0.16993073738343842,0.4497306565963179,0.17526848107751014,0.3708229860420647,-0.01264962033049761,-0.017182262774612687,-0.0882883182519702,-0.14254430927568004,0.014104744183360706,0.024814192595944688,0.2026769233045836,0.10173898472211577,2.207767030215191,0.6856450100144681,0.09180177094728464,0.07665520943461662,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,0.5,54.0,64.0,0.004938817477628189,0.1789545497639277,8.642930585849331,-0.8186085508028338,0.18598218022989843,0.8140178197701015,1.607431073931932,0.0,0.0,2.2958695883792952,0.0,4.739629923538104,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00027164787699292665,-0.00040643431606521106,1.0,0.0031166584821588073,0.7117696124939104,0.6970226504011101,0.014746962092800006,1.096686087381697,0.8694635829955205,0.7739161985886567,0.7117696124939104,0.014746962092800006,-0.15950870050747729,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_b1a17569.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_bd862f44.csv,0.0681101766719186,0.9797766514642752,0.5942384541138093,0.9116664747923566,0.06963450394356858,0.05270057911445187,0.04969065190814386,0.06862397251803966,0.32055494193519984,0.0589778898889133,0.49393527068705906,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.04639247918139542,0.6595849085721802,0.03301601284580745,0.6346331809966811,0.07473527778710598,0.6491311799038323,0.04142229484797425,0.5654989620215859,1.0897330807568113,0.6800519978584897,1.1359667737964503,0.6404979627705426,0.17189529164441705,0.43060279920589734,0.17734744386988952,0.35515675038829086,-0.01264962033049761,-0.016263449786234386,-0.08904105124076658,-0.1360721462363711,0.013870859039454016,0.02309779963864327,0.204235252545663,0.10254458097439878,2.2256998545532616,0.7191578734702746,0.09176226167067547,0.0803474148051899,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,0.75,54.0,64.0,0.007408226216442282,0.26843182464589155,12.964395878773992,-1.2279128262042518,0.18598218022989843,0.8140178197701017,2.411146610897897,0.0,0.0,3.443804382568943,0.0,7.109444885307153,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.00039824848825571583,-0.0006621247255637258,1.0,0.004674987723238211,0.8080305750418615,0.5772667848154647,0.2307637902263967,1.122392947318207,0.9262148824633355,0.9169783114378928,0.8080305750418615,0.2307637902263967,0.08644709402253056,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_bd862f44.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_f189aaca.csv,0.0681101766719186,0.9797766514642752,0.5941986430528244,0.9116664747923566,0.07206568433434524,0.055165468367821484,0.05215554116151348,0.0767399834890498,0.3956501666666681,0.06219275203677716,0.49351896810679663,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05098421835815406,0.6593922682673092,0.03301601284580745,0.6346331809966811,0.08418290123607076,0.6494614453620732,0.04142229484797425,0.5654989620215859,1.0986959959225593,0.6414823342873129,1.145044042716374,0.6040313626137644,0.17388544918428572,0.40753159312397935,0.17944955593213877,0.33621934784081675,-0.01264962033049761,-0.01521590703840821,-0.08977700994190235,-0.12835986930824198,0.013636973895547317,0.02124567011124739,0.20578838213401668,0.1033617518616167,2.2437400386389332,0.7551173117822281,0.09171667773381292,0.08405790662418372,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.0,54.0,64.0,0.009873115469811889,0.35,17.277952072170805,-1.6293080020778126,0.18606731483194514,0.8139326851680548,3.214862147863864,0.0,0.0,4.5917391767585904,0.0,9.47135074754835,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0005259844052362785,-0.0009178848275693397,1.0,0.006228117311591896,0.9021961898684928,0.44639204960604617,0.45580414026244653,1.1386286710796139,0.9865959650229414,1.0712703865459494,0.9021961898684928,0.45580414026244653,0.3442061278609351,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_f189aaca.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_663cde26.csv,0.0649471638270818,0.9797766514642752,0.5941368931437219,0.9148294876371934,0.07421063151990374,0.05731041555337999,0.05430048834707198,0.08463306397930144,0.4530512895940979,0.06528070167085703,0.49312687960568113,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05517459447553621,0.6591178678428637,0.03301601284580745,0.6346331809966811,0.09191920578351832,0.6496956849239144,0.04142229484797425,0.5654989620215859,1.108328020912595,0.6075186211028772,1.155183782576798,0.5721007302149343,0.17557646359162177,0.38632112734290264,0.1816465868159289,0.31951531304817304,-0.01264962033049761,-0.014285056682073399,-0.0902631222135345,-0.12115981533099325,0.013225936744029205,0.01934474403230003,0.2069619726960258,0.10404923015199366,2.263511803489393,0.7839494588961717,0.09143401518187029,0.08725951065425729,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.25,54.0,64.0,0.012018062655370395,0.35,21.03160964689819,-2.2395284614817017,0.18956464214196853,0.8104353578580313,3.986849556383828,0.0,0.0,5.63933320610413,0.0,11.40542688441023,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0006394537206536664,-0.001126900291113875,1.0,0.0074017078736010045,0.8761635140446893,0.32552616979571974,0.5506373442489695,1.1048117215941287,0.9086226941083039,1.109978985634704,0.8761635140446893,0.5506373442489695,0.46925580180003956,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_663cde26.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_0fbae341.csv,0.063156583280465,0.9797766514642752,0.5940995746093974,0.9166200681838101,0.07499256886453337,0.0580923528980096,0.0550824256917016,0.0876863781947559,0.47181042044685273,0.0661333034453217,0.4930709798428167,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.05781726165111967,0.6588700533365054,0.03301601284580745,0.6346331809966811,0.09389749824587744,0.6497381694528668,0.04142229484797425,0.5654989620215859,1.1109366662724858,0.5947910737019436,1.158138541136373,0.5602292681035612,0.1761600879319488,0.37859383827727905,0.18238640588428856,0.31335798145651933,-0.01264962033049761,-0.013952943273900285,-0.0911694800051349,-0.11953128528175912,0.012959397995046815,0.018514212093338124,0.2079717012728236,0.1041526009371911,2.269075207408859,0.7941703931510791,0.09165482946625615,0.0884324813407083,human_regime_only,null_common_residual,human_regime_only__recipe_family_consensus,meanresid_l0.50,18.0,1.5,54.0,64.0,0.012799999999999999,0.35,22.39999999999999,-2.7999999999999994,0.18750000000000008,0.8125,4.2,0.0,0.0,6.299999999999998,0.0,11.899999999999993,0.0,0.0,0.0,0.0,0.0,,,,,False,True,False,-0.0006559324646272432,-0.0011732816588538762,1.0,0.008411436450398824,0.8426792621575525,0.2779608620047917,0.5647184001527609,1.0778280652514587,0.8592608720167093,1.10317037244155,0.8426792621575525,0.5647184001527609,0.49522818465156293,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l0_50__k64_0fbae341.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_vote2__c128__w8_00_b6aa3bb6.csv,0.1818181818181818,-0.0011449425419868,1.0,8,0.021233672859925695,0.019978251674542005,49,23
