solution_id,mask_index,mask_kind,mask_name,prior_name,lambda,target,n_cells,solution_rate,prior_rate,rate_delta_vs_prior,mean_abs_shift_vs_prior,confidence_abs_y_minus_half,solution_score
580c0a90,1257,random_rows,frac0.40_rep092,entropy_g075,3e-10,S4,100,0.5764265365168327,0.5772011910983167,-0.000774654581483801,0.012117811243764204,0.17326106361936927,0.0005372462684232284
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,Q1,100,0.4791086073058608,0.48884219109024213,-0.00973358378438123,0.02572452194923575,0.18866846335394477,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,Q2,100,0.5520922181455797,0.5479621710861888,0.0041300470593908945,0.012216591476900192,0.11789128065657056,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,Q3,100,0.5925866607994954,0.5947686595711139,-0.0021819987716185153,0.012745624319960831,0.15245710485062353,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,S1,100,0.6466147863222257,0.6515193801303499,-0.0049045938081242095,0.017081563623417492,0.2519648470179659,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,S2,100,0.6499231126290671,0.6481707270172589,0.0017523856118082926,0.021434118847775237,0.21344883979047552,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,S3,100,0.6717421453668976,0.6536742310780638,0.01806791428883378,0.02333444392611217,0.24084437393005495,0.0005374796353160014
1082315b,1362,random_rows,frac0.40_rep197,a2c8,3e-10,S4,100,0.5575245258198769,0.5593781192957141,-0.001853593475837274,0.012875037686397837,0.16912063385908144,0.0005374796353160014
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,Q1,50,0.4664750600499215,0.47905543006255663,-0.01258037001263506,0.024544092746637856,0.2189399169223484,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,Q2,50,0.561002026926626,0.56545108680038,-0.0044490598737539746,0.013345411113260503,0.1294453348485801,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,Q3,50,0.6255760634720011,0.6247993225223473,0.0007767409496537681,0.01726419356543962,0.16496853581997314,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,S1,50,0.6495924861139629,0.6549455253250741,-0.0053530392111113545,0.019235088469042053,0.26895906769166394,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,S2,50,0.6295465355906069,0.626372121585513,0.0031744140050939773,0.020909526669352488,0.1920739395585187,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,S3,50,0.6799128477975027,0.6647545946786831,0.015158253118819513,0.0175412398560598,0.21849150396247302,0.0005412218050957064
1c0ef38b,800,random_rows,frac0.20_rep115,entropy_g050,3e-10,S4,50,0.546512527189586,0.5458589332661109,0.0006535939234751539,0.013445526741115316,0.18781071987363457,0.0005412218050957064
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,Q1,125,0.47482025615045587,0.48450266285703153,-0.00968240670657559,0.026080093794386222,0.18560577352890884,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,Q2,125,0.5451645297183337,0.5447885406762775,0.0003759890420561405,0.01186928498018062,0.11962590378002243,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,Q3,125,0.6044294942898608,0.6035944727475283,0.0008350215423324116,0.013986010192218314,0.15850650409753508,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,S1,125,0.6403702541562116,0.6431007284480167,-0.0027304742918050308,0.017620265765980983,0.24166953772158328,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,S2,125,0.6226000970997837,0.6204511331424679,0.002148963957315674,0.02035604706357031,0.19492247651546546,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,S3,125,0.6584263185888324,0.6415347531604813,0.016891565428351168,0.021247496462124066,0.22421123350306574,0.0005415566069382262
a8f522e1,1478,random_rows,frac0.50_rep073,a2c8,3e-10,S4,125,0.570788954323648,0.5705872630702008,0.00020169125344704297,0.015203993677678121,0.16211438248431523,0.0005415566069382262
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,Q1,75,0.45101111451006715,0.45681283015593216,-0.00580171564586504,0.0232066374243731,0.18633363337504222,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,Q2,75,0.5511378229969165,0.5494340508095857,0.0017037721873307144,0.011940597713750625,0.12265967244598651,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,Q3,75,0.6041220424573446,0.6011663213675833,0.0029557210897614,0.014252602418398078,0.16104862057201821,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,S1,75,0.6313842143216668,0.6345691037299189,-0.003184889408252128,0.020094952957414768,0.2599735180541691,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,S2,75,0.6369783576631592,0.632394594436192,0.004583763226967315,0.019244177050496233,0.2032087956048883,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,S3,75,0.6827996132163888,0.6637900224255828,0.01900959079080607,0.023433353574784477,0.2410432177805574,0.0005455977869036819
aae29225,981,random_rows,frac0.30_rep056,a2c8,3e-10,S4,75,0.577540209426336,0.5788730117662255,-0.001332802339889488,0.015133817995558114,0.16700039014687443,0.0005455977869036819
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q1,100,0.4864387100478174,0.4946758866806512,-0.008237176632833784,0.026926323341981216,0.18740860918503505,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q2,100,0.5595358170914583,0.5577436033373803,0.0017922137540780274,0.012211528362897583,0.1238619933361576,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,Q3,100,0.6091860389119618,0.6101353158152574,-0.0009492769032955259,0.014968237580141479,0.15851085109485374,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S1,100,0.6754776750446289,0.6791541410823824,-0.0036764660377537088,0.016915453255025848,0.2669397092233245,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S2,100,0.6676156879741868,0.6672376687985233,0.0003780191756633225,0.019298622796122333,0.22343747142119916,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S3,100,0.6880240720172399,0.6696128151793207,0.018411256837919363,0.023909033030644664,0.2504438445974058,0.0005465715976741908
e220a01a,1257,random_rows,frac0.40_rep092,a2c8,3e-10,S4,100,0.5769764717385523,0.5778187948202566,-0.0008423230817043253,0.013304160810161366,0.169487477891873,0.0005465715976741908
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q1,125,0.4958646811482391,0.5048366246666227,-0.008971943518383547,0.024839064473044636,0.20987665517486367,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q2,125,0.5567147725853706,0.5576139779985231,-0.0008992054131523641,0.012071864657185426,0.11937139638748816,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,Q3,125,0.6093489464973387,0.6117862997591634,-0.0024373532618247626,0.014769406982621048,0.15559072223298032,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S1,125,0.6453922522577132,0.6474729532548935,-0.002080700997180154,0.015846352642343506,0.2570137541666589,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S2,125,0.6351216559668386,0.6330755662618248,0.0020460897050135715,0.02005109747012961,0.20787645774261548,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S3,125,0.6489476514325091,0.6296997360959514,0.01924791533655778,0.025071390444365693,0.21917571957971474,0.0005475933626906635
f42c436c,1520,random_rows,frac0.50_rep115,a2c8,3e-10,S4,125,0.5507084568152062,0.5508108098087136,-0.00010235299350711502,0.015122591486799258,0.17013674427370076,0.0005475933626906635
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,Q1,101,0.46357525946368316,0.4749552669682715,-0.011380007504588343,0.027770526868828888,0.1981789121371774,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,Q2,101,0.5444509009019549,0.5447034677633561,-0.0002525668614011575,0.009929078428808209,0.11648690405873718,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,Q3,101,0.6147686938538433,0.6081939127606437,0.006574781093199503,0.016443920350255752,0.15851817096929346,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,S1,101,0.6441958455471934,0.6519231952492152,-0.007727349702021528,0.0201358285974328,0.2670836445819322,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,S2,101,0.6324339037608429,0.6353601368717132,-0.0029262331108703262,0.018562516158971323,0.20518893671620256,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,S3,101,0.666136280336355,0.6513917790551607,0.014744501281194403,0.02345549083375324,0.23943273286075586,0.000547803714847218
c71619c9,200,subject_contiguous,frac0.40_rep009,entropy_g050,3e-10,S4,101,0.5699395578344822,0.5681564260739782,0.00178313176050397,0.011523485922410948,0.16796242552832258,0.000547803714847218
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q1,100,0.49643468947159236,0.5025550882205555,-0.006120398748963284,0.025088243724974566,0.19082044590562433,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q2,100,0.552843905385563,0.5521934716717449,0.0006504337138181326,0.011922094987864021,0.12500625300033066,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,Q3,100,0.6017834775439909,0.6019129800576813,-0.00012950251369036825,0.016136677178948965,0.15107025743870314,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,S1,100,0.6608757877060318,0.6646552776282717,-0.0037794899222400075,0.0153998832794981,0.26277797719972695,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,S2,100,0.6534623214849639,0.6498164614073686,0.0036458600775953415,0.019722083807660648,0.22256605100717367,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,S3,100,0.6661279499179658,0.6421625163547547,0.02396543356321105,0.0265805605325912,0.2525600838743834,0.0005482962110498554
87743db9,1205,random_rows,frac0.40_rep040,raw05,3e-10,S4,100,0.5739669062242142,0.5750201401988135,-0.0010532339745993144,0.013086227911666724,0.16570858532675053,0.0005482962110498554
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q1,64,0.4289360657523382,0.44372047642223966,-0.01478441066990139,0.030178634977475763,0.19006003329245208,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q2,64,0.5408226738485569,0.538418057537353,0.002404616311203823,0.011277158535582194,0.10149920405360391,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,Q3,64,0.6001826366409646,0.6048481605955371,-0.004665523954572632,0.01340717739040621,0.15686818892252835,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S1,64,0.6524219776264383,0.653840134422098,-0.0014181567956597146,0.021680406804149538,0.2664724049762056,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S2,64,0.6350452498554549,0.6298464713923193,0.005198778463135594,0.016416559532026448,0.21753686859756866,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S3,64,0.6670452566483365,0.6528517957984241,0.014193460849912277,0.02174723269130337,0.23385191153610568,0.0005495848219402991
5fcfda33,27,subject_order,per_subject_prefix_frac0.25,entropy_g050,3e-10,S4,64,0.5615700374299541,0.5618806099135362,-0.0003105724835821,0.013529275961528694,0.16515619139598486,0.0005495848219402991
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q1,100,0.4852385663254924,0.49720672488496104,-0.011968158559468582,0.02364582467181447,0.1986208422647842,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q2,100,0.5440384099835538,0.5440773596242121,-3.894964065848328e-05,0.012041386461691313,0.12148560188955912,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,Q3,100,0.6160487687057674,0.6173233899952952,-0.0012746212895277658,0.015984550854756936,0.15349777377788537,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S1,100,0.6454562373686384,0.6500803943387337,-0.004624156970095141,0.016177628750043097,0.29007753848935547,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S2,100,0.6417596486649657,0.6439741376550125,-0.002214488990046589,0.023662088437976837,0.22612784051143422,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S3,100,0.6617346124187784,0.6455160035562497,0.016218608862528745,0.02224072904049179,0.2514183055801996,0.0005499654784066642
43e185ec,1297,random_rows,frac0.40_rep132,a2c8,3e-10,S4,100,0.5909799685637624,0.5902149930694538,0.0007649754943085962,0.014573056674604184,0.17665193106793825,0.0005499654784066642
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q1,75,0.49731299804909346,0.5064520174764349,-0.0091390194273413,0.024721360528908307,0.20123308319272232,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q2,75,0.542438370759551,0.5412799051878506,0.0011584655717003349,0.014419999304138459,0.12513561483256494,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,Q3,75,0.6052492068722657,0.6081519644343151,-0.0029027575620493144,0.015321230995681152,0.15193533941488052,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S1,75,0.643241972089491,0.6470048599660996,-0.003762887876608605,0.015377169061061957,0.26101353801763416,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S2,75,0.619636394167339,0.6151107083560803,0.004525685811258423,0.019779878166234135,0.21583789082936283,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S3,75,0.6354966990997368,0.6151872551153642,0.02030944398437276,0.025218130917538138,0.23521310675824086,0.0005508532664175892
567a3eb8,1135,random_rows,frac0.30_rep210,a2c8,3e-10,S4,75,0.5690996245261744,0.5691750011393737,-7.537661319931869e-05,0.013694650215291695,0.18866027320690942,0.0005508532664175892
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q1,75,0.47347546239971045,0.4794852604089904,-0.006009798009280028,0.02666065665748675,0.17349211376562304,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q2,75,0.5517413488526046,0.5540769445832043,-0.002335595730599793,0.013967642724446663,0.12182732887287046,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,Q3,75,0.6033719776316433,0.6036176651119202,-0.0002456874802767998,0.014909625486961757,0.1553119536282896,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S1,75,0.6569455968671293,0.6597307333104488,-0.002785136443319494,0.016191966098056964,0.23550394004089084,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S2,75,0.6641274965183577,0.6616274775915739,0.00250001892678379,0.02155295902526767,0.2256213422650086,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S3,75,0.6727234946955829,0.6553396476501181,0.01738384704546487,0.0228324336377984,0.2477665889541952,0.0005510072377852333
eec60b95,1146,random_rows,frac0.30_rep221,a2c8,3e-10,S4,75,0.5739184148724031,0.5753615623074485,-0.0014431474350453022,0.012453062432822971,0.1720409863320405,0.0005510072377852333
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q1,64,0.4332272721978847,0.4432493235733519,-0.01002205137546723,0.029660831769226327,0.18527301686351214,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q2,64,0.5417456452950984,0.5395979000954966,0.0021477451996018138,0.01179247451101208,0.10401687869956014,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,Q3,64,0.5981326247281589,0.5981292219904625,3.4027376964573114e-06,0.012182031089912478,0.15384160956097526,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S1,64,0.6509714525799246,0.6508405839542828,0.00013086862564162327,0.01749026567620006,0.26491244544442927,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S2,64,0.6383765122396583,0.6296887598370648,0.008687752402593379,0.018727962650605022,0.2202138979333141,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S3,64,0.6671981489294724,0.6460534042044628,0.021144744725009615,0.026312781722071292,0.23466198251731998,0.000551159891870004
c3bece82,27,subject_order,per_subject_prefix_frac0.25,a2c8,3e-10,S4,64,0.5604630435033353,0.5643408183564563,-0.0038777748531210856,0.01243761696911946,0.16271377488573197,0.000551159891870004
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q1,64,0.5009128793451909,0.5130138535090751,-0.01210097416388429,0.0238910469121986,0.1996825092910635,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q2,64,0.5415032259165852,0.550791640313716,-0.00928841439713081,0.021157916345538742,0.12389456264993542,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,Q3,64,0.6219040159013853,0.622319623614184,-0.0004156077127988071,0.015920786985179926,0.16140199749934425,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S1,64,0.6665740091777708,0.6706525837987548,-0.004078574620984128,0.012717644810444843,0.24521864047326591,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S2,64,0.6376941841354196,0.629780853018236,0.007913331117183571,0.021506353286080367,0.20832997002118187,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S3,64,0.6660190881716405,0.6485768135239229,0.017442274647717644,0.021438274302032302,0.23888890480390024,0.0005512624386900072
2bc3a1e2,128,subject_contiguous,frac0.25_rep099,a2c8,3e-10,S4,64,0.5782388817735196,0.5819957474368784,-0.003756865663358937,0.011995872784215798,0.15252585104101296,0.0005512624386900072
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q1,125,0.47483503694215207,0.48479490977616385,-0.009959872834011793,0.026548347935934438,0.18532758280095146,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q2,125,0.5451647713413087,0.5447390958324096,0.00042567550889902473,0.011890408741499802,0.11963412795071567,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,Q3,125,0.6043095404081895,0.6036525825492929,0.0006569578588965404,0.01459654201952773,0.1585306847742138,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,S1,125,0.6400985361924386,0.6428175841172595,-0.002719047924821006,0.01684966406197781,0.24139595504016523,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,S2,125,0.6225561952860629,0.6198481836149297,0.0027080116711333153,0.02090897007329853,0.19490098053025498,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,S3,125,0.6584221183709643,0.6402109592308353,0.018211159140129215,0.02259867583044527,0.22426282587366347,0.0005552802949198126
920ebf52,1478,random_rows,frac0.50_rep073,raw05,3e-10,S4,125,0.5706147475927985,0.5704618293121366,0.00015291828066197065,0.0161727789584713,0.16211416827960032,0.0005552802949198126
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q1,100,0.47922771387530205,0.4891406725546494,-0.00991295867934731,0.026366763978067205,0.18841559542890424,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q2,100,0.5520979857841719,0.5479159875071606,0.004181998277011268,0.012270438506293495,0.11790337540046261,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,Q3,100,0.5924948573798127,0.5951624923107932,-0.0026676349309806674,0.014341109339051496,0.1525268775507821,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,S1,100,0.6462737733846937,0.6512007100864171,-0.004926936701723491,0.016627927191393242,0.25167835522399246,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,S2,100,0.6499212236356615,0.6475345799497066,0.0023866436859550644,0.022155451924781473,0.21344541149369584,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,S3,100,0.6718378936638129,0.6526075313241896,0.019230362339623296,0.024421510158169835,0.24095349509754416,0.0005568583437183347
df4b3454,1362,random_rows,frac0.40_rep197,raw05,3e-10,S4,100,0.557382560167012,0.5592440683172414,-0.0018615081502291423,0.013750400797062601,0.16913126998101297,0.0005568583437183347
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q1,100,0.45553860387808376,0.4662535545563417,-0.010714950678258036,0.026416567424029473,0.19311193855485317,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q2,100,0.5490610346113581,0.5515965541002708,-0.002535519488912524,0.013448969224351353,0.1255454651860498,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,Q3,100,0.6114240530271607,0.6099625460972242,0.001461506929936399,0.015586009959017579,0.15928874433778487,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S1,100,0.6503660605087849,0.6568868224717758,-0.006520761962990899,0.017626955880367553,0.2644442581684317,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S2,100,0.6589753631250747,0.65838179961853,0.0005935635065446776,0.01985471576343976,0.2170216750619426,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S3,100,0.6928874406457747,0.6752118795975426,0.01767556104823228,0.022900714004414232,0.24269781029108817,0.0005589222425464871
9c6a1321,1192,random_rows,frac0.40_rep027,a2c8,3e-10,S4,100,0.6011449602265486,0.5997189083309112,0.0014260518956373766,0.014581243749129263,0.17338765056295977,0.0005589222425464871
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q1,64,0.4795698549546238,0.486553294019092,-0.006983439064468215,0.02531295164494282,0.19407850952472838,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q2,64,0.5502434363387657,0.5471479462302417,0.0030954901085240407,0.016892450697599582,0.11573691706994735,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,Q3,64,0.6054571936945254,0.6092700428166213,-0.0038128491220960296,0.01552333512094023,0.15262823507733886,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S1,64,0.6540917309079631,0.6560371614763846,-0.0019454305684215062,0.01552367724797193,0.2964209884703945,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S2,64,0.6339796740208327,0.629694939475172,0.004284734545660711,0.0212070317678655,0.20887475385723578,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S3,64,0.6606654353036836,0.645138531985519,0.015526903318164552,0.02075100931087895,0.23743365139262657,0.0005590132727793678
f6a5cef7,179,subject_contiguous,frac0.25_rep150,a2c8,3e-10,S4,64,0.5613374492082195,0.5600772392332709,0.0012602099749486582,0.01522596574222101,0.15892719519252696,0.0005590132727793678
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,Q1,75,0.45119159686746513,0.4570878165075945,-0.005896219640129472,0.02360458078272611,0.18610764776768246,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,Q2,75,0.551134916374261,0.5494084196812357,0.0017264966930252634,0.012012799778523172,0.12266718301669281,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,Q3,75,0.6039448614797667,0.6006212783232682,0.003323583156498485,0.014914045071973622,0.16114953218820283,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,S1,75,0.6311868951546269,0.634358208416669,-0.0031713132620421348,0.01936305471739581,0.25975790901773405,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,S2,75,0.6368680048877292,0.631688641826707,0.005179363061022291,0.01979235746388922,0.20311799470425138,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,S3,75,0.6828060086814108,0.6623691606478452,0.020436848033565536,0.02492023110500257,0.2411371143926823,0.0005592160110619725
3195f55b,981,random_rows,frac0.30_rep056,raw05,3e-10,S4,75,0.5773920110833786,0.5784771182696966,-0.0010851071863179147,0.015876656947029825,0.16704051078699236,0.0005592160110619725
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q1,50,0.5516652867192828,0.5629273647756391,-0.011262078056356237,0.02770732241935489,0.20618811954444602,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q2,50,0.5582905885370572,0.5599232237692718,-0.0016326352322146153,0.007928508302277364,0.12714728117708288,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,Q3,50,0.5911181320272888,0.5936091425000761,-0.0024910104727873194,0.022582800792260223,0.1584408502980211,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S1,50,0.6873329068357461,0.6924542996867145,-0.00512139285096831,0.019905678865439626,0.2859009505846085,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S2,50,0.6245651975780916,0.6233906242667051,0.0011745733113865148,0.0179929361573356,0.17742179095314295,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S3,50,0.6304377334824789,0.6190248813643993,0.011412852118079585,0.020363893528226634,0.19060214633486466,0.0005593317748595498
72ff7aa5,824,random_rows,frac0.20_rep139,entropy_g075,3e-10,S4,50,0.5169888990930311,0.5180064933966014,-0.0010175943035702789,0.014029596008944229,0.15869017490401027,0.0005593317748595498
29dc20d5,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q1,100,0.4864726271152716,0.49490302755422616,-0.008430400438954435,0.02735852058531399,0.1871473732546221,0.0005620276539255616
29dc20d5,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q2,100,0.5595369634359648,0.5577164997629902,0.0018204636729746509,0.012223070166995326,0.12386857335810765,0.0005620276539255616
29dc20d5,1257,random_rows,frac0.40_rep092,raw05,3e-10,Q3,100,0.6090225351629683,0.6103103609121322,-0.0012878257491637812,0.016066418860683957,0.15853305095203082,0.0005620276539255616
