pred_index,filter,tag,strategy,fallback,selector,target_scope,graft_alpha,n_scenarios,local_delta,mean_pred_delta,median_pred_delta,p90_pred_delta,p95_pred_delta,mean_vs_e95,median_vs_e95,p90_vs_e95,p95_vs_e95,beat_e95_rate
15,broad_not_q2s3,e101_e95_q2s3_tail_graft_32dafeab,e95_q2s3_tail_graft,e89,q2s3_e72_pos_q0.25,q2s3,0.25,3084,-2.619565695272108e-05,-1.558020419621146e-05,-1.5288832325975733e-05,-1.5235747249900441e-05,-1.5227839273201871e-05,-2.6950419616293346e-07,2.1867674072794014e-08,7.495275014808665e-08,8.286072684665504e-08,0.3035019455252918
15,tight_plausible,e101_e95_q2s3_tail_graft_32dafeab,e95_q2s3_tail_graft,e89,q2s3_e72_pos_q0.25,q2s3,0.25,2790,-2.619565695272108e-05,-1.5687751503146636e-05,-1.52940926528249e-05,-1.5253724159324282e-05,-1.5246453626315933e-05,-3.7705150309810876e-07,1.660734722362988e-08,5.697584072424576e-08,6.424637373259493e-08,0.36630824372759857
15,near_unit_tail,e101_e95_q2s3_tail_graft_32dafeab,e95_q2s3_tail_graft,e89,q2s3_e72_pos_q0.25,q2s3,0.25,2354,-2.619565695272108e-05,-1.568256989680301e-05,-1.529480185462903e-05,-1.526233309878135e-05,-1.525678606102034e-05,-3.718698967544835e-07,1.589814541949611e-08,4.836690126717746e-08,5.3913939028188534e-08,0.3746813933729822
69,broad_plausible,e101_e95_q2s3_tail_graft_3318ce20,e95_q2s3_tail_graft,e89,q2_e89_tail_adv_q0.75,q2,0.75,3452,-2.6195152942665167e-05,-1.5793391473796104e-05,-1.5278628455122376e-05,-1.5229285871636187e-05,-1.5222715254567531e-05,-4.826914737475781e-07,3.20715449261511e-08,8.14141284123394e-08,8.798474548099566e-08,0.16859791425260717
69,broad_q2s3,e101_e95_q2s3_tail_graft_3318ce20,e95_q2s3_tail_graft,e89,q2_e89_tail_adv_q0.75,q2,0.75,368,-2.6195152942665167e-05,-1.6856017253480694e-05,-1.525515744286486e-05,-1.5221942334465171e-05,-1.5216974748352854e-05,-1.5453172534321645e-06,5.5542557183667915e-08,8.875766558335511e-08,9.372525169567344e-08,0.39402173913043476
69,broad_not_q2s3,e101_e95_q2s3_tail_graft_3318ce20,e95_q2s3_tail_graft,e89,q2_e89_tail_adv_q0.75,q2,0.75,3084,-2.6195152942665167e-05,-1.5666593066881733e-05,-1.5279731180126893e-05,-1.5231014068587719e-05,-1.5223767937238869e-05,-3.558930668332046e-07,3.096881992163439e-08,7.968593146080881e-08,8.693206280965771e-08,0.14169909208819714
69,tight_plausible,e101_e95_q2s3_tail_graft_3318ce20,e95_q2s3_tail_graft,e89,q2_e89_tail_adv_q0.75,q2,0.75,2790,-2.6195152942665167e-05,-1.5797231072828946e-05,-1.528411945423121e-05,-1.524839554594519e-05,-1.524252042765871e-05,-4.865310727804174e-07,2.6580545817317267e-08,6.230445410333751e-08,6.817957238981655e-08,0.17526881720430107
69,near_unit_tail,e101_e95_q2s3_tail_graft_3318ce20,e95_q2s3_tail_graft,e89,q2_e89_tail_adv_q0.75,q2,0.75,2354,-2.6195152942665167e-05,-1.5789035831795556e-05,-1.5286121845280074e-05,-1.5257947477862164e-05,-1.5253726834907749e-05,-4.783358317470298e-07,2.4578154768453594e-08,5.2752522186363106e-08,5.697316514077815e-08,0.17714528462192014
92,broad_plausible,e101_e95_q2s3_tail_graft_13e17af0,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.5,3452,-2.6193929906659363e-05,-1.5278621100732493e-05,-1.527213473821648e-05,-1.5219941870546201e-05,-1.5213347093521349e-05,3.207889931603427e-08,3.856526183204726e-08,9.075812950232621e-08,9.735290652717822e-08,0.12022016222479721
92,broad_q2s3,e101_e95_q2s3_tail_graft_13e17af0,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.5,368,-2.6193929906659363e-05,-1.5284294309637877e-05,-1.5240145950054623e-05,-1.5211549719721455e-05,-1.5207463928232644e-05,2.64056904106508e-08,7.055404999390367e-08,9.915028032707167e-08,1.0323607181588336e-07,0.2826086956521739
92,broad_not_q2s3,e101_e95_q2s3_tail_graft_13e17af0,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.5,3084,-2.6193929906659363e-05,-1.52779441419526e-05,-1.527470726768672e-05,-1.5222029974265978e-05,-1.5214812902096524e-05,3.2755858095924384e-08,3.599273236180552e-08,8.867002578254854e-08,9.588709795200334e-08,0.10084306095979248
92,tight_plausible,e101_e95_q2s3_tail_graft_13e17af0,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.5,2790,-2.6193929906659363e-05,-1.528850175393834e-05,-1.5278928800886735e-05,-1.5241610412468303e-05,-1.5235426499441237e-05,2.219824611018442e-08,3.1771199161792274e-08,6.90895875802235e-08,7.527350060729004e-08,0.13082437275985664
92,near_unit_tail,e101_e95_q2s3_tail_graft_13e17af0,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.5,2354,-2.6193929906659363e-05,-1.52925182264874e-05,-1.5281860220002955e-05,-1.5252291278800546e-05,-1.5247966797723506e-05,1.8181773561127012e-08,2.883978004557242e-08,5.840872124798118e-08,6.273320232502081e-08,0.13211554800339848
102,broad_plausible,e101_e95_q2s3_tail_graft_e886d1a7,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.75,s3,1.0,3452,-2.6193748779990145e-05,-1.5279277406361934e-05,-1.526896039189387e-05,-1.5218315068229155e-05,-1.521171218674753e-05,3.142259368659346e-08,4.1739608154656843e-08,9.238493181937138e-08,9.898781330099652e-08,0.06923522595596755
102,broad_q2s3,e101_e95_q2s3_tail_graft_e886d1a7,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.75,s3,1.0,368,-2.6193748779990145e-05,-1.528745977317735e-05,-1.5235594016367167e-05,-1.5209189086447224e-05,-1.5205976752815173e-05,2.3240226871179088e-08,7.510598368135979e-08,1.0151091360130417e-07,1.0472324723335437e-07,0.18206521739130435
102,broad_not_q2s3,e101_e95_q2s3_tail_graft_e886d1a7,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.75,s3,1.0,3084,-2.6193748779990145e-05,-1.5278301040931304e-05,-1.5272577152372273e-05,-1.5220719655990111e-05,-1.5213522708488331e-05,3.239895911722656e-08,3.812284767625425e-08,8.998034405841698e-08,9.71772915601965e-08,0.055771725032425425
102,tight_plausible,e101_e95_q2s3_tail_graft_e886d1a7,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.75,s3,1.0,2790,-2.6193748779990145e-05,-1.528933004707913e-05,-1.5276206663333935e-05,-1.524027180137849e-05,-1.5234260628240666e-05,2.1369952969399463e-08,3.4493336714592376e-08,7.042819867003733e-08,7.64393718078615e-08,0.07562724014336918
102,near_unit_tail,e101_e95_q2s3_tail_graft_e886d1a7,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.75,s3,1.0,2354,-2.6193748779990145e-05,-1.5293265451141673e-05,-1.527945203060244e-05,-1.5250778663011417e-05,-1.5246824558511535e-05,1.743454890685408e-08,3.1247969446087e-08,5.992133703710942e-08,6.387544153699265e-08,0.07561597281223449
56,broad_plausible,e101_e95_q2s3_tail_graft_d3e54b8f,e95_q2s3_tail_graft,e89,q2_diff_abs_q0.25,q2,0.5,3452,-2.6192884141074124e-05,-1.5997496932609726e-05,-1.52849798707509e-05,-1.5216192445052639e-05,-1.5207503202704096e-05,-6.867969325611995e-07,2.5720129297627988e-08,9.450755499588927e-08,1.0319679734443163e-07,0.3348783314020857
56,broad_q2s3,e101_e95_q2s3_tail_graft_d3e54b8f,e95_q2s3_tail_graft,e89,q2_diff_abs_q0.25,q2,0.5,368,-2.6192884141074124e-05,-1.758288927417939e-05,-1.7171735677213215e-05,-1.5210265812226742e-05,-1.5201784472107e-05,-2.2721892741308605e-06,-1.861035677164688e-06,1.004341878217853e-07,1.0891552794152642e-07,0.7038043478260869
56,broad_not_q2s3,e101_e95_q2s3_tail_graft_d3e54b8f,e95_q2s3_tail_graft,e89,q2_diff_abs_q0.25,q2,0.5,3084,-2.6192884141074124e-05,-1.5808319117532673e-05,-1.5282393976055674e-05,-1.5217366779128941e-05,-1.5208028386541894e-05,-4.976191174841451e-07,2.8306023992852785e-08,9.333322091958617e-08,1.0267161350663274e-07,0.2908560311284047
56,tight_plausible,e101_e95_q2s3_tail_graft_d3e54b8f,e95_q2s3_tail_graft,e89,q2_diff_abs_q0.25,q2,0.5,2790,-2.6192884141074124e-05,-1.601179216092738e-05,-1.5288805553071635e-05,-1.5240814509145135e-05,-1.5231730225637663e-05,-7.010921608788552e-07,2.1894446976893395e-08,6.988549090339313e-08,7.896977441086342e-08,0.3548387096774194
56,near_unit_tail,e101_e95_q2s3_tail_graft_d3e54b8f,e95_q2s3_tail_graft,e89,q2_diff_abs_q0.25,q2,0.5,2354,-2.6192884141074124e-05,-1.598829870668109e-05,-1.5289784222938286e-05,-1.5250624583180053e-05,-1.5243933902202317e-05,-6.775987066325641e-07,2.0915777110241376e-08,6.007541686847381e-08,6.676609784621005e-08,0.3547153780798641
89,broad_plausible,e101_e95_q2s3_tail_graft_7a145d5b,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,0.75,3452,-2.6192144351622204e-05,-1.5282988608457244e-05,-1.5267787745374032e-05,-1.5208200440937044e-05,-1.5200433875790584e-05,2.7711391591281776e-08,4.2912254674494694e-08,1.024995591114835e-07,1.1026612425794266e-07,0.12804171494785632
89,broad_q2s3,e101_e95_q2s3_tail_graft_7a145d5b,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,0.75,368,-2.6192144351622204e-05,-1.530476419521643e-05,-1.5234226222908248e-05,-1.5198457943901191e-05,-1.5194326246974417e-05,5.935804832099239e-09,7.647377714027891e-08,1.1224205614733627e-07,1.1637375307411122e-07,0.3016304347826087
89,broad_not_q2s3,e101_e95_q2s3_tail_graft_7a145d5b,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,0.75,3084,-2.6192144351622204e-05,-1.5280390224563802e-05,-1.527015007555336e-05,-1.5210182990293703e-05,-1.5202165409230546e-05,3.030977548472509e-08,4.054992449516881e-08,1.0051700975482376e-07,1.0853459081798196e-07,0.10732814526588845
89,tight_plausible,e101_e95_q2s3_tail_graft_7a145d5b,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,0.75,2790,-2.6192144351622204e-05,-1.52941626747622e-05,-1.5275137382945672e-05,-1.5232831277174536e-05,-1.5225743117922138e-05,1.653732528632847e-08,3.5562617102854734e-08,7.786872287399099e-08,8.495688212638861e-08,0.13763440860215054
89,near_unit_tail,e101_e95_q2s3_tail_graft_7a145d5b,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,0.75,2354,-2.6192144351622204e-05,-1.529766479846449e-05,-1.5278133944563965e-05,-1.5244349908023075e-05,-1.5239540151044423e-05,1.3035201584035603e-08,3.2566055484561837e-08,6.635009202545254e-08,7.115984900410483e-08,0.13466440101954122
23,broad_plausible,e101_e95_q2s3_tail_graft_1e4cf940,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.50,q2s3,0.25,3452,-2.6192105835209922e-05,-1.5746712389618837e-05,-1.5289632221813152e-05,-1.521257563890081e-05,-1.5202244307341878e-05,-4.360123895703092e-07,2.1067778235376377e-08,9.812436114771787e-08,1.0845569270664809e-07,0.39687137891077634
23,broad_q2s3,e101_e95_q2s3_tail_graft_1e4cf940,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.50,q2s3,0.25,368,-2.6192105835209922e-05,-1.675376679663965e-05,-1.638844056513794e-05,-1.52079241637596e-05,-1.5198131363111846e-05,-1.443066796591121e-06,-1.0777405650894123e-06,1.0277583628892661e-07,1.1256863693668058e-07,0.7608695652173914
23,broad_not_q2s3,e101_e95_q2s3_tail_graft_1e4cf940,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.50,q2s3,0.25,3084,-2.6192105835209922e-05,-1.5626545067380295e-05,-1.5285694326630228e-05,-1.521348520824133e-05,-1.5202896300163733e-05,-3.158450673317688e-07,2.500567341829908e-08,9.721479180719598e-08,1.0780369988479336e-07,0.3534370946822309
23,tight_plausible,e101_e95_q2s3_tail_graft_1e4cf940,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.50,q2s3,0.25,2790,-2.6192105835209922e-05,-1.5761456751551054e-05,-1.529347266558145e-05,-1.5237550670548257e-05,-1.5227732612427263e-05,-4.5075675150252555e-07,1.7227334467077545e-08,7.314932950027092e-08,8.296738762126454e-08,0.42258064516129035
23,near_unit_tail,e101_e95_q2s3_tail_graft_1e4cf940,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.50,q2s3,0.25,2354,-2.6192105835209922e-05,-1.5753436413152865e-05,-1.529395600805426e-05,-1.5248855534036005e-05,-1.524065193358312e-05,-4.427364131043403e-07,1.674399199426612e-08,6.184446601252217e-08,7.004806646540785e-08,0.42948173322005095
47,broad_plausible,e101_e95_q2s3_tail_graft_bc894c1e,e95_q2s3_tail_graft,e89,q2_all,q2,0.25,3452,-2.6191393771801685e-05,-1.5780851462580623e-05,-1.529045688224515e-05,-1.52085971196718e-05,-1.5197289089838453e-05,-4.701514625320952e-07,2.0243117803376716e-08,1.0210288037672624e-07,1.1341091021007461e-07,0.4130938586326767
47,broad_q2s3,e101_e95_q2s3_tail_graft_bc894c1e,e95_q2s3_tail_graft,e89,q2_all,q2,0.25,368,-2.6191393771801685e-05,-1.687597455975813e-05,-1.686843771556629e-05,-1.5204342452031327e-05,-1.5192887401856804e-05,-1.5652745597096023e-06,-1.5577377155177616e-06,1.0635754801719929e-07,1.1781259819172348e-07,0.782608695652174
47,broad_not_q2s3,e101_e95_q2s3_tail_graft_bc894c1e,e95_q2s3_tail_graft,e89,q2_all,q2,0.25,3084,-2.6191393771801685e-05,-1.5650175295342838e-05,-1.5285891273193615e-05,-1.5209193449281768e-05,-1.5197943420105514e-05,-3.3947529529431224e-07,2.4808726854911895e-08,1.0150655076675852e-07,1.127565799430126e-07,0.36900129701686124
47,tight_plausible,e101_e95_q2s3_tail_graft_bc894c1e,e95_q2s3_tail_graft,e89,q2_all,q2,0.25,2790,-2.6191393771801685e-05,-1.579746191483878e-05,-1.529510983278905e-05,-1.523442622615988e-05,-1.5224315997708052e-05,-4.867619147902529e-07,1.559016725947575e-08,7.627377388864774e-08,8.63840023404753e-08,0.43942652329749105
47,near_unit_tail,e101_e95_q2s3_tail_graft_bc894c1e,e95_q2s3_tail_graft,e89,q2_all,q2,0.25,2354,-2.6191393771801685e-05,-1.578732321741801e-05,-1.5295251521840792e-05,-1.5246663022806267e-05,-1.5237548645950894e-05,-4.766232173694823e-07,1.5448478207735446e-08,6.403697724226093e-08,7.315135409763351e-08,0.4468988954970263
80,broad_plausible,e101_e95_q2s3_tail_graft_07427968,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.25,s3,0.5,3452,-2.619113529733763e-05,-1.5278142981302703e-05,-1.526800878262995e-05,-1.5201991175286655e-05,-1.5193631957163976e-05,3.255701874582387e-08,4.269121741857598e-08,1.0870882476187241e-07,1.1706804288455144e-07,0.17149478563151796
80,broad_q2s3,e101_e95_q2s3_tail_graft_07427968,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.25,s3,0.5,368,-2.619113529733763e-05,-1.52970355244409e-05,-1.5242020143770008e-05,-1.519144973677938e-05,-1.5186651336510494e-05,1.3664475607627808e-08,6.867985627851932e-08,1.1925026326914749e-07,1.2404866353803297e-07,0.39402173913043476
80,broad_not_q2s3,e101_e95_q2s3_tail_graft_07427968,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.25,s3,0.5,3084,-2.619113529733763e-05,-1.5275888618178558e-05,-1.5269354884889144e-05,-1.5204039765577323e-05,-1.5195038186071507e-05,3.481138186996659e-08,4.134511515938301e-08,1.0666023447120383e-07,1.1566181397702052e-07,0.14494163424124515
80,tight_plausible,e101_e95_q2s3_tail_graft_07427968,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.25,s3,0.5,2790,-2.619113529733763e-05,-1.5289952694354093e-05,-1.527548509046717e-05,-1.5228303963930761e-05,-1.5220297794137641e-05,2.074730569443537e-08,3.5214909581357545e-08,8.239603611776691e-08,9.04022059108856e-08,0.18315412186379929
80,near_unit_tail,e101_e95_q2s3_tail_graft_07427968,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.25,s3,0.5,2354,-2.619113529733763e-05,-1.529428745605227e-05,-1.52779700272704e-05,-1.5240787493372817e-05,-1.5235171014242649e-05,1.6412543996255803e-08,3.2729972778125553e-08,6.991250667571093e-08,7.552898580587878e-08,0.1822429906542056
175,broad_plausible,e101_e95_q2s3_tail_graft_cad99779,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,0.25,3452,-2.6188514185898626e-05,-1.5305469994522173e-05,-1.525321752743235e-05,-1.518294213847173e-05,-1.5173620212465175e-05,5.23000552635398e-09,5.7482472616176476e-08,1.277578615767978e-07,1.3707978758335263e-07,0.06894553881807648
175,broad_q2s3,e101_e95_q2s3_tail_graft_cad99779,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,0.25,368,-2.6188514185898626e-05,-1.5393872737520063e-05,-1.5206775923024823e-05,-1.5170393242374967e-05,-1.5165894308339158e-05,-8.317273747153591e-08,1.0392407702370418e-07,1.4030675767356026e-07,1.4480569170936955e-07,0.18206521739130435
175,broad_not_q2s3,e101_e95_q2s3_tail_graft_cad99779,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,0.25,3084,-2.6188514185898626e-05,-1.5294921288483514e-05,-1.5257963935607583e-05,-1.5186194284948359e-05,-1.5176235875646653e-05,1.5778711565012695e-08,5.273606444094407e-08,1.2450571510016833e-07,1.3446412440187328e-07,0.05544747081712062
175,tight_plausible,e101_e95_q2s3_tail_graft_cad99779,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,0.25,2790,-2.6188514185898626e-05,-1.5318969347079382e-05,-1.526284979873158e-05,-1.5213268213334627e-05,-1.5204930915162986e-05,-8.269347030854559e-09,4.7850201316946265e-08,9.743178671389903e-08,1.057690848855404e-07,0.07240143369175628
175,near_unit_tail,e101_e95_q2s3_tail_graft_cad99779,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.75,s3,0.25,2354,-2.6188514185898626e-05,-1.532204217893672e-05,-1.5267266574919045e-05,-1.5227485213152113e-05,-1.5222273843948783e-05,-1.1342178888195369e-08,4.343342512948243e-08,8.321478689641386e-08,8.842615609974435e-08,0.07094307561597281
11,broad_plausible,e101_e95_q2s3_tail_graft_912c4208,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,0.25,3452,-2.6188480627409305e-05,-1.577717199369847e-05,-1.5293161488501984e-05,-1.5190556593824677e-05,-1.517688454878654e-05,-4.664719936499422e-07,1.7538511546542803e-08,1.2014340622385086e-07,1.3381545126198817e-07,0.4417728852838934
11,broad_q2s3,e101_e95_q2s3_tail_graft_912c4208,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,0.25,368,-2.6188480627409305e-05,-1.688024564700441e-05,-1.685604536745095e-05,-1.5185186135360056e-05,-1.517243838949439e-05,-1.5695456469558826e-06,-1.5453453674024213e-06,1.2551386468847183e-07,1.3826161055413752e-07,0.7853260869565217
11,broad_not_q2s3,e101_e95_q2s3_tail_graft_912c4208,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,0.25,3084,-2.6188480627409305e-05,-1.564554712196806e-05,-1.5286265298675636e-05,-1.519113023474839e-05,-1.5177441938503773e-05,-3.3484712191953155e-07,2.4434701372889864e-08,1.1956976530013742e-07,1.332580615447546e-07,0.40077821011673154
11,tight_plausible,e101_e95_q2s3_tail_graft_912c4208,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,0.25,2790,-2.6188480627409305e-05,-1.579591964244715e-05,-1.5299482724536017e-05,-1.5222031809533415e-05,-1.5209161545794604e-05,-4.852196423986223e-07,1.1217275512510075e-08,8.866819051511108e-08,1.0153845425392258e-07,0.4738351254480287
11,near_unit_tail,e101_e95_q2s3_tail_graft_912c4208,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.25,q2s3,0.25,2354,-2.6188480627409305e-05,-1.5786369510017125e-05,-1.529963107317924e-05,-1.5235858772419884e-05,-1.5224616366826622e-05,-4.756695099685967e-07,1.1068926869286965e-08,7.484122762864204e-08,8.60836332219043e-08,0.4872557349192863
187,broad_plausible,e101_e95_q2s3_tail_graft_c81382c4,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,0.25,3452,-2.618748154181727e-05,-1.52710416897775e-05,-1.524717045335822e-05,-1.5175691808529013e-05,-1.516599710224763e-05,3.965831027102676e-08,6.3529546690307e-08,1.350081915195146e-07,1.4470289780089858e-07,0.03592120509849363
187,broad_q2s3,e101_e95_q2s3_tail_graft_c81382c4,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,0.25,368,-2.618748154181727e-05,-1.52934654217458e-05,-1.5198484459657895e-05,-1.5162437102279972e-05,-1.5157867679258867e-05,1.72345783027257e-08,1.1221554039063169e-07,1.4826289776855517e-07,1.5283232078966068e-07,0.09510869565217392
187,broad_not_q2s3,e101_e95_q2s3_tail_graft_c81382c4,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,0.25,3084,-2.618748154181727e-05,-1.52683659655997e-05,-1.5253660854906508e-05,-1.517925554606438e-05,-1.516869463730394e-05,4.233403444882663e-08,5.703914514201911e-08,1.3144445398414693e-07,1.4200536274458643e-07,0.02885862516212711
187,tight_plausible,e101_e95_q2s3_tail_graft_c81382c4,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,0.25,2790,-2.618748154181727e-05,-1.5286462106887212e-05,-1.5258434593454758e-05,-1.5207104299304118e-05,-1.5198964356999701e-05,2.4237893161313213e-08,5.2265406593768814e-08,1.0359570074440954e-07,1.1173564304882695e-07,0.03978494623655914
187,near_unit_tail,e101_e95_q2s3_tail_graft_c81382c4,e95_q2s3_tail_graft,mixmin,s3_e89_tail_adv_q0.90,s3,0.25,2354,-2.618748154181727e-05,-1.5291205393891815e-05,-1.5263672489979304e-05,-1.5222587306750856e-05,-1.5217329038093826e-05,1.9494606156709708e-08,4.7027510069222694e-08,8.811269329767103e-08,9.337096195470081e-08,0.03908241291418862
93,broad_plausible,e101_e95_q2s3_tail_graft_728810a4,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.75,3452,-2.6186596357669067e-05,-1.5260407323730605e-05,-1.5251124895936726e-05,-1.5170498047378101e-05,-1.5160310523446431e-05,5.029267631792237e-08,5.957510411180129e-08,1.4020195267042667e-07,1.503894766020962e-07,0.12022016222479721
93,broad_q2s3,e101_e95_q2s3_tail_graft_728810a4,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.75,368,-2.6186596357669067e-05,-1.526760997218512e-05,-1.5201709040977453e-05,-1.5157533964285616e-05,-1.5151222287910046e-05,4.3090027863407665e-08,1.0899095907107375e-07,1.5316603576291025e-07,1.594777121384806e-07,0.2826086956521739
93,broad_not_q2s3,e101_e95_q2s3_tail_graft_728810a4,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.75,3084,-2.6186596357669067e-05,-1.5259547863733442e-05,-1.525509890528445e-05,-1.5173723722262488e-05,-1.5162574885058968e-05,5.115213631508884e-08,5.560109476407697e-08,1.369762777860386e-07,1.4812511498955934e-07,0.10084306095979248
93,tight_plausible,e101_e95_q2s3_tail_graft_728810a4,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.75,2790,-2.6186596357669067e-05,-1.5275624718125672e-05,-1.5261620273685847e-05,-1.5203971323057801e-05,-1.5194418496371177e-05,3.5075281922856016e-08,4.9079726362680475e-08,1.0672867699072541e-07,1.1628150367734909e-07,0.13082437275985664
93,near_unit_tail,e101_e95_q2s3_tail_graft_728810a4,e95_q2s3_tail_graft,e89,s3_diff_abs_q0.50,s3,0.75,2354,-2.6186596357669067e-05,-1.528184878065202e-05,-1.526614869099065e-05,-1.5220470983465031e-05,-1.5213790582551088e-05,2.88512193965084e-08,4.4551309057875904e-08,9.022901658349623e-08,9.690941749743954e-08,0.13211554800339848
90,broad_plausible,e101_e95_q2s3_tail_graft_7eb05049,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,1.0,3452,-2.6186374139980373e-05,-1.5271270173755286e-05,-1.5251547514499864e-05,-1.5169409272374534e-05,-1.5158703434704836e-05,3.9429826293238975e-08,5.915248554866359e-08,1.4129072767399352e-07,1.519965653436916e-07,0.12804171494785632
90,broad_q2s3,e101_e95_q2s3_tail_graft_7eb05049,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,1.0,368,-2.6186374139980373e-05,-1.529881424529607e-05,-1.5205284564959915e-05,-1.5155979707373099e-05,-1.515028436124468e-05,1.1885754752456086e-08,1.0541543508861242e-07,1.547202926754275e-07,1.6041563880384717e-07,0.3016304347826087
90,broad_not_q2s3,e101_e95_q2s3_tail_graft_7eb05049,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,1.0,3084,-2.6186374139980373e-05,-1.5267983462235505e-05,-1.5254803873385135e-05,-1.5172142121605057e-05,-1.5161090270529556e-05,4.2716537813021106e-08,5.589612666339228e-08,1.385578784434701e-07,1.4960972951897142e-07,0.10732814526588845
90,tight_plausible,e101_e95_q2s3_tail_graft_7eb05049,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,1.0,2790,-2.6186374139980373e-05,-1.528662146640242e-05,-1.5261678637498158e-05,-1.5203361699149557e-05,-1.5193591011477186e-05,2.4078533646106393e-08,4.902136255036904e-08,1.0733830089896985e-07,1.1710898857134077e-07,0.13763440860215054
90,near_unit_tail,e101_e95_q2s3_tail_graft_7eb05049,e95_q2s3_tail_graft,e89,s3_e89_tail_adv_q0.50,s3,1.0,2354,-2.6186374139980373e-05,-1.5291519047470223e-05,-1.5265809254012526e-05,-1.5219239579488854e-05,-1.5212609560107797e-05,1.918095257830369e-08,4.489074603600089e-08,9.146042055967267e-08,9.809043994072938e-08,0.13466440101954122
42,broad_plausible,e101_e95_q2s3_tail_graft_0b0a652e,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.90,q2s3,1.0,3452,-2.61861187293988e-05,-1.5720351224432898e-05,-1.5250764381227484e-05,-1.5168160353032147e-05,-1.5157222719457876e-05,-4.0965122438437075e-07,5.993561882104288e-08,1.4253964701637952e-07,1.5347728059065103e-07,0.12137891077636152
42,broad_q2s3,e101_e95_q2s3_tail_graft_0b0a652e,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.90,q2s3,1.0,368,-2.61861187293988e-05,-1.665568023912489e-05,-1.520152413088355e-05,-1.5154099465924544e-05,-1.5147559314168425e-05,-1.3449802390763603e-06,1.0917586916497679e-07,1.5660053412398388e-07,1.6314068588010155e-07,0.29347826086956524
42,broad_not_q2s3,e101_e95_q2s3_tail_graft_0b0a652e,e95_q2s3_tail_graft,e89,q2s3_e89_tail_adv_q0.90,q2s3,1.0,3084,-2.61861187293988e-05,-1.5608742574171336e-05,-1.5254171572170266e-05,-1.5171688660846194e-05,-1.5159419297502607e-05,-2.980425741228104e-07,5.6528427878261466e-08,1.3901133920233223e-07,1.512807025459204e-07,0.10084306095979248
