prior,strategy,targets,weight,base_loss,candidate_loss,delta,changed_blocks,mean_abs_shift,Q1_delta,Q2_delta,Q3_delta,S1_delta,S2_delta,S3_delta,S4_delta
uniform_total,range,Q3,0.1,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.25,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.5,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,0.75,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_total,range,Q3,1.0,0.5636475137535021,0.5636475137535021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.1,0.5636475137535021,0.5637319441492707,8.443039576866429e-05,50,1.6990974785958874,0.0,0.0,0.00059101277038065,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.1,0.5636475137535021,0.5637585796243995,0.00011106587089737552,50,1.6612291675154836,0.0,0.0,0.0007774610962814066,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.1,0.5636475137535021,0.5637744147430386,0.00012690098953649365,50,1.6916283800537182,0.0,0.0,0.0008883069267553445,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.1,0.5636475137535021,0.5639559764847938,0.0003084627312917032,50,0.4708066985674324,0.0,0.0,0.0021592391190414784,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.1,0.5636475137535021,0.5640698108859697,0.00042229713246766387,50,0.4841472745770668,0.0,0.0,0.002956079927273425,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.1,0.5636475137535021,0.5641161365073395,0.00046862275383741103,50,0.6001266738910235,0.0,0.0,0.003280359276861433,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.25,0.5636475137535021,0.5644703862895774,0.0008228725360752698,50,0.4708066985674324,0.0,0.0,0.005760107752526666,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.25,0.5636475137535021,0.5645816049337605,0.0009340911802584451,50,1.6990974785958874,0.0,0.0,0.006538638261808893,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.25,0.5636475137535021,0.5646183967752076,0.0009708830217055597,50,1.6612291675154836,0.0,0.0,0.006796181151938696,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.25,0.5636475137535021,0.5646698470794614,0.001022333325959357,50,1.6916283800537182,0.0,0.0,0.007156333281715388,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.25,0.5636475137535021,0.5647561802682136,0.0011086665147115315,50,0.4841472745770668,0.0,0.0,0.007760665602981054,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.25,0.5636475137535021,0.5649123005740033,0.0012647868205012402,50,0.6001266738910235,0.0,0.0,0.00885350774350857,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.5,0.5636475137535021,0.5654650341634692,0.0018175204099670772,50,0.4708066985674324,0.0,0.0,0.012722642869769318,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.5,0.5636475137535021,0.5660449009269606,0.0023973871734584984,50,0.4841472745770668,0.0,0.0,0.016781710214209267,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.5,0.5636475137535021,0.5665064922200014,0.0028589784664992957,50,0.6001266738910235,0.0,0.0,0.02001284926549496,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,0.75,0.5636475137535021,0.5666335874119993,0.0029860736584972347,50,0.4708066985674324,0.0,0.0,0.020902515609480976,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,0.75,0.5636475137535021,0.5675241372233522,0.0038766234698500712,50,0.4841472745770668,0.0,0.0,0.027136364288949943,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.5,0.5636475137535021,0.5676537120984994,0.004006198344997269,50,1.6612291675154836,0.0,0.0,0.02804338841498022,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.5,0.5636475137535021,0.5676587587206954,0.004011244967193295,50,1.6990974785958874,0.0,0.0,0.02807871477035273,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.5,0.5636475137535021,0.5677923079983455,0.004144794244843375,50,1.6916283800537182,0.0,0.0,0.029013559713903292,0.0,0.0,0.0,0.0
uniform_total,posterior_mean_nearest,Q3,1.0,0.5636475137535021,0.5679830236796851,0.004335509926183034,50,0.4708066985674324,0.0,0.0,0.030348569483280907,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,0.75,0.5636475137535021,0.5684848447824538,0.004837331028951675,50,0.6001266738910235,0.0,0.0,0.03386131720266128,0.0,0.0,0.0,0.0
uniform_total,posterior_mean,Q3,1.0,0.5636475137535021,0.5692106812989429,0.005563167545440839,50,0.4841472745770668,0.0,0.0,0.038942172818086096,0.0,0.0,0.0,0.0
uniform_total,posterior_mode,Q3,1.0,0.5636475137535021,0.5709544594139976,0.007306945660495501,50,0.6001266738910235,0.0,0.0,0.051148619623468505,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,0.75,0.5636475137535021,0.5726834653631794,0.009035951609677295,50,1.6612291675154836,0.0,0.0,0.06325166126774096,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,0.75,0.5636475137535021,0.572807480139847,0.009159966386344864,50,1.6990974785958874,0.0,0.0,0.0641197647044136,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,0.75,0.5636475137535021,0.5729354878882552,0.00928797413475313,50,1.6916283800537182,0.0,0.0,0.06501581894327224,0.0,0.0,0.0,0.0
exact_value,posterior_mean,Q3,1.0,0.5636475137535021,0.5801563465930789,0.016508832839576826,50,1.6612291675154836,0.0,0.0,0.11556182987703778,0.0,0.0,0.0,0.0
exact_value,posterior_mean_nearest,Q3,1.0,0.5636475137535021,0.580537636952731,0.01689012319922889,50,1.6916283800537182,0.0,0.0,0.11823086239460223,0.0,0.0,0.0,0.0
exact_value,posterior_mode,Q3,1.0,0.5636475137535021,0.5805458235540594,0.016898309800557287,50,1.6990974785958874,0.0,0.0,0.1182881686039009,0.0,0.0,0.0,0.0
