policy_id,slice_id,target,view_id,split,rep,label_mode,gate_group,model,n_rows,n_good,base_loss,aug_loss,full_aug_delta,benefit_mean,benefit_good_rate,slice_train_delta,slice_train_dominance,prevalence,auc,ap,ap_lift,top_frac,selected_rows,actual_delta,selected_benefit_mean,selected_good_rate,null_q20,null_median,null_best,dominance,placebo_adjusted_vs_median,row_dominance,row_null_best,subject_dominance,subject_null_best,dateblock_dominance,dateblock_null_best,train_gate,train_gate_bool
Q3_family_jepa_context_dateblock5_pc_strong35_dateblock5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,dateblock5,hgb_shallow,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.682027050459511,0.5026984822391414,0.15158737112803028,0.5,225.0,-0.006099619197987516,-0.012199238395975063,0.5733333333333334,-0.00841345490935852,-0.004540525028086828,-0.01914796801927854,0.6354166666666666,-0.0015590941699006877,0.8125,-0.01616179257653383,0.375,-0.01914796801927854,0.71875,-0.012210393476481562,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_dateblock5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7643705566152247,0.6065912162406631,0.25548010512955205,0.7,315.0,-0.0060246667011114585,-0.008606666715873488,0.5714285714285714,-0.006632847202954872,-0.0035754162630822206,-0.011780807713338115,0.7291666666666666,-0.002449250438029238,0.6875,-0.011780807713338115,0.75,-0.008417450956399342,0.75,-0.008321557736546303,0.0,False
S4_raw_human_context_dateblock5_cluster6_strong35_subject5_hgb_shallow,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,strong35,subject5,hgb_shallow,450,158,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.3511111111111111,0.6344503207907057,0.4219176399633794,0.07080652885226829,0.5,225.0,-0.00568743554605855,-0.011374871092117211,0.5688888888888889,-0.008566933743129779,-0.004846880283993327,-0.01740878944976043,0.59375,-0.0008405552620652235,0.625,-0.013020976833856168,0.40625,-0.01740878944976043,0.75,-0.015818903464678513,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_dateblock5_hgb_shallow,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,dateblock5,hgb_shallow,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.5768028260516486,0.6424756394385241,0.06025341721630195,0.7,315.0,-0.005485796848706537,-0.007836852641009112,0.6190476190476191,-0.011875615200288236,-0.008092004581721157,-0.01728157291093546,0.28125,0.0026062077330146205,0.34375,-0.01728157291093546,0.15625,-0.015913989440885956,0.34375,-0.013304731406529102,0.0,False
S4_raw_human_context_dateblock5_cluster6_good_subject5_hgb_shallow,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,good,subject5,hgb_shallow,450,259,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.5755555555555556,0.5960096221876326,0.6699260345702664,0.09437047901471085,0.7,315.0,-0.0054816947649394265,-0.007830992521342176,0.6063492063492063,-0.01011175920474594,-0.006813416825010632,-0.015062277094216925,0.40625,0.0013317220600712054,0.375,-0.014756942125900063,0.40625,-0.015062277094216925,0.4375,-0.01302895819390204,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_dateblock5_hgb_shallow,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7416551066412347,0.5278594005522518,0.17674828944114068,0.15,68.0,-0.005341139479523083,-0.035345775967432165,0.6176470588235294,-0.007204857736465731,-0.003973736204358702,-0.01478720324586802,0.6458333333333334,-0.0013674032751643805,0.84375,-0.007276384339558684,0.625,-0.01359903944233809,0.46875,-0.01478720324586802,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_dateblock5_lr_l2,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,dateblock5,lr_l2,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.6003273714468221,0.6214304298266379,0.07031931871552677,0.7,315.0,-0.0053175924630757265,-0.007596560661536721,0.5968253968253968,-0.0063301915050681945,-0.00471918067953403,-0.009519111905403443,0.5833333333333334,-0.0005984117835416969,0.875,-0.009500818624811003,0.53125,-0.009519111905403443,0.34375,-0.008048890512181495,0.0,False
Q3_family_jepa_context_dateblock5_pc_strong35_subject5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,subject5,hgb_shallow,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.6512484827466621,0.46529884022979184,0.11418772911868075,0.5,225.0,-0.00530127976565431,-0.010602559531308592,0.5777777777777777,-0.00717885000337537,-0.0037588850571904087,-0.01234228140230098,0.6354166666666666,-0.0015423947084639011,0.6875,-0.01234228140230098,0.5625,-0.009684478742031932,0.65625,-0.010369295166451575,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_dateblock5_lr_l1,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,dateblock5,lr_l1,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.6053910203423318,0.6713152334288366,0.10020412231772546,0.7,315.0,-0.00518736788854135,-0.007410525555059061,0.6095238095238096,-0.0077704388028212446,-0.005206860542360858,-0.012781388275080685,0.4895833333333333,1.9492653819508377e-05,0.46875,-0.011550846550110738,0.4375,-0.012781388275080685,0.5625,-0.012065341483346925,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_dateblock5_hgb_shallow,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7416551066412347,0.5278594005522518,0.17674828944114068,0.35,158.0,-0.0051233137763953,-0.014591716451758852,0.6139240506329114,-0.009002860480249453,-0.005332778323286769,-0.016104903737420462,0.4895833333333333,0.0002094645468914691,0.5625,-0.01468833064121755,0.46875,-0.016104903737420462,0.4375,-0.011483797570061127,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_lr_l2,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,lr_l2,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5512422671124546,0.5827083739938366,0.024930596216058754,0.7,315.0,-0.005050092126475114,-0.00721441732353568,0.5904761904761905,-0.009780583040774116,-0.005467366196291401,-0.016258644738691874,0.4479166666666667,0.0004172740698162869,0.5625,-0.012876104306840164,0.3125,-0.015167325273287124,0.46875,-0.016258644738691874,0.0,False
S4_raw_human_context_dateblock5_cluster6_strong35_dateblock5_lr_l2,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,strong35,dateblock5,lr_l2,450,158,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.3511111111111111,0.6838260794173747,0.47891243883612744,0.12780132772501634,0.25,112.0,-0.0050401410656902845,-0.02025056678179119,0.5892857142857143,-0.006323766187949054,-0.0030159672464716847,-0.012531637884466762,0.6875,-0.0020241738192186,0.78125,-0.01101768563620864,0.5,-0.012531637884466762,0.78125,-0.00908011872944603,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_subject5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,subject5,lr_l1,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5944663556827965,0.626347617979917,0.06856984020213919,0.7,315.0,-0.005030829774714696,-0.007186899678163734,0.6095238095238096,-0.006823157409727276,-0.0035500083297588247,-0.012444171056584352,0.6145833333333334,-0.001480821444955871,0.65625,-0.011443259376091808,0.5625,-0.010255372199250656,0.625,-0.012444171056584352,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_subject5_lr_l2,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,subject5,lr_l2,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7064765042483094,0.4682104287804746,0.11709931766936349,0.35,158.0,-0.0050185131222768575,-0.014293233576105104,0.6265822784810127,-0.006731342568231602,-0.002954797738899284,-0.015378417666941258,0.6666666666666666,-0.0020637153833775734,0.625,-0.015378417666941258,0.625,-0.012622346779405658,0.75,-0.009308484482381418,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_subject5_hgb_shallow,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,subject5,hgb_shallow,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7460117912259407,0.532547146196589,0.18143603508547795,0.25,112.0,-0.004995437284468163,-0.02007095337509534,0.6428571428571429,-0.008112644308929884,-0.004121721443095194,-0.01251137073131181,0.5416666666666666,-0.0008737158413729684,0.6875,-0.010660254215426934,0.6875,-0.010732211065921482,0.25,-0.01251137073131181,0.0,False
Q3_raw_human_context_subject5_pc_good_subject5_lr_l2,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,good,subject5,lr_l2,450,244,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,0.5422222222222223,-0.0144658976995005,0.9629629629629628,0.5422222222222223,0.5575759987267229,0.590858614172934,0.04863639195071168,0.7,315.0,-0.004920040514646562,-0.007028629306637858,0.5714285714285714,-0.012008423887497344,-0.007844657854643777,-0.021246429581280535,0.3229166666666667,0.0029246173399972153,0.28125,-0.021246429581280535,0.28125,-0.016806057676527764,0.40625,-0.01420125053829413,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,lr_l1,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5683997677631183,0.5932140778856975,0.03543630010791965,0.15,68.0,-0.00484161142105044,-0.03204007558048015,0.5882352941176471,-0.005449856074745241,-0.002040938698769479,-0.014630486438371948,0.75,-0.0028006727222809613,0.84375,-0.008988238419033068,0.5,-0.014630486438371948,0.90625,-0.0059097924668504165,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l1,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6931980339305532,0.6713418303264573,0.14245294143756848,0.25,112.0,-0.004717014925520457,-0.018952292111466495,0.7410714285714286,-0.006047916013021792,-0.0032855647881581684,-0.014240095327942792,0.6770833333333334,-0.001431450137362289,0.90625,-0.0063656043432417375,0.5625,-0.011248571348828174,0.5625,-0.014240095327942792,0.0,False
S4_family_jepa_context_dateblock5_cluster6_strong35_dateblock5_lr_l1,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,strong35,dateblock5,lr_l1,450,158,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.3511111111111111,0.7223643142014913,0.5049541811865401,0.15384307007542902,0.35,158.0,-0.004686984130926053,-0.013349005436181465,0.5949367088607594,-0.008575634129407872,-0.005170689556018793,-0.017013234197657878,0.4583333333333333,0.0004837054250927397,0.71875,-0.013151665962930936,0.21875,-0.017013234197657878,0.4375,-0.012908298331988033,0.0,False
Q3_family_jepa_context_dateblock5_pc_strong35_subject5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,subject5,hgb_shallow,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.6512484827466621,0.46529884022979184,0.11418772911868075,0.7,315.0,-0.004510353144914769,-0.006443361635592517,0.5619047619047619,-0.007811615850644826,-0.004375210215461944,-0.013619554737021256,0.53125,-0.00013514292945282502,0.53125,-0.012648892940618106,0.40625,-0.011244964458531626,0.65625,-0.013619554737021256,0.0,False
S1_raw_human_context_dateblock5_pc_strong35_subject5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,strong35,subject5,lr_l1,450,158,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.3511111111111111,0.6517686838911045,0.46956885922514013,0.11845774811402904,0.35,158.0,-0.004504219885642979,-0.012828474357843978,0.6075949367088608,-0.006596517739514529,-0.002357786575795884,-0.012107700157334644,0.6354166666666666,-0.0021464333098470956,0.8125,-0.007204819786143846,0.3125,-0.012107700157334644,0.78125,-0.0069677254556052,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_dateblock5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,dateblock5,hgb_shallow,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7643705566152247,0.6065912162406631,0.25548010512955205,0.5,225.0,-0.004496766711327149,-0.00899353342265451,0.5911111111111111,-0.004611839858487343,-0.0026267393989446997,-0.009174081907247222,0.78125,-0.0018700273123824496,0.71875,-0.00842405799140733,0.75,-0.009174081907247222,0.875,-0.009094479165595803,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_subject5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,subject5,hgb_shallow,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7112016646436622,0.51706976765247,0.16595865654135894,0.5,225.0,-0.004483353128053258,-0.008966706256106419,0.6,-0.0053936484698681175,-0.0024852114259255598,-0.011694564033395083,0.71875,-0.001998141702127698,0.65625,-0.011694564033395083,0.59375,-0.010283731999552015,0.90625,-0.006610381464874582,0.0,False
Q3_family_jepa_context_dateblock5_pc_strong35_dateblock5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,dateblock5,hgb_shallow,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.682027050459511,0.5026984822391414,0.15158737112803028,0.15,68.0,-0.004448826792014304,-0.029440765535388977,0.6029411764705882,-0.004987904908889229,-0.0021248644534063166,-0.01154267314997115,0.75,-0.0023239623386079877,0.875,-0.009669431598600786,0.5625,-0.01154267314997115,0.8125,-0.010072414121212958,0.0,False
Q3_family_jepa_context_dateblock5_pc_strong35_subject5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,strong35,subject5,lr_l1,450,158,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.3511111111111111,0.6378316282295821,0.45816925686103754,0.10705814574992645,0.5,225.0,-0.0044258294299085454,-0.008851658859817058,0.56,-0.00653312970574893,-0.0012184270918931817,-0.01918097305981703,0.6666666666666666,-0.003207402338015364,0.46875,-0.01918097305981703,0.6875,-0.011541301377640978,0.84375,-0.011378571450903374,0.0,False
S1_raw_human_context_dateblock5_pc_strong35_dateblock5_lr_l1,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,strong35,dateblock5,lr_l1,450,158,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.3511111111111111,0.691520721345587,0.5077539129115605,0.15664280180044937,0.25,112.0,-0.004405897760062283,-0.01770226778596442,0.5625,-0.006724915160774558,-0.002582858903844465,-0.012597964944391027,0.6458333333333334,-0.001823038856217818,0.84375,-0.007241180268184433,0.375,-0.012597964944391027,0.71875,-0.007622083330121154,0.0,False
Q3_raw_human_context_dateblock5_cluster6_good_subject5_lr_l1,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,good,subject5,lr_l1,450,257,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.5711111111111111,0.5943932582004395,0.686462746139854,0.1153516350287429,0.7,315.0,-0.004341613416212975,-0.006202304880304314,0.6063492063492063,-0.006477193289670891,-0.004163829135041597,-0.010206697740317572,0.5104166666666666,-0.00017778428117137812,0.59375,-0.010206697740317572,0.65625,-0.007720218090256581,0.28125,-0.009686010775754372,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_subject5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,subject5,hgb_shallow,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5792908766942281,0.6111909136279938,0.05341313585021601,0.25,112.0,-0.004277113592731863,-0.017184831399369542,0.5892857142857143,-0.004954973666121187,-0.0016788355994746818,-0.010633426526147294,0.7708333333333334,-0.002598277993257181,0.71875,-0.008188433423066854,0.75,-0.010633426526147294,0.84375,-0.009167905473149163,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l2,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l2,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6592674805771366,0.6414070690724486,0.11251818018355975,0.35,158.0,-0.004251152910806466,-0.012107713986474066,0.689873417721519,-0.007968525329160814,-0.004712087397922726,-0.015457831451865633,0.46875,0.00046093448711626017,0.78125,-0.008924304216380796,0.375,-0.015457831451865633,0.25,-0.0122753583217311,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_subject5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,subject5,hgb_shallow,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5792908766942281,0.6111909136279938,0.05341313585021601,0.35,158.0,-0.00417342835193435,-0.011886346571964622,0.6075949367088608,-0.006348068161053044,-0.0021071487653027132,-0.011374995725887849,0.6666666666666666,-0.0020662795866316364,0.65625,-0.011068354652558066,0.5625,-0.011374995725887849,0.78125,-0.007294706087008551,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_subject5_lr_l1,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,subject5,lr_l1,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.603541200894283,0.6326782545786159,0.08156714346750482,0.7,315.0,-0.004090391440839891,-0.005843416344056859,0.6063492063492063,-0.004243756280052358,-0.002184244832479809,-0.007119460555023549,0.78125,-0.001906146608360082,0.8125,-0.006388502472158164,0.9375,-0.004960974560986986,0.59375,-0.007119460555023549,0.0,False
Q3_family_jepa_context_subject5_cluster6_good_dateblock5_lr_l1,Q3_family_jepa_context_subject5_cluster6,Q3,family_jepa_context,subject5,cluster6,good,dateblock5,lr_l1,450,248,0.6943832259829936,0.6909463066947067,-0.0034369192882869326,-0.00343691928828691,0.5511111111111111,-0.0034369192882864,0.9444444444444444,0.5511111111111111,0.6135619610348131,0.6335656122863957,0.08245450117528463,0.5,225.0,-0.004047300744021154,-0.008094601488042153,0.64,-0.005459623045356077,-0.003414001994252902,-0.010673639234285992,0.5729166666666666,-0.0006332987497682518,0.84375,-0.006852534897644591,0.46875,-0.010673639234285992,0.40625,-0.0095311325891686,0.0,False
S4_family_jepa_context_dateblock5_cluster6_good_subject5_lr_l2,S4_family_jepa_context_dateblock5_cluster6,S4,family_jepa_context,dateblock5,cluster6,good,subject5,lr_l2,450,262,0.670939855156744,0.6598091512549085,-0.01113070390183557,-0.011130703901835569,0.5822222222222222,-0.0111307039018355,1.0,0.5822222222222222,0.4778301120675654,0.5671466295878993,-0.015075592634322899,0.7,315.0,-0.0039979969226844325,-0.005711424175263628,0.5714285714285714,-0.010338100544939222,-0.007514932647725736,-0.01966162217447842,0.19791666666666666,0.0035169357250413036,0.1875,-0.01966162217447842,0.28125,-0.015050512515064729,0.125,-0.012279793798539052,0.0,False
Q3_raw_human_context_subject5_pc_good_subject5_lr_l2,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,good,subject5,lr_l2,450,244,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,0.5422222222222223,-0.0144658976995005,0.9629629629629628,0.5422222222222223,0.5575759987267229,0.590858614172934,0.04863639195071168,0.5,225.0,-0.003982773643388393,-0.007965547286776592,0.6,-0.01113922263039624,-0.0033320022988295173,-0.015848425300235558,0.5208333333333334,-0.0006507713445588759,0.34375,-0.015848425300235558,0.78125,-0.012560085169825985,0.4375,-0.012844288003455717,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_hgb_shallow,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,hgb_shallow,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5512222466916255,0.6009053850838032,0.043127607306025384,0.5,225.0,-0.003982194912428905,-0.007964389824857546,0.6133333333333333,-0.008062226997493371,-0.0044901361126234995,-0.016561042876323095,0.46875,0.0005079412001945949,0.4375,-0.013062199890575554,0.375,-0.016561042876323095,0.59375,-0.011576008436324559,0.0,False
S4_raw_human_context_dateblock5_cluster6_strong35_subject5_lr_l1,S4_raw_human_context_dateblock5_cluster6,S4,raw_human_context,dateblock5,cluster6,strong35,subject5,lr_l1,450,158,0.670939855156744,0.6610034099550242,-0.009936445201719879,-0.009936445201719926,0.5755555555555556,-0.0099364452017201,1.0,0.3511111111111111,0.5643098664817062,0.3637892146311785,0.01267810352006743,0.5,225.0,-0.003962085716386232,-0.007924171432772282,0.5733333333333334,-0.0089053712149737,-0.004672498782307577,-0.014678248467312804,0.4375,0.0007104130659213448,0.34375,-0.014678248467312804,0.375,-0.014526338137294426,0.59375,-0.01272614227727209,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_subject5_lr_l2,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,subject5,lr_l2,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.631415814114791,0.4221924832402181,0.07108137212910698,0.5,225.0,-0.003950501329861855,-0.007901002659723695,0.6,-0.005926059667120009,-0.0035802346839959864,-0.014150281866775694,0.5625,-0.00037026664586586877,0.625,-0.014150281866775694,0.46875,-0.008315902990201351,0.59375,-0.007007082796801067,0.0,False
Q3_family_jepa_context_dateblock5_pc_good_dateblock5_lr_l1,Q3_family_jepa_context_dateblock5_pc,Q3,family_jepa_context,dateblock5,pc,good,dateblock5,lr_l1,450,251,0.6798481239623566,0.6736485229426787,-0.0061996010196778695,-0.006199601019677865,0.5577777777777778,-0.0061996010196776,0.9814814814814816,0.5577777777777778,0.5683997677631183,0.5932140778856975,0.03543630010791965,0.25,112.0,-0.003936327342121015,-0.015815600928164347,0.5803571428571429,-0.007068221823678611,-0.0011285759620430769,-0.016099745867562243,0.6979166666666666,-0.0028077513800779386,0.75,-0.016099745867562243,0.34375,-0.013166330693160866,1.0,-0.0025655208785054784,0.0,False
Q3_raw_human_context_subject5_pc_good_dateblock5_lr_l1,Q3_raw_human_context_subject5_pc,Q3,raw_human_context,subject5,pc,good,dateblock5,lr_l1,450,244,0.6943832259829936,0.6799173282834925,-0.014465897699501129,-0.014465897699501027,0.5422222222222223,-0.0144658976995005,0.9629629629629628,0.5422222222222223,0.5656732452650008,0.5643132468789158,0.022091024656693548,0.15,68.0,-0.0038735316941367337,-0.025633665622962945,0.5441176470588235,-0.005557496153328678,-0.001289713493772493,-0.016823715162846975,0.6979166666666666,-0.0025838182003642407,0.625,-0.012855896762671182,0.53125,-0.016823715162846975,0.9375,-0.006187901900632786,0.0,False
Q3_raw_human_context_dateblock5_cluster6_strong35_subject5_hgb_shallow,Q3_raw_human_context_dateblock5_cluster6,Q3,raw_human_context,dateblock5,cluster6,strong35,subject5,hgb_shallow,450,158,0.6798481239623566,0.6745528599447276,-0.005295264017629031,-0.005295264017628985,0.5711111111111111,-0.005295264017629,0.9629629629629628,0.3511111111111111,0.7112016646436622,0.51706976765247,0.16595865654135894,0.7,315.0,-0.003868250605579382,-0.005526072293684903,0.5777777777777777,-0.005047337424599729,-0.0031482456070841547,-0.011283058814865021,0.6354166666666666,-0.0007200049984952273,0.625,-0.009798263708280519,0.59375,-0.011283058814865021,0.6875,-0.006652474747376513,0.0,False
S1_raw_human_context_dateblock5_pc_good_dateblock5_lr_l2,S1_raw_human_context_dateblock5_pc,S1,raw_human_context,dateblock5,pc,good,dateblock5,lr_l2,450,238,0.578495581151938,0.5748414285822542,-0.0036541525696838217,-0.0036541525696837753,0.5288888888888889,-0.0036541525696837,0.9629629629629628,0.5288888888888889,0.6592674805771366,0.6414070690724486,0.11251818018355975,0.5,225.0,-0.0038615202584790786,-0.007723040516958193,0.6755555555555556,-0.006887175565367443,-0.0037311141699470363,-0.017531784201955003,0.5208333333333334,-0.00013040608853204239,0.6875,-0.011459611300468131,0.25,-0.017531784201955003,0.625,-0.011874567247487477,0.0,False
