route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score,candidate_id
r210_full_state,210,id09,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.611040252821451,3.1338771428571435,0.4476967346938776,0.4717380968417809,0.5314057142857144,0.3793530612244898,0.4837297959183673,0.4842771428571429,0.0005756144523291,0.004029301166304,4,4,4,3,1111111,"0,1,2,3,4,5,6",0.7409420289855072,0.8054800724637681,0.5778985507246377,0.7145471014492752,4,4,1,3,-4.87763948958533e-06,-6.968056413693329e-07,-0.0028714194699098,-0.0004102027814156857,7.571428571428571,1.5714285714285714,0.5714285714285714,0.5098367346938775,0.440734693877551,0.0,0.0884097959183673,0.07644109758090284,0.75,0,0.6547690217391303,h083_posterior_friendly_c760_3ec92a4c
r234_q3_s_stage,234,id10,2024-08-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5058207671166417,2.276545714285714,0.4553091428571428,0.4531990569618174,0.5300182857142857,0.3913942857142857,0.4708548571428571,0.4175771428571428,0.00036904068799,0.0018452034399504,4,5,2,0,11111,"2,3,4,5,6",0.6865942028985508,0.8591485507246377,0.5552536231884058,0.6721014492753623,4,4,1,1,-4.871677357595197e-06,-9.743354715190393e-07,-0.0016977157367987887,-0.00033954314735975774,8.4,2.4,0.8,0.5433142857142856,0.4744,0.0,0.3513394285714286,0.056863432847875456,0.5,0,0.6543682065217392,h083_posterior_friendly_c760_3ec92a4c
r203_q2_hardtail,203,id09,2024-08-08,q2_hardtail,Q2,1,1,0,1.2546133141359816,0.7560885714285713,0.7560885714285713,0.8896171427929718,0.8299085714285714,0.1592714285714285,0.8249885714285715,0.7110171428571429,0.0072198241105908,0.0072198241105908,0,1,0,0,100000,1,0.5484601449275363,0.0337409420289855,0.9420289855072465,0.5634873188405797,1,1,1,0,-6.727800315590573e-06,-6.727800315590573e-06,-0.0070654312940407,-0.0070654312940407,18.0,3.0,1.0,0.1785714285714285,0.7765714285714286,0.0,0.8347342857142858,0.2632969874597824,0.5,0,0.6499886775362319,h083_posterior_friendly_c760_3ec92a4c
r226_q2_hardtail,226,id09,2024-09-21,q2_hardtail,Q2,1,1,0,1.1575623427074102,0.6870657142857143,0.6870657142857143,0.7918857142215432,0.7944342857142858,0.1921571428571428,0.8583714285714286,0.4707771428571429,0.0133465416997599,0.0133465416997599,0,1,0,0,100000,1,0.4818840579710144,0.0337409420289855,0.9098731884057972,0.530018115942029,1,1,1,0,-7.379185761839372e-06,-7.379185761839372e-06,-0.0130328039695675,-0.0130328039695675,17.0,3.0,1.0,0.1785714285714285,0.828,0.0,0.7954199999999999,0.3692850015988871,0.5,0,0.6482903079710144,h083_posterior_friendly_c760_3ec92a4c
r098_q2_hardtail,98,id04,2024-10-19,q2_hardtail,Q2,1,1,0,1.13370714270741,0.6695114285714288,0.6695114285714288,0.777902857078686,0.7952800000000001,0.1591285714285714,0.8220457142857144,0.4286171428571429,0.0214752257164563,0.0214752257164563,0,1,0,0,100000,1,0.4655797101449275,0.0337409420289855,0.9424818840579712,0.5261322463768116,1,1,1,0,-7.13601165209812e-06,-7.13601165209812e-06,-0.0208868533226401,-0.0208868533226401,15.0,3.0,1.0,0.1785714285714285,0.8617142857142858,0.0,0.7874028571428572,0.4355257656969079,0.5,0,0.6468229166666667,h083_posterior_friendly_c760_3ec92a4c
r010_q2_hardtail,10,id01,2024-08-13,q2_hardtail,Q2,1,1,0,1.185064171278839,0.7093857142857144,0.7093857142857144,0.852799999935829,0.8691771428571429,0.1500142857142857,0.7820800000000001,0.572737142857143,0.0066387386534229,0.0066387386534229,0,1,0,0,100000,1,0.4995471014492754,0.0337409420289855,0.9501811594202898,0.5331476449275362,1,1,1,0,-7.1593935689088214e-06,-7.1593935689088214e-06,-0.0064525803426816,-0.0064525803426816,16.0,3.0,1.0,0.1785714285714285,0.6577142857142857,0.0,0.79278,0.2357129519616781,0.5,0,0.6458084239130434,h083_posterior_friendly_c760_3ec92a4c
r044_q2_hardtail,44,id02,2024-09-30,q2_hardtail,Q2,1,1,0,1.1788448569931245,0.7055971428571429,0.7055971428571429,0.8297999999358289,0.8426171428571428,0.1785285714285714,0.8230571428571428,0.5286571428571428,0.0100391235819741,0.0100391235819741,0,1,0,0,100000,1,0.4923007246376811,0.0337409420289855,0.9252717391304348,0.5345244565217391,1,1,1,0,-7.016435366483224e-06,-7.016435366483224e-06,-0.0098106222112039,-0.0098106222112039,18.0,3.0,1.0,0.1785714285714285,0.7982857142857143,0.0,0.8016428571428571,0.2935146368689705,0.5,0,0.6446490036231882,h083_posterior_friendly_c760_3ec92a4c
r017_recovery_route,17,id01,2024-09-05,recovery_route,"Q1,S2,S3,S4",4,0,3,1.394697766579686,1.8909828571428573,0.4727457142857143,0.4563355101668042,0.54264,0.3321321428571428,0.4569771428571428,0.3673371428571429,0.0005111073846772,0.0020444295387091,4,4,1,0,1000111,"0,4,5,6",0.6299818840579711,0.8054800724637681,0.6902173913043478,0.6488677536231884,4,4,1,0,-2.76969293000873e-06,-6.924232325021825e-07,-0.0020026562826450972,-0.0005006640706612743,9.0,2.25,1.0,0.4850714285714286,0.51,0.0,0.5567164285714286,0.057910586336446475,0.5,0,0.6289741847826087,h083_posterior_friendly_c760_3ec92a4c
r089_recovery_route,89,id04,2024-09-23,recovery_route,"Q1,S2,S3,S4",4,0,3,1.7355140237225433,2.3741600000000003,0.5935400000000001,0.6259040815953756,0.6221771428571429,0.3387642857142856,0.4528228571428571,0.7767571428571429,0.00051215488279,0.0020486195311601,2,3,2,1,1000111,"0,4,5,6",0.7943840579710145,0.5849184782608695,0.6698369565217391,0.7060144927536232,3,3,1,1,-2.3971506947416474e-06,-5.992876736854119e-07,-0.0018167838209203,-0.000454195955230075,8.25,2.25,0.75,0.4474285714285714,0.4737142857142857,0.0,0.37366714285714286,0.0744646993807724,1.0,0,0.6271263586956521,h083_posterior_friendly_c760_3ec92a4c
r024_nonq2_full,24,id01,2024-09-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.4728853349273952,2.403831428571429,0.4006385714285714,0.39634397013563,0.5224857142857143,0.3374690476190476,0.3455819047619047,0.4019371428571428,0.0006442855550014,0.0038657133300085,5,4,5,2,1011111,"0,2,3,4,5,6",0.6671195652173914,0.8591485507246377,0.6748188405797102,0.6779528985507246,5,5,1,1,-1.6979589389056237e-06,-2.8299315648427063e-07,-0.0036679521960315577,-0.0006113253660052596,8.666666666666666,1.6666666666666667,0.8333333333333334,0.3758571428571427,0.6734285714285714,0.0,0.33994857142857143,0.05753182588505277,0.6,0,0.626748188405797,h083_posterior_friendly_c760_3ec92a4c
r094_nonq2_full,94,id04,2024-10-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.3486942323927504,2.1029485714285716,0.3504914285714286,0.3667211129927728,0.4808361904761905,0.4664428571428571,0.3813857142857143,0.4030571428571427,0.0008783691522488,0.005270214913493,4,5,5,1,1011111,"0,2,3,4,5,6",0.5991847826086957,0.8591485507246377,0.4134963768115942,0.6160869565217392,6,5,1,1,-2.1935090774219224e-06,-3.655848462369871e-07,-0.004104170853898799,-0.0006840284756497998,7.166666666666667,2.1666666666666665,1.0,0.5423809523809524,0.4955238095238095,1.0,0.47745714285714275,0.044116963949327785,0.8333333333333334,0,0.6243115942028984,h083_posterior_friendly_c760_3ec92a4c
r136_q2_hardtail,136,id06,2024-07-16,q2_hardtail,Q2,1,1,0,1.1616309141359815,0.6910314285714285,0.6910314285714285,0.8175599999358287,0.8383314285714285,0.1805,0.8112057142857143,0.5288971428571428,0.0036658322131808,0.0036658322131808,0,1,0,0,100000,1,0.4846014492753623,0.0337409420289855,0.9216485507246376,0.5070561594202898,1,1,1,0,-5.526029441119323e-06,-5.526029441119323e-06,-0.0035649650417381,-0.0035649650417381,13.0,3.0,1.0,0.1785714285714285,0.7142857142857143,0.0,0.7847514285714287,0.1808510876511733,0.5,0,0.6226109601449274,h083_posterior_friendly_c760_3ec92a4c
r091_q2_hardtail,91,id04,2024-09-25,q2_hardtail,Q2,1,1,0,1.1193160569931244,0.6573571428571429,0.6573571428571429,0.7558171427929717,0.7719542857142858,0.1758428571428571,0.8452228571428572,0.3977371428571428,0.0101382392860132,0.0101382392860132,0,1,1,0,100000,1,0.4565217391304347,0.0337409420289855,0.9266304347826086,0.5145878623188406,1,1,1,0,-4.746285260264045e-06,-4.746285260264045e-06,-0.00986809492808,-0.00986809492808,14.0,3.0,1.0,0.1785714285714285,0.8337142857142857,0.0,0.7777000000000001,0.2956289122127779,0.5,0,0.6194587862318841,h083_posterior_friendly_c760_3ec92a4c
r149_q2_hardtail,149,id06,2024-08-23,q2_hardtail,Q2,1,1,0,1.2729159427074102,0.7698971428571428,0.7698971428571428,0.9092799999358288,0.8631657142857144,0.1624714285714285,0.8260914285714288,0.7514571428571428,0.0055149271484469,0.0055149271484469,0,1,0,0,100000,1,0.5634057971014492,0.0337409420289855,0.9379528985507246,0.5657653985507246,1,1,1,0,-3.891615706513909e-06,-3.891615706513909e-06,-0.0054087067410288,-0.0054087067410288,18.0,3.0,1.0,0.1785714285714285,0.8148571428571428,0.0,0.8379914285714286,0.2547666220321049,0.5,0,0.6166417572463767,h083_posterior_friendly_c760_3ec92a4c
r225_q2_hardtail,225,id09,2024-09-20,q2_hardtail,Q2,1,1,0,1.2226523998502674,0.7329114285714287,0.7329114285714287,0.8729314285072575,0.8345828571428572,0.1603285714285714,0.7950342857142858,0.6852571428571429,0.0042084740531731,0.0042084740531731,0,1,0,0,100000,1,0.5262681159420289,0.0337409420289855,0.938858695652174,0.5369248188405797,1,1,1,0,-4.050598534735984e-06,-4.050598534735984e-06,-0.004127733319951,-0.004127733319951,18.0,3.0,1.0,0.1785714285714285,0.76,0.0,0.8157914285714286,0.189956922620847,0.5,0,0.6115104166666665,h083_posterior_friendly_c760_3ec92a4c
r168_q2_hardtail,168,id07,2024-08-16,q2_hardtail,Q2,1,1,0,1.159377314135981,0.689322857142857,0.689322857142857,0.8102057142215432,0.8358057142857144,0.1492714285714285,0.7973257142857144,0.5014971428571429,0.0128438130005216,0.0128438130005216,0,1,0,0,100000,1,0.4827898550724637,0.0337409420289855,0.9515398550724636,0.5341847826086956,1,1,1,0,-3.871954154359201e-06,-3.871954154359201e-06,-0.0125552571490903,-0.0125552571490903,15.0,3.0,1.0,0.1785714285714285,0.8902857142857142,0.0,0.7940142857142857,0.3436553158315241,0.5,0,0.6097395833333332,h083_posterior_friendly_c760_3ec92a4c
r110_q2_hardtail,110,id05,2024-10-02,q2_hardtail,Q2,1,1,0,1.037735485564553,0.5977685714285714,0.5977685714285714,0.6941942856501145,0.756137142857143,0.1695285714285714,0.8101200000000001,0.2593571428571428,0.005689671259466,0.005689671259466,0,1,1,0,100000,1,0.391304347826087,0.0337409420289855,0.9320652173913044,0.4656884057971014,1,1,1,0,-7.340679466152429e-06,-7.340679466152429e-06,-0.0054584744526643,-0.0054584744526643,10.0,2.0,1.0,0.1785714285714285,0.6874285714285714,0.0,0.7103428571428572,0.2273488886327429,0.5,0,0.6016847826086956,h083_posterior_friendly_c760_3ec92a4c
r020_recovery_route,20,id01,2024-09-09,recovery_route,"Q1,S2,S3,S4",4,0,3,1.368164252293972,1.8567285714285715,0.4641821428571429,0.4726155101668042,0.5380114285714286,0.4117178571428571,0.4671285714285714,0.4668571428571428,0.0009452494667891,0.0037809978671564,3,3,3,1,1000111,"0,4,5,6",0.6127717391304348,0.6632699275362319,0.509963768115942,0.6058967391304348,3,3,1,1,-3.1928009551281505e-06,-7.982002387820376e-07,-0.0034763823667645,-0.000869095591691125,12.0,2.25,0.75,0.5407857142857142,0.6332857142857142,0.0,0.31808214285714276,0.10749994695832514,0.6666666666666666,0,0.5963564311594202,h083_posterior_friendly_c760_3ec92a4c
r204_q3_s_stage,204,id09,2024-08-09,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.5004929122261506,2.2697342857142857,0.4539468571428571,0.4542264855332459,0.502128,0.4443685714285713,0.5262091428571429,0.4888771428571427,0.0004385383516973,0.0021926917584867,4,3,4,2,11111,"2,3,4,5,6",0.6829710144927537,0.7373188405797102,0.4479166666666667,0.6444067028985506,4,4,1,1,-3.987894948582939e-06,-7.975789897165879e-07,-0.0019749600917362883,-0.0003949920183472577,4.0,1.8,0.8,0.6214285714285713,0.34045714285714285,0.0,0.3107582857142857,0.0598805115045119,0.75,0,0.5961390398550726,h083_posterior_friendly_c760_3ec92a4c
r082_q1q3_subjective,82,id04,2024-09-13,q1q3_subjective,"Q1,Q3",2,0,0,1.2879984640457287,1.1403342857142855,0.5701671428571429,0.5858358064030699,0.6956228571428571,0.3170071428571428,0.5982000000000001,0.3783771428571428,0.0016260652106184,0.0032521304212368,1,2,0,0,1010000,"0,2",0.572463768115942,0.3154438405797101,0.7228260869565217,0.5625769927536232,2,2,1,0,-1.8142611949581073e-06,-9.071305974790537e-07,-0.0028818446488505,-0.00144092232442525,13.0,4.0,1.0,0.41157142857142853,0.6202857142857143,1.0,0.6902557142857143,0.1032268052396204,0.5,0,0.5877875905797102,h083_posterior_friendly_c760_3ec92a4c
r177_recovery_route,177,id07,2024-08-28,recovery_route,"Q1,S2,S3,S4",4,0,3,1.237065080865401,1.6311457142857146,0.4077864285714286,0.3735155101668042,0.4315199999999999,0.4390035714285714,0.5254914285714286,0.3400171428571428,0.0004404587235672,0.0017618348942688,4,3,1,1,1000111,"0,4,5,6",0.5362318840579711,0.7373188405797102,0.4592391304347826,0.5570652173913043,4,4,1,0,-3.4914064013364957e-06,-8.728516003341239e-07,-0.0014069530113671484,-0.0003517382528417871,10.0,2.5,1.0,0.5849285714285714,0.4125714285714286,1.0,0.5287728571428572,0.0436962072336989,0.5,0,0.5874750905797101,h083_posterior_friendly_c760_3ec92a4c
r003_q2_hardtail,3,id01,2024-08-03,q2_hardtail,Q2,1,1,0,1.1769870284216957,0.7040085714285713,0.7040085714285713,0.8454342856501147,0.8684571428571428,0.1850714285714285,0.7777542857142857,0.6052171428571428,0.0034057974680021,0.0034057974680021,0,1,1,0,100000,1,0.4909420289855072,0.0337409420289855,0.9184782608695652,0.5075362318840579,1,1,1,0,-2.7266674632530845e-06,-2.7266674632530845e-06,-0.0028701524006941,-0.0028701524006941,18.0,4.0,1.0,0.1785714285714285,0.804,1.0,0.8055428571428571,0.1541602662756384,0.5,0,0.5840760869565217,h083_posterior_friendly_c760_3ec92a4c
r182_q_subjective,182,id08,2024-08-01,q_subjective,"Q1,Q2,Q3",3,1,0,1.315573819524667,1.42454,0.4748466666666667,0.5204791090092277,0.6165638095238095,0.3952809523809524,0.5456228571428573,0.4368771428571428,0.000493097943176,0.001479293829528,2,3,1,0,1110000,"0,1,2",0.5846920289855072,0.5849184782608695,0.5443840579710145,0.5710597826086955,3,3,1,0,-1.519542184807627e-06,-5.065140616025423e-07,-0.0014703686925501,-0.0004901228975167,10.666666666666666,2.3333333333333335,1.0,0.4446666666666667,0.6782857142857143,0.0,0.5865180952380954,0.06815654743074785,0.6666666666666666,0,0.5719157608695651,h083_posterior_friendly_c760_3ec92a4c
r050_q2_hardtail,50,id02,2024-10-07,q2_hardtail,Q2,1,1,0,1.0520155998502676,0.6231342857142859,0.6231342857142859,0.6902514285072574,0.7819542857142857,0.2056142857142857,0.7363714285714286,0.3265371428571429,0.0041101258071375,0.0041101258071375,1,1,0,0,100000,1,0.4103260869565217,0.1526268115942029,0.886322463768116,0.4785280797101449,1,1,1,0,-4.501991179141743e-06,-4.501991179141743e-06,-0.0039610917786293,-0.0039610917786293,10.0,2.0,1.0,0.1785714285714285,0.7405714285714285,0.0,0.6958685714285714,0.2002592238560551,0.5,0,0.5692164855072464,h083_posterior_friendly_c760_3ec92a4c
r086_nonq2_full,86,id04,2024-09-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.4543879796738226,2.4099685714285712,0.4016614285714285,0.4036620653737252,0.450927619047619,0.478145238095238,0.4529961904761905,0.4614571428571428,0.001119639900294,0.0067178394017645,5,5,2,1,1011111,"0,2,3,4,5,6",0.6567028985507246,0.9026268115942028,0.391304347826087,0.666915760869565,6,5,1,1,-2.0539647075691855e-07,-3.423274512615309e-08,-0.005212598445734836,-0.0008687664076224727,6.333333333333333,2.5,1.0,0.6536666666666666,0.3859047619047619,1.0,0.4965785714285715,0.04843762927675183,0.6666666666666666,0,0.5667844202898551,h083_posterior_friendly_c760_3ec92a4c
r072_s_stage,72,id03,2024-09-18,s_stage,"S1,S2,S3,S4",4,0,4,1.3766538451473145,1.7494600000000002,0.437365,0.4483980520019102,0.4842171428571428,0.3789464285714286,0.4235157142857142,0.4994971428571429,0.0002361444684444,0.0009445778737776,2,4,1,0,1111,"3,4,5,6",0.6195652173913043,0.6632699275362319,0.5788043478260869,0.5913088768115942,3,3,1,1,-2.7755364178391333e-06,-6.938841044597833e-07,-0.0009409528256159999,-0.00023523820640399998,3.75,1.25,0.75,0.5132142857142856,0.36699999999999994,0.0,0.27398428571428574,0.05219221470533786,0.6666666666666666,0,0.554716938405797,h083_posterior_friendly_c760_3ec92a4c
r080_s14_edge,80,id04,2024-09-10,s14_edge,"S1,S4",2,0,2,1.172071129753764,1.033817142857143,0.5169085714285715,0.4480504075139613,0.5230742857142857,0.3256285714285714,0.5916399999999999,0.1379771428571428,0.0010152106834951,0.0020304213669902,2,2,0,0,1001,"3,6",0.4873188405797101,0.46875,0.7056159420289855,0.526231884057971,2,2,1,0,-1.955849115148344e-06,-9.77924557574172e-07,-0.0017376030618204,-0.0008688015309102,13.0,4.0,1.0,0.5031428571428571,0.48742857142857143,1.0,0.6244799999999999,0.06630697919589335,0.5,0,0.5471263586956522,h083_posterior_friendly_c760_3ec92a4c
r027_q2_hardtail,27,id02,2024-08-26,q2_hardtail,Q2,1,1,0,1.0006035998502674,0.5819028571428573,0.5819028571428573,0.660382857078686,0.6328114285714286,0.2625999999999999,0.8020171428571428,0.4002571428571429,0.0038894971741182,0.0038894971741182,1,1,1,0,100000,1,0.3677536231884058,0.1526268115942029,0.811141304347826,0.4451539855072464,1,1,1,0,-5.155919648024152e-06,-5.155919648024152e-06,-0.0037404589046469,-0.0037404589046469,10.0,2.0,1.0,0.4297142857142857,0.7011428571428572,0.0,0.6773171428571431,0.1904465730960227,0.5,0,0.5437952898550724,h083_posterior_friendly_c760_3ec92a4c
r066_nonq2_full,66,id03,2024-08-25,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.713226052835512,5.067431428571429,0.8445719047619048,0.8551592082308681,0.8529714285714286,0.1700261904761904,0.737992380952381,0.7341371428571427,0.0023504499571464,0.0141026997428787,2,6,1,0,1011111,"0,2,3,4,5,6",0.9977355072463768,0.8054800724637681,0.9302536231884058,0.9520561594202898,6,6,1,0,-1.114258057832552e-05,-1.8570967630542533e-06,-0.014000701039580416,-0.0023334501732634027,18.666666666666668,2.6666666666666665,1.0,0.23414285714285707,0.7729523809523808,0.0,0.8238119047619047,0.3909656163107245,0.6666666666666666,0,0.9129981884057972,h083_nonq2_transport_c760_9486735f
r138_q3_s_stage,138,id06,2024-07-18,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.6344889197955697,4.382922857142857,0.8765845714285714,0.8859647712475318,0.8650171428571429,0.1056885714285714,0.7949714285714287,0.804777142857143,0.0030232501800058,0.0151162509000294,1,5,2,0,11111,"2,3,4,5,6",0.9954710144927535,0.6632699275362319,0.9750905797101448,0.936503623188406,5,5,1,0,-1.1530044425383377e-05,-2.3060088850766755e-06,-0.015031583280348263,-0.003006316656069653,21.0,3.0,1.0,0.1785714285714285,0.8355428571428571,0.0,0.8691445714285715,0.6848474609095605,0.6,0,0.9112409420289854,h083_nonq2_transport_c760_9486735f
r195_nonq2_full,195,id08,2024-09-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.753147387578552,5.144182857142857,0.8573638095238095,0.8757344463261062,0.8760857142857145,0.1602238095238095,0.783092380952381,0.7628571428571429,0.0025737873450357,0.0154427240702142,2,5,1,1,1011111,"0,2,3,4,5,6",0.9995471014492754,0.7373188405797102,0.9393115942028986,0.9458152173913044,6,6,1,0,-1.1494454925483149e-05,-1.915742487580525e-06,-0.0153457382262825,-0.0025576230377137503,21.0,3.0,1.0,0.28238095238095234,0.7256190476190475,0.0,0.8393200000000002,0.1430114048213633,0.6666666666666666,0,0.9060235507246376,h083_nonq2_transport_c760_9486735f
r244_q3_s_stage,244,id10,2024-09-21,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.479576785455389,4.136997142857143,0.8273994285714286,0.8302961998189604,0.849113142857143,0.1543485714285714,0.8134434285714285,0.5386171428571429,0.0038650883247652,0.0193254416238263,1,5,3,0,11111,"2,3,4,5,6",0.9818840579710144,0.6632699275362319,0.9451992753623188,0.9260009057971016,5,5,1,0,-1.1893001503948333e-05,-2.3786003007896666e-06,-0.0192013963372814,-0.00384027926745628,21.0,3.0,1.0,0.2708571428571428,0.7444571428571429,0.0,0.83184,0.1940546211788173,0.6,0,0.896911231884058,h083_nonq2_transport_c760_9486735f
r133_nonq2_full,133,id06,2024-07-12,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.626910095849464,4.945474285714285,0.8242457142857141,0.83310397013563,0.8489561904761903,0.1850761904761904,0.8122095238095238,0.6680171428571429,0.0014704998566623,0.0088229991399741,2,4,3,2,1011111,"0,2,3,4,5,6",0.9950181159420288,0.6632699275362319,0.9180253623188406,0.9233242753623188,6,6,1,0,-2.1383313224964766e-05,-3.5638855374941275e-06,-0.00874942124236994,-0.0014582368737283233,20.333333333333332,3.0,1.0,0.27599999999999997,0.6576190476190477,0.0,0.8171780952380954,0.1589617818017317,0.5,0,0.896555706521739,h083_nonq2_transport_c760_9486735f
r053_nonq2_full,53,id02,2024-10-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.6725016943668405,4.8934171428571425,0.8155695238095237,0.8328830177546775,0.8054914285714285,0.183447619047619,0.741595238095238,0.7900571428571429,0.0013349470781193,0.0080096824687162,2,5,3,1,1011111,"0,2,3,4,5,6",0.9968297101449276,0.7373188405797102,0.9202898550724636,0.9321376811594202,6,6,1,0,-7.60379947303411e-06,-1.2672999121723517e-06,-0.007959637295534299,-0.0013266062159223832,17.333333333333332,2.5,1.0,0.31076190476190463,0.7177142857142856,0.0,0.7962733333333333,0.6913225846348197,0.8333333333333334,0,0.8940172101449274,h083_nonq2_transport_c760_9486735f
r140_nonq2_full,140,id06,2024-07-21,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.614940497928776,4.836877142857142,0.8061461904761904,0.8233325415642015,0.8243676190476191,0.1864595238095238,0.6763666666666666,0.8460171428571429,0.0014598830406967,0.0087592982441807,2,6,2,0,1011111,"0,2,3,4,5,6",0.9927536231884058,0.8054800724637681,0.9157608695652174,0.938197463768116,6,6,1,0,-5.852232610074473e-06,-9.753721016790787e-07,-0.008709195536412577,-0.001451532589402096,18.0,2.6666666666666665,1.0,0.2645238095238094,0.8152380952380952,0.0,0.7920438095238095,0.9980559871259166,0.6666666666666666,0,0.8875271739130434,h083_nonq2_transport_c760_9486735f
r119_nonq2_full,119,id05,2024-11-07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.162530986444683,3.8511228571428577,0.6418538095238095,0.6035649225165826,0.6997942857142858,0.2193309523809523,0.6422457142857142,0.3013971428571429,0.0012332990116626,0.0073997940699755,4,6,4,0,1011111,"0,2,3,4,5,6",0.9316123188405796,0.9026268115942028,0.8659420289855072,0.9065715579710144,6,6,1,0,-8.368216879416627e-06,-1.3947028132361046e-06,-0.007339512693494201,-0.0012232521155823668,20.333333333333332,3.0,1.0,0.3349047619047618,0.6572380952380953,0.0,0.7039699999999999,0.11901102048329314,0.8333333333333334,0,0.8867096920289854,h083_nonq2_transport_c760_9486735f
r099_nonq2_full,99,id04,2024-10-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.6805795369139274,5.038165714285714,0.8396942857142857,0.8553496844213445,0.81964,0.1924380952380951,0.8012676190476191,0.850937142857143,0.0017620461759478,0.0105722770556869,2,5,1,1,1011111,"0,2,3,4,5,6",0.9972826086956522,0.7373188405797102,0.907608695652174,0.9378985507246378,6,6,1,0,-8.447590915109752e-06,-1.4079318191849588e-06,-0.009185561255643801,-0.0015309268759406336,20.5,3.6666666666666665,1.0,0.32399999999999995,0.7014285714285714,1.0,0.8339542857142859,0.1117523573700478,0.5,0,0.8832744565217391,h083_nonq2_transport_c760_9486735f
r128_s_stage,128,id06,2024-07-07,s_stage,"S1,S2,S3,S4",4,0,4,2.514015673718743,3.465491428571429,0.8663728571428573,0.8613580520019103,0.8557942857142857,0.0670999999999999,0.7877385714285714,0.7328571428571429,0.0036367740776731,0.0145470963106925,1,2,3,2,1111,"3,4,5,6",0.9873188405797102,0.3154438405797101,0.9936594202898552,0.8780570652173911,4,4,1,0,-1.2186017836488527e-05,-3.0465044591221317e-06,-0.014349013864642202,-0.0035872534661605506,21.0,3.0,1.0,0.1785714285714285,0.9128571428571429,0.0,0.8573214285714286,1.173907894122328,1.0,0,0.8775860507246377,h083_nonq2_transport_c760_9486735f
r026_nonq2_full,26,id01,2024-09-15,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.38113959312662,4.391500000000001,0.7319166666666668,0.7605192082308682,0.773457142857143,0.2768071428571428,0.6668714285714286,0.660397142857143,0.0017709344322761,0.0106256065936569,2,6,1,0,1011111,"0,2,3,4,5,6",0.9719202898550724,0.8054800724637681,0.7889492753623188,0.9124728260869563,6,6,1,0,-1.0299183700034079e-05,-1.7165306166723465e-06,-0.010590836043313099,-0.0017651393405521832,14.833333333333334,3.0,1.0,0.38785714285714284,0.596,0.0,0.7592709523809523,0.11770482065284876,0.6666666666666666,0,0.8766009963768115,h083_nonq2_transport_c760_9486735f
r132_nonq2_full,132,id06,2024-07-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.5719481234001007,4.709582857142858,0.7849304761904764,0.8055820653737253,0.8214209523809525,0.2340714285714285,0.7233695238095237,0.7058171428571428,0.001695813001249,0.0101748780074944,2,6,2,0,1011111,"0,2,3,4,5,6",0.9909420289855072,0.8054800724637681,0.8455615942028986,0.9331159420289856,6,5,1,1,-7.594556861334177e-06,-1.2657594768890295e-06,-0.0100218359661502,-0.0016703059943583667,15.5,2.3333333333333335,1.0,0.33266666666666656,0.7040000000000001,0.0,0.7572276190476191,0.1761441494011148,0.8333333333333334,0,0.8721331521739131,h083_nonq2_transport_c760_9486735f
