file,candidate_id,score_name,target_group,curve,k,alpha,y_margin,rollback_sum,over_sum,add_sum,n_rollback_cells,n_over_cells,n_add_cells,phase_lock_pred_margin,phase_lock_train_residual
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.5_score_soft_ff9d050f.csv,identity_phase_score_Q3S_k120_a0.5_score_soft,identity_phase_score,Q3S,score_soft,120,0.5,0.0116705932244939,492.1334228515625,0.0,0.0,1200,0,0,0.010364373,-0.001306220009951035
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.8_consistency_1e37220d.csv,identity_phase_score_Q3S_k120_a0.8_consistency,identity_phase_score,Q3S,consistency,120,0.8,0.0116936049845618,422.5064697265625,20.67993927001953,0.0,1080,120,0,0.012150333,0.00045672827841818434
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.8_target_route_90d998d6.csv,identity_phase_score_Q3S_k120_a0.8_target_route,identity_phase_score,Q3S,target_route,120,0.8,0.0117039893372167,422.5064697265625,28.004493713378906,0.0,1080,120,0,0.011871951,0.00016796136366239653
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.8_uniform_2d5ba865.csv,identity_phase_score_Q3S_k120_a0.8_uniform,identity_phase_score,Q3S,uniform,120,0.8,0.0117121879795291,422.5064697265625,20.97327423095703,0.0,1080,120,0,0.012170199,0.0004580113252900062
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.7_uniform_ef92575c.csv,cell_score_S2S4_k400_a0.7_uniform,cell_score,S2S4,uniform,400,0.7,0.0117740134984468,364.43707275390625,4.5895579003918385e-14,0.052921947091817856,801,0,1,0.012739887,0.0009658739626194467
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.95_score_soft_687b8b3b.csv,identity_phase_score_Q3S_k120_a0.95_score_soft,identity_phase_score,Q3S,score_soft,120,0.95,0.0117896877148103,434.7328186035156,12.066770553588867,0.0,1129,71,0,0.012273146,0.00048345812476165324
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.7_consistency_8ff8b984.csv,cell_score_S2S4_k400_a0.7_consistency,cell_score,S2S4,consistency,400,0.7,0.0118243461665011,365.3396911621094,3.893239897134748e-14,0.052921947091817856,939,0,1,0.012858462,0.001034115422120039
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.5_uniform_e81ce9dc.csv,identity_phase_score_Q3S_k120_a0.5_uniform,identity_phase_score,Q3S,uniform,120,0.5,0.0118604033501822,464.4530029296875,0.0,0.0,1200,0,0,0.011110068,-0.0007503350513059139
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.5_consistency_c8f9fd95.csv,identity_phase_score_Q3S_k120_a0.5_consistency,identity_phase_score,Q3S,consistency,120,0.5,0.0118720169481177,464.6363220214844,0.0,0.0,1200,0,0,0.011147853,-0.0007241639610666897
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.7_uniform_03acf10e.csv,route_translator_score_S2S4_k400_a0.7_uniform,route_translator_score,S2S4,uniform,400,0.7,0.011880761144238,365.1866149902344,4.5895579003918385e-14,0.5446843504905701,812,0,12,0.012820359,0.000939598175210471
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.5_target_route_19bdb7ce.csv,identity_phase_score_Q3S_k120_a0.5_target_route,identity_phase_score,Q3S,target_route,120,0.5,0.0119130840024697,460.0584411621094,0.0,0.0,1200,0,0,0.011317346,-0.0005957377574192704
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.7_consistency_c6d22561.csv,route_translator_score_S2S4_k400_a0.7_consistency,route_translator_score,S2S4,consistency,400,0.7,0.0119287531258444,366.07611083984375,3.893239897134748e-14,0.5270736217498779,943,0,12,0.012932438,0.0010036852775235968
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.7_uniform_ca558122.csv,memory_conflict_phase_score_S2S4_k400_a0.7_uniform,memory_conflict_phase_score,S2S4,uniform,400,0.7,0.0119498314758853,365.96405029296875,4.5895579003918385e-14,1.0557854175567627,822,0,22,0.0128885675,0.0009387360462828603
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.6_target_route_e44bd9f9.csv,cell_score_S2S4_k400_a0.6_target_route,cell_score,S2S4,target_route,400,0.6,0.0119537832352983,383.1691589355469,0.0,0.04808336868882179,1200,0,1,0.012398867,0.00044508370126614474
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.7_uniform_26c78f75.csv,cell_score_S2S4_k600_a0.7_uniform,cell_score,S2S4,uniform,500,0.7,0.0119540659668215,364.43707275390625,4.5895579003918385e-14,2.7640349864959717,801,0,101,0.012993374,0.001039307941281013
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.7_uniform_7717abcd.csv,identity_phase_score_S2S4_k400_a0.7_uniform,identity_phase_score,S2S4,uniform,400,0.7,0.0119646381212513,365.74285888671875,4.4840867130524487e-14,0.8829954862594604,819,0,19,0.012896093,0.0009314544873197522
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.7_consistency_ea8dc288.csv,memory_conflict_phase_score_S2S4_k400_a0.7_consistency,memory_conflict_phase_score,S2S4,consistency,400,0.7,0.0119965981183697,366.8444519042969,3.893239897134748e-14,1.0276683568954468,949,0,22,0.01299502,0.0009984214367221578
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.7_consistency_732b6c59.csv,cell_score_S2S4_k600_a0.7_consistency,cell_score,S2S4,consistency,500,0.7,0.011997158666949,365.3396911621094,3.893239897134748e-14,2.6537230014801025,939,0,101,0.012967374,0.0009702155088379717
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.7_target_route_8e75df79.csv,cell_score_S2S4_k400_a0.7_target_route,cell_score,S2S4,target_route,400,0.7,0.0119986637062161,364.43707275390625,12.292937278747559,0.05609726160764694,801,399,1,0.012753848,0.0007551842802436329
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.7_consistency_800e7bca.csv,identity_phase_score_S2S4_k400_a0.7_consistency,identity_phase_score,S2S4,consistency,400,0.7,0.0120112267947041,366.6238708496094,3.893239897134748e-14,0.860082745552063,946,0,19,0.013009929,0.0009987023034847779
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.6_target_route_f42253be.csv,route_translator_score_S2S4_k400_a0.6_target_route,route_translator_score,S2S4,target_route,400,0.6,0.0120456464873511,383.85015869140625,0.0,0.4948846399784088,1200,0,12,0.012471981,0.0004263348592561077
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.6_uniform_2eff2041.csv,cell_score_S2S4_k400_a0.6_uniform,cell_score,S2S4,uniform,400,0.6,0.0120473890188211,393.7059631347656,0.0,0.04536166787147522,1200,0,1,0.012207043,0.00015965433837237045
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.8_score_soft_d65fb405.csv,cell_score_S2S4_k400_a0.8_score_soft,cell_score,S2S4,score_soft,400,0.8,0.0120688177313045,370.10931396484375,19.638446807861328,0.03333326429128647,1088,112,1,0.012520505,0.00045168738408532354
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.6_consistency_dd58aad1.csv,cell_score_S2S4_k400_a0.6_consistency,cell_score,S2S4,consistency,400,0.6,0.0120870684715533,394.4796142578125,0.0,0.04536166787147522,1200,0,1,0.012308679,0.00022161011820795787
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.8_score_soft_643f35c8.csv,cell_score_S2S4_k600_a0.8_score_soft,cell_score,S2S4,score_soft,500,0.8,0.0120968414926184,367.9439697265625,20.53363037109375,1.9303767681121826,1061,139,101,0.012549276,0.00045243497106902016
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.7_target_route_79d3e37b.csv,route_translator_score_S2S4_k400_a0.7_target_route,route_translator_score,S2S4,target_route,400,0.7,0.0121000122796536,365.1866149902344,12.247964859008789,0.5773653984069824,812,388,12,0.012835023,0.0007350107137321926
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.6_target_route_480027ab.csv,memory_conflict_phase_score_S2S4_k400_a0.6_target_route,memory_conflict_phase_score,S2S4,target_route,400,0.6,0.0121050314949178,384.5565490722656,0.0,0.9592565298080444,1200,0,22,0.012533953,0.0004289219184494715
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.6_target_route_e4f81628.csv,cell_score_S2S4_k600_a0.6_target_route,cell_score,S2S4,target_route,500,0.6,0.0121075919074644,383.1691589355469,0.0,2.5113232135772705,1200,0,101,0.012629177,0.000521585513867006
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.35_score_soft_49460e3b.csv,identity_phase_score_Q3S_k120_a0.35_score_soft,identity_phase_score,Q3S,score_soft,120,0.35,0.0121119471915847,515.2891845703125,0.0,0.0,1200,0,0,0.009958056,-0.0021538913898950744
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.6_target_route_cd7a0ba2.csv,identity_phase_score_S2S4_k400_a0.6_target_route,identity_phase_score,S2S4,target_route,400,0.6,0.0121179501819886,384.35552978515625,0.0,0.8022644519805908,1200,0,19,0.012540791,0.00042284100172149813
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.95_score_soft_58b451ab.csv,cell_score_S2S4_k400_a0.95_score_soft,cell_score,S2S4,score_soft,400,0.95,0.0121285377703102,366.1690673828125,56.73230743408203,0.03958325460553169,966,234,1,0.01198959,-0.00013894798974112277
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.6_uniform_945050ee.csv,route_translator_score_S2S4_k400_a0.6_uniform,route_translator_score,S2S4,uniform,400,0.6,0.012131562225205,394.3484191894531,0.0,0.46687227487564087,1200,0,12,0.012276019,0.00014445674450964084
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.7_target_route_58fb428f.csv,memory_conflict_phase_score_S2S4_k400_a0.7_target_route,memory_conflict_phase_score,S2S4,target_route,400,0.7,0.0121649980093182,365.96405029296875,12.20131778717041,1.1191325187683105,822,378,22,0.012914176,0.0007491780896841608
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.6_consistency_37d7af58.csv,route_translator_score_S2S4_k400_a0.6_consistency,route_translator_score,S2S4,consistency,400,0.6,0.0121694743164596,395.1108703613281,0.0,0.4517773389816284,1200,0,12,0.012372088,0.0002026133707943526
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.7_target_route_e169b2f2.csv,identity_phase_score_S2S4_k400_a0.7_target_route,identity_phase_score,S2S4,target_route,400,0.7,0.0121791732013893,365.74285888671875,12.214591026306152,0.935975193977356,819,381,19,0.012917217,0.00073804366581918
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.7_target_route_fb87bf64.csv,cell_score_S2S4_k600_a0.7_target_route,cell_score,S2S4,target_route,500,0.7,0.0121817044414853,364.43707275390625,12.292937278747559,2.929877281188965,801,399,101,0.013022544,0.0008408394209767443
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.6_uniform_31b3bd7b.csv,memory_conflict_phase_score_S2S4_k400_a0.6_uniform,memory_conflict_phase_score,S2S4,uniform,400,0.6,0.0121859590930659,395.01483154296875,0.0,0.904958963394165,1200,0,22,0.012334483,0.00014852365127022808
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.6_uniform_94fd0532.csv,cell_score_S2S4_k600_a0.6_uniform,cell_score,S2S4,uniform,500,0.6,0.0121876546912629,393.7059631347656,0.0,2.3691728115081787,1200,0,101,0.012424318,0.00023666342862063705
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.6_uniform_12a9fca1.csv,identity_phase_score_S2S4_k400_a0.6_uniform,identity_phase_score,S2S4,uniform,400,0.6,0.0121978756771553,394.8251953125,0.0,0.7568532824516296,1200,0,19,0.012340933,0.0001430574073326158
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.5_target_route_06c44449.csv,cell_score_S2S4_k400_a0.5_target_route,cell_score,S2S4,target_route,400,0.5,0.0122157716327696,414.1942138671875,0.0,0.040069472044706345,1200,0,1,0.011834051,-0.00038172017274190444
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k600_a0.6_consistency_891a1a72.csv,cell_score_S2S4_k600_a0.6_consistency,cell_score,S2S4,consistency,500,0.6,0.012221809274143,394.4796142578125,0.0,2.2746195793151855,1200,0,101,0.0124020325,0.0001802232278525634
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k400_a0.6_consistency_86dd4f8e.csv,memory_conflict_phase_score_S2S4_k400_a0.6_consistency,memory_conflict_phase_score,S2S4,consistency,400,0.6,0.0122229622177837,395.7694091796875,0.0,0.8808585405349731,1200,0,22,0.012425728,0.00020276592447780566
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k600_a0.8_score_soft_55ecf6fd.csv,route_translator_score_S2S4_k600_a0.8_score_soft,route_translator_score,S2S4,score_soft,500,0.8,0.0122293256567062,368.27386474609375,17.03694725036621,1.9376952648162842,1061,139,101,0.012737967,0.0005086414172111881
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.8_consistency_7c116081.csv,cell_score_S2S4_k400_a0.8_consistency,cell_score,S2S4,consistency,400,0.8,0.0122326699720317,364.43707275390625,28.237340927124023,0.060482222586870193,801,399,1,0.012694677,0.0004620073659724125
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_S2S4_k400_a0.6_consistency_b0d4d4cc.csv,identity_phase_score_S2S4_k400_a0.6_consistency,identity_phase_score,S2S4,consistency,400,0.6,0.0122347335690672,395.5803527832031,0.0,0.7372137308120728,1200,0,19,0.012438508,0.000203774181563178
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S2S4_k600_a0.8_score_soft_98884eaf.csv,memory_conflict_phase_score_S2S4_k600_a0.8_score_soft,memory_conflict_phase_score,S2S4,score_soft,500,0.8,0.0122490380959628,369.1949462890625,19.10761833190918,1.9780778884887695,1061,139,101,0.012708683,0.0004596444709183793
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_all_k120_a1.1_consistency_a2181ee3.csv,identity_phase_score_all_k120_a1.1_consistency,identity_phase_score,all,consistency,120,1.1,0.0122699977906566,447.05169677734375,63.44123077392578,0.0,1080,120,0,0.012577333,0.0003073347655911107
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.35_uniform_c296b54d.csv,identity_phase_score_Q3S_k120_a0.35_uniform,identity_phase_score,Q3S,uniform,120,0.35,0.0122706548966019,495.91290283203125,0.0,0.0,1200,0,0,0.010480042,-0.0017906132809369403
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_Q3S_k120_a0.35_consistency_c8dc53f5.csv,identity_phase_score_Q3S_k120_a0.35_consistency,identity_phase_score,Q3S,consistency,120,0.35,0.0122783350192503,496.0412292480469,0.0,0.0,1200,0,0,0.010506491,-0.001771843842466262
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.5_uniform_da6e5291.csv,cell_score_S2S4_k400_a0.5_uniform,cell_score,S2S4,uniform,400,0.5,0.0122829437629997,422.9748840332031,0.0,0.037801388651132584,1200,0,1,0.011674199,-0.0006087445096790052
hitl/h032_h012_phase_translator_jepa/submission_h032_cell_score_S2S4_k400_a0.8_uniform_dcc13d2f.csv,cell_score_S2S4_k400_a0.8_uniform,cell_score,S2S4,uniform,400,0.8,0.0122858293128924,364.43707275390625,29.268898010253906,0.060482222586870193,801,399,1,0.012773125,0.0004872961195392985
hitl/h032_h012_phase_translator_jepa/submission_h032_route_translator_score_S2S4_k400_a0.5_target_route_391fecb5.csv,route_translator_score_S2S4_k400_a0.5_target_route,route_translator_score,S2S4,target_route,400,0.5,0.0122862155653181,414.76171875,0.0,0.4124038815498352,1200,0,12,0.011894981,-0.0003912341884913361
hitl/h032_h012_phase_translator_jepa/submission_h032_identity_phase_score_all_k120_a1.1_target_route_6cf68223.csv,identity_phase_score_all_k120_a1.1_target_route,identity_phase_score,all,target_route,120,1.1,0.0122898838539731,447.05169677734375,62.069923400878906,0.0,1080,120,0,0.012361249,7.136510115747681e-05
