iter,task,kind,auc_h068_selected,auc_h071_selected,spearman_h068_health,pred_std
52,story_route_to_h068_selected,subject_row_permutation,0.6682571428571428,0.3278637123745819,-0.3172059100290538,0.07714791101002667
53,story_to_h068_selected,subject_row_permutation,0.5310312925170069,0.48924968913472255,-0.034858259611713883,0.09199483985039002
53,story_to_h068_health,subject_row_permutation,0.4944673469387755,0.5848099434010805,0.3139694250869025,0.08749383713570077
53,story_route_to_h068_selected,subject_row_permutation,0.66878231292517,0.34729681202298257,-0.3382012993804087,0.07362185044879982
54,story_to_h068_selected,subject_row_permutation,0.5273142857142857,0.5160149215333162,-0.013525994674951589,0.09199483985039002
54,story_to_h068_health,subject_row_permutation,0.4772863945578231,0.5950075304433582,0.3403618009468329,0.08749383713570077
54,story_route_to_h068_selected,subject_row_permutation,0.652661224489796,0.3782640854129149,-0.2661229509996097,0.07799584359423957
55,story_to_h068_selected,subject_row_permutation,0.5264503401360545,0.45171940656890486,-0.08280920838055598,0.09199483985039002
55,story_to_h068_health,subject_row_permutation,0.4937040816326531,0.5513463682360004,0.2994924786171894,0.08749383713570077
55,story_route_to_h068_selected,subject_row_permutation,0.6636571428571428,0.3309522661006775,-0.33124348131448583,0.07560305654611206
56,story_to_h068_selected,subject_row_permutation,0.5243020408163266,0.5007034666838178,-0.03632922862929685,0.09199483985039002
56,story_to_h068_health,subject_row_permutation,0.4823530612244898,0.5882140521824887,0.34110234351556046,0.08749383713570077
56,story_route_to_h068_selected,subject_row_permutation,0.6589823129251701,0.3572337814081125,-0.2907066647899771,0.07697622084589097
57,story_to_h068_selected,subject_row_permutation,0.5135795918367346,0.513960798816568,-0.0348858124603763,0.09199483985039002
57,story_to_h068_health,subject_row_permutation,0.4969265306122449,0.5292977124603379,0.27566083000558644,0.08749383713570077
57,story_route_to_h068_selected,subject_row_permutation,0.649595918367347,0.34930269702426897,-0.3204999593863891,0.07814040786051635
58,story_to_h068_selected,subject_row_permutation,0.5094503401360545,0.4980383329045537,-0.06247481199176125,0.09199483985039002
58,story_to_h068_health,subject_row_permutation,0.4818380952380952,0.5701048098362062,0.308277827798708,0.08749383713570077
58,story_route_to_h068_selected,subject_row_permutation,0.6538394557823128,0.35767328059343106,-0.2956703769208482,0.07630455448427285
59,story_to_h068_selected,subject_row_permutation,0.5356625850340135,0.523554744447303,-0.006426646253697658,0.09199483985039002
59,story_to_h068_health,subject_row_permutation,0.49521768707482994,0.5684841565903439,0.32626356648734267,0.08749383713570077
59,story_route_to_h068_selected,subject_row_permutation,0.6690217687074831,0.3828748070491382,-0.26323065309729865,0.07682898606017241
60,story_to_h068_selected,subject_row_permutation,0.5154340136054422,0.5293419303661779,0.004649446651984602,0.09199483985039002
60,story_to_h068_health,subject_row_permutation,0.4912877551020408,0.5450312473201269,0.2911843341202808,0.08749383713570077
60,story_route_to_h068_selected,subject_row_permutation,0.6654598639455783,0.38167824371837755,-0.25692658908777805,0.06849502499026386
61,story_to_h068_selected,subject_row_permutation,0.5177006802721088,0.4859159270216962,-0.057912119140747724,0.09199483985039002
61,story_to_h068_health,subject_row_permutation,0.4892455782312925,0.5738787411028214,0.35710821448569,0.08749383713570077
61,story_route_to_h068_selected,subject_row_permutation,0.6679238095238096,0.368499967841523,-0.2823158220687368,0.07691592266080292
62,story_to_h068_selected,subject_row_permutation,0.512861224489796,0.4736086098962353,-0.07502389691277273,0.09199483985039002
62,story_to_h068_health,subject_row_permutation,0.4902612244897959,0.5721200743932768,0.3367798869308263,0.08749383713570077
62,story_route_to_h068_selected,subject_row_permutation,0.6592816326530612,0.36559900523111233,-0.28300299085326985,0.07412809441174574
63,story_to_h068_selected,subject_row_permutation,0.5253700680272109,0.5136164351256325,-0.03773378241815894,0.09199483985039002
63,story_to_h068_health,subject_row_permutation,0.500156462585034,0.5654873885172798,0.34122390138717723,0.08749383713570077
63,story_route_to_h068_selected,subject_row_permutation,0.6644680272108843,0.3548433346196724,-0.31073769996001177,0.07473243624644903
64,story_to_h068_selected,subject_row_permutation,0.524517006802721,0.43841249678415234,-0.118382784097963,0.09199483985039002
64,story_to_h068_health,subject_row_permutation,0.4897700680272109,0.5632905625589573,0.3054003625784072,0.08749383713570077
64,story_route_to_h068_selected,subject_row_permutation,0.6485278911564626,0.35152565174513334,-0.3247891769759398,0.07554591934258052
65,story_to_h068_selected,subject_row_permutation,0.5037755102040816,0.5213331296629792,-0.006915906075537419,0.09199483985039002
65,story_to_h068_health,subject_row_permutation,0.5002421768707483,0.5707044314381271,0.3073278831306916,0.08749383713570077
65,story_route_to_h068_selected,subject_row_permutation,0.6412802721088436,0.3593843795557843,-0.30952500405314654,0.07422647232391916
66,story_to_h068_selected,subject_row_permutation,0.5514,0.4768351770860132,-0.09263683739099726,0.09199483985039
66,story_to_h068_health,subject_row_permutation,0.4921319727891156,0.5395267880113198,0.2882108016957927,0.08749383713570077
66,story_route_to_h068_selected,subject_row_permutation,0.6700122448979591,0.3406895849412572,-0.33041873636833485,0.07645125334238127
67,story_to_h068_selected,subject_row_permutation,0.5373768707482993,0.49366478003601744,-0.06710563407788717,0.09199483985039002
67,story_to_h068_health,subject_row_permutation,0.4926027210884354,0.5496982462910557,0.3073330749691652,0.08749383713570077
67,story_route_to_h068_selected,subject_row_permutation,0.6615360544217688,0.3660291248606466,-0.3097680201559584,0.07599683247267329
68,story_to_h068_selected,subject_row_permutation,0.4964326530612245,0.42453745390618297,-0.12231450316824706,0.09199483985039003
68,story_to_h068_health,subject_row_permutation,0.4982061224489796,0.5730010826687248,0.31251521100217916,0.08749383713570077
68,story_route_to_h068_selected,subject_row_permutation,0.6575333333333333,0.326848040476803,-0.3470828853058982,0.07210072448450146
69,story_to_h068_selected,subject_row_permutation,0.5416408163265306,0.4588706478861161,-0.05570741208724775,0.09199483985039002
69,story_to_h068_health,subject_row_permutation,0.47273333333333334,0.5813113690935596,0.3287900096892021,0.08749383713570077
69,story_route_to_h068_selected,subject_row_permutation,0.679487074829932,0.31894107495069035,-0.32152888268503904,0.0741286497340563
70,story_to_h068_selected,subject_row_permutation,0.5117006802721089,0.5156919968270303,-0.03939149528691148,0.09199483985039002
70,story_to_h068_health,subject_row_permutation,0.4871102040816327,0.5770497009261641,0.33742718575986913,0.08749383713570077
70,story_route_to_h068_selected,subject_row_permutation,0.6480340136054422,0.3416034216619501,-0.3350160440878135,0.0791069231035626
71,story_to_h068_selected,subject_row_permutation,0.5538707482993197,0.5217699489752166,0.020711935684295885,0.09199483985039003
71,story_to_h068_health,subject_row_permutation,0.48740612244897963,0.5715573010462225,0.3435217346465798,0.08749383713570077
71,story_route_to_h068_selected,subject_row_permutation,0.6777333333333333,0.3737431395249121,-0.26582303906477667,0.07543501575522674
72,story_to_h068_selected,subject_row_permutation,0.5403414965986395,0.5452818154532202,-0.0006304184919181092,0.09199483985039002
72,story_to_h068_health,subject_row_permutation,0.49231496598639457,0.5479536489151874,0.32300912565390194,0.08749383713570077
72,story_route_to_h068_selected,subject_row_permutation,0.6577455782312925,0.3832191707400737,-0.27554048131031394,0.07734096645987704
73,story_to_h068_selected,subject_row_permutation,0.49114285714285716,0.5640047487351,0.05322044926795523,0.09199483985039002
73,story_to_h068_health,subject_row_permutation,0.5136476190476191,0.5534138903181546,0.2970016841736254,0.08749383713570077
73,story_route_to_h068_selected,subject_row_permutation,0.6464802721088435,0.39488599819912534,-0.24852738232881655,0.07025775263068247
74,story_to_h068_selected,subject_row_permutation,0.5186952380952381,0.48983256152988597,-0.10050070095444502,0.09199483985039002
74,story_to_h068_health,subject_row_permutation,0.48174489795918374,0.5577532748049051,0.3295569497478204,0.08749383713570077
74,story_route_to_h068_selected,subject_row_permutation,0.6545102040816326,0.3456996076665809,-0.34639859932114186,0.07501842810117634
75,story_to_h068_selected,subject_row_permutation,0.5177224489795919,0.5010210316439414,-0.028709178276793382,0.09199483985039002
75,story_to_h068_health,subject_row_permutation,0.5012578231292517,0.5921427461195438,0.34422668499347403,0.08749383713570077
75,story_route_to_h068_selected,subject_row_permutation,0.6639469387755101,0.34745894434439584,-0.315939213404817,0.07493356620817186
76,story_to_h068_selected,subject_row_permutation,0.5443034013605442,0.43899670911585625,-0.08319135119942879,0.09199483985039003
76,story_to_h068_health,subject_row_permutation,0.5099911564625851,0.5577532748049052,0.3023825425122638,0.08749383713570077
76,story_route_to_h068_selected,subject_row_permutation,0.6639673469387756,0.33557638710230686,-0.3140609803473164,0.07585188399834586
77,story_to_h068_selected,subject_row_permutation,0.5072190476190476,0.5033833397650288,-0.03008450663335559,0.09199483985039002
77,story_to_h068_health,subject_row_permutation,0.4947265306122449,0.5394015039447732,0.28916035004880764,0.08749383713570079
77,story_route_to_h068_selected,subject_row_permutation,0.6515537414965987,0.35621140982763055,-0.3027517613012408,0.0737699163414284
78,story_to_h068_selected,subject_row_permutation,0.49797551020408165,0.520529167738616,-0.029806622647418683,0.09199483985039002
78,story_to_h068_health,subject_row_permutation,0.4941809523809524,0.5742190849841352,0.33021390567630754,0.08749383713570077
78,story_route_to_h068_selected,subject_row_permutation,0.6423034013605442,0.3754394991853186,-0.313683834008212,0.0732525899131862
79,story_to_h068_selected,subject_row_permutation,0.5260938775510204,0.46335809536060374,-0.0632715865031074,0.09199483985039002
