top_n,selected_cells,selected_rows,mean_true_opp_rank,mean_true_same_rank,mean_true_margin_rank,mean_h073_bridge,mean_h068_health,mean_public,mean_invariant,mean_shortcut_energy,mean_cell_gain,q2_cells,h050_null,iter,kind,overlap_with_real
700,700,178,0.6123861224489795,0.4029730612244897,0.6077036734693877,0.5886917020408163,0.5455032231020408,0.6014876163265306,0.5620714285714287,0.3034346530612244,0.0018292126114602856,52,0,76,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,134,0.7110666666666667,0.307781746031746,0.7042285714285714,0.6815242936507937,0.6189113953968254,0.6738362380952381,0.5926064761904761,0.2037548809523809,0.002172389771721951,11,0,77,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,167,0.6622857142857143,0.35202362637362633,0.6560967032967032,0.6379211703296704,0.5843220419780221,0.6449731428571429,0.5765866813186814,0.25384502747252746,0.0019407689743999137,28,0,77,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,177,0.619421224489796,0.38984326530612246,0.617018775510204,0.5926733918367348,0.5468759924081632,0.6068214204081632,0.5628957142857144,0.30005959183673464,0.0018460794811845157,55,0,77,target_stratified_bad_axis_shuffle,0.84
360,360,141,0.7095539682539683,0.30225952380952376,0.7069571428571428,0.6783896269841271,0.6161143792063493,0.6674818253968254,0.5738074206349206,0.20799373015873013,0.001836433095672795,6,0,78,target_stratified_bad_axis_shuffle,0.7
520,520,161,0.6479340659340659,0.35794230769230767,0.6480175824175824,0.6408561648351648,0.581419719010989,0.6367722637362638,0.5747686428571429,0.24822604395604395,0.001987282214546884,25,0,78,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,176,0.605374693877551,0.401595918367347,0.6037322448979592,0.595875318367347,0.5489636197551021,0.6069036734693878,0.5617637142857143,0.2960134489795918,0.0018344243096381125,52,0,78,target_stratified_bad_axis_shuffle,0.85
360,360,139,0.6998444444444444,0.3120015873015873,0.6971365079365079,0.6830383730158731,0.6259015365079366,0.6865764603174603,0.5900500873015874,0.20592115079365078,0.0024830955794491677,14,0,79,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,159,0.6474626373626373,0.3604994505494505,0.6435373626373626,0.6372929450549452,0.5839852001098901,0.6381510659340659,0.575403642857143,0.2585386263736264,0.0021139998070487556,24,0,79,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,178,0.6114432653061225,0.3960587755102041,0.6084416326530612,0.5871693591836735,0.5481969015510205,0.605116612244898,0.5651652571428571,0.310144918367347,0.0018839651443537935,53,0,79,target_stratified_bad_axis_shuffle,0.83
360,360,141,0.7079714285714286,0.30199761904761907,0.7066301587301588,0.6765361746031747,0.6205985825396826,0.6809105396825397,0.5799399206349206,0.2095587698412698,0.0020141245855273414,10,0,80,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,163,0.652110989010989,0.35425879120879117,0.6511065934065934,0.6360655604395605,0.5854110692307692,0.6425012857142857,0.5751367197802197,0.25714890109890104,0.002064875810205688,26,0,80,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,177,0.606686530612245,0.3972857142857143,0.606353469387755,0.5932322897959185,0.5490032176326531,0.6054243510204081,0.5616448,0.3030682653061224,0.0018452383488769273,52,0,80,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,136,0.7152317460317461,0.30253095238095234,0.7140555555555556,0.6804249206349208,0.6171694125396826,0.6725319206349206,0.5858494761904762,0.20162809523809522,0.002129141855711393,11,0,81,target_stratified_bad_axis_shuffle,0.7138888888888889
520,520,162,0.6576472527472528,0.3592197802197802,0.6545791208791208,0.6388332802197804,0.581421684945055,0.638074945054945,0.5763634120879121,0.24960953296703295,0.0019211338171032065,26,0,81,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,180,0.6165077551020408,0.392750612244898,0.615364081632653,0.5914521918367348,0.5464955845714285,0.6021227836734694,0.5610430857142856,0.30237697959183674,0.0017716032255246479,48,0,81,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,141,0.6902698412698414,0.3176063492063492,0.6864253968253968,0.6777791746031746,0.6165368898412699,0.6744452063492063,0.5724239761904762,0.20529182539682536,0.0022640401519577543,10,0,82,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,156,0.6472274725274725,0.36219505494505494,0.6443747252747253,0.630961098901099,0.5762101313186814,0.6307670219780219,0.5752808351648352,0.25678601648351645,0.0019515153764454614,27,0,82,target_stratified_bad_axis_shuffle,0.7576923076923077
700,700,174,0.6006220408163265,0.40416040816326526,0.5979812244897958,0.5916927755102042,0.5446250572244897,0.6028907755102041,0.5637600857142857,0.3001804693877551,0.0018315260395365149,55,0,82,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,133,0.6901333333333334,0.3218285714285714,0.6840555555555555,0.6860284365079365,0.6278705314285714,0.6870026984126985,0.5852588650793651,0.1909532936507936,0.002027465972597932,11,0,83,target_stratified_bad_axis_shuffle,0.7611111111111111
520,520,167,0.6422725274725275,0.36817032967032964,0.6377747252747253,0.6355555714285716,0.5838578248351649,0.6483735494505495,0.5771296428571429,0.2481051648351648,0.0021073706061572107,34,0,83,target_stratified_bad_axis_shuffle,0.7826923076923077
700,700,180,0.602130612244898,0.40286,0.5997836734693878,0.5891691020408164,0.5440794789387756,0.6053083918367348,0.5612469714285715,0.30012095918367343,0.0018137751835739862,59,0,83,target_stratified_bad_axis_shuffle,0.8414285714285714
360,360,144,0.714104761904762,0.29522936507936504,0.7104619047619047,0.6761062142857144,0.617070786031746,0.674397253968254,0.5783345873015873,0.20975039682539678,0.0018960815685661954,10,0,84,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,166,0.6579538461538462,0.34687582417582413,0.6543516483516483,0.6362045384615385,0.584461515054945,0.6437457692307692,0.5609885274725275,0.2533521978021978,0.0020182129336144016,27,0,84,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.6148612244897959,0.395229387755102,0.6122326530612244,0.5927219428571429,0.5485682646530612,0.6075810285714286,0.5609595714285714,0.30004314285714284,0.0018127046629629515,54,0,84,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,141,0.7068492063492063,0.3081904761904762,0.7046650793650794,0.6768211587301588,0.6173967806349206,0.6812151904761905,0.5829108095238095,0.20386801587301584,0.0019028153937117875,15,0,85,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,160,0.6510912087912087,0.36564835164835163,0.6475648351648352,0.6402348406593407,0.579346027912088,0.6383946263736264,0.5678869505494506,0.24313417582417576,0.0017095977444224258,30,0,85,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,178,0.6018489795918367,0.4137436734693878,0.5996481632653061,0.5969122081632653,0.5483439044081633,0.608008612244898,0.5582210857142856,0.2926910408163265,0.0018433608451121166,55,0,85,target_stratified_bad_axis_shuffle,0.8585714285714285
360,360,142,0.7125349206349207,0.3029111111111111,0.712426984126984,0.6795054920634921,0.6248880328571429,0.6815648888888889,0.5880000317460318,0.20633206349206346,0.0020235604147994016,11,0,86,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,165,0.6559527472527472,0.35577087912087907,0.6542450549450549,0.6391276593406593,0.586060112857143,0.6448036593406593,0.5745799505494507,0.2514300549450549,0.0018371024713504508,27,0,86,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,179,0.627307755102041,0.3853399999999999,0.6244310204081632,0.5869469346938776,0.545487500489796,0.6007848326530613,0.5637816571428571,0.30906518367346936,0.0018482150151971398,53,0,86,target_stratified_bad_axis_shuffle,0.8271428571428572
360,360,145,0.7130142857142857,0.29978809523809524,0.7105698412698414,0.6721537698412698,0.6136961831746032,0.6719205873015873,0.5772109761904761,0.20936174603174598,0.0020658886603294796,15,0,87,target_stratified_bad_axis_shuffle,0.6916666666666667
520,520,160,0.6455835164835165,0.36501978021978027,0.6424549450549452,0.6344572362637363,0.5828523104395604,0.6348257252747254,0.5766910274725275,0.25749332417582416,0.0019877979258120593,23,0,87,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,180,0.6078285714285715,0.3998408163265307,0.6063102040816326,0.5876444816326531,0.5432568987755102,0.5998549306122449,0.5641210857142857,0.3055242448979592,0.00184555150813522,56,0,87,target_stratified_bad_axis_shuffle,0.83
360,360,143,0.6935095238095237,0.31308253968253963,0.6919825396825396,0.6758380476190476,0.6136907466666667,0.6687139682539683,0.5854589206349207,0.21192285714285714,0.0022844051134561336,11,0,88,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,165,0.6478263736263736,0.3607697802197802,0.6461175824175824,0.6298172197802198,0.5771488601098902,0.6302914285714287,0.5740524120879121,0.26199109890109884,0.0019641522881483635,25,0,88,target_stratified_bad_axis_shuffle,0.7480769230769231
700,700,178,0.6006514285714286,0.40689142857142857,0.6013134693877552,0.5896384,0.5452550035102042,0.6006359836734694,0.5641642857142858,0.30415475510204076,0.0018299942155532282,51,0,88,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,141,0.694447619047619,0.3133047619047619,0.6901888888888889,0.6787966190476191,0.6210553984126985,0.6774524444444444,0.5786251428571428,0.20694626984126982,0.0019500778745828444,12,0,89,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,161,0.6440494505494505,0.3633510989010989,0.6394450549450549,0.6342429395604396,0.5829199454945054,0.6400578901098901,0.5707034890109891,0.25577082417582414,0.0020173333829780634,28,0,89,target_stratified_bad_axis_shuffle,0.775
700,700,180,0.6016163265306123,0.4039102040816327,0.5993257142857142,0.5905826489795918,0.5465849634285714,0.6033603102040817,0.5595525428571428,0.30068706122448974,0.0018215422099207524,55,0,89,target_stratified_bad_axis_shuffle,0.8385714285714285
360,360,139,0.7028095238095238,0.3082373015873016,0.7019095238095239,0.6780655238095239,0.6129563752380952,0.6641633968253968,0.5829159761904762,0.206702619047619,0.0022694189583194655,8,0,90,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,158,0.6416516483516483,0.361717032967033,0.6404692307692308,0.6393170274725275,0.5834357498901099,0.6417401868131868,0.5763494120879121,0.24919956043956043,0.0021426038048657408,29,0,90,target_stratified_bad_axis_shuffle,0.7942307692307692
700,700,178,0.6063902040816327,0.3952285714285715,0.6066587755102041,0.5930746897959184,0.5468847415510204,0.6047421714285715,0.5620486571428572,0.2962355306122449,0.0018469011565482724,56,0,90,target_stratified_bad_axis_shuffle,0.8471428571428572
360,360,140,0.7092555555555554,0.30006825396825393,0.7068031746031747,0.6778158095238095,0.6192040012698413,0.6805159841269842,0.5953826984126984,0.20440420634920634,0.0023420250013717896,14,0,91,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,165,0.6566571428571428,0.35319230769230775,0.6551813186813186,0.6357241373626374,0.5807124602197803,0.6391458571428571,0.5820314890109891,0.2517066208791209,0.002060796122003353,34,0,91,target_stratified_bad_axis_shuffle,0.7923076923076923
700,700,180,0.6113559183673469,0.3978938775510204,0.6112669387755102,0.5911796979591837,0.5476215662040816,0.6043396653061224,0.5682158857142857,0.3041252653061224,0.0018065574002262212,56,0,91,target_stratified_bad_axis_shuffle,0.8342857142857143
360,360,143,0.6996126984126985,0.31179761904761905,0.6974412698412699,0.6764646666666667,0.6163868225396826,0.6762800952380953,0.5814020873015873,0.20586499999999996,0.0023082360885219103,14,0,92,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,165,0.6483010989010989,0.3605406593406593,0.6465076923076922,0.6339023681318681,0.5799809721978022,0.6388925384615385,0.5725341813186814,0.25826090659340656,0.0020085676984438255,29,0,92,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,177,0.607250612244898,0.3988024489795919,0.6083485714285713,0.5886666775510204,0.5433450061224491,0.598796236734694,0.5668236857142857,0.3076652244897959,0.0018140250642651188,55,0,92,target_stratified_bad_axis_shuffle,0.8271428571428572
360,360,137,0.702847619047619,0.3068396825396825,0.7018746031746032,0.6729563968253969,0.6177664538095239,0.6708826825396825,0.5808263095238095,0.21422071428571424,0.00203251800388053,9,0,93,target_stratified_bad_axis_shuffle,0.6972222222222222
520,520,158,0.6409516483516484,0.36534285714285714,0.6390142857142858,0.6366148296703298,0.5852373242857143,0.6375494725274725,0.5707296043956044,0.2555811263736264,0.0017668713915679308,19,0,93,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,177,0.6052000000000001,0.40230612244897956,0.6022138775510204,0.5927756489795919,0.5472415257959184,0.604713518367347,0.5622363142857143,0.2985782244897959,0.0018587678681688815,53,0,93,target_stratified_bad_axis_shuffle,0.84
360,360,141,0.7028634920634921,0.31234285714285714,0.6989015873015872,0.6819087142857143,0.618082836984127,0.6721812698412699,0.583182253968254,0.20070242063492058,0.0021927421859576886,11,0,94,target_stratified_bad_axis_shuffle,0.7
520,520,155,0.6513131868131868,0.3596846153846154,0.6476175824175825,0.6363180164835166,0.5810691728571429,0.6366394505494506,0.5728158736263735,0.25104620879120876,0.001884902166453345,26,0,94,target_stratified_bad_axis_shuffle,0.7711538461538462
700,700,173,0.6093175510204081,0.3979632653061224,0.6070367346938776,0.5911875061224491,0.5473645367346939,0.6018392408163266,0.5645190285714285,0.3026091020408163,0.0018087919042496755,50,0,94,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,143,0.7037936507936507,0.3063174603174603,0.7015873015873015,0.6714445476190477,0.6105318709523809,0.667559873015873,0.583456253968254,0.21447940476190472,0.0022074204931823807,13,0,95,target_stratified_bad_axis_shuffle,0.6805555555555556
520,520,157,0.6445923076923077,0.36485604395604393,0.6412263736263736,0.6342105329670331,0.5810201192307692,0.6355410219780221,0.5805473736263735,0.26038780219780217,0.001986094699603858,26,0,95,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,176,0.6048555102040817,0.40220530612244904,0.6030824489795918,0.589429436734694,0.5472095651428571,0.6016764408163265,0.5668741142857142,0.30543716326530607,0.0018305803054389706,51,0,95,target_stratified_bad_axis_shuffle,0.8314285714285714
360,360,140,0.7048571428571428,0.30593571428571426,0.7038619047619048,0.6784068968253969,0.6223787468253968,0.6812411111111112,0.5793926984126985,0.20292511904761903,0.0019740780585218577,10,0,96,target_stratified_bad_axis_shuffle,0.7194444444444444
520,520,169,0.6495054945054944,0.3568576923076923,0.648343956043956,0.639452032967033,0.5849013164835165,0.6445487032967032,0.5647142582417582,0.2499056868131868,0.002032527573548186,26,0,96,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,179,0.6111697959183674,0.39636326530612237,0.6102538775510203,0.5939376448979592,0.5477163495510204,0.6078295591836734,0.5596488571428571,0.2964424285714286,0.0018096727358352749,55,0,96,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,147,0.701136507936508,0.31264603174603167,0.695388888888889,0.6736141190476191,0.6113057944444444,0.6714514285714286,0.5684673650793651,0.20461932539682534,0.002419761796278287,16,0,97,target_stratified_bad_axis_shuffle,0.7
520,520,164,0.6444582417582417,0.36785659340659344,0.6395219780219781,0.6328688241758242,0.5788339916483516,0.6374809120879121,0.5702897582417583,0.25329431318681317,0.0021368632131506917,28,0,97,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,180,0.6071853061224489,0.40527142857142856,0.6056718367346938,0.5877403795918368,0.5464956550204082,0.5998931346938775,0.5665444285714286,0.3087788979591837,0.0017850994311274387,45,0,97,target_stratified_bad_axis_shuffle,0.8257142857142857
360,360,141,0.7100714285714286,0.3106769841269841,0.7065809523809523,0.6760505714285715,0.6141219357142857,0.6703696825396827,0.5836381428571429,0.21034440476190472,0.002040457668718705,12,0,98,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,159,0.6415054945054945,0.3718307692307692,0.6396351648351649,0.6430941043956044,0.583566704065934,0.639486010989011,0.5721134120879121,0.2413998901098901,0.002091780952145972,25,0,98,target_stratified_bad_axis_shuffle,0.8096153846153846
700,700,176,0.6073142857142857,0.39718938775510204,0.6082032653061225,0.5916461673469388,0.547549618122449,0.5997024979591836,0.5655203142857143,0.3019575102040816,0.001782717666206183,45,0,98,target_stratified_bad_axis_shuffle,0.84
360,360,135,0.6997714285714286,0.2988571428571429,0.6997555555555555,0.6756194047619049,0.6181882155555556,0.6773916507936508,0.5842795317460318,0.21247166666666664,0.0020808022804385752,9,0,99,target_stratified_bad_axis_shuffle,0.7
520,520,156,0.6515901098901099,0.3541137362637362,0.6494681318681319,0.6359264615384617,0.5828050881318682,0.6375481648351649,0.574165412087912,0.2526114010989011,0.001856154765136682,21,0,99,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,173,0.6128538775510204,0.39254040816326524,0.6113110204081632,0.5891166448979592,0.5462638099591837,0.6024358448979592,0.5668453999999999,0.3034909387755102,0.0017721135180862723,50,0,99,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,140,0.6959428571428572,0.31348095238095236,0.6931952380952382,0.6726580555555556,0.6170175453968254,0.6859417777777779,0.5887445873015873,0.20757011904761902,0.002312452555135734,19,0,100,target_stratified_bad_axis_shuffle,0.7
520,520,164,0.6314912087912087,0.37469395604395606,0.6334043956043957,0.6382220109890111,0.583865614945055,0.6467211538461538,0.579378489010989,0.24366206043956046,0.002130895086162049,33,0,100,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,174,0.5987526530612244,0.4107804081632652,0.598890612244898,0.5889806693877552,0.5465634032653062,0.6047077795918367,0.5675210285714286,0.3008969591836735,0.0018485148277432113,56,0,100,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,136,0.7139777777777779,0.30736349206349206,0.7096444444444444,0.6787399047619048,0.6194290204761905,0.6712747936507937,0.5815533650793651,0.20710257936507934,0.002113348976335938,5,0,101,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,159,0.654034065934066,0.3624664835164835,0.6469494505494505,0.6418931923076925,0.5872922692307692,0.64462710989011,0.576779989010989,0.24742247252747254,0.002013698219306579,25,0,101,target_stratified_bad_axis_shuffle,0.8
700,700,176,0.6240816326530613,0.38783183673469396,0.618084081632653,0.5884283265306123,0.5461456759183674,0.6030213959183675,0.5639841142857144,0.30844020408163264,0.0018257430556431048,55,0,101,target_stratified_bad_axis_shuffle,0.83
360,360,141,0.7061793650793651,0.3047126984126984,0.700831746031746,0.6799479920634921,0.6170836515873016,0.6719226190476191,0.5840879761904763,0.20256749999999996,0.001934679191110208,11,0,102,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,162,0.6560945054945054,0.3584340659340659,0.6497703296703295,0.6372799395604396,0.5828439854945056,0.6390591648351648,0.5712966428571428,0.2510484340659341,0.0020230261125719975,27,0,102,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,176,0.6111020408163265,0.3991942857142858,0.6063804081632653,0.5924260775510204,0.5454832041632653,0.601800987755102,0.5628380571428572,0.29473038775510196,0.0018419134346579936,52,0,102,target_stratified_bad_axis_shuffle,0.8471428571428572
360,360,146,0.7034285714285714,0.3086246031746031,0.6997619047619048,0.6764080476190476,0.6185993046031746,0.6766722857142857,0.5728229206349206,0.2102344841269841,0.0019569837970900765,11,0,103,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,161,0.6422021978021978,0.36735494505494504,0.6395868131868133,0.6395568021978023,0.5863421171428572,0.6433013076923079,0.5704372197802199,0.2481783241758241,0.001876006449049376,22,0,103,target_stratified_bad_axis_shuffle,0.8
700,700,175,0.608065306122449,0.3947318367346939,0.6064897959183673,0.5926836000000001,0.548055657632653,0.6055017061224489,0.5600202571428572,0.3008557551020408,0.0018304111783368118,49,0,103,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,136,0.7163063492063493,0.29657460317460316,0.7158984126984126,0.6812072380952381,0.6232135652380952,0.6777802857142857,0.5928581428571428,0.20425912698412693,0.0018249557108670313,9,0,104,target_stratified_bad_axis_shuffle,0.7027777777777777
520,520,163,0.6609912087912088,0.34779560439560436,0.6590516483516483,0.636767065934066,0.58455861,0.6428734395604396,0.5788369120879121,0.25188590659340654,0.0020214205495932757,26,0,104,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,177,0.6276073469387755,0.3809991836734694,0.6267795918367347,0.5882417224489797,0.5450650298775511,0.6032027918367348,0.5643545428571428,0.3043148775510204,0.0018612115645328538,57,0,104,target_stratified_bad_axis_shuffle,0.8285714285714286
360,360,143,0.7035333333333333,0.3060960317460318,0.7044984126984126,0.6769463492063493,0.6111678388888889,0.6750209047619048,0.5856851428571429,0.20586234126984126,0.002077929792016974,19,0,105,target_stratified_bad_axis_shuffle,0.7
520,520,161,0.6450879120879122,0.36410604395604396,0.6450890109890111,0.6393000604395604,0.5832854746153847,0.6429265164835165,0.5767906813186814,0.24723035714285713,0.002098306096233699,32,0,105,target_stratified_bad_axis_shuffle,0.7923076923076923
700,700,177,0.609008163265306,0.4012179591836735,0.6057093877551021,0.5904272,0.5467085993469387,0.6025240244897959,0.5655234857142857,0.3006530408163265,0.0018365503633234366,53,0,105,target_stratified_bad_axis_shuffle,0.8428571428571429
360,360,139,0.7074174603174603,0.3197285714285714,0.7020888888888889,0.6793620555555556,0.6190228576190476,0.6781085396825397,0.5906925873015874,0.1998970238095238,0.0020385858170756587,12,0,106,target_stratified_bad_axis_shuffle,0.7055555555555556
520,520,163,0.6581714285714285,0.3663362637362637,0.6523538461538463,0.6353038901098902,0.5812506181318682,0.6435398901098901,0.5772909505494505,0.25035480769230767,0.002075962817493213,33,0,106,target_stratified_bad_axis_shuffle,0.7884615384615384
700,700,178,0.614894693877551,0.4007138775510204,0.6103542857142856,0.5881060897959185,0.5448302425306123,0.6028901714285715,0.5675730857142857,0.3058626734693877,0.0018616096912756883,57,0,106,target_stratified_bad_axis_shuffle,0.8285714285714286
360,360,143,0.7072428571428571,0.30941111111111114,0.7012682539682539,0.6764489047619048,0.6142707457142857,0.6748207301587302,0.5788956984126983,0.2045726587301587,0.002204243640901172,15,0,107,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,162,0.6420219780219779,0.37082912087912084,0.6373076923076924,0.6373378681318682,0.583148296043956,0.6453653956043958,0.5716530274725274,0.2501440659340659,0.0019939907097493914,30,0,107,target_stratified_bad_axis_shuffle,0.7942307692307692
700,700,178,0.6128497959183673,0.3975567346938775,0.610258775510204,0.5872903224489797,0.5453974964081634,0.6050642285714286,0.5605629999999999,0.30679930612244893,0.001800416367703686,57,0,107,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,140,0.7045650793650793,0.31354841269841266,0.7043222222222222,0.6817540476190477,0.6255531742857142,0.6808497301587302,0.5800486428571429,0.20202289682539679,0.002262154123249362,10,0,108,target_stratified_bad_axis_shuffle,0.7222222222222222
520,520,164,0.6449461538461537,0.36837142857142857,0.6445714285714285,0.6409203571428572,0.5856383534065934,0.6409113736263736,0.5728803736263736,0.24807953296703295,0.0020599316842980077,26,0,108,target_stratified_bad_axis_shuffle,0.7846153846153846
700,700,179,0.6008008163265306,0.4103991836734694,0.5993110204081633,0.5936763265306123,0.5477069052244898,0.6048358530612244,0.557439,0.2960977959183673,0.00186516935225941,52,0,108,target_stratified_bad_axis_shuffle,0.8485714285714285
360,360,138,0.698268253968254,0.30976269841269843,0.6971555555555555,0.6767725,0.618455587936508,0.6742426825396826,0.5836838650793651,0.21044527777777777,0.0019861535157813816,10,0,109,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,160,0.6335164835164836,0.3731098901098901,0.6295593406593406,0.6392907307692308,0.5859272864835164,0.6411094285714286,0.5719213351648352,0.24682351648351647,0.001777079665404691,21,0,109,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,179,0.6050938775510204,0.4014726530612245,0.6010391836734694,0.5884779102040817,0.5464106128163265,0.6026223591836735,0.5611825428571429,0.3037025102040816,0.001793471975925812,51,0,109,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,139,0.7061476190476191,0.30238253968253964,0.7037412698412698,0.6778822857142858,0.6178782346031746,0.6780540952380952,0.5798749206349206,0.20583103174603173,0.0023041011468778226,12,0,110,target_stratified_bad_axis_shuffle,0.7166666666666667
520,520,163,0.6535175824175824,0.3508412087912087,0.6517582417582417,0.6360811593406595,0.5810860967032968,0.6419009670329671,0.5691682967032967,0.2473045879120879,0.002043014546833366,31,0,110,target_stratified_bad_axis_shuffle,0.7807692307692308
700,700,175,0.6060897959183674,0.4012416326530612,0.6047371428571429,0.5946118938775512,0.5472197798367348,0.6063703346938776,0.5632188857142858,0.295049693877551,0.001828373093566825,57,0,110,target_stratified_bad_axis_shuffle,0.8571428571428571
360,360,140,0.7027571428571429,0.31396587301587303,0.6993507936507936,0.6721154761904763,0.6099233123809523,0.6619977777777778,0.5872723095238095,0.2137843253968254,0.0021661875879774757,10,0,111,target_stratified_bad_axis_shuffle,0.6944444444444444
520,520,162,0.6347153846153847,0.3819384615384615,0.6295901098901099,0.6398573846153847,0.5853993107692308,0.6418788351648352,0.5744997967032967,0.25145697802197803,0.0020239048421585126,25,0,111,target_stratified_bad_axis_shuffle,0.7980769230769231
700,700,175,0.6013657142857143,0.4102951020408164,0.5980424489795918,0.5906370897959184,0.5479123892244898,0.6051228,0.5624232,0.3008875918367347,0.0017996979177824508,52,0,111,target_stratified_bad_axis_shuffle,0.8357142857142857
360,360,142,0.7226253968253968,0.2918246031746031,0.7233492063492063,0.6726125793650793,0.6136148911111111,0.6712716825396825,0.5883509206349206,0.2139740476190476,0.0018889372057019158,14,0,112,target_stratified_bad_axis_shuffle,0.6888888888888889
520,520,158,0.6495472527472528,0.35775659340659344,0.6488109890109891,0.6360642637362638,0.5824219182417583,0.6438324505494505,0.5780920659340659,0.24837631868131868,0.0017740710081360679,31,0,112,target_stratified_bad_axis_shuffle,0.7865384615384615
700,700,175,0.6083918367346939,0.40013877551020405,0.6070089795918366,0.5918570163265306,0.5470715413877552,0.6028153795918367,0.5651678571428571,0.3016602448979592,0.0018584203539702719,53,0,112,target_stratified_bad_axis_shuffle,0.8371428571428572
360,360,143,0.6903698412698412,0.32599206349206344,0.6899126984126984,0.671454507936508,0.6099192720634922,0.6672706349206349,0.5706421984126985,0.20966972222222222,0.0022547455120034655,12,0,113,target_stratified_bad_axis_shuffle,0.6777777777777778
520,520,160,0.6324054945054944,0.3790467032967033,0.6312263736263737,0.6337614120879121,0.577534249010989,0.6358085164835164,0.5694782197802197,0.250924010989011,0.0020056418448886116,30,0,113,target_stratified_bad_axis_shuffle,0.775
700,700,177,0.5940351020408163,0.4157342857142857,0.5932179591836735,0.5904224816326532,0.5457853052244899,0.6042917632653061,0.5656688285714285,0.3001557551020408,0.001844456947795351,61,0,113,target_stratified_bad_axis_shuffle,0.8457142857142858
360,360,141,0.6933460317460317,0.32418412698412696,0.6868412698412698,0.6798440952380953,0.6200333815873017,0.6781377777777777,0.587044753968254,0.20720706349206344,0.0022962979144518594,13,0,114,target_stratified_bad_axis_shuffle,0.7083333333333334
520,520,161,0.6465450549450549,0.3660368131868132,0.6421736263736264,0.6398553791208791,0.5849905412087913,0.6408392307692308,0.5743510274725274,0.2506887637362637,0.0019923735769544638,25,0,114,target_stratified_bad_axis_shuffle,0.7788461538461539
700,700,177,0.6164138775510204,0.39174081632653057,0.6120653061224489,0.5896230571428572,0.5450921171428571,0.5993044489795919,0.5627366571428571,0.30639634693877543,0.0018173817453896622,54,0,114,target_stratified_bad_axis_shuffle,0.8328571428571429
360,360,142,0.6917,0.3165301587301587,0.6877333333333333,0.6837791111111111,0.6186435404761905,0.6782554920634921,0.5808221428571428,0.2002546428571428,0.002278577331334969,13,0,115,target_stratified_bad_axis_shuffle,0.7194444444444444
520,520,165,0.6402857142857141,0.3667472527472527,0.6369626373626374,0.6398716923076924,0.5835468327472527,0.6451996923076924,0.5703314505494506,0.24582472527472524,0.002011921091843666,31,0,115,target_stratified_bad_axis_shuffle,0.7884615384615384
