file,resolved_path,candidate_id,family,equation_set,prior_name,support_name,ridge_mult,floor,gain,power,k,alpha,posterior_delta_vs_base,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_e247,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,max_abs_logit_vs_h012,cos_e247_to_h012,proj_e247_to_h012,selected_support_mean,selected_support_min
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a0.85_5ce56e5c.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a0.85_5ce56e5c.csv,e247_pre_h012_exact_support_plus_identity_e247_k1400_a0.85,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1400,0.85,-0.008215182918710305,1400,250,1400,0.004462580359811839,0.0797688695162071,0.11990578658024836,8.879497060620803,0.9400314451359003,1.2604465719467397,0.7122494364285715,0.09954400000000001
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a1_f98db8b1.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a1_f98db8b1.csv,e247_pre_h012_exact_support_plus_identity_e247_k1400_a1,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1400,1.0,-0.008338368964296796,1400,250,1400,0.008163201544102995,0.13536552070042496,0.1940016337598934,10.657550064680395,0.940031445135807,1.4828783199370792,0.7122494364285715,0.09954400000000001
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a1.15_e9eac9c3.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1400_a1.15_e9eac9c3.csv,e247_pre_h012_exact_support_plus_identity_e247_k1400_a1.15,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1400,1.15,-0.008219224679919902,1400,250,1400,0.01215947151687774,0.1892961873329232,0.2223856206133807,10.657550064680395,0.9401990911608603,1.4936432920577556,0.7122494364285715,0.09954400000000001
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.55_b3488ac0.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.55_b3488ac0.csv,e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.55,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1600,0.55,-0.007183901951165998,1600,250,1600,0.005026933814271329,0.04181948277930603,0.0948555351978323,5.323391052483428,0.9400313998898865,0.8155830759653976,0.6379133737500001,0.04689
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.7_358a48a6.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.7_358a48a6.csv,e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.7,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1600,0.7,-0.007836303408087346,1560,250,1600,0.002728294709277078,0.04074376970316784,0.056859887036146216,7.101444056548285,0.9400313998899179,1.0380148239560072,0.6379133737500001,0.04689
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.85_c106832b.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.85_c106832b.csv,e247_pre_h012_exact_support_plus_identity_e247_k1600_a0.85,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1600,0.85,-0.00821522103803241,1600,250,1600,0.004498149356580872,0.0797688695162071,0.12006857024957922,8.879497060620803,0.9400313998899835,1.2604465719467397,0.6379133737500001,0.04689
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a1_d2cc50ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a1_d2cc50ba.csv,e247_pre_h012_exact_support_plus_identity_e247_k1600_a1,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1600,1.0,-0.00833840796103622,1600,250,1600,0.008205047391279635,0.13536552070042496,0.19419314395910617,10.657550064680395,0.9400313998898903,1.4828783199370792,0.6379133737500001,0.04689
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a1.15_14a1577a.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_k1600_a1.15_14a1577a.csv,e247_pre_h012_exact_support_plus_identity_e247_k1600_a1.15,e247_identity_equation,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1600,1.15,-0.008219262799245336,1600,250,1600,0.012207594204562236,0.1892961873329232,0.22260585734247545,10.657550064680395,0.9401990321509919,1.4936432920577556,0.6379133737500001,0.04689
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_exact_h012_support_a0p85_53356f41.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_exact_support_plus_identity_e247_exact_h012_support_a0p85_53356f41.csv,e247_pre_h012_exact_support_plus_identity_e247_exact_h012_support_a0p85,exact_h012_support_retarget,e247_pre_h012,e247,exact_support_plus_identity,1e-05,0.05,16.0,1.6,1200,0.85,-0.008214896136802268,1200,250,1200,0.00436613979432851,0.0797688695162071,0.11945982543272528,8.879497060620803,0.9400317910067814,1.2604465719467397,0.8043069175000002,0.6126348571428571
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.55_d3e432da.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.55_d3e432da.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,800,0.55,-0.0073363812692798245,1200,250,800,0.008117239429841803,0.06029565015865623,0.12140863286096676,6.113144633985842,0.9186121991455601,0.8200940529894211,0.6455540357142857,0.3420857142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.7_3940b364.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.7_3940b364.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,800,0.7,-0.007974321318976048,1160,250,800,0.0071280770597439745,0.0725808730953198,0.09409167615703205,7.146233205641304,0.9186121991455864,1.0437560674411293,0.6455540357142857,0.3420857142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.85_79899dff.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.85_79899dff.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,800,0.85,-0.008342135309990286,1200,250,800,0.008636966299074896,0.09710101279327094,0.15877363031538838,8.879497060620803,0.9186121991456745,1.2674180818929586,0.6455540357142857,0.3420857142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1_ed63c8da.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1_ed63c8da.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,800,1.0,-0.008461087458978422,1200,250,800,0.011275302727557928,0.15616956859081282,0.23077655122327737,10.657550064680395,0.918612199145563,1.4910800963443935,0.6455540357142857,0.3420857142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1.15_9814d726.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1.15_9814d726.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k800_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,800,1.15,-0.008346737102560819,1200,250,800,0.01434005107607531,0.21158812405300198,0.25512617765947954,10.657550064680395,0.9181253884689692,1.500413966529343,0.6455540357142857,0.3420857142857143
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.55_65fb62bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.55_65fb62bc.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1000,0.55,-0.007423719521129483,1211,250,1000,0.0069894268404906736,0.06029565015865623,0.11593469294305958,6.113144633985842,0.9189235726612159,0.8204851544948363,0.6106833428571429,0.2601314285714286
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.7_3bdfc3ef.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.7_3bdfc3ef.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1000,0.7,-0.008073963536404744,1171,250,1000,0.00569997471824685,0.0725808730953198,0.08716071725076525,7.146233205641304,0.9189235726612422,1.0442538329934763,0.6106833428571429,0.2601314285714286
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.85_6e4e45f7.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.85_6e4e45f7.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1000,0.85,-0.008449155781619384,1211,250,1000,0.006980919876985661,0.09710101279327094,0.15072549081081849,8.879497060620803,0.9189235726613302,1.2680225114922368,0.6106833428571429,0.2601314285714286
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1_90048496.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1_90048496.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1000,1.0,-0.008570566055108947,1211,250,1000,0.009565527918742208,0.15616956859081282,0.22240281773933349,10.657550064680395,0.9189235726612188,1.4917911899906031,0.6106833428571429,0.2601314285714286
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1.15_21dd1482.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1.15_21dd1482.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1000_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1000,1.15,-0.008453759593794312,1211,250,1000,0.012754059127949698,0.21158812405300198,0.24728638551486495,10.657550064680395,0.9184605515412717,1.501231724222484,0.6106833428571429,0.2601314285714286
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55_999c7d12.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55_999c7d12.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,0.55,-0.007464356954337105,1272,250,1200,0.00658095119279053,0.06029565015865623,0.11400201155020526,6.113144633985842,0.9190546471081235,0.8206519919553255,0.5797974238095238,0.21716571428571432
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7_adab6833.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7_adab6833.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,0.7,-0.008120329055941775,1232,250,1200,0.00518030275398401,0.0725808730953198,0.08470094093258704,7.146233205641304,0.9190546471081499,1.0444661715795531,0.5797974238095238,0.21716571428571432
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85_f42f1cd4.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85_f42f1cd4.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,0.85,-0.00849895704109986,1272,250,1200,0.006352822674080494,0.09710101279327094,0.14775657692250607,8.879497060620803,0.9190546471082378,1.2682803512039018,0.5797974238095238,0.21716571428571432
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1_b698988b.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1_b698988b.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,1.0,-0.008621512213363883,1272,250,1200,0.00886596127846906,0.15616956859081282,0.21908726865332936,10.657550064680395,0.9190546471081263,1.4920945308278557,0.5797974238095238,0.21716571428571432
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15_2a1a12db.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15_2a1a12db.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1200_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,1.15,-0.008503561395100178,1272,250,1200,0.012052973530036317,0.21158812405300198,0.24393950242626247,10.657550064680395,0.9186012411441697,1.5015805661853248,0.5797974238095238,0.21716571428571432
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55_e718b9bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55_e718b9bc.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1400,0.55,-0.007479719795117329,1419,250,1400,0.006753830874270728,0.06029565015865623,0.1148093995446107,6.113144633985842,0.919079104964329,0.8206923659943762,0.5507864510204081,0.18491999999999997
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7_95b74a44.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7_95b74a44.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1400,0.7,-0.00813785892524663,1379,250,1400,0.00540030644559611,0.0725808730953198,0.0857285256527394,7.146233205641304,0.9190791049643556,1.0445175567201634,0.5507864510204081,0.18491999999999997
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85_c3213ce0.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85_c3213ce0.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1400,0.85,-0.008517787082065617,1419,250,1400,0.006619939561986631,0.09710101279327094,0.14900435836840534,8.879497060620803,0.9190791049644433,1.2683427474460711,0.5507864510204081,0.18491999999999997
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1_60fcd46d.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1_60fcd46d.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1400,1.0,-0.008640775629358577,1419,250,1400,0.009180180495952883,0.15616956859081282,0.22055524682497565,10.657550064680395,0.9190791049643322,1.4921679381715849,0.5507864510204081,0.18491999999999997
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15_72a676ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15_72a676ee.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1400_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1400,1.15,-0.008522391462562043,1419,250,1400,0.012415392617892837,0.21158812405300198,0.24563305468786878,10.657550064680395,0.9186258189931205,1.501664984630613,0.5507864510204081,0.18491999999999997
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55_5dbed888.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55_5dbed888.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.55,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1600,0.55,-0.007483472382592049,1602,250,1600,0.00695079540720999,0.06029565015865623,0.11572605178477563,6.113144633985842,0.9190803986828938,0.8206981947763164,0.5219963607142857,0.11779999999999999
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7_334c1635.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7_334c1635.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.7,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1600,0.7,-0.008142140945687217,1562,250,1600,0.00565098209355061,0.0725808730953198,0.08689517395840386,7.146233205641304,0.9190803986829202,1.0445249751699053,0.5219963607142857,0.11779999999999999
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85_e7b56d11.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85_e7b56d11.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a0.85,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1600,0.85,-0.008522386777951203,1602,250,1600,0.006924323258825227,0.09710101279327094,0.15042100273956935,8.879497060620803,0.9190803986830083,1.2683517555636152,0.5219963607142857,0.11779999999999999
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1_c5a00810.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1_c5a00810.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1600,1.0,-0.008645481221690374,1602,250,1600,0.009538269023936806,0.15616956859081282,0.22222188726163913,10.657550064680395,0.9190803986828968,1.4921785359569306,0.5219963607142857,0.11779999999999999
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15_1d1aaaea.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15_1d1aaaea.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_k1600_a1.15,e247_identity_equation,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1600,1.15,-0.008526991151713405,1602,250,1600,0.012827182607846774,0.21158812405300198,0.2475496911900318,10.657550064680395,0.9186264501717595,1.5016771720837605,0.5219963607142857,0.11779999999999999
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85_325666f7.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85_325666f7.csv,e247_pre_h012_identity_combo_pre_h012_good_soft_exact_h012_support_a0p85,exact_h012_support_retarget,e247_pre_h012,pre_h012_good_soft,identity_combo,1e-05,0.1,9.0,1.0,1200,0.85,-0.008493072940693222,1200,250,1200,0.005613624183904208,0.09710101279327094,0.14429246101146667,8.879497060620803,0.9191140430934682,1.2683520424829693,0.5651264833333334,0.13918857142857144
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.55_c96465c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.55_c96465c8.csv,e247_pre_h012_identity_combo_anchor_k800_a0.55,e247_identity_equation,e247_pre_h012,anchor,identity_combo,3e-05,0.05,16.0,1.6,800,0.55,-0.00798010894737386,1204,250,800,0.009270948621103465,0.09731917106449506,0.1657641584201342,6.6423170451898255,0.8369984196830791,0.8107883039110061,0.6476205000000002,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.7_24c09f48.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.7_24c09f48.csv,e247_pre_h012_identity_combo_anchor_k800_a0.7,e247_identity_equation,e247_pre_h012,anchor,identity_combo,3e-05,0.05,16.0,1.6,800,0.7,-0.008620467095055455,1166,250,800,0.008819661094341343,0.11221729984266593,0.15291110752809878,7.739814002744943,0.8369984196831234,1.0319123867958835,0.6476205000000002,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.85_0780a1a5.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a0.85_0780a1a5.csv,e247_pre_h012_identity_combo_anchor_k800_a0.85,e247_identity_equation,e247_pre_h012,anchor,identity_combo,3e-05,0.05,16.0,1.6,800,0.85,-0.008989403017254377,1204,250,800,0.010056748161087809,0.11990446466304139,0.22279201677385643,9.60817613891996,0.836998419683217,1.253036469680852,0.6476205000000002,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1_c5b0e950.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1_c5b0e950.csv,e247_pre_h012_identity_combo_anchor_k800_a1,e247_identity_equation,e247_pre_h012,anchor,identity_combo,3e-05,0.05,16.0,1.6,800,1.0,-0.009108688283076346,1204,250,800,0.012112598306085583,0.18104829475837447,0.29816259012383617,11.47653827512384,0.8369984196830776,1.474160552565455,0.6476205000000002,0.35174857142857147
hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1.15_51c04fa7.csv,/Users/kbsoo/Downloads/cl2/hitl/h030_rowtarget_identity_equation_jepa/submission_h030_e247_pre_h012_identity_combo_anchor_k800_a1.15_51c04fa7.csv,e247_pre_h012_identity_combo_anchor_k800_a1.15,e247_identity_equation,e247_pre_h012,anchor,identity_combo,3e-05,0.05,16.0,1.6,800,1.15,-0.008994077212593878,1204,250,800,0.014636111354163641,0.23781271855478625,0.31714732367295995,11.47653827512384,0.8387588006106127,1.4847004753436397,0.6476205000000002,0.35174857142857147
