equation_set,anchor_file,include_h012,prior_name,support_name,ridge_mult,floor,gain,power,n_equations,loo_mae,loo_rmse,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,h012_loo_pred_delta,h012_loo_err,h012_external_pred_delta,h012_external_err,q_mean,q_std,q_l1_from_prior,q_l1_from_anchor,q_extreme_rate,allowance_top200_mass,allowance_ess,h030_config_score
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,public_cell_weight,0.03,0.05,16.0,1.6,18,0.00034473683842642106,0.0005635880516438529,0.000977598682287473,0.9215686274509803,0.9377091778605579,4.0320108645720696e-05,,,-0.0037921765155413192,0.004243289784458641,0.5981117251387665,0.2217969947123209,0.025554677984860406,0.025467047929122844,0.02457142857142857,0.2692336337855199,1094.309784260434,0.00354839761083755
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,identity_combo,0.03,0.05,16.0,1.6,18,0.00029743963121531947,0.0005158753794576188,0.000927987995420773,0.9298245614035088,0.9484598651768189,3.4248266452330646e-05,,,-0.0036753581437150387,0.004360108156284922,0.5979112474364296,0.2194907234343459,0.025420679296560965,0.02524193498492452,0.02057142857142857,0.23755778223743185,1335.9064018581596,0.0035489208741415934
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,public_cell_weight,0.03,0.05,16.0,1.6,18,0.0003456694215828958,0.0005664721706795379,0.000978942998691703,0.9215686274509803,0.9371057130187648,4.075314522646994e-05,,,-0.0037917018799169134,0.004243764420083047,0.5981108853264476,0.2217856458007211,0.02552185387672662,0.02532909719629561,0.024,0.2692336337855199,1094.309784260434,0.003550378081172215
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,public_row_subset,0.03,0.05,16.0,1.6,18,0.00030279933935950423,0.0005359175706975693,0.0009661015048144392,0.9215686274509803,0.9451342900135951,4.9412559877890896e-05,,,-0.0037057472470532577,0.004329719052946703,0.5979672451168662,0.21859686632233838,0.02532086911125025,0.02542729021371444,0.022857142857142857,0.2692204795439302,1094.3245472316662,0.0035563156886777047
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,identity_combo,0.03,0.05,16.0,1.6,18,0.00029841810662655806,0.0005184203347060554,0.0009285844351148682,0.9298245614035088,0.947992210856414,3.4797330242984284e-05,,,-0.0036643124553124543,0.004371153844687507,0.5979299440944348,0.2194763044902812,0.025434018116417795,0.02509824223293013,0.021142857142857144,0.23755778223743185,1335.9064018581596,0.003557407088846264
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,memory_state,0.0003,0.25,4.0,0.7,19,0.0004966728847154706,0.0009954569498777691,0.001389495767073686,0.9368421052631579,0.9335938811837838,0.00015984953793107896,-0.004358029385401426,0.003677436914598534,-0.005284834769752292,0.0027506315302476686,0.5967936577327569,0.2205048047140809,0.03387893488665349,0.03387893488665349,0.013714285714285714,0.17943841397280993,1500.1453122177477,0.0035575453405687295
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,memory_state,0.0003,0.25,4.0,0.7,19,0.0004966728847154706,0.0009954569498777691,0.001389495767073686,0.9368421052631579,0.9335938811837838,0.00015984953793107896,-0.004358029385401426,0.003677436914598534,-0.005284834769752292,0.0027506315302476686,0.5967936577327569,0.2205048047140809,0.03387893488665349,0.03387893488665349,0.013714285714285714,0.17943841397280993,1500.1453122177477,0.0035575453405687295
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,memory_state,0.0003,0.25,4.0,0.7,19,0.0004952648094816612,0.000996208073179316,0.0013860909539425955,0.9368421052631579,0.9336294592892088,0.00016046681149432457,-0.004347046318415658,0.0036884199815843026,-0.005274842787593724,0.0027606235124062366,0.596785673572922,0.22045379381403374,0.034019376022056465,0.03396242617904062,0.014285714285714285,0.17943841397280993,1500.1453122177477,0.0035614036116535697
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,public_row_subset,0.03,0.05,16.0,1.6,18,0.00030393458234178407,0.0005384416060782894,0.0009658408810235844,0.9215686274509803,0.9446822986473263,5.0160221165584443e-05,,,-0.003687109404003115,0.0043483568959968456,0.5979905326946109,0.21856042751872587,0.02533944889170205,0.02524732562890944,0.022857142857142857,0.2692204795439302,1094.3245472316662,0.003569422186557607
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_soft,uniform,3.0,1.0,1.0,1.0,18,0.00018609673757352845,0.0002866298046365041,0.00047261625727404856,0.9690402476780186,0.9831159885434592,0.00010136304035153078,,,-0.003080578961054275,0.004954887338945686,0.5979250451917962,0.22003017005290723,0.005606037112758945,0.023709990550152594,0.005714285714285714,0.11428571428571428,1750.0,0.003569808424621149
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,memory_state,0.0003,0.25,4.0,0.7,19,0.0004963195418126299,0.0010023211082699943,0.0013711157845971117,0.9368421052631579,0.932967881651544,0.00016038213087106825,-0.00430803680428397,0.003727429495715991,-0.005275902460023777,0.0027595638399761837,0.596768551727657,0.22046207653219152,0.03384071932545592,0.03397184177272945,0.014285714285714285,0.17943841397280993,1500.1453122177477,0.0035795781850301196
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,public_cell_weight,0.03,0.1,9.0,1.0,18,0.0003481214021375127,0.0005769642612564343,0.0010034906026201635,0.915376676986584,0.9358253533707878,3.552650060721461e-05,,,-0.003770924888914396,0.004264541411085565,0.5979958676209073,0.22060065023449313,0.02664475744324715,0.026414530356094507,0.021142857142857144,0.21323289447757351,1327.1590448439867,0.0035804554830855618
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,public_cell_weight,0.03,0.1,9.0,1.0,18,0.0003491516851387216,0.0005800116416587156,0.0010050108390366821,0.915376676986584,0.9351883072811075,3.5977857742345254e-05,,,-0.0037681604456456666,0.004267305854354294,0.5979947173701051,0.22058481845613168,0.02662579689073855,0.02628658542064597,0.021714285714285714,0.21323289447757351,1327.1590448439867,0.003584118784240529
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,identity_combo,0.03,0.05,16.0,1.6,18,0.00030137778202314895,0.0005207172615407019,0.0009345126054541331,0.9298245614035088,0.9474004455705362,3.476116050215142e-05,,,-0.00361656800257574,0.00441889829742422,0.5979495508872383,0.2195118318636162,0.025137042423695487,0.025137042423695487,0.02057142857142857,0.23755778223743185,1335.9064018581596,0.0035946611522083144
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,identity_combo,0.03,0.05,16.0,1.6,18,0.00030137778202314895,0.0005207172615407019,0.0009345126054541331,0.9298245614035088,0.9474004455705362,3.476116050215142e-05,,,-0.00361656800257574,0.00441889829742422,0.5979495508872383,0.2195118318636162,0.025137042423695487,0.025137042423695487,0.02057142857142857,0.23755778223743185,1335.9064018581596,0.0035946611522083144
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,public_row_subset,0.03,0.05,16.0,1.6,18,0.0003064837951902396,0.0005394021748086787,0.0009672094076525833,0.9215686274509803,0.9443732655615422,5.0122135457667875e-05,,,-0.0036475344684097593,0.004387931831590201,0.5980264021364645,0.21856156844653474,0.025084856005537462,0.025084856005537462,0.022857142857142857,0.2692204795439302,1094.3245472316662,0.003598447797187693
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,public_row_subset,0.03,0.05,16.0,1.6,18,0.0003064837951902396,0.0005394021748086787,0.0009672094076525833,0.9215686274509803,0.9443732655615422,5.0122135457667875e-05,,,-0.0036475344684097593,0.004387931831590201,0.5980264021364645,0.21856156844653474,0.025084856005537462,0.025084856005537462,0.022857142857142857,0.2692204795439302,1094.3245472316662,0.003598447797187693
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,public_row_subset,3.0,0.05,16.0,1.6,19,0.00040871469986441687,0.0010658660533829282,0.0006626023944777369,0.9736842105263157,0.9416445723395049,0.00028216038614539967,-0.0035340206607090163,0.004501445639290945,-0.004604104862588115,0.0034313614374118454,0.5980594740619766,0.22068844209139393,0.00526952328317022,0.02349458265546302,0.022857142857142857,0.2692204795439302,1094.3245472316662,0.0036017172613136547
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_soft,joint_vector_cell,3.0,0.25,4.0,0.7,18,0.00018337190081179497,0.0002834263385007598,0.00047000409961720006,0.9690402476780186,0.983482161903104,9.939906616872462e-05,,,-0.0030236073916215848,0.005011858908378375,0.5979273354075353,0.22034963218106754,0.0054973829018632675,0.02364414425941852,0.0034285714285714284,0.17943841395567442,1500.1453127443742,0.003602678421279397
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,anchor,no_h012_combo,1e-05,0.05,16.0,1.6,19,0.0015696247442992,0.001600091243561129,0.0020277161769746807,0.9526315789473684,0.980545520988819,0.0014272664109532076,,,,,0.5987395950516592,0.22451913728947223,0.008240121281062886,0.008240121281062886,0.019428571428571427,0.23385433239287567,1343.5065715049454,0.0036098615675350175
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,h012,no_h012_combo,1e-05,0.05,16.0,1.6,19,0.0015696247442992,0.001600091243561129,0.0020277161769746807,0.9526315789473684,0.980545520988819,0.0014272664109532076,,,,,0.5987395950516592,0.22451913728947223,0.008240121281062886,0.008240121281062886,0.019428571428571427,0.23385433239287567,1343.5065715049454,0.0036098615675350175
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,memory_state,0.001,0.25,4.0,0.7,18,0.00034003529640208585,0.0005805971109401542,0.001024188506795319,0.9236326109391124,0.9370134872008608,1.0772774025955206e-05,,,-0.003728801860620887,0.004306664439379073,0.5966520869715298,0.21927869847965611,0.03356397712432423,0.03356397712432423,0.008571428571428572,0.17943841397280993,1500.1453122177477,0.0036103075996419976
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,memory_state,0.001,0.25,4.0,0.7,18,0.00034003529640208585,0.0005805971109401542,0.001024188506795319,0.9236326109391124,0.9370134872008608,1.0772774025955206e-05,,,-0.003728801860620887,0.004306664439379073,0.5966520869715298,0.21927869847965611,0.03356397712432423,0.03356397712432423,0.008571428571428572,0.17943841397280993,1500.1453122177477,0.0036103075996419976
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,joint_vector_cell,0.001,0.1,9.0,1.0,19,0.0005072867784412313,0.001010357774799908,0.0013653024111200274,0.9403508771929823,0.9316595747953403,0.00011522550216564335,-0.0042710125819403685,0.003764453718059592,-0.006072004998824436,0.0019634613011755243,0.5990105090988809,0.22412259044398064,0.031207480605562807,0.031207480605562807,0.02457142857142857,0.21323289447757354,1327.15904520305,0.003611062933576683
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,joint_vector_cell,0.001,0.1,9.0,1.0,19,0.0005072867784412313,0.001010357774799908,0.0013653024111200274,0.9403508771929823,0.9316595747953403,0.00011522550216564335,-0.0042710125819403685,0.003764453718059592,-0.006072004998824436,0.0019634613011755243,0.5990105090988809,0.22412259044398064,0.031207480605562807,0.031207480605562807,0.02457142857142857,0.21323289447757354,1327.15904520305,0.003611062933576683
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,h012_posterior,3.0,0.1,9.0,1.0,19,0.00040705850938540817,0.0010720986195781657,0.0006336699677110418,0.9771929824561404,0.9413816454182912,0.0002744226173456507,-0.0034910619157647324,0.004544404384235228,-0.004694750786678978,0.0033407155133209823,0.5981566175889763,0.22090258262609047,0.0052754270672044044,0.02347443613960648,0.021714285714285714,0.21323289447757354,1327.1590444849228,0.0036117205431337655
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,pre_h012_good_soft,memory_state,0.001,0.25,4.0,0.7,18,0.0003378938570511097,0.0005778773048145685,0.0010237094461292328,0.9236326109391124,0.9375746194035139,1.0876848408966323e-05,,,-0.0037177577870979206,0.00431770851290204,0.596644195962709,0.21922736735840398,0.03370372432534712,0.03363311753887213,0.008571428571428572,0.17943841397280993,1500.1453122177477,0.003615081324714603
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,memory_state,1.0,0.05,16.0,1.6,19,0.00037632762946077596,0.0010954782203761683,0.000522751875348766,0.9736842105263157,0.9383540490185017,0.0002182839972285851,-0.003344462011663582,0.0046910042883363786,-0.004926690662041995,0.0031087756379579654,0.5973627912483933,0.21916416124881036,0.007417015608705642,0.02596374531502217,0.018857142857142857,0.26923363373214243,1094.3097843976716,0.003615625527268612
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,public_cell_weight,0.03,0.05,16.0,1.6,18,0.0003476825644520872,0.00057053010989301,0.0009892392913840196,0.9215686274509803,0.9360968512723126,4.04683422528878e-05,,,-0.0037018014060323503,0.00433366489396761,0.5980431463909494,0.22178541882395938,0.02513253475548941,0.02513253475548941,0.022857142857142857,0.2692336337855199,1094.309784260434,0.003616489493047147
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,public_cell_weight,0.03,0.05,16.0,1.6,18,0.0003476825644520872,0.00057053010989301,0.0009892392913840196,0.9215686274509803,0.9360968512723126,4.04683422528878e-05,,,-0.0037018014060323503,0.00433366489396761,0.5980431463909494,0.22178541882395938,0.02513253475548941,0.02513253475548941,0.022857142857142857,0.2692336337855199,1094.309784260434,0.003616489493047147
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,joint_vector_cell,0.001,0.1,9.0,1.0,19,0.0005064786174614187,0.0010114253253199203,0.0013671357317409907,0.9403508771929823,0.9315857165537664,0.00011641462336526289,-0.004261031972917976,0.003774434327081984,-0.0060529999403139976,0.001982466359685963,0.5989804682729427,0.22407474781290798,0.03145107306188529,0.031214668932544036,0.02457142857142857,0.21323289447757354,1327.15904520305,0.003617750494802955
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,h012_support,3.0,0.1,9.0,1.0,19,0.00040779194014574566,0.0010736200835201482,0.0006375726757280835,0.9771929824561404,0.9411392282814647,0.00027438186637616084,-0.003485257109243464,0.004550209190756497,-0.004695121017850535,0.003340345282149425,0.5981612568947681,0.22089875817828453,0.005278316624535153,0.02344997172170528,0.021714285714285714,0.21323289447757351,1337.1908054168284,0.0036183735875423007
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,identity_combo,3.0,0.05,16.0,1.6,19,0.0004103770926356798,0.001071613484781258,0.0006587033169096488,0.9736842105263157,0.9408143997690215,0.0002688991857790912,-0.0035069485601321487,0.004528517739867812,-0.0047738890587854105,0.00326157724121455,0.5981513090258234,0.22104346400624605,0.005383180433027223,0.02349915319294864,0.022857142857142857,0.23755778223743185,1335.9064018581596,0.003618832026797433
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,joint_vector_row,0.01,0.25,4.0,0.7,19,0.0005181671808952775,0.0010087174055841382,0.0014511310894585192,0.9298245614035087,0.9304050594636122,0.00025427661971274645,-0.004348628493368783,0.0036868378066311778,-0.0037139001576510385,0.0043215661423489215,0.5982566755025184,0.21919449538081168,0.029094361148329872,0.029013326565276137,0.018857142857142857,0.17943345215443215,1500.1656906968565,0.003619751398267378
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,joint_vector_row,0.01,0.25,4.0,0.7,19,0.0005189025740643655,0.001009201153793169,0.001464921886486262,0.9315789473684211,0.9301744576107457,0.0002552754917886035,-0.004354489780690623,0.0036809765193093376,-0.003698957969587189,0.004336508330412771,0.5982799603290904,0.2191635580989215,0.029171416870397277,0.028886614815834634,0.018857142857142857,0.17943345215443215,1500.1656906968565,0.003624086454446037
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,joint_vector_row,0.01,0.25,4.0,0.7,19,0.0005204308948110733,0.0010117541417477027,0.001464313998817983,0.9315789473684211,0.9297815633338544,0.0002548537499491655,-0.004345467607983397,0.0036899986920165637,-0.003706059909640036,0.004329406390359924,0.5983210092296769,0.21918135305484857,0.028895780126078845,0.028895780126078845,0.018857142857142857,0.17943345215443215,1500.1656906968565,0.003631144849234888
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,joint_vector_row,0.01,0.25,4.0,0.7,19,0.0005204308948110733,0.0010117541417477027,0.001464313998817983,0.9315789473684211,0.9297815633338544,0.0002548537499491655,-0.004345467607983397,0.0036899986920165637,-0.003706059909640036,0.004329406390359924,0.5983210092296769,0.21918135305484857,0.028895780126078845,0.028895780126078845,0.018857142857142857,0.17943345215443215,1500.1656906968565,0.003631144849234888
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_median,memory_state,0.001,0.25,4.0,0.7,18,0.0003369302890352182,0.0005751199553478642,0.0010178859260388717,0.9236326109391124,0.9380646422664561,1.0748667952041015e-05,,,-0.003683628460385094,0.004351837839614866,0.5966236025477925,0.21924095450859934,0.033538727664502714,0.033655699655208336,0.008571428571428572,0.17943841397280993,1500.1453122177477,0.00363309888301235
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,joint_vector_cell,0.001,0.1,9.0,1.0,19,0.0005074934610809753,0.0010174149642179146,0.0013538897298097507,0.9403508771929823,0.930908966595722,0.00011612631931218788,-0.00422351397988208,0.0038119523201178805,-0.00605690164782498,0.00197856465217498,0.5989549291494696,0.22406384126391837,0.031339027104249365,0.03131583828413804,0.024,0.21323289447757354,1327.15904520305,0.003635866732833663
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,anchor,memory_public_combo,1e-05,0.05,16.0,1.6,19,0.0015755240621132683,0.0016054370778083712,0.002058330941817347,0.9526315789473684,0.9809443691336617,0.001428700382293442,,,,,0.5984719500026784,0.22371948967240363,0.008454922784522366,0.008454922784522366,0.018857142857142857,0.22698786932023213,1351.0602181704842,0.003636433562591697
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,h012,memory_public_combo,1e-05,0.05,16.0,1.6,19,0.0015755240621132683,0.0016054370778083712,0.002058330941817347,0.9526315789473684,0.9809443691336617,0.001428700382293442,,,,,0.5984719500026784,0.22371948967240363,0.008454922784522366,0.008454922784522366,0.018857142857142857,0.22698786932023213,1351.0602181704842,0.003636433562591697
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,public_cell_weight,0.03,0.1,9.0,1.0,18,0.0003520278364734654,0.0005843284307576407,0.0010142848117671015,0.915376676986584,0.934101768818469,3.593404567902163e-05,,,-0.0036947263377774572,0.004340739962222503,0.5979344925272998,0.22059720841486136,0.02623138756290031,0.02623138756290031,0.02057142857142857,0.21323289447757351,1327.1590448439867,0.0036398277906913397
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,public_cell_weight,0.03,0.1,9.0,1.0,18,0.0003520278364734654,0.0005843284307576407,0.0010142848117671015,0.915376676986584,0.934101768818469,3.593404567902163e-05,,,-0.0036947263377774572,0.004340739962222503,0.5979344925272998,0.22059720841486136,0.02623138756290031,0.02623138756290031,0.02057142857142857,0.21323289447757351,1327.1590448439867,0.0036398277906913397
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,anchor,memory_state,0.0001,0.1,9.0,1.0,19,0.001650379821845727,0.0016690782944301429,0.0018434919525348932,0.9456140350877192,0.9864582007168347,0.0015559213637704888,,,,,0.5977898618720247,0.2223199283604827,0.007615616401395603,0.007615616401395603,0.025142857142857144,0.21323289447757354,1327.1590444849228,0.0036424858764308693
h012_residual,submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,False,h012,memory_state,0.0001,0.1,9.0,1.0,19,0.001650379821845727,0.0016690782944301429,0.0018434919525348932,0.9456140350877192,0.9864582007168347,0.0015559213637704888,,,,,0.5977898618720247,0.2223199283604827,0.007615616401395603,0.007615616401395603,0.025142857142857144,0.21323289447757354,1327.1590444849228,0.0036424858764308693
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_soft,joint_vector_cell,3.0,0.1,9.0,1.0,18,0.00018247476105733482,0.000282764273767568,0.00046916504236857025,0.9690402476780186,0.9835457940410568,9.859119024161377e-05,,,-0.0029567781873577463,0.005078688112642215,0.5979172088270834,0.22046055550600194,0.005466438450788453,0.023625102080041805,0.002285714285714286,0.21323289447757354,1327.15904520305,0.003644758782809686
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_median,uniform,0.01,1.0,1.0,1.0,19,0.0005382391790462169,0.0010197755640729573,0.0014771063572611598,0.9368421052631579,0.9276258474266166,0.00022582721035489177,-0.004359025124449378,0.0036764411755505827,-0.004267639443985943,0.0037678268560140176,0.5977879241906493,0.2187292586018713,0.03017483743559472,0.03005657366872058,0.017714285714285714,0.11428571428571428,1750.0,0.003646650229121418
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,pre_h012_good_soft,uniform,0.01,1.0,1.0,1.0,19,0.0005387965182539094,0.0010195919955190464,0.0014918610819027686,0.9333333333333333,0.9274905755738061,0.00022666026713820243,-0.0043692682837598905,0.00366619801624007,-0.004255479494469301,0.0037799868055306595,0.5978075820789654,0.2187011444858853,0.03023818945387379,0.029912526421760365,0.018285714285714287,0.11428571428571428,1750.0,0.0036490154905231445
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,anchor,uniform,0.01,1.0,1.0,1.0,19,0.0005402044788129666,0.0010227227552229697,0.0014937121134462718,0.9333333333333333,0.9270006286698925,0.00022654899731169788,-0.004358702595728913,0.0036767637042710473,-0.004258198242941407,0.0037772680570585535,0.5978228226618504,0.21873100671294032,0.029933138022382608,0.029933138022382608,0.018285714285714287,0.11428571428571428,1750.0,0.0036583092156512636
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,e247,uniform,0.01,1.0,1.0,1.0,19,0.0005402044788129666,0.0010227227552229697,0.0014937121134462718,0.9333333333333333,0.9270006286698925,0.00022654899731169788,-0.004358702595728913,0.0036767637042710473,-0.004258198242941407,0.0037772680570585535,0.5978228226618504,0.21873100671294032,0.029933138022382608,0.029933138022382608,0.018285714285714287,0.11428571428571428,1750.0,0.0036583092156512636
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,exact_support_plus_identity,3.0,0.05,16.0,1.6,19,0.0004114493580593086,0.001087095893864072,0.0006411399858788153,0.9771929824561404,0.93894492867469,0.0002715838040631026,-0.0034273384288691405,0.00460812787113082,-0.004742837424645405,0.003292628875354555,0.5981595609803948,0.22097402192361018,0.005378139362646075,0.02348333457443181,0.022285714285714287,0.2005349406811787,1234.555926168802,0.0036616401682820765
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,public_row_subset,3.0,0.1,9.0,1.0,19,0.00041442353589469047,0.001088228702570599,0.000666146257384632,0.9736842105263157,0.9381613614650794,0.00028265259941811854,-0.0034345015154239565,0.004600964784576004,-0.004597476838458755,0.0034379894615412052,0.5980945965372595,0.22064723869512953,0.005336103466918336,0.023564911929120993,0.022857142857142857,0.2132259008804156,1327.1692907550791,0.003674062666378009
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,no_h012_combo,3.0,0.05,16.0,1.6,19,0.00041619352723860675,0.001088820649801246,0.0006722472684613528,0.9736842105263157,0.9378266872439524,0.0002687514078038608,-0.003437723153922494,0.004597743146077467,-0.004777374303834859,0.003258091996165101,0.5981516170346638,0.22104103837697234,0.005478898434125733,0.02358270837617305,0.023428571428571427,0.23385433239287567,1343.5065715049454,0.003677094148790073
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,good_soft,memory_state,3.0,0.25,4.0,0.7,18,0.0001814650259727842,0.0002740421345323043,0.00046098297108286,0.9690402476780186,0.9846561836207932,9.912049893240961e-05,,,-0.0028968042353397496,0.005138662064660211,0.597704013857537,0.21959956862405627,0.005501610524917653,0.023566401627962367,0.002285714285714286,0.17943841397280993,1500.1453122177477,0.003678231977329692
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,public_cell_weight,3.0,0.05,16.0,1.6,19,0.00043417201203470643,0.0010828136693748788,0.0007210073358963223,0.9771929824561404,0.937554557233382,0.0002804369380057217,-0.0034986739269444434,0.004536792373055517,-0.004646275687668646,0.0033891906123313144,0.5981293380468932,0.2213679879008255,0.005455049471992183,0.02301987173946521,0.022857142857142857,0.2692336337855199,1094.309784260434,0.0036819217910181554
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,anchor,joint_vector_cell,0.003,0.1,9.0,1.0,18,0.00035051976147645533,0.0005863974004660642,0.001013947442157386,0.9236326109391124,0.9359615076214991,8.398506694002975e-06,,,-0.003610700724588034,0.004424765575411926,0.5986562704817017,0.2230412064492009,0.03092957800643666,0.03092957800643666,0.015428571428571429,0.21323289447757354,1327.15904520305,0.0036919252175868587
e247_pre_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,False,e247,joint_vector_cell,0.003,0.1,9.0,1.0,18,0.00035051976147645533,0.0005863974004660642,0.001013947442157386,0.9236326109391124,0.9359615076214991,8.398506694002975e-06,,,-0.003610700724588034,0.004424765575411926,0.5986562704817017,0.2230412064492009,0.03092957800643666,0.03092957800643666,0.015428571428571429,0.21323289447757354,1327.15904520305,0.0036919252175868587
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,h012_posterior,3.0,0.25,4.0,0.7,19,0.0004136382139866471,0.0010964338375230526,0.0006444586229488086,0.9771929824561404,0.9374043980472965,0.00027670664658663026,-0.0033861808821149704,0.00464928541788499,-0.00466680585987197,0.0033686604401279904,0.5981602569962107,0.2208018265994814,0.005357924300810502,0.02356082302435905,0.021714285714285714,0.17943841397280993,1500.145312217748,0.0036924066799881214
e247_post_h012,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,True,good_soft,joint_vector_row,3.0,0.05,16.0,1.6,19,0.0004179234346842885,0.0010943588639068364,0.0006735467934492536,0.9736842105263157,0.9370204318633069,0.0002853922580553057,-0.003410634152943211,0.004624832147056749,-0.004539979495693391,0.003495486804306569,0.5981548865001893,0.22077652278544252,0.0054014328595767885,0.023647874960086444,0.022285714285714287,0.26922047954393025,1094.324547231666,0.0036971466456156335
