candidate_id,family,alpha,row_mode,cell_mode,k_rows,k_cells,target_subset,require_route_agree,min_consistency,file,basename,mean_row_health_changed,min_row_health_q_changed,mean_bad_alignment_changed,mean_anti_bad_alignment_changed,route_agree_rate_changed,mean_cell_score_changed,mean_consistency_changed,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,posterior_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,min_prob,max_prob,mean_prob,prob_span,mean_abs_move_vs_stage2,mean_abs_move_vs_raw05,mean_abs_move_vs_a2c8,rms_move_vs_a2c8,max_abs_move_vs_a2c8,move_abs_a2c8_Q1,mean_prob_Q1,move_abs_a2c8_Q2,mean_prob_Q2,move_abs_a2c8_Q3,mean_prob_Q3,move_abs_a2c8_S1,mean_prob_S1,move_abs_a2c8_S2,mean_prob_S2,move_abs_a2c8_S3,mean_prob_S3,move_abs_a2c8_S4,mean_prob_S4,proj_a2c8,cos_a2c8,proj_raw05,cos_raw05,proj_final9,cos_final9,proj_ordinal,cos_ordinal,proj_q2_bad,cos_q2_bad,proj_resid_bad,cos_resid_bad,proj_lejepa_bad,cos_lejepa_bad,bad_axis_abs_load,bad_axis_positive_load,good_axis_load,good_span_residual_ratio,bad_to_good_load_ratio,raw05_a2c8_compat_energy,basename_selector,source_path,current_anchor,scenario_count,pred_delta_vs_current_mean,pred_delta_vs_current_median,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_delta_vs_current_min,pred_delta_vs_current_max,pred_delta_vs_current_spread,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,promotion_decision,raw_gate_strength,h013_big_bet_gate,public_bad_cos_pos_sum,h013_selector_survival_gate,h013_score,h013_decision,decision_rank
health_top_route_r100_c260_a0.55,route_agree_gate,0.55,health_top,h012_top,100,260,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c260_a0.55_1e4b5f1d.csv,submission_h013_health_top_route_r100_c260_a0.55_1e4b5f1d.csv,30.580360721861524,0.6024096385542169,4.884825837065428,41.29110061196776,1.0,0.19379333387257444,0.9843304843304842,96,260,0.015982166936193927,27.968792138339374,0.9531966566281254,0.23358571179063958,-0.0008403326735264954,37,27,42,31,38,50,35,0.0731876856073641,0.9797766514642752,0.5951985883145752,0.9065889658569111,0.07850237104572462,0.061940935687659966,0.05876231205218562,0.09031454981272193,1.1322185897231296,0.06683417340043846,0.4954802252247953,0.03208769530651149,0.5495820187265895,0.0840404882510899,0.6075475692481972,0.04483036044308821,0.6598232557611143,0.04977923612075685,0.6361101035052554,0.08084802395888334,0.6515260633164552,0.05291620688453105,0.5663208824196198,1.176149215989975,0.6068006234342611,1.1906061459625064,0.5549857765780356,0.2209641028368392,0.4576107326713323,0.20888753404297622,0.34583526167604495,-0.015439706607504268,-0.016411029827406328,-0.1300851867312219,-0.164349508554115,0.014664384845758245,0.020187972753962988,0.26463304520597253,0.11910815186724635,2.3667553619524813,0.7654760496290239,0.11181258923011289,0.09413200108030477,submission_h013_health_top_route_r100_c260_a0.55_1e4b5f1d.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c260_a0.55_1e4b5f1d.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0002635711378324144,0.00015883107514403331,-0.00030513009848998936,0.0011082708198748219,-0.0007505622360591879,0.0016184416258760597,0.0023690038619352477,0.3333333333333333,0.06507278038354775,False,False,True,True,below_selector_resolution,28.870671678888623,False,0.06507278038354775,False,-0.0008059684255179176,reject,322
health_top_route_r100_c420_a0.55,route_agree_gate,0.55,health_top,h012_top,100,420,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c420_a0.55_2903e591.csv,submission_h013_health_top_route_r100_c420_a0.55_2903e591.csv,30.45370278002132,0.6024096385542169,4.861453240081014,40.97403217821372,1.0,0.16951897975686647,0.961358024691358,99,300,0.01615602669632155,28.273046718562714,0.9531966566281254,0.23358571179063958,-0.0008408300920559791,44,39,53,35,39,52,38,0.0731876856073641,0.9797766514642752,0.595210000415369,0.9065889658569111,0.07855510467342418,0.06200792612865787,0.05884080466401509,0.09032496166460115,1.1322185897231296,0.06687223173796147,0.495449112272192,0.032518102108628794,0.5496630260401801,0.08395063918505224,0.6075714309848661,0.04495482998914436,0.6598269716494239,0.049786724411085205,0.6361113094418788,0.08090574347082395,0.6515117129753298,0.05289736174540964,0.5663364395437118,1.1760439820375712,0.6067185550836938,1.1903388626552625,0.5548357852189122,0.22123411706872503,0.4581489506051933,0.20864813113116237,0.3454230913484404,-0.014483335295525852,-0.01539378776191824,-0.1296936804775461,-0.16384737888386688,0.014770393106504683,0.020332979959683087,0.2632714744451578,0.11909445867208587,2.3663828446928337,0.7654389515669926,0.11125481023679273,0.09420566939341042,submission_h013_health_top_route_r100_c420_a0.55_2903e591.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c420_a0.55_2903e591.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00026271667953701674,0.00015393639572161907,-0.0003057798549240855,0.0011041681963749176,-0.0007592048832480787,0.0016209735673507362,0.002380178450598815,0.3375,0.06371120962273302,False,False,True,True,below_selector_resolution,28.752194145992966,False,0.06371120962273302,False,-0.0008044502342936008,reject,323
health_top_route_r100_c650_a0.55,route_agree_gate,0.55,health_top,h012_top,100,650,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c650_a0.55_2903e591.csv,submission_h013_health_top_route_r100_c650_a0.55_2903e591.csv,30.45370278002132,0.6024096385542169,4.861453240081014,40.97403217821372,1.0,0.16951897975686647,0.961358024691358,99,300,0.01615602669632155,28.273046718562714,0.9531966566281254,0.23358571179063958,-0.0008408300920559791,44,39,53,35,39,52,38,0.0731876856073641,0.9797766514642752,0.595210000415369,0.9065889658569111,0.07855510467342418,0.06200792612865787,0.05884080466401509,0.09032496166460115,1.1322185897231296,0.06687223173796147,0.495449112272192,0.032518102108628794,0.5496630260401801,0.08395063918505224,0.6075714309848661,0.04495482998914436,0.6598269716494239,0.049786724411085205,0.6361113094418788,0.08090574347082395,0.6515117129753298,0.05289736174540964,0.5663364395437118,1.1760439820375712,0.6067185550836938,1.1903388626552625,0.5548357852189122,0.22123411706872503,0.4581489506051933,0.20864813113116237,0.3454230913484404,-0.014483335295525852,-0.01539378776191824,-0.1296936804775461,-0.16384737888386688,0.014770393106504683,0.020332979959683087,0.2632714744451578,0.11909445867208587,2.3663828446928337,0.7654389515669926,0.11125481023679273,0.09420566939341042,submission_h013_health_top_route_r100_c650_a0.55_2903e591.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c650_a0.55_2903e591.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00026271667953701674,0.00015393639572161907,-0.0003057798549240855,0.0011041681963749176,-0.0007592048832480787,0.0016209735673507362,0.002380178450598815,0.3375,0.06371120962273302,False,False,True,True,below_selector_resolution,28.752194145992966,False,0.06371120962273302,False,-0.0008044502342936008,reject,324
health_top_route_r100_c900_a0.55,route_agree_gate,0.55,health_top,h012_top,100,900,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c900_a0.55_2903e591.csv,submission_h013_health_top_route_r100_c900_a0.55_2903e591.csv,30.45370278002132,0.6024096385542169,4.861453240081014,40.97403217821372,1.0,0.16951897975686647,0.961358024691358,99,300,0.01615602669632155,28.273046718562714,0.9531966566281254,0.23358571179063958,-0.0008408300920559791,44,39,53,35,39,52,38,0.0731876856073641,0.9797766514642752,0.595210000415369,0.9065889658569111,0.07855510467342418,0.06200792612865787,0.05884080466401509,0.09032496166460115,1.1322185897231296,0.06687223173796147,0.495449112272192,0.032518102108628794,0.5496630260401801,0.08395063918505224,0.6075714309848661,0.04495482998914436,0.6598269716494239,0.049786724411085205,0.6361113094418788,0.08090574347082395,0.6515117129753298,0.05289736174540964,0.5663364395437118,1.1760439820375712,0.6067185550836938,1.1903388626552625,0.5548357852189122,0.22123411706872503,0.4581489506051933,0.20864813113116237,0.3454230913484404,-0.014483335295525852,-0.01539378776191824,-0.1296936804775461,-0.16384737888386688,0.014770393106504683,0.020332979959683087,0.2632714744451578,0.11909445867208587,2.3663828446928337,0.7654389515669926,0.11125481023679273,0.09420566939341042,submission_h013_health_top_route_r100_c900_a0.55_2903e591.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c900_a0.55_2903e591.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00026271667953701674,0.00015393639572161907,-0.0003057798549240855,0.0011041681963749176,-0.0007592048832480787,0.0016209735673507362,0.002380178450598815,0.3375,0.06371120962273302,False,False,True,True,below_selector_resolution,28.752194145992966,False,0.06371120962273302,False,-0.0008044502342936008,reject,325
health_top_route_r190_c160_a0.35,route_agree_gate,0.35,health_top,h012_top,190,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r190_c160_a0.35_fcb7b32f.csv,submission_h013_health_top_route_r190_c160_a0.35_fcb7b32f.csv,23.272235170139773,0.24497991967871485,6.989403315240055,32.983487577556595,1.0,0.3841285551006034,0.9891203703703703,111,160,0.012420583795681474,21.73602164244258,0.6065796905815338,0.1482650772390166,-0.0008714524969073453,20,8,12,20,41,38,21,0.0731876856073641,0.9797766514642752,0.5950425235283385,0.9065889658569111,0.07464075548584968,0.05860791020939897,0.05552135559022127,0.07974907716391395,0.7856016236765381,0.06255566790606855,0.4955439343530045,0.030072712393865768,0.5494904098706671,0.07532953936607834,0.6085899394031649,0.04538443262967713,0.659557916526453,0.050139769834164086,0.6356613725501017,0.07554102969193789,0.6503853725642817,0.04962633730975712,0.5660687194306964,1.113464209385511,0.6322161757910726,1.13314002943603,0.5813036653226614,0.21089776043803002,0.480675726170353,0.1969870541353771,0.3589220846301385,-0.005758639222092416,-0.0067363153377235415,-0.11727781131040482,-0.1630655291657595,0.014554198461385287,0.022050726353481393,0.23608417606157106,0.11304772552907383,2.246604238821541,0.7466507982313072,0.10508489740957866,0.08904815528921306,submission_h013_health_top_route_r190_c160_a0.35_fcb7b32f.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r190_c160_a0.35_fcb7b32f.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00017038653590464333,0.00014300872495780047,-0.00015775048978595836,0.0006591030729698228,-0.0004971818341423694,0.0009713878294050933,0.0014685696635474627,0.34791666666666665,0.03652391123914628,False,False,True,True,below_selector_resolution,20.825944009805752,False,0.03652391123914628,True,-0.0008027621344142211,reject,326
health_low_control_route_r140_c160_a0.55,route_agree_gate,0.55,health_low_control,h012_top,140,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r140_c160_a0.55_c8f4d937.csv,submission_h013_health_low_control_route_r140_c160_a0.55_c8f4d937.csv,7.32086175412834,0.004016064257028112,14.633386434396549,17.75922764988307,1.0,0.35585177564192483,0.9854166666666666,91,160,0.018183668296481627,31.82141951884285,0.5316818908502101,0.09463822269698263,-0.0008806997749809285,25,7,18,28,32,35,15,0.0681101766719186,0.9797766514642752,0.5946890488404994,0.9116664747923566,0.07829017543378154,0.06382176688720166,0.06077035150958139,0.0921250167693549,0.651587961436203,0.0682075454943766,0.4947396711800483,0.030325490078255326,0.5494624612679456,0.07957964106296365,0.6083977529282282,0.05921452229276246,0.6583039679889582,0.05669166562107503,0.6349606228772907,0.08043203092074844,0.6503254738810381,0.05094156509688822,0.5666333917599876,0.9806615810126575,0.5269537177782663,0.9799090108641597,0.4757394879008883,0.22416909050128192,0.48352610137339574,0.1808512502172276,0.31185160328526296,-0.0052808429979786225,-0.005846147437030853,-0.108836290678471,-0.1432135181037158,0.038305760253033456,0.05492406382273721,0.24284851903809687,0.12873138536164724,1.9605705918768173,0.8212974844771025,0.12386624583701233,0.09694709254589763,submission_h013_health_low_control_route_r140_c160_a0.55_c8f4d937.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_low_control_route_r140_c160_a0.55_c8f4d937.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00028773422514021663,0.00025187784647962583,7.338711617413686e-05,0.0005748646783491218,-0.0001327202466065468,0.0010572596274145219,0.0011899798740210687,0.004166666666666667,0.04328825421567209,False,False,False,True,block_or_reject,2.199176502089548,False,0.04328825421567209,True,-0.0007990251586388352,reject,327
health_anti_bad_route_r100_c160_a0.55,route_agree_gate,0.55,health_anti_bad,h012_top,100,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_route_r100_c160_a0.55_c7442b63.csv,submission_h013_health_anti_bad_route_r100_c160_a0.55_c7442b63.csv,30.29168974304699,0.4899598393574297,5.013744506763019,42.1430434985809,1.0,0.2819304650642465,0.9902777777777777,84,160,0.014302690413474225,25.029708223579895,0.9531966566281254,0.23358571179063958,-0.0008357224436132465,20,6,21,18,33,32,30,0.0731876856073641,0.9797766514642752,0.5950042057723314,0.9065889658569111,0.07736114285066804,0.06075193455302869,0.0576443711702361,0.09008386087428762,1.1322185897231296,0.06470149682942601,0.4952268913952037,0.03029028605495974,0.5496987622261466,0.08133216137243407,0.6075658904660759,0.04549982073792147,0.659739149422275,0.05105929609339146,0.6360421445634212,0.07654047121724167,0.6510906109414126,0.05408706588627837,0.5656659913917851,1.1715389101368432,0.6061581260772688,1.1880671127755695,0.5553929038226787,0.21735873419305515,0.4514370425818376,0.20798193386972777,0.34532496839455146,-0.015138405960818967,-0.016136991051905986,-0.13367985369509883,-0.16937610676032142,0.00814462381578499,0.011244638802471525,0.26095385040656666,0.11213559075064887,2.3596060229124127,0.7674888855970902,0.11059212756792534,0.09251666107468072,submission_h013_health_anti_bad_route_r100_c160_a0.55_c7442b63.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_route_r100_c160_a0.55_c7442b63.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00026906466119592707,0.00023903360854650324,-0.00032471527118562354,0.0010967901708546601,-0.0006716970752094329,0.0015910443025030346,0.0022627413777124676,0.3333333333333333,0.061393585584141874,False,False,True,True,below_selector_resolution,28.536879165679935,False,0.061393585584141874,False,-0.0007954610480977766,reject,328
health_anti_bad_route_r190_c160_a0.35,route_agree_gate,0.35,health_anti_bad,h012_top,190,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_route_r190_c160_a0.35_8aeabae5.csv,submission_h013_health_anti_bad_route_r190_c160_a0.35_8aeabae5.csv,23.040715712850297,0.19678714859437751,6.893089844032803,32.752756018241186,1.0,0.3869915436744698,0.9891203703703703,112,160,0.012517136742669297,21.90498929967127,0.6065796905815338,0.1482650772390166,-0.0008730796256160519,20,7,11,22,42,37,21,0.0731876856073641,0.9797766514642752,0.5949795948950519,0.9065889658569111,0.07488729738413069,0.058819675197388926,0.05569595099120647,0.08001481005608492,0.7856016236765381,0.06255566790606855,0.4955439343530045,0.02937603926985154,0.549321103872142,0.07554370577211461,0.6085060410385058,0.04737538021714265,0.6593457320473224,0.050658168123563385,0.6358195629822585,0.07473635833994743,0.6502520705414335,0.04962633730975712,0.5660687194306964,1.1132196743011467,0.6308555207096787,1.1322663457297268,0.5797326656407741,0.21069862629088904,0.4792935896468209,0.1968260095479474,0.3579354201047042,-0.010271641107579884,-0.01199228850496517,-0.12023329644304659,-0.16685174742504608,0.014689662594668057,0.02221294396063879,0.24360760491926825,0.11310266736864176,2.2454860200308735,0.7474576116785505,0.10848769604338536,0.08944194823488572,submission_h013_health_anti_bad_route_r190_c160_a0.35_8aeabae5.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_route_r190_c160_a0.35_8aeabae5.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.00017749708308537448,0.00018223463985726524,-0.00019054164978930116,0.0006716368768692806,-0.00047714152858919796,0.0009705962509158516,0.0014477377795050496,0.33541666666666664,0.04404734009684347,False,False,True,True,below_selector_resolution,20.628134267438817,False,0.04404734009684347,True,-0.0007932690569648849,reject,329
health_anti_bad_S_r180_c420_a0.85,target_route_gate,0.85,health_anti_bad,h012_top,180,420,S,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c420_a0.85_639abc9c.csv,submission_h013_health_anti_bad_S_r180_c420_a0.85_639abc9c.csv,23.80782004277852,0.18875502008032127,6.447066901985607,33.50962514726957,1.0,0.19635028597613519,0.9687537700567016,156,307,0.02972942559211274,52.0264947861973,0.7106504634386004,0.10356920678476389,-0.0009044887068226593,0,0,0,59,78,102,68,0.0681101766719186,0.9797766514642752,0.5963707797879911,0.9116664747923566,0.08939616270597606,0.07468710201850046,0.07157109677984168,0.11530995828441913,0.7927589634386005,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.0681565840121309,0.6589899450670024,0.08499062264805016,0.6385908374728041,0.12669968503000467,0.6565908861330799,0.07522585322846484,0.5683909932996785,1.127176295512687,0.49553157763386735,1.1338187357033762,0.4503532023050778,0.23979977260005067,0.42317415583553003,0.2090272888412543,0.2948870018878342,-0.01264962033049761,-0.011456980533700584,-0.18910475643418115,-0.20358178161828241,-0.001648013929826474,-0.0019332393739679979,0.3079160351151324,0.10451364442062715,2.260995031216063,0.8475768081587514,0.1361860732676336,0.11283149449975954,submission_h013_health_anti_bad_S_r180_c420_a0.85_639abc9c.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c420_a0.85_639abc9c.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0004187936322165563,0.0006384604767425812,-0.0006175380633161285,0.0009470527833789598,-0.0014920782387586608,0.0025810286488077328,0.004073106887566394,0.25,0.1083557702927076,False,False,True,True,below_selector_resolution,21.551346627083557,False,0.1083557702927076,False,-0.0007925991585502287,reject,330
health_anti_bad_S_r180_c240_a0.85,target_route_gate,0.85,health_anti_bad,h012_top,180,240,S,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c240_a0.85_6c3e4b47.csv,submission_h013_health_anti_bad_S_r180_c240_a0.85_6c3e4b47.csv,24.0139625573082,0.18875502008032127,6.367755406778857,33.849206899171314,1.0,0.2423479496366553,0.9859567901234567,144,240,0.028628196177488772,50.09934331060535,0.7106504634386004,0.10356920678476389,-0.0008989345754082526,0,0,0,38,65,86,51,0.0681101766719186,0.9797766514642752,0.596316029598514,0.9116664747923566,0.08898862342541279,0.07412467234537154,0.07099545830936199,0.11501991704994068,0.7927589634386005,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.0675490952086862,0.6082251320008355,0.06686105875543916,0.6588999528392273,0.08389386047837212,0.6384798996713862,0.1252715204246624,0.6565920258659549,0.07501683596681906,0.5682075322696569,1.1251945842792803,0.49579513152989324,1.132245455223495,0.45075997781127947,0.2386783377584919,0.4221613897810867,0.2090937829706829,0.29565749918670875,-0.01264962033049761,-0.011483263009077711,-0.18736187282051558,-0.20216818573270054,-0.0011983593285793443,-0.0014089868866555945,0.30575674396493396,0.10454689148534145,2.257440039502775,0.8475966619505283,0.13544401555703603,0.11203540053262752,submission_h013_health_anti_bad_S_r180_c240_a0.85_6c3e4b47.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_S_r180_c240_a0.85_6c3e4b47.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0004182861866352238,0.0006338472703399771,-0.0006050600651667238,0.0009441250247125196,-0.0014591998298326217,0.0025506343774648076,0.0040098342072974295,0.25,0.10619647914250918,False,False,True,True,below_selector_resolution,21.785248164935602,False,0.10619647914250918,False,-0.0007907818393733117,reject,331
health_top_route_r100_c160_a0.55,route_agree_gate,0.55,health_top,h012_top,100,160,all,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c160_a0.55_d932046a.csv,submission_h013_health_top_route_r100_c160_a0.55_d932046a.csv,30.82480580032512,0.6024096385542169,5.0888709999887745,42.02308745784222,1.0,0.27505798696919925,0.9916666666666668,84,160,0.01393082016167442,24.378935282930236,0.9531966566281254,0.23358571179063958,-0.0008162803457802362,21,5,22,16,31,37,28,0.0731876856073641,0.9797766514642752,0.595117123350092,0.9065889658569111,0.07730768134906,0.06044877875301442,0.05734108973433875,0.08924547971457128,1.1322185897231296,0.06480430799294437,0.4956461831108109,0.02933095293016994,0.549364055812275,0.08196295260669226,0.6071847609136275,0.044220818513589784,0.659914697556781,0.04901458162128667,0.6360945512993905,0.07932241068263243,0.6513474715449179,0.0527316037930558,0.5662681432128409,1.175619840591113,0.6112353279430849,1.193858502293193,0.5608213457891813,0.2158375630932729,0.4504633384283704,0.20738609307632846,0.34601452099573193,-0.01703540462917964,-0.018247660429445166,-0.12845735384619997,-0.16355261120465936,0.016232468578518417,0.022520155083076077,0.26541827359206227,0.11992551511668265,2.369478342884306,0.7640854664473273,0.1120154882517136,0.0921402889283872,submission_h013_health_top_route_r100_c160_a0.55_d932046a.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_route_r100_c160_a0.55_d932046a.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0002716108430626449,0.00019028938163425475,-0.000297260082820817,0.0011117233670517998,-0.0007143748949601353,0.0016134508651483215,0.0023278257601084566,0.3333333333333333,0.06585800876963749,False,False,True,True,below_selector_resolution,29.043700950329047,False,0.06585800876963749,False,-0.0007820659244707165,reject,332
health_anti_bad_Q3S_r120_c240_a0.85,target_route_gate,0.85,health_anti_bad,h012_top,120,240,Q3S,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_Q3S_r120_c240_a0.85_de85dade.csv,submission_h013_health_anti_bad_Q3S_r120_c240_a0.85_de85dade.csv,28.920757855391425,0.4859437751004016,5.2429998750117806,39.85135652174278,1.0,0.1986328130230808,0.9740740740740741,109,240,0.023442056596464436,41.023599043812766,1.4731221056980113,0.34983206382754284,-0.0009701552251131526,0,0,51,39,48,59,43,0.0681101766719186,0.9797766514642752,0.5954731776527435,0.9116664747923566,0.0851703641870918,0.06897070878605424,0.06584420628999875,0.11455747897147428,1.6521440387930153,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.09508770959483695,0.607255914105795,0.0549695777579276,0.6591657388249614,0.06786018014399998,0.6376767090476014,0.09908840235609358,0.6540442309999979,0.06552773684557817,0.5663619860483113,1.2171636198155098,0.5285447342202747,1.21668558269554,0.477354792524542,0.22984557491093005,0.4006450817664892,0.2216652658316566,0.30888981435196894,-0.01264962033049761,-0.01131679566702688,-0.16168435419410424,-0.1719324111790935,0.0065829956905343046,0.007627840856496997,0.29174960313096443,0.11741562860636261,2.43384920251105,0.820349170968121,0.11987168420709424,0.10459591674419948,submission_h013_health_anti_bad_Q3S_r120_c240_a0.85_de85dade.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_Q3S_r120_c240_a0.85_de85dade.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0005120953327119861,0.0005089673894907491,-0.00048725121474370075,0.0016922475155650317,-0.00103299523670417,0.0026183962765117374,0.0036513915132159076,0.28958333333333336,0.09218933830853965,False,False,True,True,below_selector_resolution,27.0857078991373,False,0.09218933830853965,False,-0.0007817057220001462,reject,333
health_anti_bad_Q3S_r120_c420_a0.85,target_route_gate,0.85,health_anti_bad,h012_top,120,420,Q3S,True,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_Q3S_r120_c420_a0.85_856d619b.csv,submission_h013_health_anti_bad_Q3S_r120_c420_a0.85_856d619b.csv,28.804941476214427,0.4859437751004016,5.192644735468166,39.48947940357203,1.0,0.18728753381144275,0.9597676107480028,113,255,0.02349773118199976,41.12102956849958,1.4731221056980113,0.34983206382754284,-0.0009702266515025007,0,0,58,40,50,61,46,0.0681101766719186,0.9797766514642752,0.5954782723724836,0.9116664747923566,0.0851666066437885,0.06897956351263632,0.06585306101658084,0.11455481115979467,1.6521440387930153,0.052634323734430506,0.4951471199280472,0.025741513597124482,0.5486605446144907,0.09502500354424916,0.6072693792472548,0.05498534659082996,0.6591695140363172,0.06792390949961685,0.6376909139651884,0.09906299429348862,0.6540394941460939,0.06559833585632623,0.5663709406699934,1.2172725885392386,0.5285901720073398,1.2167120589491105,0.4773634814141584,0.2299593134639943,0.4008419135703765,0.22151060587248014,0.3086731977235103,-0.01264962033049761,-0.011316755393654164,-0.16181364194891845,-0.17206928124414536,0.006541017802918071,0.007579173316702768,0.2917595830185742,0.11729632073915815,2.433984647488349,0.8202696209451693,0.11986911388277427,0.1046072248231699,submission_h013_health_anti_bad_Q3S_r120_c420_a0.85_856d619b.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_anti_bad_Q3S_r120_c420_a0.85_856d619b.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.0005122045880306665,0.0005109251291578196,-0.0004880126928162427,0.001692432492985087,-0.001034873919052281,0.002618331507876624,0.003653205426928905,0.28958333333333336,0.0921993181961494,False,False,True,True,below_selector_resolution,26.98751581880057,False,0.0921993181961494,False,-0.000781109900804643,reject,334
health_top_all_r190_c420_a0.55,h012_raw_gate,0.55,health_top,h012_top,190,420,all,False,0.0,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r190_c420_a0.55_04c860b7.csv,submission_h013_health_top_all_r190_c420_a0.55_04c860b7.csv,23.083068692042648,0.24497991967871485,6.782866890800757,32.396230412456255,0.38095238095238093,1.0606945094911466,0.9926807760141092,170,420,0.1406799955975457,246.189992295705,6.797252654018219,0.23358571179063958,-0.004102314973898901,57,16,33,77,90,74,73,0.0001890282729038,0.999912584395635,0.5964443170007451,0.9997235561227312,0.1990831567032206,0.18393621016338388,0.1812590169607733,0.7367314048442634,6.881002269684952,0.16387841528223024,0.49615844964574685,0.038536737500174015,0.5496285128555364,0.12967278619391845,0.6100981304728762,0.38726777893999587,0.662044337257751,0.22377989981936638,0.6359593544217779,0.17527557003534106,0.6563630350415899,0.15040193095438711,0.5648583993099369,2.3612099605620274,0.18452931444575205,2.7484933560264184,0.19406874222481496,0.1551989645356883,0.048686713870944844,0.3723686156063301,0.0933849705582891,-0.0071295632558360114,-0.0011479074771599163,0.053543409399150414,0.010246929623969371,-0.22971578182874094,-0.04790345747096221,0.47657306228689245,0.23972771720231548,5.109703316588446,0.98048169429178,0.09326824527100212,0.2643302789768757,submission_h013_health_top_all_r190_c420_a0.55_04c860b7.csv,hitl/h013_raw_human_state_jepa_gate/submission_h013_health_top_all_r190_c420_a0.55_04c860b7.csv,submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,480,0.006797072160366976,0.006313430278641185,-0.001971387904291288,0.01658947264967679,-0.003633605906673241,0.06192723508403387,0.06556084099070711,0.25,0.27701279746446766,False,False,True,True,below_selector_resolution,20.709065280262383,False,0.27701279746446766,False,-0.0007806039173528991,reject,335
