candidate_id,family,support_source,k,alpha,core_alpha,tail_alpha,changed_cells,changed_rows,h042_overlap_cells,h043_overlap_cells,h045_overlap_cells,h042_jaccard,h043_jaccard,h045_jaccard,support_score_mean,support_score_min,support_score_sum,contrast_mean,route_public_mean,route_private_mean,route_q2regime_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,tangent_expected_delta,resolved_path
h047_h042core_support_tail14_a0.92_0.06_c59_2846609b,h042core_support_tail14_a0.92_0.06,h042_core_plus_posterior_tail,59,0.0,0.92,0.06,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.027575951311190082,0.411865331724943,0.006083304861149287,0.06530560317851364,-0.00038180949607275003,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.06_c59_2846609b.csv
h047_h042core_support_tail14_a0.92_0.1_c59_2374d1c4,h042core_support_tail14_a0.92_0.1,h042_core_plus_posterior_tail,59,0.0,0.92,0.1,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.027702971916880634,0.411865331724943,0.00611160599217597,0.06530560317851364,-0.0003809203846775815,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.1_c59_2374d1c4.csv
h047_h042core_support_tail14_a0.92_0.14_c59_4f558796,h042core_support_tail14_a0.92_0.14,h042_core_plus_posterior_tail,59,0.0,0.92,0.14,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.027829992522571182,0.411865331724943,0.006139888155819265,0.06530560317851364,-0.0003800208780990234,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.14_c59_4f558796.csv
h047_h042core_support_tail14_a0.92_0.22_c59_98d659ea,h042core_support_tail14_a0.92_0.22,h042_core_plus_posterior_tail,59,0.0,0.92,0.22,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.028084033733952282,0.411865331724943,0.006196395217265432,0.06530560317851364,-0.00037819137099379514,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.22_c59_98d659ea.csv
h047_h042core_support_tail14_a0.92_0.32_c59_bc426355,h042core_support_tail14_a0.92_0.32,h042_core_plus_posterior_tail,59,0.0,0.92,0.32,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.028401585248178648,0.411865331724943,0.006266920739971553,0.06530560317851364,-0.0003758489664269462,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.32_c59_bc426355.csv
h047_h042core_support_tail14_a0.92_0.44_c59_09f4bc57,h042core_support_tail14_a0.92_0.44,h042_core_plus_posterior_tail,59,0.0,0.92,0.44,59,59,45,59,57,0.7627118644067796,0.5619047619047619,0.7402597402597403,0.6347735593220339,0.37492000000000003,37.451640000000005,-0.20253219173207002,0.5880945762711863,0.40257084745762717,0.4899934711864406,0.028782647065250296,0.411865331724943,0.006351390678228675,0.06530560317851364,-0.000372959613522181,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.92_0.44_c59_09f4bc57.csv
h047_h042core_support_tail22_a0.5_0.06_c67_0fd42013,h042core_support_tail22_a0.5_0.06,h042_core_plus_posterior_tail,67,0.0,0.5,0.06,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.015170328892075681,0.22383985419833818,0.0033669408705524722,0.03750264228826794,-0.0002157345141940277,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.06_c67_0fd42013.csv
h047_h042core_support_tail22_a0.5_0.1_c67_9e800ab3,h042core_support_tail22_a0.5_0.1,h042_core_plus_posterior_tail,67,0.0,0.5,0.1,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.015361627717715187,0.22383985419833818,0.003410033929965266,0.03750264228826794,-0.0002137890222643899,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.1_c67_9e800ab3.csv
h047_h042core_support_tail22_a0.5_0.14_c67_2060eb04,h042core_support_tail22_a0.5_0.14,h042_core_plus_posterior_tail,67,0.0,0.5,0.14,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.015552926543354675,0.22383985419833818,0.0034530980561368043,0.03750264228826794,-0.00021184905618597545,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.14_c67_2060eb04.csv
h047_h042core_support_tail22_a0.5_0.22_c67_1301e3c6,h042core_support_tail22_a0.5_0.22,h042_core_plus_posterior_tail,67,0.0,0.5,0.22,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.015935524194633656,0.22383985419833818,0.0035391389004463393,0.03750264228826794,-0.00020799432453941116,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.22_c67_1301e3c6.csv
h047_h042core_support_tail22_a0.5_0.32_c67_780f29c2,h042core_support_tail22_a0.5_0.32,h042_core_plus_posterior_tail,67,0.0,0.5,0.32,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.01641377125873239,0.22383985419833818,0.0036465245091874287,0.03750264228826794,-0.00020324453819629273,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.32_c67_780f29c2.csv
h047_h042core_support_tail22_a0.5_0.44_c67_08cda3bb,h042core_support_tail22_a0.5_0.44,h042_core_plus_posterior_tail,67,0.0,0.5,0.44,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.016987667735650865,0.22383985419833818,0.0037751415022310147,0.03750264228826794,-0.00019768511052327813,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.5_0.44_c67_08cda3bb.csv
h047_h042core_support_tail22_a0.58_0.06_c67_460b8777,h042core_support_tail22_a0.58_0.06,h042_core_plus_posterior_tail,67,0.0,0.58,0.06,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.01755166979665432,0.25965423087007267,0.003891295228409146,0.04305671614590323,-0.000251122846250845,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.06_c67_460b8777.csv
h047_h042core_support_tail22_a0.58_0.1_c67_e1de6cf6,h042core_support_tail22_a0.58_0.1,h042_core_plus_posterior_tail,67,0.0,0.58,0.1,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.017742968622293822,0.25965423087007267,0.0039343882878219395,0.04305671614590323,-0.0002494446960996392,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.1_c67_e1de6cf6.csv
h047_h042core_support_tail22_a0.58_0.14_c67_fd5037ef,h042core_support_tail22_a0.58_0.14,h042_core_plus_posterior_tail,67,0.0,0.58,0.14,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.017934267447933316,0.25965423087007267,0.003977452413993478,0.04305671614590323,-0.00024777009194949215,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.14_c67_fd5037ef.csv
h047_h042core_support_tail22_a0.58_0.22_c67_a00a422f,h042core_support_tail22_a0.58_0.22,h042_core_plus_posterior_tail,67,0.0,0.58,0.22,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.018316865099212296,0.25965423087007267,0.004063493258303013,0.04305671614590323,-0.0002444370908267891,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.22_c67_a00a422f.csv
h047_h042core_support_tail22_a0.58_0.32_c67_a964e882,h042core_support_tail22_a0.58_0.32,h042_core_plus_posterior_tail,67,0.0,0.58,0.32,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.018795112163311024,0.25965423087007267,0.004170878867044103,0.04305671614590323,-0.00024031517470473574,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.32_c67_a964e882.csv
h047_h042core_support_tail22_a0.58_0.44_c67_dccf0e89,h042core_support_tail22_a0.58_0.44,h042_core_plus_posterior_tail,67,0.0,0.58,0.44,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.0193690086402295,0.25965423087007267,0.004299495860087688,0.04305671614590323,-0.00023546028630330314,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.58_0.44_c67_dccf0e89.csv
h047_h042core_support_tail22_a0.66_0.06_c67_524a97c6,h042core_support_tail22_a0.66_0.06,h042_core_plus_posterior_tail,67,0.0,0.66,0.06,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.019933010701232948,0.2954686075418076,0.004414416552414257,0.048488496918805524,-0.000286413563254626,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.06_c67_524a97c6.csv
h047_h042core_support_tail22_a0.66_0.1_c67_10cd4af5,h042core_support_tail22_a0.66_0.1,h042_core_plus_posterior_tail,67,0.0,0.66,0.1,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.020124309526872452,0.2954686075418076,0.00445750961182705,0.048488496918805524,-0.00028493824453006643,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.1_c67_10cd4af5.csv
h047_h042core_support_tail22_a0.66_0.14_c67_4fd3014c,h042core_support_tail22_a0.66_0.14,h042_core_plus_posterior_tail,67,0.0,0.66,0.14,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.020315608352511946,0.2954686075418076,0.004500573737998588,0.048488496918805524,-0.0002834653349432187,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.14_c67_4fd3014c.csv
h047_h042core_support_tail22_a0.66_0.22_c67_f8ac7c30,h042core_support_tail22_a0.66_0.22,h042_core_plus_posterior_tail,67,0.0,0.66,0.22,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.020698206003790926,0.2954686075418076,0.004586614582308124,0.048488496918805524,-0.00028053054291857156,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.22_c67_f8ac7c30.csv
h047_h042core_support_tail22_a0.66_0.32_c67_f18b2726,h042core_support_tail22_a0.66_0.32,h042_core_plus_posterior_tail,67,0.0,0.66,0.32,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.021176453067889657,0.2954686075418076,0.004694000191049214,0.048488496918805524,-0.00027689230782857024,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.32_c67_f18b2726.csv
h047_h042core_support_tail22_a0.66_0.44_c67_95b9e5ef,h042core_support_tail22_a0.66_0.44,h042_core_plus_posterior_tail,67,0.0,0.66,0.44,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02175034954480813,0.2954686075418076,0.004822617184092799,0.048488496918805524,-0.0002725891550749301,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.66_0.44_c67_95b9e5ef.csv
h047_h042core_support_tail22_a0.78_0.06_c67_11b89d6f,h042core_support_tail22_a0.78_0.06,h042_core_plus_posterior_tail,67,0.0,0.78,0.06,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.023505022058100886,0.3491901725494082,0.0051966891680118345,0.05640827282238181,-0.0003356950350549527,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.06_c67_11b89d6f.csv
h047_h042core_support_tail22_a0.78_0.1_c67_61100578,h042core_support_tail22_a0.78_0.1,h042_core_plus_posterior_tail,67,0.0,0.78,0.1,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.023696320883740386,0.3491901725494082,0.005239782227424629,0.05640827282238181,-0.0003344297994890951,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.1_c67_61100578.csv
h047_h042core_support_tail22_a0.78_0.14_c67_4e7061b6,h042core_support_tail22_a0.78_0.14,h042_core_plus_posterior_tail,67,0.0,0.78,0.14,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02388761970937988,0.3491901725494082,0.005282846353596167,0.05640827282238181,-0.00033315775568799265,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.14_c67_4e7061b6.csv
h047_h042core_support_tail22_a0.78_0.22_c67_a92c2bb9,h042core_support_tail22_a0.78_0.22,h042_core_plus_posterior_tail,67,0.0,0.78,0.22,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02427021736065886,0.3491901725494082,0.005368887197905701,0.05640827282238181,-0.0003305952378132924,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.22_c67_a92c2bb9.csv
h047_h042core_support_tail22_a0.78_0.32_c67_696ee6bb,h042core_support_tail22_a0.78_0.32,h042_core_plus_posterior_tail,67,0.0,0.78,0.32,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02474846442475759,0.3491901725494082,0.005476272806646791,0.05640827282238181,-0.0003273621760151101,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.32_c67_696ee6bb.csv
h047_h042core_support_tail22_a0.78_0.44_c67_193e3db3,h042core_support_tail22_a0.78_0.44,h042_core_plus_posterior_tail,67,0.0,0.78,0.44,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.025322360901676066,0.3491901725494082,0.0056048897996903765,0.05640827282238181,-0.000323446524979404,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.78_0.44_c67_193e3db3.csv
h047_h042core_support_tail22_a0.92_0.06_c67_b71a9534,h042core_support_tail22_a0.92_0.06,h042_core_plus_posterior_tail,67,0.0,0.92,0.06,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.027672368641113495,0.411865331724943,0.006105511305093625,0.06530560317851364,-0.0003815155483563237,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.06_c67_b71a9534.csv
h047_h042core_support_tail22_a0.92_0.1_c67_d6590517,h042core_support_tail22_a0.92_0.1,h042_core_plus_posterior_tail,67,0.0,0.92,0.1,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.027863667466752996,0.411865331724943,0.006148604364506418,0.06530560317851364,-0.000380424055198696,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.1_c67_d6590517.csv
h047_h042core_support_tail22_a0.92_0.14_c67_02f501ab,h042core_support_tail22_a0.92_0.14,h042_core_plus_posterior_tail,67,0.0,0.92,0.14,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.028054966292392486,0.411865331724943,0.006191668490677957,0.06530560317851364,-0.0003793172025292438,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.14_c67_02f501ab.csv
h047_h042core_support_tail22_a0.92_0.22_c67_8b7add79,h042core_support_tail22_a0.92_0.22,h042_core_plus_posterior_tail,67,0.0,0.92,0.22,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02843756394367147,0.411865331724943,0.006277709334987492,0.06530560317851364,-0.0003770586389844661,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.22_c67_8b7add79.csv
h047_h042core_support_tail22_a0.92_0.32_c67_67acd749,h042core_support_tail22_a0.92_0.32,h042_core_plus_posterior_tail,67,0.0,0.92,0.32,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.0289158110077702,0.411865331724943,0.006385094943728582,0.06530560317851364,-0.0003741541816463584,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.32_c67_67acd749.csv
h047_h042core_support_tail22_a0.92_0.44_c67_b6871519,h042core_support_tail22_a0.92_0.44,h042_core_plus_posterior_tail,67,0.0,0.92,0.44,67,67,45,67,65,0.6716417910447762,0.638095238095238,0.8441558441558441,0.6056041791044777,0.37492000000000003,40.575480000000006,-0.24272092558909503,0.5882528358208955,0.3960370149253732,0.48381515820895526,0.02948970748468867,0.411865331724943,0.006513711936772168,0.06530560317851364,-0.00037055457988575556,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail22_a0.92_0.44_c67_b6871519.csv
h047_h042core_support_tail34_a0.5_0.06_c79_28f72c90,h042core_support_tail34_a0.5_0.06,h042_core_plus_posterior_tail,79,0.0,0.5,0.06,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.01532201090436544,0.22383985419833818,0.003396952645340435,0.03750264228826794,-0.00021494962102203166,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.06_c79_28f72c90.csv
h047_h042core_support_tail34_a0.5_0.1_c79_0daa2aba,h042core_support_tail34_a0.5_0.1,h042_core_plus_posterior_tail,79,0.0,0.5,0.1,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.015614431071531461,0.22383985419833818,0.003460026134839446,0.03750264228826794,-0.0002124847116185099,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.1_c79_0daa2aba.csv
h047_h042core_support_tail34_a0.5_0.14_c79_78e63dc6,h042core_support_tail34_a0.5_0.14,h042_core_plus_posterior_tail,79,0.0,0.5,0.14,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.015906851238697454,0.22383985419833818,0.003523048655883883,0.03750264228826794,-0.00021003104484330085,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.14_c79_78e63dc6.csv
h047_h042core_support_tail34_a0.5_0.22_c79_1d1b5e3f,h042core_support_tail34_a0.5_0.22,h042_core_plus_posterior_tail,79,0.0,0.5,0.22,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.016491691573029457,0.22383985419833818,0.0036489398475495287,0.03750264228826794,-0.00020517471642814651,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.22_c79_1d1b5e3f.csv
h047_h042core_support_tail34_a0.5_0.32_c79_e33e2028,h042core_support_tail34_a0.5_0.32,h042_core_plus_posterior_tail,79,0.0,0.5,0.32,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.017222741990944455,0.22383985419833818,0.003806012955183655,0.03750264228826794,-0.00019924175129869823,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.32_c79_e33e2028.csv
h047_h042core_support_tail34_a0.5_0.44_c79_3d1fef68,h042core_support_tail34_a0.5_0.44,h042_core_plus_posterior_tail,79,0.0,0.5,0.44,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.01810000249244246,0.22383985419833818,0.003994069296013433,0.03750264228826794,-0.00019239777743122486,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.44_c79_3d1fef68.csv
h047_h042core_support_tail34_a0.58_0.06_c79_93333361,h042core_support_tail34_a0.58_0.06,h042_core_plus_posterior_tail,79,0.0,0.58,0.06,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.017703351808944078,0.25965423087007267,0.003921307003197109,0.04305671614590323,-0.00025044592608756543,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.06_c79_93333361.csv
h047_h042core_support_tail34_a0.58_0.1_c79_bfca7bdf,h042core_support_tail34_a0.58_0.1,h042_core_plus_posterior_tail,79,0.0,0.58,0.1,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.0179957719761101,0.25965423087007267,0.00398438049269612,0.04305671614590323,-0.0002483189622859484,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.1_c79_bfca7bdf.csv
h047_h042core_support_tail34_a0.58_0.14_c79_6b226b6d,h042core_support_tail34_a0.58_0.14,h042_core_plus_posterior_tail,79,0.0,0.58,0.14,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.018288192143276087,0.25965423087007267,0.004047403013740557,0.04305671614590323,-0.00024619922020427073,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.14_c79_6b226b6d.csv
h047_h042core_support_tail34_a0.58_0.22_c79_4f67b773,h042core_support_tail34_a0.58_0.22,h042_core_plus_posterior_tail,79,0.0,0.58,0.22,79,79,45,79,75,0.569620253164557,0.7523809523809524,0.9493670886075949,0.565479493670886,0.2418,44.67288,-0.2862588744804871,0.5832906329113924,0.4018005063291139,0.4683028354430381,0.018873032477608093,0.25965423087007267,0.004173294205406203,0.04305671614590323,-0.00024199261514996445,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.58_0.22_c79_4f67b773.csv
