candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,q2_k,core_alpha,tail_k,tail_alpha,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,h043_q2_override_score,h043_promotable,candidate_source,regime,core_rows,tail_rows,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h043_overlap_cells,h043_jaccard,h043_distance_l2,h044_route_split_score,h044_promotable,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable,obs_source,public_alpha,private_alpha,neutral_alpha,public_tail_k,private_tail_k,neutral_tail_k,h045_overlap_cells,h045_jaccard,route_q2regime_mean,bifurcation_strength,h046_bifurcated_score,h046_promotable,support_quality
h043_q2_top120_a0.34_c105_f63958ab,submission_h043_q2_top120_a0.34_c105_f63958ab.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top120_a0.34_c105_f63958ab.csv,q2_top120_a0.34,q2_top120_a0.34,1,105,105,0.0033349987958936,0.0260257764117505,0.0149468047724882,0.1522111008548698,-0.0001136741725078,0.0004184951053892,-5.291437371698983e-06,-2.552387983325792e-05,-0.0002340423441047,-0.0005024970935886,0.0003541640539654,-0.0002490884182252,-0.0005559836911771,0.0002204802700143,0.8333333333333334,12,-0.0002461461778108,-0.0004326068663422,0.0003858661168108,-0.0001136577247455,-0.0002995199822576,0.0003007644616992,0.6666666666666666,12,0.456839309428951,0.574260021343683,0.5681243817232745,0.5980344655438663,0.0059550026085493,5.021614873924513e-08,0.0298980243504433,0.1666666666666666,12,0.5840898205656299,0.5372176758365026,0.5971237102924948,0.0003156780225775,-0.125528820604898,0.0348600108788036,0.25,12,-2.32224745432688,2.32224745432688,0.0221166424221607,0.7904761904761904,0.0,1.224527307436919,120.0,0.34,0.0,0.0,45,0.4285714285714285,0.0095887877371863,0.0172502116464722,-0.000106967699375,1.3844196428571431,False,h043,,,,,,,,,,,,,,0.0005059633271775,-0.0013145509815327,0.0022325956412785,0.000359573608823,-0.0013137680909524,0.0006944261159298,0.4166666666666667,12,-0.0003915728821,-0.0040395663614071,0.0057810942817377,-0.0004500667911477,-0.0059907459853874,0.0056573495856691,0.5833333333333334,12,1.9758854166666664,False,False,h045,,,,,,,,,,,,,-1.125995309983214
h043_q2_top150_a0.34_c105_f63958ab,submission_h043_q2_top150_a0.34_c105_f63958ab.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top150_a0.34_c105_f63958ab.csv,q2_top150_a0.34,q2_top150_a0.34,1,105,105,0.0033349987958936,0.0260257764117505,0.0149468047724882,0.1522111008548698,-0.0001136741725078,0.0004184951053892,-5.291437371698983e-06,-2.552387983325792e-05,-0.0002340423441047,-0.0005024970935886,0.0003541640539654,-0.0002490884182252,-0.0005559836911771,0.0002204802700143,0.8333333333333334,12,-0.0002461461778108,-0.0004326068663422,0.0003858661168108,-0.0001136577247455,-0.0002995199822576,0.0003007644616992,0.6666666666666666,12,0.456839309428951,0.574260021343683,0.5681243817232745,0.5980344655438663,0.0059550026085493,5.021614873924513e-08,0.0298980243504433,0.1666666666666666,12,0.5840898205656299,0.5372176758365026,0.5971237102924948,0.0003156780225775,-0.125528820604898,0.0348600108788036,0.25,12,-2.32224745432688,2.32224745432688,0.0221166424221607,0.7904761904761904,0.0,1.2504237217795484,150.0,0.34,0.0,0.0,45,0.4285714285714285,0.0095887877371863,0.0172502116464722,-0.000106967699375,1.3844196428571431,False,h043,,,,,,,,,,,,,,0.0005059633271775,-0.0013145509815327,0.0022325956412785,0.000359573608823,-0.0013137680909524,0.0006944261159298,0.4166666666666667,12,-0.0003915728821,-0.0040395663614071,0.0057810942817377,-0.0004500667911477,-0.0059907459853874,0.0056573495856691,0.5833333333333334,12,1.9758854166666664,False,False,h045,,,,,,,,,,,,,-1.125995309983214
h043_q2_top190_a0.34_c105_f63958ab,submission_h043_q2_top190_a0.34_c105_f63958ab.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top190_a0.34_c105_f63958ab.csv,q2_top190_a0.34,q2_top190_a0.34,1,105,105,0.0033349987958936,0.0260257764117505,0.0149468047724882,0.1522111008548698,-0.0001136741725078,0.0004184951053892,-5.291437371698983e-06,-2.552387983325792e-05,-0.0002340423441047,-0.0005024970935886,0.0003541640539654,-0.0002490884182252,-0.0005559836911771,0.0002204802700143,0.8333333333333334,12,-0.0002461461778108,-0.0004326068663422,0.0003858661168108,-0.0001136577247455,-0.0002995199822576,0.0003007644616992,0.6666666666666666,12,0.456839309428951,0.574260021343683,0.5681243817232745,0.5980344655438663,0.0059550026085493,5.021614873924513e-08,0.0298980243504433,0.1666666666666666,12,0.5840898205656299,0.5372176758365026,0.5971237102924948,0.0003156780225775,-0.125528820604898,0.0348600108788036,0.25,12,-2.3222474543268796,2.3222474543268796,0.0221166424221607,0.7904761904761904,0.0,1.3103801460823372,190.0,0.34,0.0,0.0,45,0.4285714285714285,0.0095887877371863,0.0172502116464722,-0.000106967699375,1.387232142857143,False,h043,,,,,,,,,,,,,,0.0005059633271775,-0.0013145509815327,0.0022325956412785,0.000359573608823,-0.0013137680909524,0.0006944261159298,0.4166666666666667,12,-0.0003915728821,-0.0040395663614071,0.0057810942817377,-0.0004500667911477,-0.0059907459853874,0.0056573495856691,0.5833333333333334,12,1.9772916666666664,False,False,h045,,,,,,,,,,,,,-1.1284163874584578
h043_h042core0.66_tail55_b0.18_c100_ca000f79,submission_h043_h042core0.66_tail55_b0.18_c100_ca000f79.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.18_c100_ca000f79.csv,h042core0.66_tail55_b0.18,h042core0.66_tail55_b0.18,2,100,100,0.0048933048862309,0.0484884969188055,0.0220637950010811,0.2954686075418076,-0.0001814694081272,0.0007762353840697,1.2530039363730257e-06,-2.1131185110470837e-05,-0.0002778828288943,-0.0005103184442734,0.0001528822895009,-0.000294076073873,-0.0005762067427352,0.0002901837714794,0.8333333333333334,12,-0.0002476735038146,-0.0003669899419175,0.0001793054781567,-8.422107043750023e-05,-0.000520362051233,0.0003549103663239,0.5833333333333334,12,0.6352423638778221,0.5742976357902669,0.5681741681767588,0.5985096829493939,0.0059926170551331,4.983666963309653e-05,0.0303732417559709,0.0833333333333333,12,0.5823456835813013,0.5374639447691494,0.5973559452786615,0.0005516868777457,-0.1270439938995105,0.035123473766208,0.25,12,-2.152207025383775,2.152207025383775,0.0215220702538377,0.81,0.0,1.0067347277556442,45.0,0.66,55.0,0.18,45,0.45,0.0071804143474647,0.0138495647757664,-0.00027640807269,0.9248958333333333,True,h043,,,,,,,,,,,,,,0.0002375868879894,-0.0010634443312461,0.0024020200167619,0.0001515036411571,-0.0010638309019388,0.0008910119858706,0.4166666666666667,12,-0.0001245805037691,-0.003892802682152,0.00665236383929,-0.0001830744128168,-0.005844235895029,0.0065286191432214,0.5833333333333334,12,1.9815625,False,False,h045,,,,,,,,,,,,,-0.805247379281493
h043_q2_top25_a0.08_c25_570731d8,submission_h043_q2_top25_a0.08_c25_570731d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top25_a0.08_c25_570731d8.csv,q2_top25_a0.08,q2_top25_a0.08,1,25,25,0.0003477521510459,0.0063238162276655,0.0015691497293858,0.0358143766717344,-1.9167527109364364e-05,8.240952776964297e-05,-1.6838220650690285e-06,-2.914622240956445e-06,-7.746364934629966e-05,-0.0001630316670249,0.0005713673118438,-4.6233262179646174e-05,-0.0001424384578554,4.102430113642771e-05,0.8333333333333334,12,-0.0002241086027181,-0.0003564210680539,0.0003931883310155,-1.732505585616724e-05,-7.25279538476932e-05,0.0001452129474571,0.5833333333333334,12,1.187234395750332,0.5745173279278595,0.5681140787107186,0.5998323085940906,0.0062123091927257,-1.0252796407173024e-05,0.0316958674006677,0.1666666666666666,12,0.5797746897860996,0.5369550751308239,0.5996651527686324,5.5085518961162094e-05,-0.1300078921052189,0.0375842745712916,0.25,12,-0.5338024616912991,0.5338024616912991,0.0213520984676519,0.76,0.0,1.0840645750332008,25.0,0.08,0.0,0.0,25,0.5555555555555556,0.0133142309242306,0.0341684159540216,2.596481768917588e-05,2.419131944444444,False,h043,,,,,,,,,,,,,,2.901740646655323e-05,-0.0005135831415801,0.0005820249036242,-0.0002807638748622,-0.0007279612208017,0.0004023538278424,0.6666666666666666,12,-2.0854999420883563e-06,-0.0035302071725107,0.0066208519136814,-3.785355582393724e-05,-0.0054816403853877,0.00650686711745,0.5,12,1.9875,False,False,h045,,,,,,,,,,,,,0.21250185568203198
h043_q2_top90_a0.34_c90_a333fc88,submission_h043_q2_top90_a0.34_c90_a333fc88.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top90_a0.34_c90_a333fc88.csv,q2_top90_a0.34,q2_top90_a0.34,1,90,90,0.0031303787552201,0.0260257764117505,0.0140593866459868,0.1522111008548698,-0.0001133516316139,0.0004179770450216,-4.951535636775257e-06,-1.813483909730757e-05,-0.0002206657500897,-0.000429015955549,0.0003544996813489,-0.0002438196726768,-0.0004811475905096,0.0002025853462474,0.8333333333333334,12,-0.0002387534827795,-0.0003841243667946,0.0003888511171354,-0.0001106016101208,-0.0002922046026818,0.000268954060965,0.6666666666666666,12,0.4713811420982735,0.5742339790371673,0.5681348699181412,0.5981934341543659,0.0059289603020335,1.0538411015470492e-05,0.0300569929609429,0.0833333333333333,12,0.5829487037041319,0.5372158548811503,0.5971394384312453,0.0003119201062938,-0.1264411990117452,0.0348966946971691,0.25,12,-1.927428547469343,1.927428547469343,0.0214158727496593,0.7777777777777778,0.0,1.0138155710491368,90.0,0.34,0.0,0.0,45,0.5,0.0087013696106849,0.0165982077186651,-0.0001097525079735,1.4191666666666665,False,h043,,,,,,,,,,,,,,0.0003407038779336,-0.0011537501328308,0.0019882752765242,0.0002056364305441,-0.0011534949694632,0.0005844296676066,0.4166666666666667,12,-0.0004175809309978,-0.0041341009046383,0.0059810250375616,-0.0004760748400455,-0.0060852805286186,0.0058572803414929,0.5833333333333334,12,1.9877083333333336,False,False,h045,,,,,,,,,,,,,-1.2916149431971014
h043_q2_top45_a0.22_c45_77b1762d,submission_h043_q2_top45_a0.22_c45_77b1762d.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top45_a0.22_c45_77b1762d.csv,q2_top45_a0.22,q2_top45_a0.22,1,45,45,0.001457961294739,0.017094458744251,0.0065486874875912,0.0984895358472686,-6.84543188987124e-05,0.0002567819789608,-3.016204251813944e-06,-9.517858248265902e-06,-0.0001016287424999,-0.0002452916832455,0.0004657752237088,-0.0001628326267164,-0.0002789196510007,0.0001017892580595,0.8333333333333334,12,-0.000230566839859,-0.0003126353159955,0.0004395108768659,-3.675841841453524e-05,-0.000167989498304,0.0001590265041326,0.6666666666666666,12,0.9002656042496681,0.5741899502389878,0.5681287114880483,0.5987362422377679,0.0058849315038541,4.379980922519793e-06,0.0305998010443449,0.1666666666666666,12,0.5814800917377871,0.5370835369325763,0.5974547074182911,0.0001786504041191,-0.1277794389472903,0.0352548331102692,0.25,12,-0.9107304377260448,0.9107304377260448,0.0202384541716898,0.7555555555555555,0.0,0.7841334661354583,45.0,0.22,0.0,0.0,45,1.0,0.0083346931660252,0.021609120112037,-9.620965199947629e-05,1.8432291666666665,False,h043,,,,,,,,,,,,,,-8.119608298867969e-05,-0.0002551490773659,0.0008770829161438,-0.0001721077280238,-0.0003230440269419,-1.5614756653037254e-05,0.9166666666666666,12,7.610876655885293e-05,-0.0043656360298223,0.0072423908834288,1.761485751113935e-05,-0.0063170692426992,0.0071353107576662,0.5,12,1.9880208333333331,False,False,h045,,,,,,,,,,,,,0.5570122134555886
h043_q2_top35_a0.14_c35_6c1af1aa,submission_h043_q2_top35_a0.14_c35_6c1af1aa.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top35_a0.14_c35_6c1af1aa.csv,q2_top35_a0.14,q2_top35_a0.14,1,35,35,0.0008040462604065,0.0109860137095125,0.0035781135278905,0.0626751591755343,-4.1238045761149265e-05,0.0001562073780485,-2.2489426144796104e-06,-5.886344799578306e-06,-7.74034181939328e-05,-0.0001954298665669,0.0005485621400215,-9.356664865790018e-05,-0.0001912571693637,6.69198743112991e-05,0.8333333333333334,12,-0.0002304326974727,-0.0003282241224465,0.0004154045858057,-2.6952908145448824e-05,-9.924218455433352e-05,0.0001534189961841,0.6666666666666666,12,1.0297476759628157,0.5740869779185687,0.5681203803464691,0.5979861616478719,0.0057819591834349,-3.9511606567343945e-06,0.0298497204544489,0.1666666666666666,12,0.5795439981885111,0.5370108975076692,0.5966874652005926,0.0001073882743553,-0.1294963011394161,0.0344701303332316,0.25,12,-0.6881391191436901,0.6881391191436901,0.0196611176898197,0.7714285714285715,0.0,1.625249003984064,35.0,0.14,0.0,0.0,35,0.7777777777777778,0.0113052671257259,0.028886879192329,-2.6350677248810523e-05,2.162013888888888,False,h043,,,,,,,,,,,,,,-2.2346425938887804e-05,-0.0003516754920094,0.0006126346613044,-0.000201326648391,-0.0004839712897253,8.722759806282553e-06,0.8333333333333334,12,1.6573161785327084e-05,-0.004173704672614,0.0070426469694301,-4.1920747262386496e-05,-0.0061251378854909,0.006941934574419,0.5,12,1.9901041666666677,False,False,h045,,,,,,,,,,,,,0.4549682813508753
h043_h042core_tail40_b0.04_c85_7c415884,submission_h043_h042core_tail40_b0.04_c85_7c415884.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.04_c85_7c415884.csv,h042core_tail40_b0.04,h042core_tail40_b0.04,2,85,85,0.0033930843804911,0.0375026422882679,0.0152929508123203,0.2238398541983381,-0.0001421811139901,0.0005817865514053,-1.4595046425222213e-06,-1.5449594396095038e-05,-0.0002302780241881,-0.0004452722617091,0.0002604447759044,-0.00025331172302,-0.0004451107944385,0.0002188828690518,0.8333333333333334,12,-0.0002435592205649,-0.0003428296808766,0.0002968395757892,-7.492992981711268e-05,-0.0003843752146233,0.000281677428196,0.5833333333333334,12,0.7577523240371845,0.574259301683443,0.5681520787439355,0.5987073454822925,0.0059542829483092,2.774723680968317e-05,0.0305709042888696,0.0833333333333333,12,0.5816574014939612,0.5373184495461965,0.5974479665172693,0.000408997623938,-0.1276276173091523,0.0352369369258602,0.25,12,-1.7678133415564652,1.7678133415564652,0.0207978040183113,0.788235294117647,0.0,0.649835657370518,45.0,0.5,40.0,0.04,45,0.5294117647058824,0.0004095701587038,0.0012394391336297,-0.0002154479511061,1.1765012254901963,True,h043,,,,,,,,,,,,,,6.134519968603591e-05,-0.0008096349564438,0.0017732446455746,-2.473804714623294e-05,-0.0008100215271365,0.0005631902880481,0.5,12,4.716832721137192e-05,-0.0040315811995903,0.006879176438216,-1.1325581836341655e-05,-0.0059830144124673,0.0067554317421473,0.5,12,1.9936458333333336,False,False,h045,,,,,,,,,,,,,-0.548613166905668
h043_q2_top35_a0.08_c35_8ef038fc,submission_h043_q2_top35_a0.08_c35_8ef038fc.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top35_a0.08_c35_8ef038fc.csv,q2_top35_a0.08,q2_top35_a0.08,1,35,35,0.0004598417701843,0.0063238162276655,0.0020446363016517,0.0358143766717344,-2.403921067274615e-05,8.932208637312688e-05,-1.4725354236350737e-06,-3.5783318955669203e-06,-7.313864102852924e-05,-0.0002015070313582,0.0005899642512036,-6.167833838595501e-05,-0.000195503866003,5.5066073571109624e-05,0.8333333333333334,12,-0.0002314801397115,-0.0003444851370834,0.000411367798652,-2.7036408335913073e-05,-9.487288847736948e-05,0.0001495612621466,0.6666666666666666,12,1.1158034528552456,0.5740789092997838,0.5681102992897045,0.597986639899812,0.0057738905646501,-1.4032217421344746e-05,0.0298501987063892,0.1666666666666666,12,0.5795435825703554,0.5369617336974409,0.596686065883666,6.55381441073688e-05,-0.1294963743026826,0.0344704266745485,0.25,12,-0.6695238076461284,0.6695238076461284,0.0191292516470322,0.7428571428571429,0.0,1.292848605577689,35.0,0.08,0.0,0.0,35,0.7777777777777778,0.0128387443519647,0.0329982129408156,-2.4003180585464334e-06,2.2545138888888885,False,h043,,,,,,,,,,,,,,-1.3245561868851195e-05,-0.0004004468176093,0.0005135647142893,-0.0002054646066241,-0.000511940420359,5.127518913814191e-05,0.8333333333333334,12,5.012573817300692e-05,-0.0042242860512042,0.0070428646660671,-8.368170874706662e-06,-0.0061757192640812,0.0069479050430838,0.5,12,1.99375,False,False,h045,,,,,,,,,,,,,0.44905009196694606
h043_h042core0.66_tail55_b0.08_c100_cb5fd03b,submission_h043_h042core0.66_tail55_b0.08_c100_cb5fd03b.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.08_c100_cb5fd03b.csv,h042core0.66_tail55_b0.08,h042core0.66_tail55_b0.08,2,100,100,0.0045914492155417,0.0484884969188055,0.020720610257577,0.2954686075418076,-0.0001777432790232,0.000770152689816,1.947110156701522e-06,-1.7550142001694515e-05,-0.0002701660415335,-0.0005117012522204,0.0001462165442199,-0.0002792264095872,-0.0005666498420923,0.0002816729352972,0.8333333333333334,12,-0.000254087974493,-0.0003694924445138,0.0001875626875115,-7.614912436627961e-05,-0.0005099621393823,0.000349829840003,0.5833333333333334,12,0.6997841965471449,0.5742938546499826,0.5681689514685255,0.5986266321289204,0.0059888359148488,4.461996139976111e-05,0.0304901909354975,0.0833333333333333,12,0.581891715250982,0.537455129948973,0.5974133865845731,0.0005426766788969,-0.1274309934628858,0.035191383803489,0.25,12,-2.1568324151316403,2.1568324151316403,0.0215683241513163,0.81,0.0,0.7891982071713147,45.0,0.66,55.0,0.08,45,0.45,0.0058372296039605,0.0126587836329464,-0.0002831646088428,0.9321875,True,h043,,,,,,,,,,,,,,0.0001772271007264,-0.0009888578813925,0.0022985509498818,9.114385389417252e-05,-0.0009892444520852,0.000849326941074,0.4166666666666667,12,-1.1988523353819586e-06,-0.0038537692228542,0.0067781323417768,-5.969276138309554e-05,-0.0058052024357311,0.0066543876457081,0.5,12,1.9978125,False,False,h045,,,,,,,,,,,,,-0.604208279300152
h043_q2_top45_a0.34_c45_a3400d9a,submission_h043_q2_top45_a0.34_c45_a3400d9a.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top45_a0.34_c45_a3400d9a.csv,q2_top45_a0.34,q2_top45_a0.34,1,45,45,0.0022500223329313,0.0260257764117505,0.0101206988444591,0.1522111008548698,-0.0001014374711362,0.0003966676972203,-3.0098662059471953e-06,-1.2720991261805129e-05,-0.0001628584406622,-0.0002444343867913,0.0003768783780632,-0.0001954905403906,-0.0002873095558223,0.0001349671274048,0.8333333333333334,12,-0.0002268437919816,-0.0002739962582464,0.0004238106917344,-3.0916454492992476e-05,-0.0002592243770903,0.0001675578232406,0.5833333333333334,12,0.945202523240372,0.5742076580926512,0.5681500187828715,0.5987352783354364,0.0059026393575174,2.5687275745789337e-05,0.0305988371420135,0.0833333333333333,12,0.5814812181812674,0.5371866326672692,0.5974575772906701,0.0002779457244019,-0.1277791353132248,0.0352541807393567,0.25,12,-0.9251662864581096,0.9251662864581096,0.0205592508101802,0.7777777777777778,0.0,1.3232204515272243,45.0,0.34,0.0,0.0,45,1.0,0.0047626818091572,0.0123480686354497,-0.0001486876439993,1.6901041666666667,False,h043,,,,,,,,,,,,,,-0.0001070046293751,-0.0002314059696705,0.0011039017635891,-0.0001624209638536,-0.0002851202519876,0.0001663131262343,0.8333333333333334,12,6.6373377769369385e-06,-0.0042570697188691,0.0072429323880644,-5.185657127077664e-05,-0.006208502931746,0.0071234483435004,0.5,12,1.9984375,False,False,h045,,,,,,,,,,,,,0.4436699197997383
h044_h042core0.58_phaseenergy_tail55_b0.14_c92_8406be72,submission_h044_h042core0.58_phaseenergy_tail55_b0.14_c92_8406be72.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.58_phaseenergy_tail55_b0.14_c92_8406be72.csv,h042core0.58_phaseenergy_tail55_b0.14,h042core0.58_phaseenergy_tail55_b0.14,2,92,92,0.0041591895426617,0.0430567161459032,0.01875684405474,0.2596542308700726,-0.0001622794348192,0.0006737291837071,-5.81679731656192e-07,-2.036601688974768e-05,-0.0002606607070896,-0.0004783484251006,0.0001957213177043,-0.0002608880913359,-0.0005045832327673,0.0002529265845387,0.8333333333333334,12,-0.00025462148795,-0.0003613145931232,0.0002377385200358,-8.058359720250399e-05,-0.0004527346773072,0.0003168540552348,0.5833333333333334,12,0.5775716145833334,0.574250504426223,0.5681599806311097,0.5981999688686859,0.0059454856910893,3.5649123984005114e-05,0.0300635276752629,0.0833333333333333,12,0.5817787400076433,0.537389244252939,0.5972679474118924,0.0004786715331213,-0.1275327819856739,0.0350352954372706,0.25,12,-1.9762442630294856,1.9762442630294856,0.0214809159024944,0.8152173913043478,0.0,1.3944010416666666,,0.58,,0.14,45,0.4891304347826087,,0.0075059966661919,-0.0002441503409669,,,h044,phaseenergy,45.0,55.0,0.6228117391304347,0.4885508695652172,0.5859208695652174,0.4782608695652174,0.4263495913043479,92.0,0.8761904761904762,0.0207673146311161,1.5365935559006212,False,0.000154157119513,-0.0008890220464277,0.0021510953309872,6.80738726807446e-05,-0.0008894086171204,0.0007496661084124,0.4166666666666667,12,-7.324073162083469e-05,-0.0039446066467249,0.0067687063475993,-0.0001317346406685,-0.0058960398596019,0.0066449616515307,0.5833333333333334,12,2.0000520833333333,False,False,h045,,,,,,,,,,,,,-0.596855377338301
h043_q2_top90_a0.08_c90_5e0977ee,submission_h043_q2_top90_a0.08_c90_5e0977ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top90_a0.08_c90_5e0977ee.csv,q2_top90_a0.08,q2_top90_a0.08,1,90,90,0.0007385395049014,0.0063238162276655,0.0033080909755263,0.0358143766717344,-2.9228194216655283e-05,9.878815493924156e-05,-2.125893595829659e-06,-5.433142237034527e-06,-5.316544700088074e-05,-0.000476057404318,0.0005830323006974,-0.0001040520582647,-0.0004506653027379,0.000123866090964,0.8333333333333334,12,-0.0002570905969619,-0.0004407287678549,0.0005144997808928,-4.692989482426874e-05,-0.0002520710824047,0.0001975198224846,0.6666666666666666,12,0.9389110225763612,0.5741824875848047,0.5680734523518284,0.5981956808708605,0.0058774688496709,-5.0879155297345315e-05,0.0300592396774376,0.1666666666666666,12,0.5829448617878247,0.5369626380851281,0.5971322604221343,9.212571921396462e-05,-0.1264425741126242,0.0348984610093173,0.25,12,-1.885390116847644,1.885390116847644,0.0209487790760849,0.7888888888888889,0.0,0.91218708499336,90.0,0.08,0.0,0.0,45,0.5,0.0134287898199854,0.0325185758218342,3.949808025834026e-06,2.0725,False,h043,,,,,,,,,,,,,,0.0001421045159473,-0.0010561549948538,0.0014334553263371,-4.285202407136764e-06,-0.0010553721042735,0.0004662341168292,0.5,12,-0.0002963109209541,-0.004387756044372,0.0059611211527844,-0.0003548048300018,-0.0063389356683524,0.0058373764567157,0.5833333333333334,12,2.0004166666666667,False,False,h045,,,,,,,,,,,,,0.46160382702376457
h043_h042core0.66_tail55_b0.12_c100_0569a3ab,submission_h043_h042core0.66_tail55_b0.12_c100_0569a3ab.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail55_b0.12_c100_0569a3ab.csv,h042core0.66_tail55_b0.12,h042core0.66_tail55_b0.12,2,100,100,0.0047122323274659,0.0484884969188055,0.0212578841549786,0.2954686075418076,-0.0001792757276503,0.0007767293596617,1.653926552734949e-06,-1.9007897327214187e-05,-0.0002727220803058,-0.0005105805463335,0.0001492271943912,-0.0002841607189516,-0.0005701809998693,0.0002854492138648,0.8333333333333334,12,-0.0002507693326911,-0.0003677785363238,0.0001846291746669,-7.857814987083465e-05,-0.0005136341490077,0.000352128336844,0.5833333333333334,12,0.6766766268260291,0.5742957373474933,0.5681705192785403,0.598578082035261,0.0059907186123595,4.618777141457421e-05,0.030441640841838,0.0833333333333333,12,0.5820801803015447,0.5374583012760625,0.5973895185688963,0.0005460288694835,-0.1272703275583181,0.0351631921256895,0.25,12,-2.155364757437616,2.155364757437616,0.0215536475743761,0.81,0.0,0.787765604249668,45.0,0.66,55.0,0.12,45,0.45,0.0063745035013622,0.0130367675485805,-0.0002804476888692,0.9421875000000002,True,h043,,,,,,,,,,,,,,0.0002020586907517,-0.0010183511535601,0.0023404735692137,0.0001159754439194,-0.0010187377242528,0.0008660827656642,0.4166666666666667,12,-5.248477976212921e-05,-0.0038730155033737,0.0067298887544909,-0.0001109786888098,-0.0058244487162507,0.0066061440584223,0.5833333333333334,12,2.0015624999999995,False,False,h045,,,,,,,,,,,,,-0.7134257742944754
