candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score,full_known_cond_pred_delta_median,full_known_cond_pred_delta_p10,full_known_cond_pred_delta_p90,full_known_cond_margin_vs_h012_median,full_known_cond_margin_vs_h012_p10,full_known_cond_margin_vs_h012_p90,full_known_cond_support_better_than_h012,full_known_cond_model_count,pre_h042_cond_pred_delta_median,pre_h042_cond_pred_delta_p10,pre_h042_cond_pred_delta_p90,pre_h042_cond_margin_vs_h012_median,pre_h042_cond_margin_vs_h012_p10,pre_h042_cond_margin_vs_h012_p90,pre_h042_cond_support_better_than_h012,pre_h042_cond_model_count,h045_conditional_score,is_current_h043,h045_promotable
h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e,submission_h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.14_c53_de568a4e.csv,h042core_support_tail8_a0.5_0.14,h042core_support_tail8_a0.5_0.14,2,53,53,0.003368457041024017,0.03750264228826794,0.015183479590378248,0.22383985419833818,-0.0001413639191372798,0.0005863678089200589,-1.579738739677126e-06,-1.594701072205703e-05,-0.00021770774171273218,-0.0002718986566449755,0.00025803169337935755,-0.00021188733804549525,-0.00041739570103915276,0.00018965991090768653,0.75,12,-0.00022507323163865368,-0.0002440583547641614,0.00029515709397519665,-2.05018403475676e-05,-0.0003822901803093843,0.00021944035695666136,0.5833333333333334,12,1.001113231552163,0.5742416664054077,0.5681744640233685,0.5986973473254176,0.00593664767027402,5.0132516242695775e-05,0.030560906131994716,0.08333333333333333,12,0.5812485325435881,0.5373250370350714,0.5974429034401448,0.00041215224916074655,-0.12799198922191518,0.0352317857242798,0.25,12,-0.9587574163291995,0.9587574163291995,0.018089762572249046,0.7547169811320755,0.0,0.973190203562341,-0.00016642879511405678,-0.0004372365438942226,0.0014750859319337054,-0.00024455616665756876,-0.000436446872895052,0.00041147520329056793,0.6666666666666666,12,-0.00012592581433691023,-0.004100775732313375,0.0070968898174025505,-0.0001844197233846238,-0.006052208945190316,0.0069731451213338805,0.5833333333333334,12,1.6514583333333333,False,False
h047_h045_support_sieve_q0.35_a0.5_c49_2c753ef0,submission_h047_h045_support_sieve_q0.35_a0.5_c49_2c753ef0.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h045_support_sieve_q0.35_a0.5_c49_2c753ef0.csv,h045_support_sieve_q0.35_a0.5,h045_support_sieve_q0.35_a0.5,1,49,49,0.0032523057872030103,0.03750264228826794,0.014782881281861553,0.22383985419833818,-0.00013292625100980312,0.0005806311423733638,-2.9327046839687834e-06,-1.8487879956972022e-05,-0.00020384227687610893,-0.0002448458038263577,0.00028338419577498425,-0.00019804458135701686,-0.0003879058071813434,0.00017983183475985375,0.75,12,-0.00021550372924917984,-0.0002385668836345764,0.000319592585274792,-1.896177764134071e-05,-0.00035417455383189627,0.00020875796824824637,0.5833333333333334,12,0.9772582697201019,0.5743439181428585,0.5681654319687267,0.5991600396863308,0.006038899407724785,4.110046160089587e-05,0.03102359849290789,0.08333333333333333,12,0.5811917285093933,0.5373072972297237,0.5986589339440522,0.00039476643207242423,-0.12798238019567373,0.036496922531752546,0.25,12,-0.9100213930741099,0.9100213930741099,0.018571865164777754,0.7142857142857143,0.0,1.6446946564885496,-0.00017867971245188498,-0.0003950400309292482,0.0015788586296749162,-0.00019123967892855243,-0.00039679187226336133,0.0004290368821603926,0.6666666666666666,12,-0.00030765623418298627,-0.003809155677188863,0.006797806216528576,-0.00036615014323069985,-0.0057605888900658046,0.006674061520459906,0.5833333333333334,12,1.6556250000000001,False,False
h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf,submission_h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.1_c53_0875ccdf.csv,h042core_support_tail8_a0.5_0.1,h042core_support_tail8_a0.5_0.1,2,53,53,0.00334955695343091,0.03750264228826794,0.015097737037017733,0.22383985419833818,-0.0001411776847205177,0.0005859688814975439,-1.4789446853097078e-06,-1.563679009699724e-05,-0.0002174226493294254,-0.00027117033938271176,0.0002585183415944113,-0.00021152883239999604,-0.000416749336878255,0.00018892676576924203,0.75,12,-0.0002257862239469586,-0.00024463369649004447,0.00029561032838157104,-2.020236994401854e-05,-0.0003816954265621463,0.00021902927385493206,0.5833333333333334,12,1.018288804071247,0.574240249328891,0.5681736819955474,0.5987076243126436,0.005935230593757279,4.935048842164003e-05,0.030571183119220725,0.08333333333333333,12,0.5813144698151838,0.5373241192966718,0.597448110409943,0.0004112493380534765,-0.12793194380502432,0.03523784714386788,0.25,12,-0.9625598869094497,0.9625598869094497,0.0181615073001783,0.7547169811320755,0.0,0.945147900763359,-0.00016350504270127696,-0.00043353180382211723,0.0014631693200194522,-0.00024543208018542543,-0.0004327421328229466,0.0004072845087269411,0.6666666666666666,12,-0.00010515817248971885,-0.0041000288327504505,0.007107428831780532,-0.00016365208153743243,-0.006051462045627391,0.006983684135711862,0.5833333333333334,12,1.6635416666666667,False,False
h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb,submission_h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.14_c53_1a7edeeb.csv,h042core_support_tail8_a0.58_0.14,h042core_support_tail8_a0.58_0.14,2,53,53,0.003892811398880691,0.04305671614590323,0.017564820494956883,0.25965423087007267,-0.00015895600126738564,0.0006798795378975342,7.538913487541172e-08,-1.60945416518705e-05,-0.00022165268183553868,-0.00031343983288295053,0.0001990196739795718,-0.00022830899297487592,-0.00048341339491821963,0.00021212430095460437,0.75,12,-0.0002189680440505687,-0.00027216386631880843,0.00024164414695684188,-7.375483956735367e-06,-0.0004426627356930456,0.00023772829714861012,0.5,12,1.1393129770992367,0.5742528460364698,0.5681883424239685,0.5987013171021788,0.005947827301335973,6.401091684279382e-05,0.030564875908755874,0.0,12,0.5812809233172285,0.5373934552093066,0.5974472675944514,0.00047796707275138406,-0.12796299642010597,0.035234240235775274,0.25,12,-0.9602552616585898,0.9602552616585898,0.01811802380487905,0.7924528301886793,0.0,0.8055677480916029,-0.00017761336462334895,-0.00046107896770420374,0.0016227136868712242,-0.0002311954599947966,-0.0004602892967050331,0.000503164658591143,0.5833333333333334,12,-0.00016234715609776598,-0.004027384180166165,0.00710321852973061,-0.00022084106514547956,-0.005978817393043107,0.00697947383366194,0.5833333333333334,12,1.6697916666666668,False,False
h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14,submission_h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.5_0.06_c53_8664ac14.csv,h042core_support_tail8_a0.5_0.06,h042core_support_tail8_a0.5_0.06,2,53,53,0.003330643264410056,0.03750264228826794,0.015011994483657217,0.22383985419833818,-0.00014098132813015479,0.0005849942020508926,-1.3753113029816444e-06,-1.532178224493407e-05,-0.0002172618285353825,-0.0002706449719050248,0.0002589674853260557,-0.00021123422713917317,-0.00041615730586138175,0.00018814227889965985,0.8333333333333334,12,-0.00022664688481070523,-0.00024532830921591265,0.0002960125212296588,-2.0011769086399935e-05,-0.0003811680755460921,0.00021858138410679964,0.5833333333333334,12,1.0333651399491097,0.5742388225251311,0.5681728997033507,0.598718017915186,0.005933803789997361,4.8568196224962894e-05,0.030581576721763117,0.08333333333333333,12,0.5813811605664745,0.5373232573365774,0.5974533721376989,0.0004103985669606791,-0.12787121249327638,0.035243977538724776,0.25,12,-0.9642280358084987,0.9642280358084987,0.018192981807707523,0.7547169811320755,0.0,1.0013501908396947,-0.00016054053036423932,-0.00042932143908915325,0.0014514288802903491,-0.0002463572878123486,-0.00042926235499660316,0.0004032028727135123,0.6666666666666666,12,-8.417795502047975e-05,-0.004098037868048365,0.0071168502652597795,-0.00014267186406819333,-0.006049471080925305,0.0069931055691911095,0.5833333333333334,12,1.6724999999999999,False,False
h047_h042core_support_tail48_a0.66_0.44_c93_70d4e331,submission_h047_h042core_support_tail48_a0.66_0.44_c93_70d4e331.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.66_0.44_c93_70d4e331.csv,h042core_support_tail48_a0.66_0.44,h042core_support_tail48_a0.66_0.44,2,93,93,0.005451627158058249,0.048488496918805524,0.02458412196648736,0.2954686075418076,-0.0001865933958401041,0.0007828343115170661,1.9824751026312765e-07,-3.011708451979526e-05,-0.000288447738748792,-0.0004734388487861169,0.0001554009820820183,-0.0003203089470352905,-0.0005898752587459962,0.0002972934568642149,0.8333333333333334,12,-0.0002595334610219543,-0.00036547681031624395,0.0001633877048855999,-8.897110561482523e-05,-0.0005393999578800846,0.00034980504864950463,0.5833333333333334,12,0.4949109414758269,0.5742790542657529,0.5681859654946417,0.5978265057462434,0.005974035530619148,6.163398751594107e-05,0.029690064552820562,0.08333333333333333,12,0.5829583655322829,0.5374855648709941,0.5971454248894859,0.0005722416702876321,-0.12658009278485635,0.03488749563202667,0.25,12,-2.006879900127806,2.006879900127806,0.02157935376481512,0.8064516129032258,0.0,0.8685034987277355,0.00024030867386334864,-0.0010371992538399477,0.002558564418753402,0.0001542254270310798,-0.001037585824532657,0.0009509969921179377,0.4166666666666667,12,-0.00040988207752255465,-0.0038706349971587375,0.006386734247634217,-0.00046837598657026823,-0.005821814621139086,0.006262989551565547,0.5833333333333334,12,1.6756250000000001,False,False
h047_h042core_support_tail64_a0.66_0.44_c93_70d4e331,submission_h047_h042core_support_tail64_a0.66_0.44_c93_70d4e331.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.66_0.44_c93_70d4e331.csv,h042core_support_tail64_a0.66_0.44,h042core_support_tail64_a0.66_0.44,2,93,93,0.005451627158058249,0.048488496918805524,0.02458412196648736,0.2954686075418076,-0.0001865933958401041,0.0007828343115170661,1.9824751026312765e-07,-3.011708451979526e-05,-0.000288447738748792,-0.0004734388487861169,0.0001554009820820183,-0.0003203089470352905,-0.0005898752587459962,0.0002972934568642149,0.8333333333333334,12,-0.0002595334610219543,-0.00036547681031624395,0.0001633877048855999,-8.897110561482523e-05,-0.0005393999578800846,0.00034980504864950463,0.5833333333333334,12,0.4949109414758269,0.5742790542657529,0.5681859654946417,0.5978265057462434,0.005974035530619148,6.163398751594107e-05,0.029690064552820562,0.08333333333333333,12,0.5829583655322829,0.5374855648709941,0.5971454248894859,0.0005722416702876321,-0.12658009278485635,0.03488749563202667,0.25,12,-2.006879900127806,2.006879900127806,0.02157935376481512,0.8064516129032258,0.0,0.9524729643765906,0.00024030867386334864,-0.0010371992538399477,0.002558564418753402,0.0001542254270310798,-0.001037585824532657,0.0009509969921179377,0.4166666666666667,12,-0.00040988207752255465,-0.0038706349971587375,0.006386734247634217,-0.00046837598657026823,-0.005821814621139086,0.006262989551565547,0.5833333333333334,12,1.6756250000000001,False,False
h047_support_top75_a0.42_c75_564f25c0,submission_h047_support_top75_a0.42_c75_564f25c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top75_a0.42_c75_564f25c0.csv,support_top75_a0.42,support_top75_a0.42,1,75,75,0.003323532315073823,0.031825780911449275,0.015041023078934877,0.18802547752660437,-0.00012741413903293876,0.0004978916452394621,-4.0126516739263915e-06,-1.9958198118256885e-05,-0.0002162590453410702,-0.0003894869189633549,0.00030826527866795157,-0.0002453746899405713,-0.00039077624181144594,0.00020220789052926007,0.8333333333333334,12,-0.00023068374969883315,-0.00032368601615153194,0.00034026559682550744,-7.902118898267269e-05,-0.0003359270323863581,0.00025272725551325536,0.5833333333333334,12,0.5700063613231553,0.5742276411817785,0.568155157182529,0.5981653681565289,0.005922622446644765,3.0825675403212135e-05,0.03002892696310593,0.08333333333333333,12,0.5803281456284579,0.537272848132076,0.5974176903693464,0.0003647872271104746,-0.12884441059887103,0.03519721522488028,0.25,12,-1.6848162766549957,1.6848162766549957,0.02246421702206661,0.7733333333333333,0.0,0.7146374045801527,4.256163992219855e-05,-0.0007192123386532965,0.001955505405208216,-4.35216069100703e-05,-0.0007238749703984247,0.0005835824640615494,0.5,12,-0.0003914820157725806,-0.004013810022912268,0.006562936837891737,-0.00044997592482029416,-0.005964989646892617,0.006439192141823067,0.5833333333333334,12,1.6770833333333333,False,False
h047_h042core_support_tail14_a0.5_0.22_c59_844ddfa1,submission_h047_h042core_support_tail14_a0.5_0.22_c59_844ddfa1.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.5_0.22_c59_844ddfa1.csv,h042core_support_tail14_a0.5_0.22,h042core_support_tail14_a0.5_0.22,2,59,59,0.0034578247827242786,0.03750264228826794,0.015581993984914468,0.22383985419833818,-0.00014262921321724252,0.000587493181203636,-1.7219390255477472e-06,-1.6747458665732972e-05,-0.00022169103292694545,-0.0002940311072375499,0.0002566335655895803,-0.00022625108746472146,-0.0004201766021576747,0.00019748631312043992,0.8333333333333334,12,-0.00022980933128990185,-0.0002627126664382702,0.00029377614634300557,-3.25664717494489e-05,-0.0003848632265629703,0.00023256470247806516,0.5833333333333334,12,0.8646628498727734,0.5742316009154214,0.5681709424697151,0.5985055309016906,0.005926582180287632,4.661096258935516e-05,0.030369089708267717,0.08333333333333333,12,0.5807618656331806,0.5373260950249245,0.597414965801177,0.0004139681424787378,-0.12841172707408247,0.03520285761235859,0.25,12,-1.1355753938322564,1.1355753938322564,0.01924704057342807,0.7627118644067796,0.0,1.6658889949109414,-0.00010933119159399658,-0.0005179674265776932,0.001609405292300764,-0.00019541443842626544,-0.0005226300583228213,0.0004690219702824108,0.5833333333333334,12,-0.00015829949162714588,-0.0040781878954290396,0.0070073784297314335,-0.00021679340067485946,-0.00602962110830598,0.0068836337336627635,0.5833333333333334,12,1.687916666666667,False,False
h047_h042core_support_tail14_a0.58_0.14_c59_ec46587a,submission_h047_h042core_support_tail14_a0.58_0.14_c59_ec46587a.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail14_a0.58_0.14_c59_ec46587a.csv,h042core_support_tail14_a0.58_0.14,h042core_support_tail14_a0.58_0.14,2,59,59,0.003925672079134786,0.04305671614590323,0.01770929367811201,0.25965423087007267,-0.0001595580734006478,0.0006766141311283096,1.0490993400707106e-07,-1.6223265545399865e-05,-0.00023739344904787334,-0.00031953151616045115,0.00019879471649328687,-0.00023294467189691626,-0.00048469612639224856,0.00021786727376291924,0.75,12,-0.00022362999235642916,-0.00027520402339160417,0.00024125893340432562,-1.8895802211842637e-05,-0.00044395887121877854,0.00024958477957826486,0.5833333333333334,12,1.0211513994910941,0.5742475369561901,0.568183386335679,0.5986050450956384,0.005942518221056348,5.905482855327327e-05,0.030468603902215487,0.08333333333333333,12,0.5810797240074482,0.5373922882642762,0.5974372873507963,0.00047758356845750694,-0.1281330891287435,0.03522460175121644,0.25,12,-1.136981800510554,1.136981800510554,0.019270877974755154,0.7966101694915254,0.0,0.9875842875318066,-0.0001197926833445967,-0.0005432841494927684,0.001718843591701608,-0.00020587593017686555,-0.0005424944784935979,0.00054727234367353,0.5833333333333334,12,-0.00013924950848665744,-0.00400656498692866,0.007054982539536022,-0.00019774341753437102,-0.005957998199805602,0.006931237843467352,0.5833333333333334,12,1.690625,False,False
h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f,submission_h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.06_c53_aebf4b6f.csv,h042core_support_tail8_a0.58_0.06,h042core_support_tail8_a0.58_0.06,2,53,53,0.0038549976222667297,0.04305671614590323,0.017393335388235856,0.25965423087007267,-0.00015857341026026065,0.0006775042653200569,2.7981657157089383e-07,-1.5469313174747542e-05,-0.00022271641952638453,-0.0003125454629954753,0.00019988924881434797,-0.0002278188498847514,-0.0004822709926667264,0.00021051588026658487,0.75,12,-0.00021863437621628436,-0.0002713281764191304,0.00024240957857630234,-7.08420234632294e-06,-0.0004416595724370699,0.00023680444453425665,0.5,12,1.1658396946564884,0.5742502445261202,0.5681867783775865,0.5987192247653612,0.005945225790986497,6.24468704606973e-05,0.030582783571938343,0.0,12,0.5813956998118304,0.5373917143034873,0.5974563169862546,0.0004762496786455128,-0.12785847002118977,0.03524479784975605,0.25,12,-0.9657258811378888,0.9657258811378888,0.018221243040337527,0.7924528301886793,0.0,0.8254691475826973,-0.00017245204782334253,-0.00045525410167851184,0.0016016066460046677,-0.00023404774551952397,-0.0004544644306793412,0.00049560397189197,0.5833333333333334,12,-0.00012606682100744625,-0.0040246722740915905,0.007119568248165243,-0.00018456073005515983,-0.005976105486968531,0.006995823552096573,0.5833333333333334,12,1.6906250000000003,False,False
h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8,submission_h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail8_a0.58_0.1_c53_a639ede8.csv,h042core_support_tail8_a0.58_0.1,h042core_support_tail8_a0.58_0.1,2,53,53,0.0038739113112875837,0.04305671614590323,0.017479077941596373,0.25965423087007267,-0.0001587697668506236,0.0006796150658729536,1.7618318924283e-07,-1.5784321026810705e-05,-0.00022204770568631446,-0.0003126632841387927,0.00019951521063720905,-0.00022793873490048206,-0.0004827541454533758,0.00021140334254472542,0.75,12,-0.00021863667422883024,-0.0002713813909043735,0.0002421094616399168,-7.049329659174382e-06,-0.000442052016212364,0.0002373259229749014,0.5,12,1.1568702290076334,0.5742515489672644,0.5681875605602512,0.5987102273459672,0.0059465302321306535,6.322905312544647e-05,0.030573786152544382,0.0,12,0.5813380299365849,0.5373925607354963,0.597451771713975,0.0004770859241964298,-0.12791098958758493,0.03523949326171088,0.25,12,-0.9640577322388402,0.9640577322388402,0.0181897685328083,0.7924528301886793,0.0,0.869478371501272,-0.0001750118469660217,-0.0004578086629943382,0.0016120922183943645,-0.00023248759424752963,-0.0004570189919951676,0.0004993483647819824,0.5833333333333334,12,-0.0001442409929701587,-0.004026465894358593,0.007111899983979103,-0.00020273490201787227,-0.005977899107235535,0.006988155287910433,0.5833333333333334,12,1.691875,False,False
h047_h042core_support_tail64_a0.92_0.44_c93_4c9b9035,submission_h047_h042core_support_tail64_a0.92_0.44_c93_4c9b9035.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail64_a0.92_0.44_c93_4c9b9035.csv,h042core_support_tail64_a0.92_0.44,h042core_support_tail64_a0.92_0.44,2,93,93,0.007142721910737618,0.06530560317851364,0.032323479906367907,0.411865331724943,-0.00023020681930499223,0.001091445262568899,1.060942776104694e-05,-2.453607124100147e-05,-0.0003139262926394465,-0.000557820996379239,0.00020414236561081851,-0.0003710147206509619,-0.0008012734761683799,0.00036780657259286254,0.75,12,-0.00023257117628127863,-0.0004915647022166129,1.958787923581241e-06,-3.8256079604333075e-05,-0.0007337570333896734,0.00040939637580782504,0.5833333333333334,12,0.8147582697201018,0.5743224851697928,0.5682300708000375,0.5980391551055255,0.006017466434659002,0.00010573929291173291,0.029902713912102575,0.08333333333333333,12,0.5826078630795866,0.5377030970451735,0.5972278797662766,0.0007813499702760129,-0.12686675777759518,0.034973150500534685,0.25,12,-1.9926691585370417,1.9926691585370417,0.021426550091796146,0.7849462365591398,0.0,1.4338104325699743,0.00017682250940095207,-0.001108249701753282,0.0028937861669738737,9.073926256868321e-05,-0.00111291233349841,0.001226290107700727,0.5,12,-0.00043185777141709417,-0.0036568200975917774,0.006573602083358483,-0.0004903516804648077,-0.0056079997215721265,0.006449857387289813,0.5833333333333334,12,1.69375,False,False
h047_h042core_support_tail48_a0.92_0.44_c93_4c9b9035,submission_h047_h042core_support_tail48_a0.92_0.44_c93_4c9b9035.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail48_a0.92_0.44_c93_4c9b9035.csv,h042core_support_tail48_a0.92_0.44,h042core_support_tail48_a0.92_0.44,2,93,93,0.007142721910737618,0.06530560317851364,0.032323479906367907,0.411865331724943,-0.00023020681930499223,0.001091445262568899,1.060942776104694e-05,-2.453607124100147e-05,-0.0003139262926394465,-0.000557820996379239,0.00020414236561081851,-0.0003710147206509619,-0.0008012734761683799,0.00036780657259286254,0.75,12,-0.00023257117628127863,-0.0004915647022166129,1.958787923581241e-06,-3.8256079604333075e-05,-0.0007337570333896734,0.00040939637580782504,0.5833333333333334,12,0.8147582697201018,0.5743224851697928,0.5682300708000375,0.5980391551055255,0.006017466434659002,0.00010573929291173291,0.029902713912102575,0.08333333333333333,12,0.5826078630795866,0.5377030970451735,0.5972278797662766,0.0007813499702760129,-0.12686675777759518,0.034973150500534685,0.25,12,-1.9926691585370417,1.9926691585370417,0.021426550091796153,0.7849462365591398,0.0,1.4376272264631043,0.00017682250940095207,-0.001108249701753282,0.0028937861669738737,9.073926256868321e-05,-0.00111291233349841,0.001226290107700727,0.5,12,-0.00043185777141709417,-0.0036568200975917774,0.006573602083358483,-0.0004903516804648077,-0.0056079997215721265,0.006449857387289813,0.5833333333333334,12,1.69375,False,False
h047_h042core_support_tail34_a0.5_0.44_c79_3d1fef68,submission_h047_h042core_support_tail34_a0.5_0.44_c79_3d1fef68.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.5_0.44_c79_3d1fef68.csv,h042core_support_tail34_a0.5_0.44,h042core_support_tail34_a0.5_0.44,2,79,79,0.003994069296013433,0.03750264228826794,0.01810000249244246,0.22383985419833818,-0.00014840111126466577,0.0006014102684673303,-2.9616602287908006e-06,-2.1205853803549418e-05,-0.00024457404099971925,-0.00040643432662344596,0.0002446618301727289,-0.0002508482412615781,-0.0004457848922061916,0.00023195163018748793,0.8333333333333334,12,-0.00025188138680585625,-0.0003170126014154232,0.00028246493625951817,-7.792249713678857e-05,-0.0004019029928494641,0.00028135374774398877,0.5833333333333334,12,0.5396628498727735,0.5741888783662025,0.5681660019451829,0.5976636355219757,0.005883859631068744,4.1670438057084265e-05,0.029527194328552775,0.08333333333333333,12,0.5795030685927225,0.5373433021490494,0.5970906249891605,0.0004332320361079556,-0.12951695709081418,0.03485616969439666,0.25,12,-1.7277223237946486,1.7277223237946486,0.021869902832843655,0.7721518987341772,0.0,0.899643765903308,9.677780250452912e-05,-0.0008054252509909149,0.0021609603961949306,1.069455567226027e-05,-0.000810087882736043,0.0007067151899522558,0.5,12,-0.00040633309445803865,-0.003965766155244766,0.006514853292780778,-0.00046482700350575223,-0.005916945779225115,0.006391108596712108,0.5833333333333334,12,1.7022916666666668,False,False
h047_h042core_support_tail34_a0.92_0.32_c79_41abca22,submission_h047_h042core_support_tail34_a0.92_0.32_c79_41abca22.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_h042core_support_tail34_a0.92_0.32_c79_41abca22.csv,h042core_support_tail34_a0.92_0.32,h042core_support_tail34_a0.92_0.32,2,79,79,0.0065445833897248085,0.06530560317851364,0.02972478173998227,0.411865331724943,-0.00022411581931814828,0.0010772791753486997,1.1634445591162681e-05,-1.3738078853757082e-05,-0.0002739580913360667,-0.0005247943885993996,0.0001767224447326253,-0.00031134946558912004,-0.0007786947859819861,0.0003354857525037966,0.75,12,-0.00020920101786188992,-0.0004653230683909588,6.1850131577683345e-06,1.0457373670526987e-06,-0.0007128086544089778,0.0003765271568829559,0.5,12,1.1822519083969465,0.5742892202677392,0.5682340035021467,0.5982535195503307,0.005984201532605482,0.00010967199502088799,0.030117078356907835,0.0,12,0.5806098457085124,0.5376897212644337,0.5973068164892102,0.0007661178087546849,-0.12854803909706897,0.035074782208451366,0.25,12,-1.709151821144467,1.709151821144467,0.021634833179043887,0.7721518987341772,0.0,0.8360066793893132,2.046975258836181e-05,-0.000929156393274999,0.002768227413852934,-6.561349424390704e-05,-0.0009283667222758285,0.0011242786494149463,0.5,12,-0.00034559151687452074,-0.003629883565070261,0.00685469394138449,-0.0004040854259222343,-0.00558106318905061,0.00673094924531582,0.5833333333333334,12,1.702708333333333,False,False
h047_support_top90_a0.5_c90_5221f3f5,submission_h047_support_top90_a0.5_c90_5221f3f5.csv,/Users/kbsoo/Downloads/cl2/hitl/h047_q2_support_identity_jepa/submission_h047_support_top90_a0.5_c90_5221f3f5.csv,support_top90_a0.5,support_top90_a0.5,1,90,90,0.004465241782210503,0.03750264228826794,0.020125665605130627,0.22383985419833818,-0.0001536131502675148,0.000597031680318131,-3.7024151382061373e-06,-2.4027071363406252e-05,-0.00027332780604229483,-0.00047281319660838673,0.0002296382822605843,-0.00027404052994673724,-0.00047462459556227586,0.0002524412956086047,0.8333333333333334,12,-0.0002747298974528998,-0.0003517709085644709,0.0002677689550316931,-0.00011324817381954625,-0.0004216691900577699,0.0003090322898104401,0.5833333333333334,12,0.40493002544529255,0.5742221520480602,0.5681640632832575,0.5974016478856978,0.005917133312926426,3.973177613173507e-05,0.029265206692274937,0.08333333333333333,12,0.5824191415428617,0.5373604287331719,0.5969035868691978,0.00045139414249945053,-0.12701660603743076,0.034638837501862266,0.25,12,-2.038247072157622,2.038247072157622,0.022647189690640238,0.7777777777777778,0.0,1.076819338422392,0.0002620817782378595,-0.0010431518476685148,0.0023614780019288106,0.00017599853140559066,-0.0010435384183612238,0.0008022820225376667,0.4166666666666667,12,-0.000508972169863002,-0.003929419031568648,0.006107386826141583,-0.0005674660789107156,-0.005880598655548997,0.005983642130072913,0.5833333333333334,12,1.709375,False,False
