q_source,row_prior,subset_size,label_mode,particles,best_mae,median_mae,best_spearman,lofo_mae,lofo_max_abs
h012posterior,h041_public_route,155,temperature_sample,12,0.0006742869486336011,0.0016043670626613494,0.8812030075175833,0.0004381052213734413,0.0016373441430415983
posterior_vector_mid,h041_transition_exception_sharp,230,temperature_sample,12,0.00041753612945136687,0.0026148918148664233,0.8812030075175833,0.000438686884611721,0.0015178825962093474
posterior_vector_mid,h041_transition_exception,190,temperature_sample,12,0.0005983116222685771,0.0017621111452945106,0.9112781954874668,0.00043943730974739466,0.0022837167358542403
h012posterior,h041_uncertain_public,95,sample,18,0.0007245490787652081,0.0035400465513933253,0.9293233082693968,0.00043983417490890876,0.0009512445395510431
h041_route_transition_q,h041_reliable_transition,125,sample,18,0.0009778538486335995,0.002848964422535396,0.9293233082693967,0.0004410421793485743,0.001594305940974974
h041_e247_phase_q,h041_uncertain_public,230,sample,18,0.0003860758938388582,0.0021761943829244324,0.9759398496227158,0.0004412690618580633,0.0009139117477604559
posterior_vector_mid,h041_transition_exception_sharp,155,sample,18,0.001123187616899284,0.0023683171109007374,0.956390977442292,0.00044136953806988785,0.0020692385824281293
h041_route_public_hardmix,h041_memory_disagree_public,190,temperature_sample,12,0.00048458233948370076,0.0020299011165618025,0.8571428571416768,0.00044177205214762275,0.0023382939591720525
h041_e247_phase_q,h041_uncertain_public,95,sample,18,0.0008576973617224363,0.00198997333221854,0.9187969924799375,0.0004419103985531648,0.0011355227229197483
h041_route_private_tempered_q,h041_public_route,75,sample,18,0.0009765751348890677,0.003559906429452088,0.878195488720595,0.00044222786866236096,0.0029736229143090473
h041_e247_phase_q,h041_public_x_transition,230,sample,18,0.0003704572359830245,0.001575900687755173,0.9699248120287393,0.000442377241614563,0.000816746902028119
posterior_vector_mid,h041_transition_exception,125,temperature_sample,12,0.0007999674309452573,0.002423675338620434,0.8285714285702874,0.00044255061565417347,0.0022847322557567433
posterior_vector_mid,h041_world_public_prior,95,temperature_sample,12,0.000704676770603043,0.002233789359511525,0.92330827067542,0.00044326365940494,0.002455523184024125
h041_e247_phase_q,h041_memory_disagree_public,75,sample,18,0.0008508757517591654,0.0022204721531007593,0.932330827066385,0.0004432706818814018,0.0028377236164603154
h012,h041_transition_exception,55,sample,18,0.0007658540653470627,0.002829325895200351,0.7819548872169683,0.0004433860310372144,0.001943342854718491
h012posterior,uniform,95,sample,18,0.000778713032435444,0.0027078873496638486,0.9789473684197044,0.0004434683774932514,0.0015896082460300255
h012,h041_world_public_prior,75,sample,18,0.0008553159626999371,0.0027852182611794113,0.932330827066385,0.0004458445050474054,0.0019792516720047483
h041_e247_phase_q,h041_public_route_sharp,125,sample,18,0.000716590234434855,0.0018730047925224714,0.9368421052618676,0.0004473044252765718,0.0016490657513510351
h041_route_private_tempered_q,h041_public_x_transition,125,sample,18,0.0009765099321707719,0.0019447483396444747,0.9338345864648792,0.000447779082406137,0.002071601048779747
posterior_vector_mid,h041_transition_exception_sharp,125,sample,18,0.0010930793138267184,0.002865706717373076,0.9503759398483151,0.00044826353548206864,0.001540512023125341
posterior_vector_mid,h041_reliable_transition,155,sample,18,0.0004892813004272556,0.0018934950744127976,0.9894736842091635,0.00044847487638077847,0.0010909533402539036
h012posterior,h041_private_inverse,125,sample,18,0.0009210652679883243,0.0017657203956909337,0.9654135338332568,0.0004486606216544486,0.0017094354006745426
h041_route_transition_q,h041_world_public_prior,55,temperature_sample,12,0.0006371183736664653,0.0019850905645397558,0.921804511276926,0.0004486908255918132,0.0020827513245898193
h012posterior,h041_world_public_prior,95,sample,18,0.0009844173524241897,0.0025222547883676635,0.9037593984949958,0.0004490617153078113,0.0020659752753525145
h041_route_public_q,h041_memory_disagree_public,55,temperature_sample,12,0.0018081211420562851,0.003984470363935424,0.9248120300739142,0.0004494706565779976,0.0014321548296246413
h041_route_private_tempered_q,h041_uncertain_public,75,sample,18,0.001123354489302236,0.0026238863905003367,0.8661654135326416,0.00044951933083254116,0.00438453548545612
h041_route_public_q,h041_transition_exception_sharp,95,sample,18,0.00128195996228571,0.0030917148944663575,0.9263157894724083,0.00044958653394848376,0.0037972733425617883
h041_route_public_q,h041_memory_disagree_public,95,sample,18,0.0007683948563018796,0.00281678835694788,0.9218045112769259,0.0004522155093583958,0.002434747968085231
h012posterior,h041_public_not_private,125,sample,18,0.0009474921232607194,0.0024659434383995215,0.9639097744347628,0.0004536556113611106,0.001581882643526716
h041_route_public_q,h041_transition_exception_sharp,125,temperature_sample,12,0.001048876819657906,0.003589174107777417,0.9263157894724083,0.00045546834867558113,0.0021480078162882787
h041_route_private_tempered_q,h041_public_route,125,sample,18,0.0006456679828680566,0.002795368137267623,0.9458646616528328,0.00045557090041142286,0.0028817511715379758
h041_route_transition_q,h041_memory_disagree_public,190,sample,18,0.0005858976823279585,0.0016873862099781442,0.9624060150362684,0.0004557365732737917,0.0016453907672956472
h041_route_public_q,h041_private_inverse,55,temperature_sample,12,0.0006866806652245708,0.0025777766821423556,0.8872180451115601,0.0004560925282276509,0.0031069973259701816
h041_route_public_q,h041_world_public_prior,75,sample,18,0.0008715445900229725,0.0017923403181963815,0.932330827066385,0.00045674995542648044,0.0027780392666791123
posterior_vector_mid,h041_public_x_transition,95,sample,18,0.000656754720358707,0.0035702999173443254,0.9624060150362684,0.00045701203600800893,0.0014421207125716855
h041_route_public_q,h041_public_route,190,sample,18,0.0006718294895031522,0.002099087627625288,0.9669172932317509,0.00045740539832276353,0.0016234302574274946
h041_route_private_tempered_q,h041_public_not_private,125,sample,18,0.0008248367721465887,0.002176477041347943,0.8691729323296301,0.0004574949082966344,0.002578124806735152
posterior_vector_mid,h041_transition_exception_sharp,190,sample,18,0.0008719125487650012,0.0016830760773817587,0.9894736842091635,0.0004576101116985151,0.0008037350520839828
posterior_vector_mid,h041_public_not_private,95,temperature_sample,12,0.0005858208426446661,0.0016832295970057617,0.8586466165401708,0.0004581333037190191,0.0032161169553573286
posterior_vector_mid,h041_support_public,55,sample,18,0.001009141597997057,0.004435790784244418,0.8601503759386651,0.00045832730133145395,0.0008860666792031759
h041_e247_phase_q,h041_public_not_private,75,temperature_sample,12,0.0010676255199403885,0.0023850856483125698,0.8541353383446882,0.00045844191318785717,0.003373564101737248
h041_route_private_tempered_q,h041_public_route,55,sample,18,0.0010305281236499052,0.002523093243743883,0.8721804511266184,0.00046004893499179456,0.0024325387073766743
h041_route_public_hardmix,h041_public_not_private,95,sample,18,0.001181037511510921,0.003717374594407907,0.8766917293221008,0.0004603205324391585,0.0014061345191818727
h041_e247_phase_q,h041_public_route_sharp,95,temperature_sample,12,0.0009483431744820945,0.003237809086170853,0.924812030073914,0.0004608301279680896,0.0023828141951580672
h041_route_transition_q,h041_support_public,155,sample,18,0.0007014384929670339,0.0011518755480563996,0.9879699248106694,0.00046192164183515925,0.0009150485233183018
h041_route_public_q,uniform,155,sample,18,0.0004766880087139571,0.0020527895639094237,0.9578947368407861,0.0004619230893765346,0.0010358651297862637
h041_route_transition_q,h041_public_route_sharp,155,temperature_sample,12,0.0007945821938377618,0.0018693990143780089,0.8962406015025249,0.0004621202157743142,0.0023410198352595123
h012posterior,h041_world_public_prior,155,temperature_sample,12,0.00031339592680582507,0.002050193243624733,0.9488721804498208,0.00046303530255481105,0.0022593739932881707
posterior_vector_mid,uniform,125,sample,18,0.0006501903295051043,0.00242754086116136,0.948872180449821,0.00046444311062698645,0.0011675522714085576
h041_route_public_q,h041_transition_exception_sharp,75,sample,18,0.0007199558790225104,0.00222107499753815,0.9022556390965016,0.0004651311066664238,0.00268621251586427
h041_route_public_q,h041_private_inverse,230,sample,18,0.0005056151593993714,0.0018265681826653678,0.968421052630245,0.0004656534098285511,0.0013671401602972748
h041_route_public_q,h041_public_route_sharp,125,sample,18,0.0007742024834721669,0.0024485801536530084,0.9443609022543384,0.00046586139933354543,0.0017663801394232782
h041_route_public_q,h041_private_inverse,155,sample,18,0.0006794436923270461,0.0020781150960422832,0.9609022556377742,0.0004662387095672048,0.0014332916304343139
h041_e247_phase_q,h041_support_public,155,temperature_sample,12,0.0005568562664217322,0.0022181301076414075,0.9082706766904785,0.0004669920285944397,0.0017450888688842463
h012,h041_support_public,55,temperature_sample,12,0.0006445800685461505,0.003469949746065714,0.894736842104031,0.0004671552002266098,0.0017370395637431296
h041_route_transition_q,h041_public_route,55,sample,18,0.0011880278662557311,0.0036628395213912637,0.8842105263145718,0.0004676583850495203,0.0013891464846911544
h041_route_public_q,h041_public_route,75,temperature_sample,12,0.0006246145869812523,0.0016948628909837574,0.932330827066385,0.0004683127383648917,0.0028509676289032015
h041_route_public_q,uniform,75,temperature_sample,12,0.0011071802075240846,0.0029335691828884665,0.912781954885961,0.000469852280931846,0.002740825330340586
h041_route_transition_q,h041_private_inverse,55,sample,18,0.000730769772907454,0.002393090333939542,0.7428571428561197,0.00047030958910607623,0.002451403295336668
h041_route_transition_q,h041_uncertain_public,55,sample,18,0.0011596883257051402,0.002837400824409869,0.7518796992470848,0.0004709071239487851,0.0013916283771427933
h041_route_public_hardmix,uniform,75,temperature_sample,12,0.0005448258708613037,0.002264169226424359,0.9308270676678908,0.000470996027456909,0.0028275769260838026
h041_route_public_hardmix,h041_public_x_transition,125,temperature_sample,12,0.0009591345454254194,0.001667732929256119,0.8616541353371592,0.0004713727304691526,0.0029079800754635314
h041_route_transition_q,h041_public_route_sharp,55,sample,18,0.0009508832809842601,0.004062312083085521,0.9067669172919842,0.00047168630331524523,0.0019473740540393372
h041_route_public_hardmix,h041_world_public_prior,95,sample,18,0.0007726587561597733,0.0028134945991176,0.88721804511156,0.00047304764543394125,0.0012664637560027732
h012,h041_transition_exception,75,temperature_sample,12,0.0011506319351158836,0.002909030102711884,0.8105263157883574,0.0004745100713948574,0.0026248290531918263
h041_route_transition_q,h041_memory_disagree_public,55,sample,18,0.0007482039569476038,0.002522044436615254,0.9203007518784317,0.00047465997957425504,0.0014098608548220124
h041_route_transition_q,h041_public_x_transition,75,sample,18,0.0010569327476370534,0.0032699508061670235,0.9503759398483153,0.00047515766315928495,0.002080455664138314
h041_e247_phase_q,h041_public_route,75,temperature_sample,12,0.0010492705371938163,0.0034373273345149457,0.9187969924799374,0.000475244983439031,0.0023632179290938252
posterior_vector_mid,h041_public_route_sharp,95,temperature_sample,12,0.0008079313547888824,0.0037450406016155645,0.8571428571416766,0.000475286688437892,0.002320848175234303
h012posterior,uniform,75,sample,18,0.0010114819800297625,0.003078539916844828,0.8556390977431827,0.00047558638831422356,0.0017477613004078397
h041_route_transition_q,h041_public_x_transition,55,sample,18,0.0007759153478821194,0.0044314877110871,0.9022556390965017,0.0004771017857745933,0.0011532568383826828
h012,h041_public_route,190,sample,18,0.0004250552568004209,0.0024269009352131765,0.9548872180437976,0.0004778018765928575,0.0013296597555302273
h041_route_public_q,h041_world_public_prior,230,sample,18,0.0007572213534838149,0.0016158647259446983,0.957894736840786,0.0004782964079447752,0.002584206301032313
h041_route_public_hardmix,h041_support_public,75,sample,18,0.0008409146816025559,0.0034015469399401883,0.8706766917281241,0.0004785894643089974,0.0025087831826637883
h041_route_private_tempered_q,h041_public_route_sharp,125,sample,18,0.000748141634981252,0.0028940954626487,0.9548872180437975,0.00047923298971344543,0.0016677597797241563
posterior_vector_mid,h041_public_route,190,sample,18,0.0007258808085802753,0.0024256904222161157,0.9353383458633734,0.0004803843054647908,0.00118120131245396
posterior_vector_mid,h041_public_not_private,125,sample,18,0.0006721949455697682,0.0024844704914327486,0.9518796992468093,0.0004804631258982615,0.001632949938919239
h041_route_public_q,h041_transition_exception_sharp,155,sample,18,0.0007468949404325833,0.0025090414779845613,0.9278195488709027,0.0004815249982600397,0.0014276155759785879
h041_route_transition_q,h041_world_public_prior,95,temperature_sample,12,0.0010837315356943924,0.0031226767462748913,0.9157894736829493,0.000481601378863627,0.0019542666470241023
h041_route_public_hardmix,h041_private_inverse,95,sample,18,0.0008784658425639748,0.001830355472110184,0.9067669172919842,0.0004821173483430667,0.0012694195887207379
h012,h041_transition_exception,155,sample,18,0.0010699078585968344,0.001979499945866763,0.97744360902121,0.0004821702754500434,0.001975127994662774
h041_route_transition_q,h041_public_route_sharp,75,temperature_sample,12,0.0009611599197240913,0.0019926578526484047,0.7954887218034157,0.00048298427187357947,0.0025069350469737236
h012,h041_private_inverse,75,sample,18,0.0007411997755221839,0.0024835974578098284,0.9248120300739142,0.0004832082913402534,0.001540388212417372
h012posterior,h041_uncertain_public,75,temperature_sample,12,0.0007561097548107651,0.00185647948533576,0.7969924812019099,0.00048337654481814317,0.0021638798208093116
h041_e247_phase_q,h041_support_public,125,sample,18,0.0006563349041055356,0.002113371475187042,0.9458646616528327,0.000483657211963628,0.0011686439413596036
h041_route_public_q,h041_transition_exception,75,temperature_sample,12,0.0010361997173565741,0.00220573125041685,0.9368421052618677,0.0004839069900244774,0.003800813138805834
posterior_vector_mid,h041_transition_exception_sharp,75,sample,18,0.0010089773598888664,0.0023181824453421627,0.9203007518784319,0.00048502395128825526,0.0010081563379677576
h041_e247_phase_q,h041_public_x_transition,155,sample,18,0.0007249337995899949,0.0015409807024835116,0.9157894736829492,0.00048577822214571304,0.000713521867020445
h041_route_transition_q,h041_private_inverse,75,sample,18,0.001211923629747927,0.0021509204856780774,0.9263157894724083,0.0004864011302661002,0.0026320483112044334
h012posterior,h041_transition_exception_sharp,55,sample,18,0.0008447346526167469,0.0028835756706881415,0.8706766917281241,0.00048693480315245764,0.0007817978780467055
h012posterior,h041_memory_disagree_public,55,temperature_sample,12,0.0012053954182251509,0.0032484730030154316,0.7142857142847305,0.00048731262404817023,0.0036864499776965206
h012posterior,h041_public_route_sharp,95,temperature_sample,12,0.0008332412441098829,0.0024745010290280626,0.9639097744347627,0.00048734383067825405,0.001284629827267389
h012posterior,h041_private_inverse,190,temperature_sample,12,0.0007079344410130873,0.0029905019325888013,0.8992481202995134,0.0004886332234157872,0.0020735860885261036
h012posterior,h041_world_public_prior,190,temperature_sample,12,0.0004580313655980616,0.0023801702754971802,0.9293233082693968,0.0004897110224688774,0.0017088251511128052
h041_route_public_q,h041_support_public,155,sample,18,0.0004915250351728746,0.001742203948835817,0.9473684210513267,0.0004897154233893539,0.0013315121585002823
h012posterior,h041_memory_disagree_public,75,temperature_sample,12,0.0019247397007625424,0.004037993959079746,0.8571428571416766,0.0004905029733828947,0.0032419499388928776
h012posterior,uniform,55,sample,18,0.0009538530570865518,0.002781936198447178,0.9052631578934901,0.0004915760499543179,0.0032998460584611443
h012,h041_public_not_private,55,temperature_sample,12,0.0009456154577443677,0.002886174296607494,0.8556390977431825,0.0004930364151327679,0.003424406840048492
posterior_vector_mid,uniform,230,sample,18,0.0007419151151114033,0.0012928050046215655,0.992481203006152,0.0004942603821132129,0.001028897112863256
h041_e247_phase_q,h041_public_not_private,190,temperature_sample,12,0.0006631617081383646,0.0026171062794496025,0.9187969924799377,0.0004947340577353905,0.0018971328120656796
posterior_vector_mid,h041_memory_disagree_public,230,temperature_sample,12,0.0005053555412430015,0.0023239914097997493,0.9187969924799375,0.0004952305121158167,0.002071959833943971
h012posterior,h041_public_route_sharp,125,sample,18,0.0008554770301200413,0.002418147848269322,0.9578947368407861,0.0004961725276115263,0.00229394603150819
h041_route_private_tempered_q,h041_public_route,95,sample,18,0.0009858610461852535,0.002278540861276739,0.9413533834573502,0.0004965956340365604,0.003690334549066543
h012posterior,uniform,230,sample,18,0.000495956539718487,0.0015039897700626598,0.9503759398483153,0.0004973793832130584,0.0018370102228241134
h041_route_public_q,h041_public_route_sharp,95,temperature_sample,12,0.0008957738555155101,0.0020571588676830746,0.8451127819537232,0.0004983869522780647,0.0017835594515310284
h041_route_public_hardmix,h041_public_x_transition,75,temperature_sample,12,0.0009172242429109741,0.003558168921805425,0.8330827067657699,0.000498474866420536,0.00212476180800001
h041_route_private_tempered_q,h041_public_route_sharp,155,sample,18,0.0006713935919464232,0.0027576243146580763,0.8676691729311357,0.0004996969825115842,0.00272657953510309
h012posterior,h041_public_route,95,sample,18,0.0007786096318504375,0.0023245291604410763,0.9293233082693969,0.0005013806464558978,0.0009914760680002112
h041_e247_phase_q,h041_public_route_sharp,125,temperature_sample,12,0.000890556873385289,0.0018868619859024624,0.9383458646603619,0.0005038279266987157,0.0021663062154693522
posterior_vector_mid,h041_public_route_sharp,75,sample,18,0.0008430715828172408,0.00581099821504381,0.9127819548859609,0.0005046201175460696,0.0015842686414027536
h012posterior,h041_transition_exception,125,temperature_sample,12,0.0009461697881609423,0.0023623777104442353,0.8842105263145718,0.0005052232913060242,0.0027517059680977497
h041_e247_phase_q,uniform,125,sample,18,0.000870133254805057,0.0021914524810798712,0.9293233082693968,0.0005059228030177788,0.0009526796608251408
h041_route_public_hardmix,h041_support_public,155,temperature_sample,12,0.0007068033152747688,0.002269281011635256,0.9503759398483151,0.0005065374079197045,0.0018068580147121132
h012posterior,h041_uncertain_public,55,sample,18,0.0014806989982325241,0.0027344619697888947,0.7954887218034156,0.0005067019561236154,0.001615293382060047
h041_route_public_q,h041_public_not_private,230,sample,18,0.000771514391110727,0.0018425594864356013,0.9503759398483151,0.0005072787487436293,0.0007584878873270438
posterior_vector_mid,h041_public_x_transition,155,sample,18,0.0006297329325877033,0.0017628612647575832,0.9443609022543384,0.0005085055243989499,0.0009460248596173462
h041_route_public_hardmix,h041_private_inverse,230,sample,18,0.000599249527902688,0.0017899322403265678,0.9834586466151868,0.0005085084402977903,0.0014025476007626173
h041_route_public_q,h041_private_inverse,75,temperature_sample,12,0.0009455447741699693,0.003705351919333788,0.8601503759386651,0.0005085088568072912,0.0019695428107468337
h012posterior,h041_transition_exception,155,temperature_sample,12,0.0007897985255923299,0.002670676278390853,0.9022556390965016,0.000509059745012703,0.001655067946365189
h041_route_transition_q,h041_world_public_prior,75,temperature_sample,12,0.0008078852505130476,0.0015880901086254297,0.8601503759386652,0.0005108289302826012,0.003406275651028471
h041_route_public_q,h041_memory_disagree_public,75,temperature_sample,12,0.000991250556093092,0.003474749322654011,0.7458646616531079,0.0005108499442022479,0.002782624858373892
h041_e247_phase_q,h041_support_public,95,temperature_sample,12,0.0007156892883569646,0.0036059862248321974,0.9082706766904785,0.0005109023034094908,0.0014943638958037526
h041_route_private_tempered_q,h041_public_not_private,55,sample,18,0.001300717313656202,0.003903054217562318,0.9383458646603617,0.0005111265899869911,0.002574741114326996
h041_route_transition_q,h041_public_x_transition,95,temperature_sample,12,0.0006019767579716422,0.003735734331101861,0.8887218045100541,0.0005112592263876772,0.0013651991834029691
h041_e247_phase_q,h041_transition_exception_sharp,230,sample,18,0.0004649394089358733,0.002402693640125856,0.9503759398483153,0.0005120808118285123,0.0009634495519616811
h012posterior,h041_uncertain_public,155,temperature_sample,12,0.00040282585126756864,0.002187719420509773,0.9308270676678909,0.0005132212725559964,0.0011379501285311063
h012posterior,uniform,75,temperature_sample,12,0.0008161039127719142,0.001803780755717055,0.932330827066385,0.0005154538749326669,0.002277202447890701
h041_route_private_tempered_q,h041_transition_exception_sharp,95,sample,18,0.0008883501901994701,0.001701541145672085,0.8751879699236065,0.000517018688624289,0.003010091429301776
h041_route_public_q,h041_reliable_transition,95,sample,18,0.0008808615493436873,0.0031831009022914606,0.9368421052618675,0.000517086692023452,0.0008070044516437138
h041_route_transition_q,h041_public_not_private,75,sample,18,0.0009714467272623885,0.002272546284257069,0.9278195488709026,0.0005174198821809777,0.0010640309947252454
posterior_vector_mid,h041_support_public,190,temperature_sample,12,0.000560382112701958,0.002431751024066437,0.9473684210513267,0.000517698976596056,0.0022681704040346303
h041_e247_phase_q,h041_memory_disagree_public,190,sample,18,0.0006858993240719178,0.0021978197716477944,0.9684210526302451,0.0005177117213508061,0.001289555865283289
h012,h041_reliable_transition,55,sample,18,0.0009066840371445624,0.003119168529987384,0.8736842105251125,0.0005179053550677413,0.002400997558434292
h041_route_public_hardmix,h041_public_route_sharp,155,sample,18,0.000589983853550226,0.00275606066170884,0.932330827066385,0.0005185592167171166,0.001986989220566851
h012posterior,h041_memory_disagree_public,190,sample,18,0.0006783967158204134,0.00120908929008149,0.9112781954874668,0.0005186062774778451,0.00135217075874524
posterior_vector_mid,h041_transition_exception,155,sample,18,0.0005291622100640041,0.0015259128844989822,0.9563909774422918,0.0005198356581019058,0.0008856748944338303
posterior_vector_mid,h041_world_public_prior,155,sample,18,0.000539364238367345,0.0016963416502332445,0.933834586464879,0.0005201629569107633,0.000995755566726958
h041_route_transition_q,h041_public_not_private,125,temperature_sample,12,0.0008198570473996726,0.0016322275096242152,0.938345864660362,0.0005202564420237362,0.0027309054149697917
h041_route_private_tempered_q,h041_public_x_transition,55,sample,18,0.0009771212845213738,0.005079343818095824,0.8887218045100541,0.0005206243072341613,0.002498424249987084
h041_route_transition_q,uniform,95,sample,18,0.0007411683778278655,0.001999681593316041,0.956390977442292,0.0005211821975074268,0.001045347023881175
h041_route_public_q,h041_public_route,75,sample,18,0.0009446549648082553,0.003066169830666987,0.9203007518784317,0.0005236173323090929,0.0011514725954312553
h041_route_public_q,h041_public_x_transition,75,sample,18,0.0011254155896319984,0.0031278809971324135,0.9187969924799374,0.0005240158013394276,0.0016498221444628761
h041_route_transition_q,h041_uncertain_public,95,temperature_sample,12,0.0008528741320105359,0.0027981833231601307,0.8601503759386651,0.0005247712545203907,0.0022971683334921354
h012,h041_world_public_prior,125,sample,18,0.0011369810389941263,0.0022168116212593018,0.8992481202995134,0.0005248051063385132,0.0012980654406274782
h041_route_transition_q,h041_transition_exception_sharp,125,temperature_sample,12,0.0006247735433695968,0.002265326017978499,0.9413533834573503,0.0005252778817855575,0.0022125691697172534
h041_route_public_hardmix,h041_world_public_prior,125,temperature_sample,12,0.0007573691083495118,0.0033392953667847345,0.9127819548859609,0.0005256163734461839,0.003824454618070296
h041_route_transition_q,h041_private_inverse,95,temperature_sample,12,0.0007762694491639451,0.002151138623473333,0.9037593984949958,0.0005263362258888453,0.0017082210292803796
h012posterior,h041_world_public_prior,75,sample,18,0.0008322186063102671,0.0029430143931534793,0.9548872180437976,0.0005264273359669435,0.0010988024692005337
h041_route_public_hardmix,h041_transition_exception_sharp,95,temperature_sample,12,0.0010018640730223858,0.0018533842893270216,0.8812030075175832,0.0005269545433516443,0.0023246991585783063
h041_route_public_q,h041_private_inverse,95,sample,18,0.0009943231963557733,0.0028264578413227945,0.9263157894724082,0.0005300473420682408,0.0018736325071582322
h041_route_public_hardmix,h041_public_route_sharp,190,temperature_sample,12,0.0008182681361225772,0.0024107023940659446,0.9383458646603619,0.0005301883340677492,0.0022482782711152113
h041_route_public_q,h041_transition_exception,125,sample,18,0.0005371803943474303,0.0024489507887782685,0.9263157894724083,0.0005306657497383316,0.0013491697183770635
h041_route_transition_q,h041_public_route_sharp,125,temperature_sample,12,0.000740317963472334,0.002631694359406011,0.9127819548859607,0.0005308045086792749,0.001548005528046105
h041_e247_phase_q,h041_transition_exception,55,sample,18,0.0007498394201301049,0.0032510115629010416,0.9338345864648792,0.0005324914249143637,0.002000026268487798
h041_e247_phase_q,h041_world_public_prior,125,temperature_sample,12,0.0006874852266648773,0.0016141136680368846,0.9097744360889723,0.0005325224228792252,0.003597351173445529
h041_e247_phase_q,h041_public_x_transition,75,sample,18,0.0006543622475872664,0.002124101000575842,0.9714285714272336,0.0005329513834049976,0.0023314556470614804
h041_e247_phase_q,h041_public_route_sharp,155,temperature_sample,12,0.0005354678036647015,0.0017770148346491627,0.9293233082693968,0.0005330099657803582,0.0011524206998740818
posterior_vector_mid,uniform,75,sample,18,0.0013259296164769357,0.002999481511254773,0.8766917293221008,0.0005330116562314352,0.0016242698831306478
h041_route_private_tempered_q,h041_transition_exception_sharp,125,sample,18,0.000994673802980448,0.002515407665582034,0.8721804511266182,0.000533217830305239,0.001644967977179522
h041_e247_phase_q,h041_public_route,155,temperature_sample,12,0.0006557278774544654,0.0026422054435740654,0.8902255639085483,0.0005339509933376574,0.003365906459334704
h012,h041_public_route,75,temperature_sample,12,0.0009792159465706186,0.0048486750432581065,0.8812030075175833,0.0005341438687759587,0.0008978730231437426
h012posterior,h041_reliable_transition,95,temperature_sample,12,0.000937846168305349,0.0033517339714585767,0.8466165413522174,0.0005344967883587272,0.0014499822360367568
h041_route_private_tempered_q,h041_public_not_private,75,sample,18,0.0007287267096599252,0.002628761758193425,0.9233082706754201,0.0005345584228747415,0.0020893006740668706
h041_route_transition_q,h041_public_x_transition,95,sample,18,0.0008801082242965001,0.0036163807224179876,0.9172932330814433,0.0005347992516872276,0.0017036047139525543
h012posterior,h041_memory_disagree_public,95,temperature_sample,12,0.001249443495144271,0.0039538362968090475,0.8872180451115599,0.0005352003021331511,0.0017153765863645084
h041_route_public_hardmix,h041_world_public_prior,155,temperature_sample,12,0.0007477666310486598,0.002780025332843423,0.8917293233070426,0.000535452515712099,0.0032083193146219564
h041_e247_phase_q,h041_world_public_prior,75,temperature_sample,12,0.0008462085971712551,0.0027125420324912424,0.7624060150365438,0.0005357963154124566,0.0035270770436993766
h041_route_public_q,h041_world_public_prior,155,sample,18,0.000651977500088407,0.002283097948074256,0.9593984962392802,0.0005361532047441338,0.001226354609065743
h041_route_private_tempered_q,h041_world_public_prior,125,sample,18,0.0008247795789543162,0.002502067733139957,0.9533834586453034,0.0005365005813280576,0.002674412118010651
h012posterior,h041_transition_exception,75,temperature_sample,12,0.001031943118162343,0.0016482991673676807,0.8992481202995134,0.0005367955667993488,0.0029676047320817862
h012,h041_reliable_transition,125,sample,18,0.0006407361452302395,0.0034317301718813785,0.9172932330814434,0.0005368933930027882,0.0014160696050167024
h041_e247_phase_q,h041_public_x_transition,95,sample,18,0.0005964110337612375,0.0015713417472217883,0.9398496240588559,0.000537307975440838,0.0014493924294072744
h012posterior,uniform,125,sample,18,0.0006425870879546393,0.0022793930564214753,0.8721804511266184,0.0005374078305565415,0.0019486283782146775
h041_route_public_q,h041_public_not_private,190,sample,18,0.00039907027975391726,0.0021628724014508428,0.9293233082693967,0.0005380291862415015,0.0017543186881942164
h012posterior,h041_private_inverse,230,temperature_sample,12,0.0005616605388148739,0.0022082034076214806,0.9413533834573502,0.0005385105063136646,0.0019729768128665826
posterior_vector_mid,h041_memory_disagree_public,55,sample,18,0.0010331273571064835,0.004815203933059776,0.9383458646603619,0.0005394112890965482,0.0013020546569476148
posterior_vector_mid,h041_transition_exception,230,sample,18,0.00047547536459749233,0.001732051371107341,0.9624060150362684,0.0005399723764539645,0.0008361871004106108
h041_route_public_q,uniform,125,sample,18,0.0005350985968102368,0.0018832415399138598,0.9428571428558443,0.0005404350589316478,0.0020614617209412673
h012posterior,h041_private_inverse,75,temperature_sample,12,0.0014396035742671668,0.003627511816000634,0.8661654135326414,0.000540805210473543,0.0019748909937709284
h041_route_public_hardmix,h041_public_not_private,95,temperature_sample,12,0.0009061834698604575,0.003971275024506462,0.912781954885961,0.0005419603491346351,0.003238841908596775
h041_e247_phase_q,h041_uncertain_public,190,sample,18,0.0006331915616684845,0.0017559039624673086,0.9684210526302452,0.0005428894950685965,0.0018212963875500372
h041_route_transition_q,h041_public_x_transition,155,temperature_sample,12,0.0009260419795916588,0.003204272524057954,0.8556390977431825,0.0005438233199672468,0.003341979055231809
h041_route_private_tempered_q,h041_public_x_transition,95,sample,18,0.0011585052079802372,0.003428665433501666,0.9263157894724082,0.0005459054980168777,0.0022023063064946936
h041_route_public_hardmix,h041_reliable_transition,230,sample,18,0.0005358175980513024,0.0018101889839254091,0.9443609022543384,0.0005459744664129506,0.0017432077952813825
h041_route_transition_q,h041_support_public,95,temperature_sample,12,0.0008231529369119122,0.003129247114356382,0.9067669172919842,0.000546088130113613,0.0023202535382808136
