candidate_id,file,resolved_path,family,components,component_count,source,target_group,k,alpha,agree_only,changed_cells_vs_h012,changed_rows_vs_h012,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_cells_vs_h042,non_q2_changed_cells_vs_h042,h042_overlap_cells,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,mean_abs_prob_move_h042,max_abs_prob_move_h042,route_equation_delta_vs_h012,route_delta_gain_vs_h042,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,pre_score
h050_target_phase_route_world_mid_S24_k220_a0.19_agree_c808e7b5,submission_h050_target_phase_route_world_mid_S24_k220_a0.19_agree_c808e7b5.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S24_k220_a0.19_agree_c808e7b5.csv,target_phase,route_world_mid:S24:k220:a0.19:agree,1,route_world_mid,S24,220,0.19,True,265,175,220,162,0,220,45,0.0014456399679591114,0.03750264228826794,0.01593237935614184,1.3478559705191593,0.0009738903441921618,0.024920060759786145,-0.0004623281023866609,-0.0003216603086265419,0.000909317806856379,-0.0001000141322944497,-0.0002613376915599307,0.3355477223427332
h050_target_phase_route_world_mid_Q3S3_k150_a0.3_agree_c15aec8a,submission_h050_target_phase_route_world_mid_Q3S3_k150_a0.3_agree_c15aec8a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S3_k150_a0.3_agree_c15aec8a.csv,target_phase,route_world_mid:Q3S3:k150:a0.3:agree,1,route_world_mid,Q3S3,150,0.3,True,195,154,150,128,0,150,45,0.0016043866930886624,0.04052055793493714,0.012124105051965274,1.3499999999999792,0.0011326370693217128,0.04052055793493714,-0.00048681077201640703,-0.000346142978256288,0.0010377884238099147,-9.714749748304235e-05,-0.00023503305797312917,0.3359002169197397
h050_target_phase_world_phase_S_k220_a0.19_free_6d519bab,submission_h050_target_phase_world_phase_S_k220_a0.19_free_6d519bab.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S_k220_a0.19_free_6d519bab.csv,target_phase,world_phase:S:k220:a0.19:free,1,world_phase,S,220,0.19,False,265,146,220,132,0,220,45,0.00104369095526573,0.03750264228826794,0.019990359687820584,1.0782847764152388,0.0005719413314987799,0.01569127147401883,-0.00040014438232719704,-0.000259476588567078,0.0007574417530704276,-0.00012453822141508073,-0.00036998641680043015,0.33663232104121477
h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.12_agree_39f6339a,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.12_agree_39f6339a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k150_a0.12_agree_39f6339a.csv,target_phase,route_world_mid:ALL_NON_Q2:k150:a0.12:agree,1,route_world_mid,ALL_NON_Q2,150,0.12,True,195,117,150,100,0,150,45,0.0008839642005747953,0.03750264228826794,0.018645701755257902,0.9345576951176673,0.0004122145768078452,0.01664235306568329,-0.000394779624708209,-0.00025411183094808997,0.0007411431422918427,-0.00015306186646852206,-0.0003019797201149079,0.3384219088937093
h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_agree_65da5221,submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_agree_65da5221.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_agree_65da5221.csv,target_phase,posterior_mid:ALL_NON_Q2:k150:a0.19:agree,1,posterior_mid,ALL_NON_Q2,150,0.19,True,195,116,150,101,0,150,45,0.0008791108873870166,0.03750264228826794,0.024098170136226452,0.8814135435410462,0.0004073612636200666,0.02432040960574211,-0.0003864224495214271,-0.0002457546557613081,0.0007715540714786026,-0.00017789134880698035,-0.00033628002474233356,0.33885574837310195
h050_large_route_phase_route_world_mid_ALL_NON_Q2_k340_a0.075_agree_80d9d905,submission_h050_large_route_phase_route_world_mid_ALL_NON_Q2_k340_a0.075_agree_80d9d905.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_large_route_phase_route_world_mid_ALL_NON_Q2_k340_a0.075_agree_80d9d905.csv,large_route_phase,route_world_mid:ALL_NON_Q2:k340:a0.075:agree,1,route_world_mid,ALL_NON_Q2,340,0.075,True,385,184,340,175,0,340,45,0.001147232787859064,0.03750264228826794,0.014758055432120618,0.5840985594485364,0.0006754831640921142,0.010500224669679925,-0.0004396525692484031,-0.00029898477548828407,0.0007328578822464414,-0.0001345375931151586,-0.0002695611276337061,0.3389642082429501
h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_free_7cc9ae6b,submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_free_7cc9ae6b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k150_a0.19_free_7cc9ae6b.csv,target_phase,posterior_mid:ALL_NON_Q2:k150:a0.19:free,1,posterior_mid,ALL_NON_Q2,150,0.19,False,195,114,150,99,0,150,45,0.000871125023348543,0.03750264228826794,0.024062245932618378,0.8814135435410462,0.0003993753995815928,0.02432040960574211,-0.0003853332895585766,-0.0002446654957984576,0.0007568871159678208,-0.00017712329854926615,-0.0003373212182736874,0.3393438177874186
h050_target_phase_world_phase_S_k220_a0.19_agree_d068c45e,submission_h050_target_phase_world_phase_S_k220_a0.19_agree_d068c45e.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S_k220_a0.19_agree_d068c45e.csv,target_phase,world_phase:S:k220:a0.19:agree,1,world_phase,S,220,0.19,True,265,146,220,132,0,220,45,0.0010508512923950004,0.03750264228826794,0.019869616161234005,1.0782847764152388,0.0005791016686280503,0.01569127147401883,-0.0003912006911486942,-0.00025053289738857516,0.0007500583963357997,-0.00012894136572568526,-0.0003687532345487735,0.34170281995661606
h050_target_phase_route_world_mid_S24_k150_a0.19_free_e8680162,submission_h050_target_phase_route_world_mid_S24_k150_a0.19_free_e8680162.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S24_k150_a0.19_free_e8680162.csv,target_phase,route_world_mid:S24:k150:a0.19:free,1,route_world_mid,S24,150,0.19,False,195,137,150,117,0,150,45,0.0012464754101926634,0.03750264228826794,0.015117684101029677,1.3478559705191593,0.0007747257864257136,0.02759530140498112,-0.0004541915172141773,-0.0003135237234540583,0.0008998395514710761,-8.485440477698082e-05,-0.00023430826830249645,0.34406182212581343
h050_target_phase_route_phase_S_k96_a0.3_agree_036d94ae,submission_h050_target_phase_route_phase_S_k96_a0.3_agree_036d94ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S_k96_a0.3_agree_036d94ae.csv,target_phase,route_phase:S:k96:a0.3:agree,1,route_phase,S,96,0.3,True,141,87,96,63,0,96,45,0.0008077567638249446,0.03750264228826794,0.03227381126328567,1.3500000000003016,0.00033600714005799454,0.026047691783213672,-0.0003697415234966219,-0.00022907372973650288,0.0008914482527038521,-0.0001327105463821058,-0.000341471225360094,0.3453633405639913
h050_target_phase_route_phase_Q3S_k220_a0.12_agree_d3af05bd,submission_h050_target_phase_route_phase_Q3S_k220_a0.12_agree_d3af05bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S_k220_a0.12_agree_d3af05bd.csv,target_phase,route_phase:Q3S:k220:a0.12:agree,1,route_phase,Q3S,220,0.12,True,265,147,220,133,0,220,45,0.001013538058854561,0.03750264228826794,0.016975224572361086,0.6941600059772943,0.000541788435087611,0.016001696330759874,-0.0004095796872131274,-0.0002689118934530084,0.0007438636522081834,-0.0001297179057242478,-0.0002803662220603722,0.34690889370932754
h050_target_phase_route_phase_S24_k96_a0.3_agree_2bd12d25,submission_h050_target_phase_route_phase_S24_k96_a0.3_agree_2bd12d25.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S24_k96_a0.3_agree_2bd12d25.csv,target_phase,route_phase:S24:k96:a0.3:agree,1,route_phase,S24,96,0.3,True,141,104,96,81,0,96,45,0.0010710432349380187,0.03750264228826794,0.017936060249469137,1.3500000000003016,0.0005992936111710687,0.026106823999497708,-0.00041978265728694563,-0.0002791148635268266,0.0009581472388000108,-0.00010010974589128724,-0.0002755303732993583,0.34753253796095446
h050_target_phase_route_phase_S13_k150_a0.3_agree_7804dbdb,submission_h050_target_phase_route_phase_S13_k150_a0.3_agree_7804dbdb.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S13_k150_a0.3_agree_7804dbdb.csv,target_phase,route_phase:S13:k150:a0.3:agree,1,route_phase,S13,150,0.3,True,195,140,150,125,0,150,45,0.0012284829510782929,0.03750264228826794,0.022969545758393363,1.3499999999999792,0.0007567333273113427,0.028886529826538332,-0.00042959244327491966,-0.00028892464951480064,0.0009455119115578134,-9.321115219217503e-05,-0.0002740606814040747,0.34842733188720176
h050_target_phase_route_world_mid_S13_k220_a0.19_free_9645fe00,submission_h050_target_phase_route_world_mid_S13_k220_a0.19_free_9645fe00.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S13_k220_a0.19_free_9645fe00.csv,target_phase,route_world_mid:S13:k220:a0.19:free,1,route_world_mid,S13,220,0.19,False,265,173,220,166,0,220,45,0.0013211370962944108,0.03750264228826794,0.018516570649562795,1.2089393410062241,0.0008493874725274612,0.026057856953237812,-0.00045155978633709096,-0.00031089199257697194,0.0008578566897831976,-6.686055703947228e-05,-0.0002267794132326093,0.349295010845987
h050_target_phase_posterior_mid_S24_k150_a0.3_agree_bc55abad,submission_h050_target_phase_posterior_mid_S24_k150_a0.3_agree_bc55abad.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S24_k150_a0.3_agree_bc55abad.csv,target_phase,posterior_mid:S24:k150:a0.3:agree,1,posterior_mid,S24,150,0.3,True,195,137,150,116,0,150,45,0.001220516808384456,0.03750264228826794,0.01806100318346625,1.3500000000003016,0.000748767184617506,0.021467214592664097,-0.00042775065706668634,-0.0002870828633065673,0.0009077875903430225,-0.00010743237337092336,-0.00026930582651628766,0.35032537960954446
h050_target_phase_route_world_mid_S24_k150_a0.19_agree_8a87e5d9,submission_h050_target_phase_route_world_mid_S24_k150_a0.19_agree_8a87e5d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S24_k150_a0.19_agree_8a87e5d9.csv,target_phase,route_world_mid:S24:k150:a0.19:agree,1,route_world_mid,S24,150,0.19,True,195,137,150,117,0,150,45,0.0012291739266917683,0.03750264228826794,0.014863461045343857,1.3478559705191593,0.0007574243029248184,0.024920060759786145,-0.0004358772251171477,-0.00029520943135702865,0.0008988881961563029,-9.309201978829498e-05,-0.0002415502162980692,0.35097613882863343
h050_target_phase_route_world_mid_Q3S_k150_a0.12_agree_95c10359,submission_h050_target_phase_route_world_mid_Q3S_k150_a0.12_agree_95c10359.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S_k150_a0.12_agree_95c10359.csv,target_phase,route_world_mid:Q3S:k150:a0.12:agree,1,route_world_mid,Q3S,150,0.12,True,195,116,150,99,0,150,45,0.0008938082665215156,0.03750264228826794,0.01711397233238596,0.851277455064686,0.00042205864275456556,0.016533363833625025,-0.0003866982336441793,-0.0002460304398840603,0.0007550244788778449,-0.00012400698937341926,-0.0002741916676143862,0.352060737527115
h050_target_phase_world_phase_S24_k220_a0.3_agree_5f8e6596,submission_h050_target_phase_world_phase_S24_k220_a0.3_agree_5f8e6596.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S24_k220_a0.3_agree_5f8e6596.csv,target_phase,world_phase:S24:k220:a0.3:agree,1,world_phase,S24,220,0.3,True,265,177,220,163,0,220,45,0.001409101010038296,0.03750264228826794,0.016927635927462107,1.3500000000003016,0.0009373513862713464,0.023864674561934196,-0.00040027474081362447,-0.00025960694705350545,0.000889003928310664,-0.00010914566814864008,-0.00035606195859881054,0.3533893709327549
h050_large_route_phase_route_world_mid_ALL_NON_Q2_k260_a0.075_agree_96386182,submission_h050_large_route_phase_route_world_mid_ALL_NON_Q2_k260_a0.075_agree_96386182.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_large_route_phase_route_world_mid_ALL_NON_Q2_k260_a0.075_agree_96386182.csv,large_route_phase,route_world_mid:ALL_NON_Q2:k260:a0.075:agree,1,route_world_mid,ALL_NON_Q2,260,0.075,True,305,157,260,147,0,260,45,0.0009905483662750799,0.03750264228826794,0.01393228422503192,0.5840985594485364,0.0005187987425081299,0.010500224669679925,-0.00040063732789359636,-0.00025996953413347733,0.00070697962908363,-0.00012679406723350002,-0.0002545059362691444,0.3552603036876356
h050_target_phase_route_world_mid_S13_k96_a0.3_agree_f1eef72a,submission_h050_target_phase_route_world_mid_S13_k96_a0.3_agree_f1eef72a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_S13_k96_a0.3_agree_f1eef72a.csv,target_phase,route_world_mid:S13:k96:a0.3:agree,1,route_world_mid,S13,96,0.3,True,141,103,96,84,0,96,45,0.0010627740714216083,0.04031457538383709,0.022548683344227348,1.3499999999999792,0.000591024447654658,0.04031457538383709,-0.0004173835459517505,-0.0002767157521916315,0.0009838266449030467,-7.202071919246474e-05,-0.0002414725471246142,0.356968546637744
h050_target_phase_route_world_mid_Q3S3_k96_a0.3_agree_715550fb,submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.3_agree_715550fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q3S3_k96_a0.3_agree_715550fb.csv,target_phase,route_world_mid:Q3S3:k96:a0.3:agree,1,route_world_mid,Q3S3,96,0.3,True,141,116,96,89,0,96,45,0.001335213180698144,0.04052055793493714,0.010780776434500977,1.3499999999999792,0.000863463556931194,0.04052055793493714,-0.00045710014797187997,-0.00031643235421176095,0.00099224002516248,-9.042311195808973e-05,-0.00020802581510259507,0.3578091106290673
h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_free_4a457a19,submission_h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_free_4a457a19.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_free_4a457a19.csv,target_phase,world_phase:ALL_NON_Q2:k150:a0.19:free,1,world_phase,ALL_NON_Q2,150,0.19,False,195,111,150,94,0,150,45,0.0008486345791417716,0.03750264228826794,0.020460768911914652,1.0782847764152388,0.0003768849553748215,0.022097498061870557,-0.0003620601665888135,-0.00022139237282869446,0.0007346024639219198,-0.0001534408921800621,-0.0003647268323456998,0.3578904555314534
h050_target_phase_posterior_mid_Q3S_k150_a0.19_agree_723363f6,submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_agree_723363f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_agree_723363f6.csv,target_phase,posterior_mid:Q3S:k150:a0.19:agree,1,posterior_mid,Q3S,150,0.19,True,195,115,150,98,0,150,45,0.0008872705092455073,0.03750264228826794,0.022054426882092665,0.8814135435410462,0.0004155208854785573,0.02432040960574211,-0.0003767146347704418,-0.00023604684101032275,0.0007518769606936623,-0.00014691114591279723,-0.0003037844222567362,0.35824295010845986
h050_target_phase_posterior_mid_Q3S_k150_a0.19_free_62c8cdb0,submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_free_62c8cdb0.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_Q3S_k150_a0.19_free_62c8cdb0.csv,target_phase,posterior_mid:Q3S:k150:a0.19:free,1,posterior_mid,Q3S,150,0.19,False,195,114,150,97,0,150,45,0.0008781697296006938,0.03750264228826794,0.022070920868134367,0.8814135435410462,0.0004064201058337436,0.02432040960574211,-0.00037507814773045893,-0.0002344103539703399,0.0007777954219108554,-0.00014618174767382146,-0.0003068833254384164,0.3589750542299349
h050_large_route_phase_world_phase_ALL_NON_Q2_k340_a0.12_agree_70cdf2ba,submission_h050_large_route_phase_world_phase_ALL_NON_Q2_k340_a0.12_agree_70cdf2ba.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_large_route_phase_world_phase_ALL_NON_Q2_k340_a0.12_agree_70cdf2ba.csv,large_route_phase,world_phase:ALL_NON_Q2:k340:a0.12:agree,1,world_phase,ALL_NON_Q2,340,0.12,True,385,175,340,166,0,340,45,0.0010755710601757452,0.03750264228826794,0.015845704057437713,0.6810219640516495,0.0006038214364087955,0.014044661580405626,-0.00038297606606870654,-0.00024230827230858752,0.0006886334682750374,-0.00013956591607851182,-0.0003340401838085334,0.3593817787418655
h050_target_phase_posterior_mid_ALL_NON_Q2_k96_a0.3_agree_0e269ef2,submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k96_a0.3_agree_0e269ef2.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_ALL_NON_Q2_k96_a0.3_agree_0e269ef2.csv,target_phase,posterior_mid:ALL_NON_Q2:k96:a0.3:agree,1,posterior_mid,ALL_NON_Q2,96,0.3,True,141,87,96,63,0,96,45,0.0007507634970806001,0.037963583998941175,0.034139845451020216,1.3500000000003016,0.00027901387331365007,0.037963583998941175,-0.0003440452198401755,-0.00020337742608005646,0.0008020640177159211,-0.00018501984196405381,-0.00037919471053847866,0.35968004338394793
h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_free_e321660a,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_free_e321660a.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_free_e321660a.csv,target_phase,route_world_mid:ALL_NON_Q2:k96:a0.19:free,1,route_world_mid,ALL_NON_Q2,96,0.19,False,141,87,96,62,0,96,45,0.0007419912431039608,0.03750264228826794,0.025607276037060922,1.3499999999999845,0.0002702416193370109,0.025981488155820354,-0.0003460531546975229,-0.00020538536093740387,0.0007672711467000007,-0.00016251474485392075,-0.0003424985809771678,0.36065618221258133
h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_agree_eec520e3,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_agree_eec520e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k96_a0.19_agree_eec520e3.csv,target_phase,route_world_mid:ALL_NON_Q2:k96:a0.19:agree,1,route_world_mid,ALL_NON_Q2,96,0.19,True,141,88,96,63,0,96,45,0.0007466747531244791,0.03750264228826794,0.02562917397413942,1.3499999999999845,0.000274925129357529,0.025981488155820354,-0.0003460470680993631,-0.00020537927433924408,0.0007680643309207747,-0.00016273601595745955,-0.0003452591368355679,0.36195770065075916
h050_target_phase_route_phase_Q3S3_k220_a0.3_agree_2982fb23,submission_h050_target_phase_route_phase_Q3S3_k220_a0.3_agree_2982fb23.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S3_k220_a0.3_agree_2982fb23.csv,target_phase,route_phase:Q3S3:k220:a0.3:agree,1,route_phase,Q3S3,220,0.3,True,265,189,220,179,0,220,45,0.0015116454650197432,0.039245254402584195,0.011562215211973672,1.3499999999999792,0.001039895841252794,0.039245254402584195,-0.0004227234545949558,-0.0002820556608348368,0.0009391560605519933,-0.00011970023011253929,-0.0002612046674489536,0.3625
h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_agree_a71dde59,submission_h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_agree_a71dde59.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_ALL_NON_Q2_k150_a0.19_agree_a71dde59.csv,target_phase,world_phase:ALL_NON_Q2:k150:a0.19:agree,1,world_phase,ALL_NON_Q2,150,0.19,True,195,111,150,95,0,150,45,0.0008600299026942844,0.03750264228826794,0.020434391479906413,1.0782847764152388,0.00038828027892733437,0.022097498061870557,-0.00036034136995909664,-0.00021967357619897762,0.0007263480186662486,-0.00015768245564724625,-0.0003689408612223768,0.3626898047722343
h050_target_phase_route_world_mid_Q_k220_a0.3_agree_29b5f5d3,submission_h050_target_phase_route_world_mid_Q_k220_a0.3_agree_29b5f5d3.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q_k220_a0.3_agree_29b5f5d3.csv,target_phase,route_world_mid:Q:k220:a0.3:agree,1,route_world_mid,Q,220,0.3,True,240,169,195,155,0,195,45,0.0016282928330227297,0.04220469535914445,0.011986846606066155,1.3499999999999845,0.0011565432092557801,0.04220469535914445,-0.0004687849749915496,-0.0003281171812314306,0.0010120291247192154,-0.00012169654161448192,-0.00019947652016596857,0.36336767895878525
h050_large_route_phase_route_world_mid_Q3S_k340_a0.075_agree_58a2b37d,submission_h050_large_route_phase_route_world_mid_Q3S_k340_a0.075_agree_58a2b37d.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_large_route_phase_route_world_mid_Q3S_k340_a0.075_agree_58a2b37d.csv,large_route_phase,route_world_mid:Q3S:k340:a0.075:agree,1,route_world_mid,Q3S,340,0.075,True,385,189,340,178,0,340,45,0.0011258735548282486,0.03750264228826794,0.013599122263731724,0.5320484094153448,0.0006541239310612989,0.010500224669679925,-0.00041051875486575645,-0.00026985096110563743,0.0007106769364754014,-0.00010878353556579641,-0.00023933217552562103,0.36643167028199564
h050_target_phase_world_phase_S24_k150_a0.3_agree_fb128e1b,submission_h050_target_phase_world_phase_S24_k150_a0.3_agree_fb128e1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_world_phase_S24_k150_a0.3_agree_fb128e1b.csv,target_phase,world_phase:S24:k150:a0.3:agree,1,world_phase,S24,150,0.3,True,195,138,150,118,0,150,45,0.0011481346945695164,0.03750264228826794,0.015594743713546237,1.3500000000003016,0.0006763850708025664,0.023864674561934196,-0.0003879042738323644,-0.0002472364800722454,0.000853099773696318,-9.845783390048382e-05,-0.00029905892927666505,0.3675704989154013
h050_target_phase_route_world_mid_Q_k150_a0.3_agree_bb413ccb,submission_h050_target_phase_route_world_mid_Q_k150_a0.3_agree_bb413ccb.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_Q_k150_a0.3_agree_bb413ccb.csv,target_phase,route_world_mid:Q:k150:a0.3:agree,1,route_world_mid,Q,150,0.3,True,195,146,150,129,0,150,45,0.0015651790667842436,0.04220469535914445,0.011688903126479841,1.3499999999999845,0.0010934294430172938,0.04220469535914445,-0.0004678345826893509,-0.0003271667889292319,0.001009121474912345,-0.0001185067480185142,-0.00019262003493884653,0.3675976138828634
h050_target_phase_route_phase_S_k220_a0.12_agree_e294486c,submission_h050_target_phase_route_phase_S_k220_a0.12_agree_e294486c.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S_k220_a0.12_agree_e294486c.csv,target_phase,route_phase:S:k220:a0.12:agree,1,route_phase,S,220,0.12,True,265,150,220,136,0,220,45,0.000981089375475136,0.03750264228826794,0.016615859756175796,0.6941600059772943,0.0005093397517081861,0.011803725655841424,-0.00038272307682725356,-0.00024205528306713454,0.0007252859684860739,-0.00010797244063148173,-0.00025904421827256164,0.369441431670282
h050_target_phase_route_phase_S24_k220_a0.19_free_b9ef15c3,submission_h050_target_phase_route_phase_S24_k220_a0.19_free_b9ef15c3.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_S24_k220_a0.19_free_b9ef15c3.csv,target_phase,route_phase:S24:k220:a0.19:free,1,route_phase,S24,220,0.19,False,265,177,220,165,0,220,45,0.001283827840526557,0.03750264228826794,0.014484861675801718,1.0990866761307023,0.0008120782167596075,0.018434824205106226,-0.00042750176102586114,-0.0002868339672657421,0.0008256230857061767,-8.558013426784455e-05,-0.00022124660769489135,0.3707158351409978
h050_target_phase_route_phase_Q3S3_k150_a0.3_agree_09ee7b54,submission_h050_target_phase_route_phase_Q3S3_k150_a0.3_agree_09ee7b54.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_phase_Q3S3_k150_a0.3_agree_09ee7b54.csv,target_phase,route_phase:Q3S3:k150:a0.3:agree,1,route_phase,Q3S3,150,0.3,True,195,153,150,130,0,150,45,0.0013695064344843829,0.039245254402584195,0.01083236890692068,1.3499999999999792,0.0008977568107174332,0.039245254402584195,-0.0004202233468314425,-0.00027955555307132346,0.0008989224289132527,-0.00010080835972218206,-0.00023258444844514818,0.37218004338394794
h050_target_phase_route_world_mid_ALL_NON_Q2_k220_a0.075_free_445c850b,submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k220_a0.075_free_445c850b.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_route_world_mid_ALL_NON_Q2_k220_a0.075_free_445c850b.csv,target_phase,route_world_mid:ALL_NON_Q2:k220:a0.075:free,1,route_world_mid,ALL_NON_Q2,220,0.075,False,265,145,220,133,0,220,45,0.0008969822202333399,0.03750264228826794,0.013557287796967198,0.5840985594485364,0.00042523259646639,0.010382081473524707,-0.00037806440911956527,-0.00023739661535944625,0.0007067490263222384,-0.00011438099042521015,-0.0002411412298627235,0.3724240780911063
h050_target_phase_posterior_mid_S13_k220_a0.3_agree_80ff4644,submission_h050_target_phase_posterior_mid_S13_k220_a0.3_agree_80ff4644.csv,/Users/kbsoo/Downloads/cl2/hitl/h050_target_route_phase_jepa/submission_h050_target_phase_posterior_mid_S13_k220_a0.3_agree_80ff4644.csv,target_phase,posterior_mid:S13:k220:a0.3:agree,1,posterior_mid,S13,220,0.3,True,265,180,220,169,0,220,45,0.0012657629529621386,0.03750264228826794,0.022508423947465068,1.0683936305385258,0.0007940133291951889,0.021267947213771843,-0.00038863425670990773,-0.0002479664629497887,0.0008375788525118181,-0.00010498896164219596,-0.0002831441936704991,0.3731019522776573
