spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
route_objective_descent_c130_r55_a042,r098_s14_edge_frontier_descent,r098_s14_edge,98,id04,2024-10-19,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-8.206513063282691e-06,3.359416784210392e-06,4.669626672236614e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2018931159420289,0.6537759048891694,0.1644021739130435,0.46875,0.1798007246376811,0,0,0,1,0,0,1,0.5871725189937387
route_objective_descent_c130_r55_a042,r087_q3_quality_frontier_descent,r087_q3_quality,87,id04,2024-09-20,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-3.214082441020216e-05,2.04834111678418e-05,1.823946427238155e-05,1.0,0.0,0.0,0.6928285714285715,0.6056266285714283,0.1785714285714285,0.5456060914285715,0.5456060914285715,0.6659375000000001,1.5276844553938511,0.6992753623188406,0.0337409420289855,0.9664855072463768,0,0,1,0,0,0,0,0.5856619782082493
route_objective_descent_c130_r55_a042,r135_s_stage_frontier_descent,r135_s_stage,135,id06,2024-07-14,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,4,0,4,-1.7561905588758526e-05,1.721591999137182e-06,3.384785782641411e-06,0.75,0.5,0.75,0.7091928571428572,0.09903837142857144,0.491,0.46924816571428574,0.5573068457142858,0.4841213768115942,1.2046941380044571,0.5163043478260869,0.7373188405797102,0.3161231884057971,0,0,0,1,1,1,1,0.583980735227501
route_objective_descent_c130_r55_a042,r164_s23_core_frontier_descent,r164_s23_core,164,id07,2024-07-26,s23_core,"S2,S3",frontier_descent,objective,2,2,0,2,-8.963151612562906e-05,5.295349503259805e-06,3.4149722964410397e-06,0.5,0.5,1.0,0.8822571428571429,0.0696235428571428,0.612,0.5831052685714286,0.7967975657142858,0.2298460144927536,0.7268873678914735,0.2042572463768115,0.46875,0.1988224637681159,0,0,0,0,1,1,0,0.5828855635667273
route_objective_descent_c130_r55_a042,r000_s14_edge_frontier_descent,r000_s14_edge,0,id01,2024-07-31,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-5.57773708590207e-06,1.3022090621324972e-06,2.578468888134575e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2459057971014492,0.779883268784578,0.2368659420289855,0.46875,0.1929347826086956,0,0,0,1,0,0,1,0.5827844635930667
route_objective_descent_c130_r55_a042,r000_q3_s_stage_frontier_descent,r000_q3_s_stage,0,id01,2024-07-31,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-5.57773708590207e-06,1.3022090621324972e-06,2.578468888134575e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2420697463768116,0.5887938044026807,0.1304347826086956,0.8591485507246377,0.1019021739130434,0,0,0,1,0,0,1,0.5824392190278492
route_objective_descent_c130_r55_a042,r000_s_stage_frontier_descent,r000_s_stage,0,id01,2024-07-31,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-5.57773708590207e-06,1.3022090621324972e-06,2.578468888134575e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2265217391304347,0.612014188004457,0.1453804347826087,0.7373188405797102,0.1204710144927536,0,0,0,1,0,0,1,0.5810398983756754
route_objective_descent_c130_r55_a042,r140_q3_s_stage_frontier_descent,r140_q3_s_stage,140,id06,2024-07-21,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.4140046715293143e-05,7.5353348751752715e-06,1.1303227835994515e-05,1.0,0.0,0.0,0.6590571428571429,0.5235964571428571,0.1785714285714285,0.5252442171428572,0.5252442171428572,0.9264945652173914,2.626490645566996,0.9945652173913044,0.6632699275362319,0.9755434782608696,0,0,1,0,0,0,0,0.5804174781730279
route_objective_descent_c130_r55_a042,r139_q3_s_stage_frontier_descent,r139_q3_s_stage,139,id06,2024-07-19,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-1.4389950850052734e-05,1.8773771687249128e-06,2.6830921435999155e-06,0.6666666666666666,0.6666666666666666,1.0,0.7264952380952381,0.04281074285714287,0.6983809523809524,0.4467804457142858,0.4912916914285715,0.4465851449275362,1.0920874819659911,0.4384057971014493,0.8054800724637681,0.2721920289855072,0,0,1,0,0,1,1,0.5765373523545145
route_objective_descent_c130_r55_a042,r138_q3_quality_frontier_descent,r138_q3_quality,138,id06,2024-07-18,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.543659085203892e-05,1.2102246432882627e-05,1.156364430387215e-05,1.0,0.0,0.0,0.6885428571428572,0.6166021714285713,0.1785714285714285,0.5428922171428573,0.5428922171428573,0.6697373188405796,1.573623198250994,0.7232789855072463,0.0337409420289855,0.9696557971014492,0,0,1,0,0,0,0,0.5728614989325387
route_objective_descent_c130_r55_a042,r146_q3_s_stage_frontier_descent,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-2.598623490693893e-06,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.5705439490512912
route_objective_descent_c130_r55_a042,r146_s_stage_frontier_descent,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.598623490693893e-06,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5694682697034651
route_objective_descent_c130_r55_a042,r146_s14_edge_frontier_descent,r146_s14_edge,146,id06,2024-08-20,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-2.598623490693893e-06,9.11212975241768e-09,4.9529218604492894e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.3043251811594203,0.9346762846118684,0.3220108695652174,0.46875,0.1580615942028985,0,0,0,1,0,0,0,0.5596167751382477
route_objective_descent_c130_r55_a042,r151_q3_quality_frontier_descent,r151_q3_quality,151,id06,2024-08-25,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-9.861841095912325e-06,1.281452773540265e-06,2.001321820943687e-06,1.0,1.0,1.0,0.4653428571428571,0.0054983999999999,0.9222857142857144,0.4528153828571429,0.4528153828571429,0.0922599637681159,0.4870279411081368,0.0878623188405797,0.1526268115942029,0.0221920289855072,0,0,1,0,0,0,0,0.5591070759622092
route_objective_descent_c130_r55_a042,r151_q3_s_stage_frontier_descent,r151_q3_s_stage,151,id06,2024-08-25,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-1.118744160172032e-05,1.2330253271811083e-06,2.165403048023104e-06,0.5,1.0,0.5,0.23267142857142856,0.35391217142857134,0.5504285714285715,0.44627918857142856,0.4528153828571429,0.4600588768115942,1.1285999413521148,0.4610507246376811,0.9026268115942028,0.1163949275362318,0,0,1,0,1,0,0,0.5562784401469154
route_objective_descent_c130_r55_a042,r135_q3_quality_frontier_descent,r135_q3_quality,135,id06,2024-07-14,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.0079337935672578e-05,1.187855227573532e-06,1.8815349288699204e-06,1.0,1.0,1.0,0.4927714285714286,-0.0398117714285714,0.9285714285714286,0.4524815657142857,0.4524815657142857,0.043659420289855,0.2478310553938511,0.0117753623188405,0.1526268115942029,0.0194746376811594,0,0,1,0,0,0,0,0.5535089579279661
route_objective_descent_c130_r55_a042,r139_s_stage_frontier_descent,r139_s_stage,139,id06,2024-07-19,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-1.1927440208536625e-05,1.3077771406974798e-06,1.6984566089077407e-06,0.5,0.5,1.0,0.6977428571428572,0.12194605714285715,0.5667142857142857,0.44868723428571433,0.4912916914285715,0.5065126811594203,1.243631245147314,0.5389492753623188,0.7373188405797102,0.3876811594202898,0,0,0,0,0,1,1,0.5500135814539737
route_objective_descent_c130_r55_a042,r140_q3_quality_frontier_descent,r140_q3_quality,140,id06,2024-07-21,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.4140046715293143e-05,7.5353348751752715e-06,1.1303227835994515e-05,1.0,0.0,0.0,0.6590571428571429,0.5235964571428571,0.1785714285714285,0.5252442171428572,0.5252442171428572,0.5753623188405796,1.42684868396528,0.6403985507246377,0.0337409420289855,0.8926630434782609,0,0,1,0,0,0,0,0.5488155759991148
route_objective_descent_c130_r55_a042,r028_q3_s_stage_frontier_descent,r028_q3_s_stage,28,id02,2024-08-27,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.1680975679727898e-05,7.1188166102317036e-06,5.403840391590967e-06,1.0,0.0,0.0,0.6362571428571429,0.4838330285714285,0.1785714285714285,0.4891638742857143,0.4891638742857143,0.8278034420289855,1.9401525564658617,0.8663949275362319,0.7373188405797102,0.8052536231884058,0,0,1,0,0,0,0,0.5467533277367264
route_objective_descent_c130_r55_a042,r101_q3_quality_frontier_descent,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-5.861449763468565e-06,5.581883912260355e-07,1.1013082190646394e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.5454888206458659
route_objective_descent_c130_r55_a042,r032_q3_s_stage_frontier_descent,r032_q3_s_stage,32,id02,2024-08-31,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.2024368437751247e-05,6.7349219316123325e-06,5.025073928234068e-06,1.0,0.0,0.0,0.6307714285714286,0.3996339428571427,0.1785714285714285,0.47943653714285717,0.47943653714285717,0.8067663043478259,1.9699971161243683,0.8790760869565217,0.46875,0.9171195652173914,0,0,1,0,0,0,0,0.5438553273787397
route_objective_descent_c130_r55_a042,r003_q3_quality_frontier_descent,r003_q3_quality,3,id01,2024-08-03,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-4.714183778717243e-06,6.195488076677683e-07,1.6575974830627282e-06,1.0,1.0,1.0,0.8040571428571429,0.0526738285714285,0.8485714285714285,0.5840420685714287,0.5840420685714287,0.0581612318840579,0.4073849411081369,0.0588768115942028,0.0337409420289855,0.0661231884057971,0,0,1,0,0,0,0,0.5422907455925466
route_objective_descent_c130_r55_a042,r136_s14_edge_frontier_descent,r136_s14_edge,136,id06,2024-07-16,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3591802536231884,1.0167485789767845,0.3786231884057971,0.46875,0.4171195652173913,0,0,0,0,0,0,1,0.5333299729275999
route_objective_descent_c130_r55_a042,r136_s_stage_frontier_descent,r136_s_stage,136,id06,2024-07-16,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3534692028985506,0.9251290880044571,0.3188405797101449,0.8054800724637681,0.1843297101449275,0,0,0,0,0,0,1,0.5328159783623825
route_objective_descent_c130_r55_a042,r136_q3_s_stage_frontier_descent,r136_q3_s_stage,136,id06,2024-07-16,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3516983695652174,0.8821600093492534,0.296195652173913,0.9026268115942028,0.1675724637681159,0,0,0,0,0,0,1,0.5326566033623824
route_objective_descent_c130_r55_a042,r244_q3_s_stage_frontier_descent,r244_q3_s_stage,244,id10,2024-09-21,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-9.64853352189497e-06,9.429628855405651e-06,7.1773688826288445e-06,1.0,0.0,0.0,0.6657428571428572,0.5502257142857143,0.1785714285714285,0.5004705714285714,0.5004705714285714,0.9260009057971016,2.479576785455389,0.9818840579710144,0.6632699275362319,0.9451992753623188,0,0,1,0,0,0,0,0.5261736003728298
route_objective_descent_c130_r55_a042,r139_s14_edge_frontier_descent,r139_s14_edge,139,id06,2024-07-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-5.7206545627686445e-06,1.3198464862067797e-06,1.7105259544170406e-06,1.0,1.0,1.0,0.7513428571428572,-0.1207928,0.9548571428571428,0.4912916914285715,0.4912916914285715,0.1482699275362319,0.4946340711753823,0.0928442028985507,0.46875,0.0878623188405797,0,0,0,0,0,0,1,0.5236428243991057
route_objective_descent_c130_r55_a042,r012_q3_s_stage_frontier_descent,r012_q3_s_stage,12,id01,2024-08-15,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-2.4567875148312078e-05,9.298395217981251e-06,7.645405805175872e-06,1.0,0.0,0.0,0.7948285714285714,0.39984685714285706,0.357,0.4705438285714286,0.49665428571428577,0.6599365942028986,1.5116820428184852,0.688858695652174,0.8054800724637681,0.3994565217391304,0,0,0,0,1,1,0,0.5227675521737869
route_objective_descent_c130_r55_a042,r012_s23_core_frontier_descent,r012_s23_core,12,id01,2024-08-15,s23_core,"S2,S3",frontier_descent,objective,2,2,0,2,-2.4567875148312078e-05,9.298395217981251e-06,7.645405805175872e-06,1.0,0.0,0.0,0.7948285714285714,0.39984685714285706,0.357,0.4705438285714286,0.49665428571428577,0.6477853260869565,1.5150494587520544,0.6911231884057971,0.3154438405797101,0.8691123188405797,0,0,0,0,1,1,0,0.521673938043352
route_objective_descent_c130_r55_a042,r028_q3_quality_frontier_descent,r028_q3_quality,28,id02,2024-08-27,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.1680975679727898e-05,7.1188166102317036e-06,5.403840391590967e-06,1.0,0.0,0.0,0.6362571428571429,0.4838330285714285,0.1785714285714285,0.4891638742857143,0.4891638742857143,0.5417300724637681,1.307556341108137,0.5801630434782609,0.0337409420289855,0.9067028985507246,0,0,1,0,0,0,0,0.5210067244758568
route_objective_descent_c130_r55_a042,r012_s_stage_frontier_descent,r012_s_stage,12,id01,2024-08-15,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-2.4567875148312078e-05,9.298395217981251e-06,7.645405805175872e-06,1.0,0.0,0.0,0.7948285714285714,0.39984685714285706,0.357,0.4705438285714286,0.49665428571428577,0.632336956521739,1.481375016575886,0.6721014492753623,0.6632699275362319,0.4288949275362319,0,0,0,0,1,1,0,0.5202835847824825
route_objective_descent_c130_r55_a042,r032_q3_quality_frontier_descent,r032_q3_quality,32,id02,2024-08-31,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.2024368437751247e-05,6.7349219316123325e-06,5.025073928234068e-06,1.0,0.0,0.0,0.6307714285714286,0.3996339428571427,0.1785714285714285,0.47943653714285717,0.47943653714285717,0.4893749999999999,1.1888537125367085,0.5045289855072463,0.0011322463768115,0.9008152173913044,0,0,1,0,0,0,0,0.5152901099874353
route_objective_descent_c130_r55_a042,r061_s14_edge_frontier_descent,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-3.486902682953586e-06,5.044121781726618e-07,5.579484749883733e-07,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5132029071166289
route_objective_descent_c130_r55_a042,r110_q3_s_stage_frontier_descent,r110_q3_s_stage,110,id05,2024-10-02,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2052083333333333,0.4946430819399394,0.0932971014492753,0.7373188405797102,0.118659420289855,0,0,0,1,0,0,1,0.5127101604357533
route_objective_descent_c130_r55_a042,r110_s_stage_frontier_descent,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5089381495661881
route_objective_descent_c130_r55_a042,r125_s_stage_frontier_descent,r125_s_stage,125,id05,2024-11-18,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-1.0780164174077926e-05,2.286229887288542e-06,5.42898654886992e-06,1.0,0.0,0.0,0.9112571428571428,0.0975298285714285,0.1785714285714285,0.5328335542857142,0.5328335542857142,0.7787907608695652,1.7763118451473143,0.8125,0.6632699275362319,0.8953804347826086,0,0,0,0,0,1,0,0.5015149240951412
route_objective_descent_c130_r55_a042,r110_s14_edge_frontier_descent,r110_s14_edge,110,id05,2024-10-02,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.0659918478260869,0.3245415527660322,0.029891304347826,0.1526268115942029,0.0448369565217391,0,0,0,1,0,0,1,0.5001806767401011
route_objective_descent_c130_r55_a042,r125_q3_s_stage_frontier_descent,r125_q3_s_stage,125,id05,2024-11-18,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.0780164174077926e-05,2.286229887288542e-06,5.42898654886992e-06,1.0,0.0,0.0,0.9112571428571428,0.0975298285714285,0.1785714285714285,0.5328335542857142,0.5328335542857142,0.753876811594203,1.6885070562861688,0.7767210144927537,0.7373188405797102,0.7563405797101449,0,0,0,0,0,1,0,0.49927266866035863
route_objective_descent_c130_r55_a042,r244_q3_quality_frontier_descent,r244_q3_quality,244,id10,2024-09-21,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-9.64853352189497e-06,9.429628855405651e-06,7.1773688826288445e-06,1.0,0.0,0.0,0.6657428571428572,0.5502257142857143,0.1785714285714285,0.5004705714285714,0.5004705714285714,0.6103487318840579,1.450266626822423,0.6557971014492754,0.0337409420289855,0.9565217391304348,0,0,1,0,0,0,0,0.49776490472065604
route_objective_descent_c130_r55_a042,r066_q3_s_stage_frontier_descent,r066_q3_s_stage,66,id03,2024-08-25,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-1.0830612508659436e-05,7.192861637456639e-06,6.52773946784792e-06,1.0,0.0,0.0,0.5980285714285715,0.45525302857142846,0.1785714285714285,0.4283847314285714,0.4460468685714286,0.926467391304348,2.5364892295139776,0.9877717391304348,0.7373188405797102,0.9198369565217392,0,0,1,0,1,0,0,0.4950181714517008
route_objective_descent_c130_r55_a042,r080_s_stage_frontier_descent,r080_s_stage,80,id04,2024-09-10,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.398165648684428e-05,6.820759789434076e-06,5.991050959941997e-06,1.0,0.0,0.0,0.6096,0.2581746285714285,0.5051428571428571,0.4486540342857143,0.4486540342857143,0.6439764492753624,1.379861916575886,0.6209239130434783,0.8054800724637681,0.6268115942028986,0,0,0,0,0,1,0,0.4939139692449442
route_objective_descent_c130_r55_a042,r080_q3_s_stage_frontier_descent,r080_q3_s_stage,80,id04,2024-09-10,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-4.398165648684428e-05,6.820759789434076e-06,5.991050959941997e-06,1.0,0.0,0.0,0.6096,0.2581746285714285,0.5051428571428571,0.4486540342857143,0.4486540342857143,0.6238768115942029,1.3142559058512893,0.583786231884058,0.9026268115942028,0.5317028985507246,0,0,0,0,0,1,0,0.49210500185363987
route_objective_descent_c130_r55_a042,r061_s_stage_frontier_descent,r061_s_stage,61,id03,2024-08-19,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-3.6898106425078438e-06,5.921103734573401e-07,6.372503091929913e-07,1.0,1.0,1.0,0.4675285714285714,0.05871091428571425,0.886857142857143,0.4180384342857143,0.4628745142857143,0.3100226449275362,0.8440095380044571,0.2740036231884058,0.6632699275362319,0.2540760869565217,0,0,0,1,0,1,0,0.4825388011706297
route_objective_descent_c130_r55_a042,r078_q3_s_stage_frontier_descent,r078_q3_s_stage,78,id03,2024-10-06,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-3.6110520926896893e-06,3.9460058405616834e-07,4.540702454215933e-07,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.3277038043478261,0.8272548675684591,0.2658514492753623,0.9026268115942028,0.1308876811594203,0,0,0,0,1,0,0,0.48129342890820487
route_objective_descent_c130_r55_a042,r139_q3_quality_frontier_descent,r139_q3_quality,139,id06,2024-07-19,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-5.011554279338542e-06,5.696000280258082e-07,9.846355346911922e-07,1.0,1.0,1.0,0.784,-0.1154598857142857,0.9617142857142856,0.44296686857142864,0.44296686857142864,0.0353623188405797,0.289523198250994,0.0203804347826086,0.0337409420289855,0.0072463768115942,0,0,1,0,0,0,0,0.4803054281813167
route_objective_descent_c130_r55_a042,r078_s_stage_frontier_descent,r078_s_stage,78,id03,2024-10-06,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-3.6110520926896893e-06,3.9460058405616834e-07,4.540702454215933e-07,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.3144701086956521,0.8410144451473142,0.2721920289855072,0.8054800724637681,0.1114130434782608,0,0,0,0,1,0,0,0.4801023962995093
route_objective_descent_c130_r55_a042,r125_s23_core_frontier_descent,r125_s23_core,125,id05,2024-11-18,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-1.0780164174077926e-05,2.286229887288542e-06,5.42898654886992e-06,1.0,0.0,0.0,0.9112571428571428,0.0975298285714285,0.1785714285714285,0.5328335542857142,0.5328335542857142,0.5050045289855072,1.1900512175576945,0.5054347826086957,0.3154438405797101,0.8043478260869565,0,0,0,0,0,1,0,0.476874163225576
route_objective_descent_c130_r55_a042,r066_q3_quality_frontier_descent,r066_q3_quality,66,id03,2024-08-25,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.1353378611568933e-05,4.214321720763297e-06,5.1207233923402016e-06,1.0,0.0,0.0,0.5327142857142858,0.3126401142857142,0.1785714285714285,0.4460468685714286,0.4460468685714286,0.4412817028985507,1.1974305125367082,0.5126811594202898,0.1526268115942029,0.6394927536231884,0,0,1,0,0,0,0,0.4739723667160121
route_objective_descent_c130_r55_a042,r080_s23_core_frontier_descent,r080_s23_core,80,id04,2024-09-10,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-4.398165648684428e-05,6.820759789434076e-06,5.991050959941997e-06,1.0,0.0,0.0,0.6096,0.2581746285714285,0.5051428571428571,0.4486540342857143,0.4486540342857143,0.3886820652173913,0.964723246860124,0.3419384057971014,0.46875,0.561141304347826,0,0,0,0,0,1,0,0.47093747467972685
route_objective_descent_c130_r55_a042,r078_s23_core_frontier_descent,r078_s23_core,78,id03,2024-10-06,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-3.6110520926896893e-06,3.9460058405616834e-07,4.540702454215933e-07,1.0,1.0,1.0,0.4697142857142857,-0.0016505142857142,0.7331428571428571,0.4015159200000001,0.4015159200000001,0.1911096014492753,0.6377568775418198,0.1557971014492753,0.46875,0.1494565217391304,0,0,0,0,1,0,0,0.4689999506473353
route_objective_descent_c130_r55_a042,r169_q3_s_stage_frontier_descent,r169_q3_s_stage,169,id07,2024-08-17,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.1597809019401294e-05,8.540619419439947e-06,5.728869752695376e-06,1.0,0.0,0.0,0.6564000000000001,0.4503250285714285,0.5622857142857143,0.4344416457142857,0.4344416457142857,0.8904528985507245,2.2415269952300365,0.9497282608695652,0.7373188405797102,0.9026268115942028,0,0,1,0,0,0,0,0.4687397886403498
route_objective_descent_c130_r55_a042,r149_q3_s_stage_frontier_descent,r149_q3_s_stage,149,id06,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.1753295297278039e-05,1.4478202070439668e-06,7.680908073725177e-07,0.0,0.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4145289855072463,1.045211652205343,0.3994565217391304,0.9026268115942028,0.0955615942028985,0,0,1,0,0,0,0,0.46852377064164774
route_objective_descent_c130_r55_a042,r063_q3_s_stage_frontier_descent,r063_q3_s_stage,63,id03,2024-08-21,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-1.2115713733363252e-05,6.774201012948528e-06,3.999724922113155e-06,1.0,0.0,0.0,0.6281142857142857,0.4441415999999999,0.5491428571428572,0.4289433028571429,0.4289433028571429,0.7903328804347826,1.8940400329545084,0.8532608695652174,0.7373188405797102,0.6220561594202898,0,0,1,0,0,0,0,0.4648326488045026
route_objective_descent_c130_r55_a042,r149_q3_quality_frontier_descent,r149_q3_quality,149,id06,2024-08-23,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.1753295297278039e-05,1.4478202070439668e-06,7.680908073725177e-07,0.0,0.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.2856476449275362,0.9358682268224228,0.3229166666666667,0.1526268115942029,0.5307971014492754,0,0,1,0,0,0,0,0.4569244499894738
route_objective_descent_c130_r55_a042,r113_q3_s_stage_frontier_descent,r113_q3_s_stage,113,id05,2024-10-07,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-1.0459858890380573e-05,9.654975872558012e-06,7.222709997524295e-06,1.0,0.0,0.0,0.6419571428571429,0.4752261142857142,0.3604285714285714,0.42429061142857144,0.43830548571428574,0.7734963768115942,1.8722935595420944,0.8446557971014492,0.7373188405797102,0.5135869565217391,0,0,1,0,1,0,0,0.4500109523753689
