split,feature_set,target,fold,pretext_cross_entropy,prior_cross_entropy,uniform_cross_entropy,ce_lift_vs_prior,ce_lift_vs_uniform,top1_match_rate,train_rows,validation_rows,uses_public_score,uses_train_labels_for_pretext,teacher_source,responsibility_blend,semantic_cross_entropy,ce_lift_vs_semantic,design_mode,prediction_blend,semantic_blend
subject_heldout,head_future_relative,S3,1.0,1.0271924893547861,1.0476570010668436,1.6094379124341003,0.02046451171205743,0.5822454230793142,0.6404494382022472,361.0,89.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S3,2.0,1.0418575384071471,1.0572257748789717,1.6094379124341003,0.015368236471824614,0.5675803740269532,0.6888888888888889,360.0,90.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S3,3.0,0.9980532725183792,1.015347757562141,1.6094379124341003,0.017294485043761854,0.6113846399157211,0.6521739130434783,358.0,92.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S3,4.0,1.0027751218347685,1.0200470029487165,1.6094379124341003,0.017271881113948062,0.6066627905993318,0.6741573033707865,361.0,89.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S4,0.0,0.9999366300946444,1.0111427364123176,1.6094379124341003,0.011206106317673159,0.6095012823394559,0.8111111111111111,360.0,90.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S4,1.0,1.0482773012171756,1.060762017492664,1.6094379124341003,0.012484716275488417,0.5611606112169247,0.7303370786516854,361.0,89.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S4,2.0,1.1034634747911953,1.1076512156524023,1.6094379124341003,0.00418774086120699,0.505974437642905,0.6,360.0,90.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S4,3.0,1.0143386007889323,1.0249643373107498,1.6094379124341003,0.01062573652181742,0.5950993116451679,0.8369565217391305,358.0,92.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_future_relative,S4,4.0,1.0300570489664984,1.0373993321088102,1.6094379124341003,0.0073422831423117785,0.5793808634676019,0.7752808988764045,361.0,89.0,False,False,future_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q1,0.0,1.0127163182155758,1.0309490138170896,1.6094379124341003,0.01823269560151375,0.5967215942185244,0.7444444444444445,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q1,1.0,1.0178729284024768,1.0486025563709074,1.6094379124341003,0.030729627968430595,0.5915649840316235,0.7191011235955056,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q1,2.0,0.990850273109187,1.0274192743601211,1.6094379124341003,0.0365690012509341,0.6185876393249132,0.7888888888888889,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q1,3.0,1.0204799537667417,1.040669719400522,1.6094379124341003,0.020189765633780388,0.5889579586673586,0.7608695652173914,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q1,4.0,1.0187158020474336,1.0463108756176316,1.6094379124341003,0.02759507357019797,0.5907221103866667,0.7303370786516854,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q2,0.0,0.987201171681978,1.0193543136427137,1.6094379124341003,0.03215314196073571,0.6222367407521223,0.7,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q2,1.0,0.9902728510945772,1.0348679918791113,1.6094379124341003,0.04459514078453408,0.6191650613395231,0.7415730337078652,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q2,2.0,0.9848874583613116,1.0283947823595656,1.6094379124341003,0.043507323998253966,0.6245504540727886,0.7666666666666667,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q2,3.0,1.001830549368405,1.0334174364758089,1.6094379124341003,0.03158688710740387,0.6076073630656953,0.6521739130434783,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q2,4.0,1.0006365866832654,1.0379531353483067,1.6094379124341003,0.037316548665041305,0.6088013257508349,0.7303370786516854,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q3,0.0,1.0166703077127688,1.0352614970530363,1.6094379124341003,0.01859118934026749,0.5927676047213315,0.8444444444444444,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q3,1.0,1.0276341467649834,1.0469763370891105,1.6094379124341003,0.019342190324127095,0.5818037656691168,0.797752808988764,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q3,2.0,1.0197901136707097,1.0357062344580203,1.6094379124341003,0.01591612078731064,0.5896477987633906,0.8111111111111111,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q3,3.0,1.0218961122117511,1.0388599866962267,1.6094379124341003,0.01696387448447556,0.5875418002223491,0.8043478260869565,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,Q3,4.0,1.0254409422772364,1.042396159854848,1.6094379124341003,0.016955217577611537,0.5839969701568639,0.797752808988764,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S1,0.0,0.6251190264891051,0.6350583868174382,1.6094379124341003,0.009939360328333091,0.9843188859449952,0.9444444444444444,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S1,1.0,0.6381820084375408,0.6538620594848148,1.6094379124341003,0.01568005104727399,0.9712559039965595,0.8426966292134831,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S1,2.0,0.613698339986212,0.6324196189939593,1.6094379124341003,0.018721279007747227,0.9957395724478882,0.8333333333333334,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S1,3.0,0.6302445809303661,0.6397087924261777,1.6094379124341003,0.00946421149581167,0.9791933315037342,0.9347826086956522,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S1,4.0,0.634717761445211,0.6453451734837101,1.6094379124341003,0.010627412038499151,0.9747201509888893,0.898876404494382,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S2,0.0,0.9664371870866059,0.9840571078944573,1.6094379124341003,0.017619920807851464,0.6430007253474944,0.8777777777777778,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S2,1.0,0.9787198963524363,1.0084437722275588,1.6094379124341003,0.029723875875122485,0.630718016081664,0.797752808988764,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S2,2.0,0.9466250121194384,0.9818252345008442,1.6094379124341003,0.035200222381405855,0.6628129003146619,0.7888888888888889,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S2,3.0,0.9765267112445772,0.9958341965768779,1.6094379124341003,0.019307485332300645,0.632911201189523,0.9021739130434783,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S2,4.0,0.9821887884429299,1.0084598029745202,1.6094379124341003,0.02627101453159031,0.6272491239911704,0.8089887640449438,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S3,0.0,0.9643210419671676,0.9958860426393771,1.6094379124341003,0.031565000672209464,0.6451168704669327,0.7111111111111111,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S3,1.0,0.968840496350288,1.013336818985499,1.6094379124341003,0.04449632263521097,0.6405974160838123,0.6741573033707865,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S3,2.0,0.9627767456997852,1.00607562552723,1.6094379124341003,0.04329887982744485,0.6466611667343151,0.7666666666666667,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S3,3.0,0.9801192490329865,1.0111293451743675,1.6094379124341003,0.03101009614138095,0.6293186634011138,0.6739130434782609,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S3,4.0,0.979853832125949,1.0169466242938747,1.6094379124341003,0.037092792167925714,0.6295840803081513,0.6853932584269663,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S4,0.0,0.9913623886314024,1.0093161616116955,1.6094379124341003,0.017953772980293103,0.6180755238026979,0.8555555555555555,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S4,1.0,1.0056390738501835,1.0246216182646424,1.6094379124341003,0.0189825444144589,0.6037988385839168,0.8426966292134831,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S4,2.0,0.9961500538946172,1.0116382162264461,1.6094379124341003,0.015488162331828925,0.6132878585394831,0.8777777777777778,360.0,90.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S4,3.0,0.9986217500036078,1.015133297695199,1.6094379124341003,0.016511547691591244,0.6108161624304925,0.8369565217391305,358.0,92.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,S4,4.0,1.0038209043346336,1.020235035444451,1.6094379124341003,0.016414131109817376,0.6056170080994667,0.8651685393258427,361.0,89.0,False,False,cohort_transported_prototype_reliability,0.35,,,,,
subject_heldout,head_cohort_relative,all,,0.942310296108384,0.9673277784476046,1.6094379124341005,0.02501748233922044,0.6671276163257163,0.7945403649165251,,,False,False,transported_prototype_reliability,0.3499999999999999,,,,,
subject_heldout,head_current_relative,all,,0.9573456477577617,0.9871519889229988,1.6094379124341005,0.029806341165237223,0.6520922646763387,0.6511538372065973,,,False,False,transported_prototype_reliability,0.3499999999999999,,,,,
subject_heldout,head_future_relative,all,,0.9755601720970286,0.9870744338166525,1.6094379124341005,0.011514261719623844,0.6338777403370716,0.7140951140267212,,,False,False,transported_prototype_reliability,0.3499999999999999,,,,,
subject_heldout,learned_semantic_router_context_headsignal,Q1,0.0,1.0251808991403981,1.0272587942675937,1.0986122886681098,0.0020778951271955837,0.07343138952771167,0.9222222222222223,360.0,90.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.0307519497982933,0.005571050657895205,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q1,1.0,1.0150720411176415,1.0179930414598086,1.0986122886681098,0.002921000342167135,0.0835402475504683,0.8651685393258427,361.0,89.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.0189524961468797,0.0038804550292381723,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q1,2.0,1.0346322249787787,1.0372930874655866,1.0986122886681098,0.002660862486807858,0.06398006368933107,0.8222222222222222,360.0,90.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.0423140183855382,0.007681793406759452,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q1,3.0,1.0296216155418674,1.0320762870737477,1.0986122886681098,0.0024546715318802814,0.06899067312624241,0.8478260869565217,358.0,92.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.0306833451959456,0.0010617296540782473,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q1,4.0,1.0255942240224283,1.0239164133478724,1.0986122886681098,-0.0016778106745558574,0.0730180646456815,0.8426966292134831,361.0,89.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.02613203285382,0.0005378088313916507,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q2,0.0,0.9838818877324728,0.9861777758678906,1.0986122886681098,0.0022958881354178118,0.11473040093563702,0.8888888888888888,360.0,90.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,0.9881967331253163,0.004314845392843547,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q2,1.0,0.9959243477207214,1.001097685485046,1.0986122886681098,0.005173337764324604,0.10268794094738842,0.8314606741573034,361.0,89.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.007077918203824,0.011153570483102726,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q2,2.0,0.9989725802938746,1.0009010187025698,1.0986122886681098,0.0019284384086951656,0.09963970837423519,0.8666666666666667,360.0,90.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.0067949392543902,0.00782235896051564,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q2,3.0,0.983664780600639,0.9862094849228099,1.0986122886681098,0.00254470432217091,0.11494750806747078,0.967391304347826,358.0,92.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,0.9866243565576106,0.002959575956971605,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q2,4.0,0.9785111496822894,0.9812539801600881,1.0986122886681098,0.0027428304777987744,0.12010113898582042,0.9662921348314607,361.0,89.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,0.9835120532399119,0.005000903557622505,context_headsignal,0.45,0.0
subject_heldout,learned_semantic_router_context_headsignal,Q3,0.0,1.0518198622720942,1.0547578851644908,1.0986122886681098,0.00293802289239653,0.04679242639601555,0.7777777777777778,360.0,90.0,False,False,state_suitability_semantic_hidden_head_suitability,0.45,1.055135325900473,0.0033154636283787564,context_headsignal,0.45,0.0
