candidate_id,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h103_bad_weighted_neg,h103_bad_weighted_pos,h103_good_max_cos,h103_h088_axis_cos,h103_shadow_credit,h103_gain_credit,_stage
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r070_s23_core_frontier_descent,r070_s23_core,70,id03,2024-09-16,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.836193168033528e-06,1.1574607369404772e-07,4.038030116139671e-08,1.0,1.0,1.0,0.4573714285714285,0.081622857142857,0.8954285714285715,0.38928577142857146,0.38928577142857146,0.1916757246376811,0.6619099370596006,0.1698369565217391,0.46875,0.024909420289855,0,0,0,0,0,1,0,0.4939262643460171,basis_objective_a042,basis_objective_a042__r070_s23_core_frontier_descent,0.42,0.56,0.034611265184908334,0.034611265184908334,2.399956896519096e-06,0.6462187716053417,0.0,0.0,0.0,-0.002259197427829763,0.023921306627275207,0.02382038814367853,0.023921306627275207,23921306.627275206,0.8175241590907817,0.002924621263413581,0.00021853088674323996,0.00568476371804366,-0.00016211462931391726,0.008390854094714002,0.0001290751768855831,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r056_q3_s_stage_conflict_invert,r056_q3_s_stage,56,id02,2024-10-14,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.3435778985507246,0.8600580251803898,0.2830615942028985,0.9026268115942028,0.1209239130434782,0,0,1,0,0,0,0,0.3897278135288676,basis_conflict_a052,basis_conflict_a052__r056_q3_s_stage_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5754745350717634,0.0,0.0,0.0,-0.01164016143804883,0.030361803406728,0.030233713950461687,0.030361803406728,30361803.406728,0.8300758883919819,0.0010567150722295504,0.0004180320464408431,0.0047244897641900005,-0.0009639238188623806,0.005363172789978708,0.0001276036389143283,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r000_recovery_route_hybrid_route,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",hybrid_route,tail,4,1,0,1,-3.0574630059597386e-06,8.491764248869196e-08,3.239990152060627e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5958610243280881,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r000_recovery_route_hybrid_route,0.44,0.58,0.03168802977602651,0.03168802977602651,2.312581265521583e-06,0.7456350143011756,0.0003068955040308436,2.3175453048225994e-05,2.578335623477612e-05,-0.002015789369487927,0.01184858376184251,0.01179859731567364,0.011822800405607735,459.5260651053982,0.8120627923959249,6.71575976762353e-05,0.002657121244632308,0.0012087293532904617,-0.0011120209496478409,-0.001381234293665611,0.00012750696677433316,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r143_nonq2_full_conflict_invert,r143_nonq2_full,143,id06,2024-08-13,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,2,0,2,1.4984890798031914e-06,1.9450406571062052e-07,7.100373389125858e-07,1.0,1.0,1.0,0.8200714285714287,0.05652142857142855,0.29899999999999993,0.3928021428571429,0.46207152000000007,0.6149230072463768,1.4943025782267945,0.6793478260869565,0.9026268115942028,0.3917572463768116,1,0,1,0,0,0,0,0.5011976494916105,basis_conflict_a052,basis_conflict_a052__r143_nonq2_full_conflict_invert,0.52,0.68,0.06149087166077254,0.07583440732073052,4.377918889678176e-06,0.7209905615077569,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.8193280250309438,0.0003852192341974181,0.004403185743990366,0.0019893032931723627,-0.0054950245326195035,-0.0020286632166205856,0.0001265522720579432,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r098_full_state_counter_h088,r098_full_state,98,id04,2024-10-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,2,0,2,-4.069129556688285e-06,3.3268281645048434e-07,6.696694049958469e-07,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.4241440217391304,0.8326246859747435,0.2694746376811594,0.9685235507246376,0.1381340579710145,0,0,0,1,0,0,1,0.6476585685829995,basis_q2_counter_a050,basis_q2_counter_a050__r098_full_state_counter_h088,0.5,0.62,0.058270574295594485,0.0817355361663934,4.046249028010081e-06,0.7121461913222724,0.0,0.0,0.0,-0.0014439318219446255,0.011427874801847922,0.011379663229892223,0.011427874801847922,11427874.801847922,0.8033329283067953,0.000948456147646441,9.710024527246734e-05,0.010864144396095218,-0.0021690787065866187,0.011715500298469192,0.0001254242595249547,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r110_s_stage_frontier_descent,r110_s_stage,110,id05,2024-10-02,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-6.881665882017525e-06,2.1130672347876984e-06,4.381954499884339e-06,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.1632971014492753,0.4372600522901713,0.0688405797101449,0.5849184782608695,0.0973731884057971,0,0,0,1,0,0,1,0.5487686979687453,basis_objective_a042,basis_objective_a042__r110_s_stage_frontier_descent,0.42,0.56,0.1612784473693865,0.22418730135537807,6.8213764342614286e-06,0.5851419104367773,0.0,0.0,0.0,-0.011797854766256232,0.030854246909070893,0.02976378923983251,0.030854246909070893,30854246.90907089,0.7839877918218529,0.007113820216001057,0.0,0.017327435930985527,-0.002455024251572509,0.024441256146986584,0.00012057197074899396,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r061_s14_edge_hybrid_route,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",hybrid_route,tail,2,1,0,1,-4.949799561294855e-06,2.7557217809354886e-06,2.888477554090148e-06,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5281402912910582,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r061_s14_edge_hybrid_route,0.44,0.58,0.19054791801845902,0.19054791801845902,7.064872987343099e-06,0.5931611938842458,0.0,0.0,0.0,-0.008300687800235306,0.024969597039383902,0.024864256059959244,0.024969597039383902,24969597.0393839,0.7899371901466824,0.002408862206699826,0.0,0.007768455587530875,-0.0005862648931880825,0.0101773177942307,0.00012013926285966456,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r148_q3_s_stage_frontier_descent,r148_q3_s_stage,148,id06,2024-08-22,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-2.9921561346867237e-06,-4.070872098858614e-09,1.1190255130735633e-08,0.0,1.0,0.0,0.3075428571428571,0.5622596571428572,0.1785714285714285,0.32943696571428577,0.3351375314285715,0.5294836956521738,1.2687617702506664,0.5606884057971014,0.9026268115942028,0.25,0,0,0,0,1,0,1,0.342906993704831,basis_objective_a042,basis_objective_a042__r148_q3_s_stage_frontier_descent,0.42,0.56,0.022439787576741997,0.025956434196832797,3.2292578742733596e-06,0.45188161011803335,0.0030076537474868843,0.0002920243493846063,0.0002954178899249679,-0.0035804040430788752,0.011487666671068101,0.011439202850986199,0.011192248781143133,38.886026123738404,0.5592195671468335,0.17280246177987962,0.0076093920244077115,0.2461727962251408,0.12599919648732316,0.41136586598061275,0.00011915514214766904,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r135_s14_edge_conflict_invert,r135_s14_edge,135,id06,2024-07-14,s14_edge,"S1,S4",conflict_invert,conflict,2,1,0,1,-5.753592435333698e-06,3.4130603851588498e-06,3.012927113374373e-06,1.0,1.0,1.0,0.4581428571428572,-0.0597717714285714,0.9582857142857144,0.4147663657142857,0.4147663657142857,0.2406340579710145,0.7633637239331584,0.223731884057971,0.46875,0.2038043478260869,0,0,0,0,0,0,1,0.49675994164040593,basis_conflict_a052,basis_conflict_a052__r135_s14_edge_conflict_invert,0.52,0.68,0.2768576546782779,0.2768576546782779,5.992409481070165e-06,0.587544425646555,8.449210776034473e-05,4.224605388017237e-06,4.844585178863889e-06,-0.007628606547967779,0.019681039627614583,0.01959800985395831,0.01967619504243572,4061.6435169609504,0.7678277948630345,0.006420719959971519,0.0,0.009944096025694502,-0.00019543472475396255,0.01636481598566602,0.00011816922297586864,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r139_s14_edge_frontier_descent,r139_s14_edge,139,id06,2024-07-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-5.7206545627686445e-06,1.3198464862067797e-06,1.7105259544170406e-06,1.0,1.0,1.0,0.7513428571428572,-0.1207928,0.9548571428571428,0.4912916914285715,0.4912916914285715,0.1482699275362319,0.4946340711753823,0.0928442028985507,0.46875,0.0878623188405797,0,0,0,0,0,0,1,0.5488843700966111,basis_objective_a042,basis_objective_a042__r139_s14_edge_frontier_descent,0.42,0.56,0.16886012071637757,0.16886012071637757,6.8955942630703196e-06,0.5800263120020922,0.0,0.0,0.0,-0.014452590615752884,0.021810775864374667,0.02171876122401259,0.021810775864374667,21810775.864374664,0.7652484656508856,0.005882552418399586,0.0,0.00930912576868318,-0.0020865921254631875,0.015191678187082766,0.00011675949449603801,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r093_s_stage_frontier_descent,r093_s_stage,93,id04,2024-09-27,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-3.3368817971160623e-06,-3.1470590847923324e-08,4.803557498060335e-08,0.0,1.0,0.0,0.0,0.6113861714285714,0.1785714285714285,0.33443593142857153,0.33443593142857153,0.3422916666666666,0.8434894522901712,0.2735507246376811,0.8054800724637681,0.1693840579710145,0,0,0,1,0,0,0,0.34320420033847526,basis_objective_a042,basis_objective_a042__r093_s_stage_frontier_descent,0.42,0.56,0.03573033557401763,0.03573033557401763,2.4334066818213927e-06,0.44671878290282474,0.0,0.0,0.0,-0.0005862648931880826,0.007768455587530874,0.007735682262478143,0.007768455587530874,7768455.587530874,0.5970008517969857,0.06786434267655203,0.0,0.21282065219709115,0.0,0.2806849948736432,0.00011554152919558778,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r235_full_state_counter_h088,r235_full_state,235,id10,2024-08-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,1,0,1,-1.408247028505884e-06,1.8673036227118228e-07,6.477984574644649e-07,1.0,1.0,1.0,0.7378571428571429,0.0760081142857142,0.5062857142857143,0.2888579542857143,0.2888579542857143,0.5056159420289855,1.129069365491291,0.4624094202898551,0.9977355072463768,0.1277173913043478,0,0,0,0,0,0,1,0.5086874622919897,basis_q2_counter_a050,basis_q2_counter_a050__r235_full_state_counter_h088,0.5,0.62,0.047213270458494175,0.047213270458494175,2.776662670194124e-06,0.7161756122982936,0.10540789954743648,0.09817383304834264,0.09712855097678007,-0.17668056392016826,0.21282065219724366,0.21192281087810294,0.1156921012204636,2.191123494233924,0.7333297994948165,0.0002947858476189678,0.0010020867311438984,0.004947392191611307,-0.001758476150708643,0.004240091308086376,0.00011489531255362344,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r101_q3_quality_hybrid_route,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-1.019362426430239e-05,2.5452576784388207e-06,3.78801120876271e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.6193958249028837,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r101_q3_quality_hybrid_route,0.44,0.58,0.22244766175883154,0.22244766175883154,8.02012692423899e-06,0.590704752540807,0.0,0.0,0.0,-0.01234051912700259,0.03215247617038978,0.0311337860173988,0.03215247617038978,32152476.170389775,0.7586773405787766,0.0017913129191499308,0.0001174926757068088,0.009328139171327137,-0.003680830258833136,0.01100195941477026,0.00011424840432154689,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r136_s_stage_frontier_descent,r136_s_stage,136,id06,2024-07-16,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-4.680874431422523e-06,6.201691010119495e-07,8.890987840687796e-07,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.3534692028985506,0.9251290880044571,0.3188405797101449,0.8054800724637681,0.1843297101449275,0,0,0,0,0,0,1,0.5639893859966401,basis_objective_a042,basis_objective_a042__r136_s_stage_frontier_descent,0.42,0.56,0.134564472488005,0.134564472488005,5.389207510027674e-06,0.634802921583625,0.0,0.0,0.0,-0.00019543472475396257,0.009944096025694502,0.009902144174681958,0.009944096025694502,9944096.0256945,0.7285749887061814,0.0027011659052583506,5.956677933836957e-06,0.006405575309057711,-0.0011946966056098096,0.009100784536382224,0.00011191085344587193,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r003_q3_quality_frontier_descent,r003_q3_quality,3,id01,2024-08-03,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-4.714183778717243e-06,6.195488076677683e-07,1.6575974830627282e-06,1.0,1.0,1.0,0.8040571428571429,0.0526738285714285,0.8485714285714285,0.5840420685714287,0.5840420685714287,0.0581612318840579,0.4073849411081369,0.0588768115942028,0.0337409420289855,0.0661231884057971,0,0,1,0,0,0,0,0.5652861234468638,basis_objective_a042,basis_objective_a042__r003_q3_quality_frontier_descent,0.42,0.56,0.08315205886272224,0.08315205886272224,3.851242920904557e-06,0.644532942337202,0.0014680442106875197,0.00014232831830395527,0.0001524936655749257,-0.0006943679282063177,0.007198253485086659,0.007167885711386907,0.007045759819511733,47.20331336147571,0.6848243064004839,0.00150150248771559,0.00029541788992496794,0.011487666671068101,-0.0035804040430788757,0.012693751268858723,0.00010673614620468157,gain
h103_balanced_shadow_portfolio_c180_r62_amp090_e85cab26,r150_q3_s_stage_frontier_descent,r150_q3_s_stage,150,id06,2024-08-24,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-3.761730691884406e-06,-3.641697263867446e-08,2.0128691152642144e-07,0.0,1.0,0.0,0.0,0.6453625142857142,0.1785714285714285,0.43070453714285717,0.43070453714285717,0.3678215579710144,0.9334267648263525,0.3215579710144927,0.9026268115942028,0.0851449275362318,0,0,0,0,1,0,0,0.4286660912349104,basis_objective_a042,basis_objective_a042__r150_q3_s_stage_frontier_descent,0.42,0.56,0.062285342021794976,0.062285342021794976,3.2272716913977475e-06,0.49613765142415617,0.0011167318906809345,6.261970894454213e-05,7.019642608817599e-05,-0.005550694286141571,0.0,0.0,-7.019642608817599e-05,0.0,0.548081788647654,0.05826995141718823,0.0,0.20468587569881516,0.0,0.2629558271160034,0.00010550228066150719,gain
