feature_set,k_basis,alpha,n_x_features,loo_mae,loo_rmse,weighted_loo_mae,weighted_loo_rmse,loo_spearman,loo_pair_acc,h088_loo_pred,h088_loo_error,h088_loo_abs_error,h088_sign_ok,base_loo_abs_error,full_fit_weighted_mae,route_basis_rank_score
signed_meta,180,0.01,185,0.001072830492892127,0.0017109353649500034,0.001271224446781715,0.0016338069980263003,0.7105892753326287,0.76,-0.0009596237975428627,-0.0017062317975429,0.0017062317975429,0.0,0.0027368529748453647,2.0631048193996975e-06,0.00623385364585482
signed_meta,140,30.0,145,0.000779962181127377,0.0012089552406151266,0.001093379807739928,0.0015049186312021364,0.8593172631929463,0.84,-0.0012054629204596135,-0.001952070920459651,0.001952070920459651,0.0,0.002516128372847486,0.0001948674058032759,0.0062698389805729785
signed,70,0.1,70,0.0009065530629624817,0.001508296191205931,0.0011802585225476555,0.0015922914056439846,0.891063295689447,0.8654545454545455,-0.0011000804355356627,-0.0018466884355357001,0.0018466884355357001,0.0,0.0026975372775791774,3.477538083533072e-05,0.006310047707238804
signed,240,1.0,220,0.000832371406510326,0.0012901020867036618,0.0011027072083561104,0.0015367085051667948,0.8949771901068239,0.8581818181818182,-0.0011966401648902153,-0.0019432481648902528,0.0019432481648902528,0.0,0.0026044629093621794,2.532431279956093e-05,0.006321295250026161
signed,40,0.3,40,0.0010077443443065866,0.001626132008498583,0.0012277327362766864,0.0016196142632412167,0.8871494012720703,0.850909090909091,-0.0010519492979489601,-0.0017985572979489976,0.0017985572979489976,0.0,0.0027705422946794705,9.954491579045524e-05,0.0063307874166750175
signed_meta,140,10.0,145,0.0007468083265951556,0.0010905837498998271,0.001118321941221402,0.0015178968525873622,0.8654055433977548,0.8436363636363636,-0.0012220489286537653,-0.0019686569286538028,0.0019686569286538028,0.0,0.0025533318070510473,0.0001104072594989806,0.006348210535821617
signed,100,0.3,100,0.000756902736317294,0.0013033866952472327,0.0012248540167877284,0.0015811548153934465,0.7414655535141567,0.7854545454545454,-0.0011434104170232196,-0.0018900184170232571,0.0018900184170232571,0.0,0.0025403878697872395,3.339784513070753e-05,0.006361628349483438
signed_meta,140,0.01,145,0.0008743700019127569,0.0014405000979988288,0.0012628386611254908,0.0016240309343908612,0.7158078012224646,0.7672727272727272,-0.0010744199455541563,-0.0018210279455541938,0.0018210279455541938,0.0,0.0026855120806867474,2.982905470054506e-06,0.006386403472959786
signed_meta,180,30.0,185,0.0008628584904155378,0.001285870828280445,0.0011040412496277018,0.0015272478168488195,0.767123305805849,0.8,-0.0012470789677655734,-0.001993686967765611,0.001993686967765611,0.0,0.0025398065760220637,0.00018280100961949196,0.006388094364758876
signed_meta,180,3.0,185,0.0007402864959174547,0.0010742582558956161,0.0011302123680026778,0.0015424827250823457,0.8688845606576453,0.8472727272727273,-0.001235752704048089,-0.0019823607040481265,0.0019823607040481265,0.0,0.0026134879126850155,4.913658829099495e-05,0.006426686741932058
signed_meta,180,10.0,185,0.00083257797889731,0.0011846755374671503,0.0011372777511189,0.0015543272402665292,0.8401826682635488,0.8290909090909091,-0.0012645262624750848,-0.0020111342624751223,0.0020111342624751223,0.0,0.002614339770770114,0.00010112821563667583,0.006493670970454479
signed,40,10.0,40,0.0009130158546231884,0.0012806380922731101,0.0012662673227468607,0.0016558137885532348,0.8775821038073714,0.8472727272727273,-0.0010940314102413698,-0.0018406394102414073,0.0018406394102414073,0.0,0.0029087063772737813,0.00035057041967588034,0.006534488827838561
signed,40,0.01,40,0.0014116809871257765,0.0023350966525760384,0.0015362322205180003,0.0019109098796523483,0.7736464631681436,0.8,-0.0009650524959561937,-0.0017116604959562312,0.0017116604959562312,0.0,0.0025981486739999784,5.6039988496114495e-05,0.006545054563133687
signed,40,1.0,40,0.0009766470885116119,0.0016145084200853404,0.0012740460177093392,0.0016712973108603273,0.885409892642125,0.8472727272727273,-0.001113187147127096,-0.0018597951471271334,0.0018597951471271334,0.0,0.002847143635213287,0.0001506198214589163,0.006547314129304914
signed,40,3.0,40,0.0009599529980373365,0.0014912702419470436,0.001296683097086926,0.0016871565094488,0.8697543149726179,0.8363636363636363,-0.0011304217387336027,-0.0018770297387336401,0.0018770297387336401,0.0,0.002899266644698258,0.00022915593626084987,0.006638052209754125
signed,240,3.0,220,0.0008159865650345935,0.0012745557471867306,0.0011393415190979219,0.0016007522531665311,0.9115025220913036,0.8727272727272727,-0.0013224326905732135,-0.0020690406905732508,0.0020690406905732508,0.0,0.002700337856497032,4.904397063329588e-05,0.006649678462667088
signed,240,30.0,220,0.0008113005913635087,0.001216511082104933,0.001126358729479631,0.001583685879197764,0.8958469444217965,0.8581818181818182,-0.001378964213546277,-0.0021255722135463144,0.0021255722135463144,0.0,0.0026206100728516724,0.0001862153101361314,0.0066848488317529445
signed,70,30.0,70,0.0010596857846782127,0.001432141340067372,0.001285620584152709,0.001679924247354882,0.8619265261378644,0.8290909090909091,-0.0011953234629284734,-0.0019419314629285109,0.0019419314629285109,0.0,0.002898161901810266,0.0004131894014512829,0.0067352503608909455
signed,240,10.0,220,0.0008250033682497439,0.0012633501752987877,0.0011558131410954573,0.0016201595303795414,0.9115025220913036,0.8727272727272727,-0.0013834705195910442,-0.0021300785195910816,0.0021300785195910816,0.0,0.0027123082527996814,0.00010246866219527287,0.006785231386707247
signed,70,0.3,70,0.0009382856445199825,0.0015388358328209497,0.0013413667152505295,0.0017504194349878246,0.8610567718228918,0.8254545454545454,-0.0012051384716728585,-0.001951746471672896,0.001951746471672896,0.0,0.0029337647928752006,5.788991811262159e-05,0.006859637829901775
signed,100,30.0,100,0.0010045847580810203,0.001445009049111313,0.0012882640650241897,0.0016900578099053394,0.8019134784047537,0.8036363636363636,-0.0013258999679964536,-0.002072507967996491,0.002072507967996491,0.0,0.0028531890495482283,0.00035518632993008495,0.006948572705872954
signed_abs,40,0.01,80,0.0020484888653859654,0.003476471653426766,0.0015638415010567155,0.0023482341236728214,0.46053490977800116,0.64,-0.000489602303282515,-0.0012362103032825525,0.0012362103032825525,0.0,0.004313933988140392,4.853625787994445e-05,0.0069555252729848
signed,100,1.0,100,0.0009149944633112052,0.001503853918441221,0.0013503589796561325,0.0017439918083053095,0.7027614864978752,0.7563636363636363,-0.0012758869369809151,-0.0020224949369809526,0.0020224949369809526,0.0,0.0028670676173243263,6.603970723300372e-05,0.006973044775051509
signed,180,30.0,180,0.0010964946633271898,0.0016125511963764503,0.0012425839296717044,0.001689263493226056,0.6992824692379849,0.7636363636363637,-0.0014261777464110326,-0.00217278574641107,0.00217278574641107,0.0,0.0027834697709220274,0.000261199068522804,0.0070492722288085065
signed,140,30.0,140,0.0010201004687280001,0.001558851247153304,0.0012576564647186297,0.0016946972777466915,0.6662318052690253,0.7563636363636363,-0.0014282343509125057,-0.002174842350912543,0.002174842350912543,0.0,0.0027994306476905434,0.00029361633234202246,0.007082872366246059
signed,70,10.0,70,0.001048134548629941,0.0015326359309363814,0.0014136698620696372,0.0018004075002600864,0.8567080002480285,0.8218181818181818,-0.0012784036109579834,-0.002025011610958021,0.002025011610958021,0.0,0.003069390517343353,0.0003046741672865973,0.007154510211243405
signed,180,0.3,180,0.0008872687939347304,0.0013771083095181886,0.0013527670964871691,0.0017585523122991037,0.7766906032705477,0.8,-0.0013676423381760016,-0.002114250338176039,0.002114250338176039,0.0,0.002970762311313016,2.114159850773395e-05,0.0071821252348815475
signed,100,10.0,100,0.0009829435829528956,0.0015208116782227902,0.0013530424489699281,0.0017611354689096527,0.7314633788919715,0.7781818181818182,-0.001367857711277812,-0.0021144657112778494,0.0021144657112778494,0.0,0.0029589082478001785,0.00022620697201671195,0.0071845184942212655
signed,180,0.1,180,0.0008948630392118547,0.0014315347127830925,0.001386270170382823,0.001783813070991479,0.7775603575855204,0.8036363636363636,-0.0013363036098682118,-0.0020829116098682494,0.0020829116098682494,0.0,0.0030118424690492944,1.0885463355201355e-05,0.007195662500293464
signed,100,3.0,100,0.000985179364275489,0.001572508742977452,0.0013868385879493225,0.001794414553176413,0.6949336976631216,0.7454545454545455,-0.001345047624321142,-0.0020916556243211794,0.0020916556243211794,0.0,0.0029860627376141168,0.0001225417301313918,0.007217606780826702
signed,140,0.3,140,0.0009277009181806505,0.0014442998016715777,0.0013554606010339248,0.0017418976651679303,0.6418786844497921,0.7454545454545455,-0.001428542744845124,-0.0021751507448451615,0.0021751507448451615,0.0,0.0028522989817175637,3.330461894299833e-05,0.007235212234512217
signed,70,1.0,70,0.0009619708244212334,0.0015218897971634327,0.0014756276719373445,0.0018737954458466729,0.8632311576103232,0.8290909090909091,-0.0012819031090451605,-0.002028511109045198,0.002028511109045198,0.0,0.003095862957293377,0.00011084838307114712,0.007268316096393171
signed,180,10.0,180,0.0011452161195336598,0.0016483598647942198,0.0013156376505889225,0.001755365052084131,0.6566645078043264,0.7563636363636363,-0.0014623488729375146,-0.002208956872937552,0.002208956872937552,0.0,0.0029160900502097336,0.00015852977809364727,0.0072910767931934455
signed,140,10.0,140,0.0010724888996223637,0.0016128636055567826,0.001331815475324559,0.001759045629279281,0.7253750986871633,0.7818181818181819,-0.00146920740422777,-0.0022158154042278074,0.0022158154042278074,0.0,0.0029106314805218804,0.00018517504376812895,0.00730799859298866
signed,180,1.0,180,0.0009727250092030808,0.0014997303883378212,0.0013553839426322792,0.0017768187057200123,0.6801478743085871,0.7672727272727272,-0.001425996187420266,-0.0021726041874203035,0.0021726041874203035,0.0,0.0029838022455232374,4.3332740943921735e-05,0.007312295247550259
signed,180,0.03,180,0.0011527454889849764,0.001767849379907701,0.0014680010156723025,0.0018556326599879788,0.7453794479315334,0.7818181818181819,-0.0013220028165231753,-0.002068610816523213,0.002068610816523213,0.0,0.0030820028097106474,5.2795647026585e-06,0.00733005438117178
signed,140,1.0,140,0.0009547309763169317,0.0015535424515611446,0.0013708424004689743,0.0017759592814409722,0.7140682925925191,0.7709090909090909,-0.0014555711743490351,-0.002202179174349073,0.002202179174349073,0.0,0.002923135226731404,5.870668852286052e-05,0.007340982130260252
signed,70,3.0,70,0.0010436573152306126,0.001556660488844715,0.0014932781563470271,0.00188415800547961,0.8810611210672619,0.850909090909091,-0.0013078285937401317,-0.002054436593740169,0.002054436593740169,0.0,0.0031407737392727206,0.00018862148622429133,0.0073544866805403
signed,140,0.1,140,0.000972986268361545,0.0014164828313052544,0.0014067441211806854,0.0017872744486068886,0.7653837971759038,0.7927272727272727,-0.0014438548181026347,-0.002190462818102672,0.002190462818102672,0.0,0.0029300164044808842,1.924067891039411e-05,0.0073582463688823775
signed,180,3.0,180,0.001085484494309334,0.0016155644761581456,0.001358319628665166,0.001791548534944183,0.667101559583998,0.7636363636363637,-0.001464277958851823,-0.0022108859588518604,0.0022108859588518604,0.0,0.0029965910818947113,8.277395099902602e-05,0.007395597751531764
signed,140,3.0,140,0.0010404616556579504,0.0016311536143320592,0.0013820435337782127,0.0017982154212267598,0.7305936245769991,0.7890909090909091,-0.0014757895419428792,-0.002222397541942917,0.002222397541942917,0.0,0.002975333977583432,0.00010348406624779562,0.0074210479468833955
signed,180,0.01,180,0.001330722604335981,0.0020986790422481945,0.0015450902485614091,0.0019375778793743628,0.7201565727973276,0.7672727272727272,-0.0013396721219665491,-0.0020862801219665864,0.0020862801219665864,0.0,0.0031546486293414716,2.5920916609374427e-06,0.007518357085573457
signed,140,0.03,140,0.0010718708489397065,0.0016138637482726737,0.0015337694881073596,0.0019270322196260439,0.7392911677267253,0.7745454545454545,-0.0015082556805951976,-0.002254863680595235,0.002254863680595235,0.0,0.0031328820264753874,9.490159670115614e-06,0.007774216792367032
signed,140,0.01,140,0.0012976302507455141,0.0019301718355613203,0.001665569531964283,0.0020719021721633283,0.7284192387895675,0.7745454545454545,-0.0015743805343946503,-0.0023209885343946877,0.0023209885343946877,0.0,0.0033096003931813965,4.480497243987906e-06,0.00818168542232808
