row,subject_id,sleep_date,lifelog_date,row_transition_score,row_public_prob,exception_mean,repair_mean,changed_cells,row_route_score
140,id06,2024-07-21,2024-07-20,0.822497918367347,0.8865867355912305,0.672090612244898,0.42429205583027635,6,0.9422000000000001
141,id06,2024-08-10,2024-08-09,0.8374517551020408,0.881621522787355,0.6986546938775511,0.3746700506099782,6,0.9410000000000001
142,id06,2024-08-12,2024-08-11,0.7707231836734694,0.827380542855721,0.6543689795918368,0.5014914972582675,6,0.8566
143,id06,2024-08-13,2024-08-12,0.8604580408163266,0.8655640304234234,0.7595575510204081,0.49145476865017246,7,0.9498
144,id06,2024-08-14,2024-08-13,0.854011306122449,0.8628468525310381,0.769675918367347,0.37306690293489136,7,0.9438
145,id06,2024-08-15,2024-08-14,0.7098752653061224,0.8203840488707921,0.5987069387755103,0.5509700263567602,6,0.8029999999999999
146,id06,2024-08-20,2024-08-19,0.7379219183673472,0.8455878113316035,0.662810612244898,0.49758887660443196,7,0.8782
147,id06,2024-08-21,2024-08-20,0.7587492244897961,0.8409999886171937,0.6495379591836734,0.4556023532682856,7,0.8826
148,id06,2024-08-22,2024-08-21,0.8061613469387755,0.8357634761428167,0.7255648979591837,0.4732229361923443,6,0.8834
149,id06,2024-08-23,2024-08-22,0.672824775510204,0.8238105323848973,0.5710391836734694,0.5040049855880324,7,0.801
150,id06,2024-08-24,2024-08-23,0.819897224489796,0.8738909217148544,0.7649779591836735,0.523136930834346,6,0.9326000000000001
151,id06,2024-08-25,2024-08-24,0.7537278775510204,0.9260573127559204,0.5966016326530612,0.5143799163169352,7,0.9518
152,id07,2024-07-14,2024-07-13,0.4382351428571428,0.8621046732349478,0.50884,0.3434128391318672,5,0.6218
153,id07,2024-07-15,2024-07-14,0.5735557551020408,0.8160475337260676,0.495774693877551,0.4583441929861289,6,0.6798
154,id07,2024-07-16,2024-07-15,0.46847485714285714,0.7776196479001868,0.44581714285714286,0.4548304689152186,5,0.4994
155,id07,2024-07-17,2024-07-16,0.5166123265306122,0.8034139596500192,0.4239004081632653,0.5317302329275378,3,0.502
156,id07,2024-07-18,2024-07-17,0.31852269387755106,0.7255887730843961,0.3517012244897959,0.42708573083888396,3,0.24640000000000004
157,id07,2024-07-19,2024-07-18,0.5051551020408164,0.7736923928401754,0.4255510204081633,0.5479960006181209,4,0.47740000000000005
158,id07,2024-07-20,2024-07-19,0.4739917142857143,0.8575154800005751,0.41096571428571427,0.4843331030157499,6,0.5973999999999999
159,id07,2024-07-21,2024-07-20,0.21172714285714292,0.6116714087170304,0.32060000000000005,0.3632257535894675,4,0.1138
160,id07,2024-07-22,2024-07-21,0.42721963265306123,0.7898351760366393,0.3990277551020408,0.4006764369164211,5,0.4386
161,id07,2024-07-23,2024-07-22,0.535205918367347,0.8004507013994416,0.508330612244898,0.48219035677686595,4,0.5877999999999999
162,id07,2024-07-24,2024-07-23,0.4812884081632654,0.8532415521340755,0.4769583673469388,0.4367965853865132,5,0.6130000000000001
163,id07,2024-07-25,2024-07-24,0.6059392653061224,0.8064891679493955,0.6126269387755102,0.3279538810157695,6,0.7374
164,id07,2024-07-26,2024-07-25,0.523682612244898,0.8521511341861292,0.5107232653061224,0.45592974874349185,6,0.6958
165,id07,2024-07-27,2024-07-26,0.37253428571428565,0.7400265134469897,0.38817142857142856,0.35911420596110455,5,0.361
166,id07,2024-07-28,2024-07-27,0.4320117142857143,0.8337608406943022,0.47056571428571425,0.3177102410119816,5,0.557
167,id07,2024-08-15,2024-08-14,0.5243744081632653,0.78178111426608,0.5260383673469388,0.31632026096921184,6,0.6242000000000001
168,id07,2024-08-16,2024-08-15,0.5002679591836735,0.8102506984948159,0.46757959183673475,0.420569364538672,6,0.6062000000000001
169,id07,2024-08-17,2024-08-16,0.3364114285714286,0.8146544616934266,0.4403428571428571,0.48068302235817484,6,0.4698
170,id07,2024-08-18,2024-08-17,0.4143231020408163,0.6637783152809478,0.4285910204081632,0.37755921403226,5,0.3522
171,id07,2024-08-20,2024-08-19,0.35609702040816327,0.7653008037045994,0.3925330612244898,0.34701047301437066,3,0.33160000000000006
172,id07,2024-08-21,2024-08-20,0.3431557551020408,0.6957509294121713,0.31977469387755103,0.44484866089141495,3,0.23040000000000002
173,id07,2024-08-23,2024-08-22,0.49722542857142854,0.7691425124013814,0.42126285714285716,0.39075246370094624,3,0.44240000000000007
174,id07,2024-08-25,2024-08-24,0.31174546938775505,0.7987778477410764,0.35575183673469385,0.4270028219749111,4,0.32980000000000004
175,id07,2024-08-26,2024-08-25,0.2646275102040816,0.7342920094616374,0.34260081632653056,0.4117827655583864,5,0.25460000000000005
176,id07,2024-08-27,2024-08-26,0.32819963265306124,0.6454567706661031,0.3634277551020408,0.4315167235661736,4,0.227
177,id07,2024-08-28,2024-08-27,0.1709483673469388,0.5807666450056146,0.27886938775510206,0.4099435412968396,3,0.0524
178,id07,2024-08-29,2024-08-28,0.46384534693877555,0.7605926503633265,0.45108489795918366,0.37227270679790264,4,0.45820000000000005
179,id07,2024-08-30,2024-08-29,0.20745967346938773,0.5864332338756874,0.27111673469387754,0.4408179807419135,3,0.060000000000000005
180,id07,2024-09-01,2024-08-31,0.31929799999999997,0.7979621232895977,0.31386857142857144,0.41679004782705914,5,0.343
181,id07,2024-09-02,2024-09-01,0.21563514285714286,0.7387030090918981,0.28084,0.37648767964787316,3,0.15880000000000002
182,id08,2024-08-01,2024-07-31,0.21630775510204078,0.6841471399377524,0.3623346938775511,0.2697493036095183,3,0.1616
183,id08,2024-08-03,2024-08-02,0.3611137142857143,0.7083658553070376,0.4361257142857143,0.3414424830007746,4,0.335
184,id08,2024-08-06,2024-08-05,0.164638612244898,0.4449087649488143,0.3004032653061225,0.30886635568914794,3,0.0424
185,id08,2024-08-07,2024-08-06,0.3849105714285714,0.6706523889369157,0.3996742857142857,0.50982994912657,5,0.32099999999999995
186,id08,2024-08-08,2024-08-07,0.16046991836734695,0.6169854339941522,0.29025061224489795,0.32347392346743925,4,0.0858
187,id08,2024-08-09,2024-08-08,0.1494210612244898,0.5270880716597962,0.2621420408163265,0.37925943912499765,4,0.0478
188,id08,2024-08-10,2024-08-09,0.5770505306122449,0.7917704004879929,0.4479853061224489,0.35552332879175946,3,0.5504
189,id08,2024-08-11,2024-08-10,0.3066320408163265,0.7227701089199283,0.4532775510204082,0.40115724412136394,4,0.31420000000000003
190,id08,2024-08-13,2024-08-12,0.2798743673469388,0.6437935065161152,0.38714938775510205,0.4627868880890568,5,0.225
191,id08,2024-08-14,2024-08-13,0.22248159183673472,0.6896031891507557,0.3244987755102041,0.5405146744380596,4,0.16260000000000002
192,id08,2024-09-05,2024-09-04,0.49430975510204084,0.7592373985683054,0.46189469387755105,0.407813108557258,6,0.5326
193,id08,2024-09-07,2024-09-06,0.13588816326530614,0.4942718800944598,0.2716244897959184,0.2892776943285949,2,0.018600000000000002
194,id08,2024-09-09,2024-09-08,0.3510712653061224,0.7955871134138948,0.41158693877551017,0.36074383052262826,5,0.4106
195,id08,2024-09-10,2024-09-09,0.28717257142857144,0.7913923630643024,0.3780342857142857,0.4081858101568427,5,0.34140000000000004
196,id08,2024-09-11,2024-09-10,0.3151416734693878,0.5541856054010035,0.40907673469387756,0.40210408457610625,5,0.23220000000000002
197,id08,2024-09-14,2024-09-13,0.6063608163265306,0.8050399184252099,0.5500081632653061,0.4559280916357672,5,0.6913999999999999
198,id08,2024-09-15,2024-09-14,0.5757573469387754,0.8014180136244212,0.5064448979591837,0.48420492490602285,4,0.6194
199,id08,2024-09-18,2024-09-17,0.36941799999999997,0.5989141534588993,0.4074685714285714,0.5497479134780042,5,0.28300000000000003
200,id08,2024-09-20,2024-09-19,0.19188730612244895,0.5050760630680556,0.3289559183673469,0.5386953851395192,4,0.08700000000000001
201,id09,2024-08-06,2024-08-05,0.4076941632653061,0.7556402998121052,0.4783044897959184,0.3821902042929111,5,0.4494
202,id09,2024-08-07,2024-08-06,0.45205379591836736,0.7799193876153503,0.45110367346938773,0.36123398218472885,5,0.4862
203,id09,2024-08-08,2024-08-07,0.22311248979591833,0.7420837390795058,0.32945632653061224,0.4433864192575464,7,0.2774
204,id09,2024-08-09,2024-08-08,0.14448959183673468,0.477374079317765,0.3067387755102041,0.40202969277627887,3,0.0396
205,id09,2024-08-10,2024-08-09,0.6542768571428572,0.774292929130266,0.5093771428571429,0.43217251967752807,3,0.6164000000000001
206,id09,2024-08-11,2024-08-10,0.6044751428571429,0.8014426140678343,0.5280400000000001,0.45410237672233617,4,0.6462
207,id09,2024-08-12,2024-08-11,0.5500886530612246,0.7632244745422275,0.5302922448979592,0.4926491248529293,5,0.597
208,id09,2024-08-13,2024-08-12,0.4359682448979592,0.669633717139735,0.4918024489795919,0.3781408058451779,5,0.4218
209,id09,2024-08-14,2024-08-13,0.39912036734693884,0.7150887402592168,0.5210293877551021,0.5271762307789004,6,0.4718
210,id09,2024-08-15,2024-08-14,0.20966644897959186,0.7008903750064442,0.31468734693877554,0.374161334590459,4,0.1582
211,id09,2024-08-16,2024-08-15,0.3938670612244898,0.5924365676314365,0.43602204081632656,0.3943260900953144,5,0.31379999999999997
212,id09,2024-08-17,2024-08-16,0.18920583673469388,0.6005320648186147,0.3225526530612245,0.3843059033860539,4,0.0998
213,id09,2024-08-19,2024-08-18,0.4503238775510203,0.7109225201390825,0.37748163265306117,0.4554201677388089,3,0.33080000000000004
214,id09,2024-08-21,2024-08-20,0.30384897959183677,0.6828104523396998,0.442204081632653,0.3382333221508764,5,0.305
215,id09,2024-09-05,2024-09-04,0.3427755918367347,0.5931171909553599,0.4078187755102041,0.520607108465734,5,0.2622
216,id09,2024-09-07,2024-09-06,0.3886908571428571,0.7450072174641521,0.5502971428571428,0.40283524868370807,5,0.4818
217,id09,2024-09-08,2024-09-07,0.1897871836734694,0.7017936368341874,0.2562889795918367,0.5218197016854454,5,0.1558
218,id09,2024-09-09,2024-09-08,0.26860922448979596,0.5790557192163047,0.4603379591836735,0.30398643406844894,5,0.245
