file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p015_all_d54ef4f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p015_all_d54ef4f4.csv,descent,Q,320,0.015,all,100.0,0.000583708653887691,-2.7804333581644597e-08,1.619037136675988e-05,1.8459394644161226e-05,0.7248891194785279,0.671875,0.00023417749667369237,0.003227295413254727,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p03_all_26dc9028.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p03_all_26dc9028.csv,descent,Q,320,0.03,all,100.0,0.0005350510701198109,-5.5608667163289193e-08,3.238074273351976e-05,3.691878928832245e-05,0.7248891194785279,0.671875,0.000468020918071639,0.006439459541403569,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p06_all_c325515d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p06_all_c325515d.csv,descent,Q,320,0.06,all,100.0,0.0004377359025840525,-1.1121733432657839e-07,6.476148546703952e-05,7.38375785766449e-05,0.7248891194785279,0.671875,0.0009346845816656611,0.012817499090342133,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p12_all_3d9cce40.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p12_all_3d9cce40.csv,descent,Q,320,0.12,all,100.0,0.00024310556751254084,-2.2243466865315677e-07,0.00012952297093407904,0.0001476751571532898,0.7248891194785279,0.671875,0.0018637746931097316,0.02539450516928693,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p22_all_670e07c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p22_all_670e07c2.csv,descent,Q,320,0.22,all,100.0,-8.127832427331193e-05,-4.0779689253078747e-07,0.00023745878004581162,0.0002707377881143647,0.7248891194785279,0.671875,0.0033989495547174483,0.04649380458049074,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p36_all_d2514e69.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k320_a0p36_all_d2514e69.csv,descent,Q,320,0.36,all,100.0,-0.0005354157727735093,-6.673040059594703e-07,0.00038856891280223717,0.00044302547145986946,0.7248891194785279,0.671875,0.0055178639651847165,0.07578636665529564,320,192,0.38125,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p015_all_9806025e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p015_all_9806025e.csv,descent,Q,520,0.015,all,100.0,0.0005508754419475872,-4.65661689759887e-08,4.313515955403826e-05,4.383511434232829e-05,0.6462505399871898,0.5442307692307692,0.0003778730175243969,0.003227295413254727,515,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p03_all_04d8945f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p03_all_04d8945f.csv,descent,Q,520,0.03,all,100.0,0.000469384646239605,-9.31323379519774e-08,8.627031910807652e-05,8.767022868465659e-05,0.6462505399871898,0.5442307692307692,0.0007551623339868048,0.006439459541403569,515,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p06_all_03311ac4.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p06_all_03311ac4.csv,descent,Q,520,0.06,all,100.0,0.0003064030548236476,-1.862646759039548e-07,0.00017254063821615305,0.00017534045736931317,0.6462505399871898,0.5442307692307692,0.0015079582089469394,0.012817499090342133,516,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p12_all_b9c80695.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p12_all_b9c80695.csv,descent,Q,520,0.12,all,100.0,-1.9560128008275918e-05,-3.725293518079096e-07,0.0003450812764323061,0.00035068091473862634,0.6462505399871898,0.5442307692307692,0.0030062008474752823,0.02539450516928693,520,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p22_all_2aea8dbd.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p22_all_2aea8dbd.csv,descent,Q,520,0.22,all,100.0,-0.0005628320993948128,-6.829704783145011e-07,0.0006326490067925612,0.0006429150103541484,0.6462505399871898,0.5442307692307692,0.005480360774893662,0.04649380458049074,520,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p36_all_117850fc.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p36_all_117850fc.csv,descent,Q,520,0.36,all,100.0,-0.0013234128593359578,-1.1175880554237287e-06,0.0010352438292969184,0.0010520427442158792,0.6462505399871898,0.5442307692307692,0.00889249087444196,0.07578636665529564,520,239,0.37115384615384617,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p15_all_d543e17e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p15_all_d543e17e.csv,rollback,Q,30,0.15,all,100.0,0.0006255509041336819,-3.894476298218923e-09,1.6074808961373873e-05,2.1927881407302727e-05,1.1464034066511906,0.5666666666666667,3.908308439836164e-05,0.003584502278420554,30,28,0.4,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p3_all_2ac9fc84.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p3_all_2ac9fc84.csv,rollback,Q,30,0.3,all,100.0,0.0006187355706117979,-7.788952596437845e-09,3.2149617922747746e-05,4.3855762814605454e-05,1.1464034066511906,0.5666666666666667,7.803095027221971e-05,0.00716391455423615,30,28,0.4,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p5_all_d3806f0a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p5_all_d3806f0a.csv,rollback,Q,30,0.5,all,100.0,0.000609648459249287,-1.2981587660729744e-08,5.3582696537912915e-05,7.30929380243424e-05,1.1464034066511906,0.5666666666666667,0.00012974885102715516,0.011927919481827809,30,28,0.4,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p75_all_700dc121.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a0p75_all_700dc121.csv,rollback,Q,30,0.75,all,100.0,0.000598289570046151,-1.9472381491094615e-08,8.037404480686938e-05,0.00010963940703651361,1.1464034066511906,0.5666666666666667,0.00019405035304367798,0.017867993282085437,30,28,0.4,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a1p0_all_6a802287.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k30_a1p0_all_6a802287.csv,rollback,Q,30,1.0,all,100.0,0.0005869306808430098,-2.5963175321459487e-08,0.00010716539307582583,0.0001461858760486848,1.1464034066511906,0.5666666666666667,0.00025796225799169353,0.023789935550922348,30,28,0.4,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p15_all_be52681a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p15_all_be52681a.csv,rollback,Q,60,0.15,all,100.0,0.0006154921354876303,-9.642344095961926e-09,4.6269407101240915e-05,6.0998039775627305e-05,1.136105731353296,0.6333333333333333,9.237970716330153e-05,0.006249547916379217,60,54,0.31666666666666665,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p3_all_6f24245e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p3_all_6f24245e.csv,rollback,Q,60,0.3,all,100.0,0.0005986180333196981,-1.9284688191923852e-08,9.253881420248183e-05,0.00012199607955125461,1.136105731353296,0.6333333333333333,0.00018446764573219163,0.012495644357632285,60,54,0.31666666666666665,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p5_all_702c3731.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p5_all_702c3731.csv,rollback,Q,60,0.5,all,100.0,0.0005761192304291236,-3.2141146986539753e-08,0.00015423135700413638,0.00020332679925209104,1.136105731353296,0.6333333333333333,0.0003067867000828811,0.02081503856433986,60,54,0.31666666666666665,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p75_all_323d3d8e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a0p75_all_323d3d8e.csv,rollback,Q,60,0.75,all,100.0,0.0005479957268158999,-4.821172047980963e-08,0.0002313470355062046,0.00030499019887813655,1.136105731353296,0.6333333333333333,0.00045891760740232737,0.03119378421769936,60,54,0.31666666666666665,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a1p0_all_d1d6d4dc.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k60_a1p0_all_d1d6d4dc.csv,rollback,Q,60,1.0,all,100.0,0.0005198722232026744,-6.428229397307951e-08,0.00030846271400827277,0.00040665359850418207,1.136105731353296,0.6333333333333333,0.0006101689304427879,0.04154144634143264,60,54,0.31666666666666665,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p15_all_9f5e280c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p15_all_9f5e280c.csv,rollback,Q,100,0.15,all,100.0,0.0006019707829603652,-1.7368831254399917e-08,0.00010355994972389981,0.00012284584461322767,1.1051250444679248,0.58,0.00016965142462471345,0.007726264823765316,100,88,0.29,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p3_all_a5123c18.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p3_all_a5123c18.csv,rollback,Q,100,0.3,all,100.0,0.0005715753282651663,-3.4737662508799835e-08,0.00020711989944779963,0.00024569168922645534,1.1051250444679248,0.58,0.0003387567150864943,0.01541768064970106,100,88,0.29,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p5_all_7cc23094.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p5_all_7cc23094.csv,rollback,Q,100,0.5,all,100.0,0.000531048055338235,-5.789610418133307e-08,0.0003451998324129994,0.00040948614871075885,1.1051250444679248,0.58,0.000563351999534663,0.025612566436295336,100,88,0.29,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p75_all_baf74b24.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a0p75_all_baf74b24.csv,rollback,Q,100,0.75,all,100.0,0.0004803889641795678,-8.684415627199961e-08,0.0005177997486194991,0.0006142292230661385,1.1051250444679248,0.58,0.0008426299468424351,0.038247703969056746,100,88,0.29,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a1p0_all_978047db.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a1p0_all_978047db.csv,rollback,Q,100,1.0,all,100.0,0.0004297298730208971,-1.1579220836266614e-07,0.0006903996648259988,0.0008189722974215177,1.1051250444679248,0.58,0.001120210389465716,0.05074791495136116,100,88,0.29,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p15_all_4217c8ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p15_all_4217c8ac.csv,rollback,Q,180,0.15,all,100.0,0.0005674047243409905,-3.712086475118701e-08,0.0003899891985240041,0.0004510315622829028,1.0314510191843655,0.5388888888888889,0.00039503065786188047,0.013030113797785015,180,140,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p3_all_faf860ff.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p3_all_faf860ff.csv,rollback,Q,180,0.3,all,100.0,0.0005024432110264099,-7.424172950237402e-08,0.0007799783970480082,0.0009020631245658056,1.0314510191843655,0.5388888888888889,0.0007888808375604332,0.026017863589081924,180,140,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p5_all_16505abd.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p5_all_16505abd.csv,rollback,Q,180,0.5,all,100.0,0.000415827859940307,-1.2373621583729003e-07,0.0012999639950800135,0.001503438540943009,1.0314510191843655,0.5388888888888889,0.0013120670072336365,0.04323890580588352,180,140,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p75_all_c9299675.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a0p75_all_c9299675.csv,rollback,Q,180,0.75,all,100.0,0.0003075586710826767,-1.8560432375593504e-07,0.0019499459926200205,0.0022551578114145144,1.0314510191843655,0.5388888888888889,0.0019627164319714297,0.06455446330611003,180,140,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a1p0_all_5d2824b7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k180_a1p0_all_5d2824b7.csv,rollback,Q,180,1.0,all,100.0,0.00019928948222504989,-2.4747243167458007e-07,0.002599927990160027,0.003006877081886018,1.0314510191843655,0.5388888888888889,0.0026094139972746896,0.08556540543716273,180,140,0.25,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p08_all_45445b38.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p08_all_45445b38.csv,amplify_h012,Q,30,0.08,all,100.0,0.0006454682393969707,7.486858137944645e-09,3.015118234481051e-06,0.0,1.2057520046141523,0.9666666666666667,6.899630783454433e-05,0.020110827652019325,30,28,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p16_all_9227168a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p16_all_9227168a.csv,amplify_h012,Q,30,0.16,all,100.0,0.0006585702411383721,1.497371627588929e-08,6.030236468962102e-06,0.0,1.2057520046141523,0.9666666666666667,0.00013826445951808502,0.04024140769193435,30,28,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p28_all_5dc7d553.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p28_all_5dc7d553.csv,amplify_h012,Q,30,0.28,all,100.0,0.0006782232437504768,2.6204003482806257e-08,1.0552913820683681e-05,0.0,1.2057520046141523,0.9666666666666667,0.000242583307814225,0.0703318732497401,30,28,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p45_all_89fdeb56.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p45_all_89fdeb56.csv,amplify_h012,Q,30,0.45,all,100.0,0.0007060649974509597,4.211357702593863e-08,1.6960040068955912e-05,0.0,1.2057520046141523,0.9666666666666667,0.0003909741558964416,0.112364686581788,30,28,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p7_all_d7ca0ba2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k30_a0p7_all_d7ca0ba2.csv,amplify_h012,Q,30,0.7,all,100.0,0.0007470087528928405,6.551000870701563e-08,2.6382284551709197e-05,0.0,1.2057520046141523,0.9666666666666667,0.0006097486308616691,0.17181442659051394,30,28,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p08_all_ec84aed9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p08_all_ec84aed9.csv,amplify_h012,Q,60,0.08,all,100.0,0.00065090888790258,1.0595800141151873e-08,4.299319634398493e-06,0.0,1.1704478965689395,0.9833333333333333,0.00010525350162554997,0.020110827652019325,60,52,0.18333333333333332,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p16_all_b20d41f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p16_all_b20d41f6.csv,amplify_h012,Q,60,0.16,all,100.0,0.0006694515381495941,2.1191600282303747e-08,8.598639268796986e-06,0.0,1.1704478965689395,0.9833333333333333,0.00021085084005522444,0.04024140769193435,60,52,0.18333333333333332,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p28_all_8dfb8a28.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p28_all_8dfb8a28.csv,amplify_h012,Q,60,0.28,all,100.0,0.0006972655135201213,3.708530049403155e-08,1.5047618720394724e-05,0.0,1.1704478965689395,0.9833333333333333,0.0003697956961162213,0.0703318732497401,60,52,0.18333333333333332,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p45_all_d9de274b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p45_all_d9de274b.csv,amplify_h012,Q,60,0.45,all,100.0,0.0007366686452950286,5.9601375793979286e-08,2.418367294349152e-05,0.0,1.1704478965689395,0.9833333333333333,0.0005958374227637834,0.112364686581788,60,52,0.18333333333333332,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p7_all_b1695155.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k60_a0p7_all_b1695155.csv,amplify_h012,Q,60,0.7,all,100.0,0.0007946144273169534,9.271325123507887e-08,3.7619046800986806e-05,0.0,1.1704478965689395,0.9833333333333333,0.0009293427467532895,0.17181442659051394,60,52,0.18333333333333332,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p08_all_a42ad408.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p08_all_a42ad408.csv,amplify_h012,Q,100,0.08,all,100.0,0.0006550979319889481,1.2989539619074207e-08,6.154066813559642e-06,1.135231505027136e-08,1.1157179003517808,0.98,0.00013937933969610943,0.020110827652019325,100,81,0.3,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p16_all_0c585789.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p16_all_0c585789.csv,amplify_h012,Q,100,0.16,all,100.0,0.0006778296263223235,2.5979079238148414e-08,1.2308133627119284e-05,2.270463010054272e-08,1.1157179003517808,0.98,0.00027921538323637214,0.04024140769193435,100,81,0.3,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p28_all_e51cd0de.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p28_all_e51cd0de.csv,amplify_h012,Q,100,0.28,all,100.0,0.000711927167822396,4.5463388666759725e-08,2.153923384745875e-05,3.973310267594977e-08,1.1157179003517808,0.98,0.0004897157979724979,0.0703318732497401,100,81,0.3,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p45_all_d3e880d7.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p45_all_d3e880d7.csv,amplify_h012,Q,100,0.45,all,100.0,0.0007602320182808278,7.306616035729242e-08,3.461662582627299e-05,6.38567721577764e-08,1.1157179003517808,0.98,0.0007891590875983367,0.112364686581788,100,81,0.3,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p7_all_49da94e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k100_a0p7_all_49da94e9.csv,amplify_h012,Q,100,0.7,all,100.0,0.0008312685630726367,1.136584716668993e-07,5.384808461864686e-05,9.93327566898744e-08,1.1157179003517808,0.98,0.00123124563740997,0.17181442659051394,100,81,0.3,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p08_all_d6d508ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p08_all_d6d508ae.csv,amplify_h012,Q,180,0.08,all,100.0,0.000674564457824418,2.4113268667916113e-08,9.911760812085822e-06,1.135231505027136e-08,1.0228045937770418,0.5444444444444444,0.0002650850009865385,0.020110827652019325,180,141,0.2222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p16_all_e8d8d365.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p16_all_e8d8d365.csv,amplify_h012,Q,180,0.16,all,100.0,0.0007167626779932702,4.8226537335832225e-08,1.9823521624171645e-05,2.270463010054272e-08,1.0228045937770418,0.5444444444444444,0.0005302139941797435,0.04024140769193435,180,141,0.2222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p28_all_73120466.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p28_all_73120466.csv,amplify_h012,Q,180,0.28,all,100.0,0.0007800600082465536,8.43964403377064e-08,3.4691162842300385e-05,3.973310267594977e-08,1.0228045937770418,0.5444444444444444,0.0009278516618464287,0.0703318732497401,180,141,0.2222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p45_all_809196ed.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p45_all_809196ed.csv,amplify_h012,Q,180,0.45,all,100.0,0.0008697312261053657,1.3563713625702815e-07,5.575365456798274e-05,6.38567721577764e-08,1.0228045937770418,0.5444444444444444,0.001490685397157693,0.112364686581788,180,141,0.2222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p7_all_733a3280.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q_k180_a0p7_all_733a3280.csv,amplify_h012,Q,180,0.7,all,100.0,0.0010016006641330299,2.1099110084426601e-07,8.672790710575094e-05,9.93327566898744e-08,1.0228045937770418,0.5444444444444444,0.002316236855338155,0.17181442659051394,180,141,0.2222222222222222,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p1_all_2c0ec33f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p1_all_2c0ec33f.csv,hybrid,Q,30,0.1,all,100.0,0.0006094903903177198,-1.307191276448404e-08,0.0001517583128696312,0.00018594717541566656,1.4560946137137976,0.7,9.896704711519208e-05,0.02027898963167163,30,26,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p2_all_e3198b82.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p2_all_e3198b82.csv,hybrid,Q,30,0.2,all,100.0,0.0005866145429798755,-2.614382552896808e-08,0.0003035166257392624,0.0003718943508313331,1.4560946137137976,0.7,0.00019715074899675516,0.0404048705986485,30,26,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p35_all_741ff476.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p35_all_741ff476.csv,hybrid,Q,30,0.35,all,100.0,0.0005523007719731039,-4.575169467569413e-08,0.0005311540950437093,0.000650815113954833,1.4560946137137976,0.7,0.00034278375547022386,0.07016676165586044,30,26,0.1,False
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p55_all_c7d10772.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p55_all_c7d10772.csv,hybrid,Q,30,0.55,all,100.0,0.00050654907729741,-7.189552020466222e-08,0.000834670720782972,0.001022709464786166,1.4560946137137976,0.7,0.0005335057252729117,0.10873903206719238,30,26,0.1,False
