file,resolved_path,mode,target_subset,top_k,alpha,fit_feature_set,fit_alpha,gradient_pred_delta_vs_h012,gradient_dot,public_bad_energy_mean,public_good_energy_mean,private_safe_mean,hs_agree_mean,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,q2_share,known_file_collision,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,risk_width,decoder_score,h028_variant_score
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k100_a0p75_all_4fd56613.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k100_a0p75_all_4fd56613.csv,rollback,QS_quality,100,0.75,all,100.0,0.0004674909123826912,-9.421447158449794e-08,0.00047867578576573245,0.0005916959779373539,1.124595994312909,0.47,0.0007681967121889138,0.03119378421769936,100,78,0.0,False,0.57323185207157,0.568362699392802,0.5954622200266807,0.5260859656908858,0.604102336118888,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k100_a0p75_all_4fd56613.csv,h028_public_private_gradient_jepa,0.0007681967121889077,0.03119378421769936,100,78,14.294688673762865,3.9122975579123964,3.653783603754499,0.06414693740493607,0.44042153819429175,0.5255831879406226,0.48494070412138046,0.02709952063387866,0.5839830085547416,1.51177868228394
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p06_all_d0b7e964.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p06_all_d0b7e964.csv,descent,all,1600,0.06,all,100.0,-0.0005608400637588367,-6.818321722368014e-07,0.0011991206901651114,0.0010903974249960504,0.6719316667783697,0.391875,0.004716113031949072,0.013189502924304763,1562,250,0.155,False,0.5749477241911001,0.5691347226783954,0.5993938225469337,0.5266990752374999,0.6064770513671022,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p06_all_d0b7e964.csv,h028_public_private_gradient_jepa,0.004716113031949068,0.013189502924304763,1550,250,14.606584336936516,3.8544924469376562,3.7894961617454355,0.2541030639425723,0.48301513349580416,0.6808078109302044,0.6616970812631239,0.030259099868538364,0.5868522328016994,1.495006148915121
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k180_a0p36_all_a7f09dc6.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k180_a0p36_all_a7f09dc6.csv,descent,Q,180,0.36,all,100.0,-2.303637573488823e-05,-3.7451577908026e-07,0.00010425278051074141,0.00012885086312762256,0.8583031451414174,0.6944444444444444,0.0031230326092114556,0.07563245395135132,180,127,0.3388888888888889,False,0.5750830186868529,0.5685504614680649,0.6058324272307072,0.5276385426523956,0.612264302536699,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k180_a0p36_all_a7f09dc6.csv,h028_public_private_gradient_jepa,0.0031230326092114495,0.07563245395135132,180,127,14.832748214451613,4.032170909222809,3.678601067441357,0.0685956894987535,0.4892170311044703,0.7113528414199985,0.6453056702931309,0.03728196576264231,0.5894067170773822,1.4805709187308982
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p35_all_741ff476.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p35_all_741ff476.csv,hybrid,Q,30,0.35,all,100.0,0.0005523007719731039,-4.575169467569413e-08,0.0005311540950437093,0.000650815113954833,1.4560946137137976,0.7,0.00034278375547022386,0.07016676165586044,30,26,0.1,False,0.5728456297249875,0.5681806337023574,0.5961116778888722,0.5260149886312009,0.6130477094662802,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k30_a0p35_all_741ff476.csv,h028_public_private_gradient_jepa,0.0003427837554702175,0.07016676165586044,30,26,14.327977691385477,3.8513952831354508,3.720204402390179,0.05766548133291932,0.5140732905370455,0.27562510820851693,0.2026922273394934,0.02793104418651482,0.5839110667311044,1.4798144279400594
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k520_a0p015_all_5325c061.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k520_a0p015_all_5325c061.csv,descent,Q2S1S3,520,0.015,all,100.0,0.0005432560366184346,-5.0920114878360856e-08,2.0396288063845214e-05,1.2284557323421345e-05,0.6631141743114648,0.48846153846153845,0.00034586169224517046,0.0032326368894027846,499,239,0.35192307692307695,False,0.5749545172873036,0.5678968729457528,0.6031516265939659,0.5256280849511328,0.6068388030288032,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1S3_k520_a0p015_all_5325c061.csv,h028_public_private_gradient_jepa,0.0003458616922451661,0.0032326368894027846,487,238,14.375629162538695,3.9213321725825208,3.6660064810079964,0.3393459775583495,0.4960069706566674,0.7910788533895832,0.7527562951119714,0.03525475364821318,0.588556783332531,1.4669368184868867
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k30_a0p35_all_83c2ad2b.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k30_a0p35_all_83c2ad2b.csv,hybrid,Q2S3,30,0.35,all,100.0,0.0005599733545975216,-4.136736174745456e-08,0.0003912881660011292,0.0004710426830284598,1.4706158251693207,0.36666666666666664,0.00022700789527655476,0.030121101295802033,30,30,0.1,False,0.5742038682934315,0.5681148851158762,0.6007027583136609,0.5258653753371937,0.6085132150919442,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k30_a0p35_all_83c2ad2b.csv,h028_public_private_gradient_jepa,0.00022700789527654847,0.030121101295802033,30,30,14.356077588754504,3.8549285501303228,3.724083961178758,0.11631555911186121,0.461313943168438,0.620255845559236,0.743885091094118,0.03258787319778478,0.5868955532990687,1.4527446106933388
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p5_all_5b1c3526.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p5_all_5b1c3526.csv,rollback,all,60,0.5,all,100.0,0.0005800560356571255,-2.98915439991099e-08,0.00013512909981689504,0.00019010626987566194,1.1455950357627762,0.4666666666666667,0.0002681604638152475,0.016757854826424556,60,51,0.25,False,0.5736384924751581,0.5682142410505144,0.5982030056162693,0.5256611929157686,0.6060378099906003,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p5_all_5b1c3526.csv,h028_public_private_gradient_jepa,0.00026816046381524146,0.016757854826424556,60,51,14.336652980773803,3.9078457079861764,3.6686844999551433,0.056920081485564336,0.40769679251201785,0.5800537773039354,0.6252195825511305,0.029988764565754833,0.5854060996481566,1.439419057565259
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p08_all_e5bd6e2c.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p08_all_e5bd6e2c.csv,amplify_h012,S,100,0.08,all,100.0,0.0006813140921636766,2.7970202576063365e-08,2.1178271778568167e-06,0.0,0.970740475553527,0.84,0.00015268435410088367,0.007457178305468326,100,86,0.0,False,0.5745182363191825,0.5680990836666254,0.599073751078012,0.5259003618183113,0.6122856630220027,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_S_k100_a0p08_all_e5bd6e2c.csv,h028_public_private_gradient_jepa,0.0001526843541008786,0.007457178305468326,99,86,14.42512195748659,3.88326249495372,3.714691441157344,0.9606412157001578,0.4820453402765845,0.772517208810528,0.6190786054321903,0.030974667411386547,0.5866420119175729,1.423074579300793
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q2S3_k60_a0p08_all_4299485e.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q2S3_k60_a0p08_all_4299485e.csv,amplify_h012,Q2S3,60,0.08,all,100.0,0.0006468529449905752,8.278118477149042e-09,1.9138660643200575e-06,0.0,0.9830383844113821,0.6,7.914088283309617e-05,0.006960629823604625,60,58,0.55,False,0.5749330494947122,0.5680845895379067,0.6034207699681228,0.5254596928011556,0.6076234682446559,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_Q2S3_k60_a0p08_all_4299485e.csv,h028_public_private_gradient_jepa,7.914088283309065e-05,0.006960629823604569,60,58,14.370031895531348,3.9332957090259453,3.653432885532158,0.16661934159407482,0.46675018612955593,0.5628721390808819,0.5228165454577992,0.035336180430216024,0.5885594141552241,1.3952799045904765
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p03_all_04d8945f.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p03_all_04d8945f.csv,descent,Q,520,0.03,all,100.0,0.000469384646239605,-9.31323379519774e-08,8.627031910807652e-05,8.767022868465659e-05,0.6462505399871898,0.5442307692307692,0.0007551623339868048,0.006439459541403569,515,239,0.37115384615384617,False,0.5742935612818139,0.5681476516864559,0.5993393168620483,0.5258473297887909,0.6065987833247476,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q_k520_a0p03_all_04d8945f.csv,h028_public_private_gradient_jepa,0.0007551623339868001,0.006439459541403569,511,239,14.456629213783485,3.9469727939235653,3.662713163966321,0.14723458235494422,0.47757162271688364,0.7252947537601143,0.6610385618974475,0.031191665175592465,0.5864775937006594,1.389636795345523
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p3_all_ae166655.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p3_all_ae166655.csv,rollback,all,180,0.3,all,100.0,0.0005203886514841185,-6.398719209796893e-08,0.0003863232550919564,0.00044654154665287494,1.0858544347465202,0.4888888888888889,0.0005985527230328996,0.01541768064970106,180,135,0.17222222222222222,False,0.5733620238650635,0.5683184164238808,0.5962305326003984,0.5257536484248094,0.605707760611246,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k180_a0p3_all_ae166655.csv,h028_public_private_gradient_jepa,0.0005985527230328938,0.01541768064970106,180,135,14.309879007227703,3.9371755484092734,3.634554473796509,0.05896504774225402,0.4433375604768954,0.47558049639028577,0.48123699706341055,0.027912116176517565,0.5843908585926735,1.3646467653987358
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p2_all_870603ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p2_all_870603ae.csv,hybrid,Q,60,0.2,all,100.0,0.000543808350996525,-5.060450666230972e-08,0.0005712271388928219,0.0006821449053601194,1.3772000723663007,0.65,0.0004162808363254482,0.0404048705986485,60,50,0.08333333333333333,False,0.5729433943289778,0.5681793181746807,0.5959274133974715,0.5259149536586235,0.610228545276724,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k60_a0p2_all_870603ae.csv,h028_public_private_gradient_jepa,0.00041628083632544183,0.0404048705986485,60,50,14.232055243051,3.777424466427597,3.7676611050128934,0.05134721632874583,0.4594622326959229,0.3694673914512902,0.3072305235846407,0.02774809522279076,0.5839614090437091,1.3640497896868706
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p03_all_55e35b3d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p03_all_55e35b3d.csv,descent,all,1600,0.03,all,100.0,3.576308694836286e-05,-3.409160861184007e-07,0.0005995603450825557,0.0005451987124980252,0.6719316667783697,0.391875,0.0023606661516216666,0.006587743890367148,1560,250,0.155,False,0.5747678284862456,0.5684128451079075,0.5994374110441272,0.5256087265460481,0.6063835321344386,0.1,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_all_k1600_a0p03_all_55e35b3d.csv,h028_public_private_gradient_jepa,0.002360666151621663,0.006587743890367148,1536,250,14.483157508862208,3.8892696304583345,3.7238759153428895,0.25410306393657744,0.48301513349589853,0.6808078109299307,0.6616970812625494,0.031024565936219717,0.5869147831342926,1.345565849691903
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k520_a0p015_all_5916bce8.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k520_a0p015_all_5916bce8.csv,descent,S1S2S3,520,0.015,all,100.0,0.0005268534977671546,-6.029299422194814e-08,2.7732773947580054e-05,2.025006894957347e-05,0.7032916548613403,0.4,0.0003637326749189991,0.0032919777241002257,486,237,0.0,False,0.5750697253647084,0.5680136782954458,0.6045047720034392,0.524901237153237,0.6110065948211694,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_S1S2S3_k520_a0p015_all_5916bce8.csv,h028_public_private_gradient_jepa,0.0003637326749189949,0.00329197772410017,472,236,14.396596800952047,3.922211569269265,3.6705303992471014,0.4762654504420666,0.5110765997459006,0.7657644367748292,0.7564505897589973,0.036491093707993416,0.5891062938022426,1.322329939646223
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_S_k180_a0p15_all_551860ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_S_k180_a0p15_all_551860ea.csv,rollback,S,180,0.15,all,100.0,0.0005574629146108297,-4.280189888270754e-08,0.0003809915810163228,0.0003982481704523689,0.9856873930644764,0.3388888888888889,0.0003650228754495896,0.008877634853345251,180,138,0.0,False,0.572997914995043,0.5681757944677692,0.5987787837681626,0.525355974867363,0.6075832209404708,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_S_k180_a0p15_all_551860ea.csv,h028_public_private_gradient_jepa,0.00036502287544958316,0.008877634853345251,180,138,14.302935108651333,3.9364180970215585,3.6334898256463104,0.10474774847548507,0.4824424702756693,0.4038554564192005,0.45709276523596176,0.0306029893003934,0.584968182689157,1.3007315095098886
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p08_all_354038e2.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p08_all_354038e2.csv,amplify_h012,QS_quality,30,0.08,all,100.0,0.0006588864748663988,1.5154421263333696e-08,8.17290423553394e-07,0.0,1.1145964815088323,0.9666666666666667,6.457967549757132e-05,0.006901480389407522,30,30,0.0,False,0.5740235049044573,0.5681498886086417,0.595368487979591,0.5260006709930894,0.6062616480643613,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_amplify_h012_QS_quality_k30_a0p08_all_354038e2.csv,h028_public_private_gradient_jepa,6.457967549756535e-05,0.006901480389407522,29,29,14.419856432121644,3.910673391358201,3.6873077819025513,1.6031758099273823,0.40889703215622475,0.8757708382662311,0.8152940585636591,0.02721859937094928,0.5848280724079555,1.3001351312381926
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a1p0_all_978047db.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a1p0_all_978047db.csv,rollback,Q,100,1.0,all,100.0,0.0004297298730208971,-1.1579220836266614e-07,0.0006903996648259988,0.0008189722974215177,1.1051250444679248,0.58,0.001120210389465716,0.05074791495136116,100,88,0.29,False,0.57299683441844,0.5682988918564714,0.5937799974604949,0.5264294766353664,0.6042570918553867,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_Q_k100_a1p0_all_978047db.csv,h028_public_private_gradient_jepa,0.0011202103894657096,0.05074791495136116,100,88,14.310452667005736,3.9131300788298757,3.65703474585948,0.03693221485567878,0.4239326410105583,0.4131533824235963,0.3822404828778128,0.025481105604023502,0.5831826835408991,1.2954937824302435
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k100_a0p22_all_ecad5f4a.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k100_a0p22_all_ecad5f4a.csv,descent,Q2S3,100,0.22,all,100.0,0.00033206420290329657,-1.716011627155822e-07,1.3625696105476825e-05,1.3297415322701115e-05,1.0642629906220629,0.84,0.0012772461354654682,0.04738949440895868,100,93,0.23,False,0.5755212118347092,0.5680296495067927,0.6121552187780007,0.526228753430794,0.6215668022299974,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k100_a0p22_all_ecad5f4a.csv,h028_public_private_gradient_jepa,0.0012772461354654614,0.04738949440895868,100,93,14.398912845751843,3.941984807161591,3.6527063259959673,0.0765491458949566,0.49838888181667096,0.733900499575846,0.6414424573065216,0.04412556927120803,0.5922236082937306,1.2923773210205378
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p015_all_12d00562.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p015_all_12d00562.csv,descent,Q2S1,60,0.015,all,100.0,0.0006247740175227626,-4.338411504457473e-09,1.8246253257175018e-06,1.4274795116665685e-06,0.9028483269158589,0.8833333333333333,3.855426180513367e-05,0.0030783744433675597,60,57,0.5333333333333333,False,0.5758428322914294,0.5680925636867232,0.6152330491700664,0.5254314954618106,0.6282499480818471,0.18333333333333332,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k60_a0p015_all_12d00562.csv,h028_public_private_gradient_jepa,3.8554261805127454e-05,0.0030783744433675597,57,54,14.36196403263667,3.924103451525365,3.659935118018868,0.06478174674011067,0.5145551382848754,0.6763137969196226,0.4826408308877622,0.04714048548334315,0.5935954795019062,1.291497040379681
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p1_all_e26024e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p1_all_e26024e3.csv,hybrid,Q2S3,60,0.1,all,100.0,0.0005908583001597682,-2.3718821426169184e-08,0.0001342143889844159,0.00016221992870513963,1.3459280492493626,0.5333333333333333,0.00015464342046614906,0.011856751724668657,60,56,0.18333333333333332,False,0.5746479137409957,0.5680909141823492,0.603727735708917,0.5255495981140094,0.6116516145849976,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q2S3_k60_a0p1_all_e26024e3.csv,h028_public_private_gradient_jepa,0.00015464342046614244,0.011856751724668602,60,56,14.360473853496543,3.8966039745866143,3.6853819232000977,0.09599932342160745,0.4479269215593317,0.6503229780264216,0.7237254603510388,0.035636821526567775,0.5883931849484144,1.289180248157255
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k320_a0p03_all_29c33ea4.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k320_a0p03_all_29c33ea4.csv,descent,Q2S3,320,0.03,all,100.0,0.0005224397017418239,-6.281516337927924e-08,1.9944058190137243e-05,1.376526255072865e-05,0.7195154390715015,0.584375,0.00047281532221725734,0.006466191011058553,319,217,0.484375,False,0.5750933212561575,0.567952202460007,0.6050618162338663,0.5255286190393318,0.6094501912563788,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k320_a0p03_all_29c33ea4.csv,h028_public_private_gradient_jepa,0.0004728153222172514,0.0064661910110584975,318,217,14.370144841060908,3.9219083709411526,3.6640694983774926,0.14407124152914877,0.4952722915853801,0.7804710530700408,0.7258256291333441,0.03710961377385935,0.5893441104014404,1.286840833286775
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p1_all_91f1b8ad.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p1_all_91f1b8ad.csv,hybrid,Q,180,0.1,all,100.0,0.0005119916843157688,-6.878545905131248e-08,0.0005010629241536207,0.0005882276578345057,1.1838944138273115,0.5555555555555556,0.0005885860380813374,0.02027898963167163,180,132,0.2,False,0.5732768342949106,0.5682010918451484,0.595405930816002,0.5258850056374547,0.6057133754514645,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_hybrid_Q_k180_a0p1_all_91f1b8ad.csv,h028_public_private_gradient_jepa,0.0005885860380813314,0.02027898963167163,180,132,14.274251044358468,3.8594116843196447,3.698556207065079,0.055863468431653344,0.45258046893136256,0.46329773231619636,0.4060563542812599,0.027204838970853573,0.5840805226071821,1.2860063578327456
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p75_all_d4e82f70.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p75_all_d4e82f70.csv,rollback,all,60,0.75,all,100.0,0.000553900934657901,-4.483731599866486e-08,0.00020269364972534256,0.00028515940481349284,1.1455950357627762,0.4666666666666667,0.0004009380315609773,0.02503083197072198,60,51,0.25,False,0.5736560924762449,0.5682518752424285,0.5982044763353851,0.5258356079837434,0.6060480202617173,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_all_k60_a0p75_all_d4e82f70.csv,h028_public_private_gradient_jepa,0.0004009380315609713,0.02503083197072198,60,51,14.325114130765474,3.8997451549902706,3.673346220780898,0.056920081485563816,0.4076967925120169,0.5800537773039356,0.6252195825511306,0.02995260109295661,0.5854126740360531,1.2822222345043217
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k320_a0p15_all_c7f5f3b3.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k320_a0p15_all_c7f5f3b3.csv,rollback,QS_quality,320,0.15,all,100.0,0.0004990259039229766,-7.619447641862145e-08,0.0007093320878083763,0.000762040449554152,1.0147863702911477,0.390625,0.0006805411702475554,0.008877634853345251,320,186,0.0,False,0.57267673579517,0.568335139715762,0.5951157537108875,0.5255302752142808,0.6045617343046509,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_rollback_QS_quality_k320_a0p15_all_c7f5f3b3.csv,h028_public_private_gradient_jepa,0.000680541170247549,0.008877634853345251,320,186,14.254264663725,3.907777909689899,3.647664987493744,0.08918858371228075,0.4655431434651027,0.360504355436953,0.38734911857894033,0.026780613995125546,0.5833141334390867,1.278993021697462
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k320_a0p06_all_7b83d1ed.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k320_a0p06_all_7b83d1ed.csv,descent,Q2S1,320,0.06,all,100.0,0.00045237852643944046,-1.0285012069492817e-07,6.205606973014573e-05,3.9038305376899394e-05,0.6049100142090384,0.521875,0.0007727915230758992,0.012283855597144733,303,220,0.5625,False,0.574783894293946,0.5680790482277726,0.6023609142559573,0.5260668691048582,0.6080690849888467,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S1_k320_a0p06_all_7b83d1ed.csv,h028_public_private_gradient_jepa,0.0007727915230758948,0.012283855597144733,301,219,14.400625220220979,3.914078114127703,3.6791869749771555,0.4045659924202999,0.48560054411536097,0.7811338006636339,0.7537931920071055,0.034281866028184727,0.5880527628450527,1.278302073818863
hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k180_a0p03_all_c5024a9d.csv,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k180_a0p03_all_c5024a9d.csv,descent,Q2S3,180,0.03,all,100.0,0.0005673025964862619,-3.71792235253161e-08,5.5685790984425575e-06,5.207059956328436e-06,0.9008628907532537,0.6888888888888889,0.00029848175332520546,0.006466191011058553,180,149,0.43333333333333335,False,0.5749662548119473,0.5680353059793521,0.6074187414246437,0.5254905718561307,0.6143429733398666,0.13333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h028_public_private_gradient_jepa/submission_h028_pubgrad_descent_Q2S3_k180_a0p03_all_c5024a9d.csv,h028_public_private_gradient_jepa,0.00029848175332519895,0.0064661910110584975,179,149,14.366707990780482,3.924485992246402,3.6607871745507476,0.06954688294816447,0.4810281963540334,0.7529213423645021,0.6325877129213361,0.03938343544529155,0.5900117327288921,1.273855985090849
