target,score_col,mode,threshold,all_cells,selected_cells,all_gain_sum,selected_gain_sum,improvement_sum,all_positive_gain_rate,selected_positive_gain_rate,active_subjects,subject_count,positive_improvement_subjects,negative_improvement_subjects,no_action_subjects,min_subject_improvement,mean_subject_improvement,score__full_oof_improvement,score__subject_balanced_listener,score__minimax_listener,objective
Q3,wm_energy_rank_calendar_rhythm,high_energy_listener,0.3088888888888889,9,6,1.168314109578631,1.31050345880986,0.14218934923122917,0.6666666666666666,0.8333333333333334,3,4,1,1,1,-0.3197704673648576,0.035547337307807264,0.14218934923122917,-0.22066145455592825,-0.43856964150187133,subject_balanced_listener
Q3,wm_energy_rank_calendar_rhythm,low_energy_listener,0.5711111111111111,9,5,1.168314109578631,0.7738268855392572,-0.39448722403937375,0.6666666666666666,0.6,2,4,0,2,2,-0.29821632585829716,-0.09862180600984347,-0.39448722403937375,-0.9683278358472669,-1.2376143661905858,subject_balanced_listener
Q3,wm_energy_rank_calendar_rhythm,high_energy_listener,0.5711111111111111,9,4,1.168314109578631,0.39448722403937386,-0.773826885539257,0.6666666666666666,0.75,2,4,1,1,2,-1.2357867021353437,-0.19345672138481426,-0.773826885539257,-1.7420882419272308,-2.331402922781368,subject_balanced_listener
Q3,wm_energy_rank_calendar_rhythm,low_energy_listener,0.8244444444444444,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_rank_calendar_rhythm,high_energy_listener,0.8244444444444444,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
Q3,wm_energy_phone_behavior,low_energy_listener,1.1992252330814015,9,3,1.168314109578631,0.5466472531375912,-0.6216668564410397,0.6666666666666666,0.6666666666666666,2,4,1,3,2,-0.44094119656475805,-0.15541671411025992,-0.6216668564410397,-1.4332786342081325,-1.8446551128340356,subject_balanced_listener
Q3,wm_energy_phone_behavior,high_energy_listener,1.1992252330814015,9,6,1.168314109578631,0.6216668564410398,-0.5466472531375911,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.7948455055705855,-0.13666181328439778,-0.5466472531375911,-1.208296831758472,-1.611235033986706,subject_balanced_listener
Q3,wm_energy_phone_behavior,low_energy_listener,1.740219324841175,9,5,1.168314109578631,0.6311020148327962,-0.5372120947458348,0.6666666666666666,0.6,3,4,0,2,1,-0.44094119656475805,-0.1343030236864587,-0.5372120947458348,-1.1938238725129275,-1.5152003511388306,subject_balanced_listener
Q3,wm_energy_phone_behavior,high_energy_listener,1.740219324841175,9,4,1.168314109578631,0.5372120947458349,-0.631102014832796,0.6666666666666666,0.75,2,4,1,2,2,-0.7948455055705855,-0.157775503708199,-0.631102014832796,-1.4927515934536768,-1.975689795681911,subject_balanced_listener
Q3,wm_energy_phone_behavior,low_energy_listener,1.932446639229916,9,7,1.168314109578631,1.2608741292694132,0.09256001969078231,0.6666666666666666,0.7142857142857143,4,4,1,0,0,0.0,0.02314000492269555,0.09256001969078231,0.12756001969078232,0.11256001969078232,subject_balanced_listener
Q3,wm_energy_phone_behavior,high_energy_listener,1.932446639229916,9,2,1.168314109578631,-0.0925600196907822,-1.2608741292694132,0.6666666666666666,0.5,1,4,1,3,3,-1.2357867021353437,-0.3152185323173533,-1.2608741292694132,-2.5991354856573863,-3.333450166511524,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,low_energy_listener,0.2177777777777777,9,3,1.168314109578631,0.5466472531375912,-0.6216668564410397,0.6666666666666666,0.6666666666666666,2,4,1,3,2,-0.44094119656475805,-0.15541671411025992,-0.6216668564410397,-1.4332786342081325,-1.8446551128340356,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,high_energy_listener,0.2177777777777777,9,6,1.168314109578631,0.6216668564410398,-0.5466472531375911,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.7948455055705855,-0.13666181328439778,-0.5466472531375911,-1.208296831758472,-1.611235033986706,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,low_energy_listener,0.4555555555555555,9,5,1.168314109578631,0.6311020148327962,-0.5372120947458348,0.6666666666666666,0.6,3,4,0,2,1,-0.44094119656475805,-0.1343030236864587,-0.5372120947458348,-1.1938238725129275,-1.5152003511388306,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,high_energy_listener,0.4555555555555555,9,4,1.168314109578631,0.5372120947458349,-0.631102014832796,0.6666666666666666,0.75,2,4,1,2,2,-0.7948455055705855,-0.157775503708199,-0.631102014832796,-1.4927515934536768,-1.975689795681911,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,low_energy_listener,0.5355555555555556,9,7,1.168314109578631,1.2608741292694132,0.09256001969078231,0.6666666666666666,0.7142857142857143,4,4,1,0,0,0.0,0.02314000492269555,0.09256001969078231,0.12756001969078232,0.11256001969078232,subject_balanced_listener
Q3,wm_energy_rank_phone_behavior,high_energy_listener,0.5355555555555556,9,2,1.168314109578631,-0.0925600196907822,-1.2608741292694132,0.6666666666666666,0.5,1,4,1,3,3,-1.2357867021353437,-0.3152185323173533,-1.2608741292694132,-2.5991354856573863,-3.333450166511524,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,low_energy_listener,0.7800722661332451,9,3,1.168314109578631,0.055175336094721805,-1.113138773483909,0.6666666666666666,0.6666666666666666,2,4,2,2,2,-1.2357867021353437,-0.2782846933709773,-1.113138773483909,-2.2264001298718825,-2.90071481072602,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,high_energy_listener,0.7800722661332451,9,6,1.168314109578631,1.113138773483909,-0.055175336094721805,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.30337358852771623,-0.013793834023680451,-0.055175336094721805,-0.3973681686377374,-0.6037176040488239,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,low_energy_listener,0.8054640243447045,9,5,1.168314109578631,0.3231476839538102,-0.8451664256248207,0.6666666666666666,0.6,3,4,1,2,1,-0.7607116639296158,-0.21129160640620517,-0.8451664256248207,-1.674629007179071,-2.1389136727509173,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,high_energy_listener,0.8054640243447045,9,4,1.168314109578631,0.8451664256248208,-0.3231476839538101,0.6666666666666666,0.75,3,4,1,2,1,-0.47507503820572783,-0.08078692098845253,-0.3231476839538101,-0.966946458787533,-1.3169764740698242,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,low_energy_listener,1.1100580915252596,9,7,1.168314109578631,1.083859347883426,-0.08445476169520494,0.6666666666666666,0.7142857142857143,3,4,1,1,1,-0.29821632585829716,-0.021113690423801235,-0.08445476169520494,-0.4332953735030981,-0.642581903846417,subject_balanced_listener
Q3,wm_energy_body_activity_sleep,high_energy_listener,1.1100580915252596,9,2,1.168314109578631,0.08445476169520494,-1.083859347883426,0.6666666666666666,0.5,2,4,1,2,2,-1.2357867021353437,-0.2709648369708565,-1.083859347883426,-2.232120704271399,-2.8914353851255368,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,low_energy_listener,0.1511111111111111,9,3,1.168314109578631,0.055175336094721805,-1.113138773483909,0.6666666666666666,0.6666666666666666,2,4,2,2,2,-1.2357867021353437,-0.2782846933709773,-1.113138773483909,-2.2264001298718825,-2.90071481072602,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,high_energy_listener,0.1511111111111111,9,6,1.168314109578631,1.113138773483909,-0.055175336094721805,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.30337358852771623,-0.013793834023680451,-0.055175336094721805,-0.3973681686377374,-0.6037176040488239,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,low_energy_listener,0.1622222222222222,9,5,1.168314109578631,0.3231476839538102,-0.8451664256248207,0.6666666666666666,0.6,3,4,1,2,1,-0.7607116639296158,-0.21129160640620517,-0.8451664256248207,-1.674629007179071,-2.1389136727509173,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,high_energy_listener,0.1622222222222222,9,4,1.168314109578631,0.8451664256248208,-0.3231476839538101,0.6666666666666666,0.75,3,4,1,2,1,-0.47507503820572783,-0.08078692098845253,-0.3231476839538101,-0.966946458787533,-1.3169764740698242,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,low_energy_listener,0.3088888888888889,9,7,1.168314109578631,1.083859347883426,-0.08445476169520494,0.6666666666666666,0.7142857142857143,3,4,1,1,1,-0.29821632585829716,-0.021113690423801235,-0.08445476169520494,-0.4332953735030981,-0.642581903846417,subject_balanced_listener
Q3,wm_energy_rank_body_activity_sleep,high_energy_listener,0.3088888888888889,9,2,1.168314109578631,0.08445476169520494,-1.083859347883426,0.6666666666666666,0.5,2,4,1,2,2,-1.2357867021353437,-0.2709648369708565,-1.083859347883426,-2.232120704271399,-2.8914353851255368,subject_balanced_listener
Q3,wm_energy_app_social_context,low_energy_listener,1.2559041167056866,9,3,1.168314109578631,0.29483982107362433,-0.8734742885050066,0.6666666666666666,0.6666666666666666,3,4,2,2,1,-0.9160162347704861,-0.21836857212625166,-0.8734742885050066,-1.7688848411058227,-2.3102913350140173,subject_balanced_listener
Q3,wm_energy_app_social_context,high_energy_listener,1.2559041167056866,9,6,1.168314109578631,0.8734742885050066,-0.2948398210736243,0.6666666666666666,0.6666666666666666,4,4,1,2,0,-0.3197704673648576,-0.07370995526840607,-0.2948398210736243,-0.8276906248607817,-1.1105988118067247,subject_balanced_listener
Q3,wm_energy_app_social_context,low_energy_listener,1.683107147335734,9,5,1.168314109578631,0.48758276520538807,-0.6807313443732428,0.6666666666666666,0.6,3,4,1,2,1,-0.47507503820572783,-0.1701828360933107,-0.6807313443732428,-1.324530119206966,-1.674560134489257,subject_balanced_listener
Q3,wm_energy_app_social_context,high_energy_listener,1.683107147335734,9,4,1.168314109578631,0.6807313443732429,-0.487582765205388,0.6666666666666666,0.75,3,4,1,2,1,-0.7607116639296158,-0.121895691301347,-0.487582765205388,-1.3170453467596384,-1.7813300123314846,subject_balanced_listener
Q3,wm_energy_app_social_context,low_energy_listener,2.0550529826522252,9,7,1.168314109578631,1.2608741292694132,0.09256001969078231,0.6666666666666666,0.7142857142857143,4,4,1,0,0,0.0,0.02314000492269555,0.09256001969078231,0.12756001969078232,0.11256001969078232,subject_balanced_listener
Q3,wm_energy_app_social_context,high_energy_listener,2.0550529826522252,9,2,1.168314109578631,-0.0925600196907822,-1.2608741292694132,0.6666666666666666,0.5,1,4,1,3,3,-1.2357867021353437,-0.3152185323173533,-1.2608741292694132,-2.5991354856573863,-3.333450166511524,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,low_energy_listener,0.36,9,3,1.168314109578631,0.29483982107362433,-0.8734742885050066,0.6666666666666666,0.6666666666666666,3,4,2,2,1,-0.9160162347704861,-0.21836857212625166,-0.8734742885050066,-1.7688848411058227,-2.3102913350140173,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,high_energy_listener,0.36,9,6,1.168314109578631,0.8734742885050066,-0.2948398210736243,0.6666666666666666,0.6666666666666666,4,4,1,2,0,-0.3197704673648576,-0.07370995526840607,-0.2948398210736243,-0.8276906248607817,-1.1105988118067247,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,low_energy_listener,0.6155555555555555,9,5,1.168314109578631,0.48758276520538807,-0.6807313443732428,0.6666666666666666,0.6,3,4,1,2,1,-0.47507503820572783,-0.1701828360933107,-0.6807313443732428,-1.324530119206966,-1.674560134489257,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,high_energy_listener,0.6155555555555555,9,4,1.168314109578631,0.6807313443732429,-0.487582765205388,0.6666666666666666,0.75,3,4,1,2,1,-0.7607116639296158,-0.121895691301347,-0.487582765205388,-1.3170453467596384,-1.7813300123314846,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,low_energy_listener,0.7866666666666666,9,7,1.168314109578631,1.2608741292694132,0.09256001969078231,0.6666666666666666,0.7142857142857143,4,4,1,0,0,0.0,0.02314000492269555,0.09256001969078231,0.12756001969078232,0.11256001969078232,subject_balanced_listener
Q3,wm_energy_rank_app_social_context,high_energy_listener,0.7866666666666666,9,2,1.168314109578631,-0.0925600196907822,-1.2608741292694132,0.6666666666666666,0.5,1,4,1,3,3,-1.2357867021353437,-0.3152185323173533,-1.2608741292694132,-2.5991354856573863,-3.333450166511524,subject_balanced_listener
Q3,wm_energy_mobility_environment,low_energy_listener,0.917339659033887,9,3,1.168314109578631,0.8752543345854731,-0.29305977499315783,0.6666666666666666,1.0,2,4,2,2,2,-0.47507503820572783,-0.07326494374828943,-0.29305977499315783,-0.911858549826881,-1.281888565109172,subject_balanced_listener
Q3,wm_energy_mobility_environment,high_energy_listener,0.917339659033887,9,6,1.168314109578631,0.29305977499315783,-0.8752543345854731,0.6666666666666666,0.5,4,4,0,2,0,-0.7607116639296158,-0.21881358364636827,-0.8752543345854731,-1.7297169161397232,-2.1740015817115697,subject_balanced_listener
Q3,wm_energy_mobility_environment,low_energy_listener,1.3051567390355157,9,5,1.168314109578631,1.1432266824445616,-0.025087427134069307,0.6666666666666666,0.8,2,4,1,2,2,-0.29821632585829716,-0.006271856783517354,-0.025087427134069307,-0.5639280389419624,-0.8482145692852814,subject_balanced_listener
Q3,wm_energy_mobility_environment,high_energy_listener,1.3051567390355157,9,4,1.168314109578631,0.025087427134069418,-1.1432266824445616,0.6666666666666666,0.5,3,4,1,1,1,-1.2357867021353437,-0.2858066706111404,-1.1432266824445616,-2.1014880388325348,-2.6858027196866727,subject_balanced_listener
Q3,wm_energy_mobility_environment,low_energy_listener,1.7400776235697422,9,7,1.168314109578631,1.083859347883426,-0.08445476169520494,0.6666666666666666,0.7142857142857143,3,4,1,1,1,-0.29821632585829716,-0.021113690423801235,-0.08445476169520494,-0.4332953735030981,-0.642581903846417,subject_balanced_listener
Q3,wm_energy_mobility_environment,high_energy_listener,1.7400776235697422,9,2,1.168314109578631,0.08445476169520494,-1.083859347883426,0.6666666666666666,0.5,2,4,1,2,2,-1.2357867021353437,-0.2709648369708565,-1.083859347883426,-2.232120704271399,-2.8914353851255368,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,low_energy_listener,0.2244444444444444,9,3,1.168314109578631,0.8752543345854731,-0.29305977499315783,0.6666666666666666,1.0,2,4,2,2,2,-0.47507503820572783,-0.07326494374828943,-0.29305977499315783,-0.911858549826881,-1.281888565109172,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,high_energy_listener,0.2244444444444444,9,6,1.168314109578631,0.29305977499315783,-0.8752543345854731,0.6666666666666666,0.5,4,4,0,2,0,-0.7607116639296158,-0.21881358364636827,-0.8752543345854731,-1.7297169161397232,-2.1740015817115697,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,low_energy_listener,0.4844444444444444,9,5,1.168314109578631,1.1432266824445616,-0.025087427134069307,0.6666666666666666,0.8,2,4,1,2,2,-0.29821632585829716,-0.006271856783517354,-0.025087427134069307,-0.5639280389419624,-0.8482145692852814,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,high_energy_listener,0.4844444444444444,9,4,1.168314109578631,0.025087427134069418,-1.1432266824445616,0.6666666666666666,0.5,3,4,1,1,1,-1.2357867021353437,-0.2858066706111404,-1.1432266824445616,-2.1014880388325348,-2.6858027196866727,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,low_energy_listener,0.7066666666666667,9,7,1.168314109578631,1.083859347883426,-0.08445476169520494,0.6666666666666666,0.7142857142857143,3,4,1,1,1,-0.29821632585829716,-0.021113690423801235,-0.08445476169520494,-0.4332953735030981,-0.642581903846417,subject_balanced_listener
Q3,wm_energy_rank_mobility_environment,high_energy_listener,0.7066666666666667,9,2,1.168314109578631,0.08445476169520494,-1.083859347883426,0.6666666666666666,0.5,2,4,1,2,2,-1.2357867021353437,-0.2709648369708565,-1.083859347883426,-2.232120704271399,-2.8914353851255368,subject_balanced_listener
Q3,wm_energy_mean,low_energy_listener,1.2301448232760266,9,3,1.168314109578631,0.5125134114966214,-0.6558006980820095,0.6666666666666666,0.6666666666666666,2,4,1,3,2,-0.47507503820572783,-0.16395017452050237,-0.6558006980820095,-1.4895994729157327,-1.9146294881980237,subject_balanced_listener
Q3,wm_energy_mean,high_energy_listener,1.2301448232760266,9,6,1.168314109578631,0.6558006980820096,-0.5125134114966213,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.7607116639296158,-0.12812835287415533,-0.5125134114966213,-1.1519759930508717,-1.541260658622718,subject_balanced_listener
Q3,wm_energy_mean,low_energy_listener,1.3502067231784545,9,5,1.168314109578631,1.1764193675742083,0.008105257995577375,0.6666666666666666,0.8,3,4,2,1,1,-0.29821632585829716,0.002026314498894316,0.008105257995577375,-0.3057353538123158,-0.5300218841556347,subject_balanced_listener
Q3,wm_energy_mean,high_energy_listener,1.3502067231784545,9,4,1.168314109578631,-0.008105257995577264,-1.176419367574208,0.6666666666666666,0.5,3,4,1,2,1,-1.2357867021353437,-0.294104841893552,-1.176419367574208,-2.314680723962181,-2.968995404816319,subject_balanced_listener
Q3,wm_energy_mean,low_energy_listener,1.5244832309511258,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_mean,high_energy_listener,1.5244832309511258,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
Q3,wm_energy_max,low_energy_listener,1.8662429196887165,9,3,1.168314109578631,0.2604031328037221,-0.9079109767749087,0.6666666666666666,0.6666666666666666,3,4,2,2,1,-0.9160162347704861,-0.2269777441937272,-0.9079109767749087,-1.8033215293757245,-2.344728023283919,subject_balanced_listener
Q3,wm_energy_max,high_energy_listener,1.8662429196887165,9,6,1.168314109578631,0.9079109767749088,-0.26040313280372207,0.6666666666666666,0.6666666666666666,4,4,1,2,0,-0.3197704673648576,-0.06510078320093052,-0.26040313280372207,-0.7932539365908795,-1.0761621235368226,subject_balanced_listener
Q3,wm_energy_max,low_energy_listener,2.0029471352766404,9,5,1.168314109578631,0.48758276520538807,-0.6807313443732428,0.6666666666666666,0.6,3,4,1,2,1,-0.47507503820572783,-0.1701828360933107,-0.6807313443732428,-1.324530119206966,-1.674560134489257,subject_balanced_listener
Q3,wm_energy_max,high_energy_listener,2.0029471352766404,9,4,1.168314109578631,0.6807313443732429,-0.487582765205388,0.6666666666666666,0.75,3,4,1,2,1,-0.7607116639296158,-0.121895691301347,-0.487582765205388,-1.3170453467596384,-1.7813300123314846,subject_balanced_listener
Q3,wm_energy_max,low_energy_listener,2.06262266005953,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_max,high_energy_listener,2.06262266005953,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
Q3,wm_energy_rank_mean,low_energy_listener,0.372,9,3,1.168314109578631,0.5125134114966214,-0.6558006980820095,0.6666666666666666,0.6666666666666666,2,4,1,3,2,-0.47507503820572783,-0.16395017452050237,-0.6558006980820095,-1.4895994729157327,-1.9146294881980237,subject_balanced_listener
Q3,wm_energy_rank_mean,high_energy_listener,0.372,9,6,1.168314109578631,0.6558006980820096,-0.5125134114966213,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.7607116639296158,-0.12812835287415533,-0.5125134114966213,-1.1519759930508717,-1.541260658622718,subject_balanced_listener
Q3,wm_energy_rank_mean,low_energy_listener,0.4502222222222222,9,5,1.168314109578631,0.7738268855392572,-0.39448722403937375,0.6666666666666666,0.6,2,4,0,2,2,-0.29821632585829716,-0.09862180600984347,-0.39448722403937375,-0.9683278358472669,-1.2376143661905858,subject_balanced_listener
Q3,wm_energy_rank_mean,high_energy_listener,0.4502222222222222,9,4,1.168314109578631,0.39448722403937386,-0.773826885539257,0.6666666666666666,0.75,2,4,1,1,2,-1.2357867021353437,-0.19345672138481426,-0.773826885539257,-1.7420882419272308,-2.331402922781368,subject_balanced_listener
Q3,wm_energy_rank_mean,low_energy_listener,0.5328888888888889,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_rank_mean,high_energy_listener,0.5328888888888889,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
Q3,wm_energy_rank_max,low_energy_listener,0.6155555555555555,9,3,1.168314109578631,0.5125134114966214,-0.6558006980820095,0.6666666666666666,0.6666666666666666,2,4,1,3,2,-0.47507503820572783,-0.16395017452050237,-0.6558006980820095,-1.4895994729157327,-1.9146294881980237,subject_balanced_listener
Q3,wm_energy_rank_max,high_energy_listener,0.6155555555555555,9,6,1.168314109578631,0.6558006980820096,-0.5125134114966213,0.6666666666666666,0.6666666666666666,4,4,1,1,0,-0.7607116639296158,-0.12812835287415533,-0.5125134114966213,-1.1519759930508717,-1.541260658622718,subject_balanced_listener
Q3,wm_energy_rank_max,low_energy_listener,0.7511111111111111,9,5,1.168314109578631,0.48758276520538807,-0.6807313443732428,0.6666666666666666,0.6,3,4,1,2,1,-0.47507503820572783,-0.1701828360933107,-0.6807313443732428,-1.324530119206966,-1.674560134489257,subject_balanced_listener
Q3,wm_energy_rank_max,high_energy_listener,0.7511111111111111,9,4,1.168314109578631,0.6807313443732429,-0.487582765205388,0.6666666666666666,0.75,3,4,1,2,1,-0.7607116639296158,-0.121895691301347,-0.487582765205388,-1.3170453467596384,-1.7813300123314846,subject_balanced_listener
Q3,wm_energy_rank_max,low_energy_listener,0.8244444444444444,9,7,1.168314109578631,0.7555551130644764,-0.4127589965141545,0.6666666666666666,0.5714285714285714,3,4,0,2,1,-0.29821632585829716,-0.10318974912853862,-0.4127589965141545,-0.9765996083220476,-1.2408861386653665,subject_balanced_listener
Q3,wm_energy_rank_max,high_energy_listener,0.8244444444444444,9,2,1.168314109578631,0.4127589965141545,-0.7555551130644764,0.6666666666666666,1.0,2,4,2,1,2,-1.2357867021353437,-0.1888887782661191,-0.7555551130644764,-1.6888164694524497,-2.293131150306587,subject_balanced_listener
S2,wm_energy_calendar_rhythm,all,0.0,5,5,1.3614369514910036,1.3614369514910036,0.0,1.0,1.0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,subject_balanced_listener
S2,wm_energy_calendar_rhythm,low_energy_listener,0.9582091061061512,5,2,1.3614369514910036,0.6892683225332213,-0.6721686289577823,1.0,1.0,1,2,0,2,1,-0.4628795525048678,-0.3360843144788911,-0.6721686289577823,-1.3530403380859464,-1.6881921590878937,subject_balanced_listener
S2,wm_energy_calendar_rhythm,high_energy_listener,0.9582091061061512,5,3,1.3614369514910036,0.6721686289577822,-0.6892683225332215,1.0,1.0,2,2,0,1,0,-0.6892683225332213,-0.3446341612666107,-0.6892683225332215,-1.3172927321798154,-1.663000061193104,subject_balanced_listener
S2,wm_energy_calendar_rhythm,low_energy_listener,1.0971665798936887,5,3,1.3614369514910036,0.8985573989861357,-0.4628795525048679,1.0,1.0,2,2,0,1,0,-0.4628795525048678,-0.2314397762524339,-0.4628795525048679,-0.9437512616330319,-1.1989030826349791,subject_balanced_listener
S2,wm_energy_calendar_rhythm,high_energy_listener,1.0971665798936887,5,2,1.3614369514910036,0.4628795525048678,-0.8985573989861358,1.0,1.0,1,2,0,2,1,-0.6892683225332213,-0.44927869949306787,-0.8985573989861358,-1.7265818086327298,-2.1522891376460183,subject_balanced_listener
S2,wm_energy_calendar_rhythm,low_energy_listener,1.461840689795571,5,4,1.3614369514910036,1.0982151766093833,-0.26322177488162035,1.0,1.0,2,2,0,1,0,-0.26322177488162024,-0.13161088744081012,-0.26322177488162035,-0.6143159285546735,-0.7896046385073217,subject_balanced_listener
S2,wm_energy_calendar_rhythm,high_energy_listener,1.461840689795571,5,1,1.3614369514910036,0.26322177488162024,-1.0982151766093833,1.0,1.0,1,2,0,2,1,-0.8889261001564689,-0.5491075883046916,-1.0982151766093833,-2.056017141711088,-2.5615875817736753,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,low_energy_listener,0.3244444444444444,5,2,1.3614369514910036,0.6892683225332213,-0.6721686289577823,1.0,1.0,1,2,0,2,1,-0.4628795525048678,-0.3360843144788911,-0.6721686289577823,-1.3530403380859464,-1.6881921590878937,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,high_energy_listener,0.3244444444444444,5,3,1.3614369514910036,0.6721686289577822,-0.6892683225332215,1.0,1.0,2,2,0,1,0,-0.6892683225332213,-0.3446341612666107,-0.6892683225332215,-1.3172927321798154,-1.663000061193104,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,low_energy_listener,0.46,5,3,1.3614369514910036,0.8985573989861357,-0.4628795525048679,1.0,1.0,2,2,0,1,0,-0.4628795525048678,-0.2314397762524339,-0.4628795525048679,-0.9437512616330319,-1.1989030826349791,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,high_energy_listener,0.46,5,2,1.3614369514910036,0.4628795525048678,-0.8985573989861358,1.0,1.0,1,2,0,2,1,-0.6892683225332213,-0.44927869949306787,-0.8985573989861358,-1.7265818086327298,-2.1522891376460183,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,low_energy_listener,0.7422222222222222,5,4,1.3614369514910036,1.0982151766093833,-0.26322177488162035,1.0,1.0,2,2,0,1,0,-0.26322177488162024,-0.13161088744081012,-0.26322177488162035,-0.6143159285546735,-0.7896046385073217,subject_balanced_listener
S2,wm_energy_rank_calendar_rhythm,high_energy_listener,0.7422222222222222,5,1,1.3614369514910036,0.26322177488162024,-1.0982151766093833,1.0,1.0,1,2,0,2,1,-0.8889261001564689,-0.5491075883046916,-1.0982151766093833,-2.056017141711088,-2.5615875817736753,subject_balanced_listener
S2,wm_energy_phone_behavior,low_energy_listener,0.8800270982345204,5,2,1.3614369514910036,0.6132169052421925,-0.7482200462488111,1.0,1.0,2,2,0,1,0,-0.7482200462488111,-0.37411002312440556,-0.7482200462488111,-1.4145630763105383,-1.7838510948100628,subject_balanced_listener
S2,wm_energy_phone_behavior,high_energy_listener,0.8800270982345204,5,3,1.3614369514910036,0.7482200462488111,-0.6132169052421925,1.0,1.0,1,2,0,2,1,-0.403927828789278,-0.30660845262109626,-0.6132169052421925,-1.2557699939552234,-1.5673411254709346,subject_balanced_listener
S2,wm_energy_phone_behavior,low_energy_listener,1.4416396313103224,5,3,1.3614369514910036,0.8985573989861357,-0.4628795525048679,1.0,1.0,2,2,0,1,0,-0.4628795525048678,-0.2314397762524339,-0.4628795525048679,-0.9437512616330319,-1.1989030826349791,subject_balanced_listener
