target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score
Q2,pessimistic_utility,top_all,0.02,9,0.2884930573941238,0.03205478415490264,0.3333333333333333,4,2,2,4,5,-0.27342733698362504,0.5125788436239643,0.5619203943777489,1.0962613876236809,-0.3885419991446293
Q2,pessimistic_utility,top_decisive,0.02,7,0.20748395779440865,0.029640565399201235,0.42857142857142855,3,1,2,1,6,-0.2691924439811302,0.6843956089117996,0.4766764017755388,0.6964924899700368,-0.706030052587149
Q2,pessimistic_utility,top_all,0.04,18,0.24003371083826375,0.01333520615768132,0.2777777777777778,6,2,4,10,8,-0.6209628175093144,1.128502169143048,0.8609965283475781,0.7629551381380101,-1.8850997682040607
Q2,pessimistic_utility,top_decisive,0.04,15,0.2003774276022362,0.013358495173482414,0.4666666666666667,7,4,3,1,14,-0.65010883724959,0.9874957980300908,0.8504862648518262,0.8612555785537735,-0.702493488510914
Q2,pessimistic_utility,top_all,0.06,27,0.1883845684155337,0.006977206237612359,0.2962962962962963,8,2,6,13,14,-0.23355484416361638,1.4080955234022412,0.4219394125791501,0.29965254882684367,-3.630267678595376
Q2,pessimistic_utility,top_decisive,0.06,22,0.3069463955587038,0.01395210888903199,0.5454545454545454,10,6,4,2,20,-0.4362554153227891,1.2374444191697365,0.7432018108814928,0.600594094868636,-0.9819644702368189
Q2,pessimistic_utility,top_all,0.08,36,0.22314859964305095,0.006198572212306971,0.3611111111111111,9,4,5,16,20,-1.3941017459275227,1.0637702688110968,1.6172503455705736,1.5203003815645868,-1.882394852361901
Q2,pessimistic_utility,top_decisive,0.08,30,0.3548971733689441,0.011829905778964804,0.5666666666666667,10,6,4,10,20,-1.0973959204586385,1.623230674710991,1.4522930938275826,0.8946929826139202,-0.6489976121966765
Q2,pessimistic_utility,top_all,0.1,45,0.21248354976568123,0.004721856661459583,0.4,9,4,5,16,29,-1.3524351841518518,1.361075212463468,1.564918733917533,1.1497665372107688,-1.9348182396421052
Q2,pessimistic_utility,top_decisive,0.1,37,0.15687743707843876,0.0042399307318496966,0.5405405405405406,10,6,4,17,20,-0.497353976069643,1.6070439993919128,0.6542314131480818,0.40710236520943766,-1.1842421426095995
Q2,pessimistic_utility,top_all,0.14,63,0.05382596509230969,0.00085438039829063,0.3968253968253968,9,3,6,21,42,-0.9060970124007813,1.163527519660975,0.9599229774930911,0.8250109784878922,-3.28881100604743
Q2,pessimistic_utility,top_decisive,0.14,52,0.5305152344720057,0.01020221604753857,0.5961538461538461,10,7,3,32,20,-1.5043137223674385,1.6542011568290738,2.034828956839444,1.2300976507234422,0.7243689805920015
Q2,pessimistic_utility,top_all,0.18,81,-0.15745558111119112,-0.0019438960631011249,0.3950617283950617,9,2,7,24,57,-1.365207238018214,2.3201481758856275,1.207751656907023,0.5205493638120807,-4.394415959874253
Q2,pessimistic_utility,top_decisive,0.18,67,0.3972924920064874,0.005929738686663992,0.582089552238806,10,5,5,42,25,-2.1073911586749436,2.3971633264226826,2.504683650681431,1.044853149167438,-1.167851572054686
Q2,pessimistic_utility,top_all,0.25,112,0.08423685141311782,0.0007521147447599805,0.4642857142857143,10,4,6,39,73,-2.652082532836461,2.5675639864345934,2.7363193842495788,1.0657258781890475,-2.3889787762806245
Q2,pessimistic_utility,top_decisive,0.25,93,0.3998918486845164,0.004299912351446413,0.5698924731182796,10,7,3,48,45,-2.468956557535725,2.858291598223862,2.8688484062202413,1.0036933978334959,0.8538204962363487
Q2,health_score_only,top_all,0.02,9,0.4137002070941324,0.045966689677125826,0.6666666666666666,4,1,3,8,1,-0.34127714550523763,0.7732156754814241,0.75497735259937,0.9764123730798675,-1.041083148854768
Q2,health_score_only,top_decisive,0.02,7,0.46610641475623327,0.0665866306794619,0.7142857142857143,3,1,2,6,1,-0.2997729338705882,0.8846566127934528,0.7658793486268214,0.865736306665281,-0.22926218255785114
Q2,health_score_only,top_all,0.04,18,0.13264904320080362,0.0073693912889335345,0.5555555555555556,6,3,3,13,5,-0.5032382035416604,0.8358326105369976,0.635887246742464,0.7607830069395418,-1.0242676753009352
Q2,health_score_only,top_decisive,0.04,15,0.21042313725167516,0.014028209150111678,0.6,5,2,3,11,4,-0.5785123476688754,1.0247718417584697,0.7889354849205505,0.7698645227866205,-1.07646299074747
Q2,health_score_only,top_all,0.06,27,-1.1240493612966822,-0.04163145782580305,0.48148148148148145,7,3,4,17,10,-0.8659789120383952,1.271139454439449,-0.25807044925828704,-0.20302292431957575,-3.4661577924505216
Q2,health_score_only,top_decisive,0.06,22,-0.58998279843959,-0.026817399929072273,0.5454545454545454,7,3,4,14,8,-0.015027479411872454,1.1113344632672901,-0.5749553190277176,-0.5173557898468892,-3.052043648174889
Q2,health_score_only,top_all,0.08,36,-0.9438453582294488,-0.02621792661748469,0.5,8,3,5,25,11,-1.1054299952772333,1.6815412803781715,0.16158463704778447,0.0960931729320643,-3.8526814179695177
Q2,health_score_only,top_decisive,0.08,30,-1.173381018968295,-0.039112700632276495,0.5,8,2,6,20,10,-0.9596496649121727,1.3095481413698418,-0.2137313540561222,-0.1632100014532878,-5.189507993033266
Q2,health_score_only,top_all,0.1,45,-0.39080306273715426,-0.008684512505270095,0.5333333333333333,9,4,5,30,15,-0.9228023767588192,1.6950758731870772,0.5319993140216649,0.31384985323482967,-2.936551650839422
Q2,health_score_only,top_decisive,0.1,37,-0.19489000146561625,-0.005267297336908547,0.5675675675675675,8,3,5,26,11,-1.4011585971622813,1.5455665514645816,1.206268595696665,0.7804701742242046,-2.6460003269007144
Q2,health_score_only,top_all,0.14,63,-0.050447280613180434,-0.000800750485923499,0.5396825396825397,9,4,5,40,23,-1.5947369111791019,1.9375349522171355,1.5442896305659215,0.7970383340949693,-2.191353187616722
Q2,health_score_only,top_decisive,0.14,52,-0.10263038148964188,-0.001973661182493113,0.5576923076923077,9,4,5,35,17,-1.4788154651763656,1.8828079690541923,1.3761850836867238,0.7309216374190487,-2.302681130765076
Q2,health_score_only,top_all,0.18,81,0.8833820693323399,0.010905951473238765,0.5555555555555556,9,5,4,46,35,-2.5119118351430068,1.9303213386814337,3.3952939044753467,1.7589267840734788,0.4420720587505036
Q2,health_score_only,top_decisive,0.18,67,1.1079436086143672,0.01653647177036369,0.582089552238806,9,5,4,41,26,-1.4342060863366115,1.8506016762374984,2.5421496949509788,1.373688205081216,0.3387961656389131
Q2,health_score_only,top_all,0.25,112,0.6169351977333091,0.0055083499797616885,0.5625,10,5,5,64,48,-2.478315522858244,1.9123472131812826,3.095250720591553,1.6185610537965294,-0.6909959446799943
Q2,health_score_only,top_decisive,0.25,93,0.4422517180606381,0.004755394817856324,0.5806451612903226,10,5,5,55,38,-1.847270396378226,2.6354304777018984,2.289522114438864,0.8687469215410049,-1.216315043280046
Q3,predicted_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
Q3,predicted_gain,top_all,0.02,9,-1.541799181236239,-0.17131102013735988,0.2222222222222222,7,1,6,6,3,-0.11266622917846826,0.5181466774513174,-1.4291329520577707,-2.7581629184374057,-6.540034228522421
Q3,predicted_gain,top_decisive,0.02,7,-1.6649233092263622,-0.23784618703233745,0.14285714285714285,6,1,5,5,2,-0.29116199935897763,0.6214664171033732,-1.3737613098673847,-2.2105157608844315,-5.866791343768391
Q3,predicted_gain,top_all,0.04,18,-3.214500930083905,-0.1785833850046614,0.16666666666666666,7,2,5,11,7,-0.5786740394849216,0.7637176097484835,-2.6358268905989837,-3.451310873225832,-7.773838095782799
Q3,predicted_gain,top_decisive,0.04,14,-3.146320131589051,-0.2247371522563608,0.14285714285714285,7,1,6,8,6,-0.3339896986565199,0.7513932188414439,-2.812330432932531,-3.7428211519779206,-8.754917898313229
Q3,predicted_gain,top_all,0.06,27,-3.627443511949227,-0.13434975970182322,0.2962962962962963,7,1,6,15,12,-0.9269545278658406,0.9253341739731551,-2.7004889840833863,-2.9183932248910223,-9.06075027516381
Q3,predicted_gain,top_decisive,0.06,21,-3.444289522253112,-0.1640137867739577,0.2857142857142857,7,1,6,12,9,-0.8214257646383628,0.8899917897168812,-2.622863757614749,-2.9470651166895805,-8.856998349087233
Q3,predicted_gain,top_all,0.08,36,-3.51797877183766,-0.0977216325510461,0.3333333333333333,8,1,7,20,16,-0.7417632331517326,1.0999317192440248,-2.776215538685927,-2.523988980510536,-9.675386441762122
Q3,predicted_gain,top_decisive,0.08,28,-3.738659276617267,-0.13352354559347382,0.2857142857142857,7,1,6,14,14,-0.6460321261522676,1.3283661430067157,-3.0926271504649994,-2.328143612170763,-9.253893140497093
Q3,predicted_gain,top_all,0.1,45,-3.575251922787815,-0.07945004272861811,0.35555555555555557,8,1,7,20,25,-0.6920313233698222,1.288346926872961,-2.8832205994179927,-2.237922518599911,-9.73372693999966
Q3,predicted_gain,top_decisive,0.1,35,-3.7617856786272417,-0.10747959081792119,0.3142857142857143,7,1,6,14,21,-1.227145773173411,1.485479839416712,-2.5346399054538304,-1.7062768798323655,-9.009537333519319
Q3,predicted_gain,top_all,0.14,63,-3.814753777968051,-0.06055164726933414,0.38095238095238093,8,0,8,25,38,-1.3761780613979242,1.5828283375321055,-2.438575716570127,-1.5406444645616308,-10.688986391890424
Q3,predicted_gain,top_decisive,0.14,49,-3.940710965933599,-0.08042267277415509,0.3469387755102041,7,0,7,17,32,-1.569581479265714,1.768355518907119,-2.3711294866678854,-1.340866958773818,-10.03326441071617
Q3,predicted_gain,top_all,0.18,81,-4.277357601255873,-0.05280688396612189,0.38271604938271603,8,0,8,31,50,-1.7967058254529171,1.8024307163351925,-2.480651775802956,-1.3762813479159755,-11.149263240294555
Q3,predicted_gain,top_decisive,0.18,62,-4.242754211011383,-0.06843151953244167,0.3548387096774194,8,0,8,22,40,-1.2079185408810071,1.5822930122240688,-3.0348356701303763,-1.9179985291501829,-11.372553000084936
Q3,predicted_gain,top_all,0.25,112,-5.0984049376596605,-0.04552147265767554,0.375,8,0,8,47,65,-2.4139871984124244,1.821645036867614,-2.684417739247236,-1.4736228435937178,-12.054063430755566
Q3,predicted_gain,top_decisive,0.25,87,-5.1636578012667345,-0.05935238852030729,0.3563218390804598,8,0,8,36,51,-2.494745213804642,2.602487894770732,-2.6689125874620925,-1.0255235357001389,-12.075616916770318
Q3,tail_safe_utility,top_all,0.02,9,-0.08189104325587232,-0.009099004806208035,0.3333333333333333,4,1,3,4,5,-0.1130289210238949,0.565782341326071,0.031137877768022584,0.05503508238705747,-1.998822611131692
Q3,tail_safe_utility,top_decisive,0.02,7,-0.0399657313155935,-0.0057093901879419285,0.42857142857142855,5,2,3,0,7,-0.31027261475199897,0.5784856878424228,0.27030688343640547,0.46726632848008504,-1.5986316892648431
Q3,tail_safe_utility,top_all,0.04,18,-0.020647468164489424,-0.0011470815646938569,0.3888888888888889,7,2,5,9,9,-0.14768187179241885,0.7676474466642397,0.12703440362792942,0.16548534640471857,-3.173525781143131
Q3,tail_safe_utility,top_decisive,0.04,14,0.12302751723958594,0.008787679802827566,0.5714285714285714,8,5,3,0,14,-0.2270915448977342,0.9377020146424803,0.35011906213732014,0.37337987619746216,-0.767092823392606
Q3,tail_safe_utility,top_all,0.06,27,-0.1253292267845481,-0.004641823214242523,0.37037037037037035,8,2,6,16,11,-0.6411530281053845,0.9112184249520069,0.5158238013208365,0.566081399581011,-3.8585531267345248
Q3,tail_safe_utility,top_decisive,0.06,21,-0.06485937886095605,-0.0030885418505217166,0.5238095238095238,9,5,4,3,18,-0.5887291083809685,1.0340046023605636,0.5238697295200124,0.5066415839195036,-1.6475074818036681
Q3,tail_safe_utility,top_all,0.08,36,-0.09508009503411385,-0.002641113750947607,0.4166666666666667,9,3,6,17,19,-0.8992237368428437,0.8246034051284332,0.8041436418087299,0.9751883594071301,-3.470277651127012
Q3,tail_safe_utility,top_decisive,0.08,28,-0.2275715495555362,-0.00812755534126915,0.5,9,5,4,7,21,-0.8803450110106006,1.11781066781952,0.6527734614550644,0.5839749791692453,-1.7657033401293392
Q3,tail_safe_utility,top_all,0.1,45,-0.1059716296450991,-0.0023549251032244246,0.4222222222222222,9,3,6,21,24,-0.6680864272131322,1.0652816604854582,0.5621147975680331,0.5276677693971306,-3.6086868957787965
Q3,tail_safe_utility,top_decisive,0.1,35,-0.30266672284832863,-0.00864762065280939,0.5142857142857142,10,6,4,12,23,-0.2445298914989821,1.0593397414164871,-0.058136831349346524,-0.054880251421144034,-1.9485026389627143
Q3,tail_safe_utility,top_all,0.14,63,-0.0038602294592571806,-6.127348348027271e-05,0.47619047619047616,9,5,4,22,41,-1.5781959597814563,1.7691064415426208,1.5743357303221992,0.889904470049532,-1.1971856101748677
Q3,tail_safe_utility,top_decisive,0.14,49,-0.28541140743084326,-0.005824722600629454,0.5510204081632653,10,6,4,26,23,-0.7827104381369705,1.7732887678199523,0.49729903070612724,0.28043883192103974,-1.6904557206344517
Q3,tail_safe_utility,top_all,0.18,81,-0.17463933561228312,-0.0021560411803985572,0.4444444444444444,9,4,5,25,56,-1.6062673886432688,2.103138397306749,1.4316280530309857,0.6807103397780715,-2.3999429275180755
Q3,tail_safe_utility,top_decisive,0.18,62,-0.1447756809255542,-0.0023350916278315195,0.5806451612903226,10,6,4,39,23,-1.5232547211814431,1.7442921756599794,1.3784790402558889,0.7902798966201408,-1.1800542207223659
Q3,tail_safe_utility,top_all,0.25,112,-0.03616405978910575,-0.00032289339097415847,0.4642857142857143,9,4,5,33,79,-1.8337804878406405,2.1033458672647356,1.7976164280515348,0.8546461407173219,-2.1090336958993365
Q3,tail_safe_utility,top_decisive,0.25,87,-0.5463757811168538,-0.006280181392147745,0.5402298850574713,10,5,5,44,43,-1.5271328170126577,1.9825556707782659,0.9807570358958039,0.49469331446859244,-2.714561027336348
Q3,health_weighted_utility,top_all,0.02,9,-0.046633456409487684,-0.005181495156609743,0.3333333333333333,6,2,4,4,5,-0.08541349135766658,0.4746118712604835,0.0387800349481789,0.08170894428996503,-2.5082228830819617
Q3,health_weighted_utility,top_decisive,0.02,7,-0.1883072134519439,-0.02690103049313484,0.2857142857142857,5,1,4,2,5,0.010084431931488202,0.5877702319880916,-0.1983916453834321,-0.3375326523638093,-2.991497554572526
Q3,health_weighted_utility,top_all,0.04,18,-0.01912398164108131,-0.0010624434245045172,0.4444444444444444,7,3,4,8,10,-0.3235702842973081,0.6806664312417938,0.3044463026562268,0.4472767991522679,-2.1122845402406196
Q3,health_weighted_utility,top_decisive,0.04,14,-0.4049129115682379,-0.028922350826302706,0.35714285714285715,5,1,4,8,6,-0.3073453570350843,0.7920936016417645,-0.09756755453315358,-0.1231767992203526,-3.1263792355768767
Q3,health_weighted_utility,top_all,0.06,27,0.0701266471713336,0.0025972832285679113,0.5555555555555556,9,5,4,11,16,-0.6523933515677383,1.0095026468239918,0.7225199987390718,0.7157187759855811,-1.4109750312269886
Q3,health_weighted_utility,top_decisive,0.06,21,-0.6874861791278879,-0.032737437101327996,0.38095238095238093,5,1,4,15,6,-0.4248992848269894,1.0760790488635261,-0.2625868943008985,-0.2440219374015534,-3.470460452540024
Q3,health_weighted_utility,top_all,0.08,36,0.038192066881960474,0.0010608907467211243,0.5,9,5,4,14,22,-0.00935917782371711,1.0487767568308533,0.047551244705677585,0.04533972019876357,-1.765631025451176
Q3,health_weighted_utility,top_decisive,0.08,28,-0.7759484097244042,-0.027712443204443004,0.42857142857142855,5,1,4,22,6,-1.032850004021791,1.1093367957970568,0.2569015942973868,0.2315812431992787,-3.312874727400391
Q3,health_weighted_utility,top_all,0.1,45,0.05832883290813201,0.001296196286847378,0.4888888888888889,9,5,4,16,29,-0.6439697479068658,0.9225840096384105,0.7022985808149977,0.7612299513951586,-1.4486325575559917
Q3,health_weighted_utility,top_decisive,0.1,35,-0.6702760782670047,-0.019150745093342993,0.4857142857142857,5,1,4,29,6,-0.6201840207280747,1.167549117763679,-0.05009205753893009,-0.04290359761041686,-3.322098658166672
Q3,health_weighted_utility,top_all,0.14,63,-0.00816487018872869,-0.0001296011141068046,0.4603174603174603,9,5,4,21,42,-0.7500669363054732,1.5805970295361151,0.7419020661167445,0.4693809062354642,-1.5404499453132106
Q3,health_weighted_utility,top_decisive,0.14,49,-0.5000341408331844,-0.010204778384350702,0.5510204081632653,6,2,4,41,8,-0.9910625175427139,1.131681750014704,0.4910283767095295,0.43389263518930965,-2.691927802608775
Q3,health_weighted_utility,top_all,0.18,81,-0.004861005278469055,-6.001241084529697e-05,0.4691358024691358,9,6,3,24,57,-2.169829621814242,1.6990836044350135,2.1649686165357727,1.274197815154409,-0.005504677111310308
Q3,health_weighted_utility,top_decisive,0.18,62,-1.42701464329637,-0.02301636521445758,0.5645161290322581,10,5,5,45,17,-1.8861700638189969,1.760597587539868,0.4591554205226269,0.260795211678222,-3.7926500797843383
Q3,health_weighted_utility,top_all,0.25,112,-0.6948698904506849,-0.006204195450452544,0.42857142857142855,10,4,6,39,73,-2.7234795578224578,2.169191845949362,2.028609667371773,0.9351914498295274,-3.4413373618876117
Q3,health_weighted_utility,top_decisive,0.25,87,-2.3051193930472045,-0.026495625207439134,0.5517241379310345,10,3,7,58,29,-2.1167930633024006,2.526289958476839,-0.1883263297448039,-0.07454660107913756,-6.835384820289938
Q3,pessimistic_utility,top_all,0.02,9,-0.08340511502700149,-0.009267235003000165,0.3333333333333333,3,1,2,4,5,-0.3207699994176301,0.5908962369661346,0.23736488439062864,0.40170315791710226,-1.1434904230319045
Q3,pessimistic_utility,top_decisive,0.02,7,-0.035143666798231055,-0.0050205238283187225,0.42857142857142855,5,2,3,0,7,-0.12685468358598428,0.48643995271305396,0.09171101678775323,0.1885351239680196,-1.6841912985257155
Q3,pessimistic_utility,top_all,0.04,18,-0.09967261208578765,-0.005537367338099314,0.3333333333333333,7,2,5,10,8,-0.4423323556479015,0.910356110304575,0.34265974356211387,0.3764018714033471,-3.1754348480320465
Q3,pessimistic_utility,top_decisive,0.04,14,0.2854498871005396,0.02038927765003854,0.6428571428571429,8,6,2,1,13,-0.23565351459567815,0.8759335599623228,0.5211034016962177,0.5949120178916679,0.4523272794833826
Q3,pessimistic_utility,top_all,0.06,27,-0.1150582956568354,-0.00426141835766057,0.4074074074074074,8,2,6,15,12,-0.332355596905421,1.2584431250974168,0.2172973012485856,0.17267153112840478,-3.9791444945143972
Q3,pessimistic_utility,top_decisive,0.06,21,-0.1265688459078868,-0.006027087900375562,0.5238095238095238,9,5,4,7,14,-0.5332028930564708,1.012576803139411,0.40663404714858403,0.4015834116363803,-1.760755254908911
Q3,pessimistic_utility,top_all,0.08,36,-0.11706906270291745,-0.0032519184084143734,0.3888888888888889,8,2,6,19,17,-0.5860796175847489,1.4179036007614005,0.46901055488183147,0.33077746232534944,-3.8837265111506305
Q3,pessimistic_utility,top_decisive,0.08,28,-0.36153479009043454,-0.012911956788944091,0.5,9,5,4,11,17,-1.1672342718275364,1.1118346057689414,0.8056994817371018,0.7246576762016528,-1.8320742038622837
Q3,pessimistic_utility,top_all,0.1,45,-0.11547548827666382,-0.0025661219617036405,0.4222222222222222,9,3,6,21,24,-0.5197533191721361,1.541696511138721,0.40427783089547226,0.2622291923050837,-3.699977550454962
Q3,pessimistic_utility,top_decisive,0.1,35,-0.449986522076742,-0.0128567577736212,0.5142857142857142,9,5,4,18,17,-0.9415632354353002,1.204239973458063,0.4915767133585582,0.40820494601832535,-2.057114177799414
Q3,pessimistic_utility,top_all,0.14,63,-0.11600585260108137,-0.0018413627396997043,0.4444444444444444,9,5,4,24,39,-1.2469790220815489,1.6658938455196655,1.1309731694804674,0.6788987020524512,-1.4967198175221172
Q3,pessimistic_utility,top_decisive,0.14,49,-0.43274003623198454,-0.008831429310856828,0.5510204081632653,9,5,4,32,17,-1.7166797820395068,1.7681190222248064,1.2839397458075221,0.7261613780909124,-1.7178878445331178
Q3,pessimistic_utility,top_all,0.18,81,-0.17043298137699303,-0.0021041108811974446,0.4444444444444444,9,4,5,26,55,-1.1601180838937648,1.8073077024953843,0.9896851025167718,0.5476018838133068,-2.5637274515592368
Q3,pessimistic_utility,top_decisive,0.18,62,-0.6002733499742028,-0.009681828225390368,0.5483870967741935,9,4,5,42,20,-1.6816941373400145,1.9607221567525785,1.0814207873658117,0.5515420854716618,-2.924686381978035
Q3,pessimistic_utility,top_all,0.25,112,-0.205089159778637,-0.001831153212309259,0.44642857142857145,9,5,4,33,79,-2.7731500040908976,1.6587467632966122,2.5680608443122606,1.5481934320151842,-0.9951985210678274
Q3,pessimistic_utility,top_decisive,0.25,87,-0.44158844394612884,-0.005075729240760101,0.5517241379310345,10,6,4,45,42,-1.6182639679802435,2.427566505718712,1.1766755240341147,0.48471402174242184,-1.5881771600840844
Q3,health_score_only,top_all,0.02,9,-0.23026661663415166,-0.02558517962601685,0.5555555555555556,3,2,1,5,4,-0.31982615241594275,0.7720458573730515,0.0895595357817911,0.11600287071874806,-0.34287604759420554
Q3,health_score_only,top_decisive,0.02,7,-0.26667718101370613,-0.038096740144815164,0.5714285714285714,2,1,1,5,2,-0.31782509990028024,0.4862665928192525,0.051147918886574106,0.10518493279587894,-0.5882569161238174
Q3,health_score_only,top_all,0.04,18,-2.720601475228174,-0.15114452640156523,0.3888888888888889,5,2,3,12,6,-0.2499795836751346,0.698056470336976,-2.4706218915530394,-3.5392865714150386,-5.653136683302131
Q3,health_score_only,top_decisive,0.04,14,-1.1767768015499938,-0.08405548582499955,0.5,5,2,3,10,4,-0.3272459659829104,0.8807890779571106,-0.8495308355670834,-0.9645110921873292,-3.245563703217206
Q3,health_score_only,top_all,0.06,27,-2.8437509349527574,-0.10532410870195398,0.5185185185185185,6,3,3,15,12,-0.6233447452141254,1.2638569889969236,-2.220406189738632,-1.7568492393280082,-5.265096543812598
Q3,health_score_only,top_decisive,0.06,21,-2.6772295639744224,-0.1274871220940201,0.5238095238095238,5,2,3,14,7,-0.33018258753982305,1.1316757609047223,-2.347046976434599,-2.0739570975331696,-5.372758382146516
Q3,health_score_only,top_all,0.08,36,-3.546776541759838,-0.09852157060443995,0.4722222222222222,7,2,5,20,16,-1.1381799165196747,1.1805306403503282,-2.408596625240163,-2.0402660828230603,-7.778534191098423
Q3,health_score_only,top_decisive,0.08,28,-3.405262771242385,-0.1216165275443709,0.5,7,2,5,17,11,-0.7073636889312942,1.3086114633314467,-2.697899082311091,-2.0616501978691315,-7.73069246983818
Q3,health_score_only,top_all,0.1,45,-2.109684556696989,-0.04688187903771087,0.5777777777777777,7,2,5,25,20,-0.8795201348488803,1.0549198156200834,-1.2301644218481087,-1.1661212574009867,-5.804632007861704
Q3,health_score_only,top_decisive,0.1,35,-2.456705207731436,-0.07019157736375531,0.5714285714285714,7,2,5,21,14,-0.6943075559332774,1.3216267558418922,-1.7623976517981585,-1.3335063352856307,-6.356895019389354
Q3,health_score_only,top_all,0.14,63,-3.4862723837012526,-0.055337656884146866,0.5396825396825397,9,2,7,37,26,-1.488391578841134,2.0621357087462195,-1.9978808048601187,-0.9688406036452528,-8.94352583687793
Q3,health_score_only,top_decisive,0.14,49,-2.7810940820426397,-0.05675702208250285,0.5714285714285714,9,2,7,31,18,-1.433586539060559,1.7564326853161634,-1.3475075429820806,-0.7671842788210953,-7.979440149968477
Q3,health_score_only,top_all,0.18,81,-4.4132571315335705,-0.05448465594485889,0.5802469135802469,9,2,7,46,35,-1.075856358842886,1.3578186897186055,-3.3374007726906845,-2.4579134150689352,-10.474052323729117
Q3,health_score_only,top_decisive,0.18,62,-5.076921144505711,-0.08188582491138244,0.5483870967741935,9,2,7,37,25,-1.2849759718465565,1.92517375539661,-3.7919451726591547,-1.969663861264287,-11.259132857191876
Q3,health_score_only,top_all,0.25,112,-4.623432174032569,-0.04128064441100508,0.5892857142857143,9,3,6,62,50,-2.2742976574892744,2.054695230572429,-2.3491345165432946,-1.143300710290176,-9.253709325851739
Q3,health_score_only,top_decisive,0.25,87,-4.746793151627903,-0.05456084082330923,0.5862068965517241,9,2,7,51,36,-2.086902599512144,2.2946393595941985,-2.659890552115759,-1.1591758595939687,-10.438500017034713
S1,predicted_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
S1,predicted_gain,top_all,0.02,9,-1.8291102636143366,-0.20323447373492629,0.3333333333333333,2,0,2,2,7,-0.36733998341034235,0.6762549307041431,-1.4617702802039942,-2.1615669089198977,-3.9402198859110578
S1,predicted_gain,top_decisive,0.02,7,-1.5202318148906764,-0.21717597355581092,0.2857142857142857,2,0,2,2,5,0.12349791423440663,0.8062169900814983,-1.643729729125083,-2.0388180221294054,-3.6994190222973957
S1,predicted_gain,top_all,0.04,18,-2.5219682591529495,-0.14010934773071942,0.4444444444444444,3,1,2,3,15,-0.3924587655962855,0.8195069473663551,-2.129509493556664,-2.5985252478947944,-4.671593551131705
S1,predicted_gain,top_decisive,0.04,14,-2.9261455498472486,-0.20901039641766062,0.35714285714285715,2,0,2,2,12,-0.5431609950237356,1.1694250183172894,-2.382984554823513,-2.0377403574385986,-5.338964179779339
S1,predicted_gain,top_all,0.06,27,-1.6394074325320707,-0.0607187937974841,0.5925925925925926,3,1,2,3,24,-0.4628658994367469,1.0998309419640422,-1.1765415330953237,-1.0697476204791023,-3.250764323755937
S1,predicted_gain,top_decisive,0.06,21,-2.6607389891886513,-0.12670185662803102,0.47619047619047616,3,1,2,3,18,-0.816435122098448,1.3835228605619452,-1.8443038670902032,-1.3330490732484916,-4.572883583328405
S1,predicted_gain,top_all,0.08,36,-2.055339686381571,-0.05709276906615476,0.6111111111111112,3,1,2,3,33,-1.0525752597414229,1.2157296030170197,-1.0027644266401483,-0.8248252112572025,-3.574900867942454
S1,predicted_gain,top_decisive,0.08,28,-2.118311560478527,-0.07565398430280454,0.5714285714285714,3,1,2,3,25,-0.8349864241438728,1.7461675662727068,-1.2833251363346543,-0.7349381360197774,-3.740969171797633
S1,predicted_gain,top_all,0.1,45,-2.4334018929841843,-0.05407559762187076,0.6222222222222222,4,2,2,3,42,-0.9787801874018006,1.7839438478352434,-1.4546217055823836,-0.8153965761576625,-3.906281369776007
S1,predicted_gain,top_decisive,0.1,35,-2.225664978115601,-0.06359042794616003,0.6,3,1,2,3,32,-1.1073435485082597,1.6077553285234227,-1.1183214296073414,-0.695579364451193,-3.7766354149232897
S1,predicted_gain,top_all,0.14,63,0.26856695897685556,0.0042629676028072315,0.6349206349206349,8,5,3,14,49,-1.3134841806475697,1.9541088960134156,1.5820511396244252,0.8096023424549027,-0.12453268568688314
S1,predicted_gain,top_decisive,0.14,49,-2.0031315071840616,-0.04088023484049105,0.6122448979591837,4,2,2,6,43,-1.6973243240002427,2.2569466359253862,-0.30580718318381894,-0.13549597421404375,-3.009427904434088
S1,predicted_gain,top_all,0.18,81,0.8707176054329662,0.010749600067073657,0.6172839506172839,10,4,6,25,56,-1.399518890279773,2.3305807015636115,2.270236495712739,0.974107652307261,-1.7212394731207996
S1,predicted_gain,top_decisive,0.18,63,0.26856695897685556,0.0042629676028072315,0.6349206349206349,8,5,3,14,49,-2.927155279444093,2.603878826744694,3.1957222384209487,1.2272929928986607,0.482021263936276
S1,predicted_gain,top_all,0.25,112,0.08177959735978613,0.0007301749764266618,0.5178571428571429,10,4,6,39,73,-3.2571801820565596,2.300520953085695,3.3389597794163457,1.4513929007852722,-2.1231951897659656
S1,predicted_gain,top_decisive,0.25,87,0.5930938295009545,0.00681717045403396,0.5862068965517241,9,4,5,29,58,-3.1956344954314346,2.028681057647295,3.7887283249323893,1.8675820482724172,-0.6389206381523644
