hypothesis_id,mode,rep,null_selected_rows,null_avg_delta
H0443,row,0,34,4.058308784437663e-05
H0443,row,1,34,-1.3696268472704323e-05
H0443,row,2,34,-6.652571906848174e-07
H0443,subject,0,34,-1.4081190520082761e-06
H0443,subject,1,34,2.413910603563119e-05
H0443,subject,2,34,-5.064911905748539e-06
H0443,dateblock,0,34,1.9589091258842915e-05
H0443,dateblock,1,34,-1.513270088417367e-05
H0443,dateblock,2,34,2.4986922826438747e-05
H0444,row,0,158,-1.464565462827046e-05
H0444,row,1,158,5.796843436891503e-06
H0444,row,2,158,-2.2699691919987933e-05
H0444,subject,0,158,3.8057930854851945e-05
H0444,subject,1,158,3.4498075894925063e-05
H0444,subject,2,158,8.570629595675412e-05
H0444,dateblock,0,158,8.10121225886076e-05
H0444,dateblock,1,158,-1.6381800407322204e-06
H0444,dateblock,2,158,5.455946071153204e-05
H0445,row,0,26,2.8315520994141714e-05
H0445,row,1,26,6.8710204589718935e-06
H0445,row,2,26,2.0476802631753156e-05
H0445,subject,0,26,1.6838496714201122e-05
H0445,subject,1,26,1.560608976902749e-05
H0445,subject,2,26,1.2052524300170995e-05
H0445,dateblock,0,26,-5.317349622521492e-06
H0445,dateblock,1,26,-7.350635933506216e-06
H0445,dateblock,2,26,1.8005193797053554e-05
H0446,row,0,25,-3.844617958502416e-07
H0446,row,1,25,-6.235513598505895e-06
H0446,row,2,25,5.030323772536028e-06
H0446,subject,0,25,-1.7209800769626075e-05
H0446,subject,1,25,-1.3449206462419036e-05
H0446,subject,2,25,1.8383266595593207e-05
H0446,dateblock,0,25,-1.334741447956614e-06
H0446,dateblock,1,25,3.401163594895569e-05
H0446,dateblock,2,25,1.513692169222587e-05
H0447,row,0,71,-2.4154429889794548e-05
H0447,row,1,71,1.5533692973786097e-06
H0447,row,2,71,-2.0776012093819766e-05
H0447,subject,0,71,-5.985871625302141e-05
H0447,subject,1,71,-1.7628621385113613e-05
H0447,subject,2,71,-1.7632018508694204e-05
H0447,dateblock,0,71,-3.590765036660781e-05
H0447,dateblock,1,71,-5.8607659219583086e-05
H0447,dateblock,2,71,-3.90766186819849e-05
H0448,row,0,25,1.547041966573641e-06
H0448,row,1,25,-3.583228524410067e-05
H0448,row,2,25,-1.7418259828859168e-05
H0448,subject,0,25,-1.1204803185586286e-05
H0448,subject,1,25,1.643819841172944e-05
H0448,subject,2,25,1.5324670818776826e-05
H0448,dateblock,0,25,-6.00273238871004e-06
H0448,dateblock,1,25,-5.2470108724287515e-06
H0448,dateblock,2,25,1.661337633491819e-05
H0449,row,0,158,-3.8030769963621425e-05
H0449,row,1,158,3.5437790290897384e-06
H0449,row,2,158,5.387259942506751e-05
H0449,subject,0,158,-7.768034321136645e-07
H0449,subject,1,158,-6.694028167989182e-05
H0449,subject,2,158,3.778780524767409e-05
H0449,dateblock,0,158,8.712110556938145e-05
H0449,dateblock,1,158,-2.7740075073745782e-05
H0449,dateblock,2,158,-3.6226951995175144e-05
H0450,row,0,158,-6.657797187984373e-07
H0450,row,1,158,6.054262497079806e-05
H0450,row,2,158,3.715182459897243e-05
H0450,subject,0,158,0.0001035434011860428
H0450,subject,1,158,-6.562290337252369e-06
H0450,subject,2,158,1.570948675355866e-05
H0450,dateblock,0,158,-1.6897061510887967e-05
H0450,dateblock,1,158,-3.017084588521729e-05
H0450,dateblock,2,158,-1.1409568529160663e-05
H0451,row,0,30,5.093866819799735e-07
H0451,row,1,30,-5.553994738389488e-06
H0451,row,2,30,-1.4654387436138905e-06
H0451,subject,0,30,-3.165973707764129e-06
H0451,subject,1,30,4.6177359299578325e-06
H0451,subject,2,30,-5.577620343752758e-06
H0451,dateblock,0,30,-1.3505709569104354e-06
H0451,dateblock,1,30,-3.1960362747060257e-06
H0451,dateblock,2,30,-1.8848007886021359e-06
H0452,row,0,79,6.192151587741597e-06
H0452,row,1,79,-8.47552644984565e-06
H0452,row,2,79,-1.1141892702608069e-05
H0452,subject,0,79,-1.0110119936967848e-05
H0452,subject,1,79,1.979914961493034e-06
H0452,subject,2,79,3.6116245069908397e-06
H0452,dateblock,0,79,-1.9292618236691764e-06
H0452,dateblock,1,79,-4.072398066798336e-06
H0452,dateblock,2,79,-8.709840537396728e-06
H0453,row,0,34,1.4459683978260292e-05
H0453,row,1,34,-5.340949362479458e-06
H0453,row,2,34,-8.874808784469012e-06
H0453,subject,0,34,3.23751445970889e-05
H0453,subject,1,34,1.4304767791977216e-05
H0453,subject,2,34,-2.1961765590571992e-05
H0453,dateblock,0,34,-1.3993355329879315e-05
H0453,dateblock,1,34,-9.160626064760894e-06
H0453,dateblock,2,34,-6.661573454787167e-06
H0454,row,0,54,1.957230165639346e-06
H0454,row,1,54,3.59844426122201e-06
H0454,row,2,54,1.8273174601321148e-06
H0454,subject,0,54,3.9967836283611245e-07
H0454,subject,1,54,2.0076717810303546e-06
H0454,subject,2,54,1.6343132901369904e-05
H0454,dateblock,0,54,-6.633515531584649e-06
H0454,dateblock,1,54,-3.015942133089528e-08
H0454,dateblock,2,54,-1.1099458479431345e-06
H0455,row,0,26,-9.910601166582167e-07
H0455,row,1,26,5.627774444347256e-06
H0455,row,2,26,8.065993204085072e-06
H0455,subject,0,26,4.79470989093395e-06
H0455,subject,1,26,8.805865082871217e-06
H0455,subject,2,26,7.291609906279183e-06
H0455,dateblock,0,26,1.3223224476754078e-06
H0455,dateblock,1,26,4.250829216763505e-06
H0455,dateblock,2,26,2.336174003082994e-06
H0456,row,0,51,2.4298422557216624e-06
H0456,row,1,51,-1.3410309222431537e-05
H0456,row,2,51,3.0831510905663164e-05
H0456,subject,0,51,-9.352215518622029e-06
H0456,subject,1,51,1.9907270048701907e-05
H0456,subject,2,51,-5.2663342401837405e-06
H0456,dateblock,0,51,8.945058443956746e-07
H0456,dateblock,1,51,-6.528934181604067e-05
H0456,dateblock,2,51,-4.7889267072314225e-06
H0457,row,0,25,-4.134132777709251e-06
H0457,row,1,25,2.347812403529426e-06
H0457,row,2,25,-5.437871530286393e-06
H0457,subject,0,25,1.1129983646642027e-07
H0457,subject,1,25,-6.218063351065298e-06
H0457,subject,2,25,-2.3683564214017484e-06
H0457,dateblock,0,25,-2.8607030251717493e-06
H0457,dateblock,1,25,-3.977256395150141e-06
H0457,dateblock,2,25,8.777900594178963e-07
H0458,row,0,25,-3.0823181277896807e-06
H0458,row,1,25,9.345659699636999e-06
H0458,row,2,25,-2.0338869177957354e-06
H0458,subject,0,25,-2.916120998214282e-06
H0458,subject,1,25,-4.252004266680913e-06
H0458,subject,2,25,-2.0221283135502726e-06
H0458,dateblock,0,25,6.391047222477021e-08
H0458,dateblock,1,25,7.357611001780474e-07
H0458,dateblock,2,25,3.0991278469109133e-06
H0459,row,0,54,1.8858924462692215e-06
H0459,row,1,54,5.7230971492072105e-06
H0459,row,2,54,3.5282257568513018e-06
H0459,subject,0,54,6.216101724711763e-06
H0459,subject,1,54,-6.685841210381823e-07
H0459,subject,2,54,4.27838323121471e-06
H0459,dateblock,0,54,-3.7143134750531683e-06
H0459,dateblock,1,54,-9.714630398923713e-06
H0459,dateblock,2,54,-2.7489979378832892e-06
H0460,row,0,54,4.217268966946854e-06
H0460,row,1,54,-1.7135985338677764e-06
H0460,row,2,54,7.02071976837024e-07
H0460,subject,0,54,-4.507429739556614e-06
H0460,subject,1,54,4.185386586129395e-06
H0460,subject,2,54,-7.672211362121822e-06
H0460,dateblock,0,54,2.0766101023801918e-06
H0460,dateblock,1,54,-4.798570429498286e-06
H0460,dateblock,2,54,1.7506055038540142e-06
H0461,row,0,87,-4.217711042439925e-06
H0461,row,1,87,-1.8155343740560704e-06
H0461,row,2,87,-8.52848067873095e-06
H0461,subject,0,87,9.884952105086946e-06
H0461,subject,1,87,-4.04149868353544e-06
H0461,subject,2,87,3.2267344053432065e-06
H0461,dateblock,0,87,-8.25835426523335e-06
H0461,dateblock,1,87,-3.6592508146254385e-06
H0461,dateblock,2,87,-3.4713228306287857e-06
H0462,row,0,79,-2.2737034243818705e-06
H0462,row,1,79,6.771360938512868e-06
H0462,row,2,79,-3.014710132578028e-06
H0462,subject,0,79,2.4585873266525127e-07
H0462,subject,1,79,6.281615348831966e-06
H0462,subject,2,79,3.8655751736897766e-06
H0462,dateblock,0,79,1.955638928880358e-06
H0462,dateblock,1,79,3.948612724481316e-06
H0462,dateblock,2,79,-5.29630380225143e-06
H0463,row,0,47,4.375468680917334e-05
H0463,row,1,47,-3.3671727768894096e-05
H0463,row,2,47,-5.266409347637321e-07
H0463,subject,0,47,-4.6154243462714435e-06
H0463,subject,1,47,-1.1519264644181173e-06
H0463,subject,2,47,-2.158339438301494e-05
H0463,dateblock,0,47,2.1126363369308747e-05
H0463,dateblock,1,47,1.2678094587861482e-05
H0463,dateblock,2,47,-6.200568024058465e-06
H0464,row,0,54,1.0995336101917763e-06
H0464,row,1,54,1.57447173645458e-06
H0464,row,2,54,-1.0789410280830784e-06
H0464,subject,0,54,1.8335665728739156e-06
H0464,subject,1,54,1.0924011527906863e-05
H0464,subject,2,54,3.7224493588514407e-06
H0464,dateblock,0,54,5.566748388561794e-06
H0464,dateblock,1,54,3.691570628379283e-07
H0464,dateblock,2,54,2.7016903766395735e-06
H0465,row,0,26,4.592567747926931e-06
H0465,row,1,26,-9.481314415049228e-07
H0465,row,2,26,7.705790135338546e-06
H0465,subject,0,26,4.6669188653025694e-07
H0465,subject,1,26,6.1535572534695736e-06
H0465,subject,2,26,2.4089636443800175e-06
H0465,dateblock,0,26,1.6770169690232856e-06
H0465,dateblock,1,26,2.3340420681999092e-06
H0465,dateblock,2,26,1.2023991068099486e-05
H0466,row,0,51,-3.6236398113710733e-07
H0466,row,1,51,-4.335577588928437e-06
H0466,row,2,51,-1.4278217217903923e-05
H0466,subject,0,51,6.171379672286843e-06
H0466,subject,1,51,-3.277506809019455e-06
H0466,subject,2,51,8.107009132184879e-06
H0466,dateblock,0,51,3.3952394444504903e-06
H0466,dateblock,1,51,1.999137325683567e-05
H0466,dateblock,2,51,-1.9667483269291497e-05
H0467,row,0,71,-2.3396471495054274e-06
H0467,row,1,71,-3.641240295892253e-05
H0467,row,2,71,2.959835866091661e-05
H0467,subject,0,71,-4.7068333844761464e-05
H0467,subject,1,71,-3.595508017138604e-05
H0467,subject,2,71,-1.69252562290857e-05
H0467,dateblock,0,71,-4.084288462093233e-05
H0467,dateblock,1,71,-4.256463550607808e-05
H0467,dateblock,2,71,-2.2128669187205742e-05
H0468,row,0,71,1.6234087230368488e-05
H0468,row,1,71,-6.561324010213718e-06
H0468,row,2,71,2.904701926462446e-06
H0468,subject,0,71,1.0547345954639316e-05
H0468,subject,1,71,5.115820132390092e-06
H0468,subject,2,71,1.8359644450339923e-05
H0468,dateblock,0,71,1.1496120966291452e-05
H0468,dateblock,1,71,1.5772836956607932e-05
H0468,dateblock,2,71,-1.0343131566139035e-05
H0469,row,0,54,2.3585051268849187e-06
H0469,row,1,54,-1.2627426557229732e-06
H0469,row,2,54,-1.661599829556563e-06
H0469,subject,0,54,-3.840028691092864e-06
H0469,subject,1,54,-1.6489140146419877e-06
H0469,subject,2,54,-6.718380458166527e-06
H0469,dateblock,0,54,1.0135387357408514e-05
H0469,dateblock,1,54,9.208413054363984e-06
H0469,dateblock,2,54,5.1804444494073155e-06
H0470,row,0,54,-3.657331918872635e-06
H0470,row,1,54,-4.676712852917724e-06
H0470,row,2,54,4.166843900453477e-06
H0470,subject,0,54,9.025904526074823e-07
H0470,subject,1,54,9.753920660872595e-06
H0470,subject,2,54,3.0785773979009162e-06
H0470,dateblock,0,54,4.492401524524556e-06
H0470,dateblock,1,54,4.699623945837562e-06
H0470,dateblock,2,54,5.229312143961276e-06
H0471,row,0,45,-3.0497951269103795e-05
H0471,row,1,45,2.2381598456634883e-05
H0471,row,2,45,-1.4217479588338097e-05
H0471,subject,0,45,-7.513546496542719e-06
H0471,subject,1,45,-3.7636373515041023e-05
H0471,subject,2,45,2.3037457133750473e-05
H0471,dateblock,0,45,-5.6653738257636e-07
H0471,dateblock,1,45,-4.015853583844627e-06
H0471,dateblock,2,45,-2.4357516841126806e-05
H0472,row,0,79,-2.2644838326923744e-05
H0472,row,1,79,1.860515143562448e-05
H0472,row,2,79,6.6178128153972966e-06
H0472,subject,0,79,-2.025380418501148e-05
H0472,subject,1,79,2.7716092475099793e-05
H0472,subject,2,79,4.990996778222342e-05
H0472,dateblock,0,79,-6.872076701767002e-06
H0472,dateblock,1,79,-8.786483268690904e-06
H0472,dateblock,2,79,-4.918770226750648e-05
H0473,row,0,47,-7.090500099812689e-06
H0473,row,1,47,2.3327918587369547e-07
H0473,row,2,47,1.8111490268163398e-05
H0473,subject,0,47,2.504747058654013e-05
H0473,subject,1,47,2.9664144010444876e-06
H0473,subject,2,47,-2.345261624689831e-05
H0473,dateblock,0,47,-2.5031878622013122e-05
H0473,dateblock,1,47,-9.84690094886616e-06
H0473,dateblock,2,47,2.4459481324414506e-05
H0474,row,0,54,1.4624205107951674e-05
H0474,row,1,54,-4.59272276203206e-05
H0474,row,2,54,-7.822025191030457e-06
H0474,subject,0,54,-4.523540360615991e-05
H0474,subject,1,54,-1.734546719100217e-05
H0474,subject,2,54,-1.2103207223614547e-05
H0474,dateblock,0,54,-1.6197188363590792e-05
H0474,dateblock,1,54,1.5160499674370348e-05
H0474,dateblock,2,54,4.1506428297173435e-05
H0475,row,0,54,9.434064983436364e-07
H0475,row,1,54,-2.1818319869110998e-06
H0475,row,2,54,9.525211736414888e-06
H0475,subject,0,54,-3.055758115373236e-06
H0475,subject,1,54,1.9185092554028253e-06
H0475,subject,2,54,-7.954261560197694e-09
H0475,dateblock,0,54,1.5212307901059848e-06
H0475,dateblock,1,54,-3.837779412504101e-07
H0475,dateblock,2,54,-7.921960303463031e-07
H0476,row,0,25,5.220728224143567e-06
H0476,row,1,25,3.240437682852291e-05
H0476,row,2,25,1.563618086257286e-05
H0476,subject,0,25,-1.46136869672958e-05
H0476,subject,1,25,-1.2337095543962838e-05
H0476,subject,2,25,3.777483468928402e-05
H0476,dateblock,0,25,2.08533685702803e-06
H0476,dateblock,1,25,1.690549861116495e-05
H0476,dateblock,2,25,2.4675109062685146e-06
H0477,row,0,71,6.620505538610179e-06
H0477,row,1,71,6.2133885304300964e-06
H0477,row,2,71,-2.8643986927810906e-06
H0477,subject,0,71,-4.984115500048687e-07
H0477,subject,1,71,3.804590806855018e-05
H0477,subject,2,71,-5.321572584539514e-05
H0477,dateblock,0,71,-2.5120090459374227e-05
H0477,dateblock,1,71,-5.3248417555227634e-05
H0477,dateblock,2,71,4.6361357844643524e-05
H0478,row,0,25,4.3009463457042635e-06
H0478,row,1,25,-4.071205141334367e-06
H0478,row,2,25,1.4093353886993153e-06
H0478,subject,0,25,-4.104739558540223e-06
H0478,subject,1,25,3.1279317140926017e-06
H0478,subject,2,25,-4.641789902506282e-07
H0478,dateblock,0,25,1.7778128065510994e-06
H0478,dateblock,1,25,-7.565427941261823e-07
H0478,dateblock,2,25,1.7526562576342263e-06
H0479,row,0,54,-9.03701934914284e-06
H0479,row,1,54,1.9497682612339564e-05
H0479,row,2,54,-2.6372110033326456e-05
H0479,subject,0,54,1.467991488297797e-05
H0479,subject,1,54,4.137004069777703e-05
H0479,subject,2,54,3.262053125793021e-05
H0479,dateblock,0,54,3.378133966370803e-05
H0479,dateblock,1,54,1.4470368252869696e-06
H0479,dateblock,2,54,-1.8176928497389248e-05
H0480,row,0,54,-8.270028902877427e-06
H0480,row,1,54,-7.051546051857231e-06
H0480,row,2,54,-2.913478927051242e-05
H0480,subject,0,54,2.8308662246183846e-05
H0480,subject,1,54,2.6895740840462875e-05
H0480,subject,2,54,6.710227516275179e-05
H0480,dateblock,0,54,-1.4710558164294357e-05
H0480,dateblock,1,54,1.724073818918723e-05
H0480,dateblock,2,54,-1.5580498489783543e-05
H0481,row,0,87,2.6258431791770353e-05
H0481,row,1,87,-7.315325536864062e-05
H0481,row,2,87,-6.930954592111419e-05
H0481,subject,0,87,-4.3952931685393855e-05
H0481,subject,1,87,-4.6116047070589306e-05
H0481,subject,2,87,-7.481170895982195e-05
H0481,dateblock,0,87,-5.353242296857797e-05
H0481,dateblock,1,87,-5.460689719199276e-05
H0481,dateblock,2,87,-5.2255543118170995e-05
H0482,row,0,110,2.1866441489352303e-06
H0482,row,1,110,4.272492722481335e-06
H0482,row,2,110,-3.392325496969084e-06
H0482,subject,0,110,-1.249022982877562e-06
H0482,subject,1,110,-1.4846349428500806e-06
H0482,subject,2,110,3.6025055576656197e-07
H0482,dateblock,0,110,1.997085858683998e-06
H0482,dateblock,1,110,-1.4532560096086407e-06
H0482,dateblock,2,110,-1.7923739016470553e-06
H0483,row,0,25,4.545668256474264e-06
H0483,row,1,25,2.7656829935748876e-05
H0483,row,2,25,3.149488694662863e-05
H0483,subject,0,25,-9.28435658928731e-06
H0483,subject,1,25,2.70618603876121e-05
H0483,subject,2,25,2.6622455573054338e-05
H0483,dateblock,0,25,-2.1239807723890727e-05
H0483,dateblock,1,25,-2.0897227712011407e-05
H0483,dateblock,2,25,1.5188978018692318e-05
H0484,row,0,54,-2.1134472889108056e-06
H0484,row,1,54,-4.2462961071357345e-05
H0484,row,2,54,5.55244229187316e-06
H0484,subject,0,54,-8.525331704023038e-06
H0484,subject,1,54,6.9258320332516114e-06
H0484,subject,2,54,6.718161382266139e-07
H0484,dateblock,0,54,1.685833334984622e-05
H0484,dateblock,1,54,-1.5374308496597322e-05
H0484,dateblock,2,54,-1.207159719034534e-05
H0485,row,0,26,1.1224181964240584e-05
H0485,row,1,26,-1.9934087766266425e-05
H0485,row,2,26,2.9327546156212153e-05
H0485,subject,0,26,1.841273364321114e-05
H0485,subject,1,26,3.7306124976542476e-06
H0485,subject,2,26,9.434663200149694e-06
H0485,dateblock,0,26,2.47099826487496e-06
H0485,dateblock,1,26,-1.1203942665236505e-05
H0485,dateblock,2,26,2.097213268515724e-05
H0486,row,0,37,1.3643467687300754e-05
H0486,row,1,37,-2.6813418079563762e-05
H0486,row,2,37,2.8836225205306074e-05
H0486,subject,0,37,3.753329638114728e-05
H0486,subject,1,37,9.410772472270427e-07
H0486,subject,2,37,-3.421153209445656e-05
H0486,dateblock,0,37,9.522282991049791e-06
H0486,dateblock,1,37,-1.4883512256908807e-05
H0486,dateblock,2,37,2.174194822278424e-05
H0487,row,0,25,2.4709868629050222e-06
H0487,row,1,25,-7.289047536074053e-06
H0487,row,2,25,-8.476710354867134e-06
H0487,subject,0,25,-1.227932227565566e-06
H0487,subject,1,25,-6.703562947985627e-06
H0487,subject,2,25,-8.029179556423418e-08
H0487,dateblock,0,25,-7.966174548794795e-06
H0487,dateblock,1,25,-2.31410782191003e-06
H0487,dateblock,2,25,-1.5804340865809392e-07
H0488,row,0,25,1.7056884870057538e-05
H0488,row,1,25,2.2071607480670706e-05
H0488,row,2,25,-5.103094723008392e-06
H0488,subject,0,25,2.5383530371864134e-05
H0488,subject,1,25,-4.094341110169661e-05
H0488,subject,2,25,1.7440411791951764e-05
H0488,dateblock,0,25,2.2959378147941794e-05
H0488,dateblock,1,25,3.483136912633574e-06
H0488,dateblock,2,25,2.0274994461045027e-06
H0489,row,0,54,-6.675689918681876e-06
H0489,row,1,54,-4.07012243125536e-05
H0489,row,2,54,4.017114477453327e-07
H0489,subject,0,54,-1.859543985559588e-05
H0489,subject,1,54,1.9169558114023376e-05
H0489,subject,2,54,-2.644503238256023e-05
H0489,dateblock,0,54,-2.3295766151033796e-05
H0489,dateblock,1,54,4.099789407238629e-06
H0489,dateblock,2,54,2.4667066573308033e-05
H0490,row,0,54,5.7160195931934903e-05
H0490,row,1,54,7.028737424712913e-06
H0490,row,2,54,-2.714109036741804e-05
H0490,subject,0,54,-3.2804128983579815e-06
H0490,subject,1,54,-5.307066261874002e-05
H0490,subject,2,54,5.645316162046853e-06
H0490,dateblock,0,54,-4.949628754676577e-06
H0490,dateblock,1,54,-4.158411247592971e-05
H0490,dateblock,2,54,-1.4462428884542865e-05
H0491,row,0,30,-2.5200077927815348e-06
H0491,row,1,30,-1.3454980132672075e-06
H0491,row,2,30,-3.5752741974093047e-06
H0491,subject,0,30,2.419350200503452e-06
H0491,subject,1,30,3.879427295130049e-06
H0491,subject,2,30,-3.893682234857937e-06
H0491,dateblock,0,30,2.6107897417727854e-06
H0491,dateblock,1,30,-9.634428779859815e-07
H0491,dateblock,2,30,-8.618238327692047e-07
H0492,row,0,38,-2.782674741333595e-06
H0492,row,1,38,2.6519936528253736e-07
H0492,row,2,38,2.835897852765741e-06
H0492,subject,0,38,-2.8148144392767207e-06
H0492,subject,1,38,-2.4081116094974445e-07
H0492,subject,2,38,6.44471303598316e-07
H0492,dateblock,0,38,-4.6462419651729965e-06
H0492,dateblock,1,38,-8.707971150091825e-06
H0492,dateblock,2,38,1.9390819674881765e-06
H0493,row,0,47,4.463472523563892e-05
H0493,row,1,47,2.632583200342111e-06
H0493,row,2,47,-1.6464178684309969e-06
H0493,subject,0,47,-1.3346113757834401e-05
H0493,subject,1,47,-2.6537330555666505e-05
H0493,subject,2,47,1.939413143785423e-05
H0493,dateblock,0,47,-1.5590699498422996e-05
H0493,dateblock,1,47,-1.7056275427251374e-05
H0493,dateblock,2,47,-5.062210889960002e-05
H0494,row,0,54,4.126646658437966e-07
H0494,row,1,54,2.9025843304313148e-06
H0494,row,2,54,-3.906250831962849e-06
H0494,subject,0,54,-7.856494979713925e-06
H0494,subject,1,54,6.131971957753533e-06
H0494,subject,2,54,3.490268567033753e-06
H0494,dateblock,0,54,-5.522122743251854e-06
H0494,dateblock,1,54,-1.0241501785627795e-05
H0494,dateblock,2,54,-8.208810509811835e-06
H0495,row,0,26,2.591691718516595e-07
H0495,row,1,26,-8.425052968160292e-06
H0495,row,2,26,-1.939808460693557e-05
H0495,subject,0,26,8.64711791943035e-06
H0495,subject,1,26,2.0142837682046346e-05
H0495,subject,2,26,2.671088913140428e-06
H0495,dateblock,0,26,-8.378103574083107e-06
H0495,dateblock,1,26,-8.691301606995244e-06
H0495,dateblock,2,26,-9.53674823503538e-06
H0496,row,0,25,-1.831008064590601e-05
H0496,row,1,25,2.8155607734627526e-05
H0496,row,2,25,-2.0155564736754345e-05
H0496,subject,0,25,-3.039733836411056e-06
H0496,subject,1,25,4.665010404181786e-06
H0496,subject,2,25,-1.7227968755389408e-05
H0496,dateblock,0,25,-2.236170650862046e-05
H0496,dateblock,1,25,-3.4469174962266736e-06
H0496,dateblock,2,25,9.220232840500208e-06
H0497,row,0,25,2.710562750498155e-06
H0497,row,1,25,-6.853016443897645e-06
H0497,row,2,25,2.0277246938503124e-06
H0497,subject,0,25,-4.4585563652635686e-07
H0497,subject,1,25,-3.3212697802933097e-06
H0497,subject,2,25,-1.2179826444206382e-06
H0497,dateblock,0,25,3.10149598182987e-06
H0497,dateblock,1,25,-3.0530484068433665e-07
H0497,dateblock,2,25,-3.0002766055307246e-06
H0498,row,0,37,1.473637426116214e-05
H0498,row,1,37,-6.0353564022672916e-05
H0498,row,2,37,-2.4376097774689873e-06
H0498,subject,0,37,5.960085334420621e-07
H0498,subject,1,37,-3.652178602944267e-05
H0498,subject,2,37,1.0450909586992028e-05
H0498,dateblock,0,37,-1.81589737769987e-05
H0498,dateblock,1,37,1.866226228326406e-05
H0498,dateblock,2,37,9.309496327384967e-06
H0499,row,0,54,9.196235273617173e-08
H0499,row,1,54,-3.598887165449086e-06
H0499,row,2,54,1.324311387852336e-05
H0499,subject,0,54,6.08001054084738e-06
H0499,subject,1,54,-3.2985954197881502e-06
H0499,subject,2,54,-7.486494974727279e-06
H0499,dateblock,0,54,4.172351569989831e-06
H0499,dateblock,1,54,-2.038360301736602e-06
H0499,dateblock,2,54,-2.024358766903055e-06
H0500,row,0,54,-1.1236322752726148e-05
H0500,row,1,54,-2.430878803673675e-06
H0500,row,2,54,3.588810785263633e-07
H0500,subject,0,54,9.177997100173466e-08
H0500,subject,1,54,-5.3484239419596754e-06
H0500,subject,2,54,3.202897238353788e-06
H0500,dateblock,0,54,-5.465862646853624e-06
H0500,dateblock,1,54,-1.0297398901561822e-05
H0500,dateblock,2,54,-2.7383381924178017e-06
H0501,row,0,62,-4.867967651646259e-05
H0501,row,1,62,-7.074568081831153e-05
H0501,row,2,62,-1.6778614969076186e-05
H0501,subject,0,62,4.4043355453267967e-05
H0501,subject,1,62,-2.955574957177442e-06
H0501,subject,2,62,7.884471703099123e-06
H0501,dateblock,0,62,-1.476206364961883e-05
H0501,dateblock,1,62,-3.0370134188580514e-05
H0501,dateblock,2,62,-5.587034920398229e-05
H0502,row,0,57,-1.2692622100131359e-05
H0502,row,1,57,-1.1351538162690074e-05
H0502,row,2,57,2.9452851140972134e-05
H0502,subject,0,57,4.1839660418922434e-05
H0502,subject,1,57,-2.488742153432234e-05
H0502,subject,2,57,2.6899166971347218e-05
H0502,dateblock,0,57,1.331622673214611e-05
H0502,dateblock,1,57,2.9742642347778186e-05
H0502,dateblock,2,57,-4.267662344674442e-05
H0503,row,0,17,-1.6958926424299826e-05
H0503,row,1,17,6.376388043113678e-06
H0503,row,2,17,7.967715906976682e-08
H0503,subject,0,17,-2.2161282479686215e-05
H0503,subject,1,17,-1.7884626205772244e-06
H0503,subject,2,17,2.1568312560677875e-05
H0503,dateblock,0,17,-1.576279185098701e-05
H0503,dateblock,1,17,-4.88145859188814e-06
H0503,dateblock,2,17,-9.159340729429555e-06
H0504,row,0,81,-7.687552878715037e-06
H0504,row,1,81,8.550799692067563e-06
H0504,row,2,81,-6.879837825974396e-05
H0504,subject,0,81,2.2376593291183625e-05
H0504,subject,1,81,-2.7521797318576288e-05
H0504,subject,2,81,-3.0894803677987515e-05
H0504,dateblock,0,81,-4.144013563837172e-05
H0504,dateblock,1,81,-2.573819974782152e-05
H0504,dateblock,2,81,-2.7203071408076548e-05
H0505,row,0,26,4.1856462554822035e-05
H0505,row,1,26,1.4946800867776126e-05
H0505,row,2,26,3.219085045084986e-05
H0505,subject,0,26,-1.4937554745529198e-05
H0505,subject,1,26,1.9764856871856756e-05
H0505,subject,2,26,3.434070007633444e-05
H0505,dateblock,0,26,7.633916942272226e-06
H0505,dateblock,1,26,3.334697556540256e-05
H0505,dateblock,2,26,1.534284754700639e-05
H0506,row,0,51,5.546536436879477e-05
H0506,row,1,51,4.275402051869882e-05
H0506,row,2,51,3.5503850374471254e-05
H0506,subject,0,51,3.4894278195012215e-05
H0506,subject,1,51,1.4364330209840411e-05
H0506,subject,2,51,2.0272835876276295e-05
H0506,dateblock,0,51,2.1355561836886407e-05
H0506,dateblock,1,51,-1.7075348314965714e-06
H0506,dateblock,2,51,4.803312001863135e-06
H0507,row,0,25,5.087916077663576e-07
H0507,row,1,25,-6.17618090449158e-06
H0507,row,2,25,8.60373852222485e-06
H0507,subject,0,25,4.870582473082454e-06
H0507,subject,1,25,-7.097700273802839e-06
H0507,subject,2,25,4.230295353367807e-07
H0507,dateblock,0,25,-2.924462459680441e-06
H0507,dateblock,1,25,2.2133248114754497e-07
H0507,dateblock,2,25,-2.420795232550907e-06
H0508,row,0,25,-3.326672119072015e-05
H0508,row,1,25,-3.723941248812116e-05
H0508,row,2,25,-5.903225120975487e-06
H0508,subject,0,25,2.033131749445896e-05
H0508,subject,1,25,4.620050979737934e-06
H0508,subject,2,25,-3.066257663713233e-05
H0508,dateblock,0,25,-1.408226125957994e-05
H0508,dateblock,1,25,2.4240683151700124e-06
H0508,dateblock,2,25,3.3711225952247e-05
H0509,row,0,81,6.344158940868116e-06
H0509,row,1,81,4.265496313296322e-06
H0509,row,2,81,3.142263152493314e-05
H0509,subject,0,81,1.8524694185491026e-05
H0509,subject,1,81,7.105400940607275e-06
H0509,subject,2,81,-1.667066174466626e-05
