policy_name,score_col,mode,param,family_guard,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
atlas_hybrid_score_core_or_prior_threshold_0.75,atlas_hybrid_score,threshold,0.75,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_or_prior_threshold_1.00,atlas_hybrid_score,threshold,1.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_only_threshold_0.15,atlas_hybrid_score,threshold,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_only_threshold_0.30,atlas_hybrid_score,threshold,0.3,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_only_threshold_0.50,atlas_hybrid_score,threshold,0.5,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_only_threshold_0.75,atlas_hybrid_score,threshold,0.75,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_hybrid_score_core_only_threshold_1.00,atlas_hybrid_score,threshold,1.0,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_all_threshold_0.15,atlas_contrastive_score,threshold,0.15,all,0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_all_threshold_0.30,atlas_contrastive_score,threshold,0.3,all,0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_all_threshold_0.50,atlas_contrastive_score,threshold,0.5,all,0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_all_threshold_0.75,atlas_contrastive_score,threshold,0.75,all,0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_all_threshold_1.00,atlas_contrastive_score,threshold,1.0,all,0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_or_prior_threshold_0.15,atlas_contrastive_score,threshold,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_or_prior_threshold_0.30,atlas_contrastive_score,threshold,0.3,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_or_prior_threshold_0.50,atlas_contrastive_score,threshold,0.5,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_or_prior_threshold_0.75,atlas_contrastive_score,threshold,0.75,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_or_prior_threshold_1.00,atlas_contrastive_score,threshold,1.0,"prior,core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_only_threshold_0.15,atlas_contrastive_score,threshold,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_only_threshold_0.30,atlas_contrastive_score,threshold,0.3,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_only_threshold_0.50,atlas_contrastive_score,threshold,0.5,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_only_threshold_0.75,atlas_contrastive_score,threshold,0.75,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_contrastive_score_core_only_threshold_1.00,atlas_contrastive_score,threshold,1.0,"core_geometry,core_action_health,raw_action_core_health",0.6369970821509948,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
atlas_target_family_score_core_only_topfrac_0.005,atlas_target_family_score,topfrac,0.005,"core_geometry,core_action_health,raw_action_core_health",0.6370220327328842,4,0.005442176870748299,-2.4950581889296536e-05,-0.0045846694221582385,0.5,0.41,0.53375,0.21939454877152736,0.27941712019701914,-0.00016824614302870725,0.0006531409369183349,-0.0002552879135459031,0.0008243493866596075
atlas_hybrid_score_all_topfrac_0.100,atlas_hybrid_score,topfrac,0.1,all,0.6370233472425716,74,0.10068027210884353,-2.626509157678145e-05,-0.0002608762474180305,0.5540540540540541,0.1515,0.4005,1.0274891233703,0.25685364793267923,-0.0022448903323816333,0.002159268833452434,-0.0004899854598950889,0.001805387511723593
atlas_hybrid_score_core_or_prior_topfrac_0.100,atlas_hybrid_score,topfrac,0.1,"prior,core_geometry,core_action_health,raw_action_core_health",0.6370233472425716,74,0.10068027210884353,-2.626509157678145e-05,-0.0002608762474180305,0.5540540540540541,0.148,0.4055,1.046217854531194,0.26102928519024704,-0.0022603282894611432,0.0021353709346562783,-0.0004954393411602409,0.0017974008136347973
atlas_target_family_score_all_topfrac_0.030,atlas_target_family_score,topfrac,0.03,all,0.6370301820563612,22,0.029931972789115645,-3.309990536627825e-05,-0.001105837747464296,0.4090909090909091,0.84525,0.8325,-1.0044288697458996,-0.9828166786310716,0.0008333346152126723,0.0008626141150225411,0.0008460472023235262,0.0008945178961699504
atlas_target_family_score_core_or_prior_topfrac_0.030,atlas_target_family_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6370301820563612,22,0.029931972789115645,-3.309990536627825e-05,-0.001105837747464296,0.4090909090909091,0.84075,0.8365,-0.9934325324898106,-0.9799923213023509,0.0008259674753532365,0.0008647465757603685,0.0008517444424562336,0.0009029094703993261
atlas_target_family_score_all_topfrac_0.020,atlas_target_family_score,topfrac,0.02,all,0.6371175715666059,15,0.02040816326530612,-0.00012048941561102719,-0.005903981364940332,0.4,0.81075,0.82075,-0.8779657195554432,-0.9163768921546679,0.0005391291074496611,0.0007513032779852558,0.0005892012086868838,0.0007744527719694267
atlas_target_family_score_core_or_prior_topfrac_0.020,atlas_target_family_score,topfrac,0.02,"prior,core_geometry,core_action_health,raw_action_core_health",0.6371175715666059,15,0.02040816326530612,-0.00012048941561102719,-0.005903981364940332,0.4,0.82275,0.81725,-0.8871154148731398,-0.9124159076853672,0.0005419132559707201,0.0007466927757945373,0.0005761278377947243,0.0007634865279507703
atlas_target_family_score_core_only_topfrac_0.150,atlas_target_family_score,topfrac,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6373007228977456,110,0.14965986394557823,-0.00030364074675084886,-0.002028872262380674,0.6,0.0685,0.4485,1.4908778308867705,0.1028434080728938,-0.004325984810735837,0.0026979702700338005,-0.0005122595229571811,0.0020285089741334337
atlas_target_family_score_all_topfrac_0.100,atlas_target_family_score,topfrac,0.1,all,0.637301242271391,74,0.10068027210884353,-0.0003041601203961356,-0.003021049844475132,0.527027027027027,0.8285,0.827,-0.925392081932887,-0.9574831809007888,0.0013351981235939115,0.0017715282808189617,0.001395815359008716,0.0017754624972164369
atlas_target_family_score_core_or_prior_topfrac_0.100,atlas_target_family_score,topfrac,0.1,"prior,core_geometry,core_action_health,raw_action_core_health",0.637301242271391,74,0.10068027210884353,-0.0003041601203961356,-0.003021049844475132,0.527027027027027,0.8305,0.83175,-0.9523161561732132,-0.9400778084646515,0.0013564093625409478,0.0017437165926176398,0.0013715831140908143,0.0017825580174302782
atlas_global_score_core_only_topfrac_0.080,atlas_global_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6373551416926937,59,0.08027210884353742,-0.00035805954169885264,-0.004460572256756896,0.6271186440677966,0.30025,0.54075,0.5658859781615753,-0.06238939999237173,-0.0016169143126943167,0.0022245731818363377,-0.0002568926701152509,0.0016215394216961769
atlas_contrastive_score_all_topfrac_0.150,atlas_contrastive_score,topfrac,0.15,all,0.6375544130268235,110,0.14965986394557823,-0.000557330875828606,-0.0037239835794002354,0.5272727272727272,0.25175,0.66925,0.6921048097130779,-0.40167419374548263,-0.0020803898587368978,0.002200618983618532,0.00030515075099067754,0.0021472169241865415
atlas_contrastive_score_core_or_prior_topfrac_0.150,atlas_contrastive_score,topfrac,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6375544130268235,110,0.14965986394557823,-0.000557330875828606,-0.0037239835794002354,0.5272727272727272,0.25025,0.66275,0.6884717354702568,-0.4181278677253936,-0.0020860005448797556,0.0022203811577057695,0.0003276230931842613,0.0021164673233262303
atlas_target_score_core_only_topfrac_0.150,atlas_target_score,topfrac,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6376559755387496,110,0.14965986394557823,-0.0006588933877548052,-0.004402605818179834,0.6090909090909091,0.23475,0.39125,0.730421022984157,0.29234736900426417,-0.002502774719212001,0.0025244089003955052,-0.001351842867783004,0.002370294907692812
atlas_contrastive_score_core_only_topfrac_0.150,atlas_contrastive_score,topfrac,0.15,"core_geometry,core_action_health,raw_action_core_health",0.6377261870468917,110,0.14965986394557823,-0.0007291048958968845,-0.004871746349856458,0.5909090909090909,0.09125,0.8455,1.3181603321177147,-1.0191331868917728,-0.004306001282244732,0.0027135518337145824,0.001464106591315927,0.0021520361768434105
atlas_contrastive_score_all_topfrac_0.030,atlas_contrastive_score,topfrac,0.03,all,0.6377816547391905,22,0.029931972789115645,-0.0007845725881957264,-0.026211856923811762,0.5454545454545454,0.67875,0.7575,-0.4323171452071659,-0.7104145110924499,-0.00026232513903185075,0.0012080192861969774,0.00011635593624014346,0.0012681730318971865
atlas_contrastive_score_core_or_prior_topfrac_0.030,atlas_contrastive_score,topfrac,0.03,"prior,core_geometry,core_action_health,raw_action_core_health",0.6377816547391905,22,0.029931972789115645,-0.0007845725881957264,-0.026211856923811762,0.5454545454545454,0.6875,0.777,-0.44102118301199494,-0.746046598253385,-0.00025392696175120566,0.0012032202689685498,0.00015385168887935895,0.0012578628188535236
atlas_target_score_all_topfrac_0.060,atlas_target_score,topfrac,0.06,all,0.6377816958690007,44,0.05986394557823129,-0.0007846137180058981,-0.01310661551668943,0.5681818181818182,0.39125,0.628,0.28220931108701425,-0.2610651042426353,-0.0012421137324577316,0.0016211372073077059,-0.00030756969374459914,0.0018272990779262916
atlas_target_score_core_or_prior_topfrac_0.060,atlas_target_score,topfrac,0.06,"prior,core_geometry,core_action_health,raw_action_core_health",0.6377816958690007,44,0.05986394557823129,-0.0007846137180058981,-0.01310661551668943,0.5681818181818182,0.399,0.61825,0.29098578104510875,-0.2582140728539413,-0.0012522481433590942,0.0016070696776785238,-0.00031395140057044235,0.0018227601316744859
atlas_target_score_core_only_topfrac_0.080,atlas_target_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6377966106057279,59,0.08027210884353742,-0.0007995284547330703,-0.00996022735981028,0.6271186440677966,0.347,0.59175,0.41047695879913115,-0.16411568702580132,-0.0015677885237389772,0.0018716277553153932,-0.00047975040351406887,0.0019484916829963224
atlas_hybrid_score_core_only_topfrac_0.060,atlas_hybrid_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.6378120476111423,44,0.05986394557823129,-0.0008149654601474634,-0.013613627572917848,0.6136363636363636,0.2765,0.54975,0.6196746191355494,-0.06489261702797915,-0.0019806297493650373,0.0018810909035514225,-0.0007220942444213927,0.0014311522632232253
atlas_contrastive_score_core_only_topfrac_0.040,atlas_contrastive_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6378600225501779,29,0.03945578231292517,-0.0008629403991831051,-0.021871075634468353,0.6206896551724138,0.35675,0.62225,0.4027089988249461,-0.29462226315909046,-0.001520791955771699,0.001633565573424288,-0.00037318467330750424,0.001662317438689764
atlas_family_score_all_topfrac_0.020,atlas_family_score,topfrac,0.02,all,0.6378779184677558,15,0.02040816326530612,-0.0008808363167609812,-0.043160979521288084,0.6666666666666666,0.7245,0.77375,-0.5194893467944554,-0.7318699621394101,-0.00023842936067731586,0.0012366123772271397,-4.553878623016522e-05,0.001141319597390041
atlas_family_score_core_or_prior_topfrac_0.020,atlas_family_score,topfrac,0.02,"prior,core_geometry,core_action_health,raw_action_core_health",0.6378779184677558,15,0.02040816326530612,-0.0008808363167609812,-0.043160979521288084,0.6666666666666666,0.721,0.7755,-0.5029082548497665,-0.7318711498551448,-0.0002589852999552346,0.0012365098620055698,-4.1007856202751814e-05,0.0011475086300702687
atlas_target_score_core_only_topfrac_0.040,atlas_target_score,topfrac,0.04,"core_geometry,core_action_health,raw_action_core_health",0.6379420298375773,29,0.03945578231292517,-0.0009449476865825876,-0.02394953619442075,0.5862068965517241,0.476,0.6245,0.1058234463081794,-0.2566763157644033,-0.0010973545882299188,0.0014401997568997277,-0.0005256560118970797,0.0016335425161329064
atlas_target_score_core_only_topfrac_0.060,atlas_target_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.6380071478407947,44,0.05986394557823129,-0.0010100656897999306,-0.01687268822733975,0.6136363636363636,0.44375,0.684,0.14942444724909898,-0.4423955069637066,-0.001261187156560298,0.0016805915724200987,-0.00021843973219469592,0.0017894077700707264
atlas_contrastive_score_core_only_topfrac_0.080,atlas_contrastive_score,topfrac,0.08,"core_geometry,core_action_health,raw_action_core_health",0.6381156178502565,59,0.08027210884353742,-0.0011185356992616839,-0.013934300660293854,0.6101694915254238,0.22025,0.784,0.8088376089320776,-0.7766577304184283,-0.0028133358689385285,0.0020953528260320626,0.0004299161413787326,0.0019937377560205055
atlas_contrastive_score_all_topfrac_0.060,atlas_contrastive_score,topfrac,0.06,all,0.638201295819421,44,0.05986394557823129,-0.0012042136684262048,-0.020115841961210464,0.4772727272727273,0.64625,0.85675,-0.3539017313338198,-1.0746277912942575,-0.0006465928489602747,0.0015756374442258687,0.00040859268625978483,0.0015008046206803956
atlas_contrastive_score_core_or_prior_topfrac_0.060,atlas_contrastive_score,topfrac,0.06,"prior,core_geometry,core_action_health,raw_action_core_health",0.638201295819421,44,0.05986394557823129,-0.0012042136684262048,-0.020115841961210464,0.4772727272727273,0.6475,0.841,-0.38450116640383886,-1.0256220086564714,-0.0006000350259906597,0.0015713311043664827,0.0003627031582395758,0.0015277722332795744
atlas_global_score_all_topfrac_0.005,atlas_global_score,topfrac,0.005,all,0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.85675,0.93275,-1.3527998911912515,-2.311733705436581,-0.0001068480487236558,0.0008699102899449185,2.2649855891133963e-05,0.0005650791209758838
atlas_global_score_core_or_prior_topfrac_0.005,atlas_global_score,topfrac,0.005,"prior,core_geometry,core_action_health,raw_action_core_health",0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.8745,0.9255,-1.4825591129224882,-2.2344351318887496,-6.23390912031648e-05,0.0008237941357337168,6.735064235435716e-06,0.0005775050884793263
atlas_global_score_core_only_topfrac_0.005,atlas_global_score,topfrac,0.005,"core_geometry,core_action_health,raw_action_core_health",0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.8685,0.93,-1.4315680745095356,-2.2720698073729397,-9.078125419588969e-05,0.000833269029501158,1.6857879601223765e-05,0.0005723945935500242
atlas_family_score_all_topfrac_0.005,atlas_family_score,topfrac,0.005,all,0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.8565,0.77575,-1.1956319913696183,-1.3722582110222379,-0.0002505932683907916,0.0008640362029231923,-0.0001516655458634936,0.0008249154855488446
atlas_family_score_core_or_prior_topfrac_0.005,atlas_family_score,topfrac,0.005,"prior,core_geometry,core_action_health,raw_action_core_health",0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.8475,0.77475,-1.1756532581567731,-1.3577055008830838,-0.00025874209199392437,0.0008717880847965928,-0.00015482669852580705,0.0008314291243920446
atlas_family_score_core_only_topfrac_0.005,atlas_family_score,topfrac,0.005,"core_geometry,core_action_health,raw_action_core_health",0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.23587300170396489,0.75,0.85975,0.77875,-1.215792509803646,-1.379777476348057,-0.000239498907150267,0.000858833788444428,-0.0001442288499425393,0.0008258097873727891
atlas_target_score_core_only_topfrac_0.030,atlas_target_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.6382830085883843,22,0.029931972789115645,-0.0012859264373894668,-0.0429616332491481,0.5909090909090909,0.64725,0.733,-0.31954147216284734,-0.5832814727324378,-0.0008568360959450114,0.0013428314595289187,-0.0003783736990720508,0.0015559430236415685
atlas_contrastive_score_core_only_topfrac_0.020,atlas_contrastive_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.6383219904727869,15,0.02040816326530612,-0.001324908321792089,-0.06492050776781237,0.6,0.66025,0.88875,-0.3687443071649745,-1.3505174914015143,-0.0008737272810120693,0.001223560695075798,0.0001961265654411109,0.0011262607829349396
atlas_target_family_score_core_only_threshold_0.00,atlas_target_family_score,threshold,0.0,"core_geometry,core_action_health,raw_action_core_health",0.6383451650214913,215,0.2925170068027211,-0.0013480828704965004,-0.004608562371232225,0.6,0.05575,0.14325,1.5691587492417307,1.0462243778696798,-0.006844632023352715,0.0035028636557724504,-0.0019905431301601613,0.0006140750237265898
atlas_family_score_core_only_topfrac_0.100,atlas_family_score,topfrac,0.1,"core_geometry,core_action_health,raw_action_core_health",0.6383705888511514,74,0.10068027210884353,-0.001373506700156596,-0.01364226249479862,0.6351351351351351,0.27975,0.64475,0.6089407829645582,-0.3895026831537181,-0.0029535447060551447,0.002594731786901044,-0.0007184030104913946,0.0016818977583439726
atlas_hybrid_score_core_only_topfrac_0.100,atlas_hybrid_score,topfrac,0.1,"core_geometry,core_action_health,raw_action_core_health",0.6384305371275669,74,0.10068027210884353,-0.0014334549765721767,-0.014237694699737157,0.6351351351351351,0.28225,0.5915,0.5999920107608491,-0.20356832434085254,-0.0027941860546669174,0.0022679153283544553,-0.0010744151356217731,0.001763731376740278
atlas_target_score_all_topfrac_0.040,atlas_target_score,topfrac,0.04,all,0.638439315874736,29,0.03945578231292517,-0.0014422337237411634,-0.03655316506723293,0.5517241379310345,0.64975,0.735,-0.34452463162517266,-0.6099155504688946,-0.0009318422993521999,0.001481436674008976,-0.00041936173190502995,0.0016770715077681882
atlas_target_score_core_or_prior_topfrac_0.040,atlas_target_score,topfrac,0.04,"prior,core_geometry,core_action_health,raw_action_core_health",0.638439315874736,29,0.03945578231292517,-0.0014422337237411634,-0.03655316506723293,0.5517241379310345,0.648,0.7375,-0.35994726493437224,-0.6002764523068698,-0.0009200502506071801,0.0014507221585061659,-0.00044825464009222183,0.0016558688581387257
atlas_global_score_all_topfrac_0.020,atlas_global_score,topfrac,0.02,all,0.638439822309864,15,0.02040816326530612,-0.001442740158869226,-0.07069426778459206,0.6,0.81,0.88925,-0.8474678805835942,-1.2943384896836858,-0.0003863109262950007,0.0012465714120595734,-0.00022723915401850014,0.0009390905196273452
atlas_global_score_core_or_prior_topfrac_0.020,atlas_global_score,topfrac,0.02,"prior,core_geometry,core_action_health,raw_action_core_health",0.638439822309864,15,0.02040816326530612,-0.001442740158869226,-0.07069426778459206,0.6,0.8195,0.892,-0.8941513988753971,-1.2984830085688652,-0.0003371477445140621,0.001236471156613637,-0.00022399967888742225,0.000938587930638422
atlas_global_score_core_only_topfrac_0.020,atlas_global_score,topfrac,0.02,"core_geometry,core_action_health,raw_action_core_health",0.638439822309864,15,0.02040816326530612,-0.001442740158869226,-0.07069426778459206,0.6,0.81575,0.8895,-0.8794637070794502,-1.2853268264516136,-0.0003629576551652511,0.0012277738069371266,-0.00022946045618324934,0.0009439464560429843
atlas_family_score_core_only_topfrac_0.010,atlas_family_score,topfrac,0.01,"core_geometry,core_action_health,raw_action_core_health",0.6384571378807253,7,0.009523809523809525,-0.0014600557297304543,-0.1533058516216977,0.5714285714285714,0.8505,0.8545,-1.0740333838224303,-1.3612452395658998,-0.0003512765024986529,0.0010323508039253978,-0.00017998531153166642,0.00094036723214327
atlas_contrastive_score_core_only_topfrac_0.060,atlas_contrastive_score,topfrac,0.06,"core_geometry,core_action_health,raw_action_core_health",0.6384715315475336,44,0.05986394557823129,-0.0014744493965387962,-0.024630006964909437,0.5681818181818182,0.361,0.81175,0.39092326919333253,-0.8781044536208219,-0.002197674657926172,0.0018500440326301019,3.5126978163453856e-05,0.0017191307577106387
atlas_global_score_all_topfrac_0.150,atlas_global_score,topfrac,0.15,all,0.6385717037285625,110,0.14965986394557823,-0.001574621577567692,-0.010521335086475032,0.5727272727272728,0.3395,0.66025,0.4318037972530128,-0.4078105970190096,-0.002758316473958462,0.00274127949758902,-0.0006202997009131017,0.0023401105406049704
atlas_global_score_core_or_prior_topfrac_0.150,atlas_global_score,topfrac,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.6385717037285625,110,0.14965986394557823,-0.001574621577567692,-0.010521335086475032,0.5727272727272728,0.3435,0.66825,0.4222887674178978,-0.42704486791972845,-0.002733729697226133,0.002744823469366367,-0.000603868599122301,0.002273187319108266
atlas_hybrid_score_core_only_topfrac_0.030,atlas_hybrid_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.6385750601894744,22,0.029931972789115645,-0.0015779780384795972,-0.052718811740113815,0.5454545454545454,0.68025,0.76025,-0.4070515252699766,-0.7095433739445643,-0.0009833614612270209,0.0014607894586765085,-0.0006715801961486603,0.0012774382449546383
atlas_contrastive_score_core_only_topfrac_0.030,atlas_contrastive_score,topfrac,0.03,"core_geometry,core_action_health,raw_action_core_health",0.6386073349096574,22,0.029931972789115645,-0.001610252758662642,-0.05379708080077465,0.5909090909090909,0.6465,0.90675,-0.34293639282671895,-1.4322482466761137,-0.001130302934687151,0.0013995301578214353,0.00017961080369250802,0.0012496880806165914
atlas_hybrid_score_all_topfrac_0.040,atlas_hybrid_score,topfrac,0.04,all,0.6386236198594281,29,0.03945578231292517,-0.0016265377084332877,-0.04122431778270574,0.5172413793103449,0.64225,0.7555,-0.33478992942953,-0.6870202608977883,-0.0011063663884516267,0.0015537245127654055,-0.0006625602741812086,0.0014031281013348383
atlas_hybrid_score_core_or_prior_topfrac_0.040,atlas_hybrid_score,topfrac,0.04,"prior,core_geometry,core_action_health,raw_action_core_health",0.6386236198594281,29,0.03945578231292517,-0.0016265377084332877,-0.04122431778270574,0.5172413793103449,0.64175,0.7555,-0.3165448888754446,-0.6897038828301267,-0.0011357428641237555,0.0015504747085101482,-0.0006492471836413385,0.001416971180126957
atlas_hybrid_score_all_topfrac_0.150,atlas_hybrid_score,topfrac,0.15,all,0.638638717364771,110,0.14965986394557823,-0.0016416352137761053,-0.010969108019322157,0.5454545454545454,0.29675,0.65625,0.5656006168539066,-0.3889210184423583,-0.003027481560329414,0.002450220712738845,-0.000777757258701225,0.0022212169415135753
atlas_hybrid_score_core_or_prior_topfrac_0.150,atlas_hybrid_score,topfrac,0.15,"prior,core_geometry,core_action_health,raw_action_core_health",0.638638717364771,110,0.14965986394557823,-0.0016416352137761053,-0.010969108019322157,0.5454545454545454,0.3035,0.671,0.5408626900418395,-0.426221109275814,-0.003000378756507287,0.0025121783545950893,-0.0007174714107278813,0.002168273187169112
atlas_contrastive_score_all_topfrac_0.040,atlas_contrastive_score,topfrac,0.04,all,0.6386415064767227,29,0.03945578231292517,-0.0016444243257278397,-0.04167765101413662,0.41379310344827586,0.82775,0.89475,-0.9188525937912728,-1.3271558134874433,-0.00041588931393297403,0.0013370316632897704,0.00015359502632712545,0.0013547914523541938
atlas_contrastive_score_core_or_prior_topfrac_0.040,atlas_contrastive_score,topfrac,0.04,"prior,core_geometry,core_action_health,raw_action_core_health",0.6386415064767227,29,0.03945578231292517,-0.0016444243257278397,-0.04167765101413662,0.41379310344827586,0.838,0.89025,-0.9622256993962522,-1.3031174112241577,-0.00037176415748189234,0.001322621261357368,0.00014606615923934858,0.0013740054960091343
atlas_family_score_all_topfrac_0.010,atlas_family_score,topfrac,0.01,all,0.6386545627292264,7,0.009523809523809525,-0.0016574805782315137,-0.1740354607143089,0.5714285714285714,0.90825,0.8985,-1.482597968245519,-1.6472554136264381,-0.00020738637088487495,0.0009780764835814898,-0.0001010042932340196,0.0009448906782287673
atlas_family_score_core_or_prior_topfrac_0.010,atlas_family_score,topfrac,0.01,"prior,core_geometry,core_action_health,raw_action_core_health",0.6386545627292264,7,0.009523809523809525,-0.0016574805782315137,-0.1740354607143089,0.5714285714285714,0.9045,0.89825,-1.4795433261319944,-1.6457820109794703,-0.00022368994365077954,0.0009690764773540813,-0.00010674027932778003,0.0009422513361783716
atlas_hybrid_score_all_topfrac_0.005,atlas_hybrid_score,topfrac,0.005,all,0.638655649231373,4,0.005442176870748299,-0.0016585670803780776,-0.30476170101947175,0.5,0.9235,0.96525,-1.8253182417126579,-2.5684052986274515,-0.00022565035686659163,0.0007850229569650333,-4.9241559739622353e-05,0.0006265855009326115
atlas_hybrid_score_core_or_prior_topfrac_0.005,atlas_hybrid_score,topfrac,0.005,"prior,core_geometry,core_action_health,raw_action_core_health",0.638655649231373,4,0.005442176870748299,-0.0016585670803780776,-0.30476170101947175,0.5,0.9265,0.968,-1.8068223415718816,-2.6592015739952055,-0.00022216422654350938,0.000794988428461063,-3.381460243591712e-05,0.0006109925978650499
atlas_hybrid_score_core_only_topfrac_0.005,atlas_hybrid_score,topfrac,0.005,"core_geometry,core_action_health,raw_action_core_health",0.638655649231373,4,0.005442176870748299,-0.0016585670803780776,-0.30476170101947175,0.5,0.928,0.95975,-1.8346052205572607,-2.524060056635235,-0.0002184399277162847,0.0007849793168169198,-6.124764739580166e-05,0.0006328373323698267
atlas_hybrid_score_all_topfrac_0.060,atlas_hybrid_score,topfrac,0.06,all,0.6386674397646304,44,0.05986394557823129,-0.0016703576136355535,-0.027902564682321176,0.4772727272727273,0.5755,0.74775,-0.1562688579421261,-0.6698855877806138,-0.0013946334697402787,0.0017644215714265265,-0.0005979003423967167,0.0016009558808273156
