candidate_id,step,row,target_index,target,removed_move,sensor_rank,remove_score,after_route,after_h098,after_curv_marg,after_badw,after_badmax,after_h088,after_margin,delta_route,delta_h098,delta_curv_marg,delta_badw,delta_badmax,delta_h088,delta_margin
h122_prune_all_route_extreme_6377a6ef,17,236,5,S3,0.03543456059126368,0.956,0.000644443230066692,-0.0005926877707613177,-3.254241512133302e-05,4.6127265347664604e-05,0.0,0.0,-0.08287616011226226,0.13437868168341607,-1.3017799643426711e-06,1.3965160198668898e-07,3.668961066206726e-07,0.0,0.0,-0.001470716182266324,0.0008640741508443295
h122_prune_all_route_extreme_6377a6ef,18,38,5,S3,-0.03465548493975401,0.238,0.0005849649793278041,-0.0005939871111313753,-3.475115927545878e-05,4.4925450209409596e-05,0.0,0.0,-0.07799684356722243,0.13522107401771363,-1.2993403700576212e-06,-2.208744154125761e-06,-1.2018151382550083e-06,0.0,0.0,0.004879316545039827,0.0008423923342975592
h122_prune_all_route_extreme_6377a6ef,19,188,2,Q3,0.16999999999999993,0.238,0.0010204153677033864,-0.0005973262331473659,-1.3474438933999688e-05,4.674533375133793e-05,0.000313739404197538,0.006481023961896082,-0.09340038437769294,0.16161204773786425,-3.3391220159906167e-06,2.1276720341459093e-05,1.8198835419283316e-06,0.000313739404197538,0.006481023961896082,-0.015403540810470503,0.026390973720150618
h122_prune_all_route_extreme_6377a6ef,20,102,3,S1,-0.02259806870090486,0.5,0.0010285026105672427,-0.0005985878417338726,-1.5139063201535428e-05,4.554274998003595e-05,0.0,0.0,-0.07822891859671469,0.16255025166348777,-1.2616085865067243e-06,-1.6646242675357392e-06,-1.2025837713019755e-06,-0.000313739404197538,-0.006481023961896082,0.01517146578097825,0.0009382039256235208
h122_prune_all_route_extreme_6377a6ef,21,135,6,S4,-0.08452547939111033,0.238,0.0011687371077252183,-0.0005989269979948597,-1.4195849440524154e-05,4.7004184640321925e-05,0.0,0.0,-0.08276682700031777,0.1686765626251532,-3.391562609870308e-07,9.432137610112731e-07,1.4614346602859728e-06,0.0,0.0,-0.004537908403603089,0.006126310961665438
h122_prune_all_route_extreme_6377a6ef,22,136,6,S4,-0.04405557175275088,0.238,0.0006498231854476651,-0.0006002557867220423,-1.3532159929899095e-05,4.738124896713075e-05,0.0,0.0,-0.08394378607633092,0.1703485462416164,-1.328788727182617e-06,6.63689510625059e-07,3.770643268088264e-07,0.0,0.0,-0.0011769590760131454,0.0016719836164632018
h122_prune_all_route_extreme_6377a6ef,23,61,3,S1,-0.03972804924697926,0.238,0.000665214559546688,-0.0006015710147831418,-1.3071906446649644e-05,4.698571049496954e-05,0.0,0.0,-0.08503181687439705,0.1714530662372565,-1.315228061099516e-06,4.602534832494516e-07,-3.9553847216121374e-07,0.0,0.0,-0.0010880307980661308,0.0011045199956400964
h122_prune_all_route_extreme_6377a6ef,24,101,2,Q3,0.05191184037588781,0.238,0.0006513061698822989,-0.0006029244371201641,-1.1326880112587823e-05,4.645541672719305e-05,0.0,0.0,-0.08634567001165096,0.17368217855921006,-1.3534223370222868e-06,1.745026334061821e-06,-5.302937677764859e-07,0.0,0.0,-0.0013138531372539064,0.0022291123219535525
h122_prune_all_route_extreme_6377a6ef,25,135,2,Q3,0.05442561738969953,0.238,0.0005741758682493286,-0.0006041559620687584,-8.762872182233386e-06,4.53793372277233e-05,0.0,0.0,-0.088258544699392,0.17588483618558284,-1.2315249485943345e-06,2.564007930354437e-06,-1.0760794994697526e-06,0.0,0.0,-0.0019128746877410396,0.0022026576263727837
h122_prune_all_route_extreme_6377a6ef,26,70,2,Q3,0.048382440913285585,0.696,0.000524115372597437,-0.0006054983154051657,-6.2806597400773484e-06,4.49761332178679e-05,0.0,0.0,-0.09011629918062806,0.17789711059932925,-1.3423533364073214e-06,2.4822124421560376e-06,-4.032040098553985e-07,0.0,0.0,-0.001857754481236068,0.0020122744137464066
h122_prune_all_route_extreme_6377a6ef,27,195,5,S3,0.012916338587933285,0.996,0.0005223134217009458,-0.0006067296602135251,-6.28128108331441e-06,4.502487222755739e-05,0.0,0.0,-0.09085297467292479,0.17821087156532234,-1.2313448083593574e-06,-6.213432370612976e-10,4.873900968948609e-08,0.0,0.0,-0.0007366754922967234,0.00031376096599308734
h122_prune_all_route_extreme_6377a6ef,28,70,5,S3,0.018466348247209108,0.696,0.000509951301763525,-0.0006079783499326423,-6.151884107683902e-06,4.43754559895323e-05,0.0,0.0,-0.09116875791060237,0.17837523958197607,-1.2486897191172405e-06,1.293969756305073e-07,-6.494162380250856e-07,0.0,0.0,-0.000315783237677586,0.00016436801665373202
h122_prune_all_route_extreme_6377a6ef,29,78,4,S2,-0.020761507504425958,0.238,0.0004678683508422636,-0.0006092342153724554,-5.861599115614992e-06,4.390912602757354e-05,0.0,0.0,-0.09152272050546759,0.17853293823926916,-1.255865439813049e-06,2.9028499206891056e-07,-4.6632996195876235e-07,0.0,0.0,-0.000353962594865212,0.00015769865729309274
h122_prune_all_route_extreme_6377a6ef,30,78,2,Q3,-0.005132290710309739,0.238,0.0005114333940670652,-0.0006104412500497128,-5.975987363702594e-06,4.3055885980602645e-05,0.0,0.0,-0.0915482844473571,0.1785638826861379,-1.2070346772574073e-06,-1.1438824808760253e-07,-8.532400469708941e-07,0.0,0.0,-2.556394188951705e-05,3.0944446868741426e-05
h122_prune_all_route_extreme_6377a6ef,31,79,0,Q1,0.007936233543109239,0.238,0.000466640138614992,-0.0006116570394045388,-6.072436132214523e-06,4.281907721984872e-05,0.0,0.0,-0.09161040787243041,0.1786850537168548,-1.2157893548260176e-06,-9.644876851192842e-08,-2.3680876075392668e-07,0.0,0.0,-6.212342507330715e-05,0.00012117103071690449
h122_prune_all_route_extreme_6377a6ef,32,61,5,S3,0.02233024899359523,0.238,0.00046592239672986187,-0.0006129178104195518,-5.917824173037574e-06,4.2875546685954046e-05,0.0,0.0,-0.09205156043402016,0.17894658574938133,-1.260771015013009e-06,1.5461195917694862e-07,5.646946610532791e-08,0.0,0.0,-0.00044115256158974714,0.000261532032526518
h122_prune_all_route_extreme_6377a6ef,33,196,0,Q1,-0.03235929349068031,0.238,0.0004421746718161912,-0.0006142099616348098,-4.982922340440298e-06,4.240905133458825e-05,0.0,0.0,-0.09284048423862254,0.17933662031639308,-1.29215121525794e-06,9.34901832597276e-07,-4.6649535136579316e-07,0.0,0.0,-0.0007889238046023817,0.00039003456701175443
h122_prune_all_route_extreme_6377a6ef,34,78,5,S3,0.00927683679568364,0.238,0.0004321964611616543,-0.0006154299376090491,-4.973323608631233e-06,4.2335532754123485e-05,0.0,0.0,-0.09292715217800937,0.17943871037908066,-1.2199759742393627e-06,9.598731809065154e-09,-7.351858046476811e-08,0.0,0.0,-8.666793938683082e-05,0.00010209006268757648
h122_prune_all_route_extreme_6377a6ef,35,135,0,Q1,-0.060458895239622,0.238,0.0003655227386851149,-0.0006161319052310424,-2.9471980089795444e-06,4.181948771109483e-05,0.0,0.0,-0.09593212022118999,0.18041520853070545,-7.019676219932516e-07,2.0261255996516887e-06,-5.160450430286533e-07,0.0,0.0,-0.0030049680431806225,0.0009764981516247884
h122_prune_all_route_extreme_6377a6ef,36,150,6,S4,0.005363930960958108,0.54,0.00031536856494868924,-0.0006173396630572919,-3.2050065664546764e-06,4.0733827781985364e-05,0.0,0.0,-0.09596571185986741,0.17880506043178643,-1.207757826249484e-06,-2.57808557475132e-07,-1.0856599291094674e-06,0.0,0.0,-3.359163867741599e-05,-0.0016101480989190176
