cells,rows,mean_responsibility_score,mean_abs_grad_rank,mean_sign_stability,mean_action_health,mean_predicted_loss_delta,sum_predicted_loss_delta,mean_incremental_energy_delta,mean_subject_energy_delta,supported_release_rate,bad_tangent_cosine,variant
24.0,20.0,0.678293035634448,0.8615942028985509,0.9967948717948718,0.57028708865733,-0.2960575479698126,-7.105381151275502,-0.007108776678011536,0.0014392290628259738,0.5416666666666666,0.0062947791970827775,pure_lb_gradient_jackpot
24.0,21.0,0.6483573490674653,0.844927536231884,0.9903846153846154,0.5766673084832526,-0.28422123618153367,-6.8213096683568075,-0.00491929616838094,0.0005504991924517237,0.5416666666666666,0.014980799825393198,pure_lb_gradient_jackpot
24.0,20.0,0.6569720470649197,0.8532608695652174,0.9887820512820514,0.56814504053256,-0.3351332744774084,-8.043198587457802,-0.006796139250095828,0.0007424745425963384,0.5416666666666666,-0.04212882207213394,pure_lb_gradient_jackpot
24.0,21.0,0.6721098613553648,0.839855072463768,0.9919871794871794,0.5897264885434941,-0.22893706655150456,-5.494489597236109,-0.011682629526793165,0.0005079530730979564,0.5,0.018343025100087014,pure_lb_gradient_jackpot
24.0,23.0,0.6651683488237405,0.8384057971014492,0.9919871794871794,0.58601594826432,-0.256516626965066,-6.156399047161584,-0.009479241141713798,0.0004525429221020386,0.5,-0.029409194641404957,pure_lb_gradient_jackpot
24.0,22.0,0.6552743376863406,0.8521739130434782,0.9919871794871794,0.5664564583657152,-0.29204707000369323,-7.009129680088638,-0.00542364111635014,0.001271153712385894,0.4583333333333333,0.009210159729780718,pure_lb_gradient_jackpot
24.0,20.0,0.6677346211196079,0.8550724637681159,0.9935897435897436,0.5528930124323317,-0.2446841279478131,-5.872419070747514,-0.010242666232306734,0.000456541359547003,0.4166666666666667,-0.011891385390638137,pure_lb_gradient_jackpot
24.0,21.0,0.6489428461694037,0.8489130434782609,0.9887820512820514,0.5784244914573239,-0.28013674229033597,-6.723281814968064,-0.001374884237591835,0.0014506411927085276,0.5,-0.04682738301519411,pure_lb_gradient_jackpot
24.0,20.0,0.6701706867669134,0.8452898550724637,0.9919871794871794,0.5725568285250934,-0.24014356424128055,-5.763445541790733,-0.0085638815762721,0.0011236647569112712,0.5,-0.026172673306113583,pure_lb_gradient_jackpot
24.0,22.0,0.6636596083968187,0.8597826086956522,0.9903846153846154,0.559647914798957,-0.3007780358094584,-7.218672859427001,-0.010632404702059034,0.000472302930004621,0.5,0.012438022853583157,pure_lb_gradient_jackpot
24.0,20.0,0.6520740134292528,0.8449275362318841,0.9919871794871794,0.5825278013241338,-0.2893740074689563,-6.944976179254951,0.0005629813382806922,0.0015723970067970637,0.5416666666666666,-0.027450252635154968,pure_lb_gradient_jackpot
24.0,20.0,0.6591034589972541,0.8376811594202899,0.9919871794871794,0.5834138288777657,-0.2829610754768928,-6.791065811445428,-0.005687380217751235,0.001113009361011963,0.5416666666666666,-0.0032334390380086057,pure_lb_gradient_jackpot
24.0,21.0,0.6588229240120668,0.8481884057971015,0.9919871794871794,0.5770862098580261,-0.3131330960830354,-7.51519430599285,-0.0030836754823897797,0.0013282892915641442,0.5,-0.04278167243871112,pure_lb_gradient_jackpot
24.0,21.0,0.660618075918744,0.8434782608695652,0.9935897435897436,0.5790441339124403,-0.3171771096589879,-7.6122506318157095,-0.005396818643358524,0.0005120968661683287,0.5416666666666666,0.0009749496466851921,pure_lb_gradient_jackpot
24.0,22.0,0.6671314206705855,0.8474637681159422,0.9935897435897436,0.5814373212201445,-0.307227665684425,-7.3734639764261996,-0.00918546057665004,6.069616308707002e-05,0.5,0.014414012237483679,pure_lb_gradient_jackpot
24.0,20.0,0.6567860904808177,0.8489130434782609,0.9887820512820514,0.585461072751487,-0.34395609547029143,-8.254946291286995,-0.005909723260265673,0.0007504440318704715,0.5416666666666666,-0.032744321799306295,pure_lb_gradient_jackpot
24.0,20.0,0.6594259017759404,0.8333333333333334,0.9903846153846154,0.6011673208822366,-0.2894496810798963,-6.946792345917512,-0.005908273872741271,0.0009474478458032904,0.5833333333333334,-0.027449935078524335,pure_lb_gradient_jackpot
24.0,19.0,0.6489126118145527,0.842391304347826,0.9903846153846154,0.5692002006525488,-0.3007002313161696,-7.21680555158807,-0.0002940332707094979,0.0006804827051331484,0.5833333333333334,-0.04327714636055116,pure_lb_gradient_jackpot
24.0,21.0,0.6585019602015184,0.8416666666666668,0.9919871794871794,0.5707550048826785,-0.2836535840723738,-6.807686017736971,-0.005258815855833955,0.0012625114653547131,0.5416666666666666,-0.007174491588508533,pure_lb_gradient_jackpot
24.0,21.0,0.659207021116992,0.8568840579710145,0.9903846153846154,0.5677340993725041,-0.2721750758481898,-6.532201820356555,-0.007891787065217863,0.001233961096522572,0.5,0.008844548103556822,pure_lb_gradient_jackpot
24.0,21.0,0.658345512916571,0.8572463768115943,0.9903846153846154,0.5588623542792927,-0.22590723223158019,-5.421773573557925,-0.00911721399900109,0.0006811400599303056,0.4583333333333333,0.0008213471175889376,pure_lb_gradient_jackpot
24.0,21.0,0.65993548356932,0.8539855072463768,0.9903846153846154,0.5633648882502782,-0.2863219821876672,-6.871727572504012,-0.009909323224488115,8.560151238356697e-05,0.5,-0.015995660445424765,pure_lb_gradient_jackpot
24.0,22.0,0.6628677800496422,0.8405797101449276,0.9903846153846154,0.5910893861798293,-0.31259381990908625,-7.5022516778180695,-0.008540988198112937,0.0009292327832628932,0.5416666666666666,-0.02093318650323333,pure_lb_gradient_jackpot
24.0,20.0,0.6550111059550986,0.8463768115942027,0.9903846153846154,0.5782397020744384,-0.32323607620019107,-7.757665828804585,-0.000958776622142501,0.0008268732418951873,0.5416666666666666,-0.01748284694262209,pure_lb_gradient_jackpot
24.0,21.0,0.6479072566954703,0.8510869565217392,0.9903846153846154,0.5593614775350954,-0.2711919581004465,-6.508606994410716,-0.005768830276006424,0.0004637395714548145,0.4583333333333333,-0.0034298384670730046,pure_lb_gradient_jackpot
24.0,20.0,0.6632347055011728,0.8365942028985508,0.9903846153846154,0.5828754238750836,-0.23862769795666486,-5.727064750959957,-0.01303679896214841,0.0009646190413727388,0.5,-0.03180615058471085,pure_lb_gradient_jackpot
24.0,23.0,0.6524150433914603,0.8648550724637681,0.9887820512820514,0.5651393110516993,-0.26469172996430135,-6.352601519143232,-0.0066382573932120825,0.0008416836714125712,0.375,-0.018399780987674134,pure_lb_gradient_jackpot
24.0,22.0,0.663728248534735,0.8434782608695652,0.9903846153846154,0.5841258287044128,-0.31350945534564506,-7.524226928295481,-0.009200761307955836,0.0004044918688201906,0.5833333333333334,-0.047439828673762334,pure_lb_gradient_jackpot
24.0,21.0,0.6689081039319591,0.8463768115942029,0.9919871794871794,0.5732254684153241,-0.30474527739346274,-7.313886657443105,-0.007541857057510534,0.0006510381392315147,0.5416666666666666,-0.04478497077644005,pure_lb_gradient_jackpot
24.0,21.0,0.6546608014324381,0.844927536231884,0.9919871794871794,0.5667432335904197,-0.31211778256837985,-7.4908267816411165,-0.005433317569337795,0.0005057581919574797,0.5,-0.0007483033654609719,pure_lb_gradient_jackpot
24.0,20.0,0.6633376508473017,0.8492753623188406,0.9903846153846154,0.569637491708679,-0.2309891254407415,-5.543739010577796,-0.011633360265025856,0.0008733967887219551,0.4583333333333333,-0.014837216640164387,pure_lb_gradient_jackpot
24.0,21.0,0.6521102243352379,0.8416666666666668,0.9903846153846154,0.5645475977474105,-0.25381893382126375,-6.09165441171033,-0.00773848737649976,0.0003493399398632804,0.4583333333333333,-0.024422771809903956,pure_lb_gradient_jackpot
24.0,21.0,0.6532962435298365,0.8510869565217392,0.9903846153846154,0.5545462684382899,-0.28541489848491075,-6.849957563637858,-0.003584346728061715,0.0005333312740766743,0.4583333333333333,-0.031804925413187704,pure_lb_gradient_jackpot
24.0,21.0,0.662847166232162,0.8576086956521739,0.9903846153846154,0.5619523976466655,-0.29175783688594803,-7.002188085262753,-0.0069533680164346745,0.00041629408677519575,0.5416666666666666,-0.03035034820542518,pure_lb_gradient_jackpot
24.0,20.0,0.6703107226609051,0.8471014492753625,0.9935897435897436,0.5642608572103668,-0.22919547464648216,-5.500691391515572,-0.00941402888604032,0.0008092415432305444,0.5,-0.011204003752943309,pure_lb_gradient_jackpot
24.0,22.0,0.6505108920911302,0.8463768115942029,0.9903846153846154,0.576155032091303,-0.2982841145166384,-7.158818748399321,-0.0029726209929945755,0.001152504508848365,0.5,-0.0019256209924201398,pure_lb_gradient_jackpot
24.0,22.0,0.6610580684533065,0.8597826086956522,0.9903846153846154,0.5770612973983827,-0.31015134641685543,-7.44363231400453,-0.008188446936026161,0.0006570108923490601,0.5,-0.02498908607117143,pure_lb_gradient_jackpot
24.0,21.0,0.6565917129038112,0.8521739130434782,0.9919871794871794,0.5895224810111394,-0.28777071265431176,-6.906497103703482,-0.004344396029309336,0.001035128515724919,0.5416666666666666,-0.012376265091305213,pure_lb_gradient_jackpot
24.0,22.0,0.6406390931132654,0.8514492753623188,0.9887820512820514,0.5694155276100828,-0.2916282328833388,-6.99907758920013,-0.002454182275462964,0.0007649388859077411,0.4583333333333333,0.00846092793375934,pure_lb_gradient_jackpot
24.0,21.0,0.6491683243179353,0.8257246376811596,0.9903846153846154,0.5861743095957908,-0.2364453866919578,-5.674689280606987,-0.003408130974351551,2.9662465796550668e-05,0.5416666666666666,-0.028356299986842363,pure_lb_gradient_jackpot
24.0,21.0,0.653024989311577,0.8463768115942031,0.9903846153846154,0.559734987545183,-0.28156739288296556,-6.757617429191174,-0.010099744809686758,-4.707134677727669e-05,0.5,0.0074249418298112345,pure_lb_gradient_jackpot
24.0,21.0,0.6509564761145875,0.8561594202898553,0.9887820512820514,0.5389263452813888,-0.25149101436138327,-6.035784344673198,-0.008885677722432178,0.00012867797552821715,0.4583333333333333,-0.00186009153749841,pure_lb_gradient_jackpot
24.0,20.0,0.6587335088656731,0.8380434782608696,0.9903846153846154,0.5759838869321956,-0.31201191047178306,-7.488285851322794,-0.007361186880391074,0.001089745413478186,0.5833333333333334,-0.01727857999930054,pure_lb_gradient_jackpot
24.0,21.0,0.6588191764782777,0.8471014492753625,0.9903846153846154,0.5711071718298154,-0.23203308930353142,-5.568794143284754,-0.012440853436746863,3.8618016649536596e-05,0.4583333333333333,0.029333867306559368,pure_lb_gradient_jackpot
24.0,20.0,0.6619067298163888,0.8365942028985508,0.9919871794871794,0.5880040178741684,-0.2630174993895973,-6.312419985350335,-0.004115740884137814,0.0012497847318269847,0.5,-0.04677534066424517,pure_lb_gradient_jackpot
24.0,22.0,0.6559293537153748,0.8550724637681161,0.9919871794871794,0.5686481346341354,-0.283272568332293,-6.798541639975031,-0.0013153101640069286,0.0006181136514146115,0.5,-0.017973437426300285,pure_lb_gradient_jackpot
24.0,20.0,0.6601191783716659,0.8554347826086958,0.9935897435897436,0.5805002996055212,-0.31041787315812186,-7.450028955794925,-0.0012840976142760492,0.0014902817647292135,0.5,-0.003140065364346927,pure_lb_gradient_jackpot
13.0,11.0,0.6744423637313546,0.8167224080267559,0.9911242603550297,0.5780156094413673,-0.21445067131222234,-2.7878587270588904,-0.005234281142154629,-0.00032071694888458253,1.0,-0.005937271938462182,stable_public_listener_inverse
13.0,11.0,0.6748014456528314,0.7879598662207358,0.9911242603550297,0.5943485002131392,-0.1625641244102331,-2.1133336173330304,-0.0072377860091075675,-0.00034062868386593783,1.0,-0.003994640555520466,stable_public_listener_inverse
13.0,12.0,0.6827249005784789,0.7886287625418061,0.9940828402366864,0.5913617322944217,-0.20368033030527466,-2.6478442939685705,-0.005626751857298875,-0.0005352887186796021,1.0,-0.005877651726890556,stable_public_listener_inverse
13.0,11.0,0.6817212840621939,0.8254180602006689,0.9940828402366864,0.5940774233820222,-0.20247611894138579,-2.632189546238015,-0.0038619094076855444,0.0005272439621275527,1.0,-0.006372794085062353,stable_public_listener_inverse
13.0,13.0,0.6576379943471624,0.7879598662207358,0.9940828402366864,0.5912157255393302,-0.19281419194370997,-2.5065844952682297,0.0018060350266575658,7.368007532822587e-05,1.0,-0.0066615524198669045,stable_public_listener_inverse
13.0,12.0,0.6860474866139719,0.8006688963210702,0.9940828402366864,0.5825292328088953,-0.1889809914395023,-2.45675288871353,-0.009957295277958134,1.9218921580266227e-05,1.0,-0.006766089110761982,stable_public_listener_inverse
13.0,11.0,0.6592065260028046,0.7953177257525084,0.9940828402366864,0.601353496547629,-0.19482836548439367,-2.5327687512971178,0.0022091456819438283,0.0011219786987256416,1.0,-0.006025726131105386,stable_public_listener_inverse
13.0,12.0,0.6880485883285701,0.8140468227424749,0.9970414201183432,0.5873020048127597,-0.19942723226649933,-2.592554019464491,-0.007503215109040169,0.000869925558955031,1.0,-0.007467804063019912,stable_public_listener_inverse
13.0,12.0,0.6749511857467935,0.7926421404682275,0.9940828402366864,0.6079097938606024,-0.1712992231078583,-2.226889900402158,-0.0015458526770359587,0.0006795596551438201,1.0,-0.004970276901076472,stable_public_listener_inverse
13.0,11.0,0.6880003292211332,0.7973244147157191,0.9911242603550297,0.6283465392374327,-0.15434944990561067,-2.0065428487729386,-0.012256601021462506,0.0011272687694849324,1.0,-0.005159906663281042,stable_public_listener_inverse
13.0,12.0,0.6783557381381645,0.7866220735785954,0.9940828402366864,0.586420687778243,-0.19863308962383946,-2.582230165109913,-0.007536158774221065,-0.0004268320755289211,1.0,-0.005502807214882287,stable_public_listener_inverse
13.0,12.0,0.7106992251129444,0.7993311036789298,0.9970414201183432,0.6126477489291452,-0.1649120351282187,-2.143856456666843,-0.012170257729467247,-0.00027275370923466973,1.0,-0.003675537413177619,stable_public_listener_inverse
13.0,11.0,0.7066939551891912,0.7799331103678929,0.9940828402366864,0.6052987583939828,-0.15115117571363396,-1.9649652842772416,-0.01507366434518728,0.0002679050463342411,1.0,-0.004514725798355995,stable_public_listener_inverse
13.0,13.0,0.6812139283965036,0.8093645484949833,0.9940828402366864,0.5906138083309898,-0.20640233596308832,-2.683230367520148,-0.001207461895975554,-0.0005421301218480398,1.0,-0.00611990292243465,stable_public_listener_inverse
13.0,11.0,0.6698554161438199,0.8127090301003345,0.9911242603550297,0.5852585582567337,-0.2213127652965254,-2.8770659488548302,-0.0043205686378410095,3.533604663084408e-05,1.0,-0.006835911951141233,stable_public_listener_inverse
13.0,13.0,0.6812447312742829,0.7892976588628762,0.9970414201183432,0.5673949550796528,-0.19474392003590102,-2.5316709604667134,-0.005551274550673309,0.00042296052769997584,1.0,-0.007268802422036946,stable_public_listener_inverse
13.0,12.0,0.6974663108730296,0.7973244147157191,0.9970414201183432,0.5941978877724876,-0.15531077776403734,-2.0190401109324854,-0.011684838719262692,0.0005963535623704473,1.0,-0.005261686861416428,stable_public_listener_inverse
13.0,13.0,0.6711269473240737,0.8046822742474915,0.9970414201183432,0.5873945913440226,-0.20111081008301854,-2.614440531079241,-0.0005697986656632954,0.0003917893326980988,1.0,-0.006855236249266231,stable_public_listener_inverse
13.0,12.0,0.6837385470238634,0.8080267558528428,0.9970414201183432,0.5965682600362694,-0.1969847883487413,-2.560802248533637,-0.0006004879654004988,0.0005025032074007613,1.0,-0.0061946544604079895,stable_public_listener_inverse
13.0,13.0,0.6527898497003227,0.8120401337792642,0.9911242603550297,0.584911477014976,-0.19227293932951,-2.49954821128363,0.00017065955861137973,0.0010800639423874869,1.0,-0.0071324108546604315,stable_public_listener_inverse
13.0,12.0,0.6700432488963602,0.7812709030100334,0.9940828402366864,0.5980963925587722,-0.1958503074286147,-2.5460539965719913,-0.0021207141666459983,0.00030131761793065077,1.0,-0.006758320856962164,stable_public_listener_inverse
13.0,10.0,0.6746888322030865,0.8280936454849499,0.9940828402366864,0.6216128935769826,-0.22098919712349963,-2.872859562605495,0.005019518635626556,0.00138004771707299,1.0,-0.006061309327699859,stable_public_listener_inverse
13.0,11.0,0.6981837828845763,0.834113712374582,0.9940828402366864,0.5930800811556907,-0.21309142000458686,-2.770188460059629,-0.01122963591128134,9.6700181002142e-05,1.0,-0.006901541129344244,stable_public_listener_inverse
13.0,13.0,0.6666712876528756,0.8240802675585284,0.9940828402366864,0.5904413672284667,-0.2273058830705106,-2.954976479916638,0.003706664409947841,0.0005617261123518573,1.0,-0.007031575905157699,stable_public_listener_inverse
13.0,11.0,0.6965272809875083,0.7705685618729098,0.9970414201183432,0.5782537001518595,-0.17999304240783973,-2.3399095513019166,-0.014286490771904269,-0.00012579529932557835,1.0,-0.006866747487992121,stable_public_listener_inverse
13.0,11.0,0.6861198168421361,0.7959866220735786,0.9970414201183432,0.6141267816847544,-0.17067793082715482,-2.2188131007530125,-0.0009758011353289857,0.0007061304968090264,1.0,-0.005102675320395007,stable_public_listener_inverse
13.0,12.0,0.6676739583434445,0.7672240802675585,0.9940828402366864,0.5976277914859925,-0.1423507064475112,-1.8505591838176454,-0.0027341485904009933,0.0008171037349372316,1.0,-0.004512762895349971,stable_public_listener_inverse
13.0,12.0,0.6671868028833903,0.7933110367892978,0.9940828402366864,0.6010630029710214,-0.1874080287718099,-2.436304374033529,-0.001241654713512922,0.0008401620959962909,1.0,-0.007109810062665797,stable_public_listener_inverse
13.0,11.0,0.673881296548145,0.7618729096989967,0.9911242603550297,0.6167748258339318,-0.14876953777412838,-1.934003991063669,-0.012483680931342988,0.00019244903928011201,1.0,-0.00476167687348991,stable_public_listener_inverse
13.0,12.0,0.6745622792113508,0.7959866220735786,0.9911242603550297,0.601632974167932,-0.17630167622050066,-2.2919217908665086,-0.009489585201004659,0.0003039785929154004,1.0,-0.005108608737930945,stable_public_listener_inverse
13.0,12.0,0.65613552981802,0.779933110367893,0.9970414201183432,0.608915623235534,-0.19872584922601583,-2.583436039938206,0.006996980962682193,0.0011915771638167814,1.0,-0.005739196338315071,stable_public_listener_inverse
13.0,11.0,0.6872178564477047,0.7625418060200668,0.9940828402366864,0.6150530743700602,-0.14096553933264788,-1.8325520113244225,-0.008916841899269189,0.000342759908285316,1.0,-0.004224127928390524,stable_public_listener_inverse
13.0,11.0,0.6958730293029094,0.7859531772575251,0.9940828402366864,0.5873753294642544,-0.13766474350717828,-1.7896416655933176,-0.01574912930351359,0.00034521605506300084,1.0,-0.005346861243314979,stable_public_listener_inverse
13.0,12.0,0.6841707980463683,0.8294314381270903,0.9940828402366864,0.5931243439770918,-0.20560885858752254,-2.672915161637793,-0.0064948912260452745,0.00040922696846017366,1.0,-0.006300582667334342,stable_public_listener_inverse
13.0,12.0,0.6833419793592308,0.7819397993311037,1.0,0.6030780064466973,-0.15199338517465455,-1.975914007270509,-0.0047421666606221385,0.0001610125810198411,1.0,-0.004959564367711565,stable_public_listener_inverse
13.0,11.0,0.683976818410457,0.8414715719063545,0.9940828402366864,0.6024052822894361,-0.2277410926810025,-2.9606342048530325,-0.0014919711170926326,0.0005635514976457897,1.0,-0.005904483987866123,stable_public_listener_inverse
13.0,11.0,0.6828478793746302,0.816722408026756,0.9940828402366864,0.6174229919108362,-0.18793616919099476,-2.443170199482932,-0.004302200611565059,0.001245602202074828,1.0,-0.006058578739795194,stable_public_listener_inverse
13.0,11.0,0.6801932864275391,0.8073578595317727,0.9940828402366864,0.6098618863259645,-0.193630048283606,-2.517190627686878,-0.004567324681365379,0.0009295692796414681,1.0,-0.006209765859713729,stable_public_listener_inverse
13.0,12.0,0.6794013625936599,0.8053511705685619,1.0,0.5890260747388022,-0.20380132099687492,-2.649417172959374,0.0038758535942446768,0.00045131996667445304,1.0,-0.005937566476359002,stable_public_listener_inverse
13.0,11.0,0.6860529538152953,0.8214046822742473,0.9940828402366864,0.6168861452920834,-0.1784396906599047,-2.319715978578761,-0.0020622544746418028,0.0007887394872525878,1.0,-0.004718476645123633,stable_public_listener_inverse
13.0,11.0,0.6959922556334637,0.7973244147157191,0.9940828402366864,0.6007877181104855,-0.16980707151711608,-2.207491929722509,-0.006575187735839188,-0.0001320849325811333,1.0,-0.004398130409221831,stable_public_listener_inverse
13.0,11.0,0.6739001526195908,0.8107023411371237,0.9970414201183432,0.6014244488557197,-0.20582825699224916,-2.675767340899239,0.0018825896979693562,0.001194478498711607,1.0,-0.007154420995972533,stable_public_listener_inverse
13.0,10.0,0.6769395348580999,0.7852842809364549,0.9911242603550297,0.6057466748029234,-0.1484337509784008,-1.9296387627192106,-0.013102083333261662,0.0006925535086692492,1.0,-0.004479103488207264,stable_public_listener_inverse
13.0,10.0,0.6746357519381028,0.7939799331103679,0.9911242603550297,0.6042242857335431,-0.1557522488299858,-2.0247792347898157,-0.008447617059843145,0.00042947147340767353,1.0,-0.003935302774646049,stable_public_listener_inverse
13.0,11.0,0.671683436893097,0.8107023411371238,0.9911242603550297,0.60266194880928,-0.20101891757747084,-2.613245928507121,-0.0070495153912032895,0.00019525606509040712,1.0,-0.007165006768903589,stable_public_listener_inverse
13.0,11.0,0.6759712034287427,0.7919732441471573,0.9911242603550297,0.6130725297908456,-0.16154989510952092,-2.100148636423772,-0.0069740171053084875,0.0005343617640321707,1.0,-0.004255614553152121,stable_public_listener_inverse
13.0,11.0,0.6955962951501996,0.8060200668896322,0.9940828402366864,0.5923765102405866,-0.17762800569092246,-2.309164073981992,-0.013004985018128622,0.0007857009422483312,1.0,-0.007166419624425328,stable_public_listener_inverse
13.0,13.0,0.6534084014067285,0.8073578595317724,0.9911242603550297,0.5703827763505817,-0.21325291270929275,-2.7722878652208056,-0.0006347771044536987,0.0001393729043373273,1.0,-0.007190138728733024,stable_public_listener_inverse
13.0,12.0,0.6818900393146726,0.777257525083612,0.9940828402366864,0.5871053878571719,-0.14591504884418988,-1.8968956349744683,-0.009741267194583637,-0.00014084811008918327,1.0,-0.004405378765513627,stable_public_listener_inverse
13.0,13.0,0.6749300399472313,0.837458193979933,0.9940828402366864,0.5932291376300624,-0.20813105907699977,-2.705703768000997,-0.004540203712621132,0.0009881327092013845,1.0,-0.0071189744228350536,stable_public_listener_inverse
13.0,12.0,0.6718734555937369,0.8220735785953177,0.9940828402366864,0.6007977262233973,-0.20440115482333013,-2.6572150127032916,-0.0010805160932038991,0.0010449612123285535,1.0,-0.00649797397909913,stable_public_listener_inverse
13.0,11.0,0.6853086880713958,0.7745819397993312,0.9940828402366864,0.6203448522856877,-0.15061228593190068,-1.957959717114709,-0.007847780088469758,0.00024085953908979503,1.0,-0.003852658828836856,stable_public_listener_inverse
13.0,11.0,0.6833153189019711,0.8193979933110368,0.9940828402366864,0.5971003417995258,-0.21326349550610957,-2.7724254415794243,-0.0043128119215774235,0.0009374792765405204,1.0,-0.00685311480301851,stable_public_listener_inverse
13.0,12.0,0.6863294006848187,0.7612040133779264,0.9970414201183432,0.5836222994306184,-0.13204301084735975,-1.7165591410156769,-0.009559550893765572,-0.00020089740276200334,1.0,-0.004716285405661926,stable_public_listener_inverse
13.0,11.0,0.6894971195936611,0.7959866220735787,0.9970414201183432,0.6257867633466687,-0.1708849396773685,-2.2215042158057905,-0.0009147114299783603,0.00030397875501091744,1.0,-0.003867060109384645,stable_public_listener_inverse
13.0,11.0,0.6863194184931237,0.788628762541806,0.9970414201183432,0.6186769675887114,-0.1775648070347072,-2.3083424914511936,-0.001533543782204353,-8.829699643765034e-05,1.0,-0.003615251900294116,stable_public_listener_inverse
13.0,11.0,0.6900496578932996,0.793979933110368,0.9940828402366864,0.6103856126692433,-0.1726364633806795,-2.2442740239488335,-0.007771697052109979,0.0004958139558916872,1.0,-0.003916498596268838,stable_public_listener_inverse
13.0,12.0,0.6999525289697128,0.7806020066889633,0.9970414201183432,0.565673205726257,-0.19344482187654635,-2.5147826843951027,-0.01856521497574095,-0.0007587866582383251,1.0,-0.007367622027957139,stable_public_listener_inverse
13.0,12.0,0.668981950768194,0.7779264214046824,0.9940828402366864,0.6002007374517139,-0.17363017767599936,-2.2571923097879916,-0.004471682254852876,0.0003487078047383037,1.0,-0.005066258050605759,stable_public_listener_inverse
13.0,12.0,0.6718108153328838,0.8033444816053511,0.9911242603550297,0.5810918433221616,-0.21421428963804195,-2.7847857652945454,-0.0048995543258056416,0.00034716167594800717,1.0,-0.006286216275750344,stable_public_listener_inverse
13.0,12.0,0.6564502793563027,0.7859531772575251,0.9940828402366864,0.5833744466457871,-0.19113021425339058,-2.4846927852940777,0.0032338749913390194,0.0005458874134691793,1.0,-0.0067157661265012875,stable_public_listener_inverse
13.0,13.0,0.6731684482876488,0.7919732441471571,0.9940828402366864,0.6017426011289084,-0.17495644408098257,-2.2744337730527735,-0.0059987564591930794,0.0003618330148897003,1.0,-0.004925908966465999,stable_public_listener_inverse
13.0,12.0,0.6996505073890515,0.8267558528428094,0.9940828402366864,0.6136601527869222,-0.183804422775396,-2.389457496080148,-0.008166369409400622,0.0007335454168921074,1.0,-0.004430677159857754,stable_public_listener_inverse
13.0,13.0,0.6727520009811742,0.8040133779264215,0.9940828402366864,0.6039893037912006,-0.21479686825037614,-2.79235928725489,0.0005518110032157144,-0.00012114661038880586,1.0,-0.0063333924072790666,stable_public_listener_inverse
13.0,12.0,0.6531817529126881,0.7652173913043477,0.9911242603550297,0.5916668921591502,-0.1436397032393199,-1.8673161421111586,-0.0034771060100108287,0.0005324685985245557,1.0,-0.004935273581242026,stable_public_listener_inverse
13.0,12.0,0.6898798920885216,0.7879598662207358,0.9970414201183432,0.5859968171920568,-0.17791543910294177,-2.312900708338243,-0.013368363207117519,0.0006730075783808072,1.0,-0.0071518216680774085,stable_public_listener_inverse
13.0,12.0,0.6912468939773195,0.7899665551839465,0.9970414201183432,0.6003516157863398,-0.15798787052766475,-2.0538423168596416,-0.008894868279687808,-0.00020168979856665813,1.0,-0.004489821168865721,stable_public_listener_inverse
13.0,11.0,0.6853453339136539,0.7759197324414716,0.9940828402366864,0.6147210459904368,-0.14933611630001153,-1.94136951190015,-0.0067856704665262575,-0.0002815408052610376,1.0,-0.005029615975281904,stable_public_listener_inverse
13.0,13.0,0.6811897880754678,0.7919732441471571,0.9940828402366864,0.6015415266422421,-0.15610749708663452,-2.0293974621262487,-0.008940315146697131,0.0007975921166385151,1.0,-0.004890784873782777,stable_public_listener_inverse
13.0,10.0,0.6979297381268407,0.8093645484949833,0.9940828402366864,0.6047866158011147,-0.18526241307102878,-2.4084113699233742,-0.009919633478374204,0.0011936706692237294,1.0,-0.0062488436942352895,stable_public_listener_inverse
13.0,13.0,0.6797579279001444,0.7852842809364549,0.9970414201183432,0.6007027684394475,-0.15223551757310158,-1.9790617284503207,-0.0036942877233371906,0.0007374988180506039,1.0,-0.004828595973270528,stable_public_listener_inverse
13.0,12.0,0.6863551415580531,0.7591973244147158,0.9940828402366864,0.612378497614085,-0.14243072422393874,-1.8515994149112036,-0.007627140253948847,-0.00043589948495772676,1.0,-0.003624484129152007,stable_public_listener_inverse
13.0,11.0,0.6958620737870771,0.7819397993311038,0.9940828402366864,0.6258938140120411,-0.15792884386950373,-2.0530749703035487,-0.009410321495738616,0.0004765738216000072,1.0,-0.004168995290061048,stable_public_listener_inverse
13.0,11.0,0.6740779015222096,0.7979933110367894,0.9940828402366864,0.620846416286385,-0.2076722669200658,-2.6997394699608552,-0.0014499254856274457,0.00032119795212478614,1.0,-0.00545947607120235,stable_public_listener_inverse
13.0,11.0,0.6816944381458018,0.7618729096989967,0.9940828402366864,0.5955400711871799,-0.15276693063181798,-1.985970098213634,-0.009078551583607299,-0.00027162305643349484,1.0,-0.003825155731042769,stable_public_listener_inverse
13.0,11.0,0.6844415323370505,0.7879598662207358,0.9970414201183432,0.6093231222570673,-0.17092920640456008,-2.222079683259281,0.0009288579084784429,0.0004895618745926347,1.0,-0.004172896189059991,stable_public_listener_inverse
13.0,13.0,0.6755590643238196,0.7933110367892977,0.9970414201183432,0.5995016771074844,-0.19886459688159588,-2.5852397594607464,-0.00698940749015325,0.0006980817125733232,1.0,-0.007287810839520611,stable_public_listener_inverse
