route_id,row,subject_id,route_name,targets,value_mode,masked_head,masked_latent_score,masked_overall_oof,masked_head_score,known_white_rank,max_known_overlap_ratio,mean_known_overlap_ratio,raw_transition_q,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r057_full_state,57,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.570178551058726,0.5092560794081479,0.6283290018369769,0.4947211972119721,1.0,0.7857142857142858,0.78,-0.0003096607206634905,-0.0018361897033191965,-1.8249338252761364e-06,1.0
r032_full_state,32,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5701392739190058,0.529187234992019,0.6377975200306296,0.3939370643706437,1.0,0.9285714285714286,0.58,-0.00932443411008799,-0.0010441300701917071,-6.168754482153966e-06,1.0
r036_full_state,36,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5701280885099391,0.547613343605072,0.6499200479949218,0.4063909389093891,1.0,0.8928571428571428,0.308,-0.00882360471487021,-0.0033188620427941004,-6.624939069549718e-06,1.0
r138_recovery_route,138,id06,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,white_public,0.5700503322606421,0.5033490752971763,0.5767312428273427,0.1840662156621566,1.0,1.0,0.588,-0.008902690046262561,-0.0019860924002085,-3.008980915327295e-06,1.0
r138_recovery_route,138,id06,recovery_route,"Q1,S2,S3,S4",hard_q,white_private,0.570035305860857,0.4935819943351983,0.6061816623343936,0.1840662156621566,1.0,1.0,0.588,-0.0065404055362187595,-0.002891710492555684,-1.8060047110764602e-06,1.0
r002_nonq2_full,2,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.569973110825821,0.5171104052051082,0.5926290951422538,0.1840662156621566,1.0,1.0,0.46,-0.009112254619814297,-0.0035067160461061397,-4.213043001474373e-06,1.0
r138_recovery_route,138,id06,recovery_route,"Q1,S2,S3,S4",triad_consensus,white_public,0.5698459216580943,0.5032031855965579,0.5766415846296062,0.1840662156621566,1.0,1.0,0.588,-0.009158075894526434,-0.0015678485687138921,-3.260476395031472e-06,1.0
r237_nonq2_full,237,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.5698175705640093,0.4633370538732075,0.541064665490431,0.1840662156621566,1.0,1.0,0.976,-0.0023884329412156013,-0.0028366677104147975,-1.9004792208842917e-06,1.0
r016_full_state,16,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5697731975046584,0.5208104219815349,0.6206105376977488,0.1840662156621566,1.0,1.0,0.596,-0.010886394985293202,-0.00319139901143356,-1.978874163475492e-06,1.0
r019_full_state,19,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5696557176827667,0.4905373824686903,0.6190948352633202,0.4866492414924149,1.0,0.8214285714285714,0.852,-0.002752963023161026,-0.002380107971703571,-2.0614682326068754e-06,1.0
r055_q3_s_stage,55,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.569647901597153,0.4938787315827802,0.5813723320997413,0.1840662156621566,1.0,1.0,0.912,-0.003260779295291132,-0.002799626907526791,-5.079780732180372e-07,1.0
r222_full_state,222,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.569614478009761,0.49979238084477556,0.6228312296067109,0.1840662156621566,1.0,1.0,0.768,-0.0023197893366130318,-0.001049666623843537,-4.31300848033813e-06,1.0
r138_recovery_route,138,id06,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,white_private,0.5694830026204859,0.49267859886831217,0.6058291486997577,0.1840662156621566,1.0,1.0,0.588,-0.00655747942557778,-0.0027679891026442457,-2.109740947275707e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5694498164561227,0.5467043805761709,0.6502793172541201,0.45413079130791306,1.0,0.8571428571428572,0.304,-0.006796895116741631,-0.0023273725897098585,-1.076025811067828e-05,1.0
r237_nonq2_full,237,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.5692682446871666,0.4625960442439463,0.5410308759842397,0.1840662156621566,1.0,1.0,0.976,-0.002365784087908551,-0.0029172512556487895,-1.8608697779394254e-06,1.0
r128_full_state,128,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5691654685034055,0.5304560064184846,0.6499823137994708,0.1840662156621566,1.0,1.0,0.248,-0.011719646267797179,-0.0041117554121028795,-6.619909257506337e-06,1.0
r128_full_state,128,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.569154748158325,0.530323481547279,0.6498907841493861,0.1840662156621566,1.0,1.0,0.248,-0.01309746142242355,-0.0034890495832930104,-8.094137130280947e-06,1.0
r128_full_state,128,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.569125299722495,0.5302999058703382,0.6498835483602189,0.1840662156621566,1.0,1.0,0.248,-0.009058989034746728,-0.004592611880307981,-4.6024934795615466e-06,1.0
r195_full_state,195,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5689238761757741,0.5376604535506474,0.6374581787064012,0.1840662156621566,1.0,1.0,0.24,-0.015284862310371738,-0.004937372410092067,-9.574064204854244e-06,1.0
r246_full_state,246,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5688983594132475,0.5386695238514192,0.6383207048972208,0.44813448134481343,1.0,0.8928571428571428,0.412,-0.011451869557699723,-6.379770190179102e-05,-4.5079776658740114e-06,1.0
r244_s_stage,244,id10,s_stage,"S1,S2,S3,S4",hard_source_bridge,white_private,0.568801263113087,0.492446559037621,0.5853714680437632,0.1840662156621566,1.0,1.0,0.616,-0.014016463637329779,-0.0032588736712581556,-5.563515850736559e-06,1.0
r012_full_state,12,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5687765148982914,0.4991958599349641,0.6236552491358165,0.439140016400164,1.0,0.8214285714285714,0.832,-0.0006130390078913361,-0.003061408542475552,-2.7407447418569767e-05,1.0
r215_full_state,215,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5687549315323996,0.5141894396550114,0.6369254539382764,0.4063909389093891,1.0,0.8928571428571428,0.756,-0.004349297667827101,-0.0014642707719336734,-3.1429811142593553e-06,1.0
r012_full_state,12,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5685153254890243,0.4987102136754133,0.6232347350055278,0.439140016400164,1.0,0.8214285714285714,0.832,-0.003977853109518259,-0.0014293316058055505,-6.318221397798375e-05,1.0
r153_q3_s_stage,153,id07,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.568389454024834,0.4881535666751935,0.5824457993159792,0.1840662156621566,1.0,1.0,0.68,-0.005178580672380084,-0.0024777309175897377,-3.875320846073254e-06,1.0
r215_full_state,215,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5683593783491228,0.51376192051484,0.6365221694429896,0.4063909389093891,1.0,0.8928571428571428,0.756,-0.003938572129758122,-0.0018503299825778363,-2.1530941591156647e-06,1.0
r189_nonq2_full,189,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.5683484650780848,0.4884968537002646,0.5660477667777329,0.1840662156621566,1.0,1.0,0.712,-0.0038348656927288394,-0.0025436494136098498,-3.4317659542222427e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5682455362486688,0.530389651858714,0.6401586359166316,0.44628946289462895,1.0,0.8928571428571429,0.396,-0.009854918281482716,-0.0014005531254914216,-8.31445725259743e-06,1.0
r244_s_stage,244,id10,s_stage,"S1,S2,S3,S4",hard_q,white_private,0.5682296160287292,0.49147671870485116,0.5854233335721335,0.1840662156621566,1.0,1.0,0.616,-0.009866605825563202,-0.004429457773481249,-2.93067132030632e-06,1.0
r019_full_state,19,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5681961569557159,0.48858373919200027,0.6170749636578309,0.4866492414924149,1.0,0.8214285714285714,0.852,-0.004812583886588506,-0.0018404356501489638,-2.4048565158899775e-06,1.0
r132_s_stage,132,id06,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.5681890283867747,0.49031485141621367,0.580356326054275,0.1840662156621566,1.0,1.0,0.624,-0.008763364996687312,-0.003092374730630787,-6.281616770454119e-06,1.0
r222_full_state,222,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5681627184783101,0.5021282703680993,0.6064981962094043,0.1840662156621566,1.0,1.0,0.768,-0.005223522912671252,-0.001757432900374778,-7.849625555125583e-06,1.0
r132_s_stage,132,id06,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.5681020737845265,0.4902652095586668,0.5803161035278073,0.1840662156621566,1.0,1.0,0.624,-0.008930681805260896,-0.002833405570327782,-6.6058993650961745e-06,1.0
r002_nonq2_full,2,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.5680242301030183,0.5049420438615583,0.6141548293911786,0.1840662156621566,1.0,1.0,0.46,-0.008612262946197269,-0.0041516456023034665,-3.7009331609408944e-06,1.0
r153_q3_s_stage,153,id07,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,white_private,0.568020800283762,0.4876423634500046,0.5824606313557508,0.1840662156621566,1.0,1.0,0.68,-0.0047165945225989825,-0.002601370811711079,-3.298652961939673e-06,1.0
r129_full_state,129,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5679782919619721,0.5312705576234252,0.6542222358453199,0.3939370643706437,1.0,0.9285714285714286,0.336,-0.009381667571806519,-0.0018772392180380609,-9.38355907202269e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5679204793791612,0.5305290587189136,0.6390976575508415,0.44628946289462895,1.0,0.8928571428571429,0.396,-0.010332246957121038,-0.000576933996752127,-8.972003401041752e-06,1.0
r002_nonq2_full,2,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,white_private,0.567888003425266,0.5047704897040267,0.6140558880666468,0.1840662156621566,1.0,1.0,0.46,-0.007225764222525299,-0.004533720956712228,-2.8678861837305507e-06,1.0
r215_full_state,215,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5676765791478589,0.5130800996854558,0.6355479096549767,0.4063909389093891,1.0,0.8928571428571428,0.756,-0.0010849285565922573,-0.0006672801271563333,-4.3061883182313303e-07,1.0
r002_nonq2_full,2,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.5675844927023881,0.504459511843747,0.6138869538671998,0.1840662156621566,1.0,1.0,0.46,-0.005421179452124225,-0.0038085049999859177,-2.0941394592963278e-06,1.0
r129_full_state,129,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5675068755105538,0.5307459279494445,0.6537110571452461,0.3939370643706437,1.0,0.9285714285714286,0.336,-0.006275618218377245,-0.0027444358681602485,-4.751996847344318e-06,1.0
r195_full_state,195,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5674996029340936,0.5357950348942863,0.6351494220845336,0.1840662156621566,1.0,1.0,0.24,-0.01574025448098154,-0.004135722011315068,-1.0421423531835915e-05,1.0
r189_nonq2_full,189,id08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.5674708319425376,0.48693523007336514,0.5659546313052372,0.1840662156621566,1.0,1.0,0.712,-0.003970969526646995,-0.0023105157833588352,-3.6380795700886583e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5673728530479053,0.544129855814074,0.6476984515461871,0.45413079130791306,1.0,0.8571428571428572,0.304,-0.007132956816068299,-0.0017592071443080157,-1.228729392898469e-05,1.0
r012_full_state,12,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5673522581704942,0.49731946464918547,0.6217871437462269,0.439140016400164,1.0,0.8214285714285714,0.832,-0.0028843978790524805,-0.0014997410930718824,-6.18857217697093e-06,1.0
r153_q3_s_stage,153,id07,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.5673482635855644,0.48682692768245545,0.5818925983574545,0.1840662156621566,1.0,1.0,0.68,-0.003791284786566873,-0.0018886672252353964,-2.6078761347519036e-06,1.0
r037_full_state,37,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5671949862041956,0.5470379870918324,0.6573865364768615,0.8103474784747847,0.8571428571428571,0.21428571428571427,0.728,-0.0010819270967660777,-0.0020737649417956194,-1.0669161061682473e-06,1.0
r138_q3_s_stage,138,id06,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_objective,0.5671149375692972,0.4920887019870534,0.5823751609520503,0.1840662156621566,1.0,1.0,0.588,-0.015489417013471084,-0.008608632222356277,-9.429154347967869e-06,1.0
r138_q3_s_stage,138,id06,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.5670525669784654,0.4920272070507572,0.5823728864384072,0.1840662156621566,1.0,1.0,0.588,-0.01567638693200179,-0.00830414860848816,-1.0041406061273401e-05,1.0
r032_full_state,32,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5669704477330838,0.5251883338902628,0.633775223281341,0.3939370643706437,1.0,0.9285714285714286,0.58,-0.008742871239210321,-0.001279400585379512,-6.789110924188623e-06,1.0
r129_full_state,129,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5669310481769251,0.5296948787544591,0.6530176696936008,0.3939370643706437,1.0,0.9285714285714286,0.336,-0.006193697465807047,-0.003077163252977147,-4.790445248565083e-06,1.0
r244_s_stage,244,id10,s_stage,"S1,S2,S3,S4",hard_binary_edge,white_private,0.5667950410960083,0.48910803613526405,0.5843688931703203,0.1840662156621566,1.0,1.0,0.616,-0.009310218908787804,-0.003921211159011839,-2.2895064567048885e-06,1.0
r132_nonq2_full,132,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,white_public,0.5664744136564398,0.5034445178072889,0.5848621806399316,0.3990108651086511,1.0,0.9166666666666666,0.624,-0.009706484562976986,-0.0030628850460122647,-6.744693432322045e-06,1.0
r154_full_state,154,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5664364988282142,0.5290582002829911,0.6270912149403753,0.1840662156621566,1.0,1.0,0.472,-0.009022731760786051,-0.0009149832708120198,-7.712182121149933e-06,1.0
r132_nonq2_full,132,id06,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,white_public,0.566300038694653,0.5034597844921783,0.5844518534004236,0.3990108651086511,1.0,0.9166666666666666,0.624,-0.009720025589214018,-0.0029217449358467235,-7.143728061620043e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,white_private,0.5660509323289284,0.532711810525737,0.5876715342940386,0.1840662156621566,1.0,1.0,0.396,-0.009093489241655706,-0.0015963847879454929,-7.381199619210793e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5660287914527381,0.5211803792885501,0.646752589945953,0.44628946289462895,1.0,0.8928571428571429,0.396,-0.009249996305678021,-0.0020637498399866394,-7.826160377516025e-06,1.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5659561842786998,0.521117027788548,0.6467376379106571,0.44628946289462895,1.0,0.8928571428571429,0.396,-0.006113453436823069,-0.0029546427090095806,-6.035416618488903e-06,1.0
r002_recovery_route,2,id01,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,white_public,0.5658467453240869,0.5141207105460693,0.5876010690494389,0.1840662156621566,1.0,1.0,0.46,-0.008755288571886566,-0.003489900990355066,-3.7439715248890446e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,white_objective,0.5657929056789315,0.5323740773875788,0.5878781597048891,0.1840662156621566,1.0,1.0,0.396,-0.00952498972067678,-0.0008345874793261321,-7.863319235667936e-06,1.0
r176_full_state,176,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5655656335861122,0.5160544069456746,0.6239837126611228,0.4947211972119721,1.0,0.7857142857142858,0.492,-0.005314796298720059,-0.0010312899000595455,-7.318050965935801e-06,1.0
r145_full_state,145,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5655020723279153,0.5478801000802763,0.6465360461980167,0.1840662156621566,1.0,1.0,0.12,-0.007959183810522333,-0.004955503286424226,-5.151009523871306e-06,1.0
r002_recovery_route,2,id01,recovery_route,"Q1,S2,S3,S4",triad_consensus,white_public,0.5649450046953036,0.5129026584223992,0.5868290070898804,0.1840662156621566,1.0,1.0,0.46,-0.008959148319580057,-0.0031322659690558585,-4.0679856897595445e-06,1.0
r138_s_stage,138,id06,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.5648395511949079,0.4914536779303767,0.5819348858834114,0.1840662156621566,1.0,1.0,0.588,-0.008085156510555212,-0.002171472310146999,-4.7692626513363775e-06,1.0
r138_s_stage,138,id06,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.5647913392671694,0.49142114772212836,0.581940377462935,0.1840662156621566,1.0,1.0,0.588,-0.008267267343546762,-0.0018761762214544175,-5.313831969176225e-06,1.0
r175_full_state,175,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5647023364957352,0.5417404463123151,0.6389960638614253,0.1840662156621566,1.0,1.0,0.516,-0.005654788756698947,-0.0008257805892090686,-7.614871909869939e-06,1.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,white_q2,0.5646732723139698,0.4844223489605062,0.5667837358019833,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.009927822351604831,0.0028405356558758865,-6.6579973242073025e-06,0.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,white_q2,0.5646690378166113,0.4844898426550041,0.566753280899684,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.009937060480520565,0.0024644945659794137,-6.473042213181777e-06,0.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,white_q2,0.564666274976301,0.48455512328943273,0.5667181294464513,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.009935190025028517,0.0026314263539130023,-6.556272013143263e-06,0.0
r219_s_stage,219,id09,s_stage,"S1,S2,S3,S4",h085_hard_bridge,white_objective,0.5646104497335529,0.5010843781123214,0.5859531877539582,0.1840662156621566,1.0,1.0,0.532,-0.00890078730529087,-0.0017261872154670233,-5.665657664742471e-06,1.0
r215_full_state,215,id09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5645464001684742,0.5113765264789518,0.6188537480659422,0.4063909389093891,1.0,0.8928571428571428,0.756,-0.006402633693585735,-0.0008674855625780964,-3.4157771941157467e-06,1.0
r236_full_state,236,id10,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,white_q2,0.5645446518440692,0.4833320712706369,0.5673990322135792,0.42968429684296844,1.0,0.9642857142857143,0.864,-0.009937016185040837,0.0024521944426901254,-6.462027070271438e-06,0.0
r026_full_state,26,id01,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,white_q2,0.5644284108618743,0.5192120048427258,0.6448289838750574,0.44628946289462895,1.0,0.8928571428571429,0.396,-0.0024311446856977725,-0.0013968449893941859,-2.2303350702986647e-06,1.0
r135_full_state,135,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5642376504267002,0.5289380755205685,0.6293230474290975,0.7505637556375564,0.8571428571428571,0.3571428571428571,0.916,-0.004100047597844467,-0.0005431734826050227,-1.1510661602841155e-06,1.0
r153_s_stage,153,id07,s_stage,"S1,S2,S3,S4",hard_source_bridge,white_private,0.5641485008960981,0.48489263284062895,0.5806287330871914,0.1840662156621566,1.0,1.0,0.68,-0.0050222153381671575,-0.002504136971402393,-3.7620808913964565e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,white_private,0.5641344701467791,0.5217921018755738,0.6102055423681954,0.1840662156621566,1.0,1.0,0.396,-0.008660842749177,-0.0020306949886727543,-7.02401600748588e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,white_q2,0.5639726983713131,0.45479822105258655,0.5730664517452589,0.1840662156621566,1.0,1.0,0.792,-0.010711327088672729,-0.004971146727703046,-1.0038897700188095e-05,1.0
r219_s_stage,219,id09,s_stage,"S1,S2,S3,S4",triad_consensus,white_objective,0.5639287722428898,0.4999864984229181,0.5856998282583701,0.1840662156621566,1.0,1.0,0.532,-0.009155473785692703,-0.0013033145424824477,-6.220917525245382e-06,1.0
r153_s_stage,153,id07,s_stage,"S1,S2,S3,S4",hard_q,white_private,0.5638604787016098,0.4844674623236815,0.580635512986797,0.1840662156621566,1.0,1.0,0.68,-0.004671239101965763,-0.0025986776251271104,-3.272220654879341e-06,1.0
r153_recovery_route,153,id07,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,white_public,0.5637907979459781,0.4876094465987219,0.5630839231074025,0.38586510865108653,1.0,0.9375,0.68,-0.005039265973678986,-0.0023334242622341517,-2.8602414821604404e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,white_private,0.5637788157575864,0.5213477787616451,0.610085613452601,0.1840662156621566,1.0,1.0,0.396,-0.006143307317973912,-0.0027511013282246477,-5.711543468855789e-06,1.0
r131_full_state,131,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5637229742375552,0.5442447969762104,0.642608131585999,0.1840662156621566,1.0,1.0,0.296,-0.007647557164066454,-0.002728661485742051,-6.616148752506231e-06,1.0
r037_full_state,37,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",triad_consensus,white_q2,0.5636705458853939,0.5413164785317931,0.653455931158345,0.8103474784747847,0.8571428571428571,0.21428571428571427,0.728,-0.0010570186377186208,-0.0020090381358308096,-1.021324627382211e-06,1.0
r099_recovery_route,99,id04,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,white_private,0.5636276229118122,0.47063390847593456,0.5821300095331351,0.1840662156621566,1.0,1.0,0.792,-0.001985652863670029,-0.0005841273818786297,-2.426972159074388e-06,1.0
r162_full_state,162,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,white_q2,0.5634141908658917,0.5141623646847214,0.6263446795066882,0.3939370643706437,1.0,0.9285714285714286,0.54,-0.013759487007158344,-0.003971318245643951,-1.6675439242790068e-05,1.0
r002_recovery_route,2,id01,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,white_private,0.5634053353631835,0.5015133910121264,0.6102874997025051,0.1840662156621566,1.0,1.0,0.46,-0.008572170668227741,-0.003672859590907962,-3.5406868010167e-06,1.0
r099_recovery_route,99,id04,recovery_route,"Q1,S2,S3,S4",hard_q,white_private,0.5634036109075752,0.47037112022322564,0.5821367129855646,0.1840662156621566,1.0,1.0,0.792,-0.0013745956850385044,-0.0007175856823795623,-1.6173899928395698e-06,1.0
r175_full_state,175,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5633528830340716,0.534146021778105,0.6480201684741542,0.1840662156621566,1.0,1.0,0.516,-0.005112313829085113,-0.00149308649294716,-6.633227318984024e-06,1.0
r002_recovery_route,2,id01,recovery_route,"Q1,S2,S3,S4",hard_q,white_private,0.5633261368175929,0.50141430036981,0.610208318225165,0.1840662156621566,1.0,1.0,0.46,-0.007409531520462198,-0.004007947025521319,-2.6813318040652976e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q_source_bridge,white_q2,0.5632506889756418,0.45377326289359265,0.572183353436498,0.1840662156621566,1.0,1.0,0.792,-0.01066108310847036,-0.005309682831196649,-9.357818185923864e-06,1.0
r026_q3_s_stage,26,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,white_private,0.5632443141476747,0.5210718428225057,0.6096584295379566,0.1840662156621566,1.0,1.0,0.396,-0.0024046321196419806,-0.0013236533709513054,-2.165560440372042e-06,1.0
r154_full_state,154,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5632026425353481,0.5188326266985589,0.6374577419894377,0.1840662156621566,1.0,1.0,0.472,-0.0058489643099691735,-0.0026168951601895363,-3.797241525155673e-06,1.0
r153_s_stage,153,id07,s_stage,"S1,S2,S3,S4",hard_binary_edge,white_private,0.5631885457915276,0.4835843558460146,0.5800491300100681,0.1840662156621566,1.0,1.0,0.68,-0.0037817829363473443,-0.001887697821825851,-2.602589673339837e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,white_q2,0.5631466609863527,0.4537546507862462,0.5719976075435177,0.1840662156621566,1.0,1.0,0.792,-0.010463857512612307,-0.005587632893189531,-8.5253876684898e-06,1.0
r002_recovery_route,2,id01,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,white_private,0.5631025465852152,0.5012132343818296,0.6100859025590215,0.1840662156621566,1.0,1.0,0.46,-0.005544675533447896,-0.0033383122897608364,-1.8482140883563368e-06,1.0
r154_full_state,154,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5630921261580145,0.5184939937495767,0.6372953773389638,0.1840662156621566,1.0,1.0,0.472,-0.0076041817147817214,-0.001806177024910205,-6.215367130837913e-06,1.0
r099_full_state,99,id04,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,white_q2,0.5630840575661616,0.4533353833408967,0.5727587158349329,0.1840662156621566,1.0,1.0,0.792,-0.010711138862390446,-0.004984397511945293,-1.000677205204887e-05,1.0
r175_full_state,175,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,white_q2,0.5629328154835905,0.5339073870605241,0.6475287057718542,0.1840662156621566,1.0,1.0,0.516,-0.002969372023304051,-0.0022510524541286547,-3.444356142081104e-06,1.0
r153_recovery_route,153,id07,recovery_route,"Q1,S2,S3,S4",triad_consensus,white_public,0.5628421692157053,0.48601310762830047,0.5626128053572922,0.38586510865108653,1.0,0.9375,0.68,-0.005102180112697807,-0.0022287847117357096,-3.0052152779662375e-06,1.0
r195_full_state,195,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,white_q2,0.5626683950479989,0.5210163522350226,0.6402064824667961,0.1840662156621566,1.0,1.0,0.24,-0.014830692620090846,-0.005391208008053594,-8.993452522003967e-06,1.0
