file,resolved_path,candidate_id,family,posterior_delta_vs_h012,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,l1_logit_vs_e247,support_overlap_h012,outside_support_changed,changed_Q1_vs_h012,changed_Q2_vs_h012,changed_Q3_vs_h012,changed_S1_vs_h012,changed_S2_vs_h012,changed_S3_vs_h012,changed_S4_vs_h012,scale,k,alpha,selected_cells,rolled_target,rolled_cells,kept_target,kept_cells,rolled_group,kept_group,rolled_subject,memory_slice,perm_seed
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id03_5317b18e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id03_5317b18e.csv,rollback_subject_id03,subject_rollback,0.0008961440592732423,116,21,0.002405249737010998,0.18962275842507526,0.03715202513962071,504.3033160329488,0.9033333333333333,0,17,13,14,16,17,19,20,,,,,,116.0,,,,,id03,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id04_0971487c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id04_0971487c.csv,rollback_subject_id04,subject_rollback,0.0008266099130382729,115,27,0.002381594427623039,0.226229643392305,0.034384373224760484,509.14670688394676,0.9041666666666667,0,12,13,16,23,20,14,17,,,,,,115.0,,,,,id04,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id05_83fcc5be.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id05_83fcc5be.csv,rollback_subject_id05,subject_rollback,0.0004104182479883431,100,21,0.0018232563920134622,0.08874061072616657,0.010600187739513435,550.7690314831366,0.9166666666666666,0,17,6,10,14,18,21,14,,,,,,100.0,,,,,id05,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id06_7a3a0e84.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id06_7a3a0e84.csv,rollback_subject_id06,subject_rollback,0.0015263599837730582,148,24,0.0029706762201948383,0.13227142769958056,0.11256067256744905,372.3381830342205,0.8766666666666667,0,19,21,20,22,23,20,23,,,,,,148.0,,,,,id06,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id07_277adafd.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id07_277adafd.csv,rollback_subject_id07,subject_rollback,0.0005662177890610419,135,30,0.0026966270227135178,0.1315480222172789,0.01377527061708054,545.2126364473942,0.8875,0,21,15,14,22,22,18,23,,,,,,135.0,,,,,id07,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id08_55421f27.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id08_55421f27.csv,rollback_subject_id08,subject_rollback,0.0004503526209111372,80,19,0.0015984287967372016,0.29411027902876097,0.007384738776854914,556.3960671677889,0.9333333333333333,0,12,6,8,13,15,13,13,,,,,,80.0,,,,,id08,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id09_5f036bf9.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id09_5f036bf9.csv,rollback_subject_id09,subject_rollback,0.000566531544664658,127,27,0.002390556898205578,0.11633259380752858,0.017103108623343254,539.3889199364344,0.8941666666666667,0,21,5,11,21,25,25,19,,,,,,127.0,,,,,id09,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id10_fc53410e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id10_fc53410e.csv,rollback_subject_id10,subject_rollback,0.0003655611775188802,100,22,0.0019195637743667953,0.09965973753964685,0.009230754512258443,553.1655396308329,0.9166666666666666,0,12,9,16,18,15,14,16,,,,,,100.0,,,,,id10,,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k100_cd079df7.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k100_cd079df7.csv,rollback_memory_agree_k100,memory_rollback,0.0012934909423410715,100,79,0.003039362537969889,0.29411027902876097,0.02068543140783681,533.1198550635706,0.9166666666666666,0,12,2,12,24,20,21,9,,100.0,,,,100.0,,,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k100_78186ad5.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k100_78186ad5.csv,only_memory_agree_k100,memory_only,0.005869815382056221,1100,250,0.02010769299240645,0.18962275842507526,0.30463991717918,36.19950496365919,0.08333333333333333,0,155,103,129,170,187,173,183,,100.0,,,,,,100.0,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k250_9d7f8511.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k250_9d7f8511.csv,rollback_memory_agree_k250,memory_rollback,0.0017900169212649304,250,156,0.006058256349019836,0.29411027902876097,0.03529427693970702,507.55437538279784,0.7916666666666666,0,38,8,38,38,53,48,27,,250.0,,,,250.0,,,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k250_6e6badb5.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k250_6e6badb5.csv,only_memory_agree_k250,memory_only,0.005373289403132363,950,248,0.017088799181356498,0.18962275842507526,0.2900310716473098,61.764984644432076,0.20833333333333334,0,129,97,103,156,154,146,165,,250.0,,,,,,250.0,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k500_6ea225fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k500_6ea225fb.csv,rollback_memory_agree_k500,memory_rollback,0.0020033721413068206,486,225,0.008537934218452151,0.29411027902876097,0.0470720464440543,486.9432787501901,0.595,0,75,41,78,61,87,83,61,,500.0,,,,486.0,,,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k500_767bcc2b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k500_767bcc2b.csv,only_memory_agree_k500,memory_only,0.005159934183090473,714,239,0.014609121311924187,0.18962275842507526,0.2782533021429625,82.37608127703982,0.405,0,92,64,63,133,120,111,131,,500.0,,,,,,486.0,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k750_6ea225fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_agree_k750_6ea225fb.csv,rollback_memory_agree_k750,memory_rollback,0.0020033721413068206,486,225,0.008537934218452151,0.29411027902876097,0.0470720464440543,486.9432787501901,0.595,0,75,41,78,61,87,83,61,,750.0,,,,486.0,,,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k750_767bcc2b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_agree_k750_767bcc2b.csv,only_memory_agree_k750,memory_only,0.005159934183090473,714,239,0.014609121311924187,0.18962275842507526,0.2782533021429625,82.37608127703982,0.405,0,92,64,63,133,120,111,131,,750.0,,,,,,486.0,,,,memory_agree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k100_f80891bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k100_f80891bd.csv,rollback_memory_disagree_k100,memory_rollback,0.0030870263115763074,100,71,0.003827417617682016,0.18962275842507526,0.21770221950162802,188.34047589937524,0.9166666666666666,0,8,0,5,30,28,13,16,,100.0,,,,100.0,,,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k100_1ed2e4ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k100_1ed2e4ac.csv,only_memory_disagree_k100,memory_only,0.0040762800128209846,1100,250,0.01931963791269432,0.29411027902876097,0.10762312908538879,380.9788841278547,0.08333333333333333,0,159,105,136,164,179,181,176,,100.0,,,,,,100.0,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k250_e5e518c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k250_e5e518c8.csv,rollback_memory_disagree_k250,memory_rollback,0.004358626768896048,250,153,0.008228539571296057,0.18962275842507526,0.24582415361119625,139.12709120763077,0.7916666666666666,0,23,11,16,62,57,38,43,,250.0,,,,250.0,,,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k250_700ca845.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k250_700ca845.csv,only_memory_disagree_k250,memory_only,0.002804679555501244,950,248,0.01491851595908028,0.29411027902876097,0.07950119497582056,430.1922688195991,0.20833333333333334,0,144,94,125,132,150,156,149,,250.0,,,,,,250.0,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k500_817b802f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k500_817b802f.csv,rollback_memory_disagree_k500,memory_rollback,0.005007719572533949,500,219,0.012594117516270407,0.18962275842507526,0.26851103052287156,99.42505661219897,0.5833333333333334,0,63,33,33,104,99,77,91,,500.0,,,,500.0,,,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k500_97bf9d6e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k500_97bf9d6e.csv,only_memory_disagree_k500,memory_only,0.0021555867518633434,700,245,0.010552938014105926,0.29411027902876097,0.05681431806414525,469.8943034150309,0.4166666666666667,0,104,72,108,90,108,117,101,,500.0,,,,,,500.0,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k750_767bcc2b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_memory_disagree_k750_767bcc2b.csv,rollback_memory_disagree_k750,memory_rollback,0.005159934183090473,714,239,0.014609121311924187,0.18962275842507526,0.2782533021429625,82.37608127703982,0.405,0,92,64,63,133,120,111,131,,750.0,,,,714.0,,,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k750_6ea225fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_memory_disagree_k750_6ea225fb.csv,only_memory_disagree_k750,memory_only,0.0020033721413068206,486,225,0.008537934218452151,0.29411027902876097,0.0470720464440543,486.9432787501901,0.595,0,75,41,78,61,87,83,61,,750.0,,,,,,714.0,,,,memory_disagree,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k100_cc13a85f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k100_cc13a85f.csv,rollback_private_safe_k100,memory_rollback,0.003392174802169316,100,69,0.004057103526456618,0.29411027902876097,0.21847135475357027,186.99448920847632,0.9166666666666666,0,8,0,7,32,27,13,13,,100.0,,,,100.0,,,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k100_6c1c6a33.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k100_6c1c6a33.csv,only_private_safe_k100,memory_only,0.003771131522227976,1100,250,0.01908995200391972,0.13227142769958056,0.10685399383344657,382.32487081875365,0.08333333333333333,0,159,105,134,162,180,181,179,,100.0,,,,,,100.0,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k250_8899870f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k250_8899870f.csv,rollback_private_safe_k250,memory_rollback,0.0050675673917555866,250,138,0.008764506185316283,0.29411027902876097,0.25200320583401925,128.31374981769056,0.7916666666666666,0,26,6,23,68,51,46,30,,250.0,,,,250.0,,,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k250_670b699f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k250_670b699f.csv,only_private_safe_k250,memory_only,0.0020957389326417063,950,248,0.014382549345060051,0.07376358244237308,0.07332214275299757,441.0056102095393,0.20833333333333334,0,141,99,118,126,156,148,162,,250.0,,,,,,250.0,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k500_06273fe1.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k500_06273fe1.csv,rollback_private_safe_k500,memory_rollback,0.006257488083071789,500,215,0.014563504332428869,0.29411027902876097,0.283576682463264,73.06016571651229,0.5833333333333334,0,63,22,36,107,114,82,76,,500.0,,,,500.0,,,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k500_5c408151.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k500_5c408151.csv,only_private_safe_k500,memory_only,0.0009058182413255024,700,243,0.008583551197947466,0.043408760563991844,0.04174866612375283,496.2591943107176,0.4166666666666667,0,104,83,105,87,93,112,116,,500.0,,,,,,500.0,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k750_d3f9457c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_private_safe_k750_d3f9457c.csv,rollback_private_safe_k750,memory_rollback,0.0068063387511700475,750,242,0.018687310031890413,0.29411027902876097,0.30397126173629735,37.36965198870399,0.375,0,98,42,68,134,156,130,122,,750.0,,,,750.0,,,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k750_57b5bfe0.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k750_57b5bfe0.csv,only_private_safe_k750,memory_only,0.0003569675732272444,450,219,0.004459745498485924,0.0291889959453161,0.021354086850719534,531.949708038526,0.625,0,69,63,73,60,51,64,70,,750.0,,,,,,750.0,,,,private_safe,
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed00_5889f10e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed00_5889f10e.csv,targetwise_rowperm_seed00,targetwise_rowperm,0.06401966895074589,1192,250,0.039324965869043854,0.8646650635150558,0.5199542648244451,569.319360027233,1.0,0,167,104,141,193,202,193,192,,,,,,,,,,,,,0.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed01_69103bbe.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed01_69103bbe.csv,targetwise_rowperm_seed01,targetwise_rowperm,0.06532973904432904,1194,250,0.04007726045184262,0.9146664384142265,0.5157802063478754,569.319360027217,1.0,0,167,104,141,193,206,193,190,,,,,,,,,,,,,1.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed02_bd23b598.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed02_bd23b598.csv,targetwise_rowperm_seed02,targetwise_rowperm,0.068346320818327,1189,250,0.04068444876331343,0.8887662371682625,0.5325353733997951,569.3193600272277,1.0,0,166,101,141,192,205,193,191,,,,,,,,,,,,,2.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed03_0f4c6b1c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed03_0f4c6b1c.csv,targetwise_rowperm_seed03,targetwise_rowperm,0.05927532847477978,1193,250,0.039509393907619206,0.8887815340466967,0.5266822682222818,569.3193600272128,1.0,0,166,105,138,194,205,194,191,,,,,,,,,,,,,3.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed04_e1e83d1b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed04_e1e83d1b.csv,targetwise_rowperm_seed04,targetwise_rowperm,0.06654614772566914,1191,250,0.03978062364079509,0.9146397367578833,0.5212824134912971,569.3193600272093,1.0,0,166,104,141,194,205,193,188,,,,,,,,,,,,,4.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed05_248a550b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed05_248a550b.csv,targetwise_rowperm_seed05,targetwise_rowperm,0.06422884667455513,1192,250,0.03888188599973922,0.8817435540561198,0.5154738229671108,569.3193600272209,1.0,0,164,104,141,193,206,192,192,,,,,,,,,,,,,5.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed06_3788980f.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed06_3788980f.csv,targetwise_rowperm_seed06,targetwise_rowperm,0.06710127593789607,1191,250,0.040458895061600934,0.9796047788329797,0.5091485342164442,569.3193600272193,1.0,0,167,102,140,193,204,193,192,,,,,,,,,,,,,6.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed07_d1178fe3.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed07_d1178fe3.csv,targetwise_rowperm_seed07,targetwise_rowperm,0.059731433581114594,1194,250,0.03888595614448247,0.8864875085995787,0.5258167211832411,569.3193600272314,1.0,0,165,104,141,194,205,193,192,,,,,,,,,,,,,7.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed08_e7b288f8.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed08_e7b288f8.csv,targetwise_rowperm_seed08,targetwise_rowperm,0.060723394966319615,1190,250,0.039148849164346744,0.8606334671414593,0.49710563465324803,569.3193600272122,1.0,0,167,105,140,192,205,192,189,,,,,,,,,,,,,8.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed09_1a06e9ac.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed09_1a06e9ac.csv,targetwise_rowperm_seed09,targetwise_rowperm,0.06785435622116566,1195,250,0.040908537106533055,0.9074990473743597,0.5399497909159126,569.3193600272305,1.0,0,167,104,140,193,207,192,192,,,,,,,,,,,,,9.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed10_2ebbaca1.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed10_2ebbaca1.csv,targetwise_rowperm_seed10,targetwise_rowperm,0.062034679710119826,1188,250,0.03921671557413033,0.9114856868779257,0.5133291960009779,569.3193600272239,1.0,0,165,102,139,193,205,193,191,,,,,,,,,,,,,10.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed11_6f2d6336.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed11_6f2d6336.csv,targetwise_rowperm_seed11,targetwise_rowperm,0.0633634670555684,1193,250,0.03966694504087411,0.8901099215497708,0.5475792245566661,569.3193600272214,1.0,0,165,104,141,194,206,193,190,,,,,,,,,,,,,11.0
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_outside_support_targetcount_matched_top_7b29d478.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_outside_support_targetcount_matched_top_7b29d478.csv,outside_support_targetcount_matched_top,outside_support_matched,0.0071043902837886605,1710,250,0.02489065900506669,0.29411027902876097,0.3334020296995808,14.134191947042535,0.0,510,250,210,250,250,250,250,250,,,,510.0,,,,,,,,,
