file,resolved_path,candidate_id,family,posterior_delta_vs_h012,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_vs_h012,max_abs_prob_vs_h012,mean_abs_logit_vs_h012,l1_logit_vs_e247,support_overlap_h012,outside_support_changed,changed_Q1_vs_h012,changed_Q2_vs_h012,changed_Q3_vs_h012,changed_S1_vs_h012,changed_S2_vs_h012,changed_S3_vs_h012,changed_S4_vs_h012,scale,k,alpha,selected_cells,rolled_target,rolled_cells,kept_target,kept_cells,rolled_group,kept_group,rolled_subject,memory_slice,perm_seed,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,pool_candidate_id,risk_width,decoder_score,margin_vs_h012_pred,h029_h012_duplicate_control_pred,margin_vs_h012_duplicate_pred,h029_score
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1200_a0p95_5e8cb77b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1200_a0p95_5e8cb77b.csv,posterior_top_k1200_a0p95,posterior_topk,-0.00047612831222948606,1200,250,0.007239532161919073,0.08964499359226807,0.11618762449544054,772.6477028942451,1.0,0,167,105,141,194,207,194,192,,1200.0,0.95,1200.0,,,,,,,,,,0.5728184512076262,0.5667968498383718,0.5855767363148666,0.5419614371563799,0.6343903320496395,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1200_a0p95_5e8cb77b.csv,h029_h012_needle_basin_invariant_jepa,0.007239532161919073,0.08964499359226807,1159,250,20.9041780602403,5.325492104708365,3.9253044874168963,2.2937481576347127,0.45166940292045155,0.6948653073643571,0.9104746602405979,posterior_top_k1200_a0p95,0.018779886476494867,0.5807477680449954,0.004694968107626152,0.5716489802053257,0.0011694710023004706,0.5793807630084357
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p35_16aa1e7c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p35_16aa1e7c.csv,support_ray_scale_1p35,support_ray_scale,-0.00047333983952222645,1200,250,0.0070965815884605835,0.08801440840662533,0.11386387200525984,768.5811360364288,1.0,0,167,105,141,194,207,194,192,1.35,,,,,,,,,,,,,0.5728116161523522,0.5666845171084347,0.5855767363148968,0.5416131394018653,0.6345884936325603,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p35_16aa1e7c.csv,h029_h012_needle_basin_invariant_jepa,0.007096581588460584,0.08801440840662533,1159,250,20.773289112631026,5.297463198857428,3.9213654401959985,2.2937481576316503,0.45166940292050733,0.6948653073633609,0.910474660240361,support_ray_scale_1p35,0.018892219206462113,0.5807788707786825,0.004688133052352161,0.5716489802053257,0.0011626359470264802,0.5794132444086502
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id05_83fcc5be.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id05_83fcc5be.csv,rollback_subject_id05,subject_rollback,0.0004104182479883431,100,21,0.0018232563920134622,0.08874061072616657,0.010600187739513435,550.7690314831366,0.9166666666666666,0,17,6,10,14,18,21,14,,,,,,100.0,,,,,id05,,,0.5713256690864902,0.568599867154197,0.5926191424080997,0.5277377099016134,0.6037022061866292,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id05_83fcc5be.csv,h029_h012_needle_basin_invariant_jepa,0.001823256392013456,0.08874061072616657,100,21,13.987297308030803,3.8955786799576266,3.5905570015575683,0.16882499657175415,0.481982253144236,0.3134230138328912,0.22777932671031748,rollback_subject_id05,0.024019275253902683,0.5809766103759013,0.003202185986490136,0.5716489802053257,-0.0003233111188355453,0.5796673686190282
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p95_ac129fa3.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p95_ac129fa3.csv,posterior_top_k400_a0p95,posterior_topk,0.00093469841241743,1200,250,0.014188930211958235,0.08964499359226807,0.1500304995106578,647.6170813102481,0.3333333333333333,0,167,105,141,194,207,194,192,,400.0,0.95,400.0,,,,,,,,,,0.573491411823381,0.5696597796692098,0.5874220715953137,0.5440225146839417,0.6346217851697369,0.08333333333333333,0.06666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p95_ac129fa3.csv,h029_h012_needle_basin_invariant_jepa,0.014188930211958233,0.08964499359226807,1159,250,19.27889062662877,5.392927685937896,3.574846863480812,1.8005185282686835,0.4575420420528014,0.5286361450213524,0.7212658975780198,posterior_top_k400_a0p95,0.0177622919261039,0.5809469103997357,0.005367928723380988,0.5716489802053257,0.0018424316180553069,0.5797042321982203
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p5_d7107c51.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p5_d7107c51.csv,support_ray_scale_1p5,support_ray_scale,-0.0004762556200080285,1200,250,0.0100838703435061,0.12451987122209301,0.1497073827482844,831.3072798367219,1.0,0,167,105,141,194,207,194,192,1.5,,,,,,,,,,,,,0.5732711206556704,0.5681661167343584,0.5865675046533444,0.5459625599910604,0.6328271450327345,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p5_d7107c51.csv,h029_h012_needle_basin_invariant_jepa,0.010083860396962793,0.12451987122209301,1159,250,22.680347486958542,5.651349444119936,4.013262267217172,2.1815941055424783,0.4586369508253441,0.7018373390805973,0.902727367782529,support_ray_scale_1p5,0.018401387918986045,0.5811012482208416,0.005147637555670381,0.5716489802053257,0.0016221404503447001,0.5797042912946851
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p95_ac337d2d.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p95_ac337d2d.csv,posterior_top_k1000_a0p95,posterior_topk,-0.00036655258985047247,1200,250,0.008279557399218419,0.08964499359226807,0.12104883951265119,754.6882140806615,0.8333333333333334,0,167,105,141,194,207,194,192,,1000.0,0.95,1000.0,,,,,,,,,,0.5731784167471602,0.5670827963090057,0.5861201055716687,0.54234597681826,0.6346540992880619,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1000_a0p95_ac337d2d.csv,h029_h012_needle_basin_invariant_jepa,0.00827955739921842,0.08964499359226807,1159,250,20.76820142453141,5.250958778845069,3.9551255866350905,2.2046718986560063,0.45290077159331693,0.6744091651519281,0.8865501932817802,posterior_top_k1000_a0p95,0.019037309262663005,0.5812082689444145,0.0050549336471601425,0.5716489802053257,0.0015294365418344613,0.5798308265231285
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p45_8dd1247a.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p45_8dd1247a.csv,posterior_top_k200_a0p45,posterior_topk,0.0031373091757690135,1200,250,0.01766036898264961,0.10276407962184131,0.16908748337371993,273.4162641232143,0.16666666666666666,0,167,105,141,194,207,194,192,,200.0,0.45,200.0,,,,,,,,,,0.574366619581152,0.568181399091877,0.5839539320628384,0.5458486062018426,0.5901186946274435,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k200_a0p45_8dd1247a.csv,h029_h012_needle_basin_invariant_jepa,0.017660368982649607,0.10276407962184131,1200,250,8.857735677263909,2.611609309855354,3.3916771702589865,1.617807142143247,0.4650323019615073,0.2859031898273238,0.15080434022928682,posterior_top_k200_a0p45,0.015772532970961373,0.5810590931305791,0.006243136481151934,0.5716489802053257,0.002717639375826253,0.579879690988358
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p95_e92108c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p95_e92108c0.csv,posterior_top_k1400_a0p95,posterior_topk,-0.0005262346447894053,1400,250,0.008729064898500945,0.08964499359226807,0.12302449654370995,784.6122289787165,1.0,200,200,158,175,216,223,216,212,,1400.0,0.95,1400.0,,,,,,,,,,0.5732208245550363,0.5672082089682695,0.5863535286683873,0.5421767978417629,0.6347687402232568,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1400_a0p95_e92108c0.csv,h029_h012_needle_basin_invariant_jepa,0.008729064898500947,0.08964499359226807,1359,250,20.96553034858012,5.409291173605588,3.8758369020704078,2.170179700964428,0.4535679037927181,0.6890994152099617,0.8983450225223842,posterior_top_k1400_a0p95,0.01914531970011779,0.5812607293658022,0.005097341455036264,0.5716489802053257,0.0015718443497105827,0.5799221407126648
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p95_f006b6e9.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p95_f006b6e9.csv,posterior_top_k800_a0p95,posterior_topk,-0.00015707673452032385,1200,250,0.009704604867925232,0.08964499359226807,0.12784135098269078,729.5936578163485,0.6666666666666666,0,167,105,141,194,207,194,192,,800.0,0.95,800.0,,,,,,,,,,0.573254496505797,0.5674764060860509,0.5866239720092644,0.5426515455804284,0.6348063237323313,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k800_a0p95_f006b6e9.csv,h029_h012_needle_basin_invariant_jepa,0.009704604867925232,0.08964499359226807,1159,250,20.476680239393946,5.2651811919156435,3.889074181710125,2.092059922432593,0.45268232921420093,0.6411953933049368,0.8464315960755853,posterior_top_k800_a0p95,0.01914756592321354,0.5812998205425203,0.005131013405796914,0.5716489802053257,0.0016055163004712325,0.579945496112958
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p2_88286a3a.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p2_88286a3a.csv,support_ray_scale_1p2,support_ray_scale,-0.00035227845424158296,1200,250,0.004077809996393054,0.05218111690657257,0.06506506971748227,683.1832320328181,1.0,0,167,105,141,194,207,194,192,1.2,,,,,,,,,,,,,0.5726715999269794,0.5646773128472348,0.5855767363148505,0.5342957413183248,0.6387484530971573,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p2_88286a3a.csv,h029_h012_needle_basin_invariant_jepa,0.004077809996393056,0.05218111690657257,1159,250,18.02462121329006,4.708856176780897,3.827813068137573,2.2937481576356804,0.4516694029202409,0.6948653073638428,0.9104746602407137,support_ray_scale_1p2,0.020899423467615752,0.5813086327144931,0.004548116826979309,0.5716489802053257,0.0010226197216536281,0.5799757496746811
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p95_d87606c7.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p95_d87606c7.csv,posterior_top_k1600_a0p95,posterior_topk,-0.0005398150944732513,1600,250,0.009478967635839858,0.08964499359226807,0.12655325833214437,790.7875621084768,1.0,400,227,209,213,234,241,240,236,,1600.0,0.95,1600.0,,,,,,,,,,0.573391501257827,0.5675553483638798,0.5867808725964176,0.5422375157732774,0.634958863816332,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1600_a0p95_d87606c7.csv,h029_h012_needle_basin_invariant_jepa,0.009478967635839861,0.08964499359226807,1559,250,20.978353711252606,5.41930628644043,3.871040424467465,2.1116886163000648,0.4533480890737881,0.6849802744445241,0.8906620085752817,posterior_top_k1600_a0p95,0.01922552423253787,0.5814602988877788,0.005268018157826959,0.5716489802053257,0.001742521052501278,0.5801353250636869
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p95_185ad55b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p95_185ad55b.csv,posterior_top_k1750_a0p95,posterior_topk,-0.0005409846417797202,1749,250,0.009650184795195116,0.08964499359226807,0.1273408525107755,792.1658519210812,1.0,549,250,250,250,249,250,250,250,,1750.0,0.95,1749.0,,,,,,,,,,0.5734296637060086,0.5677116891931699,0.586839806766365,0.5422397264549146,0.6349893209372776,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k1750_a0p95_185ad55b.csv,h029_h012_needle_basin_invariant_jepa,0.00965018479519512,0.08964499359226807,1706,250,20.982742866871998,5.41552815410913,3.8745515240422876,2.099022989699027,0.4531461419411813,0.6840150665517905,0.8888001188205273,posterior_top_k1750_a0p95,0.019128117573195103,0.5814655978900416,0.005306180606008515,0.5716489802053257,0.0017806835006828337,0.580147666713869
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p95_6c9b14b9.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p95_6c9b14b9.csv,posterior_top_k600_a0p95,posterior_topk,0.00021653892143404618,1200,250,0.011561368793537793,0.08964499359226807,0.13720321563736804,695.0067689532353,0.5,0,167,105,141,194,207,194,192,,600.0,0.95,600.0,,,,,,,,,,0.5733545062056358,0.5679746449911887,0.5875117752309642,0.5432793711493823,0.6348886810001032,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p95_6c9b14b9.csv,h029_h012_needle_basin_invariant_jepa,0.011561368793537793,0.08964499359226807,1159,250,20.15175994326387,5.271121104261475,3.8230500762255275,1.9573653991914923,0.4550445339537166,0.5953608516300555,0.7919072235407427,posterior_top_k600_a0p95,0.019537130239775546,0.5815155693162362,0.005231023105635724,0.5716489802053257,0.0017055260003100425,0.5801851866569268
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p1_2198f09a.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p1_2198f09a.csv,support_ray_scale_1p1,support_ray_scale,-0.00020397478139566459,1200,250,0.0020467665478510655,0.026680154764930686,0.03253253485867834,626.2512960299111,1.0,0,167,105,141,194,207,194,192,1.1,,,,,,,,,,,,,0.5725782670348345,0.5633630017631653,0.5855767363148876,0.5294140238991433,0.6415203158791994,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p1_2198f09a.csv,h029_h012_needle_basin_invariant_jepa,0.0020467665478510646,0.026680154764930686,1159,250,16.192175947032705,4.316451495376821,3.751270218285605,2.293748157631983,0.45166940292050267,0.6948653073634732,0.9104746602404276,support_ray_scale_1p1,0.022213734551722264,0.5816485187043372,0.00445478393483445,0.5716489802053257,0.0009292868295087686,0.5803424256619735
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p0_d33942cf.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p0_d33942cf.csv,support_ray_scale_1p0,support_ray_scale,-1.2893874336283862e-18,0,0,1.0880185641326535e-17,1.1102230246251565e-16,3.16133332929228e-14,569.3193600272298,1.0,0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,0.5727037998376612,0.5681234631276664,0.5933814204341512,0.5253590077978189,0.6009835399806347,0.11666666666666667,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_support_ray_scale_1p0_d33942cf.csv,h029_h012_needle_basin_invariant_jepa,4.74223834804174e-18,1.1102230246251565e-16,0,0,14.359730680790461,3.9240468139779905,3.6594187984658393,0.16272331780107555,0.48727219913234,0.6669906533606085,0.6053389993331901,support_ray_scale_1p0,0.025257957306484835,0.5828073814743939,0.004580316737661128,0.5716489802053257,0.0010548196323354464,0.5814668200576608
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id10_fc53410e.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id10_fc53410e.csv,rollback_subject_id10,subject_rollback,0.0003655611775188802,100,22,0.0019195637743667953,0.09965973753964685,0.009230754512258443,553.1655396308329,0.9166666666666666,0,12,9,16,18,15,14,16,,,,,,100.0,,,,,id10,,,0.5721695737969672,0.5684298451966303,0.5952266844581325,0.5272702161329661,0.5983027867396323,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id10_fc53410e.csv,h029_h012_needle_basin_invariant_jepa,0.0019195637743667888,0.09965973753964685,100,22,13.585130265313941,4.173281176756175,3.2552635891689863,0.15302480247409825,0.4515367838918367,0.08943633515957634,0.19946449868678584,rollback_subject_id10,0.026796839261502226,0.5826753097947022,0.004046090696967153,0.5716489802053257,0.0005205935916414717,0.5814834207321651
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id09_5f036bf9.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id09_5f036bf9.csv,rollback_subject_id09,subject_rollback,0.000566531544664658,127,27,0.002390556898205578,0.11633259380752858,0.017103108623343254,539.3889199364344,0.8941666666666667,0,21,5,11,21,25,25,19,,,,,,127.0,,,,,id09,,,0.5729027003503626,0.5689455068118174,0.5939650271910605,0.5344022553723776,0.6016368126075363,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id09_5f036bf9.csv,h029_h012_needle_basin_invariant_jepa,0.002390556898205572,0.11633259380752858,127,27,13.520255398076957,3.887842792530027,3.4775725552938397,1.1136430628270682,0.5351779923197357,0.08154235413744743,0.12448883994866727,rollback_subject_id09,0.025019520379243043,0.5828641828774506,0.004779217250362566,0.5716489802053257,0.0012537201450368851,0.5815959845451242
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id07_277adafd.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id07_277adafd.csv,rollback_subject_id07,subject_rollback,0.0005662177890610419,135,30,0.0026966270227135178,0.1315480222172789,0.01377527061708054,545.2126364473942,0.8875,0,21,15,14,22,22,18,23,,,,,,135.0,,,,,id07,,,0.5728349850359271,0.5689041790812592,0.5981035211366157,0.5280813611343096,0.604275299656686,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_subject_id07_277adafd.csv,h029_h012_needle_basin_invariant_jepa,0.0026966270227135117,0.1315480222172789,135,30,13.454613380010437,4.05026487981678,3.321909498742998,0.1723445011387497,0.5278617116701364,0.18410554667162848,0.23795471766316298,rollback_subject_id07,0.02919934205535646,0.5842049230798619,0.004711501935927065,0.5716489802053257,0.0011860048306013837,0.5829916509264704
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_target_Q2_cd8864b4.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_target_Q2_cd8864b4.csv,rollback_target_Q2,target_rollback,0.0002699851025906074,105,105,0.001673262787871766,0.11914220514410578,0.007526142302964575,556.1486109970972,0.9125,0,0,105,0,0,0,0,0,,,,,Q2,105.0,,,,,,,,0.573004321725356,0.5682363858700505,0.5987781829297161,0.5267113192605387,0.6045444085725659,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_rollback_target_Q2_cd8864b4.csv,h029_h012_needle_basin_invariant_jepa,0.0016732627878717596,0.11914220514410578,105,105,14.36333439844603,3.930082655864205,3.6547156007925974,0.09686293013184911,0.46190281143639234,0.1662092180146481,0.23402362472285373,rollback_target_Q2,0.030541797059665532,0.5849606011565163,0.004880838625355932,0.5716489802053257,0.001355341520030251,0.5836291814581247
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p7_83bbd07c.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p7_83bbd07c.csv,posterior_top_k600_a0p7,posterior_topk,0.0006320575359624677,600,237,0.0067072300090417775,0.0355803066099164,0.03269091955414133,512.110250807533,0.5,0,92,76,92,77,73,94,96,,600.0,0.7,600.0,,,,,,,,,,0.5738263810902242,0.5695776703300478,0.598027405847798,0.5284481820026843,0.6046305000580512,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k600_a0p7_83bbd07c.csv,h029_h012_needle_basin_invariant_jepa,0.0067072300090417715,0.0355803066099164,600,237,13.82467612176991,3.8839839715434312,3.5594060684850883,0.0976264386832371,0.4737044162509941,0.284585758143396,0.3277639804661229,posterior_top_k600_a0p7,0.028449735517750208,0.5850170806454066,0.005702897990224165,0.5716489802053257,0.002177400884898484,0.5837464985364865
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed05_248a550b.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed05_248a550b.csv,targetwise_rowperm_seed05,targetwise_rowperm,0.06422884667455513,1192,250,0.03888188599973922,0.8817435540561198,0.5154738229671108,569.3193600272209,1.0,0,164,104,141,193,206,192,192,,,,,,,,,,,,,5.0,0.581149687132313,0.5782855638058612,0.5860257360279081,0.5773172665174622,0.5977563471565512,0.0,0.0,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_targetwise_rowperm_seed05_248a550b.csv,h029_h012_needle_basin_invariant_jepa,0.03888188599973922,0.8817435540561198,1188,250,6.045806887083625,1.4944718998488975,4.045447012854143,1.4292360872574625,0.4744994536962791,0.44013629410434596,0.34216778565460915,targetwise_rowperm_seed05,0.007740172222046926,0.5852746538645284,0.013026204032312916,0.5716489802053257,0.009500706926987235,0.583870988168257
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k500_5c408151.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k500_5c408151.csv,only_private_safe_k500,memory_only,0.0009058182413255024,700,243,0.008583551197947466,0.043408760563991844,0.04174866612375283,496.2591943107176,0.4166666666666667,0,104,83,105,87,93,112,116,,500.0,,,,,,500.0,,,,private_safe,,0.5739257494235883,0.5701087609115643,0.5987041124831517,0.529198743592608,0.6048587458985007,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k500_5c408151.csv,h029_h012_needle_basin_invariant_jepa,0.008583551197947462,0.04340876056399179,700,243,13.51886961418357,3.9830139321474705,3.394130636018299,0.10034196470157244,0.47496535198824347,0.2599143743851572,0.31205471026561066,only_private_safe_k500,0.028595351571587435,0.5851095681962504,0.005802266323588268,0.5716489802053257,0.0022767692182625865,0.5839023838529692
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k100_6c1c6a33.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k100_6c1c6a33.csv,only_private_safe_k100,memory_only,0.003771131522227976,1100,250,0.01908995200391972,0.13227142769958056,0.10685399383344657,382.32487081875365,0.08333333333333333,0,159,105,134,162,180,181,179,,100.0,,,,,,100.0,,,,private_safe,,0.5748442290427263,0.5724429885428595,0.5983969512324436,0.5343389556585733,0.6060159654956776,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_only_private_safe_k100_6c1c6a33.csv,h029_h012_needle_basin_invariant_jepa,0.01908995200391972,0.13227142769958056,1100,250,10.218273092842756,4.2485901459649895,2.4050973945185676,0.16992976979816457,0.5186088845720226,0.2328687112189562,0.2656150945826976,only_private_safe_k100,0.025953962689584165,0.5847574000721623,0.006720745942726203,0.5716489802053257,0.0031952488374005217,0.583918582820508
hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p7_f4fa1fae.csv,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p7_f4fa1fae.csv,posterior_top_k400_a0p7,posterior_topk,0.0012877294821740171,800,246,0.010760670786783952,0.05166852571037711,0.05264447224592542,477.19153359691074,0.3333333333333333,0,123,90,111,99,117,126,134,,400.0,0.7,400.0,,,,,,,,,,0.5740321377412789,0.5705913123919505,0.5989416318020572,0.5299104491497608,0.6050148768742628,0.08333333333333333,0.08333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h029_h012_needle_basin_invariant_jepa/submission_h029_posterior_top_k400_a0p7_f4fa1fae.csv,h029_h012_needle_basin_invariant_jepa,0.010760670786783947,0.05166852571037711,800,246,13.202001331777119,3.973736189620795,3.3223144915703733,0.10718783632666216,0.4777036858256827,0.24323791144804893,0.2971135059377188,posterior_top_k400_a0p7,0.028350319410106684,0.585105059606866,0.0059086546412788765,0.5716489802053257,0.0023831575359531953,0.583928562278417
