candidate_id,file,resolved_path,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,family,source_vector,projection_mode,forbid_basis,forbid_pcs,route_mask,k,cap,cosine_to_world,cosine_to_h012_ray,forbidden_cosine,first_order_gain_sum
h039_world_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_091f214a,submission_h039_world_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_091f214a.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_091f214a.csv,120,97,8.379120707413487e-05,0.010496093401649698,0.009603778633780232,0.044,-4.032696228893504e-05,-2.2175598341345085e-05,-3.823510316516196e-06,world_allow_cone,world,allow_cone,all_bad,24,world_high_support,120,0.022,0.14261064571275747,0.07615218860682489,0.4884313922478265,0.005617644613686837
h039_transition_world_remove_only_world_bad_pc24_exception_k280_cap0.022_0b01e847,submission_h039_transition_world_remove_only_world_bad_pc24_exception_k280_cap0.022_0b01e847.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc24_exception_k280_cap0.022_0b01e847.csv,280,177,0.0003805662963982079,0.010851773202070203,0.012458770245267769,0.044,-3.6472269024101436e-05,-2.1478595879266126e-05,0.0002633624440069998,transition_world_remove_only,transition_world,remove_only,world_bad,24,exception,280,0.022,0.10964894993946278,0.060696854041161354,0.35166039793770015,0.05411427072083234
h039_world_remove_only_world_bad_pc8_support_k48_cap0.022_db31bf05,submission_h039_world_remove_only_world_bad_pc8_support_k48_cap0.022_db31bf05.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_remove_only_world_bad_pc8_support_k48_cap0.022_db31bf05.csv,48,44,7.929712532667423e-05,0.005628115888035801,0.016137708133774603,0.02509488366721248,-4.548087440776417e-05,-1.1797060143063133e-05,-3.140250076258282e-05,world_remove_only,world,remove_only,world_bad,8,support,48,0.022,0.11905645861961084,0.03555903766644074,0.09386842703188263,0.5854278102559933
h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.06_ede53853,submission_h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.06_ede53853.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_support_k48_cap0.06_ede53853.csv,48,46,0.00018010661356198944,0.020927064988153776,0.03163059154842093,0.11367103266185144,-3.226380764470244e-05,-1.891697108378193e-05,5.401016327955847e-05,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,support,48,0.06,0.039974732072202056,0.02773350146413265,0.2791673588560712,0.0037073686763632804
h039_transition_world_double_null_world_bad_pc24_exception_k280_cap0.022_f4a63dbc,submission_h039_transition_world_double_null_world_bad_pc24_exception_k280_cap0.022_f4a63dbc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc24_exception_k280_cap0.022_f4a63dbc.csv,280,178,0.00038181682395130475,0.010851773202070203,0.012550658445004447,0.044,-3.7866003771489116e-05,-2.210945103625894e-05,0.00026766093342990837,transition_world_double_null,transition_world,double_null,world_bad,24,exception,280,0.022,0.10079137857431157,0.060771986390660344,0.36018725097062676,0.056871326073067316
h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_253f7bcd,submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_253f7bcd.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_253f7bcd.csv,48,41,9.463060370545003e-05,0.024101301955102628,0.0194309979371056,0.11697795304405006,-3.362920538917261e-05,-1.0342038219660174e-05,8.96709169208616e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,8,world_high_support,48,0.06,0.05181215627864593,0.019529451341777356,0.06455413290358847,0.05724747572789067
h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.06_a30174c9,submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.06_a30174c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc24_transition_high_support_k239_cap0.06_a30174c9.csv,238,139,0.0002446831010090914,0.029593903787343112,0.01661730642226835,0.12,-4.361927106671924e-05,-1.789888797873588e-05,0.0002845052903362355,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,24,transition_high_support,239,0.06,0.3521468748342479,0.3519080487872958,0.6984360204040136,0.005266087771738027
h039_world_double_null_all_bad_pc8_world_high_support_k120_cap0.022_a7380567,submission_h039_world_double_null_all_bad_pc8_world_high_support_k120_cap0.022_a7380567.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_all_bad_pc8_world_high_support_k120_cap0.022_a7380567.csv,120,97,0.00012605941350337779,0.006967200248688965,0.011205756623046506,0.031825958174236724,-4.6527474880377416e-05,-1.0293140729723057e-05,-8.290172700579514e-05,world_double_null,world,double_null,all_bad,8,world_high_support,120,0.022,0.10883410423550681,0.02881915066667929,0.0825861688163749,0.17431753559271485
h039_posterior_world_mix_allow_cone_world_bad_pc8_exception_k48_cap0.06_4a028f9e,submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_exception_k48_cap0.06_4a028f9e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_exception_k48_cap0.06_4a028f9e.csv,48,45,0.00013322364299542965,0.017721033297012467,0.024711122607163436,0.10220460124754804,-3.0395228279172488e-05,-1.3036655113117544e-05,0.00010100834441418202,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,8,exception,48,0.06,0.04563686530451543,0.025099318499358213,0.046581395906684156,0.04779873255278488
h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.06_9bb6b289,submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.06_9bb6b289.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k194_cap0.06_9bb6b289.csv,194,129,0.0001330384070641509,0.024708111607628203,0.01688101416275063,0.12,-5.018380658618689e-05,-1.5351206609473585e-05,0.0004012531009456653,world_allow_cone,world,allow_cone,world_bad,8,world_high_support,194,0.06,0.5246295105386495,0.5467050675219552,0.766887666974968,0.10363622251350318
h039_transition_world_double_null_all_bad_pc8_world_high_support_k200_cap0.022_888de86e,submission_h039_transition_world_double_null_all_bad_pc8_world_high_support_k200_cap0.022_888de86e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_all_bad_pc8_world_high_support_k200_cap0.022_888de86e.csv,200,138,0.0001616853054745693,0.006281089889769165,0.010977345022297596,0.044,-6.004455400198007e-05,-1.4967748894852787e-05,2.535652950883268e-05,transition_world_double_null,transition_world,double_null,all_bad,8,world_high_support,200,0.022,0.4142083773314357,0.3676386247019662,0.3934574430594173,0.13113480736200736
h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.06_a1b115ae,submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.06_a1b115ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_all_bad_pc24_transition_high_support_k186_cap0.06_a1b115ae.csv,185,119,0.00018320547795192907,0.023365982633384852,0.017388273837222582,0.12,-3.914760503009985e-05,-2.3813875095373044e-05,0.00027002537808263965,transition_world_allow_cone,transition_world,allow_cone,all_bad,24,transition_high_support,186,0.06,0.3898444444992767,0.40866961157627407,0.7904521853724099,0.0033677425730485383
h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k201_cap0.022_344c1160,submission_h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k201_cap0.022_344c1160.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_all_bad_pc8_world_high_support_k201_cap0.022_344c1160.csv,201,134,0.0001448479584418912,0.006676227430436776,0.01130574539207915,0.044,-5.277114366923596e-05,-1.846512678206489e-05,1.9130552641056227e-05,posterior_world_mix_double_null,posterior_world_mix,double_null,all_bad,8,world_high_support,201,0.022,0.48413184940238857,0.4603588196836659,0.4617905582482917,0.15210518802872222
h039_posterior_world_mix_remove_only_world_bad_pc8_support_k48_cap0.022_a73c009f,submission_h039_posterior_world_mix_remove_only_world_bad_pc8_support_k48_cap0.022_a73c009f.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc8_support_k48_cap0.022_a73c009f.csv,48,45,8.489477583456757e-05,0.0057522823154382285,0.016852251470126988,0.024130331516765455,-4.669455144644398e-05,-1.3069029857806423e-05,-7.179804358011599e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,8,support,48,0.022,0.10555455130399216,0.033200192091134624,0.10213132717575271,0.3814772092090152
h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.06_511f8ffc,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.06_511f8ffc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k120_cap0.06_511f8ffc.csv,120,98,0.00017710141287707108,0.023694607468767115,0.015831264766277754,0.12,-3.613758698784334e-05,-2.0750067278971354e-05,8.533976845375956e-05,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,transition_high_support,120,0.06,0.06625981349223539,0.035109464175764514,0.37285781935251333,0.005554825635763212
h039_posterior_world_mix_double_null_world_bad_pc8_exception_k120_cap0.022_bf6c8b30,submission_h039_posterior_world_mix_double_null_world_bad_pc8_exception_k120_cap0.022_bf6c8b30.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_exception_k120_cap0.022_bf6c8b30.csv,120,90,0.00017808212541654166,0.00665818888916353,0.013526082967861707,0.027022942700758102,-3.033933338091745e-05,-1.6423963125756772e-05,0.00013624286497138948,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,exception,120,0.022,0.06787635544448756,0.042172092110295704,0.04108118270871349,0.09009970220576244
h039_transition_world_remove_only_all_bad_pc8_support_k48_cap0.022_ebfbc57b,submission_h039_transition_world_remove_only_all_bad_pc8_support_k48_cap0.022_ebfbc57b.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_all_bad_pc8_support_k48_cap0.022_ebfbc57b.csv,48,46,8.251208740031713e-05,0.005444298376822032,0.016771054711118744,0.034750783519444654,-4.671723042860528e-05,-1.2428795630774289e-05,2.3163770778258003e-05,transition_world_remove_only,transition_world,remove_only,all_bad,8,support,48,0.022,0.12445485070039358,0.03907776180723197,0.08526551441073155,0.4019074270413199
h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k207_cap0.022_5ff3d330,submission_h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k207_cap0.022_5ff3d330.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_world_high_support_k207_cap0.022_5ff3d330.csv,207,137,0.0001497884559089531,0.006644243377415371,0.011174519912712092,0.044,-5.4097558448708243e-05,-1.881785630333279e-05,1.869142160636063e-05,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,world_high_support,207,0.022,0.4847120842358298,0.4585701036795361,0.4608784496193698,0.15805870450681278
h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k48_cap0.06_6f864b27,submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k48_cap0.06_6f864b27.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_world_bad_pc8_support_k48_cap0.06_6f864b27.csv,48,45,0.00016199290929122962,0.021694123570027757,0.030931187623668557,0.10502926652792093,-4.01547988674114e-05,-1.060558182033119e-05,0.0001426424011655273,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,world_bad,8,support,48,0.06,0.04711952549878148,0.014909766119446242,0.08603751297323384,0.07639007159474473
h039_posterior_world_mix_remove_only_all_bad_pc8_transition_high_support_k48_cap0.022_fbf11d9f,submission_h039_posterior_world_mix_remove_only_all_bad_pc8_transition_high_support_k48_cap0.022_fbf11d9f.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_all_bad_pc8_transition_high_support_k48_cap0.022_fbf11d9f.csv,48,45,9.180558343955144e-05,0.005691902243771807,0.016879731717275356,0.029029882677254686,-4.262869987765755e-05,-1.3889161507060623e-05,5.23598911449151e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,all_bad,8,transition_high_support,48,0.022,0.1002474931932177,0.03383167675513589,0.08114036293671462,0.2614515490577387
h039_posterior_world_mix_remove_only_world_bad_pc8_transition_high_support_k48_cap0.022_c38e3f39,submission_h039_posterior_world_mix_remove_only_world_bad_pc8_transition_high_support_k48_cap0.022_c38e3f39.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_world_bad_pc8_transition_high_support_k48_cap0.022_c38e3f39.csv,48,44,9.465714834405011e-05,0.006558586108489806,0.016665893122471742,0.02871515453651132,-4.17986805996286e-05,-1.4699510711852728e-05,3.9323697987644404e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,world_bad,8,transition_high_support,48,0.022,0.0895170667541908,0.03200406012285626,0.09709390891229687,0.23307916120868238
h039_transition_world_double_null_world_bad_pc8_world_high_support_k208_cap0.022_638d3751,submission_h039_transition_world_double_null_world_bad_pc8_world_high_support_k208_cap0.022_638d3751.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc8_world_high_support_k208_cap0.022_638d3751.csv,208,143,0.0001653399445019102,0.007091474504024697,0.010815993337658933,0.044,-6.066201565062654e-05,-1.500327712242874e-05,3.764654537509902e-05,transition_world_double_null,transition_world,double_null,world_bad,8,world_high_support,208,0.022,0.41628157746089584,0.3739543753507917,0.39581396900871496,0.13420201928827166
h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.06_91912290,submission_h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.06_91912290.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc8_world_high_support_k199_cap0.06_91912290.csv,199,133,0.00013180503996664913,0.02338842596221269,0.017770461710972883,0.12,-5.16667356577227e-05,-1.6616216677611662e-05,0.0004178055295145927,transition_world_allow_cone,transition_world,allow_cone,world_bad,8,world_high_support,199,0.06,0.567749191360489,0.5962154294300709,0.8016349242973,0.08141474114592012
h039_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_ef4f2c0e,submission_h039_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_ef4f2c0e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_ef4f2c0e.csv,120,92,0.0001921317986826757,0.006881331820174252,0.014562503564594789,0.038969060021336106,-3.7573879465908635e-05,-1.3845848056128078e-05,0.00010508327542331557,world_double_null,world,double_null,world_bad,8,transition_high_support,120,0.022,0.07637206405609429,0.0321328376055847,0.05414726960440237,0.11107588783350084
h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.06_90004c4c,submission_h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.06_90004c4c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc24_world_high_support_k187_cap0.06_90004c4c.csv,187,120,0.0001262218491455201,0.02492436246428087,0.016643711121318443,0.12,-4.915432362141391e-05,-1.7777708131637332e-05,0.00020706910089917055,world_allow_cone,world,allow_cone,world_bad,24,world_high_support,187,0.06,0.46142541835489154,0.474800907871614,0.8347079528361944,0.004841759366374936
h039_transition_world_remove_only_world_bad_pc8_support_k48_cap0.022_13a67382,submission_h039_transition_world_remove_only_world_bad_pc8_support_k48_cap0.022_13a67382.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_remove_only_world_bad_pc8_support_k48_cap0.022_13a67382.csv,48,43,8.681344862678124e-05,0.005169892748076721,0.016899440621419893,0.03585148374019502,-4.729851825042728e-05,-1.248578937006943e-05,8.25110488570959e-06,transition_world_remove_only,transition_world,remove_only,world_bad,8,support,48,0.022,0.11864810837203722,0.03652889098021405,0.08042866834436735,0.35123789065986527
h039_posterior_world_mix_remove_only_all_bad_pc8_support_k48_cap0.022_7afaa782,submission_h039_posterior_world_mix_remove_only_all_bad_pc8_support_k48_cap0.022_7afaa782.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_remove_only_all_bad_pc8_support_k48_cap0.022_7afaa782.csv,48,44,8.232449909187566e-05,0.005997928117231988,0.016251484098105284,0.02470774560913491,-4.557294515395604e-05,-1.2573282083881325e-05,-5.779067178385067e-05,posterior_world_mix_remove_only,posterior_world_mix,remove_only,all_bad,8,support,48,0.022,0.10927974216142326,0.03503119082650294,0.07378029421001321,0.40645539424219473
h039_posterior_world_mix_double_null_all_bad_pc8_exception_k120_cap0.022_be04010f,submission_h039_posterior_world_mix_double_null_all_bad_pc8_exception_k120_cap0.022_be04010f.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_all_bad_pc8_exception_k120_cap0.022_be04010f.csv,120,90,0.00018066081237503968,0.0070009474548743955,0.013790398876271722,0.02841174097492873,-3.070263922681096e-05,-1.6438504661974103e-05,0.00013916743193108212,posterior_world_mix_double_null,posterior_world_mix,double_null,all_bad,8,exception,120,0.022,0.06780937244262597,0.04174213639419898,0.034060506788282235,0.08565926939728849
h039_world_double_null_world_bad_pc8_world_high_support_k120_cap0.022_6a2fe4ce,submission_h039_world_double_null_world_bad_pc8_world_high_support_k120_cap0.022_6a2fe4ce.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc8_world_high_support_k120_cap0.022_6a2fe4ce.csv,120,98,0.00013167853666742535,0.007281716303190577,0.011466015213906411,0.03556862166859362,-4.819161678486159e-05,-1.043183165222769e-05,-8.192613031031346e-05,world_double_null,world,double_null,world_bad,8,world_high_support,120,0.022,0.10823571198527017,0.027906869351589793,0.07836024523566062,0.17607619716406658
h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.06_570bb602,submission_h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.06_570bb602.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc24_world_high_support_k167_cap0.06_570bb602.csv,167,99,0.00012037740385531344,0.02492436246428087,0.016440122082377124,0.12,-4.629588017853221e-05,-2.1075105289815827e-05,0.0002756214089858891,transition_world_allow_cone,transition_world,allow_cone,world_bad,24,world_high_support,167,0.06,0.4688454523678305,0.49417973433731893,0.8526312667836544,0.0027206366581716186
h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k197_cap0.06_1e5ed7cc,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k197_cap0.06_1e5ed7cc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_transition_high_support_k197_cap0.06_1e5ed7cc.csv,196,124,0.0002046484593929123,0.027240786527721994,0.015602227180653913,0.12,-4.108336617188881e-05,-2.3274322943575122e-05,0.00023311152519661866,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,transition_high_support,197,0.06,0.3123986576570924,0.31417825378381475,0.6956153197896732,0.005588559235782348
h039_posterior_world_mix_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8b504ccc,submission_h039_posterior_world_mix_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8b504ccc.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8b504ccc.csv,120,91,0.00017518600148876498,0.0058301509143696695,0.013495525929920775,0.02649248301525684,-3.2696933387494655e-05,-1.678367059064203e-05,0.00012322044738912328,posterior_world_mix_double_null,posterior_world_mix,double_null,all_bad,8,transition_high_support,120,0.022,0.07052718139079134,0.0418828377134753,0.03855075557144897,0.09086013764857959
h039_world_double_null_all_bad_pc8_transition_high_support_k48_cap0.06_6029fbce,submission_h039_world_double_null_all_bad_pc8_transition_high_support_k48_cap0.06_6029fbce.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_all_bad_pc8_transition_high_support_k48_cap0.06_6029fbce.csv,48,41,0.00019647486361784946,0.01570111099028959,0.03878173229903043,0.07872908544811089,-4.767208499691345e-05,-8.807839758000971e-06,7.922221847567356e-05,world_double_null,world,double_null,all_bad,8,transition_high_support,48,0.06,0.0634194342528271,0.016983703549413684,0.06286264330681626,0.0635576224644919
h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_85a9f93e,submission_h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_85a9f93e.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_85a9f93e.csv,120,92,0.0001775845870120455,0.005779379637824156,0.013672404348893424,0.02679514976788643,-3.3383985089735073e-05,-1.6928724676207207e-05,0.00012294202116236867,posterior_world_mix_double_null,posterior_world_mix,double_null,world_bad,8,transition_high_support,120,0.022,0.07126635353279007,0.04167969576276794,0.04342885004674489,0.09587328896888567
h039_transition_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_71de529c,submission_h039_transition_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_71de529c.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_71de529c.csv,120,89,0.0001870663265745274,0.0069965104717786275,0.014129537938656338,0.03132173047661632,-4.266045003714493e-05,-1.3826479603704669e-05,8.69706202508705e-05,transition_world_double_null,transition_world,double_null,all_bad,8,transition_high_support,120,0.022,0.07991962156451343,0.029841703106561358,0.07316073514024606,0.1028536441372416
h039_world_double_null_world_bad_pc8_exception_k120_cap0.022_e87e87e6,submission_h039_world_double_null_world_bad_pc8_exception_k120_cap0.022_e87e87e6.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_world_bad_pc8_exception_k120_cap0.022_e87e87e6.csv,120,91,0.00019955119368493047,0.00859880861419482,0.014765163951235867,0.03804062440938986,-3.402154372344496e-05,-1.453904172620134e-05,0.00013937900304116798,world_double_null,world,double_null,world_bad,8,exception,120,0.022,0.07103460281537645,0.03450907964846451,0.03818704003574275,0.10354868334231235
h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.06_1f6d6736,submission_h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.06_1f6d6736.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_allow_cone_world_bad_pc8_exception_k238_cap0.06_1f6d6736.csv,237,166,0.0001710306184735284,0.01975377700882963,0.016722977649355847,0.12,-4.815978576886472e-05,-2.2232175062725512e-05,0.0005138486473891259,transition_world_allow_cone,transition_world,allow_cone,world_bad,8,exception,238,0.06,0.5669734535700734,0.6038211383794556,0.7865521450069819,0.06355333764790594
h039_transition_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_8773551f,submission_h039_transition_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_8773551f.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_transition_world_double_null_world_bad_pc8_transition_high_support_k120_cap0.022_8773551f.csv,120,89,0.00018836623711474047,0.006877977167809413,0.014153977013124354,0.0343674992328682,-4.339017465981487e-05,-1.3935119772495618e-05,8.334486651534207e-05,transition_world_double_null,transition_world,double_null,world_bad,8,transition_high_support,120,0.022,0.08122078228021855,0.03020770388133303,0.07818975156256579,0.10850511305833917
h039_posterior_world_mix_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_4d0628e8,submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_4d0628e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_posterior_world_mix_allow_cone_all_bad_pc24_world_high_support_k120_cap0.022_4d0628e8.csv,120,99,9.09910261513681e-05,0.010496093401649698,0.009801774567359261,0.044,-4.405799694579312e-05,-2.547192747607963e-05,-1.7968159720634623e-06,posterior_world_mix_allow_cone,posterior_world_mix,allow_cone,all_bad,24,world_high_support,120,0.022,0.14000108917678458,0.07486596567444616,0.4879488902537832,0.00526025642409754
h039_world_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_ed4fc514,submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_ed4fc514.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_allow_cone_world_bad_pc8_world_high_support_k48_cap0.06_ed4fc514.csv,48,41,0.00010443048948111557,0.023256781004620808,0.02347223773502168,0.11277877146178604,-3.911662095728237e-05,-1.171007900834187e-05,0.00012397755386202297,world_allow_cone,world,allow_cone,world_bad,8,world_high_support,48,0.06,0.07085856872329035,0.027059378972269097,0.07267465443334764,0.08962049897043405
h039_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8f2a8145,submission_h039_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8f2a8145.csv,/Users/kbsoo/Downloads/cl2/hitl/h039_failed_translator_nullspace_jepa/submission_h039_world_double_null_all_bad_pc8_transition_high_support_k120_cap0.022_8f2a8145.csv,120,92,0.00020064306361968338,0.007337225759266763,0.015199234625605192,0.03657322168910436,-3.879903522491446e-05,-1.452099215440415e-05,0.00010976053666068958,world_double_null,world,double_null,all_bad,8,transition_high_support,120,0.022,0.07563192221730788,0.03211881223140224,0.05078643063890503,0.10578481749806472
