prior_name,ridge_mult,loo_mae,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,known_fit_p90_abs,q_mean,q_std,q_l1_from_prior,q_l1_from_h012,config_score
top6_wide_soft,3.0,0.005836537895377535,0.006290844493550665,0.993984962406015,0.9476597431606469,0.005826584540664719,0.006272926116441885,0.5973974353479691,0.21914317964674845,0.0016723445017871672,0.007694310643368087,0.0073098505225246005
top6_wide_soft,10.0,0.006154625146508049,0.006618672245059772,0.993984962406015,0.9457501874262274,0.006123735124184652,0.006580750849596334,0.597317378786036,0.21898855698410813,0.0013864961706555867,0.007950742177674518,0.00770989471153239
top6_very_wide_soft,0.001,0.006164515838882085,0.0065831107675741515,0.9248120300751879,0.9632147149249768,0.006141523386363898,0.00622401547521551,0.5974411689651674,0.21743321189461465,0.014073675345112885,0.009232401127830652,0.007717812327768104
e247,3e-05,0.006094272691459705,0.007327390129574496,0.8917293233082706,0.91423273014623,0.005842177460699683,0.005907179073743469,0.597191170801796,0.21842671575044442,0.026897243374954943,0.011054474700488016,0.007836947291522501
top6_median,3e-05,0.006105874876355525,0.007328989011526348,0.8917293233082706,0.9145157894120046,0.005852849112143782,0.0059185082790167215,0.5971440625789152,0.21846204449954446,0.026705692668105963,0.011066996295573733,0.007848949196906286
top6_very_wide_soft,0.003,0.006428775134066452,0.006906296201121769,0.9383458646616539,0.9612355294212038,0.006430511878841949,0.006563956962376865,0.5975947846299231,0.2172016905305657,0.011577976811634782,0.010011509573655323,0.00806151459788073
top6_very_wide_soft,0.01,0.006711787348675023,0.0071495887060966865,0.9804511278195487,0.95537799006873,0.006720524712324083,0.0069885987543392815,0.5976214019123515,0.21717894255733397,0.009004202210068745,0.011014356203942748,0.00840113941241724
top6_very_wide_soft,0.03,0.0069614953812822036,0.0073660862382824415,0.9894736842105262,0.9434823864632247,0.006964796573316817,0.0073194062140076255,0.5974687575272126,0.21732276059101627,0.006646068394481406,0.011596709380099195,0.008704069572431762
top6_very_wide_soft,0.1,0.007197767824422009,0.00764823382926998,0.9879699248120299,0.9272861015153961,0.007194667451175164,0.007625100249041999,0.5972181011942829,0.2175443305248056,0.004391325479451733,0.012075176209475784,0.009011029289258302
e247,0.0001,0.007185215533246867,0.007697192687004406,0.8887218045112781,0.9333737023625722,0.007049801783998819,0.007125383877547266,0.5968802056075528,0.2168157158065695,0.024306423266075343,0.011954869997744368,0.00902064152454684
top6_median,0.0001,0.007204778423357358,0.007723725588081794,0.8887218045112781,0.9339866677110272,0.007070186238876082,0.007145339455671197,0.5968341331022521,0.2168707821842362,0.02414083287253816,0.011918913463068488,0.009046837639926678
top6_wide_soft,30.0,0.007286618588047335,0.007759414198105115,0.993984962406015,0.9434001079229601,0.007198785598893967,0.007663746907470539,0.5971499786378284,0.2186168988843322,0.0009524190248223748,0.008359731083364165,0.009127073641333012
top6_very_wide_soft,0.3,0.007336717895715321,0.007866219939385128,0.9864661654135337,0.9168668309791378,0.007331235363612014,0.007831772268360807,0.59705768251797,0.2176761926747713,0.0032574252172523767,0.012353907167567435,0.009204626264020249
top6_very_wide_soft,1.0,0.007450573350582935,0.008018474845554185,0.9834586466165413,0.9115059156966743,0.007442084617323562,0.007994132953778764,0.596968082478862,0.2177129639738867,0.0027697700243680293,0.012541870911297074,0.009356846197309827
top6_very_wide_soft,3.0,0.007633834524875339,0.00821674024270026,0.9834586466165413,0.9087801061929852,0.00761699938186486,0.008188799702050364,0.596903290431551,0.2176509117805964,0.0025065738105584643,0.012733510076345263,0.00958967372088875
e247,0.0003,0.007746580690981081,0.008195934437303062,0.8526315789473683,0.9348977295779138,0.0076710881142308136,0.007746887672421188,0.5968266641005066,0.21572653478812218,0.022035355752279964,0.012958366549085889,0.00971030114241211
top6_median,0.0003,0.007766045165693172,0.008214507828017716,0.8541353383458646,0.9356458357989508,0.007690933256217211,0.007768008116857229,0.59678013961943,0.2158082181156644,0.02189303976855469,0.01287468876386488,0.009734258588863013
e247,0.001,0.008149148308930976,0.00873778166620937,0.9218045112781955,0.9354295450290165,0.008114682189351945,0.008220316293899748,0.5969930426646214,0.21503345667369225,0.018881445557236646,0.014073050650689908,0.0102414132743555
top6_median,0.001,0.00817254753621533,0.008757326587891434,0.9052631578947368,0.9366125683943777,0.008138925129400409,0.00824356320554975,0.5969418745526808,0.2151493102904064,0.018747043673406634,0.013938057707346942,0.010271352867398715
top6_very_wide_soft,10.0,0.008301838516260384,0.008896806620969791,0.9849624060150375,0.9053669598976783,0.0082493971062495,0.00883485329114903,0.5967703769219936,0.21739402669882088,0.0020726550715610675,0.01312804968627626,0.010427543930901327
e247,0.003,0.008488007505005996,0.009102782933519618,0.9263157894736842,0.9313930926163736,0.008487750091466472,0.008656205110693243,0.5971838307977538,0.2147740435779189,0.01564194118632567,0.015664662692403183,0.010671071659438532
top6_median,0.003,0.00851181672921757,0.009131856629503634,0.9218045112781955,0.9326885184728935,0.008512149240588109,0.0086795515655441,0.5971276408709711,0.214917012340321,0.01554199344562288,0.015495790888074708,0.01070260043546566
e247,0.01,0.00885459824689665,0.009417744089836802,0.9398496240601503,0.9207576496264754,0.008864887696079533,0.009229881705534305,0.5971996076147111,0.21482472996564003,0.01225091756869087,0.017299899191547122,0.011115049306949837
top6_median,0.01,0.008878213268814113,0.009447544130126865,0.9398496240601503,0.9221481849093512,0.00888897321409374,0.009250243486936224,0.5971396188261935,0.21498158254805377,0.012198652914293319,0.017087405267403828,0.011146114338939814
e247,0.03,0.009173378935608385,0.00968805062734022,0.9503759398496241,0.8989693209397999,0.00917878604598642,0.009631938315526632,0.5969838899755533,0.21508992370655525,0.009137254068645885,0.01825858390626033,0.011500353998458477
top6_median,0.03,0.00919503615135664,0.009714880965807025,0.9548872180451128,0.9004546350032103,0.009200722473981359,0.009660183168011099,0.5969226190286432,0.21525022861633936,0.009110757832609504,0.018017945937262393,0.011528267671003884
top6_wide_soft,100.0,0.009391507550240628,0.009870836733399559,0.993984962406015,0.9426295506336186,0.009314418329348626,0.009789161572387049,0.5968528454271234,0.21802158467022048,0.0004243431436959785,0.008867253532440774,0.011759818237349916
e247,0.1,0.00946615382616198,0.010044795824998395,0.9609022556390976,0.8698265691950592,0.009461903117214095,0.010015248932894814,0.5966467164134105,0.215457315806081,0.006177866102244856,0.018902300440109945,0.01188126255684767
top6_median,0.1,0.009486712663969506,0.010061487515476438,0.9609022556390976,0.871474656869097,0.009482575324117809,0.010032112599924824,0.5965852362862321,0.21561794491344272,0.0061667812865602144,0.0186519432726433,0.011905994317274706
e247,0.3,0.009649758008122783,0.010331873359047178,0.9609022556390976,0.8515464707459648,0.009641826654969387,0.010286064345016395,0.5964317115149067,0.21567335630688345,0.004691819372643869,0.01922373440264768,0.012136636122320668
top6_median,0.3,0.009669663431276804,0.010347978131164644,0.9609022556390976,0.8532881088112806,0.009661782628053617,0.010302275759316809,0.5963703794031469,0.21583367691393796,0.0046872113616506774,0.018970365396292307,0.012160567738504055
e247,1.0,0.009811999415608463,0.01054561306679462,0.9609022556390976,0.8417963484956642,0.009798502476114374,0.01051067179096084,0.596309927578085,0.21574203034757858,0.0040486989663810966,0.01944456310223011,0.012352312456743208
top6_median,1.0,0.009831419107556876,0.010560979153839151,0.9609022556390976,0.8435911698256148,0.009817934495959442,0.010526088654286461,0.5962487323673153,0.21590223573331266,0.00404678328707946,0.019190098622344352,0.012375573670452755
e247,3.0,0.010103505943656698,0.010856780847394883,0.9609022556390976,0.8372947601781889,0.010078696838935055,0.010816917484430493,0.5962153359933584,0.2156624192911573,0.0036823502836726475,0.019701317315758072,0.012721610929941509
top6_median,3.0,0.010122884430118249,0.010872031071509388,0.9578947368421054,0.8391135241160017,0.01009807313081715,0.010832194611089467,0.5961541719739906,0.2158227070256132,0.0036811444034769744,0.019446520047047767,0.012745102724311385
top6_very_wide_soft,30.0,0.010334123445334886,0.010942458568350565,0.9819548872180449,0.9007726521863948,0.010195490493546639,0.010792999380948163,0.5964798697294407,0.21679225112897965,0.0013975526705037836,0.013767551733600808,0.012971542598700722
top6_wide_soft,300.0,0.010508874516514588,0.010990348444491416,0.993984962406015,0.9427109009562629,0.01047583259858843,0.010955547125337688,0.5966905378004568,0.21770607373986936,0.0001592434845584776,0.009123575690368532,0.013157063131396841
top6_wide_soft,1000.0,0.010966090539573427,0.011448402985594625,0.993984962406015,0.9427500784376759,0.010955276021149925,0.01143703521681285,0.59662354174129,0.21757686493028666,4.995430965540306e-05,0.00922931219977852,0.013728792789731482
e247,10.0,0.011287074860146247,0.01205702537999391,0.9578947368421054,0.8308086061841446,0.011204950175485836,0.011961399553241056,0.5960080368200522,0.21527414015389373,0.003037948018157401,0.020277254487407196,0.014205541731460514
top6_median,10.0,0.011297808671450513,0.01206352765870057,0.9578947368421054,0.8326888782357943,0.011215767067525723,0.011968040495289468,0.5959468336570968,0.2154372560932074,0.0030378902592784044,0.02002129907494337,0.014217901112441445
top6_very_wide_soft,100.0,0.013539633163832127,0.01415793470848409,0.9804511278195487,0.8994317671033154,0.013426033012466348,0.014038227344761785,0.5960273056376433,0.21592052349906105,0.000612287036074928,0.014523656352267624,0.016981071728171194
e247,30.0,0.014637757895509102,0.015427426681246357,0.9654135338345864,0.8224018048545657,0.014421731814631938,0.015196246030548545,0.5955374335296602,0.21436613271564586,0.002018367096305869,0.02122743305199554,0.018398073212437232
top6_median,30.0,0.014643008946055299,0.01542842413527973,0.9654135338345864,0.824325536461621,0.014426914004438402,0.01519723961955285,0.5954769390321129,0.21453127394491975,0.0020189087617409544,0.02097094034259771,0.01840357362649177
top6_very_wide_soft,300.0,0.015152456265947125,0.015774125543156062,0.9804511278195487,0.8994705332265385,0.015104814340513157,0.015724177842505443,0.5957927038273199,0.21548173799433795,0.0002295548291534991,0.01489384932235099,0.018997942538954184
neutral,1e-05,0.015034475342220082,0.01674772438053861,0.5338345864661653,0.4707864774180975,0.014454160901166213,0.014627749521350621,0.5234135444513679,0.13918788456590883,0.10314323004109113,0.14432847330799378,0.019174455826038918
top6_very_wide_soft,1000.0,0.015811697932889807,0.016434728594364876,0.9804511278195487,0.8994823334024532,0.015796104885097126,0.01641841012824046,0.5956961130651959,0.21530324630154563,7.201152640752219e-05,0.015046285580583156,0.01982233496869907
neutral,3e-05,0.016357086135049947,0.017852356460428223,0.5037593984962406,0.42270502636191887,0.015756988608067145,0.01596090921531747,0.5235208481713567,0.1288415555203537,0.09275252223005356,0.1471324905614719,0.020776512559363525
neutral,0.0001,0.018090019372123962,0.01962017125409939,0.3398496240601503,0.36763006518692737,0.0175026253201426,0.017804843631116046,0.5234910588464022,0.11882483323709804,0.082472059286653,0.1522501175057748,0.02296830223499337
e247,100.0,0.019356625461184544,0.020160678989177314,0.9609022556390976,0.8200218698167513,0.019194220018007902,0.019990221675639346,0.59486959076232,0.21314564046400736,0.0008751815179391582,0.022312631515023947,0.02430070498291496
top6_median,100.0,0.01936286622830296,0.020162697462047113,0.9609022556390976,0.8219583082819625,0.019200408779761497,0.019992223587672196,0.594808954960316,0.21331137136122055,0.000875452429033065,0.022056475063058377,0.024307450368250827
neutral,0.0003,0.019416598109183107,0.02042350772708786,0.3398496240601503,0.3131807566747366,0.018866186335079926,0.01920278993202486,0.5233418687741977,0.11318379261760009,0.07657488575640711,0.15670688661096918,0.024496160767210156
neutral,0.001,0.020300164479479656,0.021460647410160533,0.3924812030075188,0.25165219836575203,0.01979169291976292,0.020227784646194118,0.523033780785729,0.10827301242669148,0.07147686697298451,0.16022864435339879,0.025634101076154377
neutral,0.003,0.020664068459262063,0.02195880996028132,0.4300751879699248,0.17204054567806,0.020174757860136616,0.02084457512600934,0.5221680627702137,0.10251822419319576,0.06531135478355798,0.16301207327595374,0.026119064637862996
neutral,0.01,0.020912123998412753,0.022279480343914988,0.38646616541353385,0.07045057024779214,0.020486240936517755,0.021474907222995623,0.5199521929572661,0.09284166431625217,0.05350243711571081,0.16701985849479362,0.026452049453699625
neutral,0.03,0.021107288635815787,0.022967449117815154,0.3759398496240601,-0.027707912168874707,0.020808264717606488,0.022094158655576124,0.5173230644078185,0.08393426214149939,0.039736304924490255,0.17223263954273832,0.026820780194261446
neutral,0.1,0.02121839700551104,0.02360283078292817,0.362406015037594,-0.10709442243901487,0.021060191920712887,0.023024651443090686,0.5153109837079457,0.07955267041759631,0.028911461034250033,0.17757232397438988,0.027092621332136763
e247,300.0,0.021662346474710496,0.022471621719594995,0.9533834586466164,0.8198605767051756,0.021594236556703596,0.022400468395752767,0.5945342203979033,0.21255428330857074,0.00032812402896450235,0.02283418824959146,0.027184913558744583
top6_median,300.0,0.021669328913205752,0.022474406398348,0.9578947368421054,0.8217951814996697,0.021601197170970945,0.022403244453114066,0.5944734771107923,0.2127202374627237,0.0003282260398326374,0.022578231167800868,0.027192141039108542
neutral,0.3,0.02131157420742264,0.02390523489159847,0.34285714285714286,-0.14093625426256387,0.02122487140725847,0.023579507069115498,0.5144678857792222,0.07869121623408905,0.02526878121020509,0.18027622504388555,0.02726362483854093
neutral,1.0,0.021547739856313735,0.02423497249895601,0.29172932330827067,-0.1563466827293443,0.021484454684815444,0.024023658155833162,0.5140502638828817,0.07838312097122145,0.023964847975414264,0.1815725097930071,0.02758746729970121
e247,1000.0,0.022604810327743786,0.023416199000907523,0.9533834586466164,0.8197855396795216,0.02258251818206236,0.023392948937730335,0.594396139716433,0.2123153854880476,0.00010293349532914101,0.023048905528040863,0.028363521732106007
top6_median,1000.0,0.022612095920869723,0.02341929690758923,0.9578947368421054,0.821719321395301,0.02258979663064102,0.023396043830641082,0.5943353521521159,0.21248143167825373,0.00010296554648672106,0.022793031097129848,0.028371130674082822
neutral,3.0,0.022362918262777403,0.02511556351395508,0.23909774436090225,-0.16747009123382398,0.022206321470138998,0.02484261715441969,0.5136914573742039,0.07776939433004319,0.022706809776902266,0.18236061143518728,0.0286281354279736
neutral,10.0,0.04092975431461297,0.04365286757724785,0.08872180451127819,-0.18613792620528327,0.039540856847863494,0.04214408058651541,0.5110599435275549,0.06374283419796693,0.01801557326916888,0.1855977099337929,0.05184465879946719
neutral,30.0,0.07265213858918831,0.07518570973109287,0.06917293233082707,-0.18792107558614565,0.071184756763004,0.07366098201539009,0.5066326894048451,0.03824904914870327,0.010804085024949478,0.19083983444190286,0.09145273271217264
neutral,100.0,0.09971383355932362,0.10229448945801886,0.07969924812030074,-0.18962742997563267,0.09887693786227184,0.1014181212229724,0.5027632471625673,0.01593820326384749,0.0045011089088468105,0.19542541389946844,0.12529102854040625
neutral,300.0,0.111591610038928,0.11431567232600527,0.0706766917293233,-0.19048676983763793,0.11124065372004492,0.11394869308031391,0.5010361882136819,0.005977005135069382,0.001687869734835418,0.19748392189461184,0.14017520884344584
neutral,1000.0,0.11644666359349751,0.11922859016755595,0.06917293233082707,-0.19086001506598427,0.11633179917451371,0.1191085430925859,0.5003250759868637,0.0018751617975535642,0.000529523705620017,0.198332394393295,0.14625872708159274
