candidate_id,family,regime,core_alpha,public_alpha,private_alpha,neutral_alpha,public_tail_k,private_tail_k,neutral_tail_k,changed_cells,changed_rows,h042_overlap_cells,h043_overlap_cells,h045_overlap_cells,h042_jaccard,h043_jaccard,h045_jaccard,route_public_mean,route_private_mean,route_q2regime_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,bifurcation_strength,tangent_expected_delta,resolved_path
h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.03_c88_0efcf0ec,dual_q2regime_pub45_priv8_a0.66_0.08_-0.03,q2regime,0.66,0.08,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.020257849636882413,0.2954686075418076,0.004483500124894654,0.048488496918805524,0.30602173356670426,-0.0002851028765449276,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.03_c88_0efcf0ec.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.06_c88_c7ab83bd,dual_q2regime_pub45_priv8_a0.66_0.08_-0.06,q2regime,0.66,0.08,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.020319270891196055,0.2954686075418076,0.004498095385367099,0.048488496918805524,0.30979583844001535,-0.0002848385640121959,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.06_c88_c7ab83bd.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.1_c88_2882f264,dual_q2regime_pub45_priv8_a0.66_0.08_-0.1,q2regime,0.66,0.08,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.020401165896947574,0.2954686075418076,0.004517554059937084,0.048488496918805524,0.31513262696361055,-0.0002842760274661993,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.08_-0.1_c88_2882f264.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.03_c88_f69af918,dual_q2regime_pub45_priv8_a0.66_0.14_-0.03,q2regime,0.66,0.14,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.020670624076728726,0.2954686075418076,0.0045727925309751736,0.048488496918805524,0.284147385355834,-0.0002825745160902991,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.03_c88_f69af918.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.06_c88_9fb3bf69,dual_q2regime_pub45_priv8_a0.66_0.14_-0.06,q2regime,0.66,0.14,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.020732045331042368,0.2954686075418076,0.004587387791447619,0.048488496918805524,0.28843770811379843,-0.0002824176188111275,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.06_c88_9fb3bf69.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.1_c88_6ec7de43,dual_q2regime_pub45_priv8_a0.66_0.14_-0.1,q2regime,0.66,0.14,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02081394033679389,0.2954686075418076,0.004606846466017604,0.048488496918805524,0.2944628397996683,-0.0002820608938020981,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.14_-0.1_c88_6ec7de43.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.03_c88_fd5124f8,dual_q2regime_pub45_priv8_a0.66_0.22_-0.03,q2regime,0.66,0.22,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.021220989996523783,0.2954686075418076,0.004691723749952972,0.048488496918805524,0.2573095709665472,-0.00027918963693107407,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.03_c88_fd5124f8.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.06_c88_71b8aae1,dual_q2regime_pub45_priv8_a0.66_0.22_-0.06,q2regime,0.66,0.22,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.021282411250837432,0.2954686075418076,0.004706319010425418,0.048488496918805524,0.2623798908628479,-0.00027908930155196645,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.06_c88_71b8aae1.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.1_c88_23812838,dual_q2regime_pub45_priv8_a0.66_0.22_-0.1,q2regime,0.66,0.22,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.021364306256588955,0.2954686075418076,0.004725777684995403,0.048488496918805524,0.26943196919613394,-0.00027885573274995734,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.22_-0.1_c88_23812838.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.03_c88_ea868bdd,dual_q2regime_pub45_priv8_a0.66_0.32_-0.03,q2regime,0.66,0.32,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.021908947396267614,0.2954686075418076,0.004840184525265836,0.048488496918805524,0.22884893973816112,-0.0002749922180247118,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.03_c88_ea868bdd.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.06_c88_0f089ee8,dual_q2regime_pub45_priv8_a0.66_0.32_-0.06,q2regime,0.66,0.32,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02197036865058126,0.2954686075418076,0.004854779785738281,0.048488496918805524,0.23501709343968213,-0.00027492392591871686,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.06_c88_0f089ee8.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.1_c88_44a54a9e,dual_q2regime_pub45_priv8_a0.66_0.32_-0.1,q2regime,0.66,0.32,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.022052263656332782,0.2954686075418076,0.004874238460308266,0.048488496918805524,0.24348570659419355,-0.0002747634941614086,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.32_-0.1_c88_44a54a9e.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.03_c88_13777f4f,dual_q2regime_pub45_priv8_a0.66_0.44_-0.03,q2regime,0.66,0.44,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.022734496275960202,0.2954686075418076,0.0050180360230126075,0.048488496918805524,0.20533762876272804,-0.000270046244075324,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.03_c88_13777f4f.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.06_c88_c549d34d,dual_q2regime_pub45_priv8_a0.66_0.44_-0.06,q2regime,0.66,0.44,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.022795917530273848,0.2954686075418076,0.005032631283485052,0.048488496918805524,0.21283773214255094,-0.0002699976847421815,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.06_c88_c549d34d.csv
h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.1_c88_19d24b9d,dual_q2regime_pub45_priv8_a0.66_0.44_-0.1,q2regime,0.66,0.44,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02287781253602537,0.2954686075418076,0.005052089958055038,0.048488496918805524,0.22297701317249422,-0.0002698831556354724,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.66_0.44_-0.1_c88_19d24b9d.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.03_c88_b8b795a5,dual_q2regime_pub45_priv8_a0.78_0.08_-0.03,q2regime,0.78,0.08,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02382986099375035,0.3491901725494082,0.005265772740492231,0.05640827282238181,0.36649719372532424,-0.000334571422766247,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.03_c88_b8b795a5.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.06_c88_138f031f,dual_q2regime_pub45_priv8_a0.78_0.08_-0.06,q2regime,0.78,0.08,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.023891282248063996,0.3491901725494082,0.005280368000964677,0.05640827282238181,0.37012645402177075,-0.0003343439963905144,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.06_c88_138f031f.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.1_c88_847f2cdc,dual_q2regime_pub45_priv8_a0.78_0.08_-0.1,q2regime,0.78,0.08,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.023973177253815516,0.3491901725494082,0.005299826675534663,0.05640827282238181,0.37522560106648994,-0.0003338590094328431,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.08_-0.1_c88_847f2cdc.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.03_c88_3484b5fa,dual_q2regime_pub45_priv8_a0.78_0.14_-0.03,q2regime,0.78,0.14,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02424263543359666,0.3491901725494082,0.005355065146572752,0.05640827282238181,0.34418881431148235,-0.0003323839636284868,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.03_c88_3484b5fa.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.06_c88_38b54285,dual_q2regime_pub45_priv8_a0.78_0.14_-0.06,q2regime,0.78,0.14,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.024304056687910303,0.3491901725494082,0.005369660407045197,0.05640827282238181,0.34824040334685774,-0.0003322473213535947,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.06_c88_38b54285.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.1_c88_111ba173,dual_q2regime_pub45_priv8_a0.78_0.14_-0.1,q2regime,0.78,0.14,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.024385951693661822,0.3491901725494082,0.005389119081615182,0.05640827282238181,0.35390455386128006,-0.0003319362454457502,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.14_-0.1_c88_111ba173.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.03_c88_3172cc16,dual_q2regime_pub45_priv8_a0.78_0.22_-0.03,q2regime,0.78,0.22,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.024793001353391724,0.3491901725494082,0.005473996365550549,0.05640827282238181,0.31623599455761126,-0.0003294112722839145,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.03_c88_3172cc16.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.06_c88_c691ff09,dual_q2regime_pub45_priv8_a0.78_0.22_-0.06,q2regime,0.78,0.22,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.024854422607705366,0.3491901725494082,0.005488591626022995,0.05640827282238181,0.3209177816542036,-0.0003293223321839077,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.06_c88_c691ff09.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.1_c88_8033e6c5,dual_q2regime_pub45_priv8_a0.78_0.22_-0.1,q2regime,0.78,0.22,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02493631761345689,0.3491901725494082,0.00550805030059298,0.05640827282238181,0.3274178775179344,-0.00032911509887633447,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.22_-0.1_c88_8033e6c5.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.03_c88_b844f3ad,dual_q2regime_pub45_priv8_a0.78_0.32_-0.03,q2regime,0.78,0.32,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02548095875313555,0.3491901725494082,0.005622457140863414,0.05640827282238181,0.28503989699239396,-0.000325646321837755,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.03_c88_b844f3ad.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.06_c88_4f22a54b,dual_q2regime_pub45_priv8_a0.78_0.32_-0.06,q2regime,0.78,0.32,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.025542380007449197,0.3491901725494082,0.0056370524013358595,0.05640827282238181,0.29061216778089033,-0.00032558427671612556,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.06_c88_4f22a54b.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.1_c88_70afc333,dual_q2regime_pub45_priv8_a0.78_0.32_-0.1,q2regime,0.78,0.32,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.025624275013200717,0.3491901725494082,0.0056565110759058445,0.05640827282238181,0.2982777395086218,-0.0003254384152272131,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.32_-0.1_c88_70afc333.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.03_c88_6d0ec497,dual_q2regime_pub45_priv8_a0.78_0.44_-0.03,q2regime,0.78,0.44,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02630650763282814,0.3491901725494082,0.005800308638610185,0.05640827282238181,0.2551619143493719,-0.00032107902195482163,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.03_c88_6d0ec497.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.06_c88_9d562d8b,dual_q2regime_pub45_priv8_a0.78_0.44_-0.06,q2regime,0.78,0.44,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.026367928887141786,0.3491901725494082,0.005814903899082631,0.05640827282238181,0.2618945199065963,-0.00032103338659518455,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.06_c88_9d562d8b.csv
h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.1_c88_e680c4ef,dual_q2regime_pub45_priv8_a0.78_0.44_-0.1,q2regime,0.78,0.44,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.026449823892893305,0.3491901725494082,0.005834362573652616,0.05640827282238181,0.271049018937489,-0.0003209256881457257,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.78_0.44_-0.1_c88_e680c4ef.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.03_c88_e56ee80a,dual_q2regime_pub45_priv8_a0.92_0.08_-0.03,q2regime,0.92,0.08,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.027997207576762953,0.411865331724943,0.006174594877574023,0.06530560317851364,0.4371385446006198,-0.0003805466988035699,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.03_c88_e56ee80a.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.06_c88_876e68ae,dual_q2regime_pub45_priv8_a0.92_0.08_-0.06,q2regime,0.92,0.08,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.028058628831076595,0.411865331724943,0.006189190138046468,0.06530560317851364,0.44064841767864643,-0.00038034969366751415,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.06_c88_876e68ae.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.1_c88_646737fb,dual_q2regime_pub45_priv8_a0.92_0.08_-0.1,q2regime,0.92,0.08,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02814052383682812,0.411865331724943,0.006208648812616452,0.06530560317851364,0.4455501774616119,-0.00037992856485563674,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.08_-0.1_c88_646737fb.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.03_c88_671d76ad,dual_q2regime_pub45_priv8_a0.92_0.14_-0.03,q2regime,0.92,0.14,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.028409982016609266,0.411865331724943,0.006263887283654543,0.06530560317851364,0.4144886295144927,-0.0003786392515138838,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.03_c88_671d76ad.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.06_c88_128c864c,dual_q2regime_pub45_priv8_a0.92_0.14_-0.06,q2regime,0.92,0.14,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02847140327092291,0.411865331724943,0.006278482544126988,0.06530560317851364,0.4183461217250179,-0.000378519168788733,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.06_c88_128c864c.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.1_c88_cf29ca44,dual_q2regime_pub45_priv8_a0.92_0.14_-0.1,q2regime,0.92,0.14,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02855329827667443,0.411865331724943,0.006297941218696973,0.06530560317851364,0.4237137610944582,-0.000378245383590417,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.14_-0.1_c88_cf29ca44.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.03_c88_ce65600e,dual_q2regime_pub45_priv8_a0.92_0.22_-0.03,q2regime,0.92,0.22,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.02896034793640433,0.411865331724943,0.0063828185026323404,0.06530560317851364,0.385691316249677,-0.0003760021141295177,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.03_c88_ce65600e.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.06_c88_08ab67e9,dual_q2regime_pub45_priv8_a0.92_0.22_-0.06,q2regime,0.92,0.22,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.029021769190717975,0.411865331724943,0.006397413763104786,0.06530560317851364,0.39006068664041915,-0.0003759224158973063,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.06_c88_08ab67e9.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.1_c88_33563dd3,dual_q2regime_pub45_priv8_a0.92_0.22_-0.1,q2regime,0.92,0.22,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.029103664196469495,0.411865331724943,0.006416872437674771,0.06530560317851364,0.39611040138613335,-0.00037573653671697826,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.22_-0.1_c88_33563dd3.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.03_c88_9c10392a,dual_q2regime_pub45_priv8_a0.92_0.32_-0.03,q2regime,0.92,0.32,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.029648305336148158,0.411865331724943,0.006531279277945204,0.06530560317851364,0.3525130119675115,-0.0003725878650965889,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.03_c88_9c10392a.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.06_c88_7daecdee,dual_q2regime_pub45_priv8_a0.92_0.32_-0.06,q2regime,0.92,0.32,-0.06,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.029709726590461807,0.411865331724943,0.00654587453841765,0.06530560317851364,0.3576007795316152,-0.00037253090440558134,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.06_c88_7daecdee.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.1_c88_0c355d2f,dual_q2regime_pub45_priv8_a0.92_0.32_-0.1,q2regime,0.92,0.32,-0.1,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.029791621596213326,0.411865331724943,0.006565333212987636,0.06530560317851364,0.36459925955581424,-0.0003723969071385532,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.32_-0.1_c88_0c355d2f.csv
h046_dual_q2regime_pub45_priv8_a0.92_0.44_-0.03_c88_34308ba2,dual_q2regime_pub45_priv8_a0.92_0.44_-0.03,q2regime,0.92,0.44,-0.03,0.0,45,8,0,88,88,45,88,71,0.5113636363636364,0.8380952380952381,0.7717391304347826,0.5254986363636364,0.4362890909090909,0.4097003363636364,0.030473854215840746,0.411865331724943,0.006709130775691976,0.06530560317851364,0.3181569544634888,-0.0003683346889598645,/Users/kbsoo/Downloads/cl2/hitl/h046_q2_bifurcated_regime_decoder_jepa/submission_h046_dual_q2regime_pub45_priv8_a0.92_0.44_-0.03_c88_34308ba2.csv
