rowweighted_delta_vs_h012,uniform_delta_vs_h012,row_beats_rate,row_p90_delta,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h020,h020_rowweighted_delta_vs_h012,h021_rowweighted_delta_vs_h012,posterior_id,posterior_final_decision,rowperm_public_p,rowperm_hs_kl_p,beats_h020_under_h023,h023_decision,decision_rank,file
-0.0008778352646729786,-0.0008311345309275733,0.672,0.0,gain_Q1Q3S1S3_k250_a1,gain,Q1Q3S1S3,250,1.0,168,250,0.005683788960373439,0.11650517321881637,0.01713272540390304,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0008294026862982766,-0.000784879838735968,0.672,0.0,gain_Q1Q3S1S3_k250_a1.25,gain,Q1Q3S1S3,250,1.25,168,250,0.0069705005569515735,0.14074815636360727,0.018345318764632558,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.000827424075484975,-0.0007830654856897444,0.672,0.0,gain_Q1Q3S1S3_k250_a0.75,gain,Q1Q3S1S3,250,0.75,168,250,0.004347243319688592,0.09023524046095699,0.016015690479049948,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0007161239944183404,-0.0006784618337771028,1.0,-0.00011653753275423354,gain_Q_k950_a1,gain,Q,950,1.0,250,750,0.008511075077301769,0.11650517321881637,0.01709632228135505,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0007160366279810781,-0.0006783710711344184,1.0,-0.00011653753275423354,gain_Q_k700_a1,gain,Q,700,1.0,250,700,0.008481740359132428,0.11650517321881637,0.017095135375509964,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006929482582321233,-0.0006548181943938803,0.908,-6.858108945659068e-05,gain_Q_k450_a1,gain,Q,450,1.0,227,450,0.0074010587693689005,0.11650517321881637,0.01703055099312075,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006741173104935763,-0.0006382981782785506,1.0,-0.00010926051468648704,gain_Q_k950_a1.25,gain,Q,950,1.25,250,750,0.010577066187578846,0.14074815636360727,0.018569678570512123,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006740354025142616,-0.0006382130860996472,1.0,-0.00010926051468648704,gain_Q_k700_a1.25,gain,Q,700,1.25,250,700,0.010540400602529598,0.14074815636360727,0.018568151267178406,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006733846570052501,-0.0006376655694630916,1.0,-0.00010925765300681286,gain_Q_k950_a0.75,gain,Q,950,0.75,250,750,0.006421023631226357,0.09023524046095699,0.015874556068933163,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006733027498057823,-0.0006375804781669782,1.0,-0.00010925765300681286,gain_Q_k700_a0.75,gain,Q,700,0.75,250,700,0.006399020910348181,0.09023524046095699,0.015873709749057583,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0006523779099076824,-0.0006161220023759861,0.908,-6.427154461448674e-05,gain_Q_k450_a1.25,gain,Q,450,1.25,227,450,0.009190250687716662,0.14074815636360727,0.01841741851543531,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.000651649232231028,-0.0006154928476822259,0.908,-6.428064989439932e-05,gain_Q_k450_a0.75,gain,Q,450,0.75,227,450,0.00558809098714726,0.09023524046095699,0.0158667077634646,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_sensor,1,not_materialized
-0.0005998074532712414,-0.0005605226447515946,0.684,0.0,gain_Q_k250_a1,gain,Q,250,1.0,171,250,0.005275547961261035,0.11650517321881637,0.016568027508513262,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005650215790716673,-0.0005276846380521225,0.684,0.0,gain_Q_k250_a1.25,gain,Q,250,1.25,171,250,0.006537404019469294,0.14074815636360727,0.01764597106607055,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005643080069922487,-0.0005270699810568577,0.684,0.0,gain_Q_k250_a0.75,gain,Q,250,0.75,171,250,0.003991604921453468,0.09023524046095699,0.01565389583806079,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005191288742010584,-0.0005239074771322155,0.92,-3.932859978088884e-06,combined_all_k700_a1,combined,all,700,1.0,230,639,0.0073062053901013614,0.08296537095629297,0.017785833878638756,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005191288742010584,-0.0005239074771322155,0.92,-3.932859978088884e-06,combined_all_k1000_a1,combined,all,1000,1.0,230,639,0.0073062053901013614,0.08296537095629297,0.017785833878638756,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005191288742010584,-0.0005239074771322155,0.92,-3.932859978088884e-06,combined_all_k1200_a1,combined,all,1200,1.0,230,639,0.0073062053901013614,0.08296537095629297,0.017785833878638756,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005191288742010584,-0.0005239074771322155,0.92,-3.932859978088884e-06,combined_all_k1500_a1,combined,all,1500,1.0,230,639,0.0073062053901013614,0.08296537095629297,0.017785833878638756,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005191288742010584,-0.0005239074771322155,0.92,-3.932859978088884e-06,combined_all_k1750_a1,combined,all,1750,1.0,230,639,0.0073062053901013614,0.08296537095629297,0.017785833878638756,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005009170722526878,-0.0004891908902605307,1.0,-5.580660992580781e-05,gain_Q2S3_k700_a1,gain,Q2S3,700,1.0,250,500,0.005628921352952407,0.08296537095629297,0.016576084093429522,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005009170722526878,-0.0004891908902605307,1.0,-5.580660992580781e-05,gain_Q2S3_k950_a1,gain,Q2S3,950,1.0,250,500,0.005628921352952407,0.08296537095629297,0.016576084093429522,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0005005949370355572,-0.0004888691649326059,0.988,-5.580522298813358e-05,gain_Q2S3_k450_a1,gain,Q2S3,450,1.0,247,450,0.0055763868378931125,0.08296537095629297,0.01657230534039804,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004985875164503666,-0.0005031648026062233,0.92,-3.7746724105804307e-06,combined_all_k700_a1.2,combined,all,700,1.2,230,639,0.008758059089688632,0.09958439440637912,0.018901266437131158,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004985875164503666,-0.0005031648026062233,0.92,-3.7746724105804307e-06,combined_all_k1000_a1.2,combined,all,1000,1.2,230,639,0.008758059089688632,0.09958439440637912,0.018901266437131158,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004985875164503666,-0.0005031648026062233,0.92,-3.7746724105804307e-06,combined_all_k1200_a1.2,combined,all,1200,1.2,230,639,0.008758059089688632,0.09958439440637912,0.018901266437131158,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004985875164503666,-0.0005031648026062233,0.92,-3.7746724105804307e-06,combined_all_k1500_a1.2,combined,all,1500,1.2,230,639,0.008758059089688632,0.09958439440637912,0.018901266437131158,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004985875164503666,-0.0005031648026062233,0.92,-3.7746724105804307e-06,combined_all_k1750_a1.2,combined,all,1750,1.2,230,639,0.008758059089688632,0.09958439440637912,0.018901266437131158,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004910136385501104,-0.00048012363573391,1.0,-5.5216384622257825e-05,gain_Q2S1_k700_a1,gain,Q2S1,700,1.0,250,500,0.005409262154909109,0.0810568513659985,0.016764434787852257,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004910136385501104,-0.00048012363573391,1.0,-5.5216384622257825e-05,gain_Q2S1_k950_a1,gain,Q2S1,950,1.0,250,500,0.005409262154909109,0.0810568513659985,0.016764434787852257,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004907709367930038,-0.00047988540605140744,1.0,-5.448492646763821e-05,gain_Q2S1_k450_a1,gain,Q2S1,450,1.0,250,450,0.005370834439297957,0.0810568513659985,0.016743490096484008,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004868913804466654,-0.0004913611630991893,0.92,-3.68620415177125e-06,combined_all_k700_a0.75,combined,all,700,0.75,230,639,0.0054860974263354996,0.06213895048922885,0.016542325995472625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004868913804466654,-0.0004913611630991893,0.92,-3.68620415177125e-06,combined_all_k1000_a0.75,combined,all,1000,0.75,230,639,0.0054860974263354996,0.06213895048922885,0.016542325995472625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004868913804466654,-0.0004913611630991893,0.92,-3.68620415177125e-06,combined_all_k1200_a0.75,combined,all,1200,0.75,230,639,0.0054860974263354996,0.06213895048922885,0.016542325995472625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004868913804466654,-0.0004913611630991893,0.92,-3.68620415177125e-06,combined_all_k1500_a0.75,combined,all,1500,0.75,230,639,0.0054860974263354996,0.06213895048922885,0.016542325995472625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004868913804466654,-0.0004913611630991893,0.92,-3.68620415177125e-06,combined_all_k1750_a0.75,combined,all,1750,0.75,230,639,0.0054860974263354996,0.06213895048922885,0.016542325995472625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047204044850303285,-0.000460800403254903,1.0,-5.241209773678069e-05,gain_Q2S3_k700_a1.25,gain,Q2S3,700,1.25,250,500,0.00697002686614461,0.10372852069660032,0.017602212498236975,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047204044850303285,-0.000460800403254903,1.0,-5.241209773678069e-05,gain_Q2S3_k950_a1.25,gain,Q2S3,950,1.25,250,500,0.00697002686614461,0.10372852069660032,0.017602212498236975,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047173676232909075,-0.0004604972216972273,0.988,-5.2406413645800256e-05,gain_Q2S3_k450_a1.25,gain,Q2S3,450,1.25,247,450,0.006904362286864262,0.10372852069660032,0.01759549615782,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047120966309135526,-0.00046003681530129976,1.0,-5.237517086174436e-05,gain_Q2S3_k700_a0.75,gain,Q2S3,700,0.75,250,500,0.004262637849861579,0.06213895048922885,0.015689444010479246,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047120966309135526,-0.00046003681530129976,1.0,-5.237517086174436e-05,gain_Q2S3_k950_a0.75,gain,Q2S3,950,0.75,250,500,0.004262637849861579,0.06213895048922885,0.015689444010479246,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00047090652459452027,-0.00045973414123830594,0.988,-5.2371248468289885e-05,gain_Q2S3_k450_a0.75,gain,Q2S3,450,0.75,247,450,0.0042232334143704475,0.06213895048922885,0.015687500850003255,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046492698820374534,-0.0004526199662264441,0.736,0.0,gain_Q2S3_k250_a1,gain,Q2S3,250,1.0,184,250,0.0043321212072155784,0.08296537095629297,0.016410817934762425,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046264738852257203,-0.00045235855993334023,1.0,-5.194443999431853e-05,gain_Q2S1_k700_a1.25,gain,Q2S1,700,1.25,250,500,0.006697025632055517,0.10075563075552552,0.017721241378615565,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046264738852257203,-0.00045235855993334023,1.0,-5.194443999431853e-05,gain_Q2S1_k950_a1.25,gain,Q2S1,950,1.25,250,500,0.006697025632055517,0.10075563075552552,0.017721241378615565,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046241565360620115,-0.0004521314732790485,1.0,-5.107660830598089e-05,gain_Q2S1_k450_a1.25,gain,Q2S1,450,1.25,250,450,0.006649010587506536,0.10075563075552552,0.01769438180792417,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046180632688492667,-0.0004515513656701896,1.0,-5.187933981322622e-05,gain_Q2S1_k700_a0.75,gain,Q2S1,700,0.75,250,500,0.004096942153906043,0.061068400635483355,0.015930299844756884,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046180632688492667,-0.0004515513656701896,1.0,-5.187933981322622e-05,gain_Q2S1_k950_a0.75,gain,Q2S1,950,0.75,250,500,0.004096942153906043,0.061068400635483355,0.015930299844756884,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.000461576081615085,-0.0004513256057693581,1.0,-5.10777572313072e-05,gain_Q2S1_k450_a0.75,gain,Q2S1,450,0.75,250,450,0.004068106535823553,0.061068400635483355,0.015915265783251028,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00046152617784029433,-0.0004499061152941213,0.768,0.0,gain_Q2S1_k250_a1,gain,Q2S1,250,1.0,192,250,0.004305838546446859,0.0810568513659985,0.016634779593891355,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00043829089733600756,-0.00042650589889995966,0.736,0.0,gain_Q2S3_k250_a1.25,gain,Q2S3,250,1.25,184,250,0.005350238472753532,0.10372852069660032,0.017299084459065917,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00043746359743687235,-0.00042574597136791866,0.736,0.0,gain_Q2S3_k250_a0.75,gain,Q2S3,250,0.75,184,250,0.003289329542659459,0.06213895048922885,0.01563892698645609,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004364869519983196,-0.0004404800372079179,0.92,-3.3018577555332672e-06,combined_all_k700_a0.6,combined,all,700,0.6,230,639,0.004391582204752507,0.04964273791084978,0.015926152201468206,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004364869519983196,-0.0004404800372079179,0.92,-3.3018577555332672e-06,combined_all_k1000_a0.6,combined,all,1000,0.6,230,639,0.004391582204752507,0.04964273791084978,0.015926152201468206,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004364869519983196,-0.0004404800372079179,0.92,-3.3018577555332672e-06,combined_all_k1200_a0.6,combined,all,1200,0.6,230,639,0.004391582204752507,0.04964273791084978,0.015926152201468206,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004364869519983196,-0.0004404800372079179,0.92,-3.3018577555332672e-06,combined_all_k1500_a0.6,combined,all,1500,0.6,230,639,0.004391582204752507,0.04964273791084978,0.015926152201468206,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0004364869519983196,-0.0004404800372079179,0.92,-3.3018577555332672e-06,combined_all_k1750_a0.6,combined,all,1750,0.6,230,639,0.004391582204752507,0.04964273791084978,0.015926152201468206,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00043497573355213303,-0.0004240049709548189,0.768,0.0,gain_Q2S1_k250_a1.25,gain,Q2S1,250,1.25,192,250,0.005319081354634917,0.10075563075552552,0.01748408590149604,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00043414430330798053,-0.0004232065932247608,0.768,0.0,gain_Q2S1_k250_a0.75,gain,Q2S1,250,0.75,192,250,0.0032685711599581856,0.061068400635483355,0.01589308967958873,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00032431335976318063,-0.00032777257968476123,0.828,0.0,combined_Q1Q3S1S3_k450_a1,combined,Q1Q3S1S3,450,1.0,207,383,0.004385646122091776,0.08296537095629297,0.016760172722010625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00032431335976318063,-0.00032777257968476123,0.828,0.0,combined_Q1Q3S1S3_k700_a1,combined,Q1Q3S1S3,700,1.0,207,383,0.004385646122091776,0.08296537095629297,0.016760172722010625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00032431335976318063,-0.00032777257968476123,0.828,0.0,combined_Q1Q3S1S3_k950_a1,combined,Q1Q3S1S3,950,1.0,207,383,0.004385646122091776,0.08296537095629297,0.016760172722010625,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0003153708351233462,-0.00031805515265801067,0.668,0.0,combined_Q1Q3S1S3_k250_a1,combined,Q1Q3S1S3,250,1.0,167,250,0.003927999728696048,0.08296537095629297,0.01674443474450752,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0003043306527613102,-0.00030755452094281794,0.828,0.0,combined_Q1Q3S1S3_k450_a1.25,combined,Q1Q3S1S3,450,1.25,207,383,0.005473907329597813,0.10372852069660032,0.017610537074595613,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0003043306527613102,-0.00030755452094281794,0.828,0.0,combined_Q1Q3S1S3_k700_a1.25,combined,Q1Q3S1S3,700,1.25,207,383,0.005473907329597813,0.10372852069660032,0.017610537074595613,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0003043306527613102,-0.00030755452094281794,0.828,0.0,combined_Q1Q3S1S3_k950_a1.25,combined,Q1Q3S1S3,950,1.25,207,383,0.005473907329597813,0.10372852069660032,0.017610537074595613,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00030420936414169504,-0.00030744069567127517,0.828,0.0,combined_Q1Q3S1S3_k450_a0.75,combined,Q1Q3S1S3,450,0.75,207,383,0.0032935540882590188,0.06213895048922885,0.016012225432178583,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00030420936414169504,-0.00030744069567127517,0.828,0.0,combined_Q1Q3S1S3_k700_a0.75,combined,Q1Q3S1S3,700,0.75,207,383,0.0032935540882590188,0.06213895048922885,0.016012225432178583,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00030420936414169504,-0.00030744069567127517,0.828,0.0,combined_Q1Q3S1S3_k950_a0.75,combined,Q1Q3S1S3,950,0.75,207,383,0.0032935540882590188,0.06213895048922885,0.016012225432178583,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00029594927569293365,-0.00029844685928029455,0.668,0.0,combined_Q1Q3S1S3_k250_a1.25,combined,Q1Q3S1S3,250,1.25,167,250,0.004901300688300223,0.10372852069660032,0.017565656407685423,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.0002958271058189206,-0.0002983320796895892,0.668,0.0,combined_Q1Q3S1S3_k250_a0.75,combined,Q1Q3S1S3,250,0.75,167,250,0.002950653266125249,0.06213895048922885,0.016019243014279268,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00028747604564257517,-0.00029025862215694076,0.708,0.0,combined_S_k450_a1,combined,S,450,1.0,177,310,0.003743584070198305,0.08296537095629297,0.01651383509356443,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00028747604564257517,-0.00029025862215694076,0.708,0.0,combined_S_k700_a1,combined,S,700,1.0,177,310,0.003743584070198305,0.08296537095629297,0.01651383509356443,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
-0.00028747604564257517,-0.00029025862215694076,0.708,0.0,combined_S_k950_a1,combined,S,950,1.0,177,310,0.003743584070198305,0.08296537095629297,0.01651383509356443,-0.0002701397931135447,-2.2014174136557526e-05,pareto_top1000_lam0.2_t0.00012,pareto_candidate,0.7540983606557377,0.01639344262295082,True,diagnostic_only,2,not_materialized
