posterior_id,mode,top_k,temperature,hs_lambda,posterior_mae,posterior_p90_abs,posterior_spearman,ess,ess_rate_in_topk,weighted_world_error,weighted_hs_energy,topk_mean_hs_energy,row_vector_kl_from_hs,mean_max_vector_posterior,q_abs_shift_vs_base,q_max_abs_shift_vs_base,q_spearman_vs_base,hs_source_weight_share,mae_over_public_best,p90_over_public_best,hs_energy_gain_vs_public,pareto_score,prelim_decision,rowperm_public_p,rowperm_hs_kl_p,rowperm_public_median,rowperm_hs_kl_median,final_decision,decision_rank
pareto_top500_lam0.75_t0.0005,pareto,500,0.0005,0.75,3.5400569065707764e-05,9.636053367085666e-05,0.9849624060150375,341.84815590074845,0.6836963118014969,0.00026961514740546025,4.7462925241045255,4.88077139938558,1.1755305890036412,0.12708295217636117,0.025546426856584703,0.10884920164721035,0.9912303268282238,0.6839999999999999,9.747384656712437e-06,4.466815643205074e-05,0.12329954312774305,8.01655416190572e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.2_t0.00012,pareto,5000,0.00012,0.2,3.909231944576935e-05,7.167895391900183e-05,0.9744360902255638,3878.108139619738,0.7756216279239475,0.00034689586053379044,4.835856660944069,4.875371477529773,1.106713362509662,0.11723741631582721,0.014809213579752026,0.08578230478964372,0.9974483921107319,0.7020000000000001,1.343913503677402e-05,1.9986576680195907e-05,0.0337354062881996,8.060335749253231e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top2500_lam1.1,rank,2500,0.0,1.1,3.9876753706006e-05,7.415284051889712e-05,0.9759398496240601,2110.9924015494416,0.8443969606197766,0.0003217620581326415,4.812945766703902,4.876524890212045,1.1046796683798115,0.11904659715876917,0.016601322634544963,0.08982188557581922,0.9966946942772374,0.6948,1.4223569297010676e-05,2.2460463280091202e-05,0.05664630052836639,8.748074298996978e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam0.75_t0.00025,pareto,1000,0.00025,0.75,3.857209983289854e-05,8.154497362188547e-05,0.9759398496240601,667.3384841982065,0.6673384841982065,0.0002907975772216847,4.741668160851365,4.877889323310565,1.1081415058987818,0.12536919914506592,0.022251826617720082,0.1431608857332119,0.9935986971598348,0.692,1.2918915423903216e-05,2.985259638307955e-05,0.12792390638090367,8.796507336158922e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam1.1_t0.00025,pareto,250,0.00025,1.1,3.382436005630292e-05,0.0001062957402510964,0.9759398496240601,121.16879423792435,0.4846751769516974,0.0002453575984274201,4.722771180971213,4.901172318343928,1.3414325991944112,0.13571893712713054,0.03580021302102736,0.14999917070290975,0.9815456444985388,0.672,8.171175647307595e-06,5.4603363012290474e-05,0.1468208862610556,8.812066439930448e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.45_t0.00012,pareto,2500,0.00012,0.45,4.0464724248894057e-05,7.553107085545092e-05,0.9759398496240601,1856.9100816395514,0.7427640326558206,0.0003176871406388739,4.791117049164373,4.876524890212045,1.0935578756003281,0.12061581487206577,0.017659329927812738,0.0963575042592823,0.9962927450874322,0.6948,1.481153983989873e-05,2.3838693616645e-05,0.0784750180678957,9.7650771573645e-06,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam0.75_t0.0005,pareto,1000,0.0005,0.75,3.9196072129611334e-05,8.352977248698404e-05,0.9759398496240601,669.888495716489,0.669888495716489,0.00029298216851644885,4.74060362651548,4.877889323310565,1.1072467728144797,0.12546179821601977,0.022269171851504878,0.14578425032208003,0.9936020826774212,0.692,1.3542887720616007e-05,3.183739524817812e-05,0.12898844071678894,1.0103862610578975e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam1.1_t0.0005,pareto,250,0.0005,1.1,3.460340278263205e-05,0.00010849260880437409,0.9759398496240601,121.44985984412294,0.4857994393764918,0.0002466476101338248,4.72240907649924,4.901172318343928,1.3406640024397443,0.13575115517413586,0.035788582835749885,0.1481808475214968,0.9815554249122964,0.672,8.950218373636723e-06,5.680023156556817e-05,0.14718299073302887,1.0374038673974651e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.1_t0.00012,pareto,500,0.00012,1.1,3.649848884902775e-05,9.930197011131757e-05,0.9759398496240601,254.16791167853629,0.5083358233570726,0.00026494918916384404,4.706234037406091,4.88077139938558,1.1850099659161222,0.1311275866390701,0.02904379722016284,0.12148599738655641,0.9887698289075312,0.6839999999999999,1.084530444003242e-05,4.7609592872511655e-05,0.16335802982617764,1.053998113698673e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top5000_lam0.75,rank,5000,0.0,0.75,4.150671582198945e-05,7.578852291396586e-05,0.9744360902255638,4420.770630957231,0.8841541261914463,0.0003563284417053166,4.830808751604234,4.875371477529773,1.1020700292766692,0.11768577151276202,0.014976657888992983,0.08603717095885338,0.9974447871651813,0.7020000000000001,1.5853531412994124e-05,2.4096145675159938e-05,0.03878331562803439,1.1840445306976428e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam1.6_t0.00012,pareto,250,0.00012,1.6,3.683471312115171e-05,0.00010380583090353043,0.9729323308270676,76.29314334768384,0.30517257339073534,0.00024305428003099357,4.674572248355172,4.901172318343928,1.4174535119958485,0.14562895494020706,0.04391858359050816,0.17731331799121242,0.9728803367338257,0.672,1.1181528712156382e-05,5.211345366472451e-05,0.19501981887709618,1.2223336329344713e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.2_t0.00025,pareto,5000,0.00025,0.2,4.169612474384209e-05,7.540878750171566e-05,0.9744360902255638,4622.629655558212,0.9245259311116424,0.00035965171542938403,4.834681955790911,4.875371477529773,1.1039902008790896,0.11739612684426794,0.014756296441161873,0.08489201048641176,0.997529039892623,0.7020000000000001,1.6042940334846762e-05,2.371641026290974e-05,0.03491011144135747,1.227083238619836e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.1_t0.00025,pareto,500,0.00025,1.1,3.7935484522074773e-05,0.00010108065644747789,0.9729323308270676,258.6314669048013,0.5172629338096026,0.00026903521552035285,4.70299652716818,4.88077139938558,1.180751853652761,0.13151929353793093,0.0290455186332342,0.12217915781718347,0.9888153520531631,0.6839999999999999,1.2282300113079447e-05,4.938827920867197e-05,0.1665955400640886,1.2973047180482326e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.45_t0.00025,pareto,2500,0.00025,0.45,4.229765108678318e-05,7.95635441279889e-05,0.9744360902255638,2068.254737175343,0.8273018948701372,0.00032612187944684105,4.789401974095453,4.876524890212045,1.0902910416353242,0.12079595507663556,0.01766186705081382,0.0940278886621953,0.996367889169843,0.6948,1.6644466677787853e-05,2.7871166889182986e-05,0.08019009313681558,1.32143046423039e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top2500_lam1.6,rank,2500,0.0,1.6,4.2409506586510174e-05,7.959836791380605e-05,0.9744360902255638,1928.188142757451,0.7712752571029804,0.0003219508833899333,4.785856332692788,4.876524890212045,1.0895815973940435,0.12102199799613451,0.017874102992158282,0.09776915136527903,0.996231888680524,0.6948,1.6756322177514847e-05,2.7905990675000128e-05,0.08373573453948069,1.3365476680467903e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.1_t0.0005,pareto,500,0.0005,1.1,3.849440265118655e-05,9.981625619702156e-05,0.9729323308270676,257.594494585706,0.515188989171412,0.00027071617738419,4.701626621896384,4.88077139938558,1.1801957393349205,0.13173855892228123,0.029139120507438762,0.12368255139117379,0.9887845241219712,0.6839999999999999,1.2841218242191223e-05,4.812387895821564e-05,0.1679654453358843,1.3383540462226798e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.2_t0.0005,pareto,5000,0.0005,0.2,4.2753404559672284e-05,7.672173926152397e-05,0.9744360902255638,4773.226075257932,0.9546452150515865,0.00036476844437012546,4.834322529639561,4.875371477529773,1.1034420273521879,0.11746048168830364,0.0147584763448108,0.08455207536779191,0.9975459293983925,0.7020000000000001,1.7100220150676957e-05,2.502936202271805e-05,0.03526953759270768,1.3943110847845648e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam1.6_t0.00025,pareto,250,0.00025,1.6,3.737832799637361e-05,0.00010916442025405844,0.9729323308270676,76.98594207856621,0.30794376831426484,0.00024588979786728293,4.673372664791392,4.901172318343928,1.41416411796448,0.14554221218484806,0.043827995856506506,0.1735257159558179,0.9729502819181117,0.672,1.1725143587378285e-05,5.747204301525252e-05,0.19621940244087632,1.4269682993263523e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.45_t0.0005,pareto,2500,0.0005,0.45,4.2948315690086346e-05,8.102252030252578e-05,0.9744360902255638,2106.688856424928,0.8426755425699712,0.0003295204952419122,4.78877119522232,4.876524890212045,1.089615699983489,0.12088500641479655,0.01769603803336182,0.09283708983764155,0.9963765611910341,0.6948,1.729513128109102e-05,2.933014306371986e-05,0.08082087200994881,1.4424309437920823e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.1_t0.00012,pareto,1000,0.00012,1.1,4.1827244502980895e-05,9.006758947176009e-05,0.9744360902255638,474.6230080017521,0.4746230080017521,0.0002866266270746302,4.697021363609835,4.877889323310565,1.1042501761746353,0.12970305714188327,0.025492193496811394,0.15313637241947747,0.9917916838653494,0.692,1.617406009398557e-05,3.837521223295417e-05,0.17257070362243354,1.5218917250535292e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam1.6_t0.0005,pareto,250,0.0005,1.6,3.781540413312816e-05,0.00011138331638621877,0.9729323308270676,76.96421323719494,0.30785685294877974,0.0002470864243764022,4.672964309222344,4.901172318343928,1.4139399996722155,0.1455986634075038,0.04385823417330146,0.17259556342033727,0.9729145010088059,0.672,1.2162219724132836e-05,5.9690939147412845e-05,0.1966277580099245,1.539260600047358e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top5000_lam1.1,rank,5000,0.0,1.1,4.419618702740389e-05,7.981653512125661e-05,0.9744360902255638,4211.186798203609,0.8422373596407219,0.0003564120016606911,4.810782268626633,4.875371477529773,1.0898556452759465,0.11915605862548972,0.01588436952208642,0.0919725803721489,0.9971552562991421,0.7020000000000001,1.854300261840856e-05,2.8124157882450695e-05,0.058809798605635955,1.58193062128765e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.6_t0.00012,pareto,500,0.00012,1.6,4.032127017704699e-05,0.00010414027181182579,0.9729323308270676,171.78894914414138,0.3435778982882828,0.0002668084925061501,4.658457694323628,4.88077139938558,1.2123730363956682,0.13729771432964932,0.034030262004888456,0.14293466794157506,0.9845345731680476,0.6839999999999999,1.4668085768051663e-05,5.244789457301987e-05,0.21113437290864034,1.6839470647644453e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.45_t0.00012,pareto,5000,0.00012,0.45,4.519770890882655e-05,8.105987803120991e-05,0.9744360902255638,3448.6868095948366,0.6897373619189673,0.00034732635610663486,4.789074594974932,4.875371477529773,1.078478035553068,0.12068192293768756,0.016923644942247785,0.09945122076881702,0.9967830826161277,0.7020000000000001,1.9544524499831226e-05,2.936750079240399e-05,0.08051747225733674,1.7358145460385794e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.6_t0.00025,pareto,500,0.00025,1.6,4.150861574604859e-05,0.0001012419318148803,0.9729323308270676,172.0163556801043,0.34403271136020863,0.0002706668334785468,4.655327993972764,4.88077139938558,1.209904652666693,0.13785113294451332,0.03413471961875558,0.14299214368171265,0.9844945649261435,0.6839999999999999,1.585543133705326e-05,4.954955457607438e-05,0.21426407325950425,1.765843488265277e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam1.6_t0.0005,pareto,500,0.0005,1.6,4.198068737481511e-05,9.939746141422769e-05,0.9729323308270676,170.4540403188611,0.3409080806377222,0.00027225730094328926,4.654020340757963,4.88077139938558,1.210209810995772,0.13817462827746688,0.034269689236129684,0.1445457976903598,0.9843650352201943,0.6839999999999999,1.6327502965819782e-05,4.770508417542177e-05,0.21557172647430534,1.7811010398065726e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.2_t0.00012,pareto,10000,0.00012,0.2,4.51051242335211e-05,8.274706882482973e-05,0.9744360902255638,6933.413659308404,0.6933413659308404,0.00038072392654158165,4.831406492972196,4.868860613831,1.0984293046424638,0.11746568751860695,0.014510933232634023,0.08312995067619483,0.9977117182522957,0.7106,1.945193982452577e-05,3.105469158602381e-05,0.03818557426007274,1.8294657783513454e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.75_t0.00012,pareto,2500,0.00012,0.75,4.500738478732998e-05,8.584432633937433e-05,0.9744360902255638,1504.0338272212673,0.6016135308885069,0.0003183657716200782,4.742628720661768,4.876524890212045,1.0690283400629066,0.12436517673786607,0.019990264376784965,0.11053813490209735,0.9953914818306008,0.6948,1.9354200378334654e-05,3.415194910056841e-05,0.12696334657050024,1.8297374746255076e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.1_t0.00025,pareto,1000,0.00025,1.1,4.390684871910045e-05,9.606591761093383e-05,0.9744360902255638,485.1253174769795,0.4851253174769795,0.00029179245868007474,4.693900397878499,4.877889323310565,1.1004277505439564,0.12992775651734825,0.025458642727373585,0.1605957544896473,0.9918344103511861,0.692,1.825366431010512e-05,4.4373540372127914e-05,0.17569166935376934,1.9421984508800268e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top2500_lam2.4,rank,2500,0.0,2.4,4.6001472662391284e-05,8.781180386899688e-05,0.9744360902255638,1616.3949856775923,0.6465579942710369,0.0003222482028012101,4.746928929251895,4.876524890212045,1.0700531481322402,0.12399256895660543,0.019771451920769144,0.10876862302839668,0.9955106890953046,0.6948,2.0348288253395958e-05,3.6119426630190964e-05,0.12266313798037398,2.008160772658968e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.1_t0.0005,pareto,1000,0.0005,1.1,4.485545537720294e-05,9.84722078560702e-05,0.9744360902255638,482.57917805945567,0.48257917805945566,0.0002938871632352374,4.692651951175893,4.877889323310565,1.0998762752022657,0.13007016967748775,0.02550447538206493,0.16397117893416652,0.9918152078387379,0.692,1.9202270968207616e-05,4.6779830617264274e-05,0.17694011605637527,2.1256745643114294e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.75_t0.00025,pareto,2500,0.00025,0.75,4.704042588543414e-05,8.994505912825697e-05,0.9744360902255638,1652.8201321373867,0.6611280528549547,0.0003266171430927752,4.740765491178492,4.876524890212045,1.0655878131824716,0.12453009201377198,0.01997819721242499,0.10873072257033206,0.9954777475058998,0.6948,2.1387241476438814e-05,3.825268188945105e-05,0.12882657605377634,2.1965495753723762e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top5000_lam1.6,rank,5000,0.0,1.6,4.795056977056882e-05,8.527689758075499e-05,0.9714285714285714,3841.9185296866012,0.7683837059373202,0.0003565269388234391,4.7836724588103845,4.875371477529773,1.0739268817643635,0.1211625731093761,0.017131238357852116,0.09984627399543228,0.9967598699015165,0.7020000000000001,2.2297385361573493e-05,3.358452034194907e-05,0.08591960842188406,2.210743363837999e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.45_t0.00025,pareto,5000,0.00025,0.45,4.8277123475023824e-05,8.494825365843261e-05,0.9714285714285714,4071.0250578183086,0.8142050115636618,0.0003599091112664855,4.7877443539177325,4.875371477529773,1.0756488213850608,0.12087674889673798,0.01687192660099965,0.09873647141798597,0.9968598030225555,0.7020000000000001,2.2623939066028497e-05,3.325587641962669e-05,0.08184771331453611,2.2452589465570554e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam0.75_t0.0005,pareto,2500,0.0005,0.75,4.794851483767371e-05,9.141083781891576e-05,0.9744360902255638,1677.839941022181,0.6711359764088723,0.00032994846886094534,4.74009017359405,4.876524890212045,1.0648986431926437,0.12461072673857744,0.020008194961068825,0.10771848548898127,0.9954918985965087,0.6948,2.2295330428678382e-05,3.971846058010984e-05,0.12950189363821885,2.3512451084885676e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam2.4_t0.0005,pareto,500,0.0005,2.4,4.676358543433228e-05,9.86396451380524e-05,0.9684210526315788,89.3445956146807,0.1786891912293614,0.00027451190241418246,4.602030773453506,4.88077139938558,1.3012457143155645,0.14959119291589829,0.04356932232525581,0.18898958785203618,0.9742297258928672,0.6839999999999999,2.111040102533695e-05,4.694726789924648e-05,0.2675612937787628,2.401977492125526e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam2.4_t0.00025,pareto,500,0.00025,2.4,4.66820796194466e-05,0.0001000498648854308,0.9684210526315788,90.71651999366773,0.18143303998733545,0.0002730655571009441,4.60318483513967,4.88077139938558,1.2993229877843673,0.14901836312692707,0.04336489331925957,0.1910507194313315,0.9744878247307911,0.6839999999999999,2.1028895210451273e-05,4.835748764662488e-05,0.26640723209259853,2.4266372298757288e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.45_t0.0005,pareto,5000,0.0005,0.45,4.9493835790213794e-05,8.631925123335096e-05,0.9714285714285714,4194.7316845941305,0.8389463369188261,0.0003649615328210022,4.78734027267456,4.875371477529773,1.075086910508118,0.12095099124044158,0.01687740378403946,0.09844527681489362,0.996872751718282,0.7020000000000001,2.3840651381218467e-05,3.462687399454504e-05,0.08225179455770881,2.4376733732922265e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top500_lam2.4_t0.00012,pareto,500,0.00012,2.4,4.6390592683144026e-05,0.00010296891958594714,0.9684210526315788,92.24361286541739,0.1844872257308348,0.00026958090517971233,4.60595998518343,4.88077139938558,1.2983712085422903,0.1479384035718833,0.043058172981695765,0.19536111223772462,0.9747912093697286,0.6839999999999999,2.07374082741487e-05,5.127654234714122e-05,0.26363208204883826,2.461720295671886e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.2_t0.00025,pareto,10000,0.00025,0.2,4.9247883685869974e-05,9.177238992249729e-05,0.9714285714285714,9052.998766925859,0.9052998766925859,0.00040027556010205974,4.829304734795675,4.868860613831,1.095697719788469,0.11766743155082668,0.014503350607068116,0.08173843603433545,0.9977738128497047,0.7106,2.3594699276874647e-05,4.0080012683691366e-05,0.04028733243659399,2.5936818190805482e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top10000_lam0.75,rank,10000,0.0,0.75,4.941812526781117e-05,9.190300009984283e-05,0.9714285714285714,8856.391798200957,0.8856391798200957,0.0003989678613683991,4.8258676465131485,4.868860613831,1.0936314068157054,0.11794532779814978,0.014690140738586046,0.08273247346982598,0.9977226316039389,0.7106,2.3764940858815846e-05,4.021062286103691e-05,0.04372442071912008,2.604010751334333e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.1_t0.00012,pareto,2500,0.00012,1.1,5.036125203974053e-05,9.690026641083694e-05,0.9714285714285714,1116.6483821769045,0.4466593528707618,0.00031922463419464364,4.695728173872146,4.876524890212045,1.0505469448631002,0.12829503416563506,0.02243169704891304,0.1242639278132181,0.9942946312453231,0.6948,2.4708067630745206e-05,4.520788917203102e-05,0.17386389336012265,2.8141596918464097e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.75_t0.00012,pareto,5000,0.00012,0.75,5.1735404873634075e-05,9.098797136171506e-05,0.9714285714285714,2788.1697936846986,0.5576339587369397,0.0003479043378172094,4.740425902142361,4.875371477529773,1.0515699286763123,0.12442762281371811,0.019204310987117713,0.11297023396275424,0.9959924441666734,0.7020000000000001,2.6082220464638748e-05,3.929559412290914e-05,0.12916616508990764,2.844999470266294e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam2.4_t0.00012,pareto,250,0.00012,2.4,4.829301765086301e-05,0.00010790350171539114,0.9624060150375938,38.880832755291955,0.15552333102116783,0.00024437966113848464,4.620128798371473,4.901172318343928,1.585749609728137,0.16564306794598918,0.059270221579859284,0.24854808795309097,0.9527287637189866,0.672,2.2639833241867683e-05,5.621112447658522e-05,0.2494632688607954,2.8564602451206956e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.2_t0.0005,pareto,10000,0.0005,0.2,5.089525341902138e-05,9.521290767131701e-05,0.9714285714285714,9505.799723612954,0.9505799723612954,0.0004080474947781953,4.828520974169467,4.868860613831,1.0950647603351968,0.11774675321885249,0.014524524752821346,0.08121828185182228,0.997782234088016,0.7106,2.524206901002605e-05,4.352053043251109e-05,0.041071093062801545,2.889962459912157e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.45_t0.00012,pareto,10000,0.00012,0.45,5.184141769163783e-05,9.238458830106313e-05,0.9714285714285714,6178.9975988753695,0.617899759887537,0.0003813860741261801,4.784567688571336,4.868860613831,1.0698313412651992,0.12090575165480057,0.01662607709749237,0.09649310428280983,0.9970711107803029,0.7106,2.6188233282642502e-05,4.0692211062257206e-05,0.0850243786609326,2.8942979847199054e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam2.4_t0.00025,pareto,250,0.00025,2.4,4.858872082599431e-05,0.00011188283347288568,0.9624060150375938,39.03602001300863,0.15614408005203453,0.000246773217259037,4.6190013404077455,4.901172318343928,1.5848267911002385,0.16556198947876857,0.05919698404188054,0.2501056975683568,0.9528046335769912,0.672,2.293553641699898e-05,6.0190456234079756e-05,0.2505907268245231,2.9943849518204407e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.6_t0.00012,pareto,1000,0.00012,1.6,4.9769729270892404e-05,0.00010878578849609877,0.9714285714285714,291.9093360317802,0.2919093360317802,0.0002886811154163572,4.642924590144348,4.877889323310565,1.1153316149525119,0.13635823174138784,0.030037148125701105,0.1736824381985766,0.9886387952234019,0.692,2.4116544861897077e-05,5.709341125729285e-05,0.22666747708792023,3.0343997000639498e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top10000_lam1.1,rank,10000,0.0,1.1,5.2346354430979605e-05,9.596984231939367e-05,0.9714285714285714,8441.956235189027,0.8441956235189028,0.000399132513727522,4.805917601223296,4.868860613831,1.0813669422422245,0.11940868373498031,0.015595956977177472,0.0884979626757097,0.9974705654239548,0.7106,2.6693170021984278e-05,4.4277465080587746e-05,0.06367446600897253,3.0541031015942464e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top250_lam2.4_t0.0005,pareto,250,0.0005,2.4,4.868800749895652e-05,0.00011511958061687891,0.9624060150375938,39.03306816316593,0.15613227265266372,0.0002477976239821459,4.618630428342006,4.901172318343928,1.5853002367255382,0.16556983038587308,0.059214470195851764,0.25074929017198605,0.9527178167311521,0.672,2.3034823089961192e-05,6.3427203378073e-05,0.2509616388902627,3.08821089790393e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top5000_lam2.4,rank,5000,0.0,2.4,5.3264530361194805e-05,9.313674019280281e-05,0.9714285714285714,3215.9921515838455,0.6431984303167692,0.00035669509277567476,4.74477246370936,4.875371477529773,1.0524181730887299,0.12409548401089918,0.018959272496690605,0.11072663863511084,0.996120191345868,0.7020000000000001,2.7611345952199478e-05,4.144436295399689e-05,0.12481960352290855,3.097509017220231e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.1_t0.00025,pareto,2500,0.00025,1.1,5.289277033287479e-05,0.00010098634203803694,0.9714285714285714,1204.2829377498058,0.48171317509992234,0.00032723229931086884,4.69373133525181,4.876524890212045,1.046900397833636,0.1284642185085141,0.022371841861436554,0.123207082581479,0.9944103611929833,0.6948,2.723958592387946e-05,4.929396479923102e-05,0.1758607319804586,3.2454089453577884e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.75_t0.00025,pareto,5000,0.00025,0.75,5.509955667157241e-05,9.484099088727003e-05,0.9714285714285714,3245.1649987415203,0.6490329997483041,0.00036025305927305277,4.738953110598386,4.875371477529773,1.048490738882086,0.12462262627326537,0.01912328749644993,0.11247556835199052,0.9960679487436391,0.7020000000000001,2.9446372262577086e-05,4.314861364846411e-05,0.13063895663388259,3.3786636827530615e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top2500_lam1.1_t0.0005,pareto,2500,0.0005,1.1,5.3890644514822426e-05,0.00010242023901116015,0.9714285714285714,1216.5512701704085,0.4866205080681634,0.00033047583958073165,4.693016037972491,4.876524890212045,1.0462098920011895,0.12854192467391934,0.022405588610401695,0.12245922053414066,0.9944279672096697,0.6948,2.82374601058271e-05,5.0727861772354226e-05,0.17657602925977756,3.410980008567799e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.6_t0.00025,pareto,1000,0.00025,1.6,5.2576387349377236e-05,0.00011600226496032447,0.9714285714285714,284.8039175934301,0.28480391759343016,0.00029351227513620153,4.639079538922424,4.877889323310565,1.113912867616059,0.1370031012623645,0.03023220624749131,0.18376707898813754,0.9884635924492029,0.692,2.692320294038191e-05,6.430988772151855e-05,0.2305125283098448,3.579677161735482e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top5000_lam0.75_t0.0005,pareto,5000,0.0005,0.75,5.6435214270441746e-05,9.744888789830037e-05,0.9714285714285714,3333.0027046304485,0.6666005409260897,0.0003652206262781093,4.738501756433816,4.875371477529773,1.0478888419228798,0.12470167136301717,0.019130190852244537,0.11223553995683538,0.9960868758273285,0.7020000000000001,3.078202986144642e-05,4.575651065949445e-05,0.13109031079845224,3.6174963151478795e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
rank_top10000_lam1.6,rank,10000,0.0,1.6,5.631320983846061e-05,0.00010139615168598821,0.9714285714285714,7707.102577122931,0.7707102577122931,0.00039935672553223435,4.778901011637168,4.868860613831,1.0651763069360163,0.12141449298297874,0.016838911889463005,0.09612804445537465,0.9970831660706695,0.7106,3.066002542946528e-05,4.970377444718229e-05,0.0906910555951006,3.700656721892553e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top10000_lam0.45_t0.00025,pareto,10000,0.00025,0.45,5.6265393377421136e-05,0.00010166732393985973,0.9714285714285714,7978.659564514876,0.7978659564514876,0.0004007590587027349,4.78249527618787,4.868860613831,1.0671570566217297,0.12111424817078226,0.016631626532782256,0.09500657756650505,0.9971580369472077,0.7106,3.061220896842581e-05,4.997494670105381e-05,0.08709679104439871,3.701369281497319e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
pareto_top1000_lam1.6_t0.0005,pareto,1000,0.0005,1.6,5.385487247516309e-05,0.00011900298878186246,0.9714285714285714,278.36832934985273,0.27836832934985273,0.0002954719664355546,4.637504241557746,4.877889323310565,1.1145564194316062,0.1373565066353565,0.030399025991583152,0.18823760845737353,0.9883375647657672,0.692,2.8201688066167763e-05,6.731061154305654e-05,0.23208782567452246,3.820898323583465e-05,diagnostic_only,1.0,1.0,,,diagnostic_only,3
