policy_name,score_source,mode,param,min_positive_votes,min_strong_positive_votes,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_mean,target_null_std,target_null_p_ge_observed,target_null_z,target_family_null_mean,target_family_null_std,target_family_null_p_ge_observed,target_family_null_z
jury_mean_core_families_votes2_topfrac_0.01,jury_gain_mean,topfrac,0.01,2,0,0.6389164929698941,7,0.009523809523809525,-0.0019194108188991931,-0.20153813598441528,0.7142857142857143,-0.0002827512346915038,0.0007043254622256112,0.96925,-2.3237262771048743,-0.0014542830787060488,0.0012532610985380146,0.641,-0.37113394865262844
gradient_boosted_gain_core_families_votes2_topfrac_0.08,predicted_gain__gradient_boosted_gain,topfrac,0.08,2,0,0.6389189938703523,49,0.06666666666666667,-0.0019219117193575968,-0.02882867579036395,0.42857142857142855,-0.0012167500196547819,0.001611022256643894,0.678,-0.43771071243411513,-0.0006803238423811782,0.0009579786334299883,0.90025,-1.2960496546055345
gradient_boosted_gain_core_families_votes2_topfrac_0.10,predicted_gain__gradient_boosted_gain,topfrac,0.1,2,0,0.6389189938703523,49,0.06666666666666667,-0.0019219117193575968,-0.02882867579036395,0.42857142857142855,-0.0011673162872888824,0.0016215436853203853,0.688,-0.4653562151300419,-0.0006765971663003854,0.000930178692997595,0.90325,-1.33879066724702
gradient_boosted_gain_core_families_votes2_threshold_-0.010,predicted_gain__gradient_boosted_gain,threshold,-0.01,2,0,0.6389189938703523,49,0.06666666666666667,-0.0019219117193575968,-0.02882867579036395,0.42857142857142855,-0.0011497326111408958,0.0015708279607655987,0.695,-0.49157458837207857,-0.000685840021286276,0.0009651323603981724,0.89825,-1.2807276481345733
gradient_boosted_gain_core_families_votes2_threshold_0.000,predicted_gain__gradient_boosted_gain,threshold,0.0,2,0,0.6389189938703523,49,0.06666666666666667,-0.0019219117193575968,-0.02882867579036395,0.42857142857142855,-0.0011696093507148246,0.0016304910095694743,0.68125,-0.4613962077849266,-0.0006750073441135232,0.0009390961272948054,0.90525,-1.3277707563718228
gradient_boosted_gain_votes3_topfrac_0.06,predicted_gain__gradient_boosted_gain,topfrac,0.06,3,0,0.6390124799444168,44,0.05986394557823129,-0.002015397793421932,-0.033666304049207264,0.7045454545454546,-0.0011062958117503618,0.0019687334082979045,0.68875,-0.4617699775093197,-0.0008597828044761427,0.0019506440583217427,0.7355,-0.5924274005889287
gradient_boosted_gain_core_families_votes2_topfrac_0.06,predicted_gain__gradient_boosted_gain,topfrac,0.06,2,0,0.6390353788597858,44,0.05986394557823129,-0.002038296708791009,-0.03404882002184981,0.4090909090909091,-0.0010622170035242226,0.001556026163278999,0.74,-0.6272900342561739,-0.0005623404677979927,0.0009235998170997893,0.9415,-1.59804735088373
jury_mean_unguarded_threshold_0.080,jury_gain_mean,threshold,0.08,0,0,0.6390695377168164,6,0.00816326530612245,-0.0020724555658215506,-0.25387580681314,0.5,-0.0002985956100752053,0.0006254681765256959,0.97975,-2.8360514928187888,-0.0013313134524092069,0.0011448263749241406,0.73375,-0.6473838563174733
jury_mean_votes2_threshold_0.080,jury_gain_mean,threshold,0.08,2,0,0.6390695377168164,6,0.00816326530612245,-0.0020724555658215506,-0.25387580681314,0.5,-0.000310116390325686,0.0006241319812261138,0.98075,-2.8236642705501662,-0.0013284882344625005,0.001146592781045186,0.7355,-0.648850527979847
jury_mean_votes3_threshold_0.080,jury_gain_mean,threshold,0.08,3,0,0.6390695377168164,6,0.00816326530612245,-0.0020724555658215506,-0.25387580681314,0.5,-0.0003101319724538395,0.0006298401447039943,0.97975,-2.7980490100324573,-0.001306378214767527,0.0011392892984138916,0.74525,-0.6724168761354553
jury_mean_strong_votes2_threshold_0.080,jury_gain_mean,threshold,0.08,0,2,0.6390695377168164,6,0.00816326530612245,-0.0020724555658215506,-0.25387580681314,0.5,-0.0003077093585035835,0.0006200132018857052,0.984,-2.846304243120431,-0.0013537649481979992,0.0011439400078107492,0.72975,-0.6282590107141789
jury_safe_gain_core_families_votes2_topfrac_0.04,jury_safe_gain,topfrac,0.04,2,0,0.6391338786920256,29,0.03945578231292517,-0.0021367965410308437,-0.05415673991923,0.7241379310344828,-0.0008770986511745101,0.0013040402444419303,0.835,-0.965996176287816,-0.0025835232421176223,0.0017217463626558547,0.395,0.25946138802795954
jury_lower_confidence_unguarded_threshold_0.040,jury_gain_lower_confidence,threshold,0.04,0,0,0.6392813509829671,24,0.0326530612244898,-0.0022842688319723026,-0.06995573297915175,0.7083333333333334,-0.0009304850273298714,0.001164645351836416,0.874,-1.1624000409290094,-0.0011630297731412918,0.001454259691078303,0.78225,-0.7710033260975797
jury_lower_confidence_votes2_threshold_0.040,jury_gain_lower_confidence,threshold,0.04,2,0,0.6392813509829671,24,0.0326530612244898,-0.0022842688319723026,-0.06995573297915175,0.7083333333333334,-0.0009478499579973862,0.0011704709389309328,0.87225,-1.1417787742731607,-0.0011713595525352342,0.0014384084037677328,0.7795,-0.7737088274247702
jury_lower_confidence_votes3_threshold_0.040,jury_gain_lower_confidence,threshold,0.04,3,0,0.6392813509829671,24,0.0326530612244898,-0.0022842688319723026,-0.06995573297915175,0.7083333333333334,-0.0009534822270991486,0.0011515283070383236,0.8745,-1.1556699012427005,-0.0011735691221191862,0.0014689119358673062,0.78425,-0.7561377116847464
jury_lower_confidence_strong_votes2_threshold_0.040,jury_gain_lower_confidence,threshold,0.04,0,2,0.6392813509829671,24,0.0326530612244898,-0.0022842688319723026,-0.06995573297915175,0.7083333333333334,-0.0009572796941763911,0.0011613328132726761,0.8705,-1.1426432824681925,-0.00116859013750607,0.00144770379157526,0.78675,-0.7706539838873059
jury_mean_votes3_topfrac_0.06,jury_gain_mean,topfrac,0.06,3,0,0.6393168663386684,44,0.05986394557823129,-0.0023197841876735755,-0.03875094040772904,0.6818181818181818,-0.0013858247530428094,0.0015731266820346887,0.73775,-0.5936962644500944,-0.0027505017617585345,0.0019263669485154213,0.4095,0.22359061673939998
jury_mean_unguarded_topfrac_0.03,jury_gain_mean,topfrac,0.03,0,0,0.6393705540962229,22,0.029931972789115645,-0.002373471945228116,-0.07929553998830295,0.6363636363636364,-0.0006816856707526476,0.0011757183927793933,0.91775,-1.438938341753838,-0.002336416874546983,0.0016173618441393464,0.51125,-0.022910810475345714
gradient_boosted_gain_votes2_threshold_0.040,predicted_gain__gradient_boosted_gain,threshold,0.04,2,0,0.6394065981585206,54,0.07346938775510205,-0.0024095160075258792,-0.03279619010243559,0.6111111111111112,-0.0013855594778144572,0.0021407770994789966,0.6865,-0.47831067043861053,-0.0011982832366557714,0.002168960742114784,0.71525,-0.5584392319102698
jury_safe_gain_unguarded_topfrac_0.04,jury_safe_gain,topfrac,0.04,0,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009159797560963947,0.0013031653058399994,0.88075,-1.1777206939022355,-0.0027181037776219906,0.0017637750278541228,0.44475,0.15158354611000044
jury_safe_gain_unguarded_threshold_0.040,jury_safe_gain,threshold,0.04,0,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009209815418632127,0.001268208610107602,0.8845,-1.2062392182991024,-0.0027295656434074976,0.0017419942468235507,0.444,0.16005858776877005
jury_safe_gain_votes2_topfrac_0.04,jury_safe_gain,topfrac,0.04,2,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009533928563969658,0.0012916110527839402,0.8735,-1.159289899800128,-0.0027522272939955474,0.0017622373998935539,0.42925,0.17107955469232483
jury_safe_gain_votes2_threshold_0.040,jury_safe_gain,threshold,0.04,2,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009367861067325838,0.0012963091774531356,0.8755,-1.1678991585954015,-0.0026869856674562836,0.0017684171625932336,0.46375,0.13358904680061925
jury_safe_gain_votes3_topfrac_0.04,jury_safe_gain,topfrac,0.04,3,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009371710384534009,0.0012957195292947505,0.876,-1.168133559528907,-0.002651748412434735,0.0016898732011266428,0.4595,0.11894614811402852
jury_safe_gain_votes3_threshold_0.040,jury_safe_gain,threshold,0.04,3,0,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009390895986539764,0.0012861680123065176,0.8795,-1.1753168258280133,-0.0026686585319617155,0.0017193565413923372,0.46525,0.12674161661993075
jury_safe_gain_strong_votes2_topfrac_0.04,jury_safe_gain,topfrac,0.04,0,2,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009511571354914749,0.0012859530102569295,0.877,-1.166129210715491,-0.002742572669334416,0.0017921873718666091,0.44175,0.16283351258684053
jury_safe_gain_strong_votes2_threshold_0.040,jury_safe_gain,threshold,0.04,0,2,0.6394478266553545,29,0.03945578231292517,-0.0024507445043595974,-0.06211369692083808,0.6896551724137931,-0.0009441481021336014,0.0012888351656425393,0.875,-1.168959726106553,-0.0027222629296791965,0.0017647970232222412,0.442,0.15385249507269047
jury_lower_confidence_unguarded_topfrac_0.04,jury_gain_lower_confidence,topfrac,0.04,0,0,0.6394621872674775,29,0.03945578231292517,-0.0024651051164826386,-0.06247766415912892,0.6896551724137931,-0.0011483719554783792,0.0012570000542034582,0.852,-1.047520369311879,-0.001595816502087354,0.0015385224769600579,0.7215,-0.5650152190905247
jury_lower_confidence_votes2_topfrac_0.04,jury_gain_lower_confidence,topfrac,0.04,2,0,0.6394621872674775,29,0.03945578231292517,-0.0024651051164826386,-0.06247766415912892,0.6896551724137931,-0.001149842921929508,0.0012740530615542596,0.851,-1.03234491108918,-0.0016031562563773645,0.0015537476619210588,0.71525,-0.5547547270575176
jury_lower_confidence_votes3_topfrac_0.04,jury_gain_lower_confidence,topfrac,0.04,3,0,0.6394621872674775,29,0.03945578231292517,-0.0024651051164826386,-0.06247766415912892,0.6896551724137931,-0.0011634373409886755,0.0012544179743202244,0.8475,-1.0376667124842043,-0.0015842170636887606,0.0015485658972371552,0.729,-0.5688411803239998
jury_lower_confidence_strong_votes2_topfrac_0.04,jury_gain_lower_confidence,topfrac,0.04,0,2,0.6394621872674775,29,0.03945578231292517,-0.0024651051164826386,-0.06247766415912892,0.6896551724137931,-0.0011452739027848116,0.0012663301619434731,0.853,-1.0422488963480452,-0.0015992466453172715,0.0015796905630425756,0.72025,-0.5481190376282762
jury_mean_votes2_topfrac_0.03,jury_gain_mean,topfrac,0.03,2,0,0.6395045879295533,22,0.029931972789115645,-0.0025075057785585364,-0.0837734885109329,0.6818181818181818,-0.0007568342837722821,0.0011773611106683116,0.925,-1.4869452361922426,-0.002432015177584385,0.0016029084781176424,0.5245,-0.047096014529040546
jury_mean_votes3_topfrac_0.03,jury_gain_mean,topfrac,0.03,3,0,0.6395045879295533,22,0.029931972789115645,-0.0025075057785585364,-0.0837734885109329,0.6818181818181818,-0.0007178994532429493,0.0011706518825961736,0.92725,-1.5287263036272982,-0.0024460158865428267,0.0016146404838635262,0.523,-0.0380827141584953
jury_mean_strong_votes2_topfrac_0.03,jury_gain_mean,topfrac,0.03,0,2,0.6395045879295533,22,0.029931972789115645,-0.0025075057785585364,-0.0837734885109329,0.6818181818181818,-0.0007432441785930353,0.00120226414951225,0.91825,-1.4674492295900605,-0.0023955291618380364,0.0015946116846137894,0.53725,-0.07022187144428202
gradient_boosted_gain_unguarded_threshold_0.020,predicted_gain__gradient_boosted_gain,threshold,0.02,0,0,0.6395549577734746,134,0.18231292517006803,-0.002557875622479796,-0.01403013867554217,0.5597014925373134,-0.003010915430928634,0.0030027866046518593,0.4425,0.15087312822929091,-0.0026930032898403386,0.002861857247012122,0.479,0.04721677417754482
jury_lower_confidence_core_families_votes2_threshold_0.020,jury_gain_lower_confidence,threshold,0.02,2,0,0.6395573252575774,47,0.06394557823129252,-0.0025602431065825347,-0.0400378443263439,0.6170212765957447,-0.001711584173652151,0.0015129798760466194,0.7315,-0.560918850518957,-0.0018140036891594266,0.001648551374943133,0.67575,-0.45266373178624764
jury_safe_gain_unguarded_topfrac_0.03,jury_safe_gain,topfrac,0.03,0,0,0.6395621014971191,22,0.029931972789115645,-0.002565019346124368,-0.08569496451824589,0.6818181818181818,-0.0007293635333643884,0.0011630122842156778,0.93275,-1.5783632190935313,-0.0021887994116444784,0.0016265456780081228,0.5935,-0.23129995029749748
jury_safe_gain_votes2_topfrac_0.03,jury_safe_gain,topfrac,0.03,2,0,0.6395621014971191,22,0.029931972789115645,-0.002565019346124368,-0.08569496451824589,0.6818181818181818,-0.0006966636205225034,0.0011402149803176563,0.93525,-1.6385995253994574,-0.0022559057360588487,0.0016482867757782148,0.57175,-0.18753630412376165
jury_safe_gain_votes3_topfrac_0.03,jury_safe_gain,topfrac,0.03,3,0,0.6395621014971191,22,0.029931972789115645,-0.002565019346124368,-0.08569496451824589,0.6818181818181818,-0.0007084539704167047,0.0011352558923537737,0.93975,-1.6353717150574456,-0.00226979168136551,0.0016344099745304128,0.568,-0.1806325642644705
jury_safe_gain_strong_votes2_topfrac_0.03,jury_safe_gain,topfrac,0.03,0,2,0.6395621014971191,22,0.029931972789115645,-0.002565019346124368,-0.08569496451824589,0.6818181818181818,-0.000725367100218634,0.0011447851764144845,0.934,-1.6069846848188594,-0.0022114707637527708,0.0016589479518977553,0.58825,-0.2131161390368839
jury_mean_unguarded_topfrac_0.02,jury_gain_mean,topfrac,0.02,0,0,0.639631175780514,15,0.02040816326530612,-0.002634093629519153,-0.12907058784643852,0.6,-0.0004296029401588838,0.0009601355657168911,0.9785,-2.296020237219598,-0.002101576469265869,0.001409192252861999,0.64825,-0.3778882258057892
jury_mean_unguarded_topfrac_0.04,jury_gain_mean,topfrac,0.04,0,0,0.6396529731409838,29,0.03945578231292517,-0.002655890989988948,-0.06731309922903024,0.6206896551724138,-0.0007607184292719881,0.0012989364870811594,0.92375,-1.4590186506929241,-0.002468740037070844,0.0017503676343660936,0.5445,-0.10692094006061885
jury_lower_confidence_unguarded_topfrac_0.03,jury_gain_lower_confidence,topfrac,0.03,0,0,0.6397089464838944,22,0.029931972789115645,-0.0027118643328996467,-0.09060092203096545,0.6818181818181818,-0.0008480519983958571,0.001119833841039711,0.93925,-1.6643650747090573,-0.0011408961809093467,0.001382192750876175,0.866,-1.136576755300199
jury_lower_confidence_votes2_topfrac_0.03,jury_gain_lower_confidence,topfrac,0.03,2,0,0.6397089464838944,22,0.029931972789115645,-0.0027118643328996467,-0.09060092203096545,0.6818181818181818,-0.0008798984517746257,0.00113315383221336,0.93275,-1.6166965411454233,-0.0011439765310517643,0.0013850276153689353,0.87125,-1.132026383048137
jury_lower_confidence_votes3_topfrac_0.03,jury_gain_lower_confidence,topfrac,0.03,3,0,0.6397089464838944,22,0.029931972789115645,-0.0027118643328996467,-0.09060092203096545,0.6818181818181818,-0.0008860519493927581,0.0011322185008868055,0.93175,-1.6125971992833787,-0.0011389033979737149,0.0013769143892926165,0.8665,-1.1423810711528934
jury_lower_confidence_strong_votes2_topfrac_0.03,jury_gain_lower_confidence,topfrac,0.03,0,2,0.6397089464838944,22,0.029931972789115645,-0.0027118643328996467,-0.09060092203096545,0.6818181818181818,-0.0008651540978048633,0.0011301351940007048,0.9405,-1.6340613449594343,-0.0011364824264159092,0.0013777752327112458,0.86875,-1.143424463643197
jury_lower_confidence_core_families_votes2_topfrac_0.06,jury_gain_lower_confidence,topfrac,0.06,2,0,0.6397259651911953,44,0.05986394557823129,-0.002728883040200511,-0.04558475078516762,0.6136363636363636,-0.0016105210820187808,0.001440728834185747,0.78825,-0.7762473628937894,-0.0017958183317820558,0.0016671635868455608,0.7035,-0.5596719576774741
gradient_boosted_gain_strong_votes2_threshold_0.040,predicted_gain__gradient_boosted_gain,threshold,0.04,0,2,0.63986035721874,45,0.061224489795918366,-0.002863275067745147,-0.046766826106504074,0.6444444444444445,-0.0010959935286542694,0.0019993722115172205,0.8215,-0.8839182263865611,-0.0009790381957402283,0.0019699439671239135,0.8325,-0.9564926228616921
gradient_boosted_gain_votes2_topfrac_0.08,predicted_gain__gradient_boosted_gain,topfrac,0.08,2,0,0.639878488320549,59,0.08027210884353742,-0.002881406169554324,-0.03589548363766829,0.6101694915254238,-0.001544425652083201,0.0022279523641441368,0.72675,-0.6000938525383251,-0.00099572902699481,0.002165336176781236,0.81175,-0.8708472904944338
jury_lower_confidence_unguarded_topfrac_0.06,jury_gain_lower_confidence,topfrac,0.06,0,0,0.6399193220852627,44,0.05986394557823129,-0.002922239934267905,-0.04881468981106615,0.7045454545454546,-0.001631678431370855,0.001502085352085403,0.81525,-0.8591798735706426,-0.002076620654498045,0.0017803705984634898,0.6835,-0.4749681220862971
jury_lower_confidence_votes2_topfrac_0.06,jury_gain_lower_confidence,topfrac,0.06,2,0,0.6399193220852627,44,0.05986394557823129,-0.002922239934267905,-0.04881468981106615,0.7045454545454546,-0.0016463950875269075,0.00151634282933534,0.79925,-0.8413960366075266,-0.0022039896169304104,0.0017375007317995642,0.672,-0.4133813034965397
jury_lower_confidence_votes3_topfrac_0.06,jury_gain_lower_confidence,topfrac,0.06,3,0,0.6399193220852627,44,0.05986394557823129,-0.002922239934267905,-0.04881468981106615,0.7045454545454546,-0.0016526094700502864,0.001461730719612724,0.8135,-0.8685802707587617,-0.002138905610001253,0.0017541873531572048,0.685,-0.4465511183037544
jury_lower_confidence_strong_votes2_topfrac_0.06,jury_gain_lower_confidence,topfrac,0.06,0,2,0.6399193220852627,44,0.05986394557823129,-0.002922239934267905,-0.04881468981106615,0.7045454545454546,-0.0016806746504373843,0.001515440311324354,0.79975,-0.8192769286607592,-0.002165724374687302,0.001753974555576333,0.6685,-0.4313150137642805
jury_mean_unguarded_topfrac_0.06,jury_gain_mean,topfrac,0.06,0,0,0.6399450064666059,44,0.05986394557823129,-0.002947924315611163,-0.04924373572668647,0.6363636363636364,-0.001308415824290145,0.0015962032051570641,0.84825,-1.0271301836909246,-0.0026501085567708403,0.0019491126514508724,0.56575,-0.1527955598762522
gradient_boosted_gain_strong_votes2_topfrac_0.06,predicted_gain__gradient_boosted_gain,topfrac,0.06,0,2,0.6399880886851523,44,0.05986394557823129,-0.0029910065341575815,-0.04996340460467778,0.6363636363636364,-0.0010919341639233514,0.0019248428109885577,0.8425,-0.9866116648033756,-0.000910486561749559,0.001970986946736881,0.85475,-1.0555726793891163
jury_mean_votes3_topfrac_0.04,jury_gain_mean,topfrac,0.04,3,0,0.6400761718951631,29,0.03945578231292517,-0.0030790897441682155,-0.0780389986884013,0.6206896551724138,-0.0008828520130216877,0.0013293797176810848,0.94175,-1.6520770566422915,-0.0025244871316460627,0.0017283876440476163,0.63325,-0.3208786029176643
jury_mean_votes2_topfrac_0.06,jury_gain_mean,topfrac,0.06,2,0,0.6401351956946544,44,0.05986394557823129,-0.003138113543659632,-0.052420760331587025,0.6590909090909091,-0.001414863672878549,0.001585671122636028,0.858,-1.0867637344094043,-0.0027003319472800546,0.001873525164037421,0.594,-0.23366731591486253
jury_mean_strong_votes2_topfrac_0.06,jury_gain_mean,topfrac,0.06,0,2,0.6401351956946544,44,0.05986394557823129,-0.003138113543659632,-0.052420760331587025,0.6590909090909091,-0.001381594557654473,0.0015780884739994804,0.861,-1.113067495863186,-0.0026901755341877773,0.0019030937045448457,0.59025,-0.23537359637211627
jury_mean_votes2_topfrac_0.04,jury_gain_mean,topfrac,0.04,2,0,0.6401698595013564,29,0.03945578231292517,-0.003172777350361521,-0.0804134949143351,0.6206896551724138,-0.0008852865165587593,0.0013102050147709421,0.94575,-1.7459029754993531,-0.0026013195938517056,0.001725169594980025,0.633,-0.33124729196055186
jury_mean_strong_votes2_topfrac_0.04,jury_gain_mean,topfrac,0.04,0,2,0.6401698595013564,29,0.03945578231292517,-0.003172777350361521,-0.0804134949143351,0.6206896551724138,-0.0008844804331043721,0.0013071385728759702,0.9515,-1.7506154012595856,-0.002594385876693865,0.0017321920126368417,0.63525,-0.333907251302467
jury_safe_gain_core_families_votes2_topfrac_0.06,jury_safe_gain,topfrac,0.06,2,0,0.6401958332453538,44,0.05986394557823129,-0.0031987510943590836,-0.05343368305349834,0.6818181818181818,-0.0013691394658815737,0.0015529503821389075,0.87625,-1.1781520192277828,-0.0028966007789504493,0.0019098795854699808,0.56,-0.15820385625739977
jury_mean_core_families_votes2_threshold_0.040,jury_gain_mean,threshold,0.04,2,0,0.6402217460998237,41,0.055782312925170066,-0.003224663948828984,-0.05780800005827569,0.6585365853658537,-0.0011931122593184065,0.0015518001840454242,0.90075,-1.3091580413494204,-0.0023803741854464128,0.001850245311922363,0.6835,-0.45631233758153583
jury_lower_confidence_unguarded_topfrac_0.02,jury_gain_lower_confidence,topfrac,0.02,0,0,0.6403875248708308,15,0.02040816326530612,-0.0033904427198360085,-0.16613169327196436,0.6,-0.0006119477335562193,0.0009320059342107118,0.99475,-2.9811988146114254,-0.0008536111464417379,0.0012050130039191443,0.9745,-2.105231698864297
jury_lower_confidence_votes2_topfrac_0.02,jury_gain_lower_confidence,topfrac,0.02,2,0,0.6403875248708308,15,0.02040816326530612,-0.0033904427198360085,-0.16613169327196436,0.6,-0.0006376134078151163,0.0009704217380782697,0.9925,-2.836735002940403,-0.0008316862773358789,0.0011981064115930027,0.977,-2.1356670974642435
jury_lower_confidence_votes3_topfrac_0.02,jury_gain_lower_confidence,topfrac,0.02,3,0,0.6403875248708308,15,0.02040816326530612,-0.0033904427198360085,-0.16613169327196436,0.6,-0.0006329835811364544,0.0009482154078176976,0.9925,-2.908051394193014,-0.0008389641632220965,0.001212591690974438,0.97425,-2.104153092590915
jury_lower_confidence_strong_votes2_topfrac_0.02,jury_gain_lower_confidence,topfrac,0.02,0,2,0.6403875248708308,15,0.02040816326530612,-0.0033904427198360085,-0.16613169327196436,0.6,-0.0006335815353463516,0.0009445957017393953,0.99225,-2.918562067785321,-0.0008870965545199809,0.0012187516176783736,0.97275,-2.054024896463075
jury_mean_core_families_votes2_topfrac_0.06,jury_gain_mean,topfrac,0.06,2,0,0.6404570136090494,44,0.05986394557823129,-0.003459931458054555,-0.05779658231068403,0.6590909090909091,-0.0012827706836258765,0.0016064590636872334,0.90275,-1.3552544373160302,-0.0024492942564757784,0.0018714786231326416,0.70525,-0.5400207029279794
jury_safe_gain_unguarded_topfrac_0.06,jury_safe_gain,topfrac,0.06,0,0,0.6405157246090415,44,0.05986394557823129,-0.0035186424580467258,-0.05877732287873508,0.6818181818181818,-0.0014688474932394594,0.0015044026335952136,0.90675,-1.3625308272085892,-0.003411764589123033,0.0018904260105756232,0.52475,-0.05653639355668244
jury_safe_gain_votes2_topfrac_0.06,jury_safe_gain,topfrac,0.06,2,0,0.6405157246090415,44,0.05986394557823129,-0.0035186424580467258,-0.05877732287873508,0.6818181818181818,-0.0015160979789541422,0.0015284164985787058,0.90025,-1.3102086250408678,-0.003376315007214654,0.0019068121121445518,0.52325,-0.07464157056984438
jury_safe_gain_votes3_topfrac_0.06,jury_safe_gain,topfrac,0.06,3,0,0.6405157246090415,44,0.05986394557823129,-0.0035186424580467258,-0.05877732287873508,0.6818181818181818,-0.0014933644191636737,0.0015221255694582996,0.90275,-1.3305591072908767,-0.003365360103438781,0.0018650875355397324,0.53925,-0.08218507265053748
jury_safe_gain_strong_votes2_topfrac_0.06,jury_safe_gain,topfrac,0.06,0,2,0.6405157246090415,44,0.05986394557823129,-0.0035186424580467258,-0.05877732287873508,0.6818181818181818,-0.0014185261443186551,0.0014957779015908011,0.90925,-1.4040295096581776,-0.0033867477396750077,0.0018219233025120666,0.532,-0.07239312334929889
jury_safe_gain_unguarded_topfrac_0.02,jury_safe_gain,topfrac,0.02,0,0,0.6406439384419119,15,0.02040816326530612,-0.0036468562909171337,-0.17869595825493956,0.6,-0.0005366563366575636,0.0009847529231129274,0.99375,-3.1583556456251363,-0.002024525576380138,0.0014922796143142906,0.857,-1.0871492842060058
jury_safe_gain_votes2_topfrac_0.02,jury_safe_gain,topfrac,0.02,2,0,0.6406439384419119,15,0.02040816326530612,-0.0036468562909171337,-0.17869595825493956,0.6,-0.0005464254855993314,0.0009658371753066029,0.9955,-3.2100967788215207,-0.002041385304591417,0.0014882332055356439,0.8525,-1.0787764849984494
jury_safe_gain_votes3_topfrac_0.02,jury_safe_gain,topfrac,0.02,3,0,0.6406439384419119,15,0.02040816326530612,-0.0036468562909171337,-0.17869595825493956,0.6,-0.0005102506768133972,0.0009620702769092671,0.997,-3.260266624367972,-0.002046575580591495,0.0014875192270182357,0.85425,-1.075805059362786
jury_safe_gain_strong_votes2_topfrac_0.02,jury_safe_gain,topfrac,0.02,0,2,0.6406439384419119,15,0.02040816326530612,-0.0036468562909171337,-0.17869595825493956,0.6,-0.0005092427704642491,0.0009584245839496816,0.99725,-3.273719782439985,-0.002037251258674406,0.0014698786656165877,0.86075,-1.0950597963591282
jury_mean_core_families_votes2_topfrac_0.08,jury_gain_mean,topfrac,0.08,2,0,0.6409780843171033,59,0.08027210884353742,-0.003981002166108597,-0.049593840543895235,0.6610169491525424,-0.0018729053535493348,0.0018078200813996547,0.87575,-1.1660987917155599,-0.0026770858669387535,0.0020029281288271783,0.74475,-0.6510050362782397
jury_mean_votes2_topfrac_0.02,jury_gain_mean,topfrac,0.02,2,0,0.6410423849025793,15,0.02040816326530612,-0.0040453027515844646,-0.19821983482763877,0.5333333333333333,-0.0005234894339016209,0.0009380855838233234,0.99875,-3.754255878583177,-0.0023230078252291864,0.0014444089769138717,0.88025,-1.1923873043458497
jury_mean_votes3_topfrac_0.02,jury_gain_mean,topfrac,0.02,3,0,0.6410423849025793,15,0.02040816326530612,-0.0040453027515844646,-0.19821983482763877,0.5333333333333333,-0.0005331537051725506,0.0009583416066688308,0.999,-3.664819540309898,-0.002319145420291376,0.0014425159296400259,0.878,-1.1966296495067783
jury_mean_strong_votes2_topfrac_0.02,jury_gain_mean,topfrac,0.02,0,2,0.6410423849025793,15,0.02040816326530612,-0.0040453027515844646,-0.19821983482763877,0.5333333333333333,-0.0005190834980393188,0.0009768193156821558,0.99775,-3.6098991870186676,-0.00233547242007388,0.001457414592055221,0.874,-1.1731941897874174
gradient_boosted_gain_votes3_threshold_0.020,predicted_gain__gradient_boosted_gain,threshold,0.02,3,0,0.6415476751402089,86,0.11700680272108843,-0.004550592989214043,-0.038891695896189786,0.6395348837209303,-0.0021436976131862027,0.0024086961713383186,0.84275,-0.9992523775593173,-0.001968609436287004,0.002464691317667897,0.857,-1.0475890162870878
gradient_boosted_gain_votes3_topfrac_0.10,predicted_gain__gradient_boosted_gain,topfrac,0.1,3,0,0.6415617548989294,74,0.10068027210884353,-0.0045646727479346436,-0.04533830364502653,0.6486486486486487,-0.001971514807156849,0.002284136895226002,0.877,-1.1352900722358925,-0.001735793112085911,0.0022836704233106546,0.89425,-1.2387425116044914
gradient_boosted_gain_votes3_topfrac_0.08,predicted_gain__gradient_boosted_gain,topfrac,0.08,3,0,0.6415852433275829,59,0.08027210884353742,-0.004588161176588169,-0.05715760109817465,0.6440677966101694,-0.0015989659681401134,0.0021119083192391846,0.92275,-1.4154000821043755,-0.0012442886929935372,0.0021201361632521474,0.9435,-1.5771970411868992
jury_lower_confidence_core_families_votes2_threshold_0.000,jury_gain_lower_confidence,threshold,0.0,2,0,0.6417096759543415,79,0.10748299319727891,-0.004712593803346632,-0.04384501829695916,0.6329113924050633,-0.002839598951947715,0.0018624705360575642,0.8355,-1.0056507285015253,-0.0026751205230632156,0.001724490167448598,0.884,-1.1814931269210303
