score_col,target,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,assignment_score
pairwise_responsibility,S1,top_responsibility_pairbest,0.1,45,-3.397345240266997,-0.07549656089482215,0.6444444444444445,9,4,5,38,7,-0.998985752483419,1.713147858264252,-2.398359487783578,-1.3999722652156696,-7.09907253534586
pairwise_responsibility,S1,top_responsibility_all,0.14,63,-5.477134901344249,-0.0869386492276865,0.6666666666666666,10,4,6,51,12,-1.5401900518207652,1.663516753698149,-3.936944849523484,-2.366639735230377,-10.628215663057667
pairwise_responsibility,S1,top_responsibility_decisive,0.14,49,-3.933238746225963,-0.08027017849440742,0.6326530612244898,9,3,6,42,7,-1.3890746696935594,1.81900783433833,-2.544164076532404,-1.3986548207791814,-8.933292226773807
pairwise_responsibility,S1,top_responsibility_pairbest,0.14,63,-5.477134901344249,-0.0869386492276865,0.6666666666666666,10,4,6,51,12,-2.521559514574227,2.1223823786498643,-2.9555753867700223,-1.3925744090705214,-10.236398291615641
pairwise_responsibility,S1,top_responsibility_all,0.18,81,-6.655236904530403,-0.08216341857444942,0.6666666666666666,10,3,7,65,16,-1.9495716058497468,1.898644528913447,-4.705665298680656,-2.4784340760055836,-13.298113235068492
pairwise_responsibility,S1,top_responsibility_decisive,0.18,63,-5.477134901344249,-0.0869386492276865,0.6666666666666666,10,4,6,51,12,-2.1351864747851983,2.3468908828083967,-3.341948426559051,-1.4239896925075286,-10.355451731896052
pairwise_responsibility,S1,top_responsibility_pairbest,0.18,81,-6.655236904530403,-0.08216341857444942,0.6666666666666666,10,3,7,65,16,-2.667297278578554,1.9871882611748262,-3.987939625951849,-2.0068252736125656,-13.035634653010547
pairwise_responsibility,S2,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
pairwise_responsibility,S2,top_responsibility_all,0.01,4,-2.2097634438385807,-0.5524408609596452,0.5,4,2,2,3,1,-0.15316366988544503,0.4442830274053535,-2.0565997739531356,-4.629030701361323,-4.189646446160653
pairwise_responsibility,S2,top_responsibility_decisive,0.01,4,-2.2097634438385807,-0.5524408609596452,0.5,4,2,2,3,1,-0.10555577326151346,0.6646018139193847,-2.1042076705770674,-3.166117856597221,-4.057637530671423
pairwise_responsibility,S2,top_responsibility_pairbest,0.01,4,-2.2097634438385807,-0.5524408609596452,0.5,4,2,2,3,1,-0.050657438993663255,0.45287444426585843,-2.1591060048449173,-4.767559821894965,-4.234251227481552
pairwise_responsibility,S2,top_responsibility_all,0.02,9,-1.9984723413693506,-0.22205248237437228,0.6666666666666666,5,3,2,5,4,-0.6083941162400838,0.8256144299884269,-1.3900782251292667,-1.6836893526058552,-3.0671980775020495
pairwise_responsibility,S2,top_responsibility_decisive,0.02,7,-2.4926052217304564,-0.3560864602472081,0.5714285714285714,4,2,2,4,3,-0.044455296650750396,0.8930446952866354,-2.448149925079706,-2.741352071179301,-4.37261397780087
pairwise_responsibility,S2,top_responsibility_pairbest,0.02,9,-1.9984723413693506,-0.22205248237437228,0.6666666666666666,5,3,2,5,4,-0.33876436206052113,0.7381034591930339,-1.6597079793088294,-2.248611571504329,-3.204579225645766
pairwise_responsibility,S2,top_responsibility_all,0.04,18,-3.3660841251343867,-0.18700467361857703,0.5555555555555556,6,3,3,13,5,-0.9546988352510798,0.7825120803720874,-2.411385289883307,-3.081594968778864,-5.825436986755043
pairwise_responsibility,S2,top_responsibility_decisive,0.04,15,-3.829974750813848,-0.2553316500542565,0.4666666666666667,5,2,3,11,4,-0.6207165338000723,1.0919741752608807,-3.2092582170137756,-2.938950654439296,-6.899980614695243
pairwise_responsibility,S2,top_responsibility_pairbest,0.04,18,-3.3660841251343867,-0.18700467361857703,0.5555555555555556,6,3,3,13,5,-0.5802651575347263,1.3644113825101478,-2.7858189675996603,-2.041773473389314,-5.833784940530994
pairwise_responsibility,S2,top_responsibility_all,0.06,27,-4.21779179747163,-0.15621451101746778,0.5555555555555556,6,3,3,14,13,-1.0561758084805983,1.4934479836850172,-3.1616159889910316,-2.116991032516501,-6.805753475198368
pairwise_responsibility,S2,top_responsibility_decisive,0.06,22,-3.822485457596825,-0.17374933898167386,0.5454545454545454,6,3,3,13,9,-0.7386046664151383,1.5906785456526962,-3.0838807911816866,-1.938720302483423,-6.373339907017856
pairwise_responsibility,S2,top_responsibility_pairbest,0.06,27,-4.21779179747163,-0.15621451101746778,0.5555555555555556,6,3,3,14,13,-0.09243932751574997,1.335448753961707,-4.12535246995588,-3.089113272012661,-7.192086643437438
pairwise_responsibility,S2,top_responsibility_all,0.08,36,-4.256552511668908,-0.11823756976858078,0.5833333333333334,8,5,3,18,18,-1.2919342016781852,1.8293908091902646,-2.964618309990723,-1.6205494720414275,-6.024659618536935
pairwise_responsibility,S2,top_responsibility_decisive,0.08,29,-3.9261474092238866,-0.13538439342151334,0.5862068965517241,7,4,3,16,13,-1.9194348678522657,1.5996581970163186,-2.0067125413716207,-1.254463325424481,-5.7191247455571315
pairwise_responsibility,S2,top_responsibility_pairbest,0.08,36,-4.256552511668908,-0.11823756976858078,0.5833333333333334,8,5,3,18,18,-0.33970822759846525,1.4615804180951686,-3.916844284070443,-2.6798691577813707,-6.4162593793348455
pairwise_responsibility,S2,top_responsibility_all,0.1,45,-4.429770309674436,-0.09843934021498746,0.6,8,4,4,24,21,-1.385502405344283,2.066183863380649,-3.0442679043301526,-1.4733770591689659,-7.450388386890379
pairwise_responsibility,S2,top_responsibility_decisive,0.1,36,-4.256552511668908,-0.11823756976858078,0.5833333333333334,8,5,3,18,18,-1.5970998696168728,2.1625589980923534,-2.6594526420520355,-1.2297711389136685,-5.894032084842553
pairwise_responsibility,S2,top_responsibility_pairbest,0.1,45,-4.429770309674436,-0.09843934021498746,0.6,8,4,4,24,21,-0.964009499795348,1.5047987258330933,-3.4657608098790877,-2.3031391177982012,-7.659812464417982
pairwise_responsibility,S2,top_responsibility_all,0.14,63,-5.592443281374688,-0.0887689409742014,0.6190476190476191,9,4,5,29,34,-1.8201068821555495,1.8766582677386634,-3.7723363992191388,-2.0101349638710357,-9.777538649908486
pairwise_responsibility,S2,top_responsibility_decisive,0.14,51,-4.499406330456939,-0.08822365353837135,0.6078431372549019,8,4,4,28,23,-1.9233983088467308,2.176392440739393,-2.5760080216102077,-1.1836137515415428,-7.347432857192195
pairwise_responsibility,S2,top_responsibility_pairbest,0.14,63,-5.592443281374688,-0.0887689409742014,0.6190476190476191,9,4,5,29,34,-0.8572635079082636,1.8058490637294597,-4.735179773466425,-2.6221348553279853,-10.127591651328368
pairwise_responsibility,S2,top_responsibility_all,0.18,81,-6.409660561836674,-0.07913161187452683,0.5925925925925926,10,5,5,36,45,-1.812164650769013,2.409688422901659,-4.597495911067661,-1.9079213176994574,-10.492664429889881
pairwise_responsibility,S2,top_responsibility_decisive,0.18,66,-6.682091288625479,-0.10124380740341635,0.5909090909090909,10,4,6,30,36,-2.122172610726175,3.0215944447620595,-4.559918677899304,-1.5091100944416724,-11.9646142650758
pairwise_responsibility,S2,top_responsibility_pairbest,0.18,81,-6.409660561836674,-0.07913161187452683,0.5925925925925926,10,5,5,36,45,-1.2959221755704737,2.3770938474557854,-5.1137383862662,-2.15125641410391,-10.671870682089887
pairwise_responsibility,S3,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
pairwise_responsibility,S3,top_responsibility_all,0.01,4,-0.014005205374085283,-0.003501301343521321,0.75,3,2,1,2,2,-0.16809422806874588,0.5849226412506031,0.1540890226946606,0.2634348746788261,0.1585649889021955
pairwise_responsibility,S3,top_responsibility_decisive,0.01,4,-0.014005205374085283,-0.003501301343521321,0.75,3,2,1,2,2,-0.07415547091135091,0.4094953156199289,0.06015026553726563,0.14688877562910588,0.11872875185000498
pairwise_responsibility,S3,top_responsibility_pairbest,0.01,4,-0.014005205374085283,-0.003501301343521321,0.75,3,2,1,2,2,-0.3958558349478151,0.6459044568503913,0.38185062957372984,0.591187482179236,0.2596687317159573
pairwise_responsibility,S3,top_responsibility_all,0.02,9,-0.7466896399815631,-0.08296551555350701,0.6666666666666666,5,2,3,6,3,-0.3648706711034393,0.756901260355407,-0.38181896887812383,-0.5044501692319006,-2.645013680901524
pairwise_responsibility,S3,top_responsibility_decisive,0.02,7,-0.5252048210558358,-0.07502926015083368,0.7142857142857143,4,2,2,5,2,-0.26429605856294464,0.862326461772699,-0.26090876249289113,-0.30256379000191713,-1.4480195430896092
pairwise_responsibility,S3,top_responsibility_pairbest,0.02,9,-0.7466896399815631,-0.08296551555350701,0.6666666666666666,5,2,3,6,3,-0.5070577965245247,0.696641085386859,-0.23963184345703847,-0.3439817841406325,-2.5863107047660714
pairwise_responsibility,S3,top_responsibility_all,0.04,18,-1.291127073707585,-0.07172928187264362,0.6666666666666666,7,5,2,9,9,-0.8617431070611462,0.9789800133087039,-0.42938396664643885,-0.4386034043690331,-1.2471359374717534
pairwise_responsibility,S3,top_responsibility_decisive,0.04,14,-1.88208981897145,-0.13443498706938928,0.5714285714285714,6,3,3,7,7,-0.6084949463632485,0.9005309521924998,-1.2735948726082014,-1.4142710692035763,-3.82702395910284
pairwise_responsibility,S3,top_responsibility_pairbest,0.04,18,-1.291127073707585,-0.07172928187264362,0.6666666666666666,7,5,2,9,9,-0.8854269258053687,1.090128799156004,-0.4057001479022163,-0.37215799473999417,-1.2333862508855828
pairwise_responsibility,S3,top_responsibility_all,0.06,27,-1.336991327014723,-0.049518197296841586,0.6666666666666666,8,5,3,14,13,-0.484797681939052,1.347815375148542,-0.8521936450756709,-0.6322777294195439,-2.339210526812712
pairwise_responsibility,S3,top_responsibility_decisive,0.06,21,-1.1992239805611815,-0.05710590383624674,0.6666666666666666,7,5,2,10,11,-0.6552933066481604,1.2360047361464312,-0.5439306739130211,-0.4400716744895877,-1.18974368351738
pairwise_responsibility,S3,top_responsibility_pairbest,0.06,27,-1.336991327014723,-0.049518197296841586,0.6666666666666666,8,5,3,14,13,-1.2682072597385832,1.1103837337073275,-0.06878406727613973,-0.06194621299655105,-2.0471545018305535
pairwise_responsibility,S3,top_responsibility_all,0.08,36,-4.352607782354412,-0.12090577173206701,0.5833333333333334,8,3,5,19,17,-0.7096595360161979,1.334621002153245,-3.6429482463382143,-2.729575093199321,-8.935116432242475
pairwise_responsibility,S3,top_responsibility_decisive,0.08,28,-1.1556907521926592,-0.0412746697211664,0.6785714285714286,8,5,3,14,14,-1.4010937214461103,1.2375812405277768,0.24540296925345118,0.19829241201878353,-1.7408120487861742
pairwise_responsibility,S3,top_responsibility_pairbest,0.08,36,-4.352607782354412,-0.12090577173206701,0.5833333333333334,8,3,5,19,17,-1.893556869566094,1.312895197255375,-2.459050912788318,-1.8729986353282402,-8.494289586390398
pairwise_responsibility,S3,top_responsibility_all,0.1,45,-5.093102507739414,-0.11318005572754254,0.5777777777777777,9,4,5,23,22,-1.2161499039095307,1.4692591916031734,-3.876952603829883,-2.638712506266215,-9.38894842840389
pairwise_responsibility,S3,top_responsibility_decisive,0.1,35,-3.9366228308047377,-0.11247493802299251,0.6,8,3,5,18,17,-1.5777011376300483,1.859911278242133,-2.3589216931746897,-1.2682979670966825,-7.981129135466812
pairwise_responsibility,S3,top_responsibility_pairbest,0.1,45,-5.093102507739414,-0.11318005572754254,0.5777777777777777,9,4,5,23,22,-2.122112935585054,1.4983486753627697,-2.97098957215436,-1.982842592652905,-9.051572527539902
pairwise_responsibility,S3,top_responsibility_all,0.14,63,-9.133419715070286,-0.14497491611222676,0.5079365079365079,10,5,5,34,29,-2.350115898958535,1.802374255364444,-6.783303816111751,-3.763537897815874,-14.091590046510795
pairwise_responsibility,S3,top_responsibility_decisive,0.14,49,-7.0394883638777666,-0.14366302783424012,0.5510204081632653,9,4,5,25,24,-1.157430855263767,1.5544257426805224,-5.8820575086139995,-3.784071086258976,-12.062104561822556
pairwise_responsibility,S3,top_responsibility_pairbest,0.14,63,-9.133419715070286,-0.14497491611222676,0.5079365079365079,10,5,5,34,29,-2.9137719627728056,1.875269053563004,-6.21964775229748,-3.3166695416213328,-13.87780639174706
pairwise_responsibility,S3,top_responsibility_all,0.18,81,-12.361487088910886,-0.1526109517149492,0.49382716049382713,10,5,5,43,38,-2.209222863891155,2.494456795551249,-10.152264225019731,-4.069929871355494,-18.366628479354823
pairwise_responsibility,S3,top_responsibility_decisive,0.18,64,-8.930064619396754,-0.13953225967807428,0.53125,10,5,5,34,30,-2.048554922494722,2.1284639335262407,-6.881509696902032,-3.233087292910521,-13.855326257758415
pairwise_responsibility,S3,top_responsibility_pairbest,0.18,81,-12.361487088910886,-0.1526109517149492,0.49382716049382713,10,5,5,43,38,-3.0311077149169257,2.4213155474115613,-9.33037937399396,-3.853433883893546,-18.098413425300897
pairwise_responsibility,S4,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
pairwise_responsibility,S4,top_responsibility_all,0.01,4,-0.2920556222315768,-0.0730139055578942,0.5,2,0,2,3,1,-0.16485214092561373,0.3882508795763667,-0.12720348130596304,-0.32763217805136446,-1.9629798844285022
pairwise_responsibility,S4,top_responsibility_decisive,0.01,3,0.01374929819330406,0.00458309939776802,0.6666666666666666,2,1,1,2,1,-0.09403136347980275,0.419116794530983,0.1077806616731068,0.2571614000668236,-0.21153369663141486
pairwise_responsibility,S4,top_responsibility_pairbest,0.01,4,-0.2920556222315768,-0.0730139055578942,0.5,2,0,2,3,1,-0.038922974717861526,0.2948562691873185,-0.2531326475137152,-0.8584950498471621,-2.0538449214704078
pairwise_responsibility,S4,top_responsibility_all,0.02,9,0.4427849583877116,0.049198328709745734,0.6666666666666666,4,3,1,8,1,-0.0003805804415327925,0.5892966296334915,0.44316553882924437,0.7520245603727069,1.0676037427404221
pairwise_responsibility,S4,top_responsibility_decisive,0.02,6,0.23742404098170528,0.03957067349695088,0.6666666666666666,3,2,1,5,1,-0.09744625389358441,0.48247727080250663,0.3348702948752897,0.6940643946155192,0.4739582355725106
pairwise_responsibility,S4,top_responsibility_pairbest,0.02,9,0.4427849583877116,0.049198328709745734,0.6666666666666666,4,3,1,8,1,-0.3424937861600686,0.5755912907227205,0.7852787445477802,1.364299212313955,1.2314651696501078
pairwise_responsibility,S4,top_responsibility_all,0.04,18,0.5825733003864039,0.032365183354800216,0.6111111111111112,7,5,2,10,8,-0.21718988603540726,0.6262323127774265,0.7997631864218111,1.2771030336565534,1.144657004123047
pairwise_responsibility,S4,top_responsibility_decisive,0.04,13,0.8255578409573039,0.06350444930440799,0.6923076923076923,5,4,1,8,5,-0.3762756156349547,0.9293831736958819,1.2018334565922586,1.2931517275193638,2.0923461276099946
pairwise_responsibility,S4,top_responsibility_pairbest,0.04,18,0.5825733003864039,0.032365183354800216,0.6111111111111112,7,5,2,10,8,-0.32431434574963375,0.6986756628103957,0.9068876461360376,1.298009497694706,1.17888498844113
pairwise_responsibility,S4,top_responsibility_all,0.06,27,0.8570323360878631,0.03174193837362456,0.5925925925925926,7,4,3,15,12,-0.5029906267534127,1.1201913983867828,1.3600229628412759,1.2140987377691712,0.3234861357541998
pairwise_responsibility,S4,top_responsibility_decisive,0.06,19,0.6687652063266114,0.03519816875403218,0.631578947368421,7,5,2,11,8,-0.1210571872628348,0.772900626242804,0.7898223935894462,1.0218938460807072,1.2105328879588846
pairwise_responsibility,S4,top_responsibility_pairbest,0.06,27,0.8570323360878631,0.03174193837362456,0.5925925925925926,7,4,3,15,12,-0.4029222057241706,1.0077772427693028,1.2599545418120337,1.2502311903271053,0.2970788547012204
pairwise_responsibility,S4,top_responsibility_all,0.08,36,1.1428844141629526,0.03174678928230424,0.6111111111111112,8,5,3,18,18,-0.4273081726397343,1.104712774694116,1.570192586802687,1.4213582233965363,1.0505224569878564
pairwise_responsibility,S4,top_responsibility_decisive,0.08,25,0.24257125980823557,0.009702850392329423,0.56,7,4,3,14,11,-0.671039665345407,1.5318745105858014,0.9136109251536426,0.5964006312790402,-0.4997053995177678
pairwise_responsibility,S4,top_responsibility_pairbest,0.08,36,1.1428844141629526,0.03174678928230424,0.6111111111111112,8,5,3,18,18,-0.07397446110153322,0.7549274028430404,1.2168588752644858,1.611888601051997,0.9635753812919425
pairwise_responsibility,S4,top_responsibility_all,0.1,45,0.6138841219987753,0.013641869377750563,0.5777777777777777,8,4,4,19,26,-0.7127832209931942,1.74704042818066,1.3266673429919695,0.7593798755839553,-0.8810665764341272
pairwise_responsibility,S4,top_responsibility_decisive,0.1,32,1.0513102100165457,0.03285344406301705,0.59375,8,5,3,16,16,-0.32404893711211374,1.2354714923448122,1.3753591471286595,1.1132261291746628,0.8627405670726098
pairwise_responsibility,S4,top_responsibility_pairbest,0.1,45,0.6138841219987753,0.013641869377750563,0.5777777777777777,8,4,4,19,26,-0.2664317055563868,1.1259635218211093,0.8803158275551621,0.7818333458364248,-1.0127266840399227
pairwise_responsibility,S4,top_responsibility_all,0.14,63,-0.1994482514140627,-0.0031658452605406776,0.5714285714285714,8,4,4,22,41,-1.183378694326517,1.627939402944945,0.9839304429124542,0.6044023758700862,-1.8152574523818894
pairwise_responsibility,S4,top_responsibility_decisive,0.14,45,0.669980825458249,0.014888462787961089,0.5777777777777777,8,5,3,18,27,-0.9862276668274731,1.2556424730575002,1.656208492285722,1.3190127984862126,0.5798557641036979
pairwise_responsibility,S4,top_responsibility_pairbest,0.14,63,-0.1994482514140627,-0.0031658452605406776,0.5714285714285714,8,4,4,22,41,-0.2930918280847162,1.459461238784795,0.09364357667065348,0.0641631131969115,-2.136367438521747
pairwise_responsibility,S4,top_responsibility_all,0.18,81,0.055118382551930134,0.0006804738586658042,0.5925925925925926,9,6,3,25,56,-1.7063416025423421,1.6699400830207975,1.7614599850942723,1.0548043028633232,0.32607384540358053
pairwise_responsibility,S4,top_responsibility_decisive,0.18,57,0.09236173212676979,0.0016203812653819262,0.5964912280701754,8,4,4,20,37,-1.6505733067084964,1.6802624033568458,1.7429350388352662,1.0372993142935367,-1.2424313335652268
pairwise_responsibility,S4,top_responsibility_pairbest,0.18,81,0.055118382551930134,0.0006804738586658042,0.5925925925925926,9,6,3,25,56,-0.6047488562878099,1.3586478252624867,0.6598672388397401,0.4856793839950803,-0.061316470359603414
support_aligned_responsibility,Q1,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
support_aligned_responsibility,Q1,top_responsibility_all,0.01,4,0.09014030206318496,0.02253507551579624,0.75,2,1,1,4,0,-0.1324500230999335,0.3600501317044614,0.22259032516311847,0.6182203686730671,-0.031260563520572715
support_aligned_responsibility,Q1,top_responsibility_decisive,0.01,3,-0.24141379754894254,-0.08047126584964752,0.6666666666666666,2,1,1,3,0,-0.05707828800288415,0.3483996598272287,-0.1843355095460584,-0.5290921054213151,-0.6329569942882249
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.01,4,0.09014030206318496,0.02253507551579624,0.75,2,1,1,4,0,0.024282180998301973,0.393475424951405,0.065858121064883,0.16737543665660087,-0.12336471795169002
support_aligned_responsibility,Q1,top_responsibility_all,0.02,9,0.26866212152760915,0.02985134683640102,0.5555555555555556,5,3,2,6,3,-0.26584485299397814,0.7305012946842716,0.5345069745215874,0.7316988736516962,-0.025593676528522957
support_aligned_responsibility,Q1,top_responsibility_decisive,0.02,7,0.10449624108704864,0.014928034441006948,0.5714285714285714,4,2,2,6,1,0.13272142266542616,0.5676609053955862,-0.02822518157837753,-0.04972190494377665,-0.7803720753094139
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.02,9,0.26866212152760915,0.02985134683640102,0.5555555555555556,5,3,2,6,3,-0.305517750546057,0.6181627417950892,0.5741798720736662,0.9288490445190845,0.006023209823839304
support_aligned_responsibility,Q1,top_responsibility_all,0.04,18,0.2835404673773785,0.01575224818763214,0.5,6,3,3,12,6,-0.16752077292203896,0.8196699558393099,0.4510612402994174,0.5502961735831202,-0.9761115431744847
support_aligned_responsibility,Q1,top_responsibility_decisive,0.04,13,0.3616864901780951,0.027822037706007316,0.5384615384615384,6,3,3,9,4,-0.281677997912985,0.6882058392439547,0.64336448809108,0.9348431114706376,-0.7864352368629022
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.04,18,0.2835404673773785,0.01575224818763214,0.5,6,3,3,12,6,-0.5190381213143042,0.7628296753354598,0.8025785886916826,1.0521071933111976,-0.8204752366839974
support_aligned_responsibility,Q1,top_responsibility_all,0.06,27,0.18133837897433164,0.006716236258308579,0.4074074074074074,7,4,3,16,11,-0.5600787433993503,0.8565880355197563,0.7414171223736818,0.8655469042639714,-0.646718830924204
support_aligned_responsibility,Q1,top_responsibility_decisive,0.06,20,0.3160722101482262,0.01580361050741131,0.5,7,4,3,13,7,-0.4772932424646393,0.8577792375422194,0.7933654526128655,0.9249063370734903,-0.4534275203605658
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.06,27,0.18133837897433164,0.006716236258308579,0.4074074074074074,7,4,3,16,11,-0.8661387498553165,0.8597890481104048,1.047477128829648,1.2182955006599971,-0.5196259693478114
support_aligned_responsibility,Q1,top_responsibility_all,0.08,36,-0.05131049737762633,-0.0014252915938229537,0.4166666666666667,7,2,5,21,15,-0.3197112100616132,1.2826095225450618,0.26840071268398685,0.2092614376910313,-3.5831974731366607
support_aligned_responsibility,Q1,top_responsibility_decisive,0.08,27,-0.06408200658053831,-0.0023734076511310485,0.48148148148148145,7,2,5,16,11,-0.23212711039196945,1.0143867947982483,0.16804510381143115,0.16566176203511568,-3.6045097066410046
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.08,36,-0.05131049737762633,-0.0014252915938229537,0.4166666666666667,7,2,5,21,15,-0.9702330200723717,1.2564943597516676,0.9189225226947453,0.7313383586348612,-3.33583323803905
support_aligned_responsibility,Q1,top_responsibility_all,0.1,45,-0.15117183502474862,-0.0033593741116610806,0.4444444444444444,9,4,5,27,18,-0.5129492549155633,1.463324253253125,0.3617774198908147,0.24722983924208536,-2.940137847355518
support_aligned_responsibility,Q1,top_responsibility_decisive,0.1,34,0.0948245292005434,0.0027889567411924533,0.5,8,3,5,23,11,-0.8145821170132145,1.1637331824631612,0.9094066462137579,0.7814563165492154,-2.804207845280408
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.1,45,-0.15117183502474862,-0.0033593741116610806,0.4444444444444444,9,4,5,27,18,-1.14916759074118,1.1335097215740324,0.9979957557164314,0.8804474604157594,-2.685950584490466
support_aligned_responsibility,Q1,top_responsibility_all,0.14,63,0.011375106634919363,0.00018055724817332323,0.49206349206349204,9,5,4,43,20,-0.3225334196058458,1.860607258472243,0.33390852624076517,0.17946212169189305,-1.5236807264982652
support_aligned_responsibility,Q1,top_responsibility_decisive,0.14,47,-0.14363144359322066,-0.0030559881615578864,0.5106382978723404,9,5,4,33,14,-0.831945454772948,1.5332370962549755,0.6883140111797273,0.4489286183206603,-1.5379890592583005
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.14,63,0.011375106634919363,0.00018055724817332323,0.49206349206349204,9,5,4,43,20,-1.361388534065093,1.0431327658311356,1.3727636407000126,1.3160008827891025,-1.09837031605077
support_aligned_responsibility,Q1,top_responsibility_all,0.18,81,-0.270129331729825,-0.0033349300213558644,0.49382716049382713,10,5,5,56,25,-1.4491792101355523,1.8267635034744414,1.1790498784057273,0.6454310457611042,-2.4043403994344654
support_aligned_responsibility,Q1,top_responsibility_decisive,0.18,61,-0.41271683409768295,-0.006765849739306278,0.5081967213114754,10,5,5,45,16,-1.0505719692612345,1.642728582043394,0.6378551351635515,0.3882900328976574,-2.7292526017342613
support_aligned_responsibility,Q1,top_responsibility_pairbest,0.18,81,-0.270129331729825,-0.0033349300213558644,0.49382716049382713,10,5,5,56,25,-2.5034213786641164,1.7768172041362185,2.2332920469342916,1.256905911162642,-2.0269202623357425
support_aligned_responsibility,Q2,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0
support_aligned_responsibility,Q2,top_responsibility_all,0.01,4,-0.028162307783979434,-0.007040576945994859,0.5,3,1,2,3,1,0.1661260132490314,0.46596466748685017,-0.19428832103301083,-0.4169593417477169,-1.3781447382686545
support_aligned_responsibility,Q2,top_responsibility_decisive,0.01,4,-0.028162307783979434,-0.007040576945994859,0.5,3,1,2,3,1,-0.11942129182535392,0.5586358173973069,0.09125898404137449,0.16336042408908102,-1.234448570162659
support_aligned_responsibility,Q2,top_responsibility_pairbest,0.01,4,-0.028162307783979434,-0.007040576945994859,0.5,3,1,2,3,1,-0.12862943576681207,0.4055054018674954,0.10046712798283264,0.24775780426141325,-1.2232463889629883
support_aligned_responsibility,Q2,top_responsibility_all,0.02,9,0.6332341955532479,0.07035935506147199,0.5555555555555556,4,2,2,8,1,0.1776399079731821,0.7978460957735254,0.4555942875800658,0.5710302901693833,-0.05076226693357189
support_aligned_responsibility,Q2,top_responsibility_decisive,0.02,7,0.49095276204260707,0.07013610886322959,0.5714285714285714,4,2,2,6,1,-0.26539080012602695,0.8604753739107411,0.7563435621686341,0.8789833911587238,-0.06567440161950189
support_aligned_responsibility,Q2,top_responsibility_pairbest,0.02,9,0.6332341955532479,0.07035935506147199,0.5555555555555556,4,2,2,8,1,-0.17176557544364643,0.6556907857289359,0.8049997709968943,1.2277124957642505,0.11972759865096338
support_aligned_responsibility,Q2,top_responsibility_all,0.04,18,0.868217665209698,0.04823431473387211,0.5555555555555556,8,5,3,14,4,-0.557964176966192,0.859116233277421,1.42618184217589,1.6600569130619085,0.7343001313908779
support_aligned_responsibility,Q2,top_responsibility_decisive,0.04,15,0.9711869071210606,0.0647457938080707,0.6,7,4,3,12,3,-0.5532303370512255,0.8534358718442568,1.524417244172286,1.7862118226622614,0.5471332626389724
support_aligned_responsibility,Q2,top_responsibility_pairbest,0.04,18,0.868217665209698,0.04823431473387211,0.5555555555555556,8,5,3,14,4,0.02118479912772786,1.0528380305247098,0.8470328660819701,0.8045234324028253,0.475002090496794
support_aligned_responsibility,Q2,top_responsibility_all,0.06,27,-0.6524010323960157,-0.024163001199852433,0.48148148148148145,9,4,5,20,7,-1.0759616999182426,1.3555558327400778,0.423560667522227,0.3124627236238988,-3.401493967184365
support_aligned_responsibility,Q2,top_responsibility_decisive,0.06,22,-0.377260234226824,-0.017148192464855636,0.5454545454545454,8,4,4,16,6,-0.705512032433541,1.0323834519888502,0.328251798206717,0.3179553077631684,-2.228807345806674
support_aligned_responsibility,Q2,top_responsibility_pairbest,0.06,27,-0.6524010323960157,-0.024163001199852433,0.48148148148148145,9,4,5,20,7,-0.21391860880508284,1.2536725682195333,-0.4384824235909328,-0.3497583298114801,-3.7263289998618507
support_aligned_responsibility,Q2,top_responsibility_all,0.08,36,0.46636802196828364,0.012954667276896767,0.5555555555555556,10,7,3,29,7,-0.7843245785168206,1.651568985671324,1.2506926004851042,0.7572754219386888,0.8895255665299056
support_aligned_responsibility,Q2,top_responsibility_decisive,0.08,30,-0.1206954746986964,-0.004023182489956547,0.5333333333333333,9,4,5,23,7,-0.49076749288738447,1.9187212875517736,0.37007201818868807,0.19287429632934755,-2.877053106275822
support_aligned_responsibility,Q2,top_responsibility_pairbest,0.08,36,0.46636802196828364,0.012954667276896767,0.5555555555555556,10,7,3,29,7,-1.1230710799135468,1.2508631046479854,1.5894391018818306,1.2706739018648459,1.042489364941539
support_aligned_responsibility,Q2,top_responsibility_all,0.1,45,0.4899249573217347,0.010887221273816326,0.5777777777777777,10,5,5,35,10,-1.2788715047670882,1.4183067528204552,1.7687964620888228,1.24711840973145,-1.3736131519673629
