candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score
h043_h042core_tail40_b0.04_c85_7c415884,submission_h043_h042core_tail40_b0.04_c85_7c415884.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.04_c85_7c415884.csv,h042core_tail40_b0.04,h042core_tail40_b0.04,2,85,85,0.003393084380491185,0.03750264228826794,0.015292950812320313,0.22383985419833818,-0.00014218111399013253,0.0005817865514053916,-1.4595046425222213e-06,-1.5449594396095038e-05,-0.0002302780241881918,-0.0004452722617091934,0.0002604447759044636,-0.00025331172302005007,-0.0004451107944385436,0.00021888286905187495,0.8333333333333334,12,-0.00024355922056499332,-0.00034282968087663394,0.0002968395757892466,-7.492992981711268e-05,-0.0003843752146233715,0.0002816774281960772,0.5833333333333334,12,0.7577523240371845,0.574259301683443,0.5681520787439355,0.5987073454822925,0.005954282948309297,2.774723680968317e-05,0.030570904288869605,0.08333333333333333,12,0.5816574014939612,0.5373184495461965,0.5974479665172693,0.0004089976239380899,-0.1276276173091523,0.03523693692586029,0.25,12,-1.7678133415564652,1.7678133415564652,0.020797804018311352,0.788235294117647,0.0,0.649835657370518
h043_h042core_tail60_b0.04_c105_d62674ef,submission_h043_h042core_tail60_b0.04_c105_d62674ef.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.04_c105_d62674ef.csv,h042core_tail60_b0.04,h042core_tail60_b0.04,2,105,105,0.003430094453482471,0.03750264228826794,0.01545115782161986,0.22383985419833818,-0.00014232233882668235,0.0005814619880586396,-1.563403774506849e-06,-1.6479336020452757e-05,-0.0002435745524033252,-0.0005044667074863332,0.0002623544770214197,-0.00027289147403180853,-0.0005558429788824662,0.00023805839164365794,0.8333333333333334,12,-0.0002497862730484893,-0.0004039057567010966,0.00029835795461741405,-8.17333265512787e-05,-0.0003851545689149251,0.00032112213674273266,0.6666666666666666,12,0.6914010624169986,0.5742698735546194,0.5681392208710674,0.5986540707037206,0.005964854819485665,1.4889363941628107e-05,0.030517629510297652,0.08333333333333333,12,0.5817795198961653,0.537315269095075,0.5974233673207549,0.0004078868233583499,-0.12752270059684176,0.035208443848308485,0.25,12,-2.318974817380071,2.318974817380071,0.02208547445123877,0.8,0.0,0.6531100597609562
h043_h042core0.78_tail55_b0.12_c100_5ef8e633,submission_h043_h042core0.78_tail55_b0.12_c100_5ef8e633.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.78_tail55_b0.12_c100_5ef8e633.csv,h042core0.78_tail55_b0.12,h042core0.78_tail55_b0.12,2,100,100,0.005494504943063534,0.05640827282238181,0.024829895511846597,0.3491901725494082,-0.00020114739211756744,0.0009154601860868008,5.8157507785736575e-06,-1.720696090603564e-05,-0.0002952728168288798,-0.0004966094472966429,0.00016994917273380748,-0.00032631900488080175,-0.0006604216315427006,0.0003193360756086798,0.8333333333333334,12,-0.00023249660188240633,-0.00039334728937073186,0.0001045225938535476,-5.682127669347139e-05,-0.0006039438131971907,0.000379411070626293,0.5833333333333334,12,0.7585491367861885,0.574313421343402,0.5681910164511222,0.5985983169780215,0.006008402608268237,6.668494399653115e-05,0.03046187578459858,0.08333333333333333,12,0.5819954326255471,0.5375605238861217,0.5974031064464669,0.0006442814677510844,-0.12734336134438065,0.03517527942230469,0.25,12,-2.1571576852334515,2.1571576852334515,0.02157157685233451,0.8,0.0,0.6594961819389109
h043_h042core0.66_tail35_b0.04_c80_1e4b0948,submission_h043_h042core0.66_tail35_b0.04_c80_1e4b0948.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail35_b0.04_c80_1e4b0948.csv,h042core0.66_tail35_b0.04,h042core0.66_tail35_b0.04,2,80,80,0.004433338648256398,0.048488496918805524,0.02001373239612833,0.2954686075418076,-0.0001759963696940728,0.0007660564075420546,2.3917844068048012e-06,-1.4982852097548006e-05,-0.0002608262950663607,-0.00039863326555884744,0.0001418775272170922,-0.00027255491632143837,-0.0005513574184103659,0.00025864536273534193,0.8333333333333334,12,-0.00023440976766328937,-0.00032224842572704267,0.0001893168061533029,-4.0396754027868624e-05,-0.0005050581355280178,0.00030809822709707056,0.5,12,0.9204183266932271,0.5742777761818281,0.5681832458464705,0.598716083054332,0.005972757446694343,5.8914339344784415e-05,0.030579641860909102,0.08333333333333333,12,0.5816235508544356,0.5374559044676686,0.597444764436142,0.0005406138144111172,-0.12765668137021088,0.03522959247217806,0.25,12,-1.6419584974059713,1.6419584974059713,0.020524481217574643,0.825,0.0,0.6607229415670651
h043_q2_top55_a0.42_c55_e3a35b55,submission_h043_q2_top55_a0.42_c55_e3a35b55.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_q2_top55_a0.42_c55_e3a35b55.csv,q2_top55_a0.42,q2_top55_a0.42,1,55,55,0.0030604281024495215,0.031825780911449275,0.01376218376801101,0.18802547752660437,-0.00012554979919755888,0.0005019009655824764,-3.580097957792218e-06,-1.6963863242161208e-05,-0.00020928708765245631,-0.00027724203747019825,0.0003084796884999461,-0.00021774269620755335,-0.00036233125757447463,0.00017572854310780775,0.8333333333333334,12,-0.00022167734696651367,-0.00026263162817659216,0.00034439630398343143,-4.4026778991825e-05,-0.00033200069593172077,0.00020902134556692408,0.5833333333333334,12,0.7954017264276229,0.5741831178923995,0.5681637088171729,0.597859861756854,0.0058780991572657815,3.937731004719503e-05,0.02972342056343109,0.08333333333333333,12,0.5816344451837289,0.537267760306435,0.5969962520276587,0.0003574125643138748,-0.12760844207857663,0.03475114774812337,0.25,12,-1.0521843827439477,1.0521843827439477,0.019130625140799048,0.7454545454545455,0.0,0.6653369853917661
h043_h042core_tail25_b0.08_c70_9070bbed,submission_h043_h042core_tail25_b0.08_c70_9070bbed.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.08_c70_9070bbed.csv,h042core_tail25_b0.08,h042core_tail25_b0.08,2,70,70,0.0034451281585781515,0.03750264228826794,0.015509786216817131,0.22383985419833818,-0.00014337785532202754,0.0005806770651162083,-1.5459164511789363e-06,-1.5653084490287976e-05,-0.00022885177516215448,-0.0003588940358313664,0.00025614247802194066,-0.00024071716730356824,-0.00042653159596776945,0.00020597229104169442,0.8333333333333334,12,-0.00023958816340860067,-0.0002975262045887304,0.0002929117572954594,-5.374103521674396e-05,-0.0003872502031460693,0.00025300152181685214,0.5833333333333334,12,0.8087483399734395,0.5742498709636459,0.5681610583285647,0.5986785284531152,0.005944852228512099,3.6726821438926035e-05,0.030542087259692298,0.08333333333333333,12,0.5817791302288938,0.5373219452999434,0.5974072230982428,0.00041125900841043617,-0.12750497771900166,0.03519325817092836,0.25,12,-1.4363455970823864,1.4363455970823864,0.02051922281546266,0.8,0.0,0.6686396082337317
h043_h042core0.58_tail20_b0.12_c65_b2ea4df6,submission_h043_h042core0.58_tail20_b0.12_c65_b2ea4df6.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.12_c65_b2ea4df6.csv,h042core0.58_tail20_b0.12,h042core0.58_tail20_b0.12,2,65,65,0.003998571305912767,0.04305671614590323,0.018013823980029972,0.25965423087007267,-0.00016141374860266064,0.0006741046911678028,-1.1185987088177474e-08,-1.603153168038136e-05,-0.00024473115629643737,-0.0003312008793433553,0.0001953510365565681,-0.0002499610126968782,-0.0004898590815845917,0.0002241141241673384,0.8333333333333334,12,-0.00023092751828785157,-0.0002845471873892575,0.00023777015978417043,-3.412295952010067e-05,-0.00044895120850652043,0.0002617993848493629,0.5833333333333334,12,0.9049634794156708,0.5742474575783365,0.5681784090794375,0.5985615398736833,0.005942438843202724,5.407757231175038e-05,0.030425098680260478,0.08333333333333333,12,0.5818370100522978,0.5373915463512746,0.5973318364225849,0.0004776771054990636,-0.12746738438543928,0.03511092835421676,0.25,12,-1.2335417846055645,1.2335417846055645,0.01897756591700869,0.8153846153846154,0.0,0.6776261620185924
h043_h042core_tail25_b0.18_c70_ea1f2734,submission_h043_h042core_tail25_b0.18_c70_ea1f2734.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.18_c70_ea1f2734.csv,h042core_tail25_b0.18,h042core_tail25_b0.18,2,70,70,0.003623496273677494,0.03750264228826794,0.016292793170818,0.22383985419833818,-0.00014654264771985694,0.0005925787820749403,-1.8881800067018848e-06,-1.65785283234449e-05,-0.00023432396490478263,-0.0003573483295592242,0.00025010598277450677,-0.00024225811535445296,-0.00043298755032612795,0.0002115410507276789,0.8333333333333334,12,-0.0002430213749858908,-0.0002952821863110697,0.00028743411716811526,-5.8834245772175844e-05,-0.000393985727584829,0.0002564417052684726,0.5833333333333334,12,0.7304614873837981,0.574251567501042,0.5681644821142845,0.5986153738331687,0.005946548765908277,4.015060715868436e-05,0.03047893263974576,0.08333333333333333,12,0.5821177074434083,0.5373278691101088,0.5973452700712982,0.00041716740545133524,-0.12719229476341587,0.03512468557138028,0.25,12,-1.4267893861574894,1.4267893861574894,0.020382705516535562,0.8,0.0,0.678351593625498
h043_h042core_tail85_b0.04_c105_d62674ef,submission_h043_h042core_tail85_b0.04_c105_d62674ef.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.04_c105_d62674ef.csv,h042core_tail85_b0.04,h042core_tail85_b0.04,2,105,105,0.003430094453482471,0.03750264228826794,0.01545115782161986,0.22383985419833818,-0.00014232233882668235,0.0005814619880586396,-1.563403774506849e-06,-1.6479336020452757e-05,-0.0002435745524033252,-0.0005044667074863332,0.0002623544770214197,-0.00027289147403180853,-0.0005558429788824662,0.00023805839164365794,0.8333333333333334,12,-0.0002497862730484893,-0.0004039057567010966,0.00029835795461741405,-8.17333265512787e-05,-0.0003851545689149251,0.00032112213674273266,0.6666666666666666,12,0.6914010624169986,0.5742698735546194,0.5681392208710674,0.5986540707037206,0.005964854819485665,1.4889363941628107e-05,0.030517629510297652,0.08333333333333333,12,0.5817795198961653,0.537315269095075,0.5974233673207549,0.0004078868233583499,-0.12752270059684176,0.035208443848308485,0.25,12,-2.318974817380071,2.318974817380071,0.02208547445123877,0.8,0.0,0.6889666334661354
h043_h042core_tail15_b0.18_c60_2bd2f103,submission_h043_h042core_tail15_b0.18_c60_2bd2f103.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.18_c60_2bd2f103.csv,h042core_tail15_b0.18,h042core_tail15_b0.18,2,60,60,0.0035053685912272794,0.03750264228826794,0.015767908392674335,0.22383985419833818,-0.00014430495961735126,0.0005857850000917101,-1.8072739522392133e-06,-1.599348228660994e-05,-0.00022782329848925614,-0.0003023444189549293,0.00025245569229563885,-0.00023185348608207017,-0.00042536209343908013,0.00019838472734699458,0.8333333333333334,12,-0.00023531840426831672,-0.00026893308495955036,0.0002896615583871823,-3.9733494602754715e-05,-0.00038987988703246195,0.0002345913624646907,0.5833333333333334,12,0.8677124833997344,0.57422470398315,0.5681693214899212,0.5984099201879615,0.0059196852480162265,4.498998279545142e-05,0.030273478994538618,0.08333333333333333,12,0.5817557277915272,0.5373259586951162,0.5972432611620556,0.000414034009928288,-0.12753918257154906,0.035019165421199906,0.25,12,-1.1088384697149525,1.1088384697149525,0.01848064116191588,0.7666666666666667,0.0,0.6959594953519256
h043_h042core0.9_tail55_b0.18_c100_ac8e8625,submission_h043_h042core0.9_tail55_b0.18_c100_ac8e8625.csv,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.9_tail55_b0.18_c100_ac8e8625.csv,h042core0.9_tail55_b0.18,h042core0.9_tail55_b0.18,2,100,100,0.006454828374454784,0.0640569602750547,0.029207817714817015,0.40291173755700993,-0.0002222247181904511,0.001057535448968193,1.0680231446186824e-05,-1.620003157133775e-05,-0.0003209651692466396,-0.0005269126790614006,0.00019482395731826267,-0.0003754586160187893,-0.000764885523935726,0.00035852274184158345,0.75,12,-0.00022708652865142866,-0.0004581015210539271,1.96361120693673e-05,-3.8376789803141846e-05,-0.0007002401369477213,0.0004096918032410019,0.5833333333333334,12,0.8762782204515273,0.5743331033442197,0.5682149452334866,0.5985601481831365,0.006028084609085993,9.06137263608553e-05,0.030423706989713594,0.08333333333333333,12,0.5821370650256049,0.5376678144702859,0.5973880047714534,0.0007475931189080964,-0.12722347960663222,0.03515346134992873,0.25,12,-2.1339787840719207,2.1339787840719207,0.0213397878407192,0.79,0.0,0.6966824369189907
