candidate_id,family,q2_k,core_alpha,tail_k,tail_alpha,changed_cells,changed_rows,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,h042_overlap_cells,h042_jaccard,h042_distance_l1,h042_distance_l2,tangent_expected_delta,resolved_path
h043_h042core_prune38_a0.5_c38_449313f1,h042core_prune38_a0.5,38,0.5,0,0.0,38,38,0.0133194349612727,0.22383985419833818,0.002952315300001228,0.03750264228826794,38,0.8444444444444444,0.0015639456923437734,0.0102132214716599,-0.00017687306025550517,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune38_a0.5_c38_449313f1.csv
h043_h042core_prune38_a0.62_c38_1d0b8a55,h042core_prune38_a0.62,38,0.62,0,0.0,38,38,0.016516099351978158,0.27756141920594035,0.003653523075206764,0.04578785703355881,38,0.8444444444444444,0.004760610083049229,0.013567192688770055,-0.00022567480599923917,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune38_a0.62_c38_1d0b8a55.csv
h043_h042core_prune38_a0.78_c38_47719613,h042core_prune38_a0.78,38,0.78,0,0.0,38,38,0.020778318539585394,0.3491901725494082,0.004583542755506526,0.05640827282238181,38,0.8444444444444444,0.009022829270656466,0.02320673140393518,-0.00028883747738794017,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune38_a0.78_c38_47719613.csv
h043_h042core_prune38_a0.96_c38_f71a5944,h042core_prune38_a0.96,38,0.96,0,0.0,38,38,0.025573315125643568,0.4297725200608107,0.005622710175286684,0.0677806280609754,38,0.8444444444444444,0.01381782585671464,0.035725642194871884,-0.00034382398563722656,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune38_a0.96_c38_f71a5944.csv
h043_h042core_prune38_a1.14_c38_a83e6be1,h042core_prune38_a1.14,38,1.14,0,0.0,38,38,0.03036831171170172,0.5103548675722114,0.0066539212901835796,0.07855443740821044,38,0.8444444444444444,0.018612822442772795,0.04871350273620552,-0.00037952711506093707,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune38_a1.14_c38_a83e6be1.csv
h043_h042core_prune42_a0.5_c42_c6009745,h042core_prune42_a0.5,42,0.5,0,0.0,42,42,0.014200957844409716,0.22383985419833818,0.0031444444905439324,0.03750264228826794,42,0.9333333333333333,0.0006824228092067566,0.006421695706061729,-0.00019596074481231966,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune42_a0.5_c42_c6009745.csv
h043_h042core_prune42_a0.62_c42_642790d6,h042core_prune42_a0.62,42,0.62,0,0.0,42,42,0.017609187727068064,0.27756141920594035,0.0038923196376568774,0.04578785703355881,42,0.9333333333333333,0.004090652691865099,0.011163777643367722,-0.0002469853589487144,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune42_a0.62_c42_642790d6.csv
h043_h042core_prune42_a0.78_c42_1548a338,h042core_prune42_a0.78,42,0.78,0,0.0,42,42,0.022153494237279147,0.3491901725494082,0.004884881678468298,0.05640827282238181,42,0.9333333333333333,0.008634959202076182,0.022254436767647955,-0.00031218324644955375,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune42_a0.78_c42_1548a338.csv
h043_h042core_prune42_a0.96_c42_7c3ac889,h042core_prune42_a0.96,42,0.96,0,0.0,42,42,0.027265839061266645,0.4297725200608107,0.00599483174333577,0.0677806280609754,42,0.9333333333333333,0.01374730402606368,0.03558979761801556,-0.0003679475291624046,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune42_a0.96_c42_7c3ac889.csv
h043_h042core_prune42_a1.14_c42_476c2667,h042core_prune42_a1.14,42,1.14,0,0.0,42,42,0.032378183885254125,0.5103548675722114,0.007097255981424193,0.07855443740821044,42,0.9333333333333333,0.018859648850051158,0.04912504791874745,-0.0004035500953459398,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_prune42_a1.14_c42_476c2667.csv
h043_h042core_tail8_b0.04_c53_77b35b34,h042core_tail8_b0.04,45,0.5,8,0.04,53,53,0.014959659844612302,0.22383985419833818,0.0033200984504880237,0.03750264228826794,45,0.8490566037735849,7.627919099588273e-05,0.0005273408114240397,-0.00021729182473087424,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.04_c53_77b35b34.csv
h043_h042core_tail8_b0.08_c53_57f16055,h042core_tail8_b0.08,45,0.5,8,0.08,53,53,0.01503593903560816,0.22383985419833818,0.003337940595175649,0.03750264228826794,45,0.8490566037735849,0.000152558381991742,0.0010546816228480982,-0.0002159261146080746,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.08_c53_57f16055.csv
h043_h042core_tail8_b0.12_c53_7c22a5d1,h042core_tail8_b0.12,45,0.5,8,0.12,53,53,0.01511221822660402,0.22383985419833818,0.003355773666079279,0.03750264228826794,45,0.8490566037735849,0.00022883757298760066,0.0015820224342721263,-0.00021456193263644872,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.12_c53_7c22a5d1.csv
h043_h042core_tail8_b0.18_c53_e0c0e19b,h042core_tail8_b0.18,45,0.5,8,0.18,53,53,0.015226637013097804,0.22383985419833818,0.003382505966439467,0.03750264228826794,45,0.8490566037735849,0.00034325635948138477,0.002373033651408177,-0.000212520183019542,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.18_c53_e0c0e19b.csv
h043_h042core_tail8_b0.26_c53_3fc7a08a,h042core_tail8_b0.26,45,0.5,8,0.26,53,53,0.015379195395089527,0.22383985419833818,0.003418116030410223,0.03750264228826794,45,0.8490566037735849,0.0004958147414731074,0.0034277152742562965,-0.0002098102212223924,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.26_c53_3fc7a08a.csv
h043_h042core_tail8_b0.36_c53_a681ddbd,h042core_tail8_b0.36,45,0.5,8,0.36,53,53,0.015569893372579174,0.22383985419833818,0.003462574082745216,0.03750264228826794,45,0.8490566037735849,0.0006865127189627534,0.004746067302816398,-0.00020645086217931417,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail8_b0.36_c53_a681ddbd.csv
h043_h042core_tail15_b0.04_c60_2e0e6aa1,h042core_tail15_b0.04,45,0.5,15,0.04,60,60,0.015079942373407087,0.22383985419833818,0.0033474339825420216,0.03750264228826794,45,0.75,0.00019656171979066893,0.0009303892001513855,-0.00021624789841553002,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.04_c60_2e0e6aa1.csv
h043_h042core_tail15_b0.08_c60_336579c9,h042core_tail15_b0.08,45,0.5,15,0.08,60,60,0.015276504093197729,0.22383985419833818,0.0033925931783650477,0.03750264228826794,45,0.75,0.0003931234395813106,0.0018607784003027606,-0.00021384169270319435,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.08_c60_336579c9.csv
h043_h042core_tail15_b0.12_c60_5d7499f0,h042core_tail15_b0.12,45,0.5,15,0.12,60,60,0.015473065812988377,0.22383985419833818,0.0034377245551679573,0.03750264228826794,45,0.75,0.0005896851593719587,0.002791167600454151,-0.00021144384231306206,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.12_c60_5d7499f0.csv
h043_h042core_tail15_b0.18_c60_2bd2f103,h042core_tail15_b0.18,45,0.5,15,0.18,60,60,0.015767908392674335,0.22383985419833818,0.0035053685912272794,0.03750264228826794,45,0.75,0.0008845277390579169,0.004186751400681199,-0.00020787164583713918,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.18_c60_2bd2f103.csv
h043_h042core_tail15_b0.26_c60_72663dcd,h042core_tail15_b0.26,45,0.5,15,0.26,60,60,0.016161031832255632,0.22383985419833818,0.0035954595779517833,0.03750264228826794,45,0.75,0.0012776511786392112,0.006047529800983977,-0.00020317512907603514,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.26_c60_72663dcd.csv
h043_h042core_tail15_b0.36_c60_eba6856b,h042core_tail15_b0.36,45,0.5,15,0.36,60,60,0.016652436131732236,0.22383985419833818,0.003707906477670371,0.03750264228826794,45,0.75,0.0017690554781158174,0.008373502801362412,-0.0001974519274013997,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail15_b0.36_c60_eba6856b.csv
h043_h042core_tail25_b0.04_c70_6975f28d,h042core_tail25_b0.04,45,0.5,25,0.04,70,70,0.01519658343521679,0.22383985419833818,0.0033737081274547707,0.03750264228826794,45,0.6428571428571429,0.00031320278160036586,0.0011430234200783837,-0.00021569745532664216,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.04_c70_6975f28d.csv
h043_h042core_tail25_b0.08_c70_9070bbed,h042core_tail25_b0.08,45,0.5,25,0.08,70,70,0.015509786216817131,0.22383985419833818,0.0034451281585781515,0.03750264228826794,45,0.6428571428571429,0.0006264055632007097,0.002286046840156762,-0.00021274438229109693,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.08_c70_9070bbed.csv
h043_h042core_tail25_b0.12_c70_f2394d6c,h042core_tail25_b0.12,45,0.5,25,0.12,70,70,0.015822988998417484,0.22383985419833818,0.003516506884813371,0.03750264228826794,45,0.6428571428571429,0.0009396083448010617,0.0034290702602351605,-0.00020980675094955844,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.12_c70_f2394d6c.csv
h043_h042core_tail25_b0.18_c70_ea1f2734,h042core_tail25_b0.18,45,0.5,25,0.18,70,70,0.016292793170818,0.22383985419833818,0.003623496273677494,0.03750264228826794,45,0.6428571428571429,0.001409412517201574,0.005143605390352716,-0.00020544552004506813,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.18_c70_ea1f2734.csv
h043_h042core_tail25_b0.26_c70_dc08269d,h042core_tail25_b0.26,45,0.5,25,0.26,70,70,0.016919198734018693,0.22383985419833818,0.0037659988868517656,0.03750264228826794,45,0.6428571428571429,0.0020358180804022695,0.007429652230509496,-0.0001997516274461827,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.26_c70_dc08269d.csv
h043_h042core_tail25_b0.36_c70_cc264857,h042core_tail25_b0.36,45,0.5,25,0.36,70,70,0.017702205688019553,0.22383985419833818,0.003943879842302621,0.03750264228826794,45,0.6428571428571429,0.0028188250344031314,0.010287210780705448,-0.0001928986893512805,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail25_b0.36_c70_cc264857.csv
h043_h042core_tail40_b0.04_c85_7c415884,h042core_tail40_b0.04,45,0.5,40,0.04,85,85,0.015292950812320313,0.22383985419833818,0.003393084380491185,0.03750264228826794,45,0.5294117647058824,0.0004095701587038902,0.0012394391336297632,-0.00021544795110618674,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.04_c85_7c415884.csv
h043_h042core_tail40_b0.08_c85_ec4cce79,h042core_tail40_b0.08,45,0.5,40,0.08,85,85,0.015702520971024172,0.22383985419833818,0.003483867947310846,0.03750264228826794,45,0.5294117647058824,0.0008191403174077504,0.002478878267259514,-0.00021224750533842057,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.08_c85_ec4cce79.csv
h043_h042core_tail40_b0.12_c85_898e0b9c,h042core_tail40_b0.12,45,0.5,40,0.12,85,85,0.01611209112972805,0.22383985419833818,0.003574597474970823,0.03750264228826794,45,0.5294117647058824,0.0012287104761116291,0.0037183174008893,-0.00020906671380748813,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.12_c85_898e0b9c.csv
h043_h042core_tail40_b0.18_c85_aa42b752,h042core_tail40_b0.18,45,0.5,40,0.18,85,85,0.01672644636778385,0.22383985419833818,0.0037105891524643582,0.03750264228826794,45,0.5294117647058824,0.001843065714167428,0.005577476101333945,-0.00020435294008498998,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.18_c85_aa42b752.csv
h043_h042core_tail40_b0.26_c85_cf696674,h042core_tail40_b0.26,45,0.5,40,0.26,85,85,0.017545586685191593,0.22383985419833818,0.0038917167579099634,0.03750264228826794,45,0.5294117647058824,0.0026622060315751694,0.008056354368593475,-0.00019822094380402794,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.26_c85_cf696674.csv
h043_h042core_tail40_b0.36_c85_b0d07002,h042core_tail40_b0.36,45,0.5,40,0.36,85,85,0.018569512081951265,0.22383985419833818,0.004117806887887871,0.03750264228826794,45,0.5294117647058824,0.0036861314283348472,0.011154952202667887,-0.0001908873538908029,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail40_b0.36_c85_b0d07002.csv
h043_h042core_tail60_b0.04_c105_d62674ef,h042core_tail60_b0.04,45,0.5,60,0.04,105,105,0.01545115782161986,0.22383985419833818,0.003430094453482471,0.03750264228826794,45,0.42857142857142855,0.0005677771680034436,0.0014171222012165268,-0.00021498830412947643,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.04_c105_d62674ef.csv
h043_h042core_tail60_b0.08_c105_f0716f9e,h042core_tail60_b0.08,45,0.5,60,0.08,105,105,0.016018934989623264,0.22383985419833818,0.003557889145077761,0.03750264228826794,45,0.42857142857142855,0.001135554336006846,0.002834244402433044,-0.0002113330926793041,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.08_c105_f0716f9e.csv
h043_h042core_tail60_b0.12_c105_eea0f08f,h042core_tail60_b0.12,45,0.5,60,0.12,105,105,0.016586712157626693,0.22383985419833818,0.003685630662219896,0.03750264228826794,45,0.42857142857142855,0.0017033315040102747,0.004251366603649589,-0.00020770715413058133,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.12_c105_eea0f08f.csv
h043_h042core_tail60_b0.18_c105_e83dda68,h042core_tail60_b0.18,45,0.5,60,0.18,105,105,0.01743837790963182,0.22383985419833818,0.003877141535089426,0.03750264228826794,45,0.42857142857142855,0.0025549972560153984,0.006377049905474368,-0.00020235333998954122,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.18_c105_e83dda68.csv
h043_h042core_tail60_b0.26_c105_7fd8109a,h042core_tail60_b0.26,45,0.5,60,0.26,105,105,0.018573932245638657,0.22383985419833818,0.004132296008085904,0.03750264228826794,45,0.42857142857142855,0.0036905515920222375,0.009211294307907427,-0.0001954396129672527,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.26_c105_7fd8109a.csv
h043_h042core_tail60_b0.36_c105_0d5bac20,h042core_tail60_b0.36,45,0.5,60,0.36,105,105,0.019993375165647212,0.22383985419833818,0.004450919647215378,0.03750264228826794,45,0.42857142857142855,0.005109994512030793,0.01275409981094875,-0.00018727583754502846,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail60_b0.36_c105_0d5bac20.csv
h043_h042core_tail85_b0.04_c105_d62674ef,h042core_tail85_b0.04,45,0.5,85,0.04,105,105,0.01545115782161986,0.22383985419833818,0.003430094453482471,0.03750264228826794,45,0.42857142857142855,0.0005677771680034436,0.0014171222012165268,-0.00021498830412947643,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.04_c105_d62674ef.csv
h043_h042core_tail85_b0.08_c105_f0716f9e,h042core_tail85_b0.08,45,0.5,85,0.08,105,105,0.016018934989623264,0.22383985419833818,0.003557889145077761,0.03750264228826794,45,0.42857142857142855,0.001135554336006846,0.002834244402433044,-0.0002113330926793041,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.08_c105_f0716f9e.csv
h043_h042core_tail85_b0.12_c105_eea0f08f,h042core_tail85_b0.12,45,0.5,85,0.12,105,105,0.016586712157626693,0.22383985419833818,0.003685630662219896,0.03750264228826794,45,0.42857142857142855,0.0017033315040102747,0.004251366603649589,-0.00020770715413058133,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.12_c105_eea0f08f.csv
h043_h042core_tail85_b0.18_c105_e83dda68,h042core_tail85_b0.18,45,0.5,85,0.18,105,105,0.01743837790963182,0.22383985419833818,0.003877141535089426,0.03750264228826794,45,0.42857142857142855,0.0025549972560153984,0.006377049905474368,-0.00020235333998954122,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.18_c105_e83dda68.csv
h043_h042core_tail85_b0.26_c105_7fd8109a,h042core_tail85_b0.26,45,0.5,85,0.26,105,105,0.018573932245638657,0.22383985419833818,0.004132296008085904,0.03750264228826794,45,0.42857142857142855,0.0036905515920222375,0.009211294307907427,-0.0001954396129672527,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.26_c105_7fd8109a.csv
h043_h042core_tail85_b0.36_c105_0d5bac20,h042core_tail85_b0.36,45,0.5,85,0.36,105,105,0.019993375165647212,0.22383985419833818,0.004450919647215378,0.03750264228826794,45,0.42857142857142855,0.005109994512030793,0.01275409981094875,-0.00018727583754502846,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core_tail85_b0.36_c105_0d5bac20.csv
h043_h042core0.58_tail10_b0.04_c55_bc13779b,h042core0.58_tail10_b0.04,45,0.58,10,0.04,55,55,0.017384735274287768,0.25965423087007267,0.003853748839571483,0.04305671614590323,45,0.8181818181818182,0.002501354620671341,0.006216045104895167,-0.00025203204007754487,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.04_c55_bc13779b.csv
h043_h042core0.58_tail10_b0.08_c55_aa9dbb5b,h042core0.58_tail10_b0.08,45,0.58,10,0.08,55,55,0.01750474899038045,0.25965423087007267,0.0038808700986583686,0.04305671614590323,45,0.8181818181818182,0.002621368336764023,0.006340407535405757,-0.00025042170711484673,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.08_c55_aa9dbb5b.csv
h043_h042core0.58_tail10_b0.12_c55_61d0ee64,h042core0.58_tail10_b0.12,45,0.58,10,0.12,55,55,0.017624762706473136,0.25965423087007267,0.003907965269115257,0.04305671614590323,45,0.8181818181818182,0.0027413820528567117,0.006542427123267158,-0.0002488138791899849,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.12_c55_61d0ee64.csv
h043_h042core0.58_tail10_b0.18_c55_af4daf88,h042core0.58_tail10_b0.18,45,0.58,10,0.18,55,55,0.017804783280612156,0.25965423087007267,0.003948558603527934,0.04305671614590323,45,0.8181818181818182,0.0029214026269957314,0.006975612431663814,-0.00024640954371326983,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail10_b0.18_c55_af4daf88.csv
h043_h042core0.58_tail20_b0.04_c65_48584410,h042core0.58_tail20_b0.04,45,0.58,20,0.04,65,65,0.01751442236547338,0.25965423087007267,0.003883963318422124,0.04305671614590323,45,0.6923076923076923,0.0026310417118569547,0.006258210924219449,-0.00025135881817673646,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.04_c65_48584410.csv
h043_h042core0.58_tail20_b0.08_c65_49f5c718,h042core0.58_tail20_b0.08,45,0.58,20,0.08,65,65,0.017764123172751674,0.25965423087007267,0.003941286665710569,0.04305671614590323,45,0.6923076923076923,0.0028807425191352464,0.00650420760882861,-0.0002490775824128236,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.08_c65_49f5c718.csv
h043_h042core0.58_tail20_b0.12_c65_b2ea4df6,h042core0.58_tail20_b0.12,45,0.58,20,0.12,65,65,0.018013823980029972,0.25965423087007267,0.003998571305912767,0.04305671614590323,45,0.6923076923076923,0.003130443326413547,0.0068947253532405444,-0.0002468034668801559,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.12_c65_b2ea4df6.csv
h043_h042core0.58_tail20_b0.18_c65_ea065168,h042core0.58_tail20_b0.18,45,0.58,20,0.18,65,65,0.01838837519094741,0.25965423087007267,0.004084424688158954,0.04305671614590323,45,0.6923076923076923,0.0035049945373309853,0.0077013252185474,-0.0002434132587392915,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail20_b0.18_c65_ea065168.csv
h043_h042core0.58_tail35_b0.04_c80_90ad0dc9,h042core0.58_tail35_b0.04,45,0.58,35,0.04,80,80,0.0176323914915497,0.25965423087007267,0.003910217324251288,0.04305671614590323,45,0.5625,0.002749010837933273,0.006288139666124499,-0.0002509805198631967,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail35_b0.04_c80_90ad0dc9.csv
h043_h042core0.58_tail35_b0.08_c80_6706f2bb,h042core0.58_tail35_b0.08,45,0.58,35,0.08,80,80,0.018000061424904318,0.25965423087007267,0.0039937899462263995,0.04305671614590323,45,0.5625,0.003116680771287891,0.006618663201388844,-0.0002483230688460869,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail35_b0.08_c80_6706f2bb.csv
h043_h042core0.58_tail35_b0.12_c80_eda58efa,h042core0.58_tail35_b0.12,45,0.58,35,0.12,80,80,0.01836773135825895,0.25965423087007267,0.004077318993679041,0.04305671614590323,45,0.5625,0.003484350704642521,0.007135594305636812,-0.0002456768721790803,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail35_b0.12_c80_eda58efa.csv
h043_h042core0.58_tail35_b0.18_c80_8ad65966,h042core0.58_tail35_b0.18,45,0.58,35,0.18,80,80,0.018919236258290867,0.25965423087007267,0.004202529561726359,0.04305671614590323,45,0.5625,0.004035855604674442,0.00818011088050619,-0.0002417406181433348,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail35_b0.18_c80_8ad65966.csv
h043_h042core0.58_tail55_b0.04_c100_b1814614,h042core0.58_tail55_b0.04,45,0.58,55,0.04,100,100,0.01780199545559673,0.25965423087007267,0.003947491210583645,0.04305671614590323,45,0.45,0.002918614801980309,0.006329391816473247,-0.00025053145909569697,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail55_b0.04_c100_b1814614.csv
h043_h042core0.58_tail55_b0.08_c100_471e7917,h042core0.58_tail55_b0.08,45,0.58,55,0.08,100,100,0.01833926935299837,0.25965423087007267,0.004068327891536684,0.04305671614590323,45,0.45,0.0034558886993819433,0.006774120149245908,-0.0002474283134952444,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail55_b0.08_c100_471e7917.csv
h043_h042core0.58_tail55_b0.12_c100_2fa432b5,h042core0.58_tail55_b0.12,45,0.58,55,0.12,100,100,0.01887654325040003,0.25965423087007267,0.004189111003460846,0.04305671614590323,45,0.45,0.0039931625967836075,0.007456621811945934,-0.00024434308427922976,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail55_b0.12_c100_2fa432b5.csv
h043_h042core0.58_tail55_b0.18_c100_f6972360,h042core0.58_tail55_b0.18,45,0.58,55,0.18,100,100,0.0196824540965025,0.25965423087007267,0.004370183562225813,0.04305671614590323,45,0.45,0.004799073442886075,0.008800815030939829,-0.00023976762795060378,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.58_tail55_b0.18_c100_f6972360.csv
h043_h042core0.66_tail10_b0.04_c55_9e8a9768,h042core0.66_tail10_b0.04,45,0.66,10,0.04,55,55,0.019766076178866394,0.2954686075418076,0.004376870163576594,0.048488496918805524,45,0.8181818181818182,0.004882695525249971,0.01236912753654944,-0.00028721267018291124,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail10_b0.04_c55_9e8a9768.csv
h043_h042core0.66_tail10_b0.08_c55_5a6c284a,h042core0.66_tail10_b0.08,45,0.66,10,0.08,55,55,0.019886089894959078,0.2954686075418076,0.004403991422663478,0.048488496918805524,45,0.8181818181818182,0.0050027092413426535,0.012432090209790329,-0.00028579723624579985,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail10_b0.08_c55_5a6c284a.csv
h043_h042core0.66_tail10_b0.12_c55_eaac4f01,h042core0.66_tail10_b0.12,45,0.66,10,0.12,55,55,0.020006103611051766,0.2954686075418076,0.004431086593120368,0.048488496918805524,45,0.8181818181818182,0.005122722957435343,0.012536325296218035,-0.00028438350350753116,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail10_b0.12_c55_eaac4f01.csv
h043_h042core0.66_tail10_b0.18_c55_012659a6,h042core0.66_tail10_b0.18,45,0.66,10,0.18,55,55,0.020186124185190786,0.2954686075418076,0.004471679927533044,0.048488496918805524,45,0.8181818181818182,0.005302743531574362,0.012767743264419018,-0.00028226793886307864,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail10_b0.18_c55_012659a6.csv
h043_h042core0.66_tail20_b0.04_c65_81570b51,h042core0.66_tail20_b0.04,45,0.66,20,0.04,65,65,0.01989576327005201,0.2954686075418076,0.004407084642427234,0.048488496918805524,45,0.6923076923076923,0.005012382616435586,0.0123903713923899,-0.00028662097345962114,/Users/kbsoo/Downloads/cl2/hitl/h043_q2_phase_manifold_jepa/submission_h043_h042core0.66_tail20_b0.04_c65_81570b51.csv
