subset_delta_mean_vs_h012,subset_delta_p10_vs_h012,subset_delta_p90_vs_h012,subset_delta_max_vs_h012,subset_beats_h012_rate,uniform_delta_mean_vs_h012,uniform_delta_p90_vs_h012,candidate_id,mode,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h015_subset_delta_mean,delta_gain_vs_h015_subset,h016_decision,decision_rank,file
-3.3843461021730375e-05,-3.3859494779514745e-05,-3.3837103613885966e-05,-3.3837103613885966e-05,1.0,-3.242861467308758e-05,-3.242861467308757e-05,gain_S4_k60_a1.35,gain,S4,60,1.35,60,60,0.0008451554959329941,0.06543981843348756,0.00016464899144879005,-0.00019849245247052043,public_subset_sensor,1,not_materialized
-3.3577642473175817e-05,-3.3628741135784685e-05,-3.354556471222294e-05,-3.354556471222294e-05,1.0,-3.1257306155776006e-05,-3.1257306155776006e-05,gain_S4_k30_a1,gain,S4,30,1.0,30,30,0.00037798463445372414,0.051186380377879925,0.00016464899144879005,-0.00019822663392196586,public_subset_sensor,1,not_materialized
-3.317389825397463e-05,-3.325075494466537e-05,-3.3073189540452005e-05,-3.3073189540452005e-05,1.0,-3.219769795431764e-05,-3.219769795431764e-05,gain_Q1_k100_a1,gain,Q1,100,1.0,100,100,0.0007816300232612935,0.04071543594096194,0.00016464899144879005,-0.00019782288970276467,public_subset_sensor,1,not_materialized
-3.2924704056773967e-05,-3.29724448061847e-05,-3.289493421694416e-05,-3.289493421694416e-05,1.0,-3.0570914229239574e-05,-3.0570914229239574e-05,combined_S4_k30_a1,combined,S4,30,1.0,30,30,0.00036887068938758194,0.051186380377879925,0.00016464899144879005,-0.00019757369550556402,public_subset_sensor,1,not_materialized
-3.197570768215358e-05,-3.203897820359932e-05,-3.191768499253352e-05,-3.191768499253352e-05,1.0,-2.9082514101127162e-05,-2.908251410112716e-05,combined_S1_k30_a1,combined,S1,30,1.0,30,30,0.0004071226248339718,0.05164167766874983,0.00016464899144879005,-0.00019662469913094363,public_subset_sensor,1,not_materialized
-3.077735801224698e-05,-3.4533437240804824e-05,-2.8314687238474892e-05,-2.8314687238474892e-05,1.0,-3.8283594158430266e-05,-3.8283594158430266e-05,weight_Q_k120_a1.25,weight,Q,120,1.25,99,120,0.001207321150474445,0.06373900677125643,0.00016464899144879005,-0.00019542634946103702,public_subset_sensor,1,not_materialized
-3.057038418944629e-05,-3.064793209903011e-05,-3.0469377799688864e-05,-3.0469377799688864e-05,1.0,-2.9509068010251448e-05,-2.9509068010251448e-05,gain_Q1_k160_a1,gain,Q1,160,1.0,160,160,0.0010772515887313883,0.04071543594096194,0.00016464899144879005,-0.00019521937563823634,public_subset_sensor,1,not_materialized
-2.980559873468644e-05,-3.398269733877194e-05,-2.692888577205728e-05,-2.692888577205728e-05,1.0,-3.567087151501687e-05,-3.5670871515016874e-05,public_weight_floor_q85_a1,floor,all,1750,1.0,157,260,0.0024428225237064774,0.05164167766874983,0.00016464899144879005,-0.0001944545901834765,public_subset_sensor,1,not_materialized
-2.9678345499890182e-05,-2.969285331219887e-05,-2.966888393510666e-05,-2.966888393510666e-05,1.0,-2.8378907645250417e-05,-2.8378907645250413e-05,gain_S4_k160_a1.35,gain,S4,160,1.35,160,160,0.0017673529693066456,0.06543981843348756,0.00016464899144879005,-0.00019432733694868022,public_subset_sensor,1,not_materialized
-2.9602384128094298e-05,-2.9636971480488562e-05,-2.9569849212312732e-05,-2.9569849212312732e-05,1.0,-2.8207126146816567e-05,-2.820712614681657e-05,gain_S2_k160_a1,gain,S2,160,1.0,160,160,0.0014150461310143381,0.04919580889097086,0.00016464899144879005,-0.00019425137557688434,public_subset_sensor,1,not_materialized
-2.9516674406996004e-05,-2.9593077204237956e-05,-2.9417490279908743e-05,-2.9417490279908743e-05,1.0,-2.8464765037389037e-05,-2.846476503738904e-05,gain_Q1_k60_a1,gain,Q1,60,1.0,60,60,0.0005592947801464355,0.04071543594096194,0.00016464899144879005,-0.00019416566585578606,public_subset_sensor,1,not_materialized
-2.9285353280336366e-05,-3.3452452894247134e-05,-2.641790882404407e-05,-2.641790882404407e-05,1.0,-3.515295630486884e-05,-3.515295630486885e-05,weight_all_k240_a1,weight,all,240,1.0,148,240,0.002286073277876416,0.05164167766874983,0.00016464899144879005,-0.00019393434472912642,public_subset_sensor,1,not_materialized
-2.9166280308409982e-05,-2.917875867057791e-05,-2.9150725168685826e-05,-2.9150725168685826e-05,1.0,-2.7638408100618818e-05,-2.763840810061882e-05,combined_S2_k60_a1,combined,S2,60,1.0,60,60,0.0006698844707240972,0.04919580889097086,0.00016464899144879005,-0.00019381527175720004,public_subset_sensor,1,not_materialized
-2.9019569290744822e-05,-2.912699626911341e-05,-2.892573364523733e-05,-2.892573364523733e-05,1.0,-2.692492692368808e-05,-2.692492692368808e-05,gain_S1_k60_a1.35,gain,S1,60,1.35,60,60,0.0008372701767552881,0.06465397834346498,0.00016464899144879005,-0.00019366856073953486,public_subset_sensor,1,not_materialized
-2.882551069543212e-05,-3.3093110342229064e-05,-2.5892406305444956e-05,-2.5892406305444956e-05,1.0,-3.47292272853521e-05,-3.472922728535209e-05,weight_all_k400_a1,weight,all,400,1.0,203,400,0.0036502522679408124,0.05164167766874983,0.00016464899144879005,-0.00019347450214422216,public_subset_sensor,1,not_materialized
-2.8795823599980886e-05,-3.3070150333851955e-05,-2.5858832159960764e-05,-2.5858832159960764e-05,1.0,-3.469991242730233e-05,-3.469991242730232e-05,public_weight_floor_q75_a1,floor,all,1750,1.0,208,416,0.0037772245699956115,0.05164167766874983,0.00016464899144879005,-0.00019344481504877093,public_subset_sensor,1,not_materialized
-2.7649444478891656e-05,-2.7667495287338037e-05,-2.763621018870244e-05,-2.763621018870244e-05,1.0,-2.6174288754380657e-05,-2.6174288754380657e-05,combined_S4_k60_a1.35,combined,S4,60,1.35,60,60,0.0008825141277843661,0.06543981843348756,0.00016464899144879005,-0.0001922984359276817,public_subset_sensor,1,not_materialized
-2.7424809308410287e-05,-2.7438591929471636e-05,-2.741112462458698e-05,-2.741112462458698e-05,1.0,-2.6093473574298285e-05,-2.6093473574298282e-05,combined_S4_k100_a1.35,combined,S4,100,1.35,100,100,0.0013499925953261585,0.06543981843348756,0.00016464899144879005,-0.00019207380075720034,public_subset_sensor,1,not_materialized
-2.6636431500136258e-05,-2.6692191132497356e-05,-2.6575811601618108e-05,-2.6575811601618108e-05,1.0,-2.5913946183945177e-05,-2.5913946183945173e-05,gain_Q2_k100_a1,gain,Q2,100,1.0,100,100,0.0006134715359066743,0.0312936528474933,0.00016464899144879005,-0.0001912854229489263,public_subset_sensor,1,not_materialized
-2.616745487537904e-05,-2.626843947751818e-05,-2.6080902705162137e-05,-2.6080902705162137e-05,1.0,-2.4016962361273528e-05,-2.4016962361273525e-05,gain_S1_k30_a1.35,gain,S1,30,1.35,30,30,0.00048539713591300073,0.06465397834346498,0.00016464899144879005,-0.0001908164463241691,public_subset_sensor,1,not_materialized
-2.6135883435298524e-05,-2.6246492345278644e-05,-2.605646084080448e-05,-2.605646084080448e-05,1.0,-2.388707685375274e-05,-2.3887076853752735e-05,combined_S4_k220_a1,combined,S4,220,1.0,220,220,0.0018753778274674816,0.051186380377879925,0.00016464899144879005,-0.00019078487488408856,public_subset_sensor,1,not_materialized
-2.6124172926362055e-05,-2.6130937378020283e-05,-2.6118954036802215e-05,-2.6118954036802215e-05,1.0,-2.4649382026629763e-05,-2.4649382026629766e-05,gain_S2_k30_a1,gain,S2,30,1.0,30,30,0.0004477560053151337,0.04748500356749985,0.00016464899144879005,-0.0001907731643751521,public_subset_sensor,1,not_materialized
-2.5851374479117973e-05,-2.5934389829265256e-05,-2.5743902147764425e-05,-2.5743902147764425e-05,1.0,-2.4608942445376814e-05,-2.4608942445376814e-05,gain_Q1_k100_a1.35,gain,Q1,100,1.35,100,100,0.001046089443651511,0.05393177551020112,0.00016464899144879005,-0.00019050036592790803,public_subset_sensor,1,not_materialized
-2.5397769688012735e-05,-2.838529757704733e-05,-2.3413202574557576e-05,-2.3413202574557576e-05,1.0,-2.753997805061926e-05,-2.7539978050619255e-05,h015_Q_k400_a1,h015,Q,400,1.0,223,400,0.003300423259063444,0.051590890532074996,0.00016464899144879005,-0.00019004676113680278,public_subset_sensor,1,not_materialized
-2.48286294687496e-05,-2.488108765944738e-05,-2.4773460463059593e-05,-2.4773460463059593e-05,1.0,-2.4115806499233064e-05,-2.411580649923306e-05,gain_Q2_k100_a1.35,gain,Q2,100,1.35,100,100,0.0008238346430783576,0.04153373470984323,0.00016464899144879005,-0.00018947762091753965,public_subset_sensor,1,not_materialized
-2.4670377334147715e-05,-2.4754985155004002e-05,-2.456076795484315e-05,-2.456076795484315e-05,1.0,-2.339804945007489e-05,-2.339804945007489e-05,gain_Q1_k60_a1.35,gain,Q1,60,1.35,60,60,0.0007476636739225362,0.05393177551020112,0.00016464899144879005,-0.00018931936878293778,public_subset_sensor,1,not_materialized
-2.4648457449629753e-05,-2.4758389209803942e-05,-2.4551731749386968e-05,-2.4551731749386968e-05,1.0,-2.2563501460956225e-05,-2.256350146095623e-05,gain_S1_k100_a1.35,gain,S1,100,1.35,100,100,0.0011121371355978392,0.06465397834346498,0.00016464899144879005,-0.0001892974488984198,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,combined_Q_k700_a1,combined,Q,700,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,combined_Q_k1000_a1,combined,Q,1000,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,combined_Q_k1400_a1,combined,Q,1400,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,combined_Q_k1600_a1,combined,Q,1600,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,weight_Q_k700_a1,weight,Q,700,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,weight_Q_k1000_a1,weight,Q,1000,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,weight_Q_k1400_a1,weight,Q,1400,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,weight_Q_k1600_a1,weight,Q,1600,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,gain_Q_k700_a1,gain,Q,700,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,gain_Q_k1000_a1,gain,Q,1000,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,gain_Q_k1400_a1,gain,Q,1400,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,gain_Q_k1600_a1,gain,Q,1600,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,h015_Q_k700_a1,h015,Q,700,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,h015_Q_k1000_a1,h015,Q,1000,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,h015_Q_k1400_a1,h015,Q,1400,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.457645398631266e-05,-2.762048391367406e-05,-2.2559375840747036e-05,-2.2559375840747036e-05,1.0,-2.673008366125488e-05,-2.673008366125488e-05,h015_Q_k1600_a1,h015,Q,1600,1.0,250,653,0.004001798241235263,0.051590890532074996,0.00016464899144879005,-0.0001892254454351027,public_subset_sensor,1,not_materialized
-2.4566185020877645e-05,-2.6603782064101334e-05,-2.3244310209297682e-05,-2.3244310209297682e-05,1.0,-2.551183875469145e-05,-2.5511838754691454e-05,h015_all_k240_a0.75,h015,all,240,0.75,145,240,0.002163199660477585,0.04088660896427987,0.00016464899144879005,-0.0001892151764696677,public_subset_sensor,1,not_materialized
-2.4537226640718084e-05,-2.459309573666271e-05,-2.4475918777405873e-05,-2.4475918777405873e-05,1.0,-2.3794897902961916e-05,-2.3794897902961916e-05,combined_Q2_k100_a1,combined,Q2,100,1.0,100,100,0.0006709062508384156,0.0312936528474933,0.00016464899144879005,-0.00018918621808950814,public_subset_sensor,1,not_materialized
-2.436081927850222e-05,-2.4416255049011104e-05,-2.43012549525266e-05,-2.43012549525266e-05,1.0,-2.3591592987281255e-05,-2.359159298728126e-05,gain_Q2_k160_a1,gain,Q2,160,1.0,160,160,0.0008743739906897815,0.0312936528474933,0.00016464899144879005,-0.00018900981072729229,public_subset_sensor,1,not_materialized
-2.3647018808746867e-05,-2.3666426341732832e-05,-2.3632181373626523e-05,-2.3632181373626523e-05,1.0,-2.2304143904090906e-05,-2.2304143904090902e-05,gain_S4_k30_a1.35,gain,S4,30,1.35,30,30,0.0004959717518773797,0.06543981843348756,0.00016464899144879005,-0.0001882960102575369,public_subset_sensor,1,not_materialized
-2.3539670402568423e-05,-2.3979250989791124e-05,-2.318557110378278e-05,-2.318557110378278e-05,1.0,-2.3325964085601005e-05,-2.3325964085601005e-05,combined_S1_k100_a1,combined,S1,100,1.0,100,100,0.0008339053595695819,0.05164167766874983,0.00016464899144879005,-0.00018818866185135846,public_subset_sensor,1,not_materialized
-2.3535854703826713e-05,-2.359184032055004e-05,-2.3474870683596702e-05,-2.3474870683596702e-05,1.0,-2.276574981671566e-05,-2.2765749816715658e-05,gain_Q2_k60_a1,gain,Q2,60,1.0,60,60,0.00047323118326102,0.0312936528474933,0.00016464899144879005,-0.00018818484615261676,public_subset_sensor,1,not_materialized
-2.306194113232903e-05,-2.313899742588748e-05,-2.2962207611314846e-05,-2.2962207611314846e-05,1.0,-2.1885742701304833e-05,-2.1885742701304833e-05,gain_Q1_k30_a1,gain,Q1,30,1.0,30,30,0.000330102553809874,0.04071543594096194,0.00016464899144879005,-0.00018771093258111908,public_subset_sensor,1,not_materialized
-2.2969708797892686e-05,-2.3663956741142443e-05,-2.2448735360645988e-05,-2.2448735360645988e-05,1.0,-1.927667383385494e-05,-1.9276673833854945e-05,weight_S_k700_a0.75,weight,S,700,0.75,246,700,0.004724204329255615,0.04088660896427987,0.00016464899144879005,-0.00018761870024668273,public_subset_sensor,1,not_materialized
-2.2882189431186478e-05,-2.2980966449418473e-05,-2.2793418595375115e-05,-2.2793418595375115e-05,1.0,-2.077063415086626e-05,-2.0770634150866258e-05,combined_S1_k60_a1.35,combined,S1,60,1.35,60,60,0.0007335636009857022,0.06465397834346498,0.00016464899144879005,-0.00018753118087997653,public_subset_sensor,1,not_materialized
-2.2491646758927473e-05,-2.2513705730298784e-05,-2.247576450915513e-05,-2.247576450915513e-05,1.0,-2.1144559687808343e-05,-2.1144559687808343e-05,combined_S4_k30_a1.35,combined,S4,30,1.35,30,30,0.00048313783249976934,0.06543981843348756,0.00016464899144879005,-0.00018714063820771752,public_subset_sensor,1,not_materialized
-2.2136593804157662e-05,-2.6252435622476692e-05,-1.92349183611032e-05,-1.92349183611032e-05,1.0,-2.0615024351180545e-05,-2.061502435118054e-05,combined_all_k400_a1.5,combined,all,400,1.5,199,400,0.005868754011265447,0.07556595264375943,0.00016464899144879005,-0.00018678558525294772,public_subset_sensor,1,not_materialized
-2.182801893432803e-05,-2.1880652762228375e-05,-2.1772589802614528e-05,-2.1772589802614528e-05,1.0,-2.1069345748680738e-05,-2.1069345748680738e-05,gain_Q2_k60_a1.35,gain,Q2,60,1.35,60,60,0.000634819223279913,0.04153373470984323,0.00016464899144879005,-0.00018647701038311808,public_subset_sensor,1,not_materialized
-2.1585931094825187e-05,-2.1641967340839204e-05,-2.1525344469795243e-05,-2.1525344469795243e-05,1.0,-2.075589560049004e-05,-2.075589560049004e-05,combined_Q2_k60_a1,combined,Q2,60,1.0,60,60,0.0004533489887187874,0.0312936528474933,0.00016464899144879005,-0.00018623492254361525,public_subset_sensor,1,not_materialized
-2.0968419864150652e-05,-2.0991278296919312e-05,-2.0938056757854718e-05,-2.093577188389592e-05,1.0,-2.0919441044704282e-05,-2.0919441044704285e-05,gain_S3_k100_a1,gain,S3,100,1.0,100,100,0.0008699148962763878,0.04710838297119302,0.00016464899144879005,-0.0001856174113129407,public_subset_sensor,1,not_materialized
-2.0825308834669502e-05,-2.0878139691781514e-05,-2.0768670994982008e-05,-2.0768670994982008e-05,1.0,-2.00751610359468e-05,-2.00751610359468e-05,combined_Q2_k100_a1.35,combined,Q2,100,1.35,100,100,0.0009008309766418578,0.04153373470984323,0.00016464899144879005,-0.00018547430028345956,public_subset_sensor,1,not_materialized
-2.0627938380471882e-05,-2.071448454313112e-05,-2.051601745270069e-05,-2.051601745270069e-05,1.0,-1.9268980419935042e-05,-1.9268980419935045e-05,gain_Q1_k30_a1.35,gain,Q1,30,1.35,30,30,0.0004404060702204465,0.05393177551020112,0.00016464899144879005,-0.00018527692982926193,public_subset_sensor,1,not_materialized
-2.0446377702706653e-05,-2.046920874358387e-05,-2.040484151803813e-05,-2.0400734585752234e-05,1.0,-1.8872836112544883e-05,-1.8872836112544883e-05,combined_S2_k30_a1,combined,S2,30,1.0,30,30,0.0003888230018755733,0.04748500356749985,0.00016464899144879005,-0.0001850953691514967,public_subset_sensor,1,not_materialized
-2.026112742878966e-05,-2.0337776888516363e-05,-2.0162403991206923e-05,-2.0162403991206923e-05,1.0,-1.896400009488736e-05,-1.8964000094887358e-05,combined_Q1_k30_a1,combined,Q1,30,1.0,30,30,0.0003259955521783345,0.04071543594096194,0.00016464899144879005,-0.0001849101188775797,public_subset_sensor,1,not_materialized
-1.9459331504001436e-05,-1.9511823374535514e-05,-1.9404654875306868e-05,-1.9404654875306868e-05,1.0,-1.863784790799675e-05,-1.863784790799675e-05,combined_Q2_k60_a1.35,combined,Q2,60,1.35,60,60,0.0006080014633773981,0.04153373470984323,0.00016464899144879005,-0.00018410832295279148,public_subset_sensor,1,not_materialized
-1.919057524617078e-05,-1.924698146813136e-05,-1.9127779234870072e-05,-1.9127779234870072e-05,1.0,-1.8390675241855887e-05,-1.839067524185589e-05,combined_Q2_k160_a1,combined,Q2,160,1.0,160,160,0.0009456903408245933,0.0312936528474933,0.00016464899144879005,-0.00018383956669496083,public_subset_sensor,1,not_materialized
-1.892837231104397e-05,-1.895236122430596e-05,-1.889616575642796e-05,-1.8893712237451166e-05,1.0,-1.882597738202636e-05,-1.8825977382026356e-05,gain_S3_k60_a1,gain,S3,60,1.0,60,60,0.0005775559754057597,0.04710838297119302,0.00016464899144879005,-0.00018357736375983403,public_subset_sensor,1,not_materialized
-1.8868610222578244e-05,-1.8930077702330718e-05,-1.8810840270870314e-05,-1.8810840270870314e-05,1.0,-1.6948119267116227e-05,-1.6948119267116224e-05,combined_S1_k30_a1.35,combined,S1,30,1.35,30,30,0.0005341546688257977,0.06465397834346498,0.00016464899144879005,-0.00018351760167136828,public_subset_sensor,1,not_materialized
-1.8751960111336057e-05,-1.880446717211315e-05,-1.8697440487965768e-05,-1.8697440487965768e-05,1.0,-1.792120287162002e-05,-1.7921202871620023e-05,gain_Q2_k160_a1.35,gain,Q2,160,1.35,160,160,0.0011749237331444718,0.04153373470984323,0.00016464899144879005,-0.00018340095156012612,public_subset_sensor,1,not_materialized
-1.84957473759921e-05,-1.85526014888024e-05,-1.8432583326972486e-05,-1.8432583326972486e-05,1.0,-1.7672616350852395e-05,-1.767261635085239e-05,gain_Q2_k30_a1,gain,Q2,30,1.0,30,30,0.00032827295206705275,0.0312936528474933,0.00016464899144879005,-0.00018314473882478216,public_subset_sensor,1,not_materialized
-1.8271328830530173e-05,-1.8683999943305313e-05,-1.79641239487485e-05,-1.79641239487485e-05,1.0,-1.7033586364687024e-05,-1.7033586364687028e-05,h015_S_k120_a0.75,h015,S,120,0.75,80,120,0.0009604056444368092,0.04088660896427987,0.00016464899144879005,-0.00018292032027932023,public_subset_sensor,1,not_materialized
-1.824955460314372e-05,-1.8703730638515964e-05,-1.7917319387714984e-05,-1.7917319387714984e-05,1.0,-1.5909656180804262e-05,-1.5909656180804262e-05,h015_S_k240_a0.75,h015,S,240,0.75,149,240,0.002178320690352494,0.04088660896427987,0.00016464899144879005,-0.00018289854605193378,public_subset_sensor,1,not_materialized
-1.7138084342705208e-05,-1.719489907741795e-05,-1.7075697674232193e-05,-1.7075697674232193e-05,1.0,-1.6249375670437226e-05,-1.6249375670437226e-05,combined_Q2_k30_a1,combined,Q2,30,1.0,30,30,0.00029174740773972883,0.0312936528474933,0.00016464899144879005,-0.00018178707579149524,public_subset_sensor,1,not_materialized
-1.6639274953033368e-05,-1.6729245215214513e-05,-1.6522186320176778e-05,-1.6522186320176778e-05,1.0,-1.5181325937773242e-05,-1.5181325937773246e-05,gain_Q1_k160_a1.35,gain,Q1,160,1.35,160,160,0.0014420388812739007,0.05393177551020112,0.00016464899144879005,-0.00018128826640182342,public_subset_sensor,1,not_materialized
-1.649981286150436e-05,-1.655350999859837e-05,-1.6441667138619417e-05,-1.6441667138619417e-05,1.0,-1.5687645264982028e-05,-1.5687645264982025e-05,gain_Q2_k30_a1.35,gain,Q2,30,1.35,30,30,0.00043956773069819675,0.04153373470984323,0.00016464899144879005,-0.0001811488043102944,public_subset_sensor,1,not_materialized
-1.5999841595861964e-05,-1.659314433820277e-05,-1.555650420590753e-05,-1.555650420590753e-05,1.0,-1.2617879570907446e-05,-1.2617879570907446e-05,h015_S_k400_a0.75,h015,S,400,0.75,211,400,0.0036720866726905484,0.04088660896427987,0.00016464899144879005,-0.00018064883304465203,public_subset_sensor,1,not_materialized
-1.5995426229923794e-05,-1.607991046082697e-05,-1.5887387371248114e-05,-1.5887387371248114e-05,1.0,-1.4509866146597044e-05,-1.4509866146597041e-05,combined_Q1_k30_a1.35,combined,Q1,30,1.35,30,30,0.0004340757803987842,0.05393177551020112,0.00016464899144879005,-0.00018064441767871384,public_subset_sensor,1,not_materialized
-1.5565775847116357e-05,-1.561910815395694e-05,-1.550910834027717e-05,-1.550910834027717e-05,1.0,-1.469402912978669e-05,-1.4694029129786694e-05,combined_Q2_k30_a1.35,combined,Q2,30,1.35,30,30,0.00039062269141059287,0.04153373470984323,0.00016464899144879005,-0.0001802147672959064,public_subset_sensor,1,not_materialized
-1.5468154618513138e-05,-1.9247031826046156e-05,-1.2990563433907233e-05,-1.2990563433907233e-05,1.0,-2.2792472389553684e-05,-2.2792472389553684e-05,weight_Q_k240_a1.25,weight,Q,240,1.25,174,240,0.0020680461074269497,0.06373900677125643,0.00016464899144879005,-0.0001801171460673032,public_subset_sensor,1,not_materialized
-1.4042574973667087e-05,-1.4061667938104501e-05,-1.4016544829917705e-05,-1.4016544829917705e-05,1.0,-1.364274813530301e-05,-1.3642748135303005e-05,gain_S2_k60_a1.35,gain,S2,60,1.35,60,60,0.0010009386266910437,0.06368773976458975,0.00016464899144879005,-0.00017869156642245714,public_subset_sensor,1,not_materialized
-1.401753606973179e-05,-1.4045354455965786e-05,-1.3980693690099371e-05,-1.3977930789488745e-05,1.0,-1.3799721662573896e-05,-1.3799721662573893e-05,gain_S3_k30_a1,gain,S3,30,1.0,30,30,0.0003578207970704792,0.04437529326471501,0.00016464899144879005,-0.00017866652751852185,public_subset_sensor,1,not_materialized
-1.3899594709534143e-05,-1.394634637366293e-05,-1.3853085556612694e-05,-1.3853085556612694e-05,1.0,-1.3755822939850812e-05,-1.3755822939850809e-05,gain_S2_k100_a1.35,gain,S2,100,1.35,100,100,0.001247093877337051,0.06368773976458975,0.00016464899144879005,-0.0001785485861583242,public_subset_sensor,1,not_materialized
-1.2607526111210449e-05,-1.2729639494911721e-05,-1.2502359589919002e-05,-1.2502359589919002e-05,1.0,-1.1376355142895502e-05,-1.1376355142895502e-05,gain_S_k400_a1.5,gain,S,400,1.5,207,400,0.005357743861604484,0.07103019148084078,0.00016464899144879005,-0.0001772565175600005,public_subset_sensor,1,not_materialized
-1.1749672706460081e-05,-1.618642316700131e-05,-8.716146779672754e-06,-8.716146779672754e-06,1.0,-1.8383356341138766e-05,-1.8383356341138763e-05,combined_all_k1000_a1,combined,all,1000,1.0,248,1000,0.008462011380345335,0.05164167766874983,0.00016464899144879005,-0.00017639866415525014,public_subset_sensor,1,not_materialized
-1.0292876283355398e-05,-1.0346636973537915e-05,-1.0234005639504435e-05,-1.0234005639504435e-05,1.0,-9.408023991835364e-06,-9.408023991835364e-06,combined_Q2_k160_a1.35,combined,Q2,160,1.35,160,160,0.0012704731731667895,0.04153373470984323,0.00016464899144879005,-0.00017494186773214546,public_subset_sensor,1,not_materialized
-1.0186342301278175e-05,-1.0201096717102546e-05,-1.0168131575187108e-05,-1.0168131575187108e-05,1.0,-9.6836213399745e-06,-9.6836213399745e-06,gain_S2_k30_a1.35,gain,S2,30,1.35,30,30,0.0005887289665082242,0.06090106382013627,0.00016464899144879005,-0.00017483533375006822,public_subset_sensor,1,not_materialized
