file,basename,scenario_count,posterior_delta_mean,posterior_delta_median,posterior_delta_p10,posterior_delta_p90,posterior_delta_max,posterior_beats_current_rate,changed_rows,changed_cells,mean_abs_logit_delta,l1_logit_delta,max_abs_logit_delta,max_abs_prob_delta,changed_Q1,changed_Q2,changed_Q3,changed_S1,changed_S2,changed_S3,changed_S4,cos_h010_bad,proj_h010_bad,cos_e323_bad,proj_e323_bad,cos_e216_bad,proj_e216_bad,cos_e267_bad,proj_e267_bad,cos_e368_q2s1,proj_e368_q2s1,cos_e95_good,proj_e95_good,cos_mixmin_good,proj_mixmin_good,candidate_id,family,alpha,target_subset,cell_mode,k,min_consistency,mean_cell_score_changed,min_consistency_changed,mean_consistency_changed,public_bad_cos_pos_sum,h012_big_bet_gate,h012_extreme_sensor_gate,h012_score,h012_decision,decision_rank
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k80_a1_737efb8f.csv,submission_h012_target_S3_k80_a1_737efb8f.csv,27,-0.0006680380549528663,-0.0007360093210773559,-0.0007676055625115428,-0.0005614652984960618,-0.00010229008502535225,1.0,80,80,0.038240516704047794,66.92090423208364,11.03268224297188,0.11414240902191364,0,0,0,0,0,80,0,2.5572688399971616e-10,1.4108342411371302e-09,-0.08799225770048587,-0.5511873710631467,0.0,0.0,0.0,0.0,0.0,0.0,0.004862800203409834,0.08222569491426665,-0.017121650880691824,-0.2552542423845061,target_S3_k80_a1,target_top,1.0,S3,top,80,0.55,0.8337959944373357,0.9259259259259259,0.9944444444444442,2.5572688399971616e-10,True,False,-0.0008522181909732029,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k80_a0.7_adc38f1e.csv,submission_h012_target_S3_k80_a0.7_adc38f1e.csv,27,-0.0006383423204157267,-0.0006859222067028673,-0.0007080395757067981,-0.0005637413908959615,-0.00024231874146649423,1.0,80,80,0.026768361692832303,46.84463296245653,7.722877570077353,0.08819933087348031,0,0,0,0,0,80,0,2.5572688399967656e-10,9.875839687957337e-10,-0.08799225770049386,-0.3858311597441974,0.0,0.0,0.0,0.0,0.0,0.0,0.004862800203410268,0.057557986439986684,-0.017121650880693378,-0.1786779696691541,target_S3_k80_a0.7,target_top,0.7,S3,top,80,0.55,0.8337959944373357,0.9259259259259259,0.9944444444444442,2.5572688399967656e-10,True,False,-0.0008426159895582469,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S1_k35_a1.35_e664fba5.csv,submission_h012_target_S1_k35_a1.35_e664fba5.csv,27,-0.0006683157601137549,-0.0008617736846778668,-0.000884151893698323,-0.0005543108031055486,0.003038996692323487,0.9629629629629629,35,35,0.13698165996052125,239.7179049309122,11.656588709246375,0.22331018604347197,0,0,0,35,0,0,0,-0.3266428552177223,-5.161988533938293,0.025404718951196035,0.4558410789682569,0.0,0.0,0.0,0.0,-0.012740567979906421,-1.8620163281435376,0.0,0.0,0.0005288816775042083,0.022585521399596846,target_S1_k35_a1.35,target_top,1.35,S1,top,35,0.55,6.645812803096948,0.9629629629629629,0.9936507936507937,0.025404718951196035,True,False,-0.0008370205429104909,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_target_S3_k120_a1.35_86f46dab.csv,submission_h012_target_S3_k120_a1.35_86f46dab.csv,27,-0.0006599812430321953,-0.0007451705335539382,-0.000791419487419415,-0.0004966500962915048,2.8190079496751975e-05,0.9629629629629629,120,120,0.05384123816637348,94.22216679115358,11.03268224297188,0.13734889920636928,0,0,0,0,0,120,0,2.766441432808177e-10,1.6403105708990226e-09,-0.11017269108793759,-0.7417093499361698,0.0,0.0,0.0,0.0,0.0,0.0,0.006543873137669843,0.11892166917709457,-0.024788200669304844,-0.39717081995624776,target_S3_k120_a1.35,target_top,1.35,S3,top,120,0.55,0.6263043643986111,0.9259259259259259,0.9938271604938272,2.766441432808177e-10,True,False,-0.0007863299398949192,public_equation_jackpot,0
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k1200_a1_64326382.csv,submission_h012_top_all_k1200_a1_64326382.csv,27,-0.006628520269058713,-0.007521741428108247,-0.007707137477184042,-0.00412390924742732,-0.0008651382056575034,1.0,250,1200,0.46475049798139223,813.3133714674364,12.35864118912439,0.3996719412127818,167,105,141,194,207,194,192,-0.2926608951603565,-6.940896682915473,-0.017796574257919057,-0.47922833352814337,-0.23775871254683537,-8.671761743619705,-0.032226457154251764,-4.4220142124753075,-0.2222614342413907,-48.7490120727128,-0.009198917350116352,-0.668665816431131,-0.042408170182412275,-2.717866647271851,top_all_k1200_a1,top,1.0,all,top,1200,0.55,0.6732463236410142,0.8148148148148148,0.9891358024691359,0.0,False,True,-0.006738461912448356,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k800_a1_c9f5b1cd.csv,submission_h012_top_all_k800_a1_c9f5b1cd.csv,27,-0.006324710932155205,-0.007205546068183581,-0.0073853357972034185,-0.0038120240220004668,-0.0006722194663122554,1.0,245,800,0.43885332800972504,767.9933240170188,12.35864118912439,0.3996719412127818,105,44,74,147,160,139,131,-0.2892639310427038,-6.856888377596408,-0.016724678385570173,-0.45013808977891373,-0.23554469439905293,-8.58669694938049,-0.03045145044749963,-4.17635556767909,-0.22169582512983543,-48.60054436580657,-0.009088240212195732,-0.6602890799965273,-0.04187988510961581,-2.6826622891315797,top_all_k800_a1,top,1.0,all,top,800,0.55,0.9539729721392552,0.8888888888888888,0.9903703703703703,0.0,False,True,-0.006302883418233247,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k400_a1_4b603dc0.csv,submission_h012_top_all_k400_a1_4b603dc0.csv,27,-0.005295595424072493,-0.0061208614395171935,-0.006280390513236765,-0.0027747188637621935,2.0261753095117336e-05,0.9629629629629629,202,400,0.38954410905868725,681.7021908527026,12.35864118912439,0.3996719412127818,44,15,30,95,90,68,58,-0.27886025705076134,-6.598265446947205,-0.012671388399856985,-0.34042586959900567,-0.22439425289326367,-8.165351841103488,-0.027228084358826714,-3.7274938411391334,-0.21797121042025247,-47.69722566952656,-0.00995794477645097,-0.7221616054447482,-0.04251094710704717,-2.7181390349725825,top_all_k400_a1,top,1.0,all,top,400,0.55,1.6946472257251932,0.9259259259259259,0.9918518518518519,0.0,False,True,-0.004850226085349814,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_all_k280_a1.1_2bafd8ca.csv,submission_h012_stable_all_k280_a1.1_2bafd8ca.csv,27,-0.004626342970700819,-0.005448719394513112,-0.005594056058053047,-0.001998095189295091,0.0005686228128899363,0.9629629629629629,154,280,0.3776997495768095,660.9745617594167,12.35864118912439,0.42935371328534533,30,8,25,76,57,50,34,-0.27365285408424245,-6.49874640298576,-0.010961539819791451,-0.2955672879557841,-0.21799392170024862,-7.961483620462864,-0.028130296457061017,-3.865098840607442,-0.21900685609878068,-48.09923199814458,-0.010351219816797439,-0.7534295699346883,-0.044214495754467946,-2.837409453894623,stable_all_k280_a1.1,stable_top,1.1,all,stable_top,280,0.75,2.2807989679292793,0.9259259259259259,0.9921957671957671,0.0,False,True,-0.0037891558327105036,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k200_a1_601fe7a8.csv,submission_h012_top_all_k200_a1_601fe7a8.csv,27,-0.004052533944220723,-0.004812130560103004,-0.004930854468690718,-0.001528632726774695,0.0006031272714488305,0.9259259259259259,118,200,0.347195256029478,607.5916980515865,12.35864118912439,0.3996719412127818,20,4,19,58,40,36,23,-0.2602335598991121,-6.141147246449003,-0.0012752250567349462,-0.0341686828797431,-0.2079062551618506,-7.545252488649621,-0.020177853163459967,-2.754976206727772,-0.21456888220651654,-46.8278016109322,-0.00989071621296722,-0.7153778196089451,-0.045023848840125724,-2.8711544302553587,top_all_k200_a1,top,1.0,all,top,200,0.55,3.022769406636211,0.9259259259259259,0.9940740740740742,0.0,False,True,-0.0031032160428033887,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k800_a1_1338bd33.csv,submission_h012_top_Q_k800_a1_1338bd33.csv,27,-0.0022476854544415913,-0.002549438022040525,-0.00259010735470347,-0.0021332309889031823,0.0016931476797972108,0.9259259259259259,250,750,0.09777967447145287,171.11443032504252,12.35864118912439,0.3996719412127818,250,250,250,0,0,0,0,3.591187467348748e-11,3.2318391060836767e-10,-0.0197593339536361,-0.20190131567768935,-0.04313045411769197,-0.5969194075502369,-0.0815025592253158,-4.2436502980958535,-0.5596243868169455,-46.57566985151886,-0.07348201407984575,-2.0268155520926188,-0.06443033378287952,-1.5668584463882984,top_Q_k800_a1,top,1.0,Q,top,800,0.55,0.22475686349041551,0.5555555555555556,0.9582222222222222,3.591187467348748e-11,False,True,-0.0029929349568034035,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k1200_a1_1338bd33.csv,submission_h012_top_Q_k1200_a1_1338bd33.csv,27,-0.0022476854544415913,-0.002549438022040525,-0.00259010735470347,-0.0021332309889031823,0.0016931476797972108,0.9259259259259259,250,750,0.09777967447145287,171.11443032504252,12.35864118912439,0.3996719412127818,250,250,250,0,0,0,0,3.591187467348748e-11,3.2318391060836767e-10,-0.0197593339536361,-0.20190131567768935,-0.04313045411769197,-0.5969194075502369,-0.0815025592253158,-4.2436502980958535,-0.5596243868169455,-46.57566985151886,-0.07348201407984575,-2.0268155520926188,-0.06443033378287952,-1.5668584463882984,top_Q_k1200_a1,top,1.0,Q,top,1200,0.55,0.22475686349041551,0.5555555555555556,0.9582222222222222,3.591187467348748e-11,False,True,-0.0029929349568034035,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k400_a1_09c9655b.csv,submission_h012_top_Q_k400_a1_09c9655b.csv,27,-0.0022048195534178122,-0.0025085340884467354,-0.002543952260870207,-0.0020959048621657854,0.001734129376152317,0.9259259259259259,227,400,0.09021474906183506,157.87581085821137,12.35864118912439,0.3996719412127818,164,99,137,0,0,0,0,3.4486414351618755e-11,3.1021363484513247e-10,-0.01967186655185462,-0.20091557421722012,-0.04263938294368831,-0.5898529628587529,-0.08089185697916168,-4.2099247504837765,-0.55986805551707,-46.574623445625775,-0.07262395162640643,-2.002231263715259,-0.06372069781603373,-1.5488918359978185,top_Q_k400_a1,top,1.0,Q,top,400,0.55,0.3895638337422361,0.8888888888888888,0.9925925925925927,3.4486414351618755e-11,False,True,-0.002935101735486361,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_Q_k280_a1.1_ed3aa9d3.csv,submission_h012_stable_Q_k280_a1.1_ed3aa9d3.csv,27,-0.002098888651256597,-0.0024123250884061187,-0.0024497218809185696,-0.0019754719578380167,0.0019284733699725292,0.9259259259259259,191,280,0.08826610496344627,154.46568368603096,12.35864118912439,0.42935371328534533,127,56,97,0,0,0,0,3.89658756143772e-11,3.529692416132099e-10,-0.01842240365466692,-0.18947586946923803,-0.04359739367992245,-0.6073415069703557,-0.08726607420156614,-4.573561762264279,-0.5642023581732829,-47.26483456851342,-0.07489480729723146,-2.0793406856165686,-0.06577352291591855,-1.6100199324521296,stable_Q_k280_a1.1,stable_top,1.1,Q,stable_top,280,0.75,0.5138453823332072,0.8888888888888888,0.9929894179894176,3.89658756143772e-11,False,True,-0.002755550873469896,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k200_a1_b78b0070.csv,submission_h012_top_Q_k200_a1_b78b0070.csv,27,-0.0020332096423549472,-0.0023284109204561505,-0.0023635805981377612,-0.0019700058444060316,0.001899489251774664,0.9259259259259259,152,200,0.07665149358105253,134.14011376684192,12.35864118912439,0.3996719412127818,94,38,68,0,0,0,0,3.5113121738357985e-11,3.1524001131780515e-10,-0.015181576526596728,-0.1547547393219282,-0.042301997552361685,-0.5840537026267021,-0.07797130346243282,-4.050077875522167,-0.5604436334685764,-46.53231457424294,-0.07295392653903564,-2.0074377434631323,-0.06432130939098823,-1.560466666033849,top_Q_k200_a1,top,1.0,Q,top,200,0.55,0.6615471685930139,0.9629629629629629,0.9937037037037038,3.5113121738357985e-11,False,True,-0.002736859439683148,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_Q_k140_a1.1_ddc3969d.csv,submission_h012_stable_Q_k140_a1.1_ddc3969d.csv,27,-0.0018668815016956455,-0.0021636322696023435,-0.0022021622034072512,-0.0018100719158978453,0.0021480111594741895,0.9259259259259259,116,140,0.07351688513567874,128.65454898743778,12.35864118912439,0.42935371328534533,70,24,46,0,0,0,0,3.3511503463839923e-11,3.026001654601658e-10,-0.014358277987440252,-0.1472084699419649,-0.04299226588968507,-0.5970154870101008,-0.08390062269624318,-4.383258867139385,-0.5647254320455332,-47.15887303923789,-0.073857179605104,-2.0440404668236103,-0.06511768078149667,-1.5889195183706537,stable_Q_k140_a1.1,stable_top,1.1,Q,stable_top,140,0.75,0.8612085135362852,0.9629629629629629,0.9925925925925926,3.3511503463839923e-11,False,True,-0.0024936543450107644,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k100_a1_36e1980e.csv,submission_h012_top_Q_k100_a1_36e1980e.csv,27,-0.0017561040232995202,-0.0020401712986997354,-0.002069585625828426,-0.0017714649624827922,0.0021204886448059337,0.9259259259259259,91,100,0.06424520533225672,112.42910933144925,12.35864118912439,0.3996719412127818,52,15,33,0,0,0,0,3.6308282365058585e-11,3.2494073001901596e-10,-0.012745921208721964,-0.12951643143829822,-0.04135870874098372,-0.5692269221659598,-0.07084528061880117,-3.6683102536824714,-0.5568365153829015,-46.086844943096025,-0.071079067332515,-1.9496726067249683,-0.06266830173522304,-1.5155633704610132,top_Q_k100_a1,top,1.0,Q,top,100,0.55,1.1072887983945392,0.9629629629629629,0.992962962962963,3.6308282365058585e-11,False,True,-0.002423790237800108,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_Q_k70_a1.1_3a46f879.csv,submission_h012_stable_Q_k70_a1.1_3a46f879.csv,27,-0.0015903402596289071,-0.0018814858772876189,-0.0019059914853827747,-0.0016131102342120667,0.002314559084344875,0.9259259259259259,65,70,0.06158716474157711,107.77753829775995,12.35864118912439,0.42935371328534533,33,10,27,0,0,0,0,3.0480404372942737e-11,2.741000771458088e-10,-0.01069631082428756,-0.10921383080833863,-0.04223848417956393,-0.5841397643624902,-0.07501879893571874,-3.903149871518355,-0.5569079550998948,-46.31510768782847,-0.07331928726001599,-2.0208225972718594,-0.06464343708292153,-1.5708712817018904,stable_Q_k70_a1.1,stable_top,1.1,Q,stable_top,70,0.75,1.45316509657077,0.9629629629629629,0.9920634920634921,3.0480404372942737e-11,False,True,-0.00218240136568851,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_all_k140_a1.1_c5ec6c20.csv,submission_h012_stable_all_k140_a1.1_c5ec6c20.csv,27,-0.0033681557035603843,-0.0041436455582701676,-0.004212578354867262,-0.0008637701511062562,0.0010726537333170868,0.8888888888888888,94,140,0.33531905597915174,586.8083479635155,12.35864118912439,0.42935371328534533,13,1,12,40,37,18,19,-0.254478784264946,-6.02062256780256,0.004184695273543255,0.1124110105578386,-0.20932646901177318,-7.616123574872932,-0.01621730053687205,-2.219857380771536,-0.2128869109978935,-46.57894036020049,-0.011993890003099776,-0.8697038729977427,-0.04511557350123859,-2.8843239104142984,stable_all_k140_a1.1,stable_top,1.1,all,stable_top,140,0.75,4.084959743574562,0.9629629629629629,0.9947089947089945,0.004184695273543255,False,True,-0.002147234556679066,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k50_a1_0cd6a309.csv,submission_h012_top_Q_k50_a1_0cd6a309.csv,27,-0.001446513456850861,-0.0017167362482855613,-0.001733080520312788,-0.00153095099079445,0.0023255915909099504,0.9259259259259259,47,50,0.054551685976174345,95.4654504583051,12.35864118912439,0.3996719412127818,24,5,21,0,0,0,0,2.863272007697161e-11,2.552487954870481e-10,-0.006756209092940194,-0.06838476650075903,-0.0406957007167133,-0.5579170556853703,-0.05424013743871071,-2.7975545422486707,-0.5493919402661261,-45.29332472464219,-0.07035294267602428,-1.9222279290620898,-0.06202809920052362,-1.4942294562251053,top_Q_k50_a1,top,1.0,Q,top,50,0.55,1.8777437059690576,0.9629629629629629,0.9925925925925927,2.863272007697161e-11,False,True,-0.0020557801565096504,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_Q_k35_a1.1_c3fddd45.csv,submission_h012_stable_Q_k35_a1.1_c3fddd45.csv,27,-0.0012735085714913384,-0.0015482408265078593,-0.0015577051235013842,-0.0013793271221769607,0.002516244146632388,0.9259259259259259,33,35,0.05203735929921597,91.06537877362794,12.35864118912439,0.42935371328534533,17,2,16,0,0,0,0,2.7754054106443645e-11,2.4825509911630265e-10,-0.004275214911369583,-0.04341950729252895,-0.04096245187478742,-0.5634789603605258,-0.04888213320969632,-2.5297557078288553,-0.5494573476787837,-45.45237232457163,-0.07055506432119459,-1.934289439637434,-0.062206303849544946,-1.5036053809610674,stable_Q_k35_a1.1,stable_top,1.1,Q,stable_top,35,0.75,2.4754928145734447,0.9629629629629629,0.9915343915343915,2.7754054106443645e-11,False,True,-0.0018182478377287803,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k100_a1_1d78ddc9.csv,submission_h012_top_all_k100_a1_1d78ddc9.csv,27,-0.002769382839860956,-0.0034812888179100877,-0.003536647657191775,-0.0005147871724832616,0.001418748907375944,0.8888888888888888,69,100,0.3121019353622279,546.1783868838988,12.35864118912439,0.3996719412127818,8,0,7,32,27,13,13,-0.24791336261236424,-5.828889727091205,0.00991660450694745,0.2647305665490346,-0.2002877632045017,-7.242030227311037,-0.008503315574048874,-1.156727038675103,-0.20166194213941263,-43.84909877945138,-0.0126781204531172,-0.9136130587529139,-0.04445936843278438,-2.8247298492418382,top_all_k100_a1,top,1.0,all,top,100,0.55,5.436064177167769,0.9629629629629629,0.9955555555555555,0.00991660450694745,False,True,-0.001570936483754556,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_stable_all_k70_a1.1_5dac8249.csv,submission_h012_stable_all_k70_a1.1_5dac8249.csv,27,-0.0021488999881882124,-0.0028496397080067866,-0.0028788544413558205,0.00011533366898193486,0.0018106014999384628,0.8888888888888888,53,70,0.29845910722214,522.303437638745,12.35864118912439,0.42935371328534533,7,0,4,26,23,4,6,-0.2417780688745087,-5.6864666460826685,0.018289033794049177,0.4883953797069768,-0.1987227964087515,-7.187755490355426,-0.0021015864474168426,-0.2859759675926785,-0.2038356702448579,-44.33600940504655,-0.013399775747907629,-0.9659277513099026,-0.04325144278040901,-2.7488682036837764,stable_all_k70_a1.1,stable_top,1.1,all,stable_top,70,0.75,7.336846480633541,0.9629629629629629,0.9952380952380953,0.018289033794049177,False,True,-0.000674637998853695,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k50_a1_9462e08c.csv,submission_h012_top_all_k50_a1_9462e08c.csv,27,-0.0013744085801236853,-0.0019754633816682285,-0.0020084922623124124,0.0003319832492319889,0.0023877418389539134,0.8888888888888888,38,50,0.27623748856080965,483.4156049814169,12.35864118912439,0.20198454461902737,5,0,1,21,16,4,3,-0.23481651291607372,-5.475358893681549,0.011930106231597671,0.3158518757558037,-0.18810818215525776,-6.74546132787198,0.0,0.0,-0.19112492931622724,-41.21469760668818,-0.007746561996553875,-0.5536234525522892,-0.0382542713724629,-2.4104138722215858,top_all_k50_a1,top,1.0,all,top,50,0.55,9.623407678468816,0.9629629629629629,0.9955555555555555,0.011930106231597671,False,True,-0.00023705042046828702,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k50_a1.35_0fb1b4e8.csv,submission_h012_top_all_k50_a1.35_0fb1b4e8.csv,27,-0.0013461243083277901,-0.001967734041020919,-0.002002602664639806,0.00038275488067569086,0.0024574120425989656,0.8888888888888888,38,50,0.2822335687407434,493.90874529630094,12.35864118912439,0.2063671210473612,5,0,1,21,16,4,3,-0.23393437478822987,-5.50163960633889,0.010843064978820764,0.28953785210891764,-0.18914940179261178,-6.841054981477809,0.0,0.0,-0.19315284847994738,-42.009744053848905,-0.007609327593990359,-0.5484864441952815,-0.039031269949173934,-2.4804958465158196,top_all_k50_a1.35,top,1.35,all,top,50,0.55,9.623407678468816,0.9629629629629629,0.9955555555555555,0.010843064978820764,False,True,-0.0001751281364941435,public_equation_extreme_sensor,1
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k1200_a1.35_5f190c30.csv,submission_h012_top_all_k1200_a1.35_5f190c30.csv,27,-0.0058445293305885845,-0.006857717566962078,-0.007100431932536837,-0.0030380542320128825,0.0006606697401750438,0.9629629629629629,250,1200,0.5367261314585299,939.2707300524273,12.35864118912439,0.49109331169719417,167,105,141,194,207,194,192,-0.3086625152024732,-7.480115621804688,-0.028486360523478114,-0.7838204304244129,-0.25333742313564495,-9.441560542737236,-0.04257677820614198,-5.969719186841665,-0.23282934974020697,-52.181068582982135,-0.009475440161322025,-0.7037936354317182,-0.04421605435988439,-2.8955570928336813,top_all_k1200_a1.35,top,1.35,all,top,1200,0.55,0.6732463236410142,0.8148148148148148,0.9891358024691359,0.0,False,False,-0.00529329983640366,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k800_a1.35_57bf3cdb.csv,submission_h012_top_all_k800_a1.35_57bf3cdb.csv,27,-0.0055853679168225145,-0.006581835022117444,-0.006817556384443482,-0.002767990368740295,0.0007701288472374655,0.9629629629629629,245,800,0.5017649519967792,878.0886659943636,12.35864118912439,0.49109331169719417,105,44,74,147,160,139,131,-0.30424933573130436,-7.366704409623948,-0.027082843120014095,-0.7445486013629529,-0.2504756215697418,-9.3267230705143,-0.040246761720290444,-5.6380800163667715,-0.23213849808133244,-51.98063717865872,-0.009331366977270312,-0.6924850412450041,-0.043528470961295515,-2.848031209344314,top_all_k800_a1.35,top,1.35,all,top,800,0.55,0.9539729721392552,0.8888888888888888,0.9903703703703703,0.0,False,False,-0.004917401873597793,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k400_a1.35_9638791d.csv,submission_h012_top_all_k400_a1.35_9638791d.csv,27,-0.004711401897175223,-0.005643766592003279,-0.005840518808185769,-0.0018829683213829962,0.0011896385771730487,0.9259259259259259,202,400,0.43519750641287813,761.5956362225368,12.35864118912439,0.49109331169719417,44,15,30,95,90,68,58,-0.2907528406159426,-7.0175634532475275,-0.02176441900848856,-0.5964371041200772,-0.23594889209206116,-8.757907174340344,-0.03603558974325491,-5.032116685537829,-0.22741458114090568,-50.7611569386807,-0.01049023133671594,-0.7760129506001018,-0.04440145213641812,-2.895924816229668,top_all_k400_a1.35,top,1.35,all,top,400,0.55,1.6946472257251932,0.9259259259259259,0.9918518518518519,0.0,False,False,-0.0036790874469695024,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k800_a1.35_dcebd367.csv,submission_h012_top_Q_k800_a1.35_dcebd367.csv,27,-0.001967723669714938,-0.002311854473986224,-0.0023667580730811987,-0.00175083623858831,0.0023105298526617806,0.9259259259259259,250,750,0.12012873347778776,210.22528358612857,12.35864118912439,0.49109331169719417,250,250,250,0,0,0,0,4.3339330868506346e-11,4.0222226408315166e-10,-0.02307514276411916,-0.24315516207442386,-0.04747459180936384,-0.6775871438002935,-0.10669222323710444,-5.728927902429403,-0.5721507694728748,-49.10720472835408,-0.0810976949544413,-2.3068212136601405,-0.07103464823881414,-1.7814837514202346,top_Q_k800_a1.35,top,1.35,Q,top,800,0.55,0.22475686349041551,0.5555555555555556,0.9582222222222222,4.3339330868506346e-11,False,False,-0.0024528448073545496,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k1200_a1.35_dcebd367.csv,submission_h012_top_Q_k1200_a1.35_dcebd367.csv,27,-0.001967723669714938,-0.002311854473986224,-0.0023667580730811987,-0.00175083623858831,0.0023105298526617806,0.9259259259259259,250,750,0.12012873347778776,210.22528358612857,12.35864118912439,0.49109331169719417,250,250,250,0,0,0,0,4.3339330868506346e-11,4.0222226408315166e-10,-0.02307514276411916,-0.24315516207442386,-0.04747459180936384,-0.6775871438002935,-0.10669222323710444,-5.728927902429403,-0.5721507694728748,-49.10720472835408,-0.0810976949544413,-2.3068212136601405,-0.07103464823881414,-1.7814837514202346,top_Q_k1200_a1.35,top,1.35,Q,top,1200,0.55,0.22475686349041551,0.5555555555555556,0.9582222222222222,4.3339330868506346e-11,False,False,-0.0024528448073545496,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k400_a1.35_b6c6d0a3.csv,submission_h012_top_Q_k400_a1.35_b6c6d0a3.csv,27,-0.001930981492595059,-0.0022777609528968307,-0.0023255754856685166,-0.001721572756755047,0.0023447283534789513,0.9259259259259259,227,400,0.10991608417480374,192.35314730590653,12.35864118912439,0.49109331169719417,164,99,137,0,0,0,0,4.1485189788949487e-11,3.847123918027842e-10,-0.02296687210525342,-0.24182441110279046,-0.04684294580901292,-0.6680474434667899,-0.10592740186729287,-5.683398413153098,-0.5725834662923045,-49.105792080398395,-0.07999367299059308,-2.2736324243507045,-0.07012251729327429,-1.7572288273930863,top_Q_k400_a1.35,top,1.35,Q,top,400,0.55,0.3895638337422361,0.8888888888888888,0.9925925925925927,4.1485189788949487e-11,False,False,-0.002405523720503265,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_Q_k200_a1.35_44642407.csv,submission_h012_top_Q_k200_a1.35_44642407.csv,27,-0.0017832530588056616,-0.0021185396222550106,-0.0021660186871251853,-0.0016355540289248493,0.002484019239423649,0.9259259259259259,152,200,0.09160568927574732,160.3099562325578,12.35864118912439,0.49109331169719417,94,38,68,0,0,0,0,4.235751688724649e-11,3.914980000408923e-10,-0.01710518706462512,-0.17950728399414637,-0.046448167307282656,-0.6602184421535213,-0.10224484008810236,-5.467605131954925,-0.5738222743276333,-49.048675104031574,-0.08050821393711297,-2.2806611720103334,-0.07098170013363293,-1.7728548479417274,top_Q_k200_a1.35,top,1.35,Q,top,200,0.55,0.6615471685930139,0.9629629629629629,0.9937037037037038,4.235751688724649e-11,False,False,-0.0022567143055389587,posterior_sensor_only,2
hitl/h012_public_equation_jepa_jackpot/submission_h012_top_all_k200_a1.35_c0d4639a.csv,submission_h012_top_all_k200_a1.35_c0d4639a.csv,27,-0.003662440954027817,-0.004506151959446607,-0.004647774772637193,-0.0008299240911023579,0.0013473349722980799,0.8888888888888888,118,200,0.3780265548234456,661.5464709410298,12.35864118912439,0.49109331169719417,20,4,19,58,40,36,23,-0.2664274426465279,-6.400453882574954,-0.0067087269384358255,-0.18298990204907256,-0.2143955365856431,-7.920773048527626,-0.026758583335309095,-3.7192178790824917,-0.22319733242261894,-49.58743445957831,-0.010415013197383076,-0.766854839721767,-0.0477916066469667,-3.102495599861415,top_all_k200_a1.35,top,1.35,all,top,200,0.55,3.022769406636211,0.9259259259259259,0.9940740740740742,0.0,False,False,-0.002202759525811683,posterior_sensor_only,2
