candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h040_score
h040_public_private_switch_world_p80_support_a0.7_e247_v8_support_b0.25_all_0870c9fe,submission_h040_public_private_switch_world_p80_support_a0.7_e247_v8_support_b0.25_all_0870c9fe.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.7_e247_v8_support_b0.25_all_0870c9fe.csv,public_private_switch,world,80,support,0.7,e247,8,support,0.25,all,0.0014508821240296038,501,88,0.0040305976905686824,0.06201160925862359,0.08668422942125399,4.965785154541477,-0.0011857141593938692,-0.00011618874627593773,0.015299958198702147,-0.0004494902091345908,0.9659090909090909,0.34070407040704065,0.5727636029813101,0.5698866603498017,0.5845292826483024,0.004458584246176456,0.001505756275157255,0.01627937581883229,0.0,12,0.5611765816386085,0.5483233323439872,0.6255666814757107,0.010816333560668134,-0.1551852428477769,0.039665789840496596,0.25,12,-2.8068778271549295,2.8074635414406437,0.005603719643594092,0.5229540918163673,0.023428571428571427,1.0907012195121952
h040_uncertain_public_posterior_p140_support_a0.7_h012_v0_support_b0_all_791ee48b,submission_h040_uncertain_public_posterior_p140_support_a0.7_h012_v0_support_b0_all_791ee48b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_p140_support_a0.7_h012_v0_support_b0_all_791ee48b.csv,uncertain_public,posterior,140,support,0.7,h012,0,support,0.0,all,0.0015598848762207438,754,140,0.0036995422951203337,0.04272439395436467,0.07684147576045725,2.595314649748481,-0.0007371895245537284,-0.0009658641265968617,0.014673595106288167,-0.0004686775346590785,0.9714285714285714,0.08087183718371835,0.5726121545855118,0.5698426788105554,0.5827811604700053,0.004307135850378119,0.0016099818026903967,0.014531253640535214,0.0,12,0.5608680993216231,0.5470604288695526,0.6271701210316291,0.0096876623262791,-0.15539123963466697,0.04114509449145567,0.25,12,1.1259755989203664,-1.125447027491795,-0.001492635314975856,0.4469496021220159,0.021142857142857144,1.09375
h040_uncertain_public_posterior_p110_support_a0.7_h012_v0_support_b0_all_b6e9b4be,submission_h040_uncertain_public_posterior_p110_support_a0.7_h012_v0_support_b0_all_b6e9b4be.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_p110_support_a0.7_h012_v0_support_b0_all_b6e9b4be.csv,uncertain_public,posterior,110,support,0.7,h012,0,support,0.0,all,0.001397219241959507,617,110,0.003035878905597095,0.04272439395436467,0.06714919865439864,2.5843121355361163,-0.0006413366642727318,-0.0008866293005867148,0.01342945531224693,-0.0004012032201307328,0.990909090909091,0.1191831683168317,0.5725724590820616,0.5696390251617274,0.5825765176867157,0.004267440346927831,0.0013744480725204288,0.014326610857245615,0.0,12,0.5603339305814939,0.5463173919305996,0.6250816912520875,0.008962624617370962,-0.15691807225549245,0.039034652689766455,0.25,12,0.7449977512435154,-0.7445263226720868,-0.001206687719079559,0.44246353322528365,0.018857142857142857,1.0990853658536586
h040_uncertain_public_posterior_p140_all_a0.7_h012_v0_support_b0_all_4ae5de69,submission_h040_uncertain_public_posterior_p140_all_a0.7_h012_v0_support_b0_all_4ae5de69.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_p140_all_a0.7_h012_v0_support_b0_all_4ae5de69.csv,uncertain_public,posterior,140,all,0.7,h012,0,support,0.0,all,0.0015865654791318764,980,140,0.004398408155122818,0.04272439395436467,0.08012339140185898,2.595314649748481,-0.0007586573626556489,-0.0009658641265968617,0.01470502368551352,-0.00048038573675306877,1.0,0.019045654565456538,0.5728067031011088,0.570103376080554,0.5832827094593985,0.004501684365975034,0.001858378825596041,0.015032802629928434,0.0,12,0.5611471671157939,0.5471993748960852,0.6274732362917211,0.009837025496149121,-0.15426587261034083,0.04147277765332817,0.25,12,1.9705917165740063,-1.970063145145435,-0.002010268515454525,0.4459183673469388,0.021142857142857144,1.1001524390243902
h040_public_private_switch_posterior_world_p80_support_a0.45_e247_v21_support_b0.18_all_5810,submission_h040_public_private_switch_posterior_world_p80_support_a0.45_e247_v21_support_b0.18_all_5810.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.45_e247_v21_support_b0.18_all_5810.csv,public_private_switch,posterior_world,80,support,0.45,e247,21,support,0.18,all,0.0010383098897364367,564,101,0.0020920203259818223,0.04484269115138917,0.04926255244460835,1.6684165605285113,-0.0006680126685676593,-0.0003227515083219877,0.009183282755821724,-0.0003315399135329907,0.9702970297029703,0.3463696369636964,0.5724955737936807,0.5692590710057575,0.5829275997859589,0.00419055505854693,0.0010827330808493296,0.014677692956488742,0.0,12,0.5590228315694641,0.5434154128879136,0.6292139749414595,0.006218312906052181,-0.15652495730768512,0.04322010376261637,0.25,12,-2.298124355636797,2.298638641351083,0.004075600427927456,0.5070921985815603,0.02057142857142857,1.1054878048780488
h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7,submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q2S1S2S4_dd7be7.csv,target_group_route,posterior_world,80,support,0.45,h012,0,support,0.0,Q2S1S2S4,0.0007812353231218445,270,80,0.0010127162187985263,0.027173300884833607,0.035809924651812146,1.573639475730113,-0.00044345191846491174,-0.0003694142206259446,0.007365044562220699,-0.00023865664500027483,0.475,0.5864961496149614,0.571047612180021,0.5688845120413374,0.5821784366552004,0.002902314872079037,0.0006084523190817426,0.013060503639395805,0.0,12,0.558149304808123,0.5425115729219278,0.624713301942421,0.005408735835008338,-0.16080530458303394,0.03858174772315962,0.25,12,-4.488429744869306,4.488858316297877,0.016625401171473618,0.6185185185185185,0.017142857142857144,1.1089939024390243
h040_exception_private_switch_world_p80_exception_a0.45_memory_v10_support_b0.18_all_a3c2e5a,submission_h040_exception_private_switch_world_p80_exception_a0.45_memory_v10_support_b0.18_all_a3c2e5a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p80_exception_a0.45_memory_v10_support_b0.18_all_a3c2e5a.csv,exception_private_switch,world,80,exception,0.45,memory,10,support,0.18,all,0.0010862920353160003,382,90,0.0024236056890915196,0.05114656248293886,0.05068739831429702,3.192290456492996,-0.0006996781705714044,-0.0004038337483265588,0.008500131140273702,-0.000261821046662664,0.7333333333333333,0.36284378437843784,0.5727157378365663,0.5693025340726802,0.5846002351657422,0.004410719101432536,0.0010274483796364863,0.01635032833627208,0.0,12,0.5597801540385097,0.5439144663696673,0.6250534760390298,0.006644938075861029,-0.1549206240325466,0.039154969517032234,0.25,12,-1.776582046114623,1.777067760400337,0.004652009843979939,0.5130890052356021,0.019428571428571427,1.1092987804878052
h040_public_private_switch_world_p80_exception_a0.7_memory_v21_support_b0.25_all_5db50e7d,submission_h040_public_private_switch_world_p80_exception_a0.7_memory_v21_support_b0.25_all_5db50e7d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_exception_a0.7_memory_v21_support_b0.25_all_5db50e7d.csv,public_private_switch,world,80,exception,0.7,memory,21,support,0.25,all,0.0012589428212076846,410,101,0.004113269087555523,0.07111829477683473,0.08713964677673708,4.965785154541477,-0.0008821705624280929,-0.00042786818736095095,0.014011454800372669,-0.00018552283708880529,0.6534653465346535,0.34422442244224416,0.5726854326482121,0.5699730580535155,0.5840176963843567,0.004380413913078418,0.0015491721361753697,0.015767789554886648,0.0,12,0.5612119109484468,0.5484536275834615,0.6249683190482554,0.010931975084502,-0.155280120816501,0.03905292259516336,0.25,12,-2.8718711773970806,2.872456891682795,0.007005992418738523,0.5390243902439025,0.023428571428571427,1.1201219512195122
h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v21_support_b0.25_all_f,submission_h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v21_support_b0.25_all_f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_exception_a0.7_memory_v21_support_b0.25_all_f.csv,public_private_switch,posterior_world,80,exception,0.7,memory,21,support,0.25,all,0.0011625466881729116,410,101,0.003437887845623988,0.07111829477683473,0.07793920076567383,2.595314649748481,-0.0006883846720582668,-0.0005791666061506584,0.012572593105970477,-0.00018170597757577778,0.6534653465346535,0.35327282728272824,0.572447520958963,0.5697386381578342,0.5827253289314885,0.004142502223829225,0.001357357420050953,0.014475422102018465,0.0,12,0.5606708352744154,0.5472329932989386,0.6263104668007506,0.009808354594267321,-0.15604246153205495,0.040310246152739246,0.25,12,-2.859005289742236,2.8595481468850927,0.006974507675329493,0.5317073170731708,0.021714285714285714,1.1230182926829269
h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v21_support_b0.25_all_d90cb,submission_h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v21_support_b0.25_all_d90cb.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.7_e247_v21_support_b0.25_all_d90cb.csv,public_private_switch,posterior_world,80,support,0.7,e247,21,support,0.25,all,0.0012629453131406474,564,101,0.0031793692764086243,0.06201160925862359,0.07636232408603659,2.595314649748481,-0.0009039797455933298,-0.00027406187316578504,0.014331859494584015,-0.00041280635045327886,0.9702970297029703,0.2710946094609461,0.5725188380244006,0.5696546875799671,0.5829072785357154,0.004213819289266951,0.0013716064321451671,0.014657371706245327,0.0,12,0.5606666114824526,0.5470431518107711,0.6269133810683778,0.009642037777389034,-0.15668676111060875,0.04091656610003569,0.25,12,-2.4043271179415506,2.4048699750844076,0.004263953856532637,0.5053191489361702,0.021714285714285714,1.124390243902439
h040_exception_private_switch_world_p55_support_a0.7_memory_v10_support_b0.25_all_5ea0ece5,submission_h040_exception_private_switch_world_p55_support_a0.7_memory_v10_support_b0.25_all_5ea0ece5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p55_support_a0.7_memory_v10_support_b0.25_all_5ea0ece5.csv,exception_private_switch,world,55,support,0.7,memory,10,support,0.25,all,0.0012247523924867581,371,65,0.003729634257938257,0.07111829477683473,0.07128494166331738,4.965785154541477,-0.0008741769939956296,-0.00032202332071127487,0.010287455761672988,-0.0002548871139613526,0.9692307692307692,0.30225522552255224,0.5729565248127837,0.5697909678535635,0.5855212717038303,0.004651506077649914,0.0013580388567962732,0.017271364874360207,0.0,12,0.5613188855202326,0.5471012890539139,0.6210356298591563,0.009640510505257882,-0.1529961485181015,0.035165133046570526,0.25,12,-2.3575746726568427,2.3580318155139857,0.006355880904350362,0.5121293800539084,0.018285714285714287,1.1285060975609755
h040_public_private_switch_world_p80_support_a0.7_memory_v35_support_b0.25_all_a274748b,submission_h040_public_private_switch_world_p80_support_a0.7_memory_v35_support_b0.25_all_a274748b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.7_memory_v35_support_b0.25_all_a274748b.csv,public_private_switch,world,80,support,0.7,memory,35,support,0.25,all,0.0014131447374537752,630,115,0.006902638296746893,0.07207906062685257,0.10400593379734416,4.965785154541477,-0.0010838313869607685,-0.00031601107193140766,0.00871452997948285,-0.00018675504973297594,0.9652173913043478,0.30888338833883383,0.5730985590906286,0.5707017730458634,0.5859565370335578,0.004793540355494896,0.0022253146024031056,0.017706630204087716,0.0,12,0.5646663535375875,0.5492168750176081,0.6258259619639224,0.011717827342855647,-0.14779042622591315,0.04003396761384709,0.25,12,-1.3128267194389824,1.3134124337246966,0.00208478164083285,0.4873015873015873,0.023428571428571427,1.1304878048780487
h040_uncertain_public_posterior_p110_all_a0.7_h012_v0_support_b0_all_3162ace7,submission_h040_uncertain_public_posterior_p110_all_a0.7_h012_v0_support_b0_all_3162ace7.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_uncertain_public_posterior_p110_all_a0.7_h012_v0_support_b0_all_3162ace7.csv,uncertain_public,posterior,110,all,0.7,h012,0,support,0.0,all,0.0014189358463657239,770,110,0.0035247440598813523,0.04272439395436467,0.0694536657526309,2.5843121355361163,-0.0006600023697597878,-0.0008866293005867148,0.013443526885916738,-0.0004104977248982853,1.0,0.07850660066006598,0.5727087207549204,0.5697647985179837,0.5830097340213047,0.004403702019786682,0.0015335315314400134,0.014759827191834662,0.0,12,0.5604959926228248,0.5464090436059281,0.6253235817825994,0.009059126556648978,-0.15593022571686313,0.03929638254604564,0.25,12,1.3939996279317328,-1.3935281993603041,-0.0018097768822861063,0.44155844155844154,0.018857142857142857,1.1307926829268293
h040_exception_private_switch_posterior_world_p55_support_a0.7_memory_v10_support_b0.25_all,submission_h040_exception_private_switch_posterior_world_p55_support_a0.7_memory_v10_support_b0.25_all.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_world_p55_support_a0.7_memory_v10_support_b0.25_all.csv,exception_private_switch,posterior_world,55,support,0.7,memory,10,support,0.25,all,0.0011052031666993474,371,65,0.0028562887004524805,0.07111829477683473,0.061479888551893014,2.595314649748481,-0.0006587518421903416,-0.0004711546939277576,0.009002078304124125,-0.0002506492476700076,0.9692307692307692,0.3025027502750275,0.5726748738350431,0.5695329885642798,0.5837370313429912,0.004369855099909448,0.0011609482689988071,0.015487124513521112,0.0,12,0.5604480600310597,0.5457955448977972,0.6222515366117614,0.0084359698905343,-0.15441220055842464,0.03627996025246152,0.25,12,-2.3789709965149815,2.379399567943553,0.006413475924376151,0.5094339622641509,0.017142857142857144,1.1323170731707317
h040_public_private_switch_world_p80_support_a0.45_e247_v35_support_b0.18_all_3249cf54,submission_h040_public_private_switch_world_p80_support_a0.45_e247_v35_support_b0.18_all_3249cf54.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_world_p80_support_a0.45_e247_v35_support_b0.18_all_3249cf54.csv,public_private_switch,world,80,support,0.45,e247,35,support,0.18,all,0.0012016181873241902,630,115,0.0030245462602420336,0.04484269115138917,0.05798724307909772,3.192290456492996,-0.0008881578749328418,-0.0002239121890818209,0.00993107650141592,-0.0003627999927352683,0.9652173913043478,0.34194169416941694,0.5727683503999048,0.5695350884613812,0.5848148315194949,0.004463331664771031,0.0013178732621270338,0.016564924690024754,0.0,12,0.56062456902558,0.5443237965082359,0.6279939520995336,0.0070696179478935695,-0.15368354342007645,0.04212350121907996,0.25,12,-1.3641084985943837,1.3646513557372408,0.00216611326307498,0.5,0.021714285714285714,1.132469512195122
h040_exception_private_switch_posterior_p80_support_a0.7_e247_v24_support_b0.25_all_0304e95e,submission_h040_exception_private_switch_posterior_p80_support_a0.7_e247_v24_support_b0.25_all_0304e95e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_posterior_p80_support_a0.7_e247_v24_support_b0.25_all_0304e95e.csv,exception_private_switch,posterior,80,support,0.7,e247,24,support,0.25,all,0.0011458585014457608,575,104,0.0028066771673135667,0.07640475567865557,0.06756480172713956,2.595314649748481,-0.0005394432932698266,-0.0007078100087401584,0.012901064412406729,-0.00027458557921009394,0.9711538461538461,0.2768976897689769,0.5724962483258534,0.5696733232246011,0.5822760814135545,0.004191229590719714,0.0013480702586446069,0.014026174584084384,0.0,12,0.560370787366244,0.5464428202188986,0.623302093478627,0.009069253661925014,-0.15546468375008501,0.03729475717276478,0.25,12,-1.0278258854700033,1.0283115997557175,0.0017883679995751608,0.4834782608695652,0.019428571428571427,1.1371951219512193
h040_public_private_switch_posterior_world_p80_support_a0.7_memory_v35_support_b0.25_all_13b,submission_h040_public_private_switch_posterior_world_p80_support_a0.7_memory_v35_support_b0.25_all_13b.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p80_support_a0.7_memory_v35_support_b0.25_all_13b.csv,public_private_switch,posterior_world,80,support,0.7,memory,35,support,0.25,all,0.0012753037582226858,630,115,0.00578284556044112,0.07207906062685257,0.09236029363120103,2.595314649748481,-0.0008199475315571095,-0.0005118762339342631,0.0076372695722545505,-0.00018167713321582944,0.9652173913043478,0.2685093509350935,0.57284236428896,0.5704032841226934,0.5846949552825732,0.0045373455538261775,0.0019886438526446892,0.016445048453103073,0.0,12,0.5640208368951997,0.5479052124567477,0.6272144836824447,0.010504442299267946,-0.14871057309029673,0.04134838518590504,0.25,12,-1.3344641397008614,1.3350069968437186,0.002119058725148757,0.48412698412698413,0.021714285714285714,1.1397865853658538
h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_9dc943c,submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_9dc943c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_9dc943c.csv,target_group_route,posterior_world,80,support,0.7,h012,0,support,0.0,Q2S1S2S4,0.0010082124328817707,270,80,0.0015621848533478118,0.042244149214227034,0.05570432723610574,2.447883628953818,-0.000604032382924064,-0.00044544053068240814,0.011500464716561198,-0.0003065748200565655,0.475,0.4126787678767877,0.571076428812461,0.5691856771505234,0.5821685360160831,0.0029119360063164512,0.0009536949751020596,0.013075798262599891,0.0,12,0.559787621616463,0.5454382579295972,0.6228350697871338,0.008436114808290152,-0.16080392111085856,0.03670442757367156,0.25,12,-4.561499980677447,4.561942837820304,0.016896084584519636,0.6148148148148148,0.017714285714285714,1.1443597560975611
h040_target_group_route_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b4a9da6d,submission_h040_target_group_route_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b4a9da6d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_world_p80_support_a0.7_h012_v0_support_b0_Q2S1S2S4_b4a9da6d.csv,target_group_route,world,80,support,0.7,h012,0,support,0.0,Q2S1S2S4,0.001090221745765203,270,80,0.00218227288880945,0.05861992834596624,0.06308722023278732,4.965785154541477,-0.0007630426841078273,-0.0003247169271498877,0.012487472366998018,-0.0003124522360397952,0.475,0.4000825082508251,0.5722611406996403,0.5694804714659307,0.5829386549564288,0.004053736951743103,0.0011422960267348126,0.01468874812695875,0.0,12,0.5603099030688123,0.5468279894146685,0.6217501263058751,0.00953623280375604,-0.15831246719176884,0.03572187750901185,0.25,12,-4.594975401624572,4.595446830196,0.01702017344517037,0.6148148148148148,0.018857142857142857,1.145731707317073
h040_exception_private_switch_world_p55_support_a0.45_memory_v25_support_b0.18_all_be2403dd,submission_h040_exception_private_switch_world_p55_support_a0.45_memory_v25_support_b0.18_all_be2403dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_exception_private_switch_world_p55_support_a0.45_memory_v25_support_b0.18_all_be2403dd.csv,exception_private_switch,world,55,support,0.45,memory,25,support,0.18,all,0.0009925543591101083,446,80,0.003387970222202468,0.05212564887717275,0.05257311669831692,3.192290456492996,-0.0006632339234403117,-0.0003004513350625378,0.004198354693925001,-0.0002241082715165881,0.975,0.39328932893289326,0.5729161847927979,0.5696007408115024,0.5861191408306541,0.004611166057664151,0.0012681403452610928,0.017869234001183967,0.0,12,0.563654604556739,0.5438618380163734,0.6205741316737882,0.006615316531371707,-0.1475477848390437,0.03478198527646435,0.25,12,-1.7880561694019566,1.788484740830528,0.0040100554727141935,0.5,0.017142857142857144,1.1550304878048778
h040_target_group_route_world_p80_support_a0.45_h012_v0_support_b0_S124_46603df6,submission_h040_target_group_route_world_p80_support_a0.45_h012_v0_support_b0_S124_46603df6.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_world_p80_support_a0.45_h012_v0_support_b0_S124_46603df6.csv,target_group_route,world,80,support,0.45,h012,0,support,0.0,S124,0.0008335041095575873,221,80,0.0011056740024729058,0.03799449466729893,0.03905367758256762,3.192290456492996,-0.000557511886167858,-0.00032463872884801767,0.007903218496295708,-0.0002599081985540711,0.0,0.5489548954895489,0.5715885567541789,0.568994170563253,0.5824104171892576,0.0034094822482716447,0.0007651168690301358,0.013880379858125902,0.0,12,0.5584053784176708,0.5432853598076354,0.6232489685336611,0.006055867499051737,-0.15962284899175072,0.03718462878765933,0.25,12,-3.4195146179017923,3.4199574750446495,0.015474920701559496,0.5882352941176471,0.017714285714285714,1.1611280487804876
h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v22_support_b0.25_all_4c9,submission_h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v22_support_b0.25_all_4c9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_public_private_switch_posterior_world_p55_support_a0.7_memory_v22_support_b0.25_all_4c9.csv,public_private_switch,posterior_world,55,support,0.7,memory,22,support,0.25,all,0.0010210489767307558,441,77,0.003837914169360336,0.07111829477683473,0.072236473649984,2.5843121355361163,-0.0005570037403497548,-0.0005266576510063553,0.007746851884688617,-0.0001710268970633245,0.987012987012987,0.3437018701870187,0.5726751109390549,0.5697872049324346,0.5838102883129983,0.00437009220392115,0.001444087750378431,0.015560381483528164,0.0,12,0.5621592005470959,0.5465246893277219,0.6240043180406004,0.009153142371809642,-0.15157787792515853,0.03804970627189207,0.25,12,-1.985089170535723,1.9855748848214372,0.004502437380547479,0.4943310657596372,0.019428571428571427,1.178658536585366
h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3,submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_S124_0cd44ba3.csv,target_group_route,posterior_world,80,support,0.45,h012,0,support,0.0,S124,0.0006866127143871993,221,80,0.0008075123746416221,0.027173300884833607,0.03481962567511195,1.573639475730113,-0.0004121895493718162,-0.00033852976348891777,0.007295512105069871,-0.00021751527499034605,0.0,0.6643289328932892,0.5708620966820925,0.5688811146595496,0.5819411947052954,0.002405258349514494,0.0006078394920033369,0.01278647915807266,0.0,12,0.5580810875192953,0.5423808640756724,0.6243647301518765,0.0053611856528160695,-0.16165429217819624,0.03820416365870577,0.25,12,-3.398302519094106,3.3987310905226775,0.015378873712772294,0.583710407239819,0.017142857142857144,1.188871951219512
h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9,submission_h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_19b8cbf9.csv,subject_exception_route,world,20,support,0.7,memory,20,support,0.18,all,0.0008909311155544296,214,40,0.002455210392455072,0.09801523244461341,0.02622798311144026,2.5843121355361163,-0.00034164528530067914,-0.0006901517697688362,2.4126676071862968e-05,-9.874871961602733e-05,0.95,0.5761826182618262,0.5734206237216621,0.5690750209416697,0.5902158985224881,0.005115604986528355,0.000846086042543881,0.02199295392833287,0.0,12,0.5678240026003409,0.541856906886424,0.6095249115221744,0.0047017951479540465,-0.1424029912496657,0.025025038428019685,0.25,12,0.7454953532917885,-0.745366781863217,-0.0034830223451552222,0.4766355140186916,0.005142857142857143,1.1942073170731708
h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5,submission_h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_5.csv,subject_exception_route,posterior_world,20,support,0.7,memory,20,support,0.18,all,0.0008281754410630142,214,40,0.002063931483409764,0.08603670206716796,0.023531801565466203,2.5843121355361163,-0.00026123499109865627,-0.0007199168016360022,-0.0002707506570139536,-9.197811560382574e-05,0.95,0.657040704070407,0.5732599101424167,0.5690017926862341,0.589418009733747,0.004954891407283002,0.0007756504322578683,0.02119506513959185,0.0,12,0.5680635695581384,0.5416374637165624,0.6089687126204698,0.0044878975896526785,-0.1425795554628738,0.023235982945299816,0.25,12,0.7200571015284798,-0.7199571015284798,-0.0033642855211611197,0.4766355140186916,0.004,1.198780487804878
h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3,submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_S_2430e6a3.csv,target_group_route,posterior,80,support,0.45,h012,0,support,0.0,S,0.0007436187241819118,295,80,0.0009172199283123043,0.01992495713373804,0.0377747231015246,1.573639475730113,-0.0003701445622987607,-0.0004064474410406646,0.007874177925613396,-0.00021313330082687684,0.7,0.617986798679868,0.5709188601579814,0.5689573600465052,0.5821352150437537,0.002739361652966288,0.0006279132238838581,0.012980499496530896,0.0,12,0.5582105418487355,0.5426696993045593,0.6258334078133406,0.005541203705002551,-0.16087412162099984,0.03970324035428604,0.25,12,-2.8109981360118548,2.8114552788689977,0.00953035687752202,0.5389830508474577,0.018285714285714287,1.2070121951219512
