candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score
h040_subject_exception_route_posterior_world_p20_all_a0.45_e247_v20_support_b0.18_all_411e6f,submission_h040_subject_exception_route_posterior_world_p20_all_a0.45_e247_v20_support_b0.18_all_411e6f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p20_all_a0.45_e247_v20_support_b0.18_all_411e6f.csv,subject_exception_route,posterior_world,20,all,0.45,e247,20,support,0.18,all,0.0004318956772971119,242,40,0.000966937024060556,0.05699698035608014,0.012440282043361147,1.6613435156625034,-0.00018392230964448035,-0.00023644985759432475,0.0019043544202423897,-6.51238408652819e-05,0.975,0.9629262926292629
h040_subject_exception_route_posterior_p30_support_a0.7_memory_v29_support_b0.18_all_6bb01c8,submission_h040_subject_exception_route_posterior_p30_support_a0.7_memory_v29_support_b0.18_all_6bb01c8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p30_support_a0.7_memory_v29_support_b0.18_all_6bb01c8.csv,subject_exception_route,posterior,30,support,0.7,memory,29,support,0.18,all,0.0005591891097588086,314,59,0.002812443526890333,0.07640475567865557,0.03476883740400631,2.5843121355361163,-0.00012525376606918435,-0.0005585220641287366,-0.00043763087164078613,1.4721076721981177e-05,0.9322033898305084,0.9692519251925193
h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q_815e4465,submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q_815e4465.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_world_p80_support_a0.45_h012_v0_support_b0_Q_815e4465.csv,target_group_route,posterior_world,80,support,0.45,h012,0,support,0.0,Q,0.0004279666634517289,165,76,0.0006740983276517511,0.026828139379556748,0.007843654509169925,1.6684165605285113,-0.00016674305282558452,-0.0003578170046352526,0.0011317137199115476,-0.00011457023045292064,0.0,0.9927942794279427
h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_fc6443,submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_fc6443.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q2S1S2S4_fc6443.csv,target_group_exception,posterior,55,exception,0.45,h012,0,support,0.0,Q2S1S2S4,0.00041556090552681275,146,55,0.0004527948013541295,0.019497311739959167,0.024354354958055914,1.573639475730113,-0.00022143240249866597,-0.00024122376942040507,0.0061076527287427145,-0.00011442312071044297,0.10909090909090909,0.9933993399339934
h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2,submission_h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_all_a0.7_e247_v27_support_b0.18_all_5d62b1a2.csv,subject_public_route,posterior_world,30,all,0.7,e247,27,support,0.18,all,0.0003238562795125886,348,57,0.0017291082636973936,0.04484269115138917,0.03013883195381644,2.5843121355361163,-0.00032756677413302385,0.0001642661606342664,0.005537415129104964,-0.00010347810934279022,0.9649122807017544,1.0012101210121012
h040_subject_exception_route_posterior_world_p30_support_a0.45_memory_v29_support_b0.18_all,submission_h040_subject_exception_route_posterior_world_p30_support_a0.45_memory_v29_support_b0.18_all.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_world_p30_support_a0.45_memory_v29_support_b0.18_all.csv,subject_exception_route,posterior_world,30,support,0.45,memory,29,support,0.18,all,0.00047821788892091183,314,59,0.0026559659395648,0.05699698035608014,0.02828380084908072,1.6613435156625034,-0.00013811438652759032,-0.00041522622442697547,-0.0018858487882470456,1.7479258682612772e-05,0.9322033898305084,1.0164191419141915
h040_subject_exception_route_posterior_p20_support_a0.45_memory_v20_support_b0.18_all_2caaea,submission_h040_subject_exception_route_posterior_p20_support_a0.45_memory_v20_support_b0.18_all_2caaea.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p20_support_a0.45_memory_v20_support_b0.18_all_2caaea.csv,subject_exception_route,posterior,20,support,0.45,memory,20,support,0.18,all,0.0004890310460093103,214,40,0.001660833513426812,0.05114656248293886,0.01713982039305196,1.6613435156625034,-9.250246813891745e-05,-0.000487955943428745,-0.00132838558186628,-1.3428858566834278e-05,0.95,1.0244224422442243
h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_S124_8c5272f2,submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_S124_8c5272f2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_S124_8c5272f2.csv,target_group_exception,posterior,55,exception,0.45,h012,0,support,0.0,S124,0.00038801316697144165,123,54,0.00036345180099122906,0.019497311739959167,0.023903125065919125,1.573639475730113,-0.00021298890606942408,-0.00022795428432274565,0.00602801428751628,-0.00010741590436893145,0.0,1.0257425742574258
h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd,submission_h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p30_all_a0.45_e247_v27_support_b0.18_all_7934f3fd.csv,subject_public_route,world,30,all,0.45,e247,27,support,0.18,all,0.000280685150361097,348,57,0.001742689471982368,0.04484269115138917,0.02456354889131423,3.192290456492996,-0.00033817922775260153,0.00024129351829185768,0.0041303383220174916,-8.861490816825017e-05,0.9649122807017544,1.0271452145214521
h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174,submission_h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p30_support_a0.45_memory_v27_support_b0.18_all_9e4b6174.csv,subject_public_route,world,30,support,0.45,memory,27,support,0.18,all,0.0004163284801489524,316,57,0.0028284836402058815,0.0512788055713812,0.032314632711969264,3.192290456492996,-0.0002887638937095764,-6.479470658337101e-05,-0.0002707743554724158,-3.863421390389734e-05,0.9473684210526315,1.0316281628162816
h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273,submission_h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p50_all_a0.45_e247_v47_support_b0.18_all_63911273.csv,subject_exception_route,posterior,50,all,0.45,e247,47,support,0.18,all,0.0003914209834104489,591,97,0.0018897713092519708,0.050400974908350715,0.028418370804351025,1.6684165605285113,-0.00016198098648117462,-0.00021680959804804538,0.00406661082098919,-4.3951940008673907e-05,0.9690721649484536,1.03998899889989
h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_Q_bd8ba8ad,submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_Q_bd8ba8ad.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_route_posterior_p80_support_a0.45_h012_v0_support_b0_Q_bd8ba8ad.csv,target_group_route,posterior,80,support,0.45,h012,0,support,0.0,Q,0.0003660900128008128,165,76,0.0005961285722404127,0.027238288144380673,0.007498690173794229,1.6684165605285113,-0.00011384450061093048,-0.00035372853240811704,0.0011404856393498826,-8.928786449842482e-05,0.0,1.0956820682068207
h040_subject_exception_route_posterior_p20_all_a0.45_e247_v20_support_b0.18_all_e607bec6,submission_h040_subject_exception_route_posterior_p20_all_a0.45_e247_v20_support_b0.18_all_e607bec6.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p20_all_a0.45_e247_v20_support_b0.18_all_e607bec6.csv,subject_exception_route,posterior,20,all,0.45,e247,20,support,0.18,all,0.0003005885078126658,242,40,0.0008137776234714581,0.050400974908350715,0.01146292626269415,1.6613435156625034,-0.00010057038301237179,-0.0001769498498445142,0.0018148809050872177,-2.8002889605439112e-05,0.975,1.150027502750275
h040_subject_public_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_ac15c231,submission_h040_subject_public_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_ac15c231.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_support_a0.7_memory_v20_support_b0.18_all_ac15c231.csv,subject_public_route,world,20,support,0.7,memory,20,support,0.18,all,0.0002534087168677885,223,40,0.0023838819835562985,0.05861992834596624,0.03146126081926102,4.965785154541477,-0.0002051349876420834,5.270774687849399e-05,0.0014964252137864367,-1.8135058786904762e-05,0.975,1.1502475247524753
h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568,submission_h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p30_all_a0.45_e247_v29_support_b0.18_all_79413568.csv,subject_exception_route,posterior,30,all,0.45,e247,29,support,0.18,all,0.00030244404254267323,360,59,0.0011550376686625212,0.050400974908350715,0.017446400103066854,1.6613435156625034,-0.00012583096598633978,-0.00014141824102821023,0.0029574654710186345,-2.961233717910571e-05,0.9661016949152542,1.1606435643564357
h040_subject_public_route_posterior_p30_support_a0.7_memory_v27_support_b0.18_all_688fab01,submission_h040_subject_public_route_posterior_p30_support_a0.7_memory_v27_support_b0.18_all_688fab01.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_p30_support_a0.7_memory_v27_support_b0.18_all_688fab01.csv,subject_public_route,posterior,30,support,0.7,memory,27,support,0.18,all,0.00031901219815211584,316,57,0.002691614814525828,0.0512788055713812,0.03661945918222719,2.5843121355361163,-0.00014451338096474982,-0.00015074955330628451,0.0010765979486119723,-2.888535416282352e-06,0.9473684210526315,1.1636413641364136
h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841,submission_h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_support_a0.45_memory_v27_support_b0.18_all_841.csv,subject_public_route,posterior_world,30,support,0.45,memory,27,support,0.18,all,0.00030523094296680997,316,57,0.002451483334866449,0.0512788055713812,0.028510790113957105,1.6613435156625034,-0.0001755039481133521,-7.966000311832975e-05,-0.0007614439189882496,-8.63407656933197e-06,0.9473684210526315,1.1735148514851483
h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q_3f9affcf,submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q_3f9affcf.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.7_h012_v0_support_b0_Q_3f9affcf.csv,target_group_exception,world,55,exception,0.7,h012,0,support,0.0,Q,0.0002716180183296425,76,48,0.0007215652633888958,0.054230113826365334,0.008916851774285866,2.595314649748481,-0.0001533377592844833,-0.00015557588768517856,0.0017592791256187358,-6.862372819917239e-05,0.0,1.1805280528052806
h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f,submission_h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p30_all_a0.45_e247_v27_support_b0.18_all_c599785f.csv,subject_public_route,posterior_world,30,all,0.45,e247,27,support,0.18,all,0.00015758917479559344,348,57,0.0012724586535420369,0.04484269115138917,0.02030258311716138,1.6613435156625034,-0.00021337042844851598,0.00022642822175689888,0.003625552336046145,-5.6816432131685625e-05,0.9649122807017544,1.1836358635863584
h040_subject_exception_route_posterior_p50_support_a0.45_memory_v47_support_b0.18_all_ef8a08,submission_h040_subject_exception_route_posterior_p50_support_a0.45_memory_v47_support_b0.18_all_ef8a08.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_exception_route_posterior_p50_support_a0.45_memory_v47_support_b0.18_all_ef8a08.csv,subject_exception_route,posterior,50,support,0.45,memory,47,support,0.18,all,0.0003171159574009045,519,97,0.004008031096632828,0.0512788055713812,0.04377869884646327,1.796803249909857,-3.520710666020705e-05,-0.0003567814069408888,-0.0035849471461293797,0.00010350140972269629,0.9484536082474226,1.1884488448844883
h040_subject_public_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_e4a30621,submission_h040_subject_public_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_e4a30621.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_all_a0.7_e247_v20_support_b0.18_all_e4a30621.csv,subject_public_route,world,20,all,0.7,e247,20,support,0.18,all,8.645498284468182e-05,242,40,0.0016878160601814178,0.05861992834596624,0.02652097768038803,4.965785154541477,-0.00023591217025561,0.00036371384046272474,0.004643534580737296,-3.582723555937164e-05,0.975,1.1932618261826182
h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q_0a3bdbf2,submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q_0a3bdbf2.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.7_h012_v0_support_b0_Q_0a3bdbf2.csv,target_group_exception,posterior_world,55,exception,0.7,h012,0,support,0.0,Q,0.00025694739980338505,76,48,0.000488377186300832,0.036748195838047115,0.007510956477822136,2.595314649748481,-0.00012357123161185678,-0.00017902822115224823,0.0016524466016172334,-6.803129777026783e-05,0.0,1.2023927392739273
h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09,submission_h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_support_a0.7_memory_v10_support_b0.18_all_d557fb09.csv,subject_public_route,world,10,support,0.7,memory,10,support,0.18,all,0.0002489722828062564,113,20,0.0012142789630120864,0.05861992834596624,0.016137077346993153,4.965785154541477,-0.00017589301596350788,1.6761559888492293e-05,0.0007635413241968329,-3.189712308107413e-05,0.95,1.2069856985698568
h040_subject_public_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_4f95,submission_h040_subject_public_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_4f95.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p20_support_a0.7_memory_v20_support_b0.18_all_4f95.csv,subject_public_route,posterior_world,20,support,0.7,memory,20,support,0.18,all,0.00023582417345231142,223,40,0.0020178882185501504,0.05114656248293886,0.027247909405429052,2.5843121355361163,-0.00013754865257112065,-2.3308079717710177e-05,0.00090626931270341,-2.0501076258716653e-05,0.975,1.2196094609460946
h040_subject_public_route_posterior_p30_all_a0.7_e247_v27_support_b0.18_all_4a416816,submission_h040_subject_public_route_posterior_p30_all_a0.7_e247_v27_support_b0.18_all_4a416816.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_p30_all_a0.7_e247_v27_support_b0.18_all_4a416816.csv,subject_public_route,posterior,30,all,0.7,e247,27,support,0.18,all,0.00015979539800289058,348,57,0.0015067388898533903,0.04484269115138917,0.02837633481782537,2.5843121355361163,-0.00017154650655103957,0.00015533867156894415,0.005458553834491945,-4.810418206209741e-05,0.9649122807017544,1.2255775577557757
h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q_a39c1501,submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q_a39c1501.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_world_p55_exception_a0.45_h012_v0_support_b0_Q_a39c1501.csv,target_group_exception,world,55,exception,0.45,h012,0,support,0.0,Q,0.00023223964606228383,76,48,0.00046902692828060244,0.03578741206817537,0.0057322618548666104,1.6684165605285113,-0.00012048424593401448,-0.00014800467872661183,0.0011170325714858363,-6.220943582388664e-05,0.0,1.2338283828382837
h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26,submission_h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_support_a0.45_memory_v20_support_b0.18_all_264dda26.csv,subject_public_route,world,20,support,0.45,memory,20,support,0.18,all,0.00019773735049598734,223,40,0.0019795857202994046,0.05114656248293886,0.023040943548633758,3.192290456492996,-0.00014139189885676746,3.6822626985147714e-05,-0.00012161908403461689,-9.120636718263643e-06,0.975,1.2405390539053907
h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3,submission_h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p10_support_a0.7_memory_v10_support_b0.18_all_cae3.csv,subject_public_route,posterior_world,10,support,0.7,memory,10,support,0.18,all,0.00024291220864778326,113,20,0.0010241102570560429,0.05114656248293886,0.012970277498814568,2.5843121355361163,-0.00013171420976545477,-4.079324834935338e-05,0.00021171761966921556,-3.472954982099519e-05,0.95,1.2513476347634764
h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99,submission_h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_support_a0.45_memory_v10_support_b0.18_all_4410be99.csv,subject_public_route,world,10,support,0.45,memory,10,support,0.18,all,0.0002117064707268085,113,20,0.0010073280199204195,0.05114656248293886,0.0117458834365597,3.192290456492996,-0.00013523699187004547,9.686558778212022e-06,-3.170645001337001e-05,-2.7062968250403404e-05,0.95,1.2658415841584159
h040_subject_public_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_d1c564c3,submission_h040_subject_public_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_d1c564c3.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p20_all_a0.7_e247_v20_support_b0.18_all_d1c564c3.csv,subject_public_route,posterior_world,20,all,0.7,e247,20,support,0.18,all,5.951271726455348e-05,242,40,0.001229306172655977,0.04484269115138917,0.021856843624644177,2.5843121355361163,-0.00015883501337274277,0.0002876980138665206,0.00404760357810027,-3.872565162019637e-05,0.975,1.2676017601760179
h040_target_group_exception_posterior_p55_exception_a0.7_h012_v0_support_b0_Q_99d3177a,submission_h040_target_group_exception_posterior_p55_exception_a0.7_h012_v0_support_b0_Q_99d3177a.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.7_h012_v0_support_b0_Q_99d3177a.csv,target_group_exception,posterior,55,exception,0.7,h012,0,support,0.0,Q,0.00021635843744765833,76,48,0.0003978353684090695,0.030522231589174553,0.0070180158052088795,2.595314649748481,-8.615586042512177e-05,-0.00018005513932650618,0.0015983169802063861,-5.266694584123012e-05,0.0,1.2716171617161716
h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea,submission_h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p20_all_a0.45_e247_v20_support_b0.18_all_69e51bea.csv,subject_public_route,world,20,all,0.45,e247,20,support,0.18,all,2.468965942428452e-05,242,40,0.0012091443579793494,0.04484269115138917,0.01774576583973064,3.192290456492996,-0.00016591318776921826,0.0003478287205693785,0.0030214540785427077,-2.7460560100649144e-05,0.975,1.2845159515951596
h040_target_group_exception_posterior_world_p55_exception_a0.45_h012_v0_support_b0_Q_1e70d1d,submission_h040_target_group_exception_posterior_world_p55_exception_a0.45_h012_v0_support_b0_Q_1e70d1d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_world_p55_exception_a0.45_h012_v0_support_b0_Q_1e70d1d.csv,target_group_exception,posterior_world,55,exception,0.45,h012,0,support,0.0,Q,0.000201194841482877,76,48,0.00031709594930953055,0.024023288966235512,0.0048284720214256446,1.6684165605285113,-9.167450683003737e-05,-0.00014804719666993763,0.001055960417304903,-5.315862726952063e-05,0.0,1.285973597359736
h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1,submission_h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_world_p10_all_a0.7_e247_v10_support_b0.18_all_7db038a1.csv,subject_public_route,world,10,all,0.7,e247,10,support,0.18,all,2.6633983824459122e-05,121,20,0.000845897750595208,0.05861992834596624,0.013564909474328663,4.965785154541477,-0.00016270207487574748,0.00033619659489097993,0.00231066295558397,-2.583878251139445e-05,0.95,1.3277502750275025
h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061,submission_h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_p10_support_a0.7_memory_v10_support_b0.18_all_e6e75061.csv,subject_public_route,posterior,10,support,0.7,memory,10,support,0.18,all,0.0001911897312856277,113,20,0.000996817188891695,0.05114656248293886,0.012633710912658346,2.5843121355361163,-7.713571619107945e-05,-5.239469314802717e-05,0.00022379309225368564,-1.598985819332238e-05,0.95,1.3298404840484048
h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38,submission_h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p10_support_a0.45_memory_v10_support_b0.18_all_f38.csv,subject_public_route,posterior_world,10,support,0.45,memory,10,support,0.18,all,0.00017566424702477392,113,20,0.0008838821352123473,0.05114656248293886,0.009710083534158155,1.6613435156625034,-9.049606668117272e-05,-7.534556190024462e-06,-0.0003790295554297395,-1.7082875280341238e-05,0.95,1.3315181518151813
h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23,submission_h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_subject_public_route_posterior_world_p20_support_a0.45_memory_v20_support_b0.18_all_f23.csv,subject_public_route,posterior_world,20,support,0.45,memory,20,support,0.18,all,0.00013999416126449644,223,40,0.0017422177143356253,0.05114656248293886,0.020332360496883608,1.6613435156625034,-7.465360491994828e-05,1.6415989025954387e-05,-0.00048696824248588386,7.956203154326025e-06,0.975,1.3319581958195819
h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616,submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_target_group_exception_posterior_p55_exception_a0.45_h012_v0_support_b0_Q_59c18616.csv,target_group_exception,posterior,55,exception,0.45,h012,0,support,0.0,Q,0.00016546978487710893,76,48,0.00025810424503849887,0.019813600566153777,0.0045115815890314145,1.6684165605285113,-6.332409913489141e-05,-0.00014178779764612058,0.0010235532731556994,-3.9934469088956556e-05,0.0,1.3418591859185918
h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.18_all_5c5c3901.csv,private_memory_route,h012,0,all,0.0,memory,10,all,0.18,all,-8.017807556616267e-05,70,10,0.0007756208878908219,0.05114656248293886,0.005058593386641338,0.7625593218613655,7.119337494336708e-05,0.0001100264225888745,-0.001882980552692251,6.98701037601087e-05,1.0,1.394485698569857
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.18_all_b2195fc8.csv,private_memory_route,h012,0,all,0.0,memory_state,10,all,0.18,all,-8.698973009963036e-05,70,10,0.0007305269061768624,0.06955119470822713,0.004642650291302908,0.7491058366697394,7.175659667010267e-05,0.00012157331951491554,-0.001680768787590669,6.48419029793304e-05,1.0,1.39718096809681
h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.18_all_ccac04ea,submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.18_all_ccac04ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.18_all_ccac04ea.csv,private_memory_route,h012,0,all,0.0,memory,25,all,0.18,all,-0.00024546544931654143,175,25,0.0019690541955270486,0.05212564887717275,0.012658761903082466,1.796803249909857,0.00013818619489167362,0.00022855012922548226,-0.004124063367156456,0.00015488668171321723,1.0,1.4517189218921893
