particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta,posterior_weight
8116,h012posterior,h019_row_score,230,sample,0.00044357331166072826,0.0006476502858162176,0.0018108497010032726,0.7654135338335322,0.009305998446739306,0.0012365206453377573,0.0010163875146003074
22184,h017joint,h019_row_weight,125,sample,0.000443672094414799,0.0006118603522697474,0.0015237461138108265,0.9248120300739142,0.009449717773628772,0.0017031445889665894,0.0010152548433275401
7706,h012posterior,h019_inclusion_prob,230,sample,0.00044450244433618476,0.0005599882963680209,0.0014056354163050934,0.8676691729311357,0.0098053582600568,0.0015459906745312483,0.0010057835763035118
39404,h020vector,h035_score_public_row_subset,155,sample,0.0004448537052670386,0.0007200359760752851,0.0023055074809669816,0.939849624058856,0.009456162377608924,0.0019065883969495842,0.0010018036114566081
22409,h017joint,h019_row_weight,230,temperature_sample,0.00044487184216647897,0.0005388303879291339,0.0009640808221499739,0.9037593984949959,0.009394941510672753,0.0017109084063476588,0.0010015985392894027
15302,h015feedback,h019_row_weight,155,sample,0.00044498794608307786,0.0006561048094229568,0.0020227609774807736,0.8541353383446884,0.009484716430314287,0.001887830267919977,0.0010002867576744232
51380,joint_hard_mid,h030_score_no_h012_combo,230,temperature_sample,0.0004450079627853143,0.0007550793650400855,0.0028415495758243123,0.921804511276926,0.009056016959635378,0.0012883799797042965,0.001000060775843082
36679,h020vector,h019_mean_abs_logit_move_to_proxy,230,sample,0.0004451002028201674,0.0007329047329253924,0.0020797541905162448,0.852631578946194,0.009047582126455091,0.0012224360995093317,0.0009990200764042332
44032,posterior_vector_mid,h030_score_identity_combo,230,temperature_sample,0.00044537811777956785,0.0006006533675789741,0.0019348101540065422,0.9443609022543383,0.00948388938586599,0.0017282575549467743,0.0009958910396800846
36877,h020vector,h030_score_identity_combo,125,sample,0.00044575965296157587,0.0006610896556985929,0.0016777499436728266,0.9368421052618676,0.00947828343755671,0.0014382340145684919,0.0009916113023897349
31709,h018hard,h030_score_memory_public_combo,190,sample,0.0004458046497557832,0.0008125022683212477,0.002724327792249792,0.9428571428558444,0.009602393626274441,0.0019551768492502082,0.0009911077805728565
7290,h012posterior,uniform,230,sample,0.00044674522005977446,0.0006741010711251757,0.002204706654603204,0.9218045112769259,0.009668600596263819,0.001668197347255979,0.0009806409715516539
17515,h015feedback,h030_score_joint_vector_row,230,temperature_sample,0.00044675662767164147,0.0006396799783673303,0.0016404634857170742,0.8857142857130659,0.009579285398259429,0.0017316161431463102,0.0009805147067365025
14648,h015feedback,h019_inclusion_prob,230,sample,0.0004468628969934047,0.0007164620982037168,0.0023827381565711334,0.9548872180437975,0.00929091249261137,0.0017379930402463193,0.0009793392487573473
53665,joint_hard_mid,h035_score_identity_combo,155,sample,0.0004472916353441491,0.0006376072328639616,0.0014320192077467795,0.8812030075175833,0.009201029689406302,0.0012728500321990794,0.0009746112149141201
45589,posterior_vector_mid,h030_score_memory_public_combo,190,sample,0.0004474728913450676,0.0005944353837384354,0.001735777723728087,0.834586466164264,0.00976880391423465,0.0016186690763519587,0.0009726192341684217
53312,joint_hard_mid,h035_score_public_row_subset,190,sample,0.0004475001718823524,0.0007317617728217356,0.0026161518667932333,0.8962406015025252,0.00952013084646834,0.0017871166666550747,0.0009723197771850998
47653,posterior_vector_mid,h013_calendar_pay_weekend,190,temperature_sample,0.00044816191514176893,0.0005903621439274729,0.0013004809246453634,0.8947368421040308,0.009545998246921998,0.0016812648065426712,0.0009650840330986963
5122,h012,h035_score_identity_combo,155,sample,0.00044842938281852663,0.0007792465860787778,0.0027166061266816225,0.7624060150365438,0.00906639026353427,0.001516565578230319,0.0009621747462076174
22383,h017joint,h019_row_weight,230,sample,0.0004485045255693233,0.0005776863622427476,0.00132708909244471,0.9293233082693967,0.008940939387008634,0.0012501095430973166,0.0009613589861966992
8107,h012posterior,h019_row_score,230,sample,0.00044850541696207075,0.0006995163850946859,0.001971994852649964,0.8285714285702873,0.009250689894780045,0.0016923110673396772,0.0009613493132668304
23572,h017joint,h030_score_no_h012_combo,190,temperature_sample,0.00044942900035604874,0.0006144712280677407,0.0016843475971573922,0.9007518796980075,0.009096278777689785,0.0014626488188415273,0.0009513791779845106
7575,h012posterior,h019_inclusion_prob,155,sample,0.00044943549460497014,0.0005734701741455415,0.0013499752071576328,0.8375939849612524,0.009196902154420265,0.0013415671513357552,0.0009513094395502312
39131,h020vector,h035_route_translator_score,230,sample,0.00044955345141732176,0.0006568038339834378,0.001765213434114496,0.9293233082693968,0.009644003393550298,0.0019352816614137296,0.0009500436506578977
29665,h018hard,h019_mean_abs_logit_move_to_proxy,190,sample,0.00044965540506199445,0.0006032341708199023,0.0011843554476869324,0.9007518796980076,0.009092172539283221,0.0015225177787146114,0.0009489509480512502
54896,joint_hard_mid,h013_late_social_phone,155,sample,0.00044969229980482936,0.0007171519813729758,0.0018459634906741688,0.8721804511266182,0.009511206059302852,0.0014643599430136645,0.0009485558331946567
10977,h012posterior,h030_score_memory_public_combo,230,sample,0.0004498107483698429,0.0006449218079449625,0.0017089731339526622,0.9112781954874666,0.009378346939298204,0.0017524393613418206,0.0009472884499999756
48910,joint_hard_mid,uniform,230,sample,0.0004503524524614762,0.0005676574425651746,0.0014602382613934633,0.9669172932317511,0.009433882044911007,0.0011566737443461411,0.0009415138380555766
39441,h020vector,h035_score_public_row_subset,190,sample,0.00045059208641467336,0.0007052244187513118,0.002244061761754108,0.8315789473672756,0.009451044141225464,0.0017899970102304302,0.0009389705628079724
29531,h018hard,h019_mean_abs_logit_move_to_proxy,125,sample,0.00045165325829140627,0.0007327276353555896,0.0023722292553535907,0.8646616541341474,0.009795800353567533,0.0018539171149657338,0.0009277904853779822
30568,h018hard,h030_score_no_h012_combo,230,temperature_sample,0.0004517157975683256,0.0006702930263209908,0.0021973146077388303,0.673684210525388,0.009434209802576516,0.0014667432936148396,0.0009271357662534259
4447,h012,h035_route_translator_score,230,sample,0.000451846669831007,0.000830989572761477,0.0028847351448488285,0.8872180451115601,0.009534812849232409,0.001963955356635427,0.0009257671687507011
21356,h017joint,h019_inclusion_prob,125,sample,0.00045185255071087603,0.0006776813857706441,0.0017089886524914617,0.8962406015025252,0.009497384886504963,0.001395379567040005,0.0009257057168661512
49656,joint_hard_mid,h019_row_score,190,sample,0.00045341078262663164,0.0008316873196889816,0.002322453338838723,0.7368421052621429,0.009292275656088683,0.001460565964651234,0.0009095659668069608
7703,h012posterior,h019_inclusion_prob,230,sample,0.0004536271082696263,0.0006375702641864715,0.0016160548302955099,0.8541353383446884,0.009584603692999969,0.0016293943823031407,0.0009073476804084371
52096,joint_hard_mid,h030_score_joint_vector_row,190,sample,0.0004537359692718127,0.0007690322132365867,0.002518648564390909,0.8887218045100541,0.009406045819821527,0.0015412053630055231,0.0009062334248792576
15057,h015feedback,h019_row_score,230,sample,0.0004539988969305935,0.0006475877754381263,0.0017366325855080293,0.8075187969913689,0.009686625798372242,0.0015759769919754722,0.000903547848012434
23586,h017joint,h030_score_no_h012_combo,190,temperature_sample,0.00045460737857651486,0.0008465887160871198,0.0029206806357535706,0.727819548871178,0.009304035733207114,0.0014825016752162922,0.0008973632199808305
17288,h015feedback,h030_score_joint_vector_row,125,sample,0.00045460831600207207,0.0006587237395086734,0.0017252396841727462,0.9067669172919842,0.0096765410640556,0.0017559901127700518,0.000897353724689489
45666,posterior_vector_mid,h030_score_memory_public_combo,230,temperature_sample,0.0004546895663432004,0.0006306157462864916,0.001421398330865277,0.9263157894724087,0.009653565999377063,0.00171824315713974,0.0008965311122674293
43537,posterior_vector_mid,h019_mean_abs_logit_move_to_proxy,190,sample,0.0004553077746517334,0.0006213455435241839,0.001489728450893001,0.921804511276926,0.009302012127713949,0.0010299600612837462,0.0008902967600390694
39453,h020vector,h035_score_public_row_subset,190,sample,0.00045544379075401905,0.0007847458965093967,0.0028602931099492024,0.7533834586455789,0.009210209042119938,0.0015761914835986412,0.0008889309279548985
44837,posterior_vector_mid,h030_score_public_row_subset,230,sample,0.0004556764279094962,0.0006345086220406684,0.0016846840826663084,0.9894736842091636,0.009449049564642382,0.0019160215432657158,0.000886599711808484
50146,joint_hard_mid,h019_row_weight,230,sample,0.00045630999564957706,0.0007389158672808333,0.0023115545273040636,0.754887218044073,0.009215722099853867,0.001050103019059204,0.0008802817911027597
46818,posterior_vector_mid,h035_score_identity_combo,190,sample,0.00045637243806988584,0.0008353945695692328,0.0024804242023269384,0.9293233082693968,0.009395695634696185,0.0015109871772120255,0.0008796615594288135
39565,h020vector,h035_score_public_row_subset,230,temperature_sample,0.00045693291602913976,0.0006377727783504491,0.0013332134890570568,0.8977443609010193,0.009398138662635423,0.0013770709833991245,0.0008741139403804667
48021,posterior_vector_mid,h013_late_social_phone,190,sample,0.0004574066978057606,0.0006270382476888164,0.0013510772982513273,0.9157894736829493,0.009726322885130874,0.001516105234902447,0.0008694517374795809
44337,posterior_vector_mid,h030_score_no_h012_combo,190,sample,0.0004574814093707477,0.000555381942877878,0.0014089636875755079,0.9157894736829492,0.009223555130511292,0.001831397425252326,0.0008687188188873553
28950,h018hard,h019_row_score,230,temperature_sample,0.00045768639036217705,0.0007091278256631615,0.0019197656990108825,0.948872180449821,0.009699300527354732,0.0018672843315331675,0.00086671113179978
12396,h012posterior,h035_private_safe_score,125,sample,0.00045776818109234733,0.000623990666263184,0.0015642028589308212,0.9097744360889726,0.009152731136693109,0.001736041540710187,0.0008659113278656087
39068,h020vector,h035_route_translator_score,190,temperature_sample,0.0004582302426085566,0.0009486983213806552,0.003757861427446574,0.7834586466154623,0.009050285807390325,0.0013854301534347913,0.0008614068268015503
7621,h012posterior,h019_inclusion_prob,190,sample,0.00045830380905467907,0.0005216699511512014,0.0010645723905288885,0.9112781954874669,0.009760700330562592,0.0014657741869282155,0.0008606918148230524
36249,h020vector,h019_row_weight,230,sample,0.0004587027383305273,0.0005591181219334956,0.0014880154134981807,0.8992481202995133,0.00943979311465586,0.0018565248780256652,0.0008568248370747739
30467,h018hard,h030_score_no_h012_combo,190,sample,0.0004587062041386626,0.0005034210057664052,0.0008419116555014195,0.9593984962392802,0.009079403065352135,0.0017749919589140832,0.0008567913178777407
24412,h017joint,h030_score_joint_vector_row,230,sample,0.00045888359688715753,0.0007579445306801374,0.0020874627742881874,0.9293233082693969,0.00897919961065798,0.001254062401983044,0.0008550774326973318
5293,h012,h035_score_identity_combo,230,temperature_sample,0.00045933912884306915,0.0006056311485803618,0.0018165395271363318,0.9203007518784317,0.008937675924191344,0.0013729424892672895,0.0008506919867984989
24844,h017joint,h030_score_memory_public_combo,230,sample,0.0004594388841396807,0.0007883270614937139,0.0024661405614132704,0.7413533834576255,0.009220212434203769,0.0015089482655434843,0.0008497346398504387
17598,h015feedback,h030_score_memory_public_combo,70,temperature_sample,0.0004594411904830449,0.000640856919074469,0.0014970575421098323,0.8300751879687815,0.009625476736223054,0.0015749747498822752,0.0008497125187273632
18310,h015feedback,h035_route_translator_score,230,sample,0.00046023115061710935,0.0006635026320955425,0.0018993353803097284,0.9714285714272337,0.00910134474199569,0.0012551950146647587,0.0008421694528296926
26480,h017joint,h035_private_safe_score,230,sample,0.0004604120937232384,0.0007145951994540195,0.0017829673705829496,0.8977443609010191,0.009567838008415068,0.0018908914680711138,0.0008404511344697668
54746,joint_hard_mid,h013_late_social_phone,95,sample,0.00046103114417030984,0.0010375076514853698,0.004267205429723395,0.7563909774425672,0.00914602078394446,0.001722735094031468,0.000834598821005468
13823,h012posterior,h013_body_calendar,230,sample,0.00046140572573191057,0.0006729216942241062,0.0017442616548128068,0.9548872180437976,0.009476406237211545,0.0011870993245543403,0.0008310774491455648
10880,h012posterior,h030_score_memory_public_combo,190,sample,0.00046202146839564135,0.0007533733614901519,0.0026849582664484053,0.7383458646606372,0.008942987157604613,0.0014717616788538555,0.0008253212221335318
37517,h020vector,h030_score_no_h012_combo,230,temperature_sample,0.00046243924857007,0.0005594154824496491,0.0017079721547647222,0.9368421052618676,0.009195516114394637,0.0017536137358016093,0.0008214383529313022
37915,h020vector,h030_score_public_row_subset,230,temperature_sample,0.00046325893173265514,0.0006108948394593176,0.001429079067190555,0.9263157894724082,0.009335976762627395,0.001657470446524671,0.0008138731783094372
13792,h012posterior,h013_body_calendar,190,temperature_sample,0.0004634200219015486,0.0007958853011611146,0.0026407288837807016,0.7428571428561196,0.009171124041114321,0.0011554336878160606,0.0008123946265806046
44819,posterior_vector_mid,h030_score_public_row_subset,230,sample,0.00046404442249500046,0.0006363296328874528,0.0020234504122623558,0.948872180449821,0.009083845429954862,0.0014294869613460457,0.0008066889608905698
23598,h017joint,h030_score_no_h012_combo,230,sample,0.00046441102032052865,0.0006268221018842057,0.002091252764704071,0.86917293232963,0.009489165003858328,0.0013270986464543474,0.0008033577411580342
36931,h020vector,h030_score_identity_combo,155,sample,0.0004647028037871921,0.00061404810802092,0.0014874138648668014,0.9864661654121751,0.009130807371440067,0.0013463861698608858,0.0008007161828102174
22606,h017joint,h019_mean_abs_logit_move_to_proxy,125,sample,0.00046486580161696374,0.0005570139576335691,0.0013270549973465832,0.9097744360889726,0.009594379472583639,0.0012226242577635152,0.0007992443228070723
17913,h015feedback,h030_score_memory_public_combo,230,sample,0.000465002685825153,0.0006023038265864982,0.001255744719208472,0.8917293233070426,0.009557767051609743,0.0013432242008661489,0.0007980103574339387
24820,h017joint,h030_score_memory_public_combo,230,sample,0.00046607721322366276,0.0008283401641527826,0.0031170270138923557,0.9458646616528325,0.009637307412235115,0.001771233521872564,0.0007883897951755505
41521,h020vector,h013_body_calendar,190,temperature_sample,0.00046697028765212985,0.0007459972616291388,0.0019133812524603933,0.9142857142844552,0.009314266584602927,0.0014141614774724855,0.0007804821528713235
20267,h015feedback,h013_late_social_phone,190,sample,0.00046699345956008505,0.0006135527088040341,0.0018220682616578582,0.9323308270663851,0.009127462032544935,0.001707142484905212,0.0007802780385329723
53798,joint_hard_mid,h035_score_identity_combo,230,sample,0.000467169779312147,0.0006773812686090427,0.0015955026258423592,0.9293233082693967,0.00949508663510431,0.001623036322390656,0.000778726638547442
7571,h012posterior,h019_inclusion_prob,155,sample,0.0004671982813784027,0.0007713446758464602,0.002846899677524991,0.8195488721793224,0.008959718935681952,0.001314029790962477,0.00077847614470498
4043,h012,h030_score_memory_public_combo,230,sample,0.0004673484452319722,0.0006466961773459967,0.0017822278331308065,0.9052631578934901,0.00955579255144285,0.0016999194536658517,0.0007771577415384018
49640,joint_hard_mid,h019_row_score,190,sample,0.00046773646195266314,0.0008294181692964861,0.003167848236546391,0.666165413532917,0.00910308802092294,0.0017123004045919365,0.0007737613759041305
9751,h012posterior,h030_score_no_h012_combo,230,sample,0.0004677853058897839,0.0006513568531998228,0.0017318736521864317,0.8601503759386648,0.00943657506899354,0.00148592217971457,0.0007733348911285726
39455,h020vector,h035_score_public_row_subset,190,sample,0.0004677889406524808,0.0006959425351093969,0.002270025841274557,0.8646616541341475,0.009226648509248331,0.0010630407912059815,0.0007733031633039922
44462,posterior_vector_mid,h030_score_no_h012_combo,230,temperature_sample,0.0004680916968858237,0.0008796300935109765,0.0033143296950127075,0.6766917293223762,0.009439491210422979,0.00176897633252782,0.0007706649704161087
19367,h015feedback,h035_private_safe_score,125,temperature_sample,0.00046850775959558446,0.0005785587618365275,0.0013571566926548935,0.8165413533823338,0.009114493306278167,0.0014848280713488679,0.0007670541113294231
49710,joint_hard_mid,h019_row_score,230,sample,0.00046859099497260253,0.0008857796376061252,0.0035721874251083956,0.7518796992470848,0.009329350714341513,0.001661734969047965,0.0007663337747174393
13404,h012posterior,h013_late_social_phone,230,sample,0.00046860344260280537,0.0007263081444003047,0.002578963200545901,0.6721804511268937,0.00914069777963546,0.001394766574984905,0.0007662261084463506
6486,h012,h013_late_social_phone,230,sample,0.0004695084418389312,0.0006299452749151558,0.0018658841900493738,0.8962406015025252,0.009129561727383098,0.0015737946741751535,0.0007584386750202055
38316,h020vector,h030_score_joint_vector_row,230,sample,0.00046970304329354743,0.0007193889000386306,0.001767767998070659,0.8827067669160775,0.009354188126507703,0.001706838891347216,0.000756774514588981
10904,h012posterior,h030_score_memory_public_combo,190,sample,0.0004697117567538751,0.0005873686610282173,0.001836631128223902,0.957894736840786,0.009132854309662408,0.0017199913528453375,0.000756700085734217
15932,h015feedback,h030_score_identity_combo,70,sample,0.00047004486469797997,0.0007315614160747648,0.001840681345230433,0.9293233082693967,0.009690573300851145,0.0019803344983093467,0.0007538602181667944
45221,posterior_vector_mid,h030_score_joint_vector_row,230,sample,0.0004701159659147227,0.0008317152842965776,0.0022675547711802305,0.8842105263145716,0.00958853724399884,0.0018347520336596797,0.000753255435783547
16230,h015feedback,h030_score_identity_combo,190,temperature_sample,0.0004701311589508329,0.0006856861272661578,0.0022776427531058605,0.7939849624049214,0.009162679151007163,0.0015640652885832924,0.0007531262677217425
32193,h018hard,h035_route_translator_score,230,sample,0.0004703435662488238,0.0006740645885490337,0.0017091445174215406,0.8947368421040309,0.009383072697716571,0.0012803876858638132,0.0007513227424132061
42941,posterior_vector_mid,h019_row_weight,95,sample,0.0004707582563977937,0.0007945565130062771,0.002483104566371651,0.772932330826003,0.009054253658051473,0.0012949272450078644,0.0007478140948728759
19506,h015feedback,h035_private_safe_score,190,temperature_sample,0.0004708093418333623,0.0006328497678610016,0.0016020874268348577,0.8571428571416766,0.009533059022123227,0.00143514967842628,0.0007473830017690495
8534,h012posterior,h019_row_weight,230,sample,0.00047094517755702536,0.0007390387884047616,0.002207493982624143,0.9187969924799375,0.009601637014356625,0.001841937769955957,0.000746237937531728
26413,h017joint,h035_private_safe_score,190,sample,0.0004711131609998911,0.0007074550191393861,0.0019546158438280593,0.8541353383446884,0.009369136327934124,0.001231846362366916,0.0007448243013199092
49732,joint_hard_mid,h019_row_score,230,sample,0.0004711794907927374,0.0007254179004314797,0.002598520852287999,0.9654135338332569,0.009507305194768887,0.0016337063009731903,0.0007442668519280682
8791,h012posterior,h019_mean_abs_logit_move_to_proxy,155,sample,0.0004712833952948331,0.0006725275915002296,0.0017839302198962865,0.975939849622716,0.00933104340149488,0.0018076799649360015,0.0007433944554066394
26330,h017joint,h035_private_safe_score,155,sample,0.00047179556061094856,0.0008563305193543198,0.002408983449774202,0.9804511278181985,0.009713814445121951,0.0021454382928934837,0.0007391091649909212
25593,h017joint,h035_score_public_row_subset,190,sample,0.0004719848866274933,0.0006133296190569448,0.0014283420707431344,0.9533834586453035,0.009637706813972403,0.0015280410214365261,0.0007375313341185872
14212,h015feedback,uniform,230,sample,0.0004720627523175635,0.0006565770194410463,0.0020675827875727727,0.8481203007507115,0.009007212845933598,0.001483357535514128,0.0007368833843959122
8374,h012posterior,h019_row_weight,155,sample,0.0004721684336247144,0.0006168523907680677,0.0014519015880972517,0.8992481202995134,0.00936932998983335,0.0017054214148469113,0.0007360048809510998
46095,posterior_vector_mid,h035_route_translator_score,230,temperature_sample,0.00047240468345440104,0.0006607994359182413,0.002005225813823522,0.9007518796980075,0.008965439635081061,0.0013734020909763629,0.0007340447783980101
9725,h012posterior,h030_score_no_h012_combo,230,sample,0.00047362505651370553,0.000541135608472855,0.0012421319099437597,0.9082706766904783,0.009015876354160002,0.0014992365284988295,0.0007240024854013203
21557,h017joint,h019_inclusion_prob,230,sample,0.00047386429898458774,0.0006548480172076874,0.0015246575797033275,0.807518796991369,0.009311919777458724,0.001563273498178213,0.000722049955919907
43999,posterior_vector_mid,h030_score_identity_combo,230,sample,0.00047433211678905764,0.0006618616946038099,0.0018995987586813024,0.7744360902244972,0.009347661721613637,0.0016456858219619152,0.0007182471569359253
51755,joint_hard_mid,h030_score_public_row_subset,230,sample,0.00047449343598245563,0.0006898531568725375,0.0020496974940860946,0.7819548872169682,0.00936091702363582,0.0014098309365168278,0.0007169404742199633
34965,h020vector,uniform,190,sample,0.00047451207714486744,0.0006514993476886611,0.0021608319010522296,0.8315789473672756,0.009265205830507219,0.0016803332985827573,0.000716789634424049
32580,h018hard,h035_score_public_row_subset,230,sample,0.0004747624969217732,0.0009100170842534579,0.0035899293999950635,0.8902255639085483,0.009831752975929997,0.0019386141349262492,0.0007147663719787331
35482,h020vector,h019_inclusion_prob,230,temperature_sample,0.0004748324949097835,0.0006565764406793029,0.0017899967080340353,0.8526315789461942,0.00922787150982356,0.0017191176044324661,0.0007142018463721805
46741,posterior_vector_mid,h035_score_identity_combo,155,sample,0.00047490260392115454,0.0007446141426065951,0.00213634749084151,0.7924812030064272,0.008940312521753627,0.0014366044655919968,0.0007136368723011188
51364,joint_hard_mid,h030_score_no_h012_combo,230,sample,0.0004752904941887747,0.0007031608619739721,0.0021904205936532292,0.8195488721793224,0.009118443097397119,0.0016551408339621667,0.0007105191222620331
34207,h018hard,h013_late_social_phone,230,sample,0.0004765638973781203,0.0006923899740873807,0.001767210532260104,0.7744360902244972,0.009265525616177711,0.0014562648133000491,0.0007003793138334955
1340,h012,h019_row_weight,95,temperature_sample,0.0004766358304940323,0.0007771340792401892,0.002658651876780138,0.8315789473672758,0.009467474140984363,0.001979963390113676,0.0006998108649497053
15734,h015feedback,h019_mean_abs_logit_move_to_proxy,155,sample,0.0004768500857801324,0.0007399531482958985,0.0023485609816136666,0.8661654135326416,0.009085322430207987,0.001306234657109981,0.0006981204523927979
32851,h018hard,h035_score_identity_combo,155,sample,0.00047751317119851743,0.0007687900974474127,0.002535806424824774,0.8796992481190892,0.00969916589263295,0.0017184100463852876,0.0006929147287841994
13761,h012posterior,h013_body_calendar,190,sample,0.00047752811537906824,0.0007230350500139894,0.002233867464017025,0.6706766917283994,0.009151757910707081,0.0015891250980918155,0.0006927978540039578
48098,posterior_vector_mid,h013_late_social_phone,230,sample,0.0004775365635034935,0.0008110992873163176,0.002708017807590432,0.7518796992470846,0.008940244823383871,0.001144087442846725,0.000692731792011832
7565,h012posterior,h019_inclusion_prob,155,sample,0.0004778815079717391,0.0007911547660990299,0.002336441978729004,0.8406015037582408,0.009055622692167763,0.0012177058955734276,0.0006900397946810854
26053,h017joint,h035_score_identity_combo,230,sample,0.00047792169931298314,0.0008068496103263968,0.0027266907677665556,0.914285714284455,0.009342681238767376,0.0014970382364613117,0.000689726816786102
49190,joint_hard_mid,h019_inclusion_prob,155,sample,0.0004779849950890494,0.0007817591881530121,0.0023780088042231803,0.8796992481190892,0.009473754110512708,0.001967477729515424,0.0006892342078976698
19903,h015feedback,h013_calendar_pay_weekend,190,temperature_sample,0.00047892674804704625,0.0007350537018547996,0.00208988216527509,0.8496240601492058,0.009459208872251214,0.0017645399208720456,0.0006819462966525027
41174,h020vector,h013_late_social_phone,230,sample,0.00047921254755123365,0.0009273994616243439,0.003234220941488841,0.9218045112769259,0.009358210187506816,0.0015308314456764472,0.0006797498692623492
24028,h017joint,h030_score_public_row_subset,230,sample,0.0004794293172159929,0.0006065066234700007,0.0013866462123715735,0.8060150375928749,0.009487562572568624,0.0012133477728669764,0.0006780886691115827
34635,h018hard,h013_body_calendar,230,sample,0.0004796607267923191,0.0007781982835317391,0.0028963232601593976,0.6962406015028004,0.00926484992883873,0.0012940204483678913,0.0006763197569447842
45228,posterior_vector_mid,h030_score_joint_vector_row,230,sample,0.00047983555563469924,0.0005668898623326396,0.0011734066675564755,0.9022556390965019,0.009750285499892916,0.0013971898677439148,0.0006749864128479318
6827,h012,h013_body_calendar,190,sample,0.0004799863567350065,0.0008217139290010765,0.002901591263640586,0.6421052631570103,0.009357666950234211,0.0017199625138437282,0.0006738384297245939
42609,posterior_vector_mid,h019_row_score,125,temperature_sample,0.00048000305067307593,0.0007101108006018675,0.0023448682136064485,0.7654135338335322,0.009123573660544067,0.0017462066737567083,0.0006737114661347502
11656,h012posterior,h035_score_public_row_subset,155,sample,0.00048011361527441307,0.0005889643130654392,0.0014032197614959295,0.9067669172919842,0.009512111903286866,0.0012223977150708897,0.0006728711850165833
35600,h020vector,h019_row_score,95,temperature_sample,0.00048051382832170985,0.0005519118343487787,0.0011995322542023915,0.9609022556377743,0.009131931474203454,0.0017543438487946203,0.0006698383546443344
26866,h017joint,h013_calendar_pay_weekend,230,sample,0.0004808381802646232,0.0006907778120880076,0.002087702210179551,0.8977443609010193,0.00939220756551987,0.0011713806283339752,0.0006673904343188411
28475,h018hard,h019_inclusion_prob,190,temperature_sample,0.0004812491342614116,0.0006543615561421237,0.0015000289255768483,0.9187969924799375,0.009203334789164862,0.0017655937331992086,0.000664301762066759
21539,h017joint,h019_inclusion_prob,190,temperature_sample,0.00048153032438696855,0.0010087349232630655,0.004109411840199993,0.621052631578092,0.009133684156431034,0.0013879539988909588,0.000662196617300749
32998,h018hard,h035_score_identity_combo,230,sample,0.00048186222764643843,0.0006952688815414111,0.0021549969098959964,0.9609022556377743,0.009151072296687247,0.001480320868162088,0.0006597203886684889
42797,posterior_vector_mid,h019_row_score,230,sample,0.00048229980066210384,0.0006813984305754992,0.0016300566725631765,0.9052631578934899,0.009008810532817463,0.0013237363620177498,0.0006564699357127581
1175,h012,h019_row_score,230,sample,0.00048234971234617323,0.0006315137312145336,0.0013437487134763202,0.9443609022543384,0.009165735942069318,0.0015078272657443915,0.000656100192449192
16965,h015feedback,h030_score_public_row_subset,155,sample,0.00048255902829116284,0.0007398593477181222,0.0022894416381971545,0.6360902255630336,0.009328001283215913,0.001438222378560467,0.0006545518569773203
44753,posterior_vector_mid,h030_score_public_row_subset,190,sample,0.0004827173163642558,0.000754176309057411,0.002819250332172018,0.9398496240588559,0.009662354858674508,0.0017082753333878744,0.0006533834076900226
38162,h020vector,h030_score_joint_vector_row,155,sample,0.0004830042857978424,0.0007097751044015034,0.0021268554083074195,0.8496240601492058,0.009346432950243748,0.0019381012027171653,0.0006512703756582147
43212,posterior_vector_mid,h019_row_weight,230,sample,0.0004831131135562544,0.0007780180367959365,0.00264168210178806,0.7323308270666605,0.008924132377520171,0.0012535564621779377,0.0006504708363399493
53015,joint_hard_mid,h035_route_translator_score,230,temperature_sample,0.0004831209720702341,0.0007498360802817423,0.002048323021615674,0.878195488720595,0.008997974638713404,0.0009744273998671726,0.0006504131391667903
22349,h017joint,h019_row_weight,190,temperature_sample,0.0004833952514348433,0.0006337379720838984,0.0015193572057221848,0.9428571428558442,0.00941621179083445,0.0014944571541766001,0.0006484025845866078
12995,h012posterior,h013_calendar_pay_weekend,230,sample,0.00048399660747634466,0.0008803038786357385,0.0025153113867932755,0.9744360902242218,0.009654071084376744,0.0020960350524107376,0.000644016178785397
7073,h012posterior,uniform,125,sample,0.0004841771357332227,0.0011055441243402232,0.004702771101126315,0.9443609022543384,0.00949338874680197,0.001991393107284589,0.0006427051715531061
12529,h012posterior,h035_private_safe_score,190,sample,0.0004843772827965875,0.000816480030924519,0.002301296596441023,0.8511278195476999,0.009518919748152981,0.001749981962445548,0.0006412548107052292
26588,h017joint,h013_calendar_pay_weekend,95,sample,0.000484473177984999,0.0006678410711059134,0.0016024182311039827,0.9488721804498211,0.00903221502397549,0.0014349406480633205,0.0006405610687441643
36177,h020vector,h019_row_weight,190,sample,0.00048472484471048604,0.000745611946038696,0.0024533440416212374,0.9383458646603616,0.009370351295727976,0.0012734543384473717,0.000638743984078439
32199,h018hard,h035_route_translator_score,230,sample,0.00048488005164751583,0.0005957004102965438,0.0016387307990757393,0.9278195488709026,0.009277624609783059,0.0018023881604485583,0.0006376259292088494
52961,joint_hard_mid,h035_route_translator_score,190,temperature_sample,0.0004850038124470886,0.0005946939248528247,0.0013912240003056096,0.9684210526302451,0.009076651938613543,0.001770863590290498,0.0006367358035924882
51161,joint_hard_mid,h030_score_no_h012_combo,125,sample,0.00048514035202670196,0.0005717923060407703,0.0011025294920763984,0.932330827066385,0.00901819642380271,0.0017076358415636257,0.0006357552106990263
