candidate_id,file,resolved_path,family,alpha,changed_cells,changed_rows,mean_abs_prob_move_h012,max_abs_prob_move_h012,world_expected_delta_vs_h012,world_delta_iqr
h036_target_Q3_k40_a0.7_c40_ebf23890,submission_h036_target_Q3_k40_a0.7_c40_ebf23890.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k40_a0.7_c40_ebf23890.csv,target_Q3_k40,0.7,40,40,0.0008195741514137677,0.09801523244461341,-0.00016002885172781961,0.0009480771071325002
h036_target_Q1_k40_a1_c40_e8d277a5,submission_h036_target_Q1_k40_a1_c40_e8d277a5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k40_a1_c40_e8d277a5.csv,target_Q1_k40,1.0,40,40,0.0009339602285359965,0.08396933197589374,-0.0001589533329399131,0.001169433294683918
h036_target_S4_k40_a1_c40_ff60a586,submission_h036_target_S4_k40_a1_c40_ff60a586.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k40_a1_c40_ff60a586.csv,target_S4_k40,1.0,40,40,0.0009471000379913303,0.07897130068046437,-0.00015835282369829916,0.0012626419718301616
h036_target_Q1_k80_a0.45_c80_dcd81a64,submission_h036_target_Q1_k80_a0.45_c80_dcd81a64.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k80_a0.45_c80_dcd81a64.csv,target_Q1_k80,0.45,80,80,0.0007844783511070481,0.03826473754868143,-0.0001582032242585127,0.0006989236953011985
h036_target_S1_k80_a0.45_c80_95ede094,submission_h036_target_S1_k80_a0.45_c80_95ede094.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k80_a0.45_c80_95ede094.csv,target_S1_k80,0.45,80,80,0.0005783033369355687,0.03703887888136431,-0.00015635784921355335,0.0006518736139261387
h036_target_S2_k40_a1_c40_90cf8b59,submission_h036_target_S2_k40_a1_c40_90cf8b59.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k40_a1_c40_90cf8b59.csv,target_S2_k40,1.0,40,40,0.0005609214722454042,0.11844061781095788,-0.000150751529587245,0.0012084131779310978
h036_target_S4_k40_a0.7_c40_3512445e,submission_h036_target_S4_k40_a0.7_c40_3512445e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k40_a0.7_c40_3512445e.csv,target_S4_k40,0.7,40,40,0.0006755502863905673,0.05590844501301512,-0.00014482347307685244,0.0008849692008779822
h036_target_Q1_k40_a0.7_c40_eb44b01a,submission_h036_target_Q1_k40_a0.7_c40_eb44b01a.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k40_a0.7_c40_eb44b01a.csv,target_Q1_k40,0.7,40,40,0.0006596278797598793,0.05922504477468815,-0.00014293558912543535,0.0008191948165805012
h036_target_Q2_k40_a1_c40_59c5d6c2,submission_h036_target_Q2_k40_a1_c40_59c5d6c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a1_c40_59c5d6c2.csv,target_Q2_k40,1.0,40,40,0.0011120896665572212,0.1063466758023821,-0.00014088389363367947,0.001231551449301804
h036_target_S2_k40_a0.7_c40_8bec667d,submission_h036_target_S2_k40_a0.7_c40_8bec667d.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k40_a0.7_c40_8bec667d.csv,target_S2_k40,0.7,40,40,0.00040306079966276277,0.08265608003545855,-0.00013754353861693543,0.0008451767422026658
h036_target_Q2_k80_a0.45_c80_fe2781db,submission_h036_target_Q2_k80_a0.45_c80_fe2781db.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k80_a0.45_c80_fe2781db.csv,target_Q2_k80,0.45,80,80,0.0008437410975267185,0.04717666548963351,-0.00013621160208215924,0.00067426121519663
h036_target_Q2_k40_a0.7_c40_3bcfbabe,submission_h036_target_Q2_k40_a0.7_c40_3bcfbabe.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a0.7_c40_3bcfbabe.csv,target_Q2_k40,0.7,40,40,0.0007807334588147791,0.07395043372917842,-0.0001274613813809149,0.0008644626452150909
h036_target_S3_k40_a0.45_c40_bcecc756,submission_h036_target_S3_k40_a0.45_c40_bcecc756.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S3_k40_a0.45_c40_bcecc756.csv,target_S3_k40,0.45,40,40,0.00034455750146901795,0.0335689191179768,-0.00012714879740268595,0.0005863312564995493
h036_target_Q3_k40_a0.45_c40_42d11eda,submission_h036_target_Q3_k40_a0.45_c40_42d11eda.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q3_k40_a0.45_c40_42d11eda.csv,target_Q3_k40,0.45,40,40,0.000530364466402843,0.06530081712701685,-0.00012401625498783235,0.0006092794043131767
h036_target_S4_k40_a0.45_c40_f37083b0,submission_h036_target_S4_k40_a0.45_c40_f37083b0.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S4_k40_a0.45_c40_f37083b0.csv,target_S4_k40,0.45,40,40,0.0004411404723100001,0.036239804198345216,-0.0001118679245318375,0.0005685321419195295
h036_rowworld_r20_a0.25_c140_c7d99975,submission_h036_rowworld_r20_a0.25_c140_c7d99975.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_rowworld_r20_a0.25_c140_c7d99975.csv,rowworld_r20,0.25,140,20,0.00044749606240232704,0.021228958780303064,-0.00011148100430397415,0.00037741832257278405
h036_target_Q1_k40_a0.45_c40_090e4526,submission_h036_target_Q1_k40_a0.45_c40_090e4526.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q1_k40_a0.45_c40_090e4526.csv,target_Q1_k40,0.45,40,40,0.0004273436716398972,0.03826473754868143,-0.00010930874909618064,0.0005275976424308113
h036_target_S2_k40_a0.45_c40_703f31c5,submission_h036_target_S2_k40_a0.45_c40_703f31c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S2_k40_a0.45_c40_703f31c5.csv,target_S2_k40,0.45,40,40,0.0002656898640137761,0.052862623657063845,-0.00010686686371736525,0.0005425778273423994
h036_target_Q2_k40_a0.45_c40_6294d8d2,submission_h036_target_Q2_k40_a0.45_c40_6294d8d2.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_Q2_k40_a0.45_c40_6294d8d2.csv,target_Q2_k40,0.45,40,40,0.0005028589228340617,0.04717666548963351,-9.744252295017289e-05,0.0005567618373982783
h036_target_S1_k40_a1_c40_512f6b31,submission_h036_target_S1_k40_a1_c40_512f6b31.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k40_a1_c40_512f6b31.csv,target_S1_k40,1.0,40,40,0.00039685045085142967,0.07983075057916661,-9.644769378401947e-05,0.0009606780154785713
h036_target_S1_k40_a0.7_c40_ad61a2db,submission_h036_target_S1_k40_a0.7_c40_ad61a2db.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k40_a0.7_c40_ad61a2db.csv,target_S1_k40,0.7,40,40,0.0002815711805056191,0.05605441262811711,-8.961578808359226e-05,0.0006725670504725887
h036_target_S1_k40_a0.45_c40_af7a4411,submission_h036_target_S1_k40_a0.45_c40_af7a4411.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_target_S1_k40_a0.45_c40_af7a4411.csv,target_S1_k40,0.45,40,40,0.0001837983052711733,0.036085710134847626,-7.013441103298636e-05,0.00043239135138275244
h036_needleworld_q0.006_a1_c10_5b1f80e8,submission_h036_needleworld_q0.006_a1_c10_5b1f80e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.006_a1_c10_5b1f80e8.csv,needleworld_q0.006,1.0,10,9,8.506373369960229e-07,0.001202243161241623,-9.89115285354836e-07,1.2862662736651382e-06
h036_needleworld_q0.006_a0.7_c10_3b00dc0e,submission_h036_needleworld_q0.006_a0.7_c10_3b00dc0e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.006_a0.7_c10_3b00dc0e.csv,needleworld_q0.006,0.7,10,9,8.369089134043623e-07,0.0011948435431625715,-9.72984260537675e-07,1.2830527968387345e-06
h036_needleworld_q0.004_a1_c7_fbcb6d8a,submission_h036_needleworld_q0.004_a1_c7_fbcb6d8a.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.004_a1_c7_fbcb6d8a.csv,needleworld_q0.004,1.0,7,7,8.006324495474715e-07,0.001202243161241623,-9.303065141397697e-07,1.3054023322033434e-06
h036_needleworld_q0.004_a0.7_c7_3cd2f14e,submission_h036_needleworld_q0.004_a0.7_c7_3cd2f14e.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.004_a0.7_c7_3cd2f14e.csv,needleworld_q0.004,0.7,7,7,7.899515401225459e-07,0.0011948435431625715,-9.177618733242383e-07,1.3009997934825205e-06
h036_needleworld_q0.002_a1_c4_711e9a35,submission_h036_needleworld_q0.002_a1_c4_711e9a35.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.002_a1_c4_711e9a35.csv,needleworld_q0.002,1.0,4,4,7.449073059197429e-07,0.001202243161241623,-8.650149318045172e-07,1.3160915094836249e-06
h036_needleworld_q0.002_a0.7_c4_4e17ce46,submission_h036_needleworld_q0.002_a0.7_c4_4e17ce46.csv,/Users/kbsoo/Downloads/cl2/hitl/h036_global_public_world_solver_jepa/submission_h036_needleworld_q0.002_a0.7_c4_4e17ce46.csv,needleworld_q0.002,0.7,4,4,7.37427804048301e-07,0.0011948435431625715,-8.562222758437056e-07,1.3108089596221703e-06
