perm,best_null_mae,median_null_mae
161,0.0009486768261158296,0.003062577926081572
162,0.0010066877068288405,0.0032225128906259778
163,0.0010633892148387224,0.003059615297243834
164,0.0010947284508496303,0.0031130536166626478
165,0.0008075185649685735,0.0030664253998109515
166,0.0008830320175196194,0.0030061877070951763
167,0.001156686824608083,0.003241817133717256
168,0.0008517456096684029,0.002944835340679669
169,0.000575285188546365,0.002817407307460445
170,0.0008587784824263978,0.003032073308489541
171,0.000809435863618474,0.0029261355007804083
172,0.0012301187313100536,0.003075775670193792
173,0.0009891985821878836,0.003039742076333685
174,0.001089510577215086,0.0031668204306568633
175,0.0009467502412245532,0.0030776980229801857
176,0.0010240982288647505,0.003104266477899237
177,0.0009022977821613376,0.0030345005599834995
178,0.000988590539118922,0.0032142068105190935
179,0.0009284242254006981,0.002933454701112004
180,0.0007850138316402965,0.0030798067114945317
181,0.0009843153417872174,0.0030326516365826615
182,0.0009465959825242287,0.0030508091169309474
183,0.0012293527265611558,0.003222197787609632
184,0.0008334461736500265,0.0030025768139410654
185,0.001149775133437908,0.003172369785671791
186,0.0007910376666530328,0.0029652502998905816
187,0.0007798323098156257,0.002994602649196926
188,0.0009212359808520143,0.002916432287238385
189,0.0011008025524405773,0.003178822439461793
190,0.0010995280135395803,0.003145959138630061
191,0.0009037068924937664,0.002973692713163556
192,0.0009297758825825009,0.0031115271031883886
193,0.0011411006140472468,0.003081559753061891
194,0.0010262133381818861,0.003167234809136254
195,0.0008716550539015821,0.0028949734485142096
196,0.0010197011673336587,0.0032297322198799657
197,0.001013402264615365,0.0030544162623270645
198,0.000963357132964543,0.003107568819009171
199,0.001026032983343589,0.0031970785525675784
200,0.001060184968891792,0.0029448708695570093
201,0.001157999227793699,0.003178621047357727
202,0.0011445419511652954,0.0030573814396588905
203,0.0008988506673692608,0.003095024920416156
204,0.0007225267532422863,0.002849721161074853
205,0.0008219032537688132,0.002974063507518771
206,0.0008126414083042544,0.0029328340373209806
207,0.001044784051510489,0.0031909649119302216
208,0.0009437580568503357,0.00321916667801892
209,0.0010214107364528602,0.003074640157972819
210,0.0009033291294593792,0.0029623249581505143
211,0.0008839558200989861,0.0029946773769736366
212,0.0010028957954994866,0.0030809511082100006
213,0.000764111787050109,0.002881472371798871
214,0.0010953595726065635,0.0030327507903901985
215,0.0007116996764982397,0.0028519840518289267
216,0.0010583526746398453,0.0030951279340489467
217,0.000968506819304532,0.0030604463711114915
218,0.0005827442562257923,0.0028378481751804964
219,0.0009517030349793732,0.003092471422076587
220,0.0009752220199252648,0.0030656606458877465
221,0.0009858065991309283,0.003086609164452298
222,0.001051173495669594,0.0029459488867370435
223,0.0011005149808887948,0.0031076103990481775
224,0.0009926406948753297,0.003152429022843189
225,0.0008801648509080773,0.003050843201214154
226,0.0011156194574807599,0.003185929510100499
227,0.0010495230280603452,0.0031152150766132923
228,0.0009126241371079479,0.002996998289072345
229,0.0008546580019910321,0.0030840316320997264
230,0.0008190253988077101,0.0030484988177822527
231,0.0010292463041467414,0.0029661913163180178
232,0.0009806630020667896,0.0030587751352554645
233,0.0009557268070945646,0.003067161409352215
234,0.0011270929457758926,0.003123164455125749
235,0.0008595719506905575,0.0030518207159169865
236,0.001129408033292184,0.0030842180827630183
237,0.0008944103023554251,0.0032305304725927797
238,0.0009653273492435221,0.0031705332704421883
239,0.000999669895358296,0.0032620453349962108
240,0.0007728316087201759,0.003158367819329544
241,0.0009436413419534551,0.0030115857489901197
242,0.0008464984107744821,0.0028977447145895115
243,0.0008835499497399091,0.0029759725894535185
244,0.0007676056979991575,0.002926882966104061
245,0.0006704684712264652,0.0030581014780883984
246,0.0008484985901526743,0.0029615554151581126
247,0.0008313403220596316,0.002954084809520169
248,0.0009335024901996946,0.0030396199828274907
249,0.0009444801319682561,0.0030213306355773074
250,0.0006884515317339857,0.0028411961146619204
251,0.0011142198350059195,0.00315430245835861
252,0.0008928109755878711,0.003062601989144459
253,0.0010655443527620434,0.0031912974044675966
254,0.000902041279825766,0.002935780533508603
255,0.0009273105131277603,0.0031220108226635733
256,0.0010572681812544172,0.003148460985653345
257,0.0009556785644071642,0.003131388017811981
258,0.0008741746919017135,0.002954797712329088
259,0.0010388150618205693,0.003048265683744461
260,0.0009631476218475543,0.0030765040765251108
261,0.001115787742756752,0.0031335208372663906
262,0.0009990387870313755,0.003068199611466727
263,0.0008386762806176506,0.0029645751964722357
264,0.0006294661629567322,0.0028923580251114913
265,0.0011151133529371082,0.003111304693020872
266,0.001134280866136278,0.0031672016361567355
267,0.0009878381354655186,0.0030723450876671775
268,0.0008950957150270777,0.0030372966874375514
269,0.00111423878507248,0.003026186472171477
270,0.0009203640402548008,0.002986790141549461
271,0.001171790823399671,0.0031223050590991953
272,0.0008856250240711183,0.003037667750905154
273,0.0010694997511125847,0.003019409725361461
274,0.0008006606314206521,0.0029612430008012667
275,0.0011556368455012788,0.0031397963405857543
276,0.0009601400868262278,0.003070987276719522
277,0.0010322683820747137,0.0030942647195614293
278,0.0009305181998458034,0.0030080331491819045
279,0.000786813630107136,0.002920678519543085
280,0.0006611413096964391,0.0028998008363842753
281,0.0010095555789104537,0.0031288587435876706
282,0.0009787618241020647,0.003070502846781992
283,0.0008647093750082935,0.0030249214015925117
284,0.0007180611398322545,0.002951701758718256
285,0.0008393474364180753,0.0030288486821773153
286,0.0009249075407860962,0.003156037127591554
287,0.0011723283935414386,0.003172725355078948
288,0.0009075790532146966,0.00313374810902336
289,0.0008285891255207123,0.003044934302837604
290,0.0008239280759641587,0.003014383675670135
291,0.0010120981753610147,0.0030860688661415395
292,0.0008161369080835257,0.00294419947031081
293,0.0010659402147913555,0.0031701159997555624
294,0.0010456780299684166,0.003092677592679988
295,0.0010629902112821387,0.003064829327230606
296,0.0008790538657114932,0.0031131652892151308
297,0.0007795386884586752,0.0029004002811058418
298,0.0010501289824451586,0.0030826782284854694
299,0.0007605016942504095,0.0029780878472647765
