candidate_id,file,resolved_path,high_n,low_n,alpha_high,alpha_mid,alpha_low,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_vs_h057,posterior_delta_vs_h057,route_energy,route_split_score,high_route_score_mean,low_route_score_mean,high_rows,low_rows,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057
h060_routecore_hi26_lo12_ah1p65_am1p15_al0p35_003d6d2a,submission_h060_routecore_hi26_lo12_ah1p65_am1p15_al0p35_003d6d2a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo12_ah1p65_am1p15_al0p35_003d6d2a.csv,26,12,1.65,1.15,0.35,228,38,270,45,0,4.868293599580298e-05,0.17625812870257318,0.1787104821178791,0.6409035409035411,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","61,56,136,3,196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi15_lo18_ah1p45_am0p85_al0p35_a46b796e,submission_h060_routecore_hi15_lo18_ah1p45_am0p85_al0p35_a46b796e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo18_ah1p45_am0p85_al0p35_a46b796e.csv,15,18,1.45,0.85,0.35,270,45,270,45,0,2.8945934873902956e-05,0.16229444444444444,0.17868985505371004,0.7143915343915345,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo18_ah1p85_am1p15_al0p55_54e75513,submission_h060_routecore_hi15_lo18_ah1p85_am1p15_al0p55_54e75513.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo18_ah1p85_am1p15_al0p55_54e75513.csv,15,18,1.85,1.15,0.55,198,33,270,45,0,5.5857010920590255e-05,0.18290326278659616,0.17865046765391873,0.7143915343915345,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",33,0,33,33,33,33,33
h060_routecore_hi26_lo10_ah1p65_am0p85_al0p35_b7093562,submission_h060_routecore_hi26_lo10_ah1p65_am0p85_al0p35_b7093562.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo10_ah1p65_am0p85_al0p35_b7093562.csv,26,10,1.65,0.85,0.35,270,45,270,45,0,4.759470703130653e-05,0.17090313390313397,0.1785336215984199,0.6409035409035411,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo8_ah1p85_am0p85_al0p0_c549d333,submission_h060_routecore_hi8_lo8_ah1p85_am0p85_al0p0_c549d333.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah1p85_am0p85_al0p0_c549d333.csv,8,8,1.85,0.85,0.0,270,45,222,37,0,4.491522814309423e-05,0.16961596119929456,0.17850580397204027,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo12_ah1p65_am1p15_al0p35_99cdc2a3,submission_h060_routecore_hi30_lo12_ah1p65_am1p15_al0p35_99cdc2a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah1p65_am1p15_al0p35_99cdc2a3.csv,30,12,1.65,1.15,0.35,252,42,270,45,0,5.457498985317333e-05,0.17599629629629632,0.17834605106530485,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",42,0,42,42,42,42,42
h060_routecore_hi22_lo12_ah1p45_am1p15_al0p0_66a50438,submission_h060_routecore_hi22_lo12_ah1p45_am1p15_al0p0_66a50438.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo12_ah1p45_am1p15_al0p0_66a50438.csv,22,12,1.45,1.15,0.0,204,34,198,33,0,3.398596691250866e-05,0.17156453423120097,0.17825779644898856,0.6683982683982685,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi15_lo8_ah1p65_am0p85_al0p0_6f8467d0,submission_h060_routecore_hi15_lo8_ah1p65_am0p85_al0p0_6f8467d0.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo8_ah1p65_am0p85_al0p0_6f8467d0.csv,15,8,1.65,0.85,0.0,270,45,222,37,0,4.1292605514109404e-05,0.16749947824808936,0.17809195365645794,0.7143915343915345,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo12_ah1p45_am1p15_al0p0_7d4bcddd,submission_h060_routecore_hi18_lo12_ah1p45_am1p15_al0p0_7d4bcddd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo12_ah1p45_am1p15_al0p0_7d4bcddd.csv,18,12,1.45,1.15,0.0,180,30,198,33,0,3.032621561460669e-05,0.17231275720164613,0.17805943586278097,0.6938051146384481,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi18_lo10_ah1p85_am0p85_al0p55_e47dd8b6,submission_h060_routecore_hi18_lo10_ah1p85_am0p85_al0p55_e47dd8b6.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo10_ah1p85_am0p85_al0p55_e47dd8b6.csv,18,10,1.85,0.85,0.55,270,45,270,45,0,5.360140592491902e-05,0.1732373309817755,0.17804467019706355,0.6938051146384481,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo22_ah1p65_am0p85_al0p55_d6d9ad28,submission_h060_routecore_hi15_lo22_ah1p65_am0p85_al0p55_d6d9ad28.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo22_ah1p65_am0p85_al0p55_d6d9ad28.csv,15,22,1.65,0.85,0.55,270,45,270,45,0,3.8543296663751114e-05,0.16609341029341032,0.1779780608614473,0.7143915343915345,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo18_ah1p45_am0p85_al0p35_4c9126e5,submission_h060_routecore_hi18_lo18_ah1p45_am0p85_al0p35_4c9126e5.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo18_ah1p45_am0p85_al0p35_4c9126e5.csv,18,18,1.45,0.85,0.35,270,45,270,45,0,2.7771644373952853e-05,0.1609647266313933,0.17791205377563546,0.6938051146384481,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo22_ah1p65_am0p85_al0p55_14605509,submission_h060_routecore_hi12_lo22_ah1p65_am0p85_al0p55_14605509.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo22_ah1p65_am0p85_al0p55_14605509.csv,12,22,1.65,0.85,0.55,270,45,270,45,0,3.4074412841533785e-05,0.16386083052749717,0.1778458564919763,0.7373677248677248,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo22_ah1p65_am0p85_al0p55_7ea338d4,submission_h060_routecore_hi22_lo22_ah1p65_am0p85_al0p55_7ea338d4.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah1p65_am0p85_al0p55_7ea338d4.csv,22,22,1.65,0.85,0.55,270,45,270,45,0,4.605873420027162e-05,0.16944268077601415,0.1777950757018865,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo10_ah2p15_am1p15_al0p55_ec503543,submission_h060_routecore_hi15_lo10_ah2p15_am1p15_al0p55_ec503543.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo10_ah2p15_am1p15_al0p55_ec503543.csv,15,10,2.15,1.15,0.55,150,25,270,45,0,9.428106678355253e-05,0.20519753086419754,0.1775520961425945,0.7143915343915345,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","136,3,196,110,27,225,78,242,97,50",25,0,25,25,25,25,25
h060_routecore_hi8_lo15_ah2p15_am0p85_al0p55_08d14d78,submission_h060_routecore_hi8_lo15_ah2p15_am0p85_al0p55_08d14d78.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo15_ah2p15_am0p85_al0p55_08d14d78.csv,8,15,2.15,0.85,0.55,270,45,270,45,0,6.34844108265975e-05,0.17726072898295125,0.17742305589445043,0.7787698412698414,0.3095502645502645,"150,148,146,151,149,35,70,158","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo22_ah1p65_am1p15_al0p55_1500969d,submission_h060_routecore_hi22_lo22_ah1p65_am1p15_al0p55_1500969d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah1p65_am1p15_al0p55_1500969d.csv,22,22,1.65,1.15,0.55,264,44,270,45,0,4.5807776826056745e-05,0.16944268077601415,0.1772463590011008,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",44,0,44,44,44,44,44
h060_routecore_hi30_lo10_ah1p65_am0p85_al0p35_394459b9,submission_h060_routecore_hi30_lo10_ah1p65_am0p85_al0p35_394459b9.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo10_ah1p65_am0p85_al0p35_394459b9.csv,30,10,1.65,0.85,0.35,270,45,270,45,0,5.348610492428296e-05,0.17235126396237507,0.17721279464796208,0.6118915343915344,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo12_ah1p45_am1p15_al0p0_a7287e8f,submission_h060_routecore_hi8_lo12_ah1p45_am1p15_al0p0_a7287e8f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p45_am1p15_al0p0_a7287e8f.csv,8,12,1.45,1.15,0.0,120,20,198,33,0,2.58928688495752e-05,0.1759761904761905,0.1771398754502235,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi15_lo15_ah1p65_am1p15_al0p35_6ce93b3f,submission_h060_routecore_hi15_lo15_ah1p65_am1p15_al0p35_6ce93b3f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah1p65_am1p15_al0p35_6ce93b3f.csv,15,15,1.65,1.15,0.35,180,30,270,45,0,3.902362321650532e-05,0.17543121693121694,0.17709011401945943,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi18_lo22_ah1p65_am1p15_al0p55_0025a7ee,submission_h060_routecore_hi18_lo22_ah1p65_am1p15_al0p55_0025a7ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo22_ah1p65_am1p15_al0p55_0025a7ee.csv,18,22,1.65,1.15,0.55,240,40,270,45,0,3.769776413553583e-05,0.16797319758430873,0.17692191510727356,0.6938051146384481,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi12_lo10_ah2p15_am0p85_al0p55_085156ea,submission_h060_routecore_hi12_lo10_ah2p15_am0p85_al0p55_085156ea.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo10_ah2p15_am0p85_al0p55_085156ea.csv,12,10,2.15,0.85,0.55,270,45,270,45,0,8.121556895301918e-05,0.18507407407407403,0.17690275666615501,0.7373677248677248,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo22_ah1p65_am0p85_al0p55_f8970636,submission_h060_routecore_hi10_lo22_ah1p65_am0p85_al0p55_f8970636.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo22_ah1p65_am0p85_al0p55_f8970636.csv,10,22,1.65,0.85,0.55,270,45,270,45,0,3.385688331392078e-05,0.1628107744107744,0.17689803925323164,0.7558730158730159,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo10_ah1p85_am1p15_al0p55_02652c31,submission_h060_routecore_hi22_lo10_ah1p85_am1p15_al0p55_02652c31.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo10_ah1p85_am1p15_al0p55_02652c31.csv,22,10,1.85,1.15,0.55,192,32,270,45,0,6.749395029503891e-05,0.18723370210036885,0.1768448787950339,0.6683982683982685,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","136,3,196,110,27,225,78,242,97,50",32,0,32,32,32,32,32
h060_routecore_hi10_lo18_ah1p85_am0p85_al0p55_6cc3ed8a,submission_h060_routecore_hi10_lo18_ah1p85_am0p85_al0p55_6cc3ed8a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo18_ah1p85_am0p85_al0p55_6cc3ed8a.csv,10,18,1.85,0.85,0.55,270,45,270,45,0,4.779750694361429e-05,0.1692569664902998,0.1767921382268011,0.7558730158730159,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo12_ah1p45_am1p15_al0p0_f43717ca,submission_h060_routecore_hi26_lo12_ah1p45_am1p15_al0p0_f43717ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo12_ah1p45_am1p15_al0p0_f43717ca.csv,26,12,1.45,1.15,0.0,228,38,198,33,0,3.62220382652545e-05,0.16845909645909654,0.17676807180776027,0.6409035409035411,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","61,56,136,3,196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi12_lo10_ah1p65_am1p15_al0p0_a0eef7bf,submission_h060_routecore_hi12_lo10_ah1p65_am1p15_al0p0_a0eef7bf.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo10_ah1p65_am1p15_al0p0_a0eef7bf.csv,12,10,1.65,1.15,0.0,132,22,210,35,0,3.8687048719343586e-05,0.17993312757201643,0.1764168813405916,0.7373677248677248,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121","136,3,196,110,27,225,78,242,97,50",22,0,22,22,22,22,22
h060_routecore_hi15_lo12_ah1p45_am1p15_al0p0_e826384d,submission_h060_routecore_hi15_lo12_ah1p45_am1p15_al0p0_e826384d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo12_ah1p45_am1p15_al0p0_e826384d.csv,15,12,1.45,1.15,0.0,162,27,198,33,0,3.0371146778951363e-05,0.17260740740740743,0.17633296842130028,0.7143915343915345,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","61,56,136,3,196,110,27,225,78,242,97,50",27,0,27,27,27,27,27
h060_routecore_hi8_lo12_ah1p85_am0p85_al0p35_c23e5f5c,submission_h060_routecore_hi8_lo12_ah1p85_am0p85_al0p35_c23e5f5c.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah1p85_am0p85_al0p35_c23e5f5c.csv,8,12,1.85,0.85,0.35,270,45,270,45,0,4.000484187405284e-05,0.16511346266901827,0.17631118698821344,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo10_ah1p65_am0p85_al0p35_7cf0150a,submission_h060_routecore_hi22_lo10_ah1p65_am0p85_al0p35_7cf0150a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo10_ah1p65_am0p85_al0p35_7cf0150a.csv,22,10,1.65,0.85,0.35,270,45,270,45,0,4.2807544812228926e-05,0.16623552990219662,0.17611598384044902,0.6683982683982685,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo18_ah2p15_am1p15_al0p55_f9bcba57,submission_h060_routecore_hi8_lo18_ah2p15_am1p15_al0p55_f9bcba57.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo18_ah2p15_am1p15_al0p55_f9bcba57.csv,8,18,2.15,1.15,0.55,156,26,270,45,0,6.293058630391091e-05,0.188331569664903,0.1760875274353982,0.7787698412698414,0.32797619047619053,"150,148,146,151,149,35,70,158","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",26,0,26,26,26,26,26
h060_routecore_hi8_lo18_ah1p85_am0p85_al0p55_cbb8e92a,submission_h060_routecore_hi8_lo18_ah1p85_am0p85_al0p55_cbb8e92a.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo18_ah1p85_am0p85_al0p55_cbb8e92a.csv,8,18,1.85,0.85,0.55,270,45,270,45,0,3.95159272187362e-05,0.16428924162257497,0.17571675582976895,0.7787698412698414,0.32797619047619053,"150,148,146,151,149,35,70,158","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo12_ah1p45_am1p15_al0p0_1850ed5c,submission_h060_routecore_hi12_lo12_ah1p45_am1p15_al0p0_1850ed5c.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo12_ah1p45_am1p15_al0p0_1850ed5c.csv,12,12,1.45,1.15,0.0,144,24,198,33,0,2.8321908163042586e-05,0.1730026455026455,0.1756913486660155,0.7373677248677248,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121","61,56,136,3,196,110,27,225,78,242,97,50",24,0,24,24,24,24,24
h060_routecore_hi12_lo10_ah1p85_am0p85_al0p35_3b9e97d2,submission_h060_routecore_hi12_lo10_ah1p85_am0p85_al0p35_3b9e97d2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo10_ah1p85_am0p85_al0p35_3b9e97d2.csv,12,10,1.85,0.85,0.35,270,45,270,45,0,4.8809599733634634e-05,0.1686230452674897,0.17568253339268142,0.7373677248677248,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo8_ah2p15_am1p15_al0p0_28a41ea2,submission_h060_routecore_hi8_lo8_ah2p15_am1p15_al0p0_28a41ea2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo8_ah2p15_am1p15_al0p0_28a41ea2.csv,8,8,2.15,1.15,0.0,96,16,222,37,0,6.832505696274804e-05,0.1971212522045856,0.17567514209876067,0.7787698412698414,0.26304563492063493,"150,148,146,151,149,35,70,158","196,110,27,225,78,242,97,50",16,0,16,16,16,16,16
h060_routecore_hi10_lo12_ah1p45_am1p15_al0p0_9a3de3dd,submission_h060_routecore_hi10_lo12_ah1p45_am1p15_al0p0_9a3de3dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo12_ah1p45_am1p15_al0p0_9a3de3dd.csv,10,12,1.45,1.15,0.0,132,22,198,33,0,2.8035113785240817e-05,0.17394567901234567,0.17543584219994915,0.7558730158730159,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91","61,56,136,3,196,110,27,225,78,242,97,50",22,0,22,22,22,22,22
h060_routecore_hi22_lo12_ah1p65_am1p15_al0p35_9c760a37,submission_h060_routecore_hi22_lo12_ah1p65_am1p15_al0p35_9c760a37.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo12_ah1p65_am1p15_al0p35_9c760a37.csv,22,12,1.65,1.15,0.35,204,34,270,45,0,4.364297366254988e-05,0.17324653946876173,0.17540100851402995,0.6683982683982685,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi30_lo12_ah1p45_am0p85_al0p0_70e504f6,submission_h060_routecore_hi30_lo12_ah1p45_am0p85_al0p0_70e504f6.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah1p45_am0p85_al0p0_70e504f6.csv,30,12,1.45,0.85,0.0,270,45,198,33,0,3.887826750126333e-05,0.16311851851851855,0.17484573279292479,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo18_ah1p45_am1p15_al0p35_bd2bbb18,submission_h060_routecore_hi8_lo18_ah1p45_am1p15_al0p35_bd2bbb18.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo18_ah1p45_am1p15_al0p35_bd2bbb18.csv,8,18,1.45,1.15,0.35,156,26,270,45,0,2.308305311826686e-05,0.1682962962962963,0.17478059466404422,0.7787698412698414,0.32797619047619053,"150,148,146,151,149,35,70,158","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",26,0,26,26,26,26,26
h060_routecore_hi8_lo12_ah2p15_am1p15_al0p35_034eed91,submission_h060_routecore_hi8_lo12_ah2p15_am1p15_al0p35_034eed91.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo12_ah2p15_am1p15_al0p35_034eed91.csv,8,12,2.15,1.15,0.35,120,20,270,45,0,6.341817871247102e-05,0.19118400940623165,0.1747107987447036,0.7787698412698414,0.28994708994708995,"150,148,146,151,149,35,70,158","61,56,136,3,196,110,27,225,78,242,97,50",20,0,20,20,20,20,20
h060_routecore_hi22_lo18_ah1p65_am0p85_al0p55_2fceb219,submission_h060_routecore_hi22_lo18_ah1p65_am0p85_al0p55_2fceb219.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah1p65_am0p85_al0p55_2fceb219.csv,22,18,1.65,0.85,0.55,270,45,270,45,0,4.340874212627188e-05,0.16491558441558443,0.17451347561623665,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo18_ah1p65_am0p85_al0p55_06d62031,submission_h060_routecore_hi18_lo18_ah1p65_am0p85_al0p55_06d62031.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo18_ah1p65_am0p85_al0p55_06d62031.csv,18,18,1.65,0.85,0.55,270,45,270,45,0,3.53006130543454e-05,0.1609647266313933,0.17437343849585096,0.6938051146384481,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo10_ah1p45_am0p85_al0p0_1020a481,submission_h060_routecore_hi18_lo10_ah1p45_am0p85_al0p0_1020a481.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo10_ah1p45_am0p85_al0p0_1020a481.csv,18,10,1.45,0.85,0.0,270,45,210,35,0,2.7898689446859137e-05,0.15740381148344113,0.17429142744341733,0.6938051146384481,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo12_ah1p65_am0p85_al0p35_0d8f261c,submission_h060_routecore_hi15_lo12_ah1p65_am0p85_al0p35_0d8f261c.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo12_ah1p65_am0p85_al0p35_0d8f261c.csv,15,12,1.65,0.85,0.35,270,45,270,45,0,3.638221924517904e-05,0.16128888888888893,0.17418924584365478,0.7143915343915345,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
