cells,rows,mean_mixture_score,mean_agreement_score,mean_conflict_score,mean_mode_confidence,mean_action_health,sum_predicted_scalar_delta,sum_predicted_bad_delta,sum_predicted_residual_delta,sum_predicted_total_mode_delta,mean_energy_delta,mean_subject_delta,supported_rate,bad_tangent_cosine,variant
16.0,15.0,0.7126567660491678,0.5833333333333333,0.35890792736940536,0.5609794476602941,0.5972748988194329,-0.9419913041789896,-0.4412430071170551,-0.015099275599982469,-0.4563422827170376,0.0006010990707443278,0.0003705661706104571,1.0,-0.007980470895397669,bad_mode_inside_out_probe
16.0,15.0,0.7136148464595613,0.5416666666666666,0.4377421659842956,0.5466822233770838,0.6062143595552985,-1.2656356106996445,-0.41383699890302317,0.004127581078183701,-0.4097094178248395,-0.002148687030914205,0.0007588805850547848,1.0,-0.007905992951989509,bad_mode_inside_out_probe
16.0,15.0,0.7137331255572932,0.625,0.35205420776619034,0.5295194533394783,0.5929869070468251,-1.2707312593959017,-0.42326431074372217,-0.030747798757695795,-0.4540121095014179,-0.0031499950651735914,-3.6739319445835495e-05,1.0,-0.00740238647017056,bad_mode_inside_out_probe
16.0,16.0,0.7106849839003774,0.6666666666666666,0.27112116795002084,0.572091613713102,0.6029906699047486,-1.1323410005745866,-0.45133747468728214,-0.07226387516459257,-0.5236013498518747,0.005702147575137526,0.0004491349664317334,1.0,-0.008293669596872348,bad_mode_inside_out_probe
16.0,15.0,0.7107025668851302,0.5416666666666666,0.40488015131335187,0.5712134329633904,0.6060067780046379,-0.9984567355920262,-0.3992455688214668,0.004158510854785847,-0.39508705796668087,0.00043394850362260887,0.0006490487100168109,1.0,-0.008299417230646002,bad_mode_inside_out_probe
16.0,15.0,0.7075156296226903,0.5833333333333333,0.3566904010359211,0.5457839118107668,0.589171089988453,-1.3520713005835423,-0.40756170891704974,-0.04990099072715952,-0.45746269964420927,0.0038737983380314513,0.00043493609280352975,1.0,-0.008161322117796613,bad_mode_inside_out_probe
16.0,14.0,0.7255824081176432,0.5833333333333333,0.4288087879150344,0.5300962938166373,0.605186989074997,-1.6252023276466454,-0.424211572896908,-0.005395278608354518,-0.4296068515052625,-0.004668100418368872,0.0007801656633891724,1.0,-0.006942876551593727,bad_mode_inside_out_probe
16.0,15.0,0.710708962144428,0.5833333333333333,0.36074093081642433,0.5468560873484458,0.5931545112814389,-1.0792754224529786,-0.4401522373894807,-0.02595845288094039,-0.46611069027042107,0.00044947322719000177,0.00021646626175193698,1.0,-0.0076505182665298635,bad_mode_inside_out_probe
16.0,14.0,0.7168586760433222,0.5416666666666666,0.4736112879719698,0.5491800296916838,0.5994835031789141,-1.272361783929996,-0.4055937188429908,0.038744023774001615,-0.3668496950689892,-0.008016590445135453,0.0002157222337778443,1.0,-0.007360933959302112,bad_mode_inside_out_probe
16.0,15.0,0.7094414263703981,0.5416666666666666,0.4047208332027481,0.5535224092703074,0.6081295549803218,-0.9506111252283239,-0.40807707679214744,-0.006799276517914121,-0.41487635331006156,0.0017527404505551826,0.0008667126188509123,1.0,-0.007547895936792832,bad_mode_inside_out_probe
16.0,15.0,0.7109844965183181,0.625,0.3108604870033337,0.5784562395270163,0.6090715237563047,-1.4022427982558558,-0.43193815339337494,-0.039575646788964275,-0.4715138001823391,0.004819539518921126,0.000907852753755581,1.0,-0.008390977432335158,bad_mode_inside_out_probe
16.0,16.0,0.7026684220185813,0.5833333333333333,0.32372320660696785,0.561495439417469,0.6096142444130581,-0.9435001582854429,-0.4489507127877562,-0.040846589673221675,-0.48979730246097786,0.009325409895847514,0.0008821837990068359,1.0,-0.008223591659171681,bad_mode_inside_out_probe
16.0,16.0,0.7125777116528125,0.5833333333333333,0.366302475633165,0.5562666080274727,0.6221520505061573,-1.1688259564786274,-0.44586061450714376,-0.05224905860649177,-0.49810967311363546,0.00541917923169058,0.0008658636919734743,1.0,-0.007433360304007686,bad_mode_inside_out_probe
16.0,15.0,0.7120668924085105,0.5416666666666666,0.40842780413866486,0.5456290016439236,0.6051580496468774,-1.4681845944630276,-0.40204495572794796,-0.002665344187984378,-0.4047102999159323,-0.0017762526561895982,6.189565310147933e-05,1.0,-0.007522554352783119,bad_mode_inside_out_probe
16.0,15.0,0.7218912183242335,0.625,0.3156424488255925,0.5526288639066974,0.6129565227372205,-1.2177309197075632,-0.4442289846503316,-0.047414901176392084,-0.4916438858267237,0.00320674370024418,0.0007021159223569674,1.0,-0.007619062106867501,bad_mode_inside_out_probe
16.0,15.0,0.711279233404549,0.625,0.3126357079447623,0.5633181863589136,0.5976864968499463,-1.1941976578855065,-0.454952616552895,-0.04005291928616377,-0.4950055358390588,0.0021567314815651648,0.0003192050182062604,1.0,-0.007971034087899544,bad_mode_inside_out_probe
16.0,14.0,0.7171308251947162,0.5416666666666666,0.4460878725085523,0.5543089026871929,0.6122518413248108,-1.3668105505784798,-0.40207875809757565,0.008213091191035944,-0.3938656669065397,-0.004827096058884754,-0.00013040632987276366,1.0,-0.007252874019711259,bad_mode_inside_out_probe
16.0,14.0,0.7213513247561365,0.625,0.35067157992451803,0.5676399791710047,0.6152769390743194,-1.4345505782347014,-0.4350225253186822,-0.021413810887907187,-0.4564363362065894,0.0027667578020874987,0.0005887737571620777,1.0,-0.007772363731999724,bad_mode_inside_out_probe
16.0,16.0,0.7248681954689953,0.625,0.3121536652280639,0.560308537663988,0.6084246114441203,-1.4777743486999668,-0.4598641788050547,-0.05995848608589773,-0.5198226648909525,0.0030570933351517053,0.00031510083233049556,1.0,-0.007567897291009563,bad_mode_inside_out_probe
16.0,14.0,0.7291459590237457,0.5833333333333333,0.3966237929136616,0.5434811897537694,0.6085610129600663,-1.2841826668640834,-0.4405830185245563,-0.005680271149761832,-0.44626328967431805,-0.002236607891095036,-1.4921885153972676e-05,1.0,-0.00691040140777133,bad_mode_inside_out_probe
16.0,15.0,0.7142948114170601,0.5833333333333333,0.43167100879595144,0.5263462590489245,0.5906798832194249,-1.4299942994479604,-0.41908270059251407,0.004685256195328303,-0.41439744439718573,-0.0065401677545530446,0.00028565471023044345,1.0,-0.007131693218985464,bad_mode_inside_out_probe
16.0,16.0,0.6957557793223179,0.5833333333333333,0.3271669679293669,0.5633057937973729,0.6106019367061043,-1.0216741341570548,-0.4163812569749127,-0.031678342936540496,-0.44805959991145317,0.00430200073117723,0.0009362816067541543,1.0,-0.008699322559226433,bad_mode_inside_out_probe
16.0,15.0,0.7052142642588275,0.5833333333333333,0.35431022287170255,0.552543595273405,0.5929400812498512,-1.2019673473278516,-0.4076081214417797,-0.03009379758101973,-0.4377019190227994,0.004845503820629083,0.0009335512318380235,1.0,-0.008476727197003295,bad_mode_inside_out_probe
16.0,16.0,0.7187963810513296,0.625,0.35357675908843195,0.5524257665340351,0.6219530475817405,-1.2517899917287525,-0.45296703758937795,-0.050482033306018526,-0.5034490708953965,0.0054485395803310355,0.0009226310640726909,1.0,-0.006889365247941903,bad_mode_inside_out_probe
16.0,15.0,0.7039671319333503,0.625,0.31405689486309907,0.5581015975063601,0.5923296983404535,-1.335654791794782,-0.4327262880679571,-0.04366515474624816,-0.4763914428142052,0.0017955632088762531,0.0005522806685239288,1.0,-0.007879185883108372,bad_mode_inside_out_probe
16.0,14.0,0.72308116012246,0.5833333333333333,0.4329403543781407,0.5581632486650054,0.6223969701086518,-1.329502216459701,-0.4236434628265751,0.0056781373493945755,-0.4179653254771805,-0.0032229806190924998,0.0008563859426525132,1.0,-0.00699815114319956,bad_mode_inside_out_probe
16.0,15.0,0.7158575494709205,0.625,0.3919859092853837,0.5338167970143335,0.6150637170787407,-1.4324636342969348,-0.43337996520803745,-0.03523475771740763,-0.4686147229254451,-0.000786728619615696,0.0005980111129784893,1.0,-0.0068734209753862725,bad_mode_inside_out_probe
16.0,15.0,0.7209888348274033,0.5833333333333333,0.36019909329629674,0.5633677334431106,0.612349172002926,-1.2188843356363206,-0.43635701952105505,-0.04215233391989041,-0.4785093534409455,0.006396530711023522,0.0003743849536627325,1.0,-0.0077532913667510564,bad_mode_inside_out_probe
16.0,14.0,0.7240853860198182,0.5833333333333333,0.4658921593234263,0.5451072174586463,0.6083902535425503,-1.6439781597926548,-0.4030489959980853,0.03449828540430649,-0.36855071059377886,-0.009441645603259458,8.871783169844415e-05,1.0,-0.00692705835016471,bad_mode_inside_out_probe
16.0,14.0,0.7230534785230023,0.625,0.35400986027274844,0.5570225098235178,0.6073920796311378,-1.5187319802803216,-0.4261407500755656,-0.01660882485167655,-0.44274957492724215,-0.0026194202515407126,-0.00027230854792396984,1.0,-0.007502720661706789,bad_mode_inside_out_probe
16.0,15.0,0.7125165130413544,0.625,0.34699313948317434,0.5543397551372695,0.5976930114079956,-1.4740297014906436,-0.40941178068124456,-0.040094259747730746,-0.4495060404289753,0.0009464465361172583,0.0006085162733765754,1.0,-0.00806929003133564,bad_mode_inside_out_probe
16.0,15.0,0.7118827506403657,0.5833333333333333,0.3575985591486943,0.5672466606001779,0.612607224881435,-1.296620087040963,-0.43870725786004205,-0.02117273442528982,-0.45987999228533183,0.004216373618125727,0.0007371976389678526,1.0,-0.008014619259007778,bad_mode_inside_out_probe
16.0,16.0,0.7165785465173382,0.5833333333333333,0.3193646338372217,0.5605826100867213,0.6056716095444242,-1.1971080735823543,-0.4463115948472793,-0.03866589272850749,-0.4849774875757868,0.004820649089235889,0.0007694459939029041,1.0,-0.00836086106442443,bad_mode_inside_out_probe
16.0,15.0,0.6991512487075499,0.5833333333333333,0.36288814345959286,0.5579989441455002,0.6158873344935002,-0.9552219405926134,-0.4010399968444379,0.004971065870261179,-0.3960689309741767,0.0006609421531308772,0.0011615972725601553,1.0,-0.007941337860018998,bad_mode_inside_out_probe
16.0,16.0,0.7141877619440526,0.5833333333333333,0.35874937677790486,0.5761189329116987,0.6108306100777046,-1.1501950746821559,-0.4085792552035615,-0.01578198395492672,-0.4243612391584882,0.0018800710961695173,0.000635246027198376,1.0,-0.00832575907637477,bad_mode_inside_out_probe
16.0,14.0,0.7124607659042337,0.5416666666666666,0.43890300871043875,0.5309712073041551,0.60864170199593,-1.4976043212369232,-0.4127270973563346,0.007946437440898995,-0.4047806599154356,0.0007078510723230805,0.0008265176300833173,1.0,-0.007335621317230605,bad_mode_inside_out_probe
16.0,15.0,0.7124579689786601,0.5416666666666666,0.4036013525102605,0.5535353371297645,0.6016943565319799,-1.1091161115324566,-0.4119925669331481,0.006379510965231413,-0.4056130559679167,0.0024293078473111226,0.0009279123135256017,1.0,-0.007988138878551945,bad_mode_inside_out_probe
16.0,14.0,0.7111776979019406,0.5,0.4505360561952744,0.5464212788034819,0.6115353105341836,-0.9858074865882763,-0.40162809719351245,0.035104278943914165,-0.36652381824959823,-0.0008794321064018729,0.0007575361056592288,1.0,-0.007487125319685493,bad_mode_inside_out_probe
16.0,15.0,0.698189722794808,0.5416666666666666,0.41149447003207545,0.5532268458023424,0.6101073397536652,-1.047526545362759,-0.38647884732322924,0.000948250286836403,-0.38553059703639286,0.0006334976301590294,0.000786898582891509,1.0,-0.007940166754293838,bad_mode_inside_out_probe
16.0,16.0,0.7176620402754146,0.625,0.3098354060298596,0.573674446172816,0.610079089340994,-1.3973225442988673,-0.443772041339738,-0.03522641806163721,-0.4789984594013752,0.003468900639741219,0.0006767117596386326,1.0,-0.008339118706489908,bad_mode_inside_out_probe
16.0,16.0,0.7130150363834348,0.6666666666666666,0.2700287039944922,0.5665580587067788,0.6144042792971358,-1.1757152535853341,-0.4541714826221793,-0.07324081677897065,-0.5274122994011501,0.007654101683362072,0.0008285068212458163,1.0,-0.00785340587521008,bad_mode_inside_out_probe
16.0,15.0,0.7107448552694211,0.5833333333333333,0.36465234676483466,0.5503105586481936,0.6096394019103544,-1.3436927778605394,-0.4258077378369452,-0.03325783927927907,-0.4590655771162242,0.0012022977429780209,0.0006311631789512626,1.0,-0.007752253921370254,bad_mode_inside_out_probe
16.0,15.0,0.7048202422736513,0.5416666666666666,0.4455246333276621,0.526816924827933,0.6113753056444943,-1.3521253318720454,-0.40634225169753724,-0.010092699404060962,-0.4164349511015981,0.00039704823400884756,0.0006201039171581295,1.0,-0.007181617029495631,bad_mode_inside_out_probe
16.0,14.0,0.7074245113977502,0.49999999999999994,0.45555962172429776,0.5446940215963536,0.6135949599750264,-1.2278690996237727,-0.39318103570884794,0.024356886114185794,-0.36882414959466214,-0.001293919777901071,0.0006278193842287302,1.0,-0.007643200645847027,bad_mode_inside_out_probe
16.0,16.0,0.7050647201693148,0.5416666666666666,0.36962992648842485,0.5643672764875423,0.607081581294777,-0.7224874367760918,-0.40490492655413235,-0.009737990240951816,-0.4146429167950841,0.0016244348347172616,0.0008159066067225226,1.0,-0.008408507851551667,bad_mode_inside_out_probe
16.0,15.0,0.700225168787072,0.5416666666666666,0.4121886548783527,0.5424582968058822,0.6207572787915363,-1.1126224599765833,-0.40468856795229113,-0.00831992137455548,-0.41300848932684653,0.005016538856715772,0.0012069630083565816,1.0,-0.007503986024449857,bad_mode_inside_out_probe
16.0,15.0,0.7110524022498355,0.625,0.3189999726095226,0.5435736603350545,0.6090865343109093,-1.1927829689172595,-0.4303988936207739,-0.03847681356112878,-0.46887570718190263,0.002696600694184169,0.0006761958512395065,1.0,-0.007460990852501821,bad_mode_inside_out_probe
16.0,16.0,0.7114335322407873,0.5833333333333333,0.36292125441876066,0.5590557715893727,0.6126602993663396,-1.0042321450493918,-0.4455868874427509,-0.03450876068464566,-0.4800956481273965,0.004462429243452776,0.0008123577826991521,1.0,-0.007819166285331202,bad_mode_inside_out_probe
16.0,14.0,0.7238641440808525,0.5833333333333333,0.39346038994060223,0.5595208871730041,0.6072989058838612,-1.3234376176147777,-0.4402739448166354,0.005841058397508736,-0.43443288641912664,-0.003954170572951252,0.00041929173378147766,1.0,-0.007516231681198361,bad_mode_inside_out_probe
16.0,14.0,0.7150546876261685,0.5416666666666666,0.4781815586568318,0.5372289584586851,0.6202061705446993,-1.5976886689077205,-0.41669441643563715,0.016745840601138394,-0.3999485758344988,-0.0006357133540891222,0.0008836149037455203,1.0,-0.0070304309082712185,bad_mode_inside_out_probe
16.0,14.0,0.7287690630382974,0.625,0.38933604951788103,0.5616083701330644,0.6264123041995774,-1.5575656692170923,-0.44353818261488437,-0.026609059374632576,-0.4701472419895169,0.0016626861516612808,0.0003984620691611562,1.0,-0.006927253219545275,bad_mode_inside_out_probe
16.0,15.0,0.714363396746212,0.5833333333333333,0.3596279586570108,0.5545834812093224,0.6132355380071108,-1.170459459270104,-0.4301954178148308,-0.03652818937052103,-0.46672360718535183,0.0075057802288215104,0.0009792244216730223,1.0,-0.007428558581942546,bad_mode_inside_out_probe
16.0,15.0,0.7249179833330475,0.625,0.38191039290162465,0.5571995569134244,0.6041542241969131,-1.6998521590394526,-0.4350254779468776,-0.012226576489751695,-0.44725205443662924,-0.0021914259489678838,0.0003100098617609406,1.0,-0.0077897588379050265,bad_mode_inside_out_probe
16.0,15.0,0.7088062350868884,0.5416666666666666,0.40804157237532845,0.5553889643061967,0.6111644995853465,-0.8554824485946647,-0.3968260286071348,0.011460407784090248,-0.38536562082304454,-0.0012467429159536518,0.0007027048874615573,1.0,-0.007990738339754533,bad_mode_inside_out_probe
16.0,15.0,0.7187933394321405,0.625,0.34758111618188414,0.5569901973163331,0.6023257756563074,-1.5738961264197089,-0.4231221013078892,-0.043532945660760346,-0.4666550469686495,0.0016124518323115122,0.0003494491593143644,1.0,-0.008103503373134846,bad_mode_inside_out_probe
16.0,14.0,0.7089980705953081,0.5416666666666666,0.4424768432688782,0.525461955207137,0.6041481511434329,-1.4589271318399137,-0.394411941329733,0.02428057555094871,-0.3701313657787843,-0.0053331207998634535,0.0003673637991675573,1.0,-0.007284122116407628,bad_mode_inside_out_probe
16.0,16.0,0.7105407825167421,0.625,0.3186791926820445,0.5768400795724853,0.6202861828763003,-1.1724141667589065,-0.4358202727411755,-0.05382906322075062,-0.48964933596192617,0.00536829453893151,0.0007781897211189958,1.0,-0.008291005026838131,bad_mode_inside_out_probe
16.0,13.0,0.7181387534833432,0.5833333333333333,0.434719258636312,0.5454572694743427,0.5996208470268571,-1.6444886216104013,-0.41535074988882614,0.019846650450119078,-0.39550409943870707,-0.00468300739178034,2.9415503082563755e-05,1.0,-0.007000421071195318,bad_mode_inside_out_probe
16.0,15.0,0.7167158692599942,0.5833333333333333,0.36426359692002463,0.5466336850362343,0.6070584964638097,-1.1914157425352119,-0.4405092986268284,-0.0439985690606997,-0.48450786768752807,0.0012967133971538772,0.000307530640612021,1.0,-0.00721755543394875,bad_mode_inside_out_probe
16.0,14.0,0.7250247993508141,0.625,0.38923409570546863,0.5734248657707176,0.6204807727071119,-1.4081404062913974,-0.4163942432556702,-0.001991392348016192,-0.41838563560368636,-0.004045247851899393,-7.31074573524569e-05,1.0,-0.007168873618368645,bad_mode_inside_out_probe
16.0,14.0,0.7139539434600743,0.5416666666666666,0.40967920899694066,0.5447198279366205,0.610875337155387,-1.348242131865844,-0.39919522295919835,-0.006630428146065431,-0.40582565110526375,0.0013435358157465188,0.0005758119410627339,1.0,-0.00781643501209175,bad_mode_inside_out_probe
16.0,16.0,0.700618507025859,0.5833333333333333,0.3273084128185629,0.5658725550470616,0.6150141707486574,-0.9475162418260701,-0.41652946183679684,-0.03161872842273007,-0.4481481902595269,0.004192490912903302,0.0009738400763399161,1.0,-0.008634343340995013,bad_mode_inside_out_probe
16.0,14.0,0.7147923595111936,0.5833333333333333,0.4005900119755019,0.5487229724101281,0.6153671089397688,-1.5432699627480444,-0.4144315258366265,-0.018169366082104108,-0.43260089191873063,-0.0020787381565664335,4.313992280162828e-05,1.0,-0.007108721739049738,bad_mode_inside_out_probe
16.0,15.0,0.7093084728498811,0.49999999999999994,0.45442595947717357,0.5462271143705072,0.6149893080982443,-1.261818080762834,-0.40503489765906237,0.019456633316724644,-0.3855782643423378,-0.0005169397623549198,0.0001343753701484097,1.0,-0.007443954500076658,bad_mode_inside_out_probe
16.0,14.0,0.7218715943626042,0.5833333333333333,0.4348920850100598,0.5513165593496996,0.6182941900791588,-1.691051172603414,-0.42326363332514577,0.02358647330391328,-0.39967716002123255,-0.004756745074504114,0.00023125481250277683,1.0,-0.006983273554508568,bad_mode_inside_out_probe
16.0,14.0,0.7344392242575508,0.6666666666666666,0.34458737421873054,0.556278382792762,0.6250826351533636,-1.4964851785449396,-0.4530712838891539,-0.034892022387997254,-0.48796330627715123,-0.0002092264662719133,0.0005229201458402505,1.0,-0.006812281404306892,bad_mode_inside_out_probe
16.0,15.0,0.7016112285268872,0.5833333333333333,0.36363090529752157,0.5482797286085063,0.6033045677253958,-1.2463470924597986,-0.4159406073687933,-0.020103194213111776,-0.43604380158190503,0.0006717448246350947,0.0005312655006794781,1.0,-0.007893280252112668,bad_mode_inside_out_probe
16.0,15.0,0.7131783743986337,0.5833333333333333,0.36390842088694375,0.5668732781645553,0.6151635596773467,-1.2549517571659732,-0.4158837666568508,-0.03869699049675727,-0.454580757153608,0.005468370787212677,0.0004402105256093266,1.0,-0.00802209679073452,bad_mode_inside_out_probe
16.0,15.0,0.7098179052594296,0.5833333333333333,0.36447671825156336,0.5498274913439688,0.600921819534864,-1.0937045435844077,-0.4260384240521162,-0.03332557172968552,-0.45936399578180176,0.002110694136754826,0.00037577689635341226,1.0,-0.007753252460547713,bad_mode_inside_out_probe
16.0,15.0,0.7106951447841973,0.5416666666666666,0.4451161679856979,0.5599994537269828,0.6098459073986476,-1.1743911434510013,-0.3972970034644468,0.01448617435427306,-0.3828108291101737,-0.0018210945616412566,-6.772566312280431e-05,1.0,-0.007431594518494036,bad_mode_inside_out_probe
16.0,14.0,0.7160571148104347,0.5833333333333333,0.39783611215680437,0.5648415685877739,0.6163073931782532,-1.0958198296823087,-0.4059730543976267,0.016925457539851085,-0.3890475968577756,-0.004095180614585886,0.00035009708512303574,1.0,-0.0076516460253744124,bad_mode_inside_out_probe
16.0,14.0,0.7183939502989402,0.5833333333333333,0.4350907245170895,0.5197674541604114,0.6200160398056934,-1.6543570099154852,-0.40598196629333333,0.0034608011398085912,-0.40252116515352476,-0.003743960854431027,0.0009090468419326626,1.0,-0.0065888673080144195,bad_mode_inside_out_probe
16.0,16.0,0.7219362536229134,0.6666666666666666,0.3054089073035774,0.575314709005271,0.6114316085365229,-1.4305640861248472,-0.457316453070126,-0.05662529753689391,-0.51394175060702,0.0024270994800650175,0.0006432241521372643,1.0,-0.007845006177702332,bad_mode_inside_out_probe
16.0,14.0,0.7195882329714998,0.5416666666666666,0.4426887780727402,0.5419738038056985,0.6092951012032302,-1.1848415254169646,-0.41272945921660154,0.021342849361084423,-0.3913866098555171,-0.004574563918463913,7.131013927277733e-05,1.0,-0.006653989289844439,bad_mode_inside_out_probe
16.0,16.0,0.7034982705619008,0.625,0.2780511322596573,0.5764259623285546,0.603529601865525,-0.9954476227552383,-0.43418337367218895,-0.052204944465076085,-0.4863883181372651,0.007996517795907501,0.0005187045832947539,1.0,-0.008806009096913512,bad_mode_inside_out_probe
16.0,14.0,0.7224956408435196,0.5416666666666666,0.4431405151543952,0.5476287859885525,0.6162738470103553,-1.2169734067917992,-0.4271998922110964,0.021177941598806628,-0.40602195061228974,-0.00294248742676477,0.00026896636282606654,1.0,-0.006950620451411039,bad_mode_inside_out_probe
16.0,15.0,0.6999111066531714,0.5416666666666666,0.3646876088127477,0.5678900075628146,0.5896263983477932,-1.1280892511386578,-0.40600596793508337,-0.004010139565748964,-0.4100161075008323,0.0037854122450249814,0.0009028526972881051,1.0,-0.008906875270591254,bad_mode_inside_out_probe
16.0,14.0,0.7268371131177855,0.6666666666666666,0.3438885573917575,0.5525689852363964,0.6164537095937104,-1.4995262767093844,-0.4476031836488287,-0.023715103460935465,-0.4713182871097642,-0.0029477585578992598,0.0002642991640176876,1.0,-0.006918983547831827,bad_mode_inside_out_probe
16.0,14.0,0.7144660092902647,0.5833333333333333,0.43149943160481596,0.529094025589635,0.6093188647326376,-1.6665066780520204,-0.4150836370984743,-0.012076814408417671,-0.42716045150689197,0.00046884587860922255,0.0008224924240140354,1.0,-0.006820905206399825,bad_mode_inside_out_probe
16.0,15.0,0.7151576388696078,0.5416666666666666,0.36865742155485587,0.5633978273275948,0.6111789568026645,-1.1889160096016318,-0.4215284301655459,-0.017755685183222382,-0.43928411534876827,0.002597183495421873,0.0007736101896687229,1.0,-0.008519024336909488,bad_mode_inside_out_probe
16.0,15.0,0.7126552424922814,0.5416666666666666,0.43545742545562166,0.5551506015060781,0.6033560012861673,-1.1437920678867748,-0.40625558099383174,0.01665418672182146,-0.3896013942720103,-0.003629137679059022,0.0007153242703600157,1.0,-0.007903057972119027,bad_mode_inside_out_probe
16.0,15.0,0.7168826126028459,0.625,0.3840467422784925,0.5489913252121765,0.5901567529227763,-1.3958419262318142,-0.4381301800164725,-0.026703109888208586,-0.4648332899046811,-0.0040455392327963455,0.00028860689444633087,1.0,-0.0074501908073701705,bad_mode_inside_out_probe
16.0,16.0,0.7026028962383521,0.5833333333333333,0.32491443013434207,0.559218854311906,0.6048749925800142,-1.079545806440822,-0.43420158968059197,-0.04445961649780955,-0.47866120617840147,0.0063750060695654115,0.0007012408396350341,1.0,-0.00840441064312583,bad_mode_inside_out_probe
16.0,15.0,0.7012478694144512,0.5833333333333333,0.3616762390840238,0.5555801470870958,0.5864152173315234,-1.1137120652767207,-0.4089793807409797,-0.010392715862980764,-0.41937209660396046,-0.0005179323911832026,-4.352324971103414e-06,1.0,-0.008237209532735025,bad_mode_inside_out_probe
16.0,15.0,0.7203488841190209,0.5833333333333333,0.4297924576503793,0.5432329241685177,0.6060670609223278,-1.6620894083946174,-0.4183508627119237,0.007798905824904084,-0.4105519568870196,-0.006215888067785443,1.7921678399606192e-05,1.0,-0.007252887457006565,bad_mode_inside_out_probe
16.0,15.0,0.7147162976579045,0.5833333333333333,0.43702917761250204,0.5339960654099425,0.6095247408487521,-1.4920119452633787,-0.42539846569981976,-0.018765856646017216,-0.44416432234583697,-0.005338478492141415,9.354344862163005e-05,1.0,-0.007046689855368936,bad_mode_inside_out_probe
16.0,15.0,0.704043045792063,0.5833333333333333,0.360945897857027,0.5570002255931986,0.612726902131982,-1.1617545065138861,-0.4317114345428165,-0.014279478914205125,-0.4459909134570216,0.00447553380149213,0.0010866542594085626,1.0,-0.007897702187817731,bad_mode_inside_out_probe
16.0,15.0,0.7016823983958276,0.49999999999999994,0.41571875285431387,0.5558042337306619,0.6108074664544859,-0.9497746361252809,-0.3968402205676894,0.002174012846112277,-0.3946662077215772,0.003762476372107793,0.0009924899899359076,1.0,-0.008075781168531672,bad_mode_inside_out_probe
16.0,13.0,0.7118094373799837,0.5416666666666666,0.4439318792668674,0.5317905154924363,0.5960610590329362,-1.5363414323683768,-0.39988724801259323,0.028687723569156685,-0.3711995244434365,-0.004306458162866126,0.00013966503812764164,1.0,-0.007055274829533119,bad_mode_inside_out_probe
16.0,14.0,0.7291459590237457,0.5833333333333333,0.39662379291366157,0.5434811897537694,0.6085610129600663,-1.3827353041312167,-0.44445775003879706,-0.008711480762215097,-0.4531692308010122,-0.002236607891095036,-1.4921885153972676e-05,1.0,-0.006759602358808383,bad_mode_inside_out_probe
16.0,14.0,0.7237432579629505,0.5833333333333333,0.3940966994539786,0.5636942897480541,0.6122921171145108,-1.2826936585325375,-0.4220588799875987,0.011213496331804088,-0.4108453836557946,-0.0020225945149733963,0.0006511725385955206,1.0,-0.0078200696609143,bad_mode_inside_out_probe
16.0,15.0,0.7116168855300522,0.5833333333333333,0.39555698344265655,0.5423925220907844,0.6063628149042753,-1.351122249481341,-0.4215762616560298,-0.015766434466732652,-0.43734269612276244,-0.0010304466550348744,0.0010307976518761927,1.0,-0.007891828471796588,bad_mode_inside_out_probe
16.0,13.0,0.7191895462001416,0.5416666666666666,0.4840255546170902,0.5364407528974899,0.6259243143130828,-1.6561819538159954,-0.41308714290259496,0.031442122685227614,-0.38164502021736735,-0.005661418721385557,0.000453082917102697,1.0,-0.006555215792919035,bad_mode_inside_out_probe
16.0,14.0,0.7171482629176567,0.625,0.3510160015410794,0.5585448413079822,0.6043922395548265,-1.5430122783889175,-0.42873673377138266,-0.03394171979626043,-0.4626784535676431,-0.0009549197723252752,6.415509064607895e-05,1.0,-0.007491279348004008,bad_mode_inside_out_probe
16.0,14.0,0.7124110776818284,0.5833333333333333,0.39825410783955906,0.5581550024970243,0.6148451455502025,-1.2848027908411561,-0.3966478699460547,-0.0015397224896553721,-0.39818759243571,-0.0021441480626148528,0.0004874620331957477,1.0,-0.0071476742473315326,bad_mode_inside_out_probe
16.0,15.0,0.7101884058367416,0.5833333333333333,0.3943885241682933,0.5509160320818121,0.6038095942653585,-1.2610245458086236,-0.39164316644892416,-0.015418041398721449,-0.4070612078476456,0.0004776790341589239,0.0004146345877263952,1.0,-0.007692193282608293,bad_mode_inside_out_probe
16.0,16.0,0.7138233584638303,0.625,0.3492741009765487,0.5521727334646709,0.6035210021698472,-1.3607486239721138,-0.4393813824898108,-0.05573896243545944,-0.49512034492527024,0.0012986635215178899,0.0008417148403028244,1.0,-0.007815167939287692,bad_mode_inside_out_probe
16.0,15.0,0.7068503653634902,0.5833333333333333,0.36356539141283295,0.5580430145177884,0.6107574876245528,-0.8348742000228734,-0.41507114011674695,-0.0037350928939385124,-0.4188062330106854,-0.0011767001934286786,0.00030383040372110337,1.0,-0.007708579818808042,bad_mode_inside_out_probe
16.0,16.0,0.6961861690907019,0.625,0.2794723191779941,0.5712093734760012,0.5981728033560321,-1.1076460888876025,-0.41338682208223937,-0.0529541958544921,-0.46634101793673144,0.00763534952321859,0.0007517802336124222,1.0,-0.008896540543492452,bad_mode_inside_out_probe
