file,resolved_path,source,style,target_subset,top_k,alpha,cell_score_sum,cell_score_mean,pred_gain_sum,public_bad_energy_mean,public_good_energy_mean,private_safety_mean,private_conflict_mean,human_agree_rate,memory_agree_rate,q2_share,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,hash,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source_h024,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,risk_width,decoder_score,h026_variant_score,h027_selection_score
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k80_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k80_a1p0.csv,h015_public_feedback,public_memory_bridge,all,80,1.0,703.0526269479587,8.788157836849484,2.264079897241566,0.0,0.0,0.5199092857142856,0.4264036489795918,0.1875,0.2875,0.075,0.0010219165225736576,0.07222008365524257,80,65,f2e09f7b,0.570562205323583,0.5628965864304851,0.583561852369326,0.527849841594293,0.6160728270028534,0.15,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k80_a1p0.csv,h027_public_private_aware_generator_jepa,0.0010219165225736524,0.07222008365524257,57,48,19.426425820490643,4.055685078517416,4.789924621761358,3.697320408646551,0.46250548245250944,0.9999999999999999,0.9975899924353477,0.020665265938840882,0.5794490220197938,6.004756475123939,4.886100086061546
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_QS_quality_k80_a0p25.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_QS_quality_k80_a0p25.csv,h015_public_feedback,public_memory_bridge,QS_quality,80,0.25,695.2596341475055,8.690745426843819,2.108474208474378,0.0,0.0,0.5147075,0.43166406530612245,0.1875,0.2875,0.0,0.00028708919430004093,0.021200429022458667,80,66,f179d8d7,0.5706187664119304,0.5613029047923521,0.5836616991148633,0.5277753358853337,0.6208909060227004,0.15,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_QS_quality_k80_a0p25.csv,h027_public_private_aware_generator_jepa,0.00028708919430003594,0.021200429022458667,57,49,15.654315314200575,3.956447387651013,3.9566595423724458,3.6703618793659825,0.4658485133638683,0.9999999999999998,0.9976132428441852,0.0223587943225112,0.5798066752646396,6.057565156922766,4.871800297308835
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a1p0.csv,h015_public_feedback,bad_axis_escape,all,160,1.0,859.6211926077281,5.372632453798301,3.439524462661191,2.5160381788263496e-06,0.0,0.6517517857142857,0.20107179081632656,0.425,0.54375,0.05,0.001970188411011806,0.07222008365524257,160,113,d25daf89,0.5727812229327571,0.5634245578793381,0.5850174853680838,0.5299882324042696,0.6180565308735083,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a1p0.csv,h027_public_private_aware_generator_jepa,0.001970188411011801,0.07222008365524257,143,104,18.056460173954346,4.243251994860428,4.255335339868953,2.329333681556112,0.4607305896073513,1.0,0.9799833687822669,0.02159292748874575,0.5818081149227722,5.184221468720531,4.695557476491167
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p7.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p7.csv,h015_public_feedback,bad_axis_escape,all,160,0.7,859.6211926077281,5.372632453798301,3.439524462661191,2.5160381788263496e-06,0.0,0.6517517857142857,0.20107179081632656,0.425,0.54375,0.05,0.0014071534591852907,0.05164167766874972,160,113,6873ea73,0.5727476135385163,0.5624109149154783,0.5850144591337472,0.5299891665527354,0.6192437076465996,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p7.csv,h027_public_private_aware_generator_jepa,0.0014071534591852857,0.05164167766874983,143,104,16.947441325997435,4.147490440599456,4.086191774190503,2.329333681553987,0.46073058960742225,0.9999999999999998,0.9799833687822198,0.022603544218268823,0.5820690211358771,5.150112394836086,4.659702360179358
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p45.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p45.csv,h015_public_feedback,bad_axis_escape,all,160,0.45,859.6211926077281,5.372632453798301,3.439524462661191,2.5160381788263496e-06,0.0,0.6517517857142857,0.20107179081632656,0.425,0.54375,0.05,0.0009205846329263345,0.03586966063182262,160,113,4378c559,0.5727188907614427,0.5615663507437992,0.5850117623386584,0.5299899990087161,0.6202344054381367,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p45.csv,h027_public_private_aware_generator_jepa,0.0009205846329263291,0.03586966063182262,143,104,16.023258952706612,4.0676891453749855,3.939155224529905,2.3293336815520127,0.46073058960763486,0.9999999999999996,0.9799833687821903,0.023445411594859134,0.5822834891482288,5.122174502714028,4.630348035016668
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p25.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p25.csv,h015_public_feedback,bad_axis_escape,all,160,0.25,859.6211926077281,5.372632453798301,3.439524462661191,2.5160381788263496e-06,0.0,0.6517517857142857,0.20107179081632656,0.425,0.54375,0.05,0.0005189568775366328,0.021200429022458667,160,113,42c845a2,0.5726942425757502,0.5608872087447759,0.5850094792897386,0.5282459389464075,0.6210247807633739,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_all_k160_a0p25.csv,h027_public_private_aware_generator_jepa,0.0005189568775366282,0.021200429022458667,142,103,15.283913054082294,4.003848109198876,3.8173059100693814,2.3293336815572374,0.4607305896072932,0.9999999999999992,0.9799833687822936,0.024122270544962632,0.5824530943350114,5.100732538096338,4.607848863932417
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a1p0.csv,h015_public_feedback,bad_axis_escape,QS_quality,160,1.0,845.4734357860751,5.284208973662969,2.7618761907059075,2.516038178826349e-06,0.0,0.6440858928571428,0.2081536,0.43125,0.54375,0.0,0.001927415457858948,0.07222008365524257,160,116,a47f79cc,0.5725825327992988,0.5635062487063415,0.5843414691941391,0.5291471637696,0.6184845962666696,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a1p0.csv,h027_public_private_aware_generator_jepa,0.0019274154578589433,0.07222008365524257,142,106,18.339993718821546,4.074076609686587,4.501632019072607,2.3439398434222203,0.4598940044468704,0.9999999999999997,0.9810038554131246,0.020835220487797623,0.5814304311767033,4.938364283162018,4.5884059635217165
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p7.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p7.csv,h015_public_feedback,bad_axis_escape,QS_quality,160,0.7,845.4734357860751,5.284208973662969,2.7618761907059075,2.516038178826349e-06,0.0,0.6440858928571428,0.2081536,0.43125,0.54375,0.0,0.0013789437756923215,0.05164167766874972,160,116,05166807,0.5725679418487191,0.5624688300761783,0.5843367687229363,0.5291504186674462,0.6197878597211156,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p7.csv,h027_public_private_aware_generator_jepa,0.001378943775692317,0.05164167766874983,142,106,17.145914807407195,4.0290676709757,4.255553940348561,2.3439398434207224,0.45989400444689144,1.0,0.981003855413096,0.021867938646757956,0.5816911642542063,4.8905530562673345,4.537774012509156
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a1p0.csv,h015_public_feedback,public_memory_bridge,all,300,1.0,1539.6913319545333,5.132304439848444,4.055438097546624,9.703016911788628e-06,6.969728169477744e-07,0.5913933333333333,0.26657586340136047,0.35333333333333333,0.4166666666666667,0.05333333333333334,0.00395876348101964,0.07222008365524257,300,167,757305a8,0.5732250153706893,0.5662518315011228,0.5878495299271501,0.531791733105061,0.6194611944019408,0.11666666666666667,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a1p0.csv,h027_public_private_aware_generator_jepa,0.003958763481019635,0.07222008365524257,273,162,20.692919239569097,3.933322812873076,5.260925741102122,2.791426679236207,0.5000754343752766,1.0,0.9880466793813092,0.021597698426027323,0.5826080338291846,4.816444012615258,4.506395585615731
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p45.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p45.csv,h015_public_feedback,bad_axis_escape,QS_quality,160,0.45,845.4734357860751,5.284208973662969,2.7618761907059075,2.516038178826349e-06,0.0,0.6440858928571428,0.2081536,0.43125,0.54375,0.0,0.0009035053525629099,0.03586966063182262,160,116,9621fb72,0.572554849903234,0.561604333068169,0.5843325662239301,0.5291533287384501,0.6208753882193443,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p45.csv,h027_public_private_aware_generator_jepa,0.0009035053525629046,0.03586966063182262,142,106,16.150849047896717,3.9915602220468616,4.046249623053001,2.3439398434183447,0.45989400444714007,0.9999999999999998,0.9810038554130548,0.022728233155761113,0.581905918875819,4.8513390890032415,4.496259444003193
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p25.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p25.csv,h015_public_feedback,bad_axis_escape,QS_quality,160,0.25,845.4734357860751,5.284208973662969,2.7618761907059075,2.516038178826349e-06,0.0,0.6440858928571428,0.2081536,0.43125,0.54375,0.0,0.0005099866450550349,0.021200429022458667,160,116,b3ac27e6,0.5725432871429548,0.5609091472950304,0.5843289983205483,0.5283167743304957,0.6217432837697584,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_QS_quality_k160_a0p25.csv,h027_public_private_aware_generator_jepa,0.0005099866450550307,0.021200429022458667,141,105,15.354796440299028,3.9615542629054676,3.875952572504111,2.343939843423235,0.4598940044468197,0.9999999999999997,0.9810038554131483,0.023419851025517913,0.5820768184022624,4.820494389550488,4.463619670283111
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a0p7.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a0p7.csv,h015_public_feedback,public_memory_bridge,all,300,0.7,1539.6913319545333,5.132304439848444,4.055438097546624,9.703016911788628e-06,6.969728169477744e-07,0.5913933333333333,0.26657586340136047,0.35333333333333333,0.4166666666666667,0.05333333333333334,0.0028547087429470733,0.05164167766874972,300,167,7b15740b,0.573171888348909,0.5644370514208659,0.5878575492486734,0.5317588331178924,0.6215669516155536,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k300_a0p7.csv,h027_public_private_aware_generator_jepa,0.00285470874294707,0.05164167766874983,272,162,18.79296267192379,3.9305400132034594,4.781267358686911,2.7914266792372837,0.5000754343755415,0.9999999999999999,0.98804667938129,0.02342049782780753,0.5830250061641821,4.750008809921658,4.436417984294178
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k160_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k160_a1p0.csv,h015_public_feedback,public_memory_bridge,all,160,1.0,1068.467457254244,6.677921607839025,3.522425501624071,6.313036533921752e-06,0.0,0.5726433928571428,0.3266122408163265,0.2625,0.36875,0.04375,0.002260486184105459,0.07222008365524257,160,112,40fba76c,0.5728339413435285,0.5656448026774238,0.585221259328083,0.5282841679786686,0.617510717498026,0.13333333333333333,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_public_memory_bridge_all_k160_a1p0.csv,h027_public_private_aware_generator_jepa,0.0022604861841054543,0.07222008365524257,137,96,20.054284151598264,3.954880172679591,5.07076909309743,3.241638044553981,0.48836094833830684,0.9999999999999998,0.9908743873677799,0.019576456650659213,0.5814404703538433,5.2774996195534145,4.410519022708313
hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_Q2S1S3_k80_a1p0.csv,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_Q2S1S3_k80_a1p0.csv,h015_public_feedback,bad_axis_escape,Q2S1S3,80,1.0,378.4757544335408,4.73094693041926,1.1882198228582823,0.0,0.0,0.6257921428571429,0.24195723673469388,0.45,0.4875,0.1625,0.0009306970644544242,0.06727601732653143,80,72,11a2fc5c,0.5706240381346295,0.5629951590274631,0.5836812667306588,0.5355535727149721,0.6137265198066597,0.15,0.13333333333333333,60,/Users/kbsoo/Downloads/cl2/hitl/h027_public_private_aware_generator_jepa/submission_h027_h015_public_feedback_bad_axis_escape_Q2S1S3_k80_a1p0.csv,h027_public_private_aware_generator_jepa,0.0009306970644544186,0.06727601732653143,69,61,15.995691528872552,3.8936266523250556,4.1081729074390445,2.4727491776974264,0.4214892920027479,0.9999999999999997,0.9853517016330338,0.020686107703195677,0.5792795363483516,4.563189497727,4.384061829347662
