file,probe,targets_changed,already_same_design_observed,pred_delta_uncertainty,expected_variance_reduction,orthogonality_to_full_stage2,n_targets_changed
submission_publicgated_anchor578_stage2_no_q2q3_prob_w850.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w850.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_no_q2q3_prob_w750.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w750.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_no_q2q3_prob_w650.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w650.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_no_q2q3_prob_w545.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w545.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_no_q2q3_prob_w500.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w500.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_no_q2q3_prob_w350.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicgated_anchor578_stage2_q1_s_only_prob_w350.csv,,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_anchor578_presleep_core_prectx_s2wlight_s3light.csv,anchor578_presleep_core_prectx_s2wlight_s3light,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_anchor578_presleep_core_prectx_s2charge_s3light.csv,anchor578_presleep_core_prectx_s2charge_s3light,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_anchor578_presleep_core_q1_s1_s4_s2quiet_s3act.csv,anchor578_presleep_core_q1_s1_s4_s2quiet_s3act,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_anchor578_presleep_core_q1_s1_s4_s2charge_s3act.csv,anchor578_presleep_core_q1_s1_s4_s2charge_s3act,"Q1,S1,S2,S3,S4",False,1.2909944487358056,0.5416666666666666,0.5345224838248488,5
submission_publicprobe_anchor578_stage2only_s2.csv,stage2only_s2,S2,False,0.9309493362512627,0.45952380952380956,0.9258200997725515,1
submission_publicprobe_anchor578_stage2only_s4.csv,stage2only_s4,S4,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_stage2only_q3.csv,stage2only_q3,Q3,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_stage2only_s1.csv,stage2only_s1,S1,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_stage2only_s3.csv,stage2only_s3,S3,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_presleep_q3_hr_ble.csv,presleep_q3_hr_ble,Q3,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_presleep_q3_hr_only_c0.5_w0.45.csv,presleep_q3_hr_only_c0.5_w0.45,Q3,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_presleep_q3_hr_only_c0.5_w0.30.csv,presleep_q3_hr_only_c0.5_w0.30,Q3,False,0.9309493362512627,0.45952380952380945,0.9258200997725515,1
submission_publicprobe_anchor578_stage2only_q1.csv,stage2only_q1,Q1,False,0.9309493362512626,0.4595238095238094,0.9258200997725516,1
submission_publicprobe_anchor578_broadq1q2only_q1.csv,broadq1q2only_q1,Q1,False,0.9309493362512626,0.4595238095238094,0.9258200997725516,1
submission_publicprobe_anchor578_stage2only_q2.csv,stage2only_q2,Q2,False,0.9309493362512626,0.4595238095238094,0.9258200997725515,1
submission_publicprobe_anchor578_broadq1q2only_q2.csv,broadq1q2only_q2,Q2,False,0.9309493362512626,0.4595238095238094,0.9258200997725515,1
submission_publicprobe_anchor578_stage2_drop_s4.csv,stage2_drop_s4,"Q1,Q2,Q3,S1,S2,S3",False,1.0954451150103321,0.4,0.37796447300922725,6
submission_publicprobe_anchor578_stage2_stable_no_q3.csv,stage2_stable_no_q3,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_q3.csv,stage2_drop_q3,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w1000.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w850.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w750.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w650.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w545.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w500.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q3_prob_w350.csv,,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_prectx_s2wlight_s3light.csv,q3off650_presleep_core_prectx_s2wlight_s3light,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_prectx_s2charge_s3light.csv,q3off650_presleep_core_prectx_s2charge_s3light,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_q1_s1_s4_s2quiet_s3act.csv,q3off650_presleep_core_q1_s1_s4_s2quiet_s3act,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_q1_s1_s4_s2charge_s3act.csv,q3off650_presleep_core_q1_s1_s4_s2charge_s3act,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_q1_s1_s4.csv,q3off650_presleep_core_q1_s1_s4,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicgated_q3off650_presleep_core_q1_s1_s4_soft.csv,q3off650_presleep_core_q1_s1_s4_soft,"Q1,Q2,S1,S2,S3,S4",False,1.0954451150103324,0.39999999999999997,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_q2.csv,stage2_drop_q2,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_s1.csv,stage2_drop_s1,"Q1,Q2,Q3,S2,S3,S4",False,1.0954451150103324,0.3999999999999999,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_s2.csv,stage2_drop_s2,"Q1,Q2,Q3,S1,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_q1.csv,stage2_drop_q1,"Q2,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w1000.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w850.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w750.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w650.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w545.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w500.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicgated_anchor578_stage2_drop_q2_prob_w350.csv,,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_prectx_s2wlight_s3light_q3hr_ble_ambnext.csv,anchor578_presleep_core_prectx_s2wlight_s3light_q3hr_ble_ambnext,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_prectx_s2charge_s3light_q3hr_ble_ambnext.csv,anchor578_presleep_core_prectx_s2charge_s3light_q3hr_ble_ambnext,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_prectx_s2wlight_s3light_q3hr_ble.csv,anchor578_presleep_core_prectx_s2wlight_s3light_q3hr_ble,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_prectx_s2charge_s3light_q3hr_ble.csv,anchor578_presleep_core_prectx_s2charge_s3light_q3hr_ble,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_all_s2quiet_q3hr_ble.csv,anchor578_presleep_core_all_s2quiet_q3hr_ble,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_anchor578_presleep_core_all_s2charge_q3hr_ble.csv,anchor578_presleep_core_all_s2charge_q3hr_ble,"Q1,Q3,S1,S2,S3,S4",False,1.0954451150103321,0.3999999999999999,0.3779644730092273,6
submission_publicprobe_anchor578_stage2_drop_s3.csv,stage2_drop_s3,"Q1,Q2,Q3,S1,S2,S4",False,1.0954451150103321,0.3999999999999999,0.37796447300922725,6
