hard_delta_vs_h012,uniform_hard_delta_vs_h012,candidate_id,mode,target_kind,target_subset,k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,h018_decision,decision_rank,file
-0.00034928101181417166,-0.00032822933847139065,gain_all_k400_a0.55,gain,posterior,all,400,0.55,206,400,0.0027189928826641505,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0003491024828937868,-0.00032806973602322274,h017_gain_all_k400_a0.55,h017_gain,posterior,all,400,0.55,203,400,0.0027181880268778236,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0003474066186964111,-0.0003332140323410977,gain_all_k1300_a0.35,gain,posterior,all,1300,0.35,250,1300,0.0036952536759404502,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003472521672328381,-0.00033484328716714426,combined_S_k700_a1,combined,posterior,S,700,1.0,247,700,0.005565014116422976,0.04240276971856882,diagnostic_only,2,not_materialized
-0.0003471570719351589,-0.0003329667702501652,h017_gain_all_k1300_a0.35,h017_gain,posterior,all,1300,0.35,250,1300,0.0036888912225428883,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00034594843992038175,-0.00032522310404454904,confidence_all_k700_a1,confidence,posterior,all,700,1.0,239,700,0.004214589417843412,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0003435159918071952,-0.00032907816555008065,combined_all_k1300_a0.35,combined,posterior,all,1300,0.35,250,1300,0.0035596280338983637,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003415246556782341,-0.0003281873888349973,shock_all_k1000_a1,shock,posterior,all,1000,1.0,250,1000,0.006671263645658123,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,combined_S_k1000_a1.25,combined,posterior,S,1000,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,combined_S_k1300_a1.25,combined,posterior,S,1300,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,combined_S_k1600_a1.25,combined,posterior,S,1600,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,combined_S_k1750_a1.25,combined,posterior,S,1750,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,gain_S_k1000_a1.25,gain,posterior,S,1000,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,gain_S_k1300_a1.25,gain,posterior,S,1300,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,gain_S_k1600_a1.25,gain,posterior,S,1600,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,gain_S_k1750_a1.25,gain,posterior,S,1750,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,shock_S_k1000_a1.25,shock,posterior,S,1000,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,shock_S_k1300_a1.25,shock,posterior,S,1300,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,shock_S_k1600_a1.25,shock,posterior,S,1600,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,shock_S_k1750_a1.25,shock,posterior,S,1750,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,confidence_S_k1000_a1.25,confidence,posterior,S,1000,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,confidence_S_k1300_a1.25,confidence,posterior,S,1300,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,confidence_S_k1600_a1.25,confidence,posterior,S,1600,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,confidence_S_k1750_a1.25,confidence,posterior,S,1750,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,h017_gain_S_k1000_a1.25,h017_gain,posterior,S,1000,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,h017_gain_S_k1300_a1.25,h017_gain,posterior,S,1300,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,h017_gain_S_k1600_a1.25,h017_gain,posterior,S,1600,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00034117626467177674,-0.00032969819018118646,h017_gain_S_k1750_a1.25,h017_gain,posterior,S,1750,1.25,250,1000,0.008090094740898694,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,combined_S_k1000_a0.75,combined,posterior,S,1000,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,combined_S_k1300_a0.75,combined,posterior,S,1300,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,combined_S_k1600_a0.75,combined,posterior,S,1600,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,combined_S_k1750_a0.75,combined,posterior,S,1750,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,gain_S_k1000_a0.75,gain,posterior,S,1000,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,gain_S_k1300_a0.75,gain,posterior,S,1300,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,gain_S_k1600_a0.75,gain,posterior,S,1600,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,gain_S_k1750_a0.75,gain,posterior,S,1750,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,shock_S_k1000_a0.75,shock,posterior,S,1000,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,shock_S_k1300_a0.75,shock,posterior,S,1300,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,shock_S_k1600_a0.75,shock,posterior,S,1600,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,shock_S_k1750_a0.75,shock,posterior,S,1750,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,confidence_S_k1000_a0.75,confidence,posterior,S,1000,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,confidence_S_k1300_a0.75,confidence,posterior,S,1300,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,confidence_S_k1600_a0.75,confidence,posterior,S,1600,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,confidence_S_k1750_a0.75,confidence,posterior,S,1750,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,h017_gain_S_k1000_a0.75,h017_gain,posterior,S,1000,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,h017_gain_S_k1300_a0.75,h017_gain,posterior,S,1300,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,h017_gain_S_k1600_a0.75,h017_gain,posterior,S,1600,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003407455469582765,-0.0003293131145106477,h017_gain_S_k1750_a0.75,h017_gain,posterior,S,1750,0.75,250,1000,0.004896643857738981,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003377037115516914,-0.0003208634935206852,confidence_all_k1000_a0.55,confidence,posterior,all,1000,0.55,249,1000,0.0034478745449675677,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00033502365399662193,-0.0003133422209838909,combined_all_k400_a0.55,combined,posterior,all,400,0.55,204,400,0.0025059969659161282,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00033341765057115795,-0.0003189934311960004,gain_all_k1000_a0.35,gain,posterior,all,1000,0.35,249,1000,0.00324376075940987,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003333247650807421,-0.00030716345008511864,gain_all_k200_a1,gain,posterior,all,200,1.0,130,200,0.002816027932343685,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00033317711302611997,-0.0003187467760242291,h017_gain_all_k1000_a0.35,h017_gain,posterior,all,1000,0.35,249,1000,0.0032406818486338347,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003331314818061116,-0.00030707036203226875,h017_gain_all_k200_a1,h017_gain,posterior,all,200,1.0,131,200,0.002821956653988499,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00033269072644088473,-0.00031835229217467057,confidence_all_k1600_a0.35,confidence,posterior,all,1600,0.35,250,1600,0.003603014151248796,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003321704803045835,-0.000320667838840379,gain_S_k700_a1.25,gain,posterior,S,700,1.25,246,700,0.00729041864072014,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0003317965296586566,-0.00032031600088127987,h017_gain_S_k700_a1.25,h017_gain,posterior,S,700,1.25,246,700,0.007282496320306171,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00033175173779728136,-0.0003202925983945194,gain_S_k700_a0.75,gain,posterior,S,700,0.75,246,700,0.004416232131397803,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0003313775397302093,-0.0003199405093442725,h017_gain_S_k700_a0.75,h017_gain,posterior,S,700,0.75,246,700,0.0044116469518751325,0.0324729196258523,diagnostic_only,2,not_materialized
-0.000327345267378583,-0.0003125666454858944,combined_all_k1000_a0.35,combined,posterior,all,1000,0.35,250,1000,0.003087379872667283,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003267684809456415,-0.000315001603748139,combined_S_k700_a1.25,combined,posterior,S,700,1.25,247,700,0.006921809198345589,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0003263379586503263,-0.0003146167276314819,combined_S_k700_a0.75,combined,posterior,S,700,0.75,247,700,0.004195482890388975,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00032622330953368373,-0.00030650918848519073,confidence_all_k700_a1.25,confidence,posterior,all,700,1.25,239,700,0.005223188839770966,0.13669790015525174,diagnostic_only,2,not_materialized
-0.000326068438154909,-0.00031342568020488053,shock_all_k1600_a0.35,shock,posterior,all,1600,0.35,250,1600,0.0037336495365481886,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0003255704923910001,-0.0003059460649655668,confidence_all_k700_a0.75,confidence,posterior,all,700,0.75,239,700,0.003189513228246673,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0003212294732429073,-0.0003085370372378401,shock_all_k1000_a1.25,shock,posterior,all,1000,1.25,250,1000,0.008312953532529139,0.13669790015525174,diagnostic_only,2,not_materialized
-0.0003208634250776196,-0.00030822974137873535,shock_all_k1000_a0.75,shock,posterior,all,1000,0.75,250,1000,0.00501959939150437,0.08739248873299255,diagnostic_only,2,not_materialized
-0.0003143029487614411,-0.00028949920545574863,gain_all_k200_a1.25,gain,posterior,all,200,1.25,130,200,0.003480916439534062,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00031409051375457864,-0.00028938683424681555,h017_gain_all_k200_a1.25,h017_gain,posterior,all,200,1.25,131,200,0.0034882036059220526,0.13669790015525174,diagnostic_only,2,not_materialized
-0.00031367546402074107,-0.0002889602771660997,gain_all_k200_a0.75,gain,posterior,all,200,0.75,130,200,0.0021367043811056268,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00031346742858128033,-0.00028885126410451925,h017_gain_all_k200_a0.75,h017_gain,posterior,all,200,0.75,131,200,0.0021411848339571928,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00030594828328435843,-0.0002931427115199313,gain_S_k400_a1,gain,posterior,S,400,1.0,213,400,0.004113913589160637,0.04240276971856882,diagnostic_only,2,not_materialized
-0.0003058481763199264,-0.0002930566464949467,h017_gain_S_k400_a1,h017_gain,posterior,S,400,1.0,213,400,0.004115002158179758,0.04240276971856882,diagnostic_only,2,not_materialized
-0.00030567666781732505,-0.0002908043606851624,gain_all_k700_a0.35,gain,posterior,all,700,0.35,237,700,0.002602686356286623,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00030541363286830495,-0.00029054702005204,h017_gain_all_k700_a0.35,h017_gain,posterior,all,700,0.35,238,700,0.002603124001328504,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00029822727737955273,-0.00028292548173413864,combined_all_k700_a0.35,combined,posterior,all,700,0.35,238,700,0.002472753544030548,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00029750185367346784,-0.0002842291660401147,combined_S_k400_a1,combined,posterior,S,400,1.0,212,400,0.003875629556767118,0.04240276971856882,diagnostic_only,2,not_materialized
-0.0002933259112022877,-0.0002808573924899989,confidence_S_k700_a1,confidence,posterior,S,700,1.0,247,700,0.0043863725059724995,0.04240276971856882,diagnostic_only,2,not_materialized
-0.00029119015083864017,-0.0002681094000551526,combined_all_k200_a1,combined,posterior,all,200,1.0,132,200,0.002432834245765613,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,combined_S_k1000_a0.55,combined,posterior,S,1000,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,combined_S_k1300_a0.55,combined,posterior,S,1300,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,combined_S_k1600_a0.55,combined,posterior,S,1600,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,combined_S_k1750_a0.55,combined,posterior,S,1750,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,gain_S_k1000_a0.55,gain,posterior,S,1000,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,gain_S_k1300_a0.55,gain,posterior,S,1300,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,gain_S_k1600_a0.55,gain,posterior,S,1600,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,gain_S_k1750_a0.55,gain,posterior,S,1750,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,shock_S_k1000_a0.55,shock,posterior,S,1000,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,shock_S_k1300_a0.55,shock,posterior,S,1300,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,shock_S_k1600_a0.55,shock,posterior,S,1600,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,shock_S_k1750_a0.55,shock,posterior,S,1750,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,confidence_S_k1000_a0.55,confidence,posterior,S,1000,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,confidence_S_k1300_a0.55,confidence,posterior,S,1300,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,confidence_S_k1600_a0.55,confidence,posterior,S,1600,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,confidence_S_k1750_a0.55,confidence,posterior,S,1750,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,h017_gain_S_k1000_a0.55,h017_gain,posterior,S,1000,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,h017_gain_S_k1300_a0.55,h017_gain,posterior,S,1300,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,h017_gain_S_k1600_a0.55,h017_gain,posterior,S,1600,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002911354295855394,-0.00028126605049657856,h017_gain_S_k1750_a0.55,h017_gain,posterior,S,1750,0.55,250,1000,0.003604297735877536,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002880008180802863,-0.00027586886144394604,gain_S_k400_a1.25,gain,posterior,S,400,1.25,213,400,0.005109553686246537,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0002879067575240153,-0.00027578797245631675,h017_gain_S_k400_a1.25,h017_gain,posterior,S,400,1.25,213,400,0.005110921528599473,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00028758545314457154,-0.0002754970122454529,gain_S_k400_a0.75,gain,posterior,S,400,0.75,213,400,0.0031061602211985783,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00028749147488432204,-0.00027541620259458104,h017_gain_S_k400_a0.75,h017_gain,posterior,S,400,0.75,213,400,0.0031069720043228927,0.0324729196258523,diagnostic_only,2,not_materialized
-0.0002867014491721317,-0.0002736150557647667,confidence_all_k1300_a0.35,confidence,posterior,all,1300,0.35,250,1300,0.0028908143434145947,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00028343629317189244,-0.00027355328319814815,gain_S_k700_a0.55,gain,posterior,S,700,0.55,246,700,0.0032517813838157973,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00028311854016206174,-0.00027325434585048064,h017_gain_S_k700_a0.55,h017_gain,posterior,S,700,0.55,246,700,0.0032484682332578523,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00028008517574570565,-0.00026751518922284244,combined_S_k400_a1.25,combined,posterior,S,400,1.25,212,400,0.0048114428157023945,0.0537359290891245,diagnostic_only,2,not_materialized
-0.00027966879648285326,-0.00026714237166791167,combined_S_k400_a0.75,combined,posterior,S,400,0.75,212,400,0.0029276265920000167,0.0324729196258523,diagnostic_only,2,not_materialized
-0.000278978041115888,-0.0002619578145614779,confidence_all_k700_a0.55,confidence,posterior,all,700,0.55,239,700,0.0023566717532132304,0.06558874566176454,diagnostic_only,2,not_materialized
-0.00027887899855435133,-0.0002687639402871675,combined_S_k700_a0.55,combined,posterior,S,700,0.55,247,700,0.003090062288276571,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00027621109364045645,-0.00026438831117159235,confidence_S_k700_a1.25,confidence,posterior,S,700,1.25,247,700,0.00544868050287052,0.0537359290891245,diagnostic_only,2,not_materialized
-0.0002757816238464064,-0.0002640044809521313,confidence_S_k700_a0.75,confidence,posterior,S,700,0.75,247,700,0.0033114729617766594,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00027477719752210645,-0.00025286567487331984,combined_all_k200_a1.25,combined,posterior,all,200,1.25,132,200,0.0030023442272977797,0.13669790015525174,diagnostic_only,2,not_materialized
-0.0002741631065559448,-0.00025233795319303296,combined_all_k200_a0.75,combined,posterior,all,200,0.75,132,200,0.0018492214000996512,0.08739248873299255,diagnostic_only,2,not_materialized
-0.00027405325886604217,-0.0002630882054315299,shock_all_k1000_a0.55,shock,posterior,all,1000,0.55,250,1000,0.003690808607113079,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0002687500115301219,-0.0002474109370483408,gain_all_k200_a0.55,gain,posterior,all,200,0.55,130,200,0.0015821374523763163,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0002685206247848508,-0.00024727555089331375,h017_gain_all_k200_a0.55,h017_gain,posterior,all,200,0.55,131,200,0.001585408719612915,0.06558874566176454,diagnostic_only,2,not_materialized
-0.0002568566453305979,-0.0002483548592957723,shock_S_k700_a1,shock,posterior,S,700,1.0,247,700,0.004770529931066496,0.04153937759123383,diagnostic_only,2,not_materialized
-0.0002564132415307954,-0.0002467645204320368,shock_all_k1300_a0.35,shock,posterior,all,1300,0.35,250,1300,0.0030110156456608743,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00025492078204079037,-0.00023934828646847135,gain_all_k400_a0.35,gain,posterior,all,400,0.35,206,400,0.0017418114423468605,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0002547911828277409,-0.00023923240272854398,h017_gain_all_k400_a0.35,h017_gain,posterior,all,400,0.35,203,400,0.001741294404251546,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00024988170080353795,-0.00024078844773747118,shock_all_k700_a1,shock,posterior,all,700,1.0,244,700,0.004768783386934154,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024662764325764997,-0.00023409007077206397,confidence_all_k1000_a0.35,confidence,posterior,all,1000,0.35,249,1000,0.0022066775444646437,0.04265317571363858,diagnostic_only,2,not_materialized
-0.0002458577231824278,-0.00023543935876331912,gain_S_k400_a0.55,gain,posterior,S,400,0.55,213,400,0.002290612791370364,0.024615673188367326,diagnostic_only,2,not_materialized
-0.0002457775820660277,-0.0002353704262324638,h017_gain_S_k400_a0.55,h017_gain,posterior,S,400,0.55,213,400,0.00229120518027148,0.024615673188367326,diagnostic_only,2,not_materialized
-0.00024460603307314196,-0.00022857707449566503,combined_all_k400_a0.35,combined,posterior,all,400,0.35,204,400,0.0016065243307534097,0.04265317571363858,diagnostic_only,2,not_materialized
-0.00024147953912045483,-0.00023343963103855783,shock_S_k700_a1.25,shock,posterior,S,700,1.25,247,700,0.005940446102764217,0.049818301541549426,diagnostic_only,2,not_materialized
-0.00024122760313277202,-0.00023321342588633053,shock_S_k700_a0.75,shock,posterior,S,700,0.75,247,700,0.0035920397128322685,0.0324729196258523,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,combined_Q_k1000_a1,combined,posterior,Q,1000,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,combined_Q_k1300_a1,combined,posterior,Q,1300,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,combined_Q_k1600_a1,combined,posterior,Q,1600,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,combined_Q_k1750_a1,combined,posterior,Q,1750,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,gain_Q_k1000_a1,gain,posterior,Q,1000,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,gain_Q_k1300_a1,gain,posterior,Q,1300,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,gain_Q_k1600_a1,gain,posterior,Q,1600,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,gain_Q_k1750_a1,gain,posterior,Q,1750,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,shock_Q_k1000_a1,shock,posterior,Q,1000,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,shock_Q_k1300_a1,shock,posterior,Q,1300,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,shock_Q_k1600_a1,shock,posterior,Q,1600,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,shock_Q_k1750_a1,shock,posterior,Q,1750,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,confidence_Q_k1000_a1,confidence,posterior,Q,1000,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,confidence_Q_k1300_a1,confidence,posterior,Q,1300,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,confidence_Q_k1600_a1,confidence,posterior,Q,1600,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,confidence_Q_k1750_a1,confidence,posterior,Q,1750,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,h017_gain_Q_k1000_a1,h017_gain,posterior,Q,1000,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,h017_gain_Q_k1300_a1,h017_gain,posterior,Q,1300,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,h017_gain_Q_k1600_a1,h017_gain,posterior,Q,1600,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024042068308799657,-0.00022910106610784015,h017_gain_Q_k1750_a1,h017_gain,posterior,Q,1750,1.0,250,750,0.0047266472051932275,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0002403677867885943,-0.00022904721383849264,gain_Q_k700_a1,gain,posterior,Q,700,1.0,250,700,0.004703886246648939,0.11298815705193355,diagnostic_only,2,not_materialized
-0.00024005639821856443,-0.0002287301136741637,h017_gain_Q_k700_a1,h017_gain,posterior,Q,700,1.0,250,700,0.004675363420622456,0.11298815705193355,diagnostic_only,2,not_materialized
-0.0002398810468659379,-0.00022854599237741663,combined_Q_k700_a1,combined,posterior,Q,700,1.0,250,700,0.00465535725156462,0.11298815705193355,diagnostic_only,2,not_materialized
