kind,iteration,best_world_mae,top100_world_mae,median_world_mae,p01_world_mae,p05_world_mae
permute_actual,243,0.0009132428030373313,0.0010642617863793357,0.0020683570098822615,0.001252181213425527,0.0014236201447540605
permute_actual,244,0.0009168882873200057,0.0010548866539180036,0.002107305252444716,0.0012814154888666444,0.0014760662859642454
permute_actual,245,0.000787040138480638,0.0009608242917869462,0.0019595075137634325,0.0011354669625527852,0.0012865981683222606
permute_actual,246,0.000722010112361185,0.0007941167100456035,0.001697817109484845,0.0009299031186842719,0.0010528623393234072
permute_actual,247,0.0009633961110709105,0.0010655567140627367,0.00197442603046967,0.0012338123739633168,0.0013763477168550636
permute_actual,248,0.0009790472909951748,0.0010954947142758488,0.002010156310701482,0.001263109335298439,0.0014091642138342455
permute_actual,249,0.0009741681515567202,0.001158337231379694,0.002251212852063737,0.0013946610640729956,0.0015859807431863554
permute_actual,250,0.0008874019088713353,0.0010755803429854328,0.0021270910309238774,0.0012923242938976398,0.0014794710824900764
permute_actual,251,0.0007873929868555008,0.0008771739391537466,0.0017277934101378551,0.0010084527480193819,0.001126795109836723
permute_actual,252,0.0011211664467672855,0.0012452653253071612,0.0022434161201544942,0.0014430824304050294,0.0016163599858985682
permute_actual,253,0.0011289223613409783,0.0013223333851005862,0.0023892233148922457,0.0015422776416110838,0.0017398845736156506
permute_actual,254,0.001172005176444585,0.001361731452523127,0.00234753749945648,0.001576020231409117,0.0017533051107309603
permute_actual,255,0.0011078589488724144,0.0012122594715229407,0.0022605440087438092,0.0014112657920108812,0.0015954443183589086
permute_actual,256,0.0009326004229961132,0.0010345221860847639,0.002033475416548922,0.0012196007103532883,0.0013894871693154144
permute_actual,257,0.0005871661193355887,0.0007583284852747551,0.0018247590653934069,0.0009448426816063006,0.0011069685940540122
permute_actual,258,0.0010668569003684319,0.0012197081974249138,0.002060366310207319,0.0013810922544071431,0.0015087077492255538
permute_actual,259,0.000985854005186812,0.0011368076651708955,0.0019843306271023265,0.0013013199677880283,0.0014365672923577681
permute_actual,260,0.001137951805829679,0.0012652574653470104,0.0022408196940125486,0.001475869504457576,0.0016407508456965719
permute_actual,261,0.0010195405156816135,0.0011556722464354367,0.0020844232723245234,0.0013484399822886598,0.0015035953692326136
permute_actual,262,0.0010054490898735336,0.0011456167759585816,0.0021934516082432855,0.0013625741514090822,0.0015483471161752017
permute_actual,263,0.0008475443477577671,0.0010235392292155033,0.0019476854810741963,0.0011848214669663722,0.0013225352236097933
permute_actual,264,0.0010693170428889205,0.0012363102863768777,0.002256874952356989,0.0014531968561368946,0.0016300936838910974
permute_actual,265,0.0013100543094979073,0.0014307488182057925,0.002377702519873871,0.0016445876773458878,0.0018173335426794688
permute_actual,266,0.0011378517628826302,0.001304145426181651,0.0023251724235511377,0.0015188486431007586,0.001703982049736323
permute_actual,267,0.0009581365466117209,0.0010532338533394184,0.0019225768261318748,0.001200342189509534,0.001335262135423906
permute_actual,268,0.0009465156164038646,0.0011023359324965564,0.002233616948713285,0.0013596148904967947,0.0015566915576982544
permute_actual,269,0.0009806081988547072,0.0011237137542634225,0.0020522141315012,0.0013175819914104643,0.0014731003733035625
permute_actual,270,0.0007778451589398383,0.0009050303581296377,0.0018862864416134412,0.0010877776806436344,0.0012361864243118094
permute_actual,271,0.0010400187609575172,0.0012108564432588322,0.002167338688146582,0.0014151914051216635,0.0015870225195840958
permute_actual,272,0.0008800385438386099,0.0009839376204535885,0.001970091312168372,0.0011480197007588267,0.001308845698777998
permute_actual,273,0.0006143823267372867,0.0007684700428185504,0.0018852185845707288,0.0009740305908903724,0.0011561190623430703
permute_actual,274,0.0007722742986208591,0.000982717499404235,0.0019675654398993575,0.0011868486383446565,0.0013533888503943444
permute_actual,275,0.0009495666061126145,0.0011451589226579124,0.0021577494573462074,0.0013436035803343867,0.0015170278210585358
permute_actual,276,0.0010914341173810182,0.0012637383753351741,0.002323404796354103,0.0014949028457251193,0.0016941264830016942
permute_actual,277,0.0010222501842686916,0.0011891568133505996,0.0022360785526601033,0.0014045240464502983,0.0015778883104919028
permute_actual,278,0.0010694708011408898,0.0011857423242944928,0.002078852758434274,0.001355539511149327,0.0014982319783084133
permute_actual,279,0.0007373102035118956,0.0008633377195684766,0.0019172131053519837,0.0010529436729497619,0.0012234984323944097
permute_actual,280,0.0008367628646351238,0.001013680188585892,0.002127657369090657,0.00124649773403455,0.001443511383823818
permute_actual,281,0.001062439479265942,0.0011660125625904596,0.0021234815996546723,0.001345843991328084,0.0015058857009893985
permute_actual,282,0.0008705422767723541,0.001047834195324561,0.0020270160857760733,0.0012418496473858317,0.0014046917759226913
permute_actual,283,0.0009862335313879755,0.0010781664209037322,0.0019727294158325692,0.0012248427981052616,0.0013520844702860258
permute_actual,284,0.0008243541575003177,0.000917674863163722,0.0019414986261237512,0.001097420222009292,0.0012511522349321561
permute_actual,285,0.0006729817241232256,0.0008058911367151981,0.0020297835492943963,0.0010417976473617485,0.0012544873068380223
permute_actual,286,0.000930730857678011,0.0010654582048409196,0.0020835094052268728,0.0012538645831174562,0.0014193048892637956
permute_actual,287,0.0008816885466374269,0.0010001946808129022,0.0020769038390935175,0.0012260352605343472,0.0013998411514916987
permute_actual,288,0.0010167809661130011,0.001184433300941578,0.002064670459802681,0.0013503683281550054,0.0014956503368597797
permute_actual,289,0.000895484368898819,0.0009955755663767542,0.0019220768069908925,0.0011574616496600487,0.001301797350953788
permute_actual,290,0.0006991141007461372,0.0009132525147416965,0.0019051407939046348,0.0011140123603430652,0.0012793551432099663
permute_actual,291,0.001064592898634395,0.001274876610536456,0.0022778932699390837,0.0014790044744609667,0.0016531627174365673
permute_actual,292,0.0009288035923014165,0.0011043087573841617,0.002107302257419838,0.001282033075295009,0.0014414578953915419
permute_actual,293,0.0008240540101930399,0.0009768775304413078,0.002112487574517842,0.0012129884763870356,0.0014116288404022173
permute_actual,294,0.0011577536171840709,0.0013321873154157895,0.0024427614325629315,0.0015877044696513665,0.0017843993437833868
permute_actual,295,0.0011307423055415488,0.0012628805711682157,0.0022403265658425516,0.0014623699522158375,0.0016371933950094118
permute_actual,296,0.0009345430606794075,0.0011028546131785404,0.0019341169479020995,0.001253933962094147,0.0013837817538231041
permute_actual,297,0.0009896214959396743,0.0011566060738205611,0.0021698246855949427,0.0013555912714579262,0.001531144713881609
permute_actual,298,0.0010146722216453103,0.0011394665507035604,0.002151497585390685,0.0013356734105085363,0.0015127428364568288
permute_actual,299,0.0008771525315290823,0.0010344383245303771,0.002014870490140834,0.0012100808141755513,0.0013639372823514542
